https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IMX,Volume EUR
1651489200,2022-05-02 11:00:00,IMX/EUR,1.43,1.43,1.42,1.42,140.66,199.73719999999997
1651485600,2022-05-02 10:00:00,IMX/EUR,1.49,1.49,1.49,1.49,0.00,0.0
1651482000,2022-05-02 09:00:00,IMX/EUR,1.49,1.49,1.49,1.49,0.00,0.0
1651478400,2022-05-02 08:00:00,IMX/EUR,1.49,1.49,1.49,1.49,0.00,0.0
1651474800,2022-05-02 07:00:00,IMX/EUR,1.49,1.49,1.49,1.49,97.00,144.53
1651471200,2022-05-02 06:00:00,IMX/EUR,1.48,1.48,1.48,1.48,0.00,0.0
1651467600,2022-05-02 05:00:00,IMX/EUR,1.48,1.48,1.48,1.48,0.00,0.0
1651464000,2022-05-02 04:00:00,IMX/EUR,1.48,1.48,1.48,1.48,0.00,0.0
1651460400,2022-05-02 03:00:00,IMX/EUR,1.48,1.48,1.48,1.48,0.00,0.0
1651456800,2022-05-02 02:00:00,IMX/EUR,1.48,1.48,1.48,1.48,0.00,0.0
1651453200,2022-05-02 01:00:00,IMX/EUR,1.48,1.48,1.48,1.48,0.00,0.0
1651449600,2022-05-02 00:00:00,IMX/EUR,1.48,1.48,1.48,1.48,125.66,185.9768
1651446000,2022-05-01 23:00:00,IMX/EUR,1.42,1.42,1.42,1.42,0.00,0.0
1651442400,2022-05-01 22:00:00,IMX/EUR,1.42,1.42,1.42,1.42,15.00,21.299999999999997
1651438800,2022-05-01 21:00:00,IMX/EUR,1.41,1.41,1.41,1.41,0.00,0.0
1651435200,2022-05-01 20:00:00,IMX/EUR,1.41,1.41,1.41,1.41,555.47,783.2127
1651431600,2022-05-01 19:00:00,IMX/EUR,1.39,1.39,1.39,1.39,515.00,715.8499999999999
1651428000,2022-05-01 18:00:00,IMX/EUR,1.46,1.46,1.46,1.46,0.00,0.0
1651424400,2022-05-01 17:00:00,IMX/EUR,1.44,1.46,1.44,1.46,570.47,832.8862
1651420800,2022-05-01 16:00:00,IMX/EUR,1.44,1.44,1.44,1.44,31.48,45.331199999999995
1651417200,2022-05-01 15:00:00,IMX/EUR,1.38,1.38,1.38,1.38,0.00,0.0
1651413600,2022-05-01 14:00:00,IMX/EUR,1.38,1.38,1.38,1.38,687.13,948.2393999999999
1651410000,2022-05-01 13:00:00,IMX/EUR,1.38,1.38,1.38,1.38,2062.09,2845.6842
1651406400,2022-05-01 12:00:00,IMX/EUR,1.39,1.39,1.39,1.39,0.00,0.0
1651402800,2022-05-01 11:00:00,IMX/EUR,1.39,1.39,1.39,1.39,0.00,0.0
1651399200,2022-05-01 10:00:00,IMX/EUR,1.39,1.39,1.39,1.39,1364.45,1896.5855
1651395600,2022-05-01 09:00:00,IMX/EUR,1.40,1.40,1.40,1.40,153.39,214.74599999999998
1651392000,2022-05-01 08:00:00,IMX/EUR,1.37,1.48,1.37,1.43,85.77,122.65109999999999
1651388400,2022-05-01 07:00:00,IMX/EUR,1.33,1.33,1.33,1.33,0.00,0.0
1651384800,2022-05-01 06:00:00,IMX/EUR,1.33,1.33,1.33,1.33,0.00,0.0
1651381200,2022-05-01 05:00:00,IMX/EUR,1.33,1.33,1.33,1.33,1263.22,1680.0826000000002
1651377600,2022-05-01 04:00:00,IMX/EUR,1.31,1.31,1.31,1.31,0.00,0.0
1651374000,2022-05-01 03:00:00,IMX/EUR,1.31,1.31,1.31,1.31,0.00,0.0
1651370400,2022-05-01 02:00:00,IMX/EUR,1.31,1.31,1.31,1.31,36.00,47.160000000000004
1651366800,2022-05-01 01:00:00,IMX/EUR,1.28,1.28,1.25,1.25,45.44,56.8
1651363200,2022-05-01 00:00:00,IMX/EUR,1.29,1.30,1.28,1.28,1222.17,1564.3776
1651359600,2022-04-30 23:00:00,IMX/EUR,1.30,1.30,1.24,1.28,991.67,1269.3376
1651356000,2022-04-30 22:00:00,IMX/EUR,1.36,1.36,1.35,1.35,693.79,936.6165
1651352400,2022-04-30 21:00:00,IMX/EUR,1.38,1.38,1.37,1.37,678.78,929.9286000000001
1651348800,2022-04-30 20:00:00,IMX/EUR,1.42,1.42,1.42,1.42,1357.57,1927.7494
1651345200,2022-04-30 19:00:00,IMX/EUR,1.40,1.40,1.40,1.40,0.00,0.0
1651341600,2022-04-30 18:00:00,IMX/EUR,1.40,1.40,1.40,1.40,45.00,62.99999999999999
1651338000,2022-04-30 17:00:00,IMX/EUR,1.44,1.44,1.44,1.44,14.00,20.16
1651334400,2022-04-30 16:00:00,IMX/EUR,1.45,1.45,1.45,1.45,0.00,0.0
1651330800,2022-04-30 15:00:00,IMX/EUR,1.45,1.45,1.45,1.45,0.00,0.0
1651327200,2022-04-30 14:00:00,IMX/EUR,1.45,1.45,1.45,1.45,0.00,0.0
1651323600,2022-04-30 13:00:00,IMX/EUR,1.45,1.45,1.45,1.45,77.71,112.67949999999999
1651320000,2022-04-30 12:00:00,IMX/EUR,1.45,1.45,1.45,1.45,500.00,725.0
1651316400,2022-04-30 11:00:00,IMX/EUR,1.45,1.45,1.45,1.45,0.00,0.0
1651312800,2022-04-30 10:00:00,IMX/EUR,1.45,1.45,1.45,1.45,0.00,0.0
1651309200,2022-04-30 09:00:00,IMX/EUR,1.45,1.45,1.45,1.45,1289.09,1869.1804999999997
1651305600,2022-04-30 08:00:00,IMX/EUR,1.46,1.46,1.46,1.46,36.65,53.50899999999999
1651302000,2022-04-30 07:00:00,IMX/EUR,1.48,1.48,1.48,1.48,0.00,0.0
1651298400,2022-04-30 06:00:00,IMX/EUR,1.48,1.48,1.48,1.48,14.00,20.72
1651294800,2022-04-30 05:00:00,IMX/EUR,1.49,1.49,1.49,1.49,0.00,0.0
1651291200,2022-04-30 04:00:00,IMX/EUR,1.49,1.49,1.49,1.49,0.00,0.0
1651287600,2022-04-30 03:00:00,IMX/EUR,1.49,1.49,1.49,1.49,0.00,0.0
1651284000,2022-04-30 02:00:00,IMX/EUR,1.49,1.49,1.49,1.49,0.00,0.0
1651280400,2022-04-30 01:00:00,IMX/EUR,1.51,1.51,1.49,1.49,2904.13,4327.1537
1651276800,2022-04-30 00:00:00,IMX/EUR,1.47,1.47,1.47,1.47,0.00,0.0
1651273200,2022-04-29 23:00:00,IMX/EUR,1.47,1.47,1.47,1.47,0.00,0.0
1651269600,2022-04-29 22:00:00,IMX/EUR,1.47,1.47,1.47,1.47,0.00,0.0
1651266000,2022-04-29 21:00:00,IMX/EUR,1.47,1.47,1.47,1.47,1130.59,1661.9672999999998
1651262400,2022-04-29 20:00:00,IMX/EUR,1.53,1.53,1.53,1.53,0.00,0.0
1651258800,2022-04-29 19:00:00,IMX/EUR,1.53,1.53,1.53,1.53,0.00,0.0
1651255200,2022-04-29 18:00:00,IMX/EUR,1.53,1.53,1.53,1.53,0.00,0.0
1651251600,2022-04-29 17:00:00,IMX/EUR,1.53,1.53,1.53,1.53,0.00,0.0
1651248000,2022-04-29 16:00:00,IMX/EUR,1.53,1.53,1.53,1.53,0.00,0.0
1651244400,2022-04-29 15:00:00,IMX/EUR,1.53,1.53,1.53,1.53,61.77,94.50810000000001
1651240800,2022-04-29 14:00:00,IMX/EUR,1.55,1.55,1.55,1.55,25.75,39.9125
1651237200,2022-04-29 13:00:00,IMX/EUR,1.54,1.54,1.54,1.54,0.00,0.0
1651233600,2022-04-29 12:00:00,IMX/EUR,1.54,1.54,1.54,1.54,971.59,1496.2486000000001
1651230000,2022-04-29 11:00:00,IMX/EUR,1.50,1.50,1.50,1.50,0.00,0.0
1651226400,2022-04-29 10:00:00,IMX/EUR,1.52,1.52,1.50,1.50,417.35,626.0250000000001
1651222800,2022-04-29 09:00:00,IMX/EUR,1.54,1.54,1.54,1.54,747.63,1151.3502
1651219200,2022-04-29 08:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1651215600,2022-04-29 07:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1651212000,2022-04-29 06:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1651208400,2022-04-29 05:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1651204800,2022-04-29 04:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1651201200,2022-04-29 03:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1651197600,2022-04-29 02:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1651194000,2022-04-29 01:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1651190400,2022-04-29 00:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1651186800,2022-04-28 23:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1651183200,2022-04-28 22:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1651179600,2022-04-28 21:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1651176000,2022-04-28 20:00:00,IMX/EUR,1.65,1.65,1.65,1.65,12.06,19.899
1651172400,2022-04-28 19:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1651168800,2022-04-28 18:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1651165200,2022-04-28 17:00:00,IMX/EUR,1.66,1.66,1.66,1.66,59.93,99.48379999999999
1651161600,2022-04-28 16:00:00,IMX/EUR,1.62,1.63,1.59,1.59,8383.00,13328.970000000001
1651158000,2022-04-28 15:00:00,IMX/EUR,1.59,1.59,1.59,1.59,0.00,0.0
1651154400,2022-04-28 14:00:00,IMX/EUR,1.59,1.59,1.59,1.59,0.00,0.0
1651150800,2022-04-28 13:00:00,IMX/EUR,1.59,1.59,1.59,1.59,426.43,678.0237000000001
1651147200,2022-04-28 12:00:00,IMX/EUR,1.65,1.65,1.63,1.63,1125.66,1834.8258
1651143600,2022-04-28 11:00:00,IMX/EUR,1.64,1.65,1.64,1.65,4203.56,6935.874000000001
1651140000,2022-04-28 10:00:00,IMX/EUR,1.63,1.64,1.63,1.64,186.30,305.532
1651136400,2022-04-28 09:00:00,IMX/EUR,1.62,1.62,1.62,1.62,0.00,0.0
1651132800,2022-04-28 08:00:00,IMX/EUR,1.62,1.62,1.62,1.62,0.00,0.0
1651129200,2022-04-28 07:00:00,IMX/EUR,1.62,1.62,1.62,1.62,184.72,299.2464
1651125600,2022-04-28 06:00:00,IMX/EUR,1.61,1.61,1.61,1.61,0.00,0.0
1651122000,2022-04-28 05:00:00,IMX/EUR,1.61,1.61,1.61,1.61,0.00,0.0
1651118400,2022-04-28 04:00:00,IMX/EUR,1.61,1.61,1.61,1.61,0.00,0.0
1651114800,2022-04-28 03:00:00,IMX/EUR,1.61,1.61,1.61,1.61,0.00,0.0
1651111200,2022-04-28 02:00:00,IMX/EUR,1.61,1.61,1.61,1.61,0.00,0.0
1651107600,2022-04-28 01:00:00,IMX/EUR,1.61,1.61,1.61,1.61,0.00,0.0
1651104000,2022-04-28 00:00:00,IMX/EUR,1.61,1.61,1.61,1.61,0.00,0.0
1651100400,2022-04-27 23:00:00,IMX/EUR,1.61,1.61,1.61,1.61,0.00,0.0
1651096800,2022-04-27 22:00:00,IMX/EUR,1.61,1.61,1.61,1.61,0.00,0.0
1651093200,2022-04-27 21:00:00,IMX/EUR,1.61,1.61,1.61,1.61,0.00,0.0
1651089600,2022-04-27 20:00:00,IMX/EUR,1.61,1.61,1.61,1.61,0.00,0.0
1651086000,2022-04-27 19:00:00,IMX/EUR,1.61,1.61,1.61,1.61,0.00,0.0
1651082400,2022-04-27 18:00:00,IMX/EUR,1.61,1.61,1.61,1.61,0.00,0.0
1651078800,2022-04-27 17:00:00,IMX/EUR,1.61,1.61,1.61,1.61,0.00,0.0
1651075200,2022-04-27 16:00:00,IMX/EUR,1.61,1.61,1.61,1.61,150.30,241.98300000000003
1651071600,2022-04-27 15:00:00,IMX/EUR,1.57,1.57,1.57,1.57,0.00,0.0
1651068000,2022-04-27 14:00:00,IMX/EUR,1.57,1.57,1.57,1.57,0.00,0.0
1651064400,2022-04-27 13:00:00,IMX/EUR,1.57,1.57,1.57,1.57,747.63,1173.7791
1651060800,2022-04-27 12:00:00,IMX/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1651057200,2022-04-27 11:00:00,IMX/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1651053600,2022-04-27 10:00:00,IMX/EUR,1.60,1.60,1.60,1.60,67.16,107.456
1651050000,2022-04-27 09:00:00,IMX/EUR,1.59,1.60,1.59,1.60,560.28,896.448
1651046400,2022-04-27 08:00:00,IMX/EUR,1.58,1.58,1.58,1.58,0.00,0.0
1651042800,2022-04-27 07:00:00,IMX/EUR,1.58,1.58,1.58,1.58,0.00,0.0
1651039200,2022-04-27 06:00:00,IMX/EUR,1.58,1.58,1.58,1.58,0.00,0.0
1651035600,2022-04-27 05:00:00,IMX/EUR,1.58,1.58,1.58,1.58,0.00,0.0
1651032000,2022-04-27 04:00:00,IMX/EUR,1.58,1.58,1.58,1.58,0.00,0.0
1651028400,2022-04-27 03:00:00,IMX/EUR,1.58,1.58,1.58,1.58,0.00,0.0
1651024800,2022-04-27 02:00:00,IMX/EUR,1.58,1.58,1.58,1.58,0.00,0.0
1651021200,2022-04-27 01:00:00,IMX/EUR,1.58,1.58,1.58,1.58,0.00,0.0
1651017600,2022-04-27 00:00:00,IMX/EUR,1.58,1.58,1.58,1.58,0.00,0.0
1651014000,2022-04-26 23:00:00,IMX/EUR,1.58,1.58,1.58,1.58,0.00,0.0
1651010400,2022-04-26 22:00:00,IMX/EUR,1.58,1.58,1.58,1.58,0.00,0.0
1651006800,2022-04-26 21:00:00,IMX/EUR,1.58,1.58,1.58,1.58,20.00,31.6
1651003200,2022-04-26 20:00:00,IMX/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1650999600,2022-04-26 19:00:00,IMX/EUR,1.56,1.56,1.56,1.56,1102.68,1720.1808
1650996000,2022-04-26 18:00:00,IMX/EUR,1.56,1.58,1.55,1.58,182.12,287.74960000000004
1650992400,2022-04-26 17:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1650988800,2022-04-26 16:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1650985200,2022-04-26 15:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1650981600,2022-04-26 14:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1650978000,2022-04-26 13:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1650974400,2022-04-26 12:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1650970800,2022-04-26 11:00:00,IMX/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1650967200,2022-04-26 10:00:00,IMX/EUR,1.65,1.65,1.65,1.65,906.81,1496.2364999999998
1650963600,2022-04-26 09:00:00,IMX/EUR,1.65,1.65,1.65,1.65,151.24,249.546
1650960000,2022-04-26 08:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1650956400,2022-04-26 07:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1650952800,2022-04-26 06:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1650949200,2022-04-26 05:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1650945600,2022-04-26 04:00:00,IMX/EUR,1.66,1.66,1.66,1.66,14.98,24.866799999999998
1650942000,2022-04-26 03:00:00,IMX/EUR,1.68,1.68,1.66,1.66,1143.01,1897.3965999999998
1650938400,2022-04-26 02:00:00,IMX/EUR,1.68,1.68,1.68,1.68,0.00,0.0
1650934800,2022-04-26 01:00:00,IMX/EUR,1.68,1.68,1.68,1.68,0.00,0.0
1650931200,2022-04-26 00:00:00,IMX/EUR,1.68,1.68,1.68,1.68,0.00,0.0
1650927600,2022-04-25 23:00:00,IMX/EUR,1.68,1.68,1.68,1.68,60.04,100.8672
1650924000,2022-04-25 22:00:00,IMX/EUR,1.67,1.67,1.67,1.67,981.73,1639.4891
1650920400,2022-04-25 21:00:00,IMX/EUR,1.65,1.65,1.65,1.65,60.04,99.06599999999999
1650916800,2022-04-25 20:00:00,IMX/EUR,1.65,1.65,1.65,1.65,7.00,11.549999999999999
1650913200,2022-04-25 19:00:00,IMX/EUR,1.65,1.66,1.65,1.66,37.46,62.1836
1650909600,2022-04-25 18:00:00,IMX/EUR,1.64,1.64,1.64,1.64,0.00,0.0
1650906000,2022-04-25 17:00:00,IMX/EUR,1.64,1.64,1.64,1.64,0.00,0.0
1650902400,2022-04-25 16:00:00,IMX/EUR,1.64,1.64,1.64,1.64,280.65,460.26599999999996
1650898800,2022-04-25 15:00:00,IMX/EUR,1.60,1.60,1.59,1.59,1797.42,2857.8978
1650895200,2022-04-25 14:00:00,IMX/EUR,1.58,1.58,1.58,1.58,0.00,0.0
1650891600,2022-04-25 13:00:00,IMX/EUR,1.58,1.58,1.58,1.58,20.00,31.6
1650888000,2022-04-25 12:00:00,IMX/EUR,1.53,1.53,1.53,1.53,0.00,0.0
1650884400,2022-04-25 11:00:00,IMX/EUR,1.53,1.53,1.53,1.53,0.00,0.0
1650880800,2022-04-25 10:00:00,IMX/EUR,1.52,1.53,1.52,1.53,104.90,160.497
1650877200,2022-04-25 09:00:00,IMX/EUR,1.50,1.51,1.50,1.50,132.94,199.41
1650873600,2022-04-25 08:00:00,IMX/EUR,1.51,1.51,1.51,1.51,0.00,0.0
1650870000,2022-04-25 07:00:00,IMX/EUR,1.50,1.51,1.50,1.51,51.11,77.1761
1650866400,2022-04-25 06:00:00,IMX/EUR,1.52,1.52,1.52,1.52,7.00,10.64
1650862800,2022-04-25 05:00:00,IMX/EUR,1.53,1.53,1.53,1.53,0.00,0.0
1650859200,2022-04-25 04:00:00,IMX/EUR,1.53,1.53,1.53,1.53,0.00,0.0
1650855600,2022-04-25 03:00:00,IMX/EUR,1.53,1.53,1.53,1.53,0.00,0.0
1650852000,2022-04-25 02:00:00,IMX/EUR,1.53,1.53,1.53,1.53,0.00,0.0
1650848400,2022-04-25 01:00:00,IMX/EUR,1.53,1.53,1.53,1.53,0.00,0.0
1650844800,2022-04-25 00:00:00,IMX/EUR,1.53,1.53,1.53,1.53,7.00,10.71
1650841200,2022-04-24 23:00:00,IMX/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1650837600,2022-04-24 22:00:00,IMX/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1650834000,2022-04-24 21:00:00,IMX/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1650830400,2022-04-24 20:00:00,IMX/EUR,1.60,1.60,1.60,1.60,26.92,43.072
1650826800,2022-04-24 19:00:00,IMX/EUR,1.64,1.64,1.64,1.64,1809.96,2968.3343999999997
1650823200,2022-04-24 18:00:00,IMX/EUR,1.61,1.61,1.61,1.61,0.00,0.0
1650819600,2022-04-24 17:00:00,IMX/EUR,1.60,1.61,1.60,1.61,1339.00,2155.79
1650816000,2022-04-24 16:00:00,IMX/EUR,1.61,1.61,1.61,1.61,57.00,91.77000000000001
1650812400,2022-04-24 15:00:00,IMX/EUR,1.62,1.62,1.62,1.62,0.00,0.0
1650808800,2022-04-24 14:00:00,IMX/EUR,1.62,1.62,1.62,1.62,0.00,0.0
1650805200,2022-04-24 13:00:00,IMX/EUR,1.62,1.62,1.62,1.62,80.00,129.60000000000002
1650801600,2022-04-24 12:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1650798000,2022-04-24 11:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1650794400,2022-04-24 10:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1650790800,2022-04-24 09:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1650787200,2022-04-24 08:00:00,IMX/EUR,1.66,1.66,1.66,1.66,153.16,254.2456
1650783600,2022-04-24 07:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1650780000,2022-04-24 06:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1650776400,2022-04-24 05:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1650772800,2022-04-24 04:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1650769200,2022-04-24 03:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1650765600,2022-04-24 02:00:00,IMX/EUR,1.66,1.66,1.66,1.66,80.00,132.79999999999998
1650762000,2022-04-24 01:00:00,IMX/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1650758400,2022-04-24 00:00:00,IMX/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1650754800,2022-04-23 23:00:00,IMX/EUR,1.69,1.69,1.69,1.69,88.00,148.72
1650751200,2022-04-23 22:00:00,IMX/EUR,1.73,1.73,1.73,1.73,0.00,0.0
1650747600,2022-04-23 21:00:00,IMX/EUR,1.73,1.73,1.73,1.73,0.00,0.0
1650744000,2022-04-23 20:00:00,IMX/EUR,1.73,1.73,1.73,1.73,0.00,0.0
1650740400,2022-04-23 19:00:00,IMX/EUR,1.73,1.73,1.73,1.73,0.00,0.0
1650736800,2022-04-23 18:00:00,IMX/EUR,1.73,1.73,1.73,1.73,0.00,0.0
1650733200,2022-04-23 17:00:00,IMX/EUR,1.73,1.73,1.73,1.73,0.00,0.0
1650729600,2022-04-23 16:00:00,IMX/EUR,1.73,1.73,1.73,1.73,0.00,0.0
1650726000,2022-04-23 15:00:00,IMX/EUR,1.73,1.73,1.73,1.73,0.00,0.0
1650722400,2022-04-23 14:00:00,IMX/EUR,1.73,1.73,1.73,1.73,0.00,0.0
1650718800,2022-04-23 13:00:00,IMX/EUR,1.73,1.73,1.73,1.73,0.00,0.0
1650715200,2022-04-23 12:00:00,IMX/EUR,1.73,1.73,1.73,1.73,0.00,0.0
1650711600,2022-04-23 11:00:00,IMX/EUR,1.73,1.73,1.73,1.73,0.00,0.0
1650708000,2022-04-23 10:00:00,IMX/EUR,1.73,1.73,1.73,1.73,0.00,0.0
1650704400,2022-04-23 09:00:00,IMX/EUR,1.73,1.73,1.73,1.73,0.00,0.0
1650700800,2022-04-23 08:00:00,IMX/EUR,1.70,1.73,1.70,1.73,218.98,378.8354
1650697200,2022-04-23 07:00:00,IMX/EUR,1.63,1.63,1.63,1.63,0.00,0.0
1650693600,2022-04-23 06:00:00,IMX/EUR,1.63,1.63,1.63,1.63,0.00,0.0
1650690000,2022-04-23 05:00:00,IMX/EUR,1.63,1.63,1.63,1.63,0.00,0.0
1650686400,2022-04-23 04:00:00,IMX/EUR,1.63,1.63,1.63,1.63,0.00,0.0
1650682800,2022-04-23 03:00:00,IMX/EUR,1.63,1.64,1.63,1.63,2602.61,4242.2543
1650679200,2022-04-23 02:00:00,IMX/EUR,1.71,1.71,1.71,1.71,0.00,0.0
1650675600,2022-04-23 01:00:00,IMX/EUR,1.71,1.71,1.71,1.71,0.00,0.0
1650672000,2022-04-23 00:00:00,IMX/EUR,1.71,1.71,1.71,1.71,0.00,0.0
1650668400,2022-04-22 23:00:00,IMX/EUR,1.71,1.71,1.71,1.71,0.00,0.0
1650664800,2022-04-22 22:00:00,IMX/EUR,1.71,1.71,1.71,1.71,0.00,0.0
1650661200,2022-04-22 21:00:00,IMX/EUR,1.71,1.71,1.71,1.71,0.00,0.0
1650657600,2022-04-22 20:00:00,IMX/EUR,1.71,1.71,1.71,1.71,0.00,0.0
1650654000,2022-04-22 19:00:00,IMX/EUR,1.71,1.71,1.71,1.71,1802.61,3082.4631
1650650400,2022-04-22 18:00:00,IMX/EUR,1.69,1.69,1.69,1.69,100.00,169.0
1650646800,2022-04-22 17:00:00,IMX/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1650643200,2022-04-22 16:00:00,IMX/EUR,1.66,1.66,1.66,1.66,1022.72,1697.7151999999999
1650639600,2022-04-22 15:00:00,IMX/EUR,1.66,1.66,1.66,1.66,1679.29,2787.6214
1650636000,2022-04-22 14:00:00,IMX/EUR,1.68,1.68,1.68,1.68,119.00,199.92
1650632400,2022-04-22 13:00:00,IMX/EUR,1.70,1.70,1.70,1.70,1014.71,1725.007
1650628800,2022-04-22 12:00:00,IMX/EUR,1.75,1.75,1.75,1.75,5.60,9.799999999999999
1650625200,2022-04-22 11:00:00,IMX/EUR,1.71,1.71,1.71,1.71,0.00,0.0
1650621600,2022-04-22 10:00:00,IMX/EUR,1.71,1.71,1.71,1.71,50.00,85.5
1650618000,2022-04-22 09:00:00,IMX/EUR,1.75,1.75,1.75,1.75,0.00,0.0
1650614400,2022-04-22 08:00:00,IMX/EUR,1.75,1.75,1.75,1.75,0.00,0.0
1650610800,2022-04-22 07:00:00,IMX/EUR,1.75,1.75,1.75,1.75,0.00,0.0
1650607200,2022-04-22 06:00:00,IMX/EUR,1.75,1.75,1.75,1.75,0.00,0.0
1650603600,2022-04-22 05:00:00,IMX/EUR,1.75,1.75,1.75,1.75,0.00,0.0
1650600000,2022-04-22 04:00:00,IMX/EUR,1.75,1.75,1.75,1.75,1774.98,3106.215
1650596400,2022-04-22 03:00:00,IMX/EUR,1.76,1.76,1.76,1.76,466.94,821.8144
1650592800,2022-04-22 02:00:00,IMX/EUR,1.78,1.78,1.78,1.78,1774.98,3159.4644000000003
1650589200,2022-04-22 01:00:00,IMX/EUR,1.72,1.72,1.72,1.72,0.00,0.0
1650585600,2022-04-22 00:00:00,IMX/EUR,1.72,1.72,1.72,1.72,0.00,0.0
1650582000,2022-04-21 23:00:00,IMX/EUR,1.72,1.72,1.72,1.72,0.00,0.0
1650578400,2022-04-21 22:00:00,IMX/EUR,1.72,1.72,1.72,1.72,0.00,0.0
1650574800,2022-04-21 21:00:00,IMX/EUR,1.76,1.76,1.72,1.72,11056.89,19017.8508
1650571200,2022-04-21 20:00:00,IMX/EUR,1.79,1.79,1.79,1.79,555.87,995.0073
1650567600,2022-04-21 19:00:00,IMX/EUR,1.80,1.80,1.80,1.80,0.00,0.0
1650564000,2022-04-21 18:00:00,IMX/EUR,1.80,1.80,1.80,1.80,11.99,21.582
1650560400,2022-04-21 17:00:00,IMX/EUR,1.81,1.81,1.81,1.81,0.00,0.0
1650556800,2022-04-21 16:00:00,IMX/EUR,1.82,1.82,1.81,1.81,2511.59,4545.977900000001
1650553200,2022-04-21 15:00:00,IMX/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1650549600,2022-04-21 14:00:00,IMX/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1650546000,2022-04-21 13:00:00,IMX/EUR,1.89,1.91,1.89,1.89,2903.92,5488.4088
1650542400,2022-04-21 12:00:00,IMX/EUR,1.90,1.90,1.90,1.90,0.00,0.0
1650538800,2022-04-21 11:00:00,IMX/EUR,1.89,1.90,1.89,1.90,1106.42,2102.198
1650535200,2022-04-21 10:00:00,IMX/EUR,1.88,1.88,1.88,1.88,973.67,1830.4995999999999
1650531600,2022-04-21 09:00:00,IMX/EUR,1.88,1.88,1.88,1.88,0.00,0.0
1650528000,2022-04-21 08:00:00,IMX/EUR,1.89,1.89,1.88,1.88,974.03,1831.1763999999998
1650524400,2022-04-21 07:00:00,IMX/EUR,1.88,1.89,1.88,1.89,1945.14,3676.3146
1650520800,2022-04-21 06:00:00,IMX/EUR,1.94,1.94,1.94,1.94,0.00,0.0
1650517200,2022-04-21 05:00:00,IMX/EUR,1.94,1.94,1.94,1.94,0.00,0.0
1650513600,2022-04-21 04:00:00,IMX/EUR,1.94,1.94,1.94,1.94,471.01,913.7593999999999
1650510000,2022-04-21 03:00:00,IMX/EUR,1.92,1.93,1.92,1.93,2449.90,4728.307
