https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume OMG,Volume EUR
1656993600,2022-07-05 04:00:00,OMG/EUR,1.80,1.80,1.80,1.80,0.00000000,0.0
1656990000,2022-07-05 03:00:00,OMG/EUR,1.80,1.80,1.80,1.80,0.00000000,0.0
1656986400,2022-07-05 02:00:00,OMG/EUR,1.80,1.80,1.80,1.80,0.00000000,0.0
1656982800,2022-07-05 01:00:00,OMG/EUR,1.80,1.80,1.80,1.80,0.00000000,0.0
1656979200,2022-07-05 00:00:00,OMG/EUR,1.80,1.80,1.80,1.80,12.52526165,22.54547097
1656975600,2022-07-04 23:00:00,OMG/EUR,1.79,1.79,1.79,1.79,0.00000000,0.0
1656972000,2022-07-04 22:00:00,OMG/EUR,1.79,1.79,1.79,1.79,22.52526164,40.3202183356
1656968400,2022-07-04 21:00:00,OMG/EUR,1.77,1.77,1.77,1.77,0.00000000,0.0
1656964800,2022-07-04 20:00:00,OMG/EUR,1.77,1.77,1.76,1.77,362.95965763,642.4385940051
1656961200,2022-07-04 19:00:00,OMG/EUR,1.78,1.78,1.78,1.78,0.00000000,0.0
1656957600,2022-07-04 18:00:00,OMG/EUR,1.78,1.78,1.78,1.78,103.87170293,184.8916312154
1656954000,2022-07-04 17:00:00,OMG/EUR,1.79,1.79,1.79,1.79,0.00000000,0.0
1656950400,2022-07-04 16:00:00,OMG/EUR,1.79,1.79,1.79,1.79,0.00000000,0.0
1656946800,2022-07-04 15:00:00,OMG/EUR,1.77,1.80,1.77,1.79,129.52769884,231.8545809236
1656943200,2022-07-04 14:00:00,OMG/EUR,1.76,1.76,1.76,1.76,37.15244977,65.3883115952
1656939600,2022-07-04 13:00:00,OMG/EUR,1.78,1.78,1.75,1.75,355.80337077,622.6558988475
1656936000,2022-07-04 12:00:00,OMG/EUR,1.78,1.78,1.78,1.78,0.00000000,0.0
1656932400,2022-07-04 11:00:00,OMG/EUR,1.75,1.78,1.75,1.78,681.12973626,1212.4109305427999
1656928800,2022-07-04 10:00:00,OMG/EUR,1.74,1.74,1.74,1.74,0.00000000,0.0
1656925200,2022-07-04 09:00:00,OMG/EUR,1.74,1.74,1.74,1.74,15.00000000,26.1
1656921600,2022-07-04 08:00:00,OMG/EUR,1.72,1.73,1.72,1.73,174.03461635,301.0798862855
1656918000,2022-07-04 07:00:00,OMG/EUR,1.73,1.73,1.73,1.73,87.43930635,151.2699999855
1656914400,2022-07-04 06:00:00,OMG/EUR,1.73,1.73,1.73,1.73,14.00000000,24.22
1656910800,2022-07-04 05:00:00,OMG/EUR,1.71,1.71,1.71,1.71,0.00000000,0.0
1656907200,2022-07-04 04:00:00,OMG/EUR,1.71,1.71,1.71,1.71,669.82905231,1145.4076794501
1656903600,2022-07-04 03:00:00,OMG/EUR,1.70,1.70,1.70,1.70,167.59059573,284.904012741
1656900000,2022-07-04 02:00:00,OMG/EUR,1.72,1.72,1.72,1.72,362.65288888,623.7629688735999
1656896400,2022-07-04 01:00:00,OMG/EUR,1.75,1.75,1.75,1.75,0.00000000,0.0
1656892800,2022-07-04 00:00:00,OMG/EUR,1.75,1.75,1.75,1.75,0.00000000,0.0
1656889200,2022-07-03 23:00:00,OMG/EUR,1.74,1.75,1.74,1.75,326.70458456,571.73302298
1656885600,2022-07-03 22:00:00,OMG/EUR,1.75,1.75,1.75,1.75,0.00000000,0.0
1656882000,2022-07-03 21:00:00,OMG/EUR,1.75,1.75,1.75,1.75,0.00000000,0.0
1656878400,2022-07-03 20:00:00,OMG/EUR,1.75,1.75,1.75,1.75,0.00000000,0.0
1656874800,2022-07-03 19:00:00,OMG/EUR,1.75,1.75,1.75,1.75,358.15219942,626.7663489849999
1656871200,2022-07-03 18:00:00,OMG/EUR,1.73,1.73,1.72,1.72,69.93997508,120.2967571376
1656867600,2022-07-03 17:00:00,OMG/EUR,1.70,1.70,1.70,1.70,0.00000000,0.0
1656864000,2022-07-03 16:00:00,OMG/EUR,1.70,1.70,1.70,1.70,0.00000000,0.0
1656860400,2022-07-03 15:00:00,OMG/EUR,1.70,1.70,1.70,1.70,0.00000000,0.0
1656856800,2022-07-03 14:00:00,OMG/EUR,1.70,1.70,1.70,1.70,0.00000000,0.0
1656853200,2022-07-03 13:00:00,OMG/EUR,1.70,1.70,1.70,1.70,0.00000000,0.0
1656849600,2022-07-03 12:00:00,OMG/EUR,1.71,1.72,1.70,1.70,199.59439537,339.310472129
1656846000,2022-07-03 11:00:00,OMG/EUR,1.71,1.71,1.71,1.71,0.00000000,0.0
1656842400,2022-07-03 10:00:00,OMG/EUR,1.71,1.71,1.71,1.71,198.41728012,339.29354900519996
1656838800,2022-07-03 09:00:00,OMG/EUR,1.70,1.70,1.70,1.70,0.00000000,0.0
1656835200,2022-07-03 08:00:00,OMG/EUR,1.70,1.70,1.70,1.70,261.45963080,444.48137236
1656831600,2022-07-03 07:00:00,OMG/EUR,1.71,1.71,1.71,1.71,56.51737131,96.6447049401
1656828000,2022-07-03 06:00:00,OMG/EUR,1.75,1.75,1.75,1.75,0.00000000,0.0
1656824400,2022-07-03 05:00:00,OMG/EUR,1.74,1.75,1.74,1.75,551.49499859,965.1162475325
1656820800,2022-07-03 04:00:00,OMG/EUR,1.74,1.74,1.70,1.71,1114.50507020,1905.803670042
1656817200,2022-07-03 03:00:00,OMG/EUR,1.74,1.74,1.74,1.74,276.67032414,481.4063640036
1656813600,2022-07-03 02:00:00,OMG/EUR,1.72,1.72,1.72,1.72,0.00000000,0.0
1656810000,2022-07-03 01:00:00,OMG/EUR,1.72,1.72,1.72,1.72,37.06467661,63.751243769199995
1656806400,2022-07-03 00:00:00,OMG/EUR,1.75,1.75,1.75,1.75,0.00000000,0.0
1656802800,2022-07-02 23:00:00,OMG/EUR,1.75,1.75,1.75,1.75,0.00000000,0.0
1656799200,2022-07-02 22:00:00,OMG/EUR,1.75,1.75,1.75,1.75,0.00000000,0.0
1656795600,2022-07-02 21:00:00,OMG/EUR,1.75,1.75,1.75,1.75,0.00000000,0.0
1656792000,2022-07-02 20:00:00,OMG/EUR,1.75,1.75,1.75,1.75,0.00000000,0.0
1656788400,2022-07-02 19:00:00,OMG/EUR,1.76,1.76,1.75,1.75,105.84160636,185.22281113
1656784800,2022-07-02 18:00:00,OMG/EUR,1.76,1.76,1.76,1.76,5.94120000,10.456512
1656781200,2022-07-02 17:00:00,OMG/EUR,1.74,1.74,1.74,1.74,368.36923076,640.9624615224
1656777600,2022-07-02 16:00:00,OMG/EUR,1.71,1.71,1.71,1.71,0.00000000,0.0
1656774000,2022-07-02 15:00:00,OMG/EUR,1.71,1.71,1.71,1.71,0.00000000,0.0
1656770400,2022-07-02 14:00:00,OMG/EUR,1.71,1.71,1.71,1.71,20.00000000,34.2
1656766800,2022-07-02 13:00:00,OMG/EUR,1.71,1.71,1.71,1.71,0.00000000,0.0
1656763200,2022-07-02 12:00:00,OMG/EUR,1.71,1.71,1.71,1.71,32.87822000,56.221756199999994
1656759600,2022-07-02 11:00:00,OMG/EUR,1.69,1.71,1.69,1.71,221.79936941,379.2769216911
1656756000,2022-07-02 10:00:00,OMG/EUR,1.69,1.70,1.69,1.70,14.00000000,23.8
1656752400,2022-07-02 09:00:00,OMG/EUR,1.70,1.70,1.68,1.68,114.56139412,192.4631421216
1656748800,2022-07-02 08:00:00,OMG/EUR,1.72,1.72,1.72,1.72,0.00000000,0.0
1656745200,2022-07-02 07:00:00,OMG/EUR,1.71,1.72,1.71,1.72,20.00000000,34.4
1656741600,2022-07-02 06:00:00,OMG/EUR,1.70,1.70,1.68,1.70,29.00000000,49.3
1656738000,2022-07-02 05:00:00,OMG/EUR,1.70,1.70,1.70,1.70,0.00000000,0.0
1656734400,2022-07-02 04:00:00,OMG/EUR,1.70,1.70,1.70,1.70,5.94120000,10.10004
1656730800,2022-07-02 03:00:00,OMG/EUR,1.70,1.70,1.70,1.70,597.44842073,1015.6623152409999
1656727200,2022-07-02 02:00:00,OMG/EUR,1.73,1.73,1.71,1.71,232.92316977,398.29862030669995
1656723600,2022-07-02 01:00:00,OMG/EUR,1.71,1.71,1.71,1.71,7.78449927,13.3114937517
1656720000,2022-07-02 00:00:00,OMG/EUR,1.74,1.74,1.71,1.71,1203.22078386,2057.5075404005997
1656716400,2022-07-01 23:00:00,OMG/EUR,1.72,1.72,1.71,1.71,300.58070000,513.992997
1656712800,2022-07-01 22:00:00,OMG/EUR,1.72,1.73,1.72,1.73,3406.52978763,5893.2965325999
1656709200,2022-07-01 21:00:00,OMG/EUR,1.72,1.74,1.70,1.72,305.14412212,524.8478900464
1656705600,2022-07-01 20:00:00,OMG/EUR,1.73,1.73,1.73,1.73,0.00000000,0.0
1656702000,2022-07-01 19:00:00,OMG/EUR,1.73,1.73,1.73,1.73,0.00000000,0.0
1656698400,2022-07-01 18:00:00,OMG/EUR,1.73,1.73,1.73,1.73,0.00000000,0.0
1656694800,2022-07-01 17:00:00,OMG/EUR,1.72,1.73,1.72,1.73,57.24356000,99.0313588
1656691200,2022-07-01 16:00:00,OMG/EUR,1.71,1.71,1.71,1.71,0.00000000,0.0
1656687600,2022-07-01 15:00:00,OMG/EUR,1.68,1.71,1.68,1.71,65.91607461,112.71648758309999
1656684000,2022-07-01 14:00:00,OMG/EUR,1.69,1.69,1.69,1.69,542.67391000,917.1189079
1656680400,2022-07-01 13:00:00,OMG/EUR,1.70,1.72,1.70,1.72,120.74663828,207.6842178416
1656676800,2022-07-01 12:00:00,OMG/EUR,1.69,1.69,1.69,1.69,120.00000000,202.79999999999998
1656673200,2022-07-01 11:00:00,OMG/EUR,1.69,1.69,1.69,1.69,409.34472065,691.7925778985
1656669600,2022-07-01 10:00:00,OMG/EUR,1.67,1.67,1.67,1.67,117.35682338,195.98589504459997
1656666000,2022-07-01 09:00:00,OMG/EUR,1.70,1.70,1.70,1.70,277.54705882,471.829999994
1656662400,2022-07-01 08:00:00,OMG/EUR,1.71,1.72,1.70,1.70,319.69070047,543.474190799
1656658800,2022-07-01 07:00:00,OMG/EUR,1.70,1.72,1.70,1.72,69.65269461,119.8026347292
1656655200,2022-07-01 06:00:00,OMG/EUR,1.67,1.67,1.67,1.67,0.00000000,0.0
1656651600,2022-07-01 05:00:00,OMG/EUR,1.70,1.70,1.67,1.67,709.49241822,1184.8523384274
1656648000,2022-07-01 04:00:00,OMG/EUR,1.71,1.71,1.70,1.70,23.00000000,39.1
1656644400,2022-07-01 03:00:00,OMG/EUR,1.80,1.80,1.80,1.80,0.00000000,0.0
1656640800,2022-07-01 02:00:00,OMG/EUR,1.80,1.80,1.80,1.80,44.35000000,79.83
1656637200,2022-07-01 01:00:00,OMG/EUR,1.79,1.79,1.79,1.79,104.54643540,187.13811936599998
1656633600,2022-07-01 00:00:00,OMG/EUR,1.76,1.80,1.76,1.80,1170.30488507,2106.548793126
1656630000,2022-06-30 23:00:00,OMG/EUR,1.71,1.77,1.71,1.77,585.55800434,1036.4376676818001
1656626400,2022-06-30 22:00:00,OMG/EUR,1.70,1.70,1.70,1.70,0.00000000,0.0
1656622800,2022-06-30 21:00:00,OMG/EUR,1.70,1.70,1.70,1.70,214.93891882,365.396161994
1656619200,2022-06-30 20:00:00,OMG/EUR,1.68,1.68,1.68,1.68,107.58286000,180.73920479999998
1656615600,2022-06-30 19:00:00,OMG/EUR,1.71,1.71,1.71,1.71,5.81871345,9.9499999995
1656612000,2022-06-30 18:00:00,OMG/EUR,1.70,1.70,1.70,1.70,0.00000000,0.0
1656608400,2022-06-30 17:00:00,OMG/EUR,1.70,1.70,1.70,1.70,0.00000000,0.0
1656604800,2022-06-30 16:00:00,OMG/EUR,1.70,1.70,1.70,1.70,0.00000000,0.0
1656601200,2022-06-30 15:00:00,OMG/EUR,1.67,1.71,1.67,1.70,1100.08807878,1870.1497339259997
1656597600,2022-06-30 14:00:00,OMG/EUR,1.66,1.68,1.66,1.68,116.39342554,195.5409549072
1656594000,2022-06-30 13:00:00,OMG/EUR,1.69,1.69,1.65,1.65,236.90166982,390.887755203
1656590400,2022-06-30 12:00:00,OMG/EUR,1.66,1.67,1.66,1.67,227.89990795,380.5928462765
1656586800,2022-06-30 11:00:00,OMG/EUR,1.65,1.67,1.65,1.67,104.40962340,174.364071078
1656583200,2022-06-30 10:00:00,OMG/EUR,1.66,1.66,1.66,1.66,0.00000000,0.0
1656579600,2022-06-30 09:00:00,OMG/EUR,1.62,1.66,1.62,1.66,5203.44246802,8637.714496913199
1656576000,2022-06-30 08:00:00,OMG/EUR,1.65,1.65,1.64,1.64,196.57780000,322.387592
1656572400,2022-06-30 07:00:00,OMG/EUR,1.65,1.66,1.65,1.66,441.25639762,732.4856200492
1656568800,2022-06-30 06:00:00,OMG/EUR,1.71,1.71,1.65,1.66,2033.86874027,3376.2221088481997
1656565200,2022-06-30 05:00:00,OMG/EUR,1.72,1.72,1.69,1.71,1364.64468223,2333.5424066133
1656561600,2022-06-30 04:00:00,OMG/EUR,1.71,1.71,1.70,1.70,79.24561959,134.71755330300002
1656558000,2022-06-30 03:00:00,OMG/EUR,1.73,1.73,1.73,1.73,0.00000000,0.0
1656554400,2022-06-30 02:00:00,OMG/EUR,1.73,1.73,1.73,1.73,0.00000000,0.0
1656550800,2022-06-30 01:00:00,OMG/EUR,1.74,1.74,1.72,1.73,639.84254636,1106.9276052028001
1656547200,2022-06-30 00:00:00,OMG/EUR,1.75,1.75,1.75,1.75,746.00000000,1305.5
1656543600,2022-06-29 23:00:00,OMG/EUR,1.78,1.79,1.76,1.79,95.26074484,170.5167332636
1656540000,2022-06-29 22:00:00,OMG/EUR,1.79,1.79,1.79,1.79,0.00000000,0.0
1656536400,2022-06-29 21:00:00,OMG/EUR,1.79,1.79,1.79,1.79,0.00000000,0.0
1656532800,2022-06-29 20:00:00,OMG/EUR,1.79,1.79,1.79,1.79,0.00000000,0.0
1656529200,2022-06-29 19:00:00,OMG/EUR,1.78,1.79,1.78,1.79,756.82774551,1354.7216644629
1656525600,2022-06-29 18:00:00,OMG/EUR,1.77,1.77,1.77,1.77,134.16184971,237.46647398670004
1656522000,2022-06-29 17:00:00,OMG/EUR,1.75,1.76,1.75,1.76,44.24992849,77.8798741424
1656518400,2022-06-29 16:00:00,OMG/EUR,1.76,1.76,1.73,1.73,98.41177820,170.252376286
1656514800,2022-06-29 15:00:00,OMG/EUR,1.77,1.77,1.77,1.77,77.02025161,136.32584534970002
1656511200,2022-06-29 14:00:00,OMG/EUR,1.77,1.79,1.77,1.79,77.39155351,138.5308807829
1656507600,2022-06-29 13:00:00,OMG/EUR,1.75,1.75,1.74,1.75,1006.82503678,1761.943814365
1656504000,2022-06-29 12:00:00,OMG/EUR,1.73,1.74,1.72,1.74,89.25745668,155.3079746232
1656500400,2022-06-29 11:00:00,OMG/EUR,1.75,1.76,1.75,1.76,37.85088810,66.617563056
1656496800,2022-06-29 10:00:00,OMG/EUR,1.77,1.78,1.77,1.78,57.29823664,101.9908612192
1656493200,2022-06-29 09:00:00,OMG/EUR,1.77,1.79,1.77,1.78,48.89024460,87.02463538800001
1656489600,2022-06-29 08:00:00,OMG/EUR,1.76,1.76,1.76,1.76,135.58314723,238.6263391248
1656486000,2022-06-29 07:00:00,OMG/EUR,1.75,1.77,1.75,1.77,44.72882674,79.1700233298
1656482400,2022-06-29 06:00:00,OMG/EUR,1.76,1.76,1.73,1.74,740.18886467,1287.9286245258002
1656478800,2022-06-29 05:00:00,OMG/EUR,1.79,1.79,1.75,1.75,40.70705151,71.2373401425
1656475200,2022-06-29 04:00:00,OMG/EUR,1.78,1.78,1.78,1.78,28.86975978,51.388172408399996
1656471600,2022-06-29 03:00:00,OMG/EUR,1.80,1.80,1.79,1.79,72.08032467,129.0237811593
1656468000,2022-06-29 02:00:00,OMG/EUR,1.79,1.79,1.79,1.79,0.00000001,1.79e-08
1656464400,2022-06-29 01:00:00,OMG/EUR,1.78,1.79,1.78,1.79,39.58976669,70.8656823751
1656460800,2022-06-29 00:00:00,OMG/EUR,1.75,1.78,1.75,1.78,1121.79647748,1996.7977299144002
1656457200,2022-06-28 23:00:00,OMG/EUR,1.76,1.76,1.76,1.76,20.00000000,35.2
1656453600,2022-06-28 22:00:00,OMG/EUR,1.83,1.83,1.76,1.76,422.63185089,743.8320575664001
1656450000,2022-06-28 21:00:00,OMG/EUR,1.82,1.83,1.82,1.83,18.34953219,33.5796439077
1656446400,2022-06-28 20:00:00,OMG/EUR,1.82,1.82,1.82,1.82,7.03231548,12.7988141736
1656442800,2022-06-28 19:00:00,OMG/EUR,1.82,1.82,1.82,1.82,0.00000000,0.0
1656439200,2022-06-28 18:00:00,OMG/EUR,1.81,1.82,1.80,1.82,10596.16757256,19285.0249820592
1656435600,2022-06-28 17:00:00,OMG/EUR,1.83,1.83,1.82,1.82,1480.26054548,2694.0741927736003
1656432000,2022-06-28 16:00:00,OMG/EUR,1.83,1.85,1.82,1.85,87.03673957,161.0179682045
1656428400,2022-06-28 15:00:00,OMG/EUR,1.89,1.89,1.83,1.84,544.60681216,1002.0765343744
1656424800,2022-06-28 14:00:00,OMG/EUR,1.92,1.92,1.86,1.88,364.03383323,684.3836064724001
1656421200,2022-06-28 13:00:00,OMG/EUR,1.93,1.93,1.93,1.93,0.00000000,0.0
1656417600,2022-06-28 12:00:00,OMG/EUR,1.91,1.93,1.91,1.93,106.35995442,205.27471203059997
1656414000,2022-06-28 11:00:00,OMG/EUR,1.89,1.92,1.89,1.92,106.45232161,204.3884574912
1656410400,2022-06-28 10:00:00,OMG/EUR,1.90,1.90,1.89,1.90,597.36257037,1134.9888837029998
1656406800,2022-06-28 09:00:00,OMG/EUR,1.93,1.94,1.91,1.91,283.19457866,540.9016452405999
1656403200,2022-06-28 08:00:00,OMG/EUR,1.90,1.93,1.89,1.93,1234.04594204,2381.7086681371998
1656399600,2022-06-28 07:00:00,OMG/EUR,1.91,1.91,1.89,1.89,96.32374493,182.0518779177
1656396000,2022-06-28 06:00:00,OMG/EUR,1.87,1.91,1.87,1.90,282.58450083,536.910551577
1656392400,2022-06-28 05:00:00,OMG/EUR,1.87,1.87,1.87,1.87,338.13361395,632.3098580865
1656388800,2022-06-28 04:00:00,OMG/EUR,1.85,1.86,1.85,1.86,826.84158410,1537.925346426
1656385200,2022-06-28 03:00:00,OMG/EUR,1.85,1.85,1.85,1.85,7.31049880,13.524422780000002
1656381600,2022-06-28 02:00:00,OMG/EUR,1.82,1.84,1.82,1.84,70.13176194,129.04244196960002
1656378000,2022-06-28 01:00:00,OMG/EUR,1.89,1.89,1.83,1.83,606.77812308,1110.4039652364002
1656374400,2022-06-28 00:00:00,OMG/EUR,1.88,1.96,1.88,1.90,1530.74295532,2908.4116151079998
1656370800,2022-06-27 23:00:00,OMG/EUR,1.87,1.89,1.87,1.88,566.39424776,1064.8211857888
1656367200,2022-06-27 22:00:00,OMG/EUR,1.88,1.89,1.87,1.87,257.03557376,480.65652293119996
1656363600,2022-06-27 21:00:00,OMG/EUR,1.82,1.93,1.82,1.88,4864.99112739,9146.183319493199
1656360000,2022-06-27 20:00:00,OMG/EUR,1.82,1.82,1.81,1.81,199.35473065,360.83206247649997
1656356400,2022-06-27 19:00:00,OMG/EUR,1.86,1.86,1.86,1.86,0.00000000,0.0
1656352800,2022-06-27 18:00:00,OMG/EUR,1.83,1.86,1.80,1.86,4015.54458080,7468.912920288
1656349200,2022-06-27 17:00:00,OMG/EUR,1.84,1.84,1.83,1.83,89.26043351,163.3465933233
1656345600,2022-06-27 16:00:00,OMG/EUR,1.89,1.93,1.84,1.84,5802.16336944,10675.9805997696
1656342000,2022-06-27 15:00:00,OMG/EUR,1.85,1.87,1.84,1.87,95.27114911,178.1570488357
1656338400,2022-06-27 14:00:00,OMG/EUR,1.84,1.85,1.83,1.85,564.22238555,1043.8114132675
1656334800,2022-06-27 13:00:00,OMG/EUR,1.89,1.89,1.83,1.85,326.88707913,604.7410963905
1656331200,2022-06-27 12:00:00,OMG/EUR,1.88,1.89,1.88,1.89,12.84591191,24.2787735099
1656327600,2022-06-27 11:00:00,OMG/EUR,1.88,1.88,1.87,1.87,71.53757523,133.7752656801
1656324000,2022-06-27 10:00:00,OMG/EUR,1.90,1.90,1.90,1.90,40.03622481,76.06882713899999
1656320400,2022-06-27 09:00:00,OMG/EUR,1.90,1.91,1.90,1.91,3671.28444310,7012.1532863209995
1656316800,2022-06-27 08:00:00,OMG/EUR,1.90,1.90,1.90,1.90,20.47368421,38.899999998999995
1656313200,2022-06-27 07:00:00,OMG/EUR,1.88,1.89,1.88,1.88,533.28996299,1002.5851304212
1656309600,2022-06-27 06:00:00,OMG/EUR,1.86,1.88,1.86,1.88,151.40657126,284.6443539688
1656306000,2022-06-27 05:00:00,OMG/EUR,1.87,1.87,1.87,1.87,33.74036825,63.094488627500006
1656302400,2022-06-27 04:00:00,OMG/EUR,1.87,1.87,1.87,1.87,60.27974297,112.7231193539
1656298800,2022-06-27 03:00:00,OMG/EUR,1.87,1.87,1.86,1.86,25.79227709,47.9736353874
1656295200,2022-06-27 02:00:00,OMG/EUR,1.85,1.87,1.85,1.87,20.96061000,39.1963407
1656291600,2022-06-27 01:00:00,OMG/EUR,1.84,1.84,1.83,1.84,150.50283712,276.92522030080005
1656288000,2022-06-27 00:00:00,OMG/EUR,1.79,1.85,1.78,1.83,375.71819460,687.564296118
1656284400,2022-06-26 23:00:00,OMG/EUR,1.82,1.83,1.80,1.80,5188.41728880,9339.15111984
1656280800,2022-06-26 22:00:00,OMG/EUR,1.87,1.87,1.81,1.81,543.92712270,984.5080920870001
1656277200,2022-06-26 21:00:00,OMG/EUR,1.89,1.90,1.89,1.89,197.08002070,372.48123912299997
1656273600,2022-06-26 20:00:00,OMG/EUR,1.86,1.89,1.86,1.89,400.12953434,756.2448199026
1656270000,2022-06-26 19:00:00,OMG/EUR,1.86,1.86,1.86,1.86,1778.17120174,3307.3984352364
1656266400,2022-06-26 18:00:00,OMG/EUR,1.86,1.86,1.83,1.84,269.99209480,496.78545443200005
1656262800,2022-06-26 17:00:00,OMG/EUR,1.89,1.89,1.85,1.86,346.09011000,643.7276046
1656259200,2022-06-26 16:00:00,OMG/EUR,1.90,1.90,1.89,1.90,231.31913026,439.506347494
1656255600,2022-06-26 15:00:00,OMG/EUR,1.92,1.92,1.87,1.89,1936.80829322,3660.5676741857997
1656252000,2022-06-26 14:00:00,OMG/EUR,1.93,1.94,1.93,1.93,122.91810553,237.2319436729
1656248400,2022-06-26 13:00:00,OMG/EUR,1.92,1.93,1.91,1.92,452.54012137,868.8770330304
1656244800,2022-06-26 12:00:00,OMG/EUR,1.97,1.98,1.96,1.97,20065.53429599,39529.1025631003
1656241200,2022-06-26 11:00:00,OMG/EUR,1.94,1.96,1.94,1.96,272.39105947,533.8864765612
1656237600,2022-06-26 10:00:00,OMG/EUR,1.91,1.91,1.91,1.91,7.71428574,14.734285763399999
1656234000,2022-06-26 09:00:00,OMG/EUR,1.93,1.93,1.93,1.93,0.00000000,0.0
1656230400,2022-06-26 08:00:00,OMG/EUR,1.93,1.93,1.93,1.93,144.03626943,277.9899999999
1656226800,2022-06-26 07:00:00,OMG/EUR,1.93,1.93,1.92,1.92,1487.24730648,2855.5148284415995
1656223200,2022-06-26 06:00:00,OMG/EUR,1.91,1.93,1.90,1.93,155.24723273,299.6271591689
1656219600,2022-06-26 05:00:00,OMG/EUR,1.91,1.91,1.90,1.90,64.00115506,121.602194614
1656216000,2022-06-26 04:00:00,OMG/EUR,1.90,1.91,1.90,1.91,220.77582732,421.6818301812
1656212400,2022-06-26 03:00:00,OMG/EUR,1.90,1.90,1.90,1.90,32.42554095,61.608527804999994
1656208800,2022-06-26 02:00:00,OMG/EUR,1.90,1.90,1.90,1.90,15.07770002,28.647630038
1656205200,2022-06-26 01:00:00,OMG/EUR,1.92,1.92,1.92,1.92,0.00000000,0.0
1656201600,2022-06-26 00:00:00,OMG/EUR,1.91,1.92,1.91,1.92,177.85659899,341.4846700608
1656198000,2022-06-25 23:00:00,OMG/EUR,1.93,1.94,1.93,1.94,24.97213462,48.4459411628
1656194400,2022-06-25 22:00:00,OMG/EUR,1.94,1.94,1.92,1.92,36.86652927,70.78373619839999
1656190800,2022-06-25 21:00:00,OMG/EUR,1.89,1.93,1.89,1.93,50.31040840,97.099088212
1656187200,2022-06-25 20:00:00,OMG/EUR,1.90,1.90,1.88,1.90,569.99520648,1082.990892312
1656183600,2022-06-25 19:00:00,OMG/EUR,1.90,1.90,1.90,1.90,84.20261018,159.98495934199997
1656180000,2022-06-25 18:00:00,OMG/EUR,1.88,1.89,1.88,1.89,57.12844845,107.9727675705
1656176400,2022-06-25 17:00:00,OMG/EUR,1.87,1.87,1.87,1.87,379.79556185,710.2177006595001
1656172800,2022-06-25 16:00:00,OMG/EUR,1.84,1.84,1.83,1.83,29.77187688,54.4825346904
1656169200,2022-06-25 15:00:00,OMG/EUR,1.86,1.88,1.84,1.84,82.10893629,151.0804427736
1656165600,2022-06-25 14:00:00,OMG/EUR,1.87,1.87,1.87,1.87,165.55808347,309.59361608890003
1656162000,2022-06-25 13:00:00,OMG/EUR,1.86,1.88,1.86,1.88,4693.87520739,8824.485389893198
1656158400,2022-06-25 12:00:00,OMG/EUR,1.93,1.94,1.86,1.86,4341.59242863,8075.3619172518
1656154800,2022-06-25 11:00:00,OMG/EUR,1.96,1.96,1.93,1.93,1560.42395585,3011.6182347905
1656151200,2022-06-25 10:00:00,OMG/EUR,1.97,1.97,1.97,1.97,65.38183814,128.8022211358
1656147600,2022-06-25 09:00:00,OMG/EUR,1.95,1.97,1.95,1.95,231.28629918,451.00828340099997
1656144000,2022-06-25 08:00:00,OMG/EUR,1.97,1.97,1.95,1.95,84.48341680,164.74266276
1656140400,2022-06-25 07:00:00,OMG/EUR,1.93,1.96,1.93,1.93,2380.51209257,4594.388338660099
1656136800,2022-06-25 06:00:00,OMG/EUR,1.92,1.92,1.91,1.92,280.57928763,538.7122322496
1656133200,2022-06-25 05:00:00,OMG/EUR,1.92,1.94,1.92,1.94,130.34094839,252.86143987659997
1656129600,2022-06-25 04:00:00,OMG/EUR,1.93,1.94,1.92,1.94,289.27760204,561.1985479575999
1656126000,2022-06-25 03:00:00,OMG/EUR,1.91,1.93,1.91,1.93,33.35451131,64.3742068283
1656122400,2022-06-25 02:00:00,OMG/EUR,1.93,1.93,1.91,1.91,110.43318518,210.92738369379998
1656118800,2022-06-25 01:00:00,OMG/EUR,1.94,1.98,1.94,1.98,8920.30625875,17662.206392325003
1656115200,2022-06-25 00:00:00,OMG/EUR,1.90,2.00,1.86,1.95,28878.16498520,56312.42172114
1656111600,2022-06-24 23:00:00,OMG/EUR,1.91,1.91,1.90,1.90,149.09224751,283.275270269
1656108000,2022-06-24 22:00:00,OMG/EUR,1.93,1.93,1.91,1.91,4076.39604104,7785.9164383864
1656104400,2022-06-24 21:00:00,OMG/EUR,1.89,1.90,1.89,1.89,340.00249511,642.6047157579
1656100800,2022-06-24 20:00:00,OMG/EUR,1.90,1.90,1.89,1.89,139.70893543,264.0498879627
1656097200,2022-06-24 19:00:00,OMG/EUR,1.88,1.90,1.88,1.90,475.20729121,902.8938532989999
1656093600,2022-06-24 18:00:00,OMG/EUR,1.86,1.89,1.86,1.89,367.21200543,694.0306902626999
1656090000,2022-06-24 17:00:00,OMG/EUR,1.89,1.89,1.89,1.89,4041.23958506,7637.9428157634
1656086400,2022-06-24 16:00:00,OMG/EUR,1.88,1.88,1.86,1.86,176.22742299,327.78300676140003
1656082800,2022-06-24 15:00:00,OMG/EUR,1.85,1.87,1.84,1.87,249.94551808,467.3981188096
1656079200,2022-06-24 14:00:00,OMG/EUR,1.91,1.91,1.88,1.88,40.32758385,75.815857638
