https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUT,Volume BTC
1662595200000,2022-09-08 00:00:00,BTC/EUT,19303,19486,19290,19328,1244.38476672,0.06438249
1662591600000,2022-09-07 23:00:00,BTC/EUT,19352,19360,19275,19275,693.7346205,0.03599142
1662588000000,2022-09-07 22:00:00,BTC/EUT,19396,19416,19332,19332,1288.24794252,0.06663811
1662584400000,2022-09-07 21:00:00,BTC/EUT,19432,19457,19271,19369,1989.3715894499999,0.10270905
1662580800000,2022-09-07 20:00:00,BTC/EUT,18996,19470,18996,19432,4816.20895784,0.24784937
1662577200000,2022-09-07 19:00:00,BTC/EUT,19165,19207,19031,19032,2483.74413456,0.13050358
1662573600000,2022-09-07 18:00:00,BTC/EUT,19044,19232,19013,19165,4726.088808349999,0.24659999
1662570000000,2022-09-07 17:00:00,BTC/EUT,19007,19047,18952,19044,1327.9828734,0.06973235
1662566400000,2022-09-07 16:00:00,BTC/EUT,19032,19083,18987,19007,1456.1861420500002,0.07661315
1662562800000,2022-09-07 15:00:00,BTC/EUT,19051,19075,19002,19032,1046.81538312,0.05500291
1662559200000,2022-09-07 14:00:00,BTC/EUT,19067,19084,19008,19075,1114.07861775,0.05840517
1662555600000,2022-09-07 13:00:00,BTC/EUT,18996,19114,18996,19065,2427.3382602,0.12731908
1662552000000,2022-09-07 12:00:00,BTC/EUT,18983,18995,18961,18995,1948.70217865,0.10259027
1662548400000,2022-09-07 11:00:00,BTC/EUT,18955,19007,18949,18983,1469.19460024,0.07739528
1662544800000,2022-09-07 10:00:00,BTC/EUT,18993,18993,18937,18975,577.15365675,0.03041653
1662541200000,2022-09-07 09:00:00,BTC/EUT,18999,19001,18993,18993,344.66900988,0.01814716
1662537600000,2022-09-07 08:00:00,BTC/EUT,18997,19000,18961,18995,1265.0618713499998,0.06659973
1662534000000,2022-09-07 07:00:00,BTC/EUT,19019,19037,18967,18997,1927.473614,0.101462
1662530400000,2022-09-07 06:00:00,BTC/EUT,19002,19020,18968,19020,1328.8442826,0.06986563
1662526800000,2022-09-07 05:00:00,BTC/EUT,18958,19028,18957,19002,1063.6616526,0.0559763
1662523200000,2022-09-07 04:00:00,BTC/EUT,18969,18975,18920,18959,1034.54238865,0.05456735
1662519600000,2022-09-07 03:00:00,BTC/EUT,18878,18962,18876,18962,1993.5821953,0.10513565
1662516000000,2022-09-07 02:00:00,BTC/EUT,19049,19049,18813,18878,1898.86269678,0.10058601
1662512400000,2022-09-07 01:00:00,BTC/EUT,19059,19090,19049,19049,2360.35530383,0.12390967
1662508800000,2022-09-07 00:00:00,BTC/EUT,19003,19060,18918,19049,3476.93853596,0.18252604
1662505200000,2022-09-06 23:00:00,BTC/EUT,19135,19136,18994,18994,1680.4504638,0.0884727
1662501600000,2022-09-06 22:00:00,BTC/EUT,19190,19190,19075,19136,1424.78638016,0.07445581
1662498000000,2022-09-06 21:00:00,BTC/EUT,19173,19249,19148,19191,2853.29024496,0.14867856000000002
1662494400000,2022-09-06 20:00:00,BTC/EUT,19045,19199,18918,19164,5083.40258724,0.26525791
1662490800000,2022-09-06 19:00:00,BTC/EUT,19173,19197,18985,19047,1908.6903465,0.1002095
1662487200000,2022-09-06 18:00:00,BTC/EUT,19315,19324,19159,19174,3652.2489477599997,0.19047924
1662483600000,2022-09-06 17:00:00,BTC/EUT,19968,19968,19163,19298,6452.659716300001,0.33436935
1662480000000,2022-09-06 16:00:00,BTC/EUT,20012,20021,19882,19968,1917.44237568,0.09602576
1662476400000,2022-09-06 15:00:00,BTC/EUT,20051,20052,19985,20012,2577.0422982,0.12877485
1662472800000,2022-09-06 14:00:00,BTC/EUT,20007,20061,19928,20051,5791.67179853,0.28884703
1662469200000,2022-09-06 13:00:00,BTC/EUT,20086,20133,19972,20006,3431.6161761,0.17152935
1662465600000,2022-09-06 12:00:00,BTC/EUT,20103,20136,20059,20091,2227.88536452,0.11088972
1662462000000,2022-09-06 11:00:00,BTC/EUT,20093,20093,20024,20084,1362.8984324399999,0.06785991
1662458400000,2022-09-06 10:00:00,BTC/EUT,20037,20120,20036,20092,3741.2302572400004,0.18620497000000003
1662454800000,2022-09-06 09:00:00,BTC/EUT,20119,20125,20038,20038,709.9303096,0.0354292
1662451200000,2022-09-06 08:00:00,BTC/EUT,19977,20101,19969,20101,1147.2555295500001,0.05707455
1662447600000,2022-09-06 07:00:00,BTC/EUT,19938,20015,19938,19966,999.01697906,0.05003591
1662444000000,2022-09-06 06:00:00,BTC/EUT,19910,19978,19897,19920,3073.0107912,0.15426761
1662440400000,2022-09-06 05:00:00,BTC/EUT,19899,19926,19866,19910,2451.2568817,0.12311687
1662436800000,2022-09-06 04:00:00,BTC/EUT,19899,19958,19899,19900,1689.440748,0.08489652
1662433200000,2022-09-06 03:00:00,BTC/EUT,19914,19923,19849,19898,1300.84229594,0.06537553
1662429600000,2022-09-06 02:00:00,BTC/EUT,19893,19935,19783,19914,4056.19862292,0.20368578
1662426000000,2022-09-06 01:00:00,BTC/EUT,20210,20267,19893,19893,2015.40697641,0.10131237
1662422400000,2022-09-06 00:00:00,BTC/EUT,19938,20259,19931,20210,1638.9368214,0.08109534
1662418800000,2022-09-05 23:00:00,BTC/EUT,19934,19981,19895,19953,1541.5436392200002,0.07725874
1662415200000,2022-09-05 22:00:00,BTC/EUT,19904,19931,19899,19931,989.96101071,0.04966941
1662411600000,2022-09-05 21:00:00,BTC/EUT,19925,19963,19891,19904,3273.49185408,0.16446402
1662408000000,2022-09-05 20:00:00,BTC/EUT,19898,19958,19867,19937,9194.08870396,0.46115708
1662404400000,2022-09-05 19:00:00,BTC/EUT,19897,19944,19897,19898,2592.91952288,0.13031056
1662400800000,2022-09-05 18:00:00,BTC/EUT,19981,19991,19863,19897,1454.18199453,0.07308549
1662397200000,2022-09-05 17:00:00,BTC/EUT,20002,20020,19981,19988,1408.05346072,0.07044494
1662393600000,2022-09-05 16:00:00,BTC/EUT,20021,20075,19982,20002,4456.897645200001,0.2228226
1662390000000,2022-09-05 15:00:00,BTC/EUT,20024,20109,20006,20006,1847.3518393400002,0.09233989000000001
1662386400000,2022-09-05 14:00:00,BTC/EUT,19911,20040,19910,20024,4886.076063760001,0.24401099
1662382800000,2022-09-05 13:00:00,BTC/EUT,19909,19930,19906,19911,1652.34280773,0.08298643
1662379200000,2022-09-05 12:00:00,BTC/EUT,19875,19924,19863,19909,1564.8264955500001,0.07859895
1662375600000,2022-09-05 11:00:00,BTC/EUT,19850,19881,19840,19875,1492.0021387499999,0.07506929
1662372000000,2022-09-05 10:00:00,BTC/EUT,19957,19958,19811,19850,1577.4268975000002,0.07946735
1662368400000,2022-09-05 09:00:00,BTC/EUT,19973,19977,19943,19957,1394.4021758099998,0.06987033
1662364800000,2022-09-05 08:00:00,BTC/EUT,19931,19980,19887,19972,2712.2904697999998,0.13580465
1662361200000,2022-09-05 07:00:00,BTC/EUT,19984,19992,19889,19930,2367.757741,0.1188037
1662357600000,2022-09-05 06:00:00,BTC/EUT,19958,19992,19958,19983,1661.46695166,0.08314402
1662354000000,2022-09-05 05:00:00,BTC/EUT,20093,20105,19924,19959,3698.8318185,0.1853215
1662350400000,2022-09-05 04:00:00,BTC/EUT,20085,20095,20073,20092,1148.02734476,0.05713853
1662346800000,2022-09-05 03:00:00,BTC/EUT,20050,20087,20043,20085,4460.76220785,0.22209421000000001
1662343200000,2022-09-05 02:00:00,BTC/EUT,20015,20052,20015,20052,523.09832868,0.02608709
1662339600000,2022-09-05 01:00:00,BTC/EUT,20097,20138,19992,19992,4693.75714584,0.23478177
1662336000000,2022-09-05 00:00:00,BTC/EUT,20198,20220,20095,20096,7569.28359808,0.37665623
1662332400000,2022-09-04 23:00:00,BTC/EUT,20009,20210,20009,20193,2901.6236442900004,0.14369453000000001
1662328800000,2022-09-04 22:00:00,BTC/EUT,20061,20061,20005,20009,1433.0485818,0.0716202
1662325200000,2022-09-04 21:00:00,BTC/EUT,20053,20070,20008,20062,2231.88766962,0.11124951
1662321600000,2022-09-04 20:00:00,BTC/EUT,20028,20054,20026,20052,2105.06858496,0.10498048
1662318000000,2022-09-04 19:00:00,BTC/EUT,19960,20057,19956,20028,94554.78442992,4.72112964
1662314400000,2022-09-04 18:00:00,BTC/EUT,19956,19976,19912,19960,3006.2570368,0.15061408
1662310800000,2022-09-04 17:00:00,BTC/EUT,20014,20033,19954,19958,1173.85830994,0.05881643
1662307200000,2022-09-04 16:00:00,BTC/EUT,19892,20020,19862,20014,3046.9305594400003,0.15223996
1662303600000,2022-09-04 15:00:00,BTC/EUT,19850,19875,19836,19875,2193.024195,0.11034084
1662300000000,2022-09-04 14:00:00,BTC/EUT,19795,19858,19792,19850,2026.5212374999999,0.10209175
1662296400000,2022-09-04 13:00:00,BTC/EUT,19981,19982,19795,19795,2457.9617778,0.12417084
1662292800000,2022-09-04 12:00:00,BTC/EUT,19953,20013,19900,19980,2322.2702052,0.11622974
1662289200000,2022-09-04 11:00:00,BTC/EUT,19895,19932,19832,19932,1663.8805062000001,0.08347785
1662285600000,2022-09-04 10:00:00,BTC/EUT,19918,19918,19894,19895,1049.58360425,0.05275615
1662282000000,2022-09-04 09:00:00,BTC/EUT,19859,19942,19857,19918,1770.3478915800001,0.08888181
1662278400000,2022-09-04 08:00:00,BTC/EUT,19761,19866,19734,19858,2524.8686438600002,0.12714617
1662274800000,2022-09-04 07:00:00,BTC/EUT,19823,19825,19761,19761,584.71455252,0.02958932
1662271200000,2022-09-04 06:00:00,BTC/EUT,19900,19901,19823,19824,1121.25555024,0.05656051
1662267600000,2022-09-04 05:00:00,BTC/EUT,19907,19909,19900,19901,585.9608647900001,0.02944379
1662264000000,2022-09-04 04:00:00,BTC/EUT,19873,19907,19873,19907,1520.0547246,0.0763578
1662260400000,2022-09-04 03:00:00,BTC/EUT,19908,19913,19859,19872,658.44004032,0.03313406
1662256800000,2022-09-04 02:00:00,BTC/EUT,19915,19915,19907,19908,498.78180072000004,0.02505434
1662253200000,2022-09-04 01:00:00,BTC/EUT,19941,19942,19913,19915,1695.7877412,0.08515128
1662249600000,2022-09-04 00:00:00,BTC/EUT,19944,19954,19941,19941,775.43669355,0.03888655
1662246000000,2022-09-03 23:00:00,BTC/EUT,19910,19925,19900,19925,1471.5714352500001,0.07385553
1662242400000,2022-09-03 22:00:00,BTC/EUT,19878,19923,19876,19910,1408.2295216,0.07072976
1662238800000,2022-09-03 21:00:00,BTC/EUT,19844,19878,19844,19877,537.01313237,0.027016810000000002
1662235200000,2022-09-03 20:00:00,BTC/EUT,19821,19828,19781,19828,798.14005304,0.04025318
1662231600000,2022-09-03 19:00:00,BTC/EUT,19863,19905,19751,19822,1453.2164308200001,0.07331331
1662228000000,2022-09-03 18:00:00,BTC/EUT,19931,19931,19841,19863,484.05654288,0.02436976
1662224400000,2022-09-03 17:00:00,BTC/EUT,19922,19922,19858,19918,1259.40239248,0.06322936
1662220800000,2022-09-03 16:00:00,BTC/EUT,19882,19934,19882,19922,1924.5070362,0.0966021
1662217200000,2022-09-03 15:00:00,BTC/EUT,19932,19934,19863,19865,711.65031545,0.03582433
1662213600000,2022-09-03 14:00:00,BTC/EUT,19989,19989,19902,19934,3157.5069280400003,0.15839806
1662210000000,2022-09-03 13:00:00,BTC/EUT,19949,19990,19949,19989,1010.14751313,0.05053517
1662206400000,2022-09-03 12:00:00,BTC/EUT,19905,19956,19905,19948,1370.01786808,0.06867946
1662202800000,2022-09-03 11:00:00,BTC/EUT,19971,19974,19901,19906,1744.33152758,0.08762843000000001
1662199200000,2022-09-03 10:00:00,BTC/EUT,19903,19980,19903,19971,1641.0382392600002,0.08217106
1662195600000,2022-09-03 09:00:00,BTC/EUT,19907,19908,19834,19891,1841.15750494,0.09256234
1662192000000,2022-09-03 08:00:00,BTC/EUT,19915,19948,19907,19907,2762.8664518299997,0.13878869
1662188400000,2022-09-03 07:00:00,BTC/EUT,20008,20009,19866,19915,1429.8191323500002,0.07179609
1662184800000,2022-09-03 06:00:00,BTC/EUT,20065,20066,19939,20008,920.89581104,0.04602638
1662181200000,2022-09-03 05:00:00,BTC/EUT,20038,20069,20038,20065,313.5372952,0.01562608
1662177600000,2022-09-03 04:00:00,BTC/EUT,20019,20039,20019,20037,519.23861763,0.02591399
1662174000000,2022-09-03 03:00:00,BTC/EUT,20061,20062,20020,20020,1093.3848926,0.05461463
1662170400000,2022-09-03 02:00:00,BTC/EUT,20070,20071,20051,20061,1113.11387406,0.05548646
1662166800000,2022-09-03 01:00:00,BTC/EUT,20140,20141,20063,20070,1160.8821162000002,0.05784166
1662163200000,2022-09-03 00:00:00,BTC/EUT,20070,20152,20062,20140,1498.0969824000001,0.07438416
1662159600000,2022-09-02 23:00:00,BTC/EUT,20108,20116,20042,20070,3355.6146885,0.16719555
1662156000000,2022-09-02 22:00:00,BTC/EUT,20100,20117,20010,20108,1990.05015264,0.09896808
1662152400000,2022-09-02 21:00:00,BTC/EUT,20075,20103,20074,20101,3676.4610404100004,0.18289941
1662148800000,2022-09-02 20:00:00,BTC/EUT,20013,20050,20011,20050,897.2617605,0.04475121
1662145200000,2022-09-02 19:00:00,BTC/EUT,20056,20092,19929,20012,5600.70921048,0.27986754
1662141600000,2022-09-02 18:00:00,BTC/EUT,19906,20123,19888,20056,6284.8143448,0.3133633
1662138000000,2022-09-02 17:00:00,BTC/EUT,20207,20208,19904,19905,5642.059311749999,0.28344935
1662134400000,2022-09-02 16:00:00,BTC/EUT,20319,20345,20179,20208,2070.69819984,0.10246923000000001
1662130800000,2022-09-02 15:00:00,BTC/EUT,20326,20353,20275,20318,2461.4484916,0.1211462
1662127200000,2022-09-02 14:00:00,BTC/EUT,20305,20413,20255,20317,3830.96092346,0.18855938
1662123600000,2022-09-02 13:00:00,BTC/EUT,20294,20376,20294,20305,4003.83959755,0.19718491
1662120000000,2022-09-02 12:00:00,BTC/EUT,20116,20338,20067,20295,8106.987527100001,0.39945738000000003
1662116400000,2022-09-02 11:00:00,BTC/EUT,20088,20115,20055,20115,1460.86615665,0.07262571
1662112800000,2022-09-02 10:00:00,BTC/EUT,20168,20168,20067,20088,9624.80441952,0.47913204
1662109200000,2022-09-02 09:00:00,BTC/EUT,20155,20204,20154,20168,1050.3821121600001,0.05208162
1662105600000,2022-09-02 08:00:00,BTC/EUT,20148,20167,20146,20154,1007.3005477199999,0.04998018
1662102000000,2022-09-02 07:00:00,BTC/EUT,20171,20173,20099,20147,2085.41153766,0.10350978
1662098400000,2022-09-02 06:00:00,BTC/EUT,20201,20209,20135,20171,8959.61710839,0.44418309
1662094800000,2022-09-02 05:00:00,BTC/EUT,20273,20273,20161,20201,2852.0872754499997,0.14118545
1662091200000,2022-09-02 04:00:00,BTC/EUT,20287,20368,20268,20273,3185.30207193,0.15712041
1662087600000,2022-09-02 03:00:00,BTC/EUT,20128,20373,20128,20287,2925.0115105900004,0.14418157
1662084000000,2022-09-02 02:00:00,BTC/EUT,20161,20168,20072,20111,1744.94177494,0.08676554
1662080400000,2022-09-02 01:00:00,BTC/EUT,20178,20178,20150,20160,1767.3675264,0.08766704
1662076800000,2022-09-02 00:00:00,BTC/EUT,20256,20256,20157,20178,4179.3046893,0.20712185
1662073200000,2022-09-01 23:00:00,BTC/EUT,20216,20258,20205,20257,1325.45298545,0.06543185
1662069600000,2022-09-01 22:00:00,BTC/EUT,20243,20279,20195,20198,1099.29513612,0.05442594
1662066000000,2022-09-01 21:00:00,BTC/EUT,20214,20275,20178,20223,2642.4583157700004,0.13066599
1662062400000,2022-09-01 20:00:00,BTC/EUT,19992,20189,19992,20189,21897.58477361,1.08462949
1662058800000,2022-09-01 19:00:00,BTC/EUT,19940,19995,19905,19991,3097.15845124,0.15492764
1662055200000,2022-09-01 18:00:00,BTC/EUT,19846,20035,19839,19940,20884.7663724,1.04738046
1662051600000,2022-09-01 17:00:00,BTC/EUT,19785,20034,19785,19846,3810.16268978,0.19198643
1662048000000,2022-09-01 16:00:00,BTC/EUT,19915,19917,19739,19773,6680.74938336,0.33787232
1662044400000,2022-09-01 15:00:00,BTC/EUT,19850,19953,19800,19915,2556.5709981,0.12837414
1662040800000,2022-09-01 14:00:00,BTC/EUT,20010,20068,19847,19850,3272.2687285,0.16484981
1662037200000,2022-09-01 13:00:00,BTC/EUT,20050,20067,19958,20010,4544.7820554,0.22712554000000001
1662033600000,2022-09-01 12:00:00,BTC/EUT,20092,20097,19939,20050,2663.770419,0.13285638
1662030000000,2022-09-01 11:00:00,BTC/EUT,19991,20097,19975,20097,6659.281227060001,0.33135698
1662026400000,2022-09-01 10:00:00,BTC/EUT,19904,19990,19883,19990,14545.6317459,0.72764541
1662022800000,2022-09-01 09:00:00,BTC/EUT,19861,19912,19783,19905,6498.24581595,0.32646299
1662019200000,2022-09-01 08:00:00,BTC/EUT,19860,19880,19798,19860,18947.452661400002,0.95405099
1662015600000,2022-09-01 07:00:00,BTC/EUT,19948,19958,19802,19860,3311.1146094,0.16672279
1662012000000,2022-09-01 06:00:00,BTC/EUT,20046,20046,19920,19920,1720.8192792,0.08638651
1662008400000,2022-09-01 05:00:00,BTC/EUT,20063,20112,20046,20046,1668.37525764,0.08322734
1662004800000,2022-09-01 04:00:00,BTC/EUT,20029,20078,20011,20063,1838.60722647,0.09164169
1662001200000,2022-09-01 03:00:00,BTC/EUT,20079,20134,19956,20029,2394.53064222,0.11955318
1661997600000,2022-09-01 02:00:00,BTC/EUT,20119,20158,20061,20078,1871.62879542,0.09321789
1661994000000,2022-09-01 01:00:00,BTC/EUT,20036,20134,20036,20119,1896.12682402,0.09424558
1661990400000,2022-09-01 00:00:00,BTC/EUT,19986,20079,19917,20036,2134.99428476,0.10655791
1661986800000,2022-08-31 23:00:00,BTC/EUT,20073,20074,19937,19985,1475.2517307500002,0.07381795000000001
1661983200000,2022-08-31 22:00:00,BTC/EUT,20178,20188,20049,20073,1595.70594522,0.07949514
1661979600000,2022-08-31 21:00:00,BTC/EUT,20116,20177,20079,20177,1606.09263009,0.07960017
1661976000000,2022-08-31 20:00:00,BTC/EUT,20163,20171,20103,20116,916.53183028,0.04556233
1661972400000,2022-08-31 19:00:00,BTC/EUT,19933,20228,19933,20163,4512.027143910001,0.22377757
1661968800000,2022-08-31 18:00:00,BTC/EUT,19914,19935,19871,19913,2020.24772723,0.10145371
1661965200000,2022-08-31 17:00:00,BTC/EUT,19961,20048,19860,19914,2428.08653868,0.12192862
1661961600000,2022-08-31 16:00:00,BTC/EUT,20031,20085,19958,19958,2370.99084116,0.11879902
1661958000000,2022-08-31 15:00:00,BTC/EUT,20036,20038,19806,20031,4548.15553104,0.22705584
1661954400000,2022-08-31 14:00:00,BTC/EUT,20333,20333,20036,20036,2926.12035304,0.14604314
1661950800000,2022-08-31 13:00:00,BTC/EUT,20322,20399,20254,20335,2273.46133735,0.11180041
1661947200000,2022-08-31 12:00:00,BTC/EUT,20316,20394,20272,20323,2228.6096120400002,0.10965948
1661943600000,2022-08-31 11:00:00,BTC/EUT,20424,20424,20308,20321,1861.3062624099998,0.09159521
1661940000000,2022-08-31 10:00:00,BTC/EUT,20245,20451,20244,20424,1697.1330969599999,0.08309504
1661936400000,2022-08-31 09:00:00,BTC/EUT,20309,20309,20230,20245,1527.86646335,0.07546883
1661932800000,2022-08-31 08:00:00,BTC/EUT,20282,20325,20167,20309,143377.35472128,7.05979392
1661929200000,2022-08-31 07:00:00,BTC/EUT,20227,20291,20177,20289,1641.1240528199999,0.08088738
1661925600000,2022-08-31 06:00:00,BTC/EUT,20298,20422,20215,20225,1721.521258,0.08511848
1661922000000,2022-08-31 05:00:00,BTC/EUT,20313,20322,20242,20276,854.71004328,0.04215378
1661918400000,2022-08-31 04:00:00,BTC/EUT,20371,20377,20309,20313,1540.84830264,0.07585528
1661914800000,2022-08-31 03:00:00,BTC/EUT,20304,20386,20302,20368,885.56621808,0.04347831
1661911200000,2022-08-31 02:00:00,BTC/EUT,20207,20360,20207,20278,1831.08758316,0.09029922
1661907600000,2022-08-31 01:00:00,BTC/EUT,19923,20207,19923,20206,2094.49718114,0.10365719
1661904000000,2022-08-31 00:00:00,BTC/EUT,19767,19924,19767,19923,1342.66456287,0.06739269
1661900400000,2022-08-30 23:00:00,BTC/EUT,19873,19896,19731,19765,2675.9406576,0.13538784
1661896800000,2022-08-30 22:00:00,BTC/EUT,19870,19881,19771,19872,3120.8604393600003,0.15704813
1661893200000,2022-08-30 21:00:00,BTC/EUT,19983,19985,19804,19870,3157.7970295,0.15892285
1661889600000,2022-08-30 20:00:00,BTC/EUT,19934,20025,19850,19983,3015.04343286,0.15088042
1661886000000,2022-08-30 19:00:00,BTC/EUT,19770,20049,19766,19926,4650.6215966400005,0.23339464000000001
1661882400000,2022-08-30 18:00:00,BTC/EUT,19658,19770,19658,19770,1086.7655988000001,0.05497044
1661878800000,2022-08-30 17:00:00,BTC/EUT,19610,19658,19571,19657,3881.46355377,0.19745961
1661875200000,2022-08-30 16:00:00,BTC/EUT,19779,19883,19583,19610,3068.6975196,0.15648636
1661871600000,2022-08-30 15:00:00,BTC/EUT,19867,19868,19657,19779,3892.53943977,0.19680163
1661868000000,2022-08-30 14:00:00,BTC/EUT,20227,20252,19781,19867,2479.99125256,0.12482968
1661864400000,2022-08-30 13:00:00,BTC/EUT,20337,20378,20208,20208,1653.5642596799999,0.08182721
1661860800000,2022-08-30 12:00:00,BTC/EUT,20377,20404,20302,20336,2240.1023187200003,0.11015452
1661857200000,2022-08-30 11:00:00,BTC/EUT,20375,20379,20333,20379,926.14566432,0.04544608
1661853600000,2022-08-30 10:00:00,BTC/EUT,20384,20415,20303,20376,1353.00083544,0.06640169
1661850000000,2022-08-30 09:00:00,BTC/EUT,20382,20387,20341,20381,1275.20676421,0.06256841
1661846400000,2022-08-30 08:00:00,BTC/EUT,20410,20475,20381,20382,37173.89393418,1.82385899
1661842800000,2022-08-30 07:00:00,BTC/EUT,20433,20571,20408,20412,4357.2945276,0.2134673
1661839200000,2022-08-30 06:00:00,BTC/EUT,20422,20437,20422,20433,712.72612929,0.03488113
1661835600000,2022-08-30 05:00:00,BTC/EUT,20485,20488,20385,20421,2292.95074716,0.11228396
1661832000000,2022-08-30 04:00:00,BTC/EUT,20281,20522,20281,20485,2679.6719387000003,0.13081142
1661828400000,2022-08-30 03:00:00,BTC/EUT,20235,20280,20230,20280,820.458834,0.04045655
1661824800000,2022-08-30 02:00:00,BTC/EUT,20194,20218,20193,20218,988.19902742,0.04887719
1661821200000,2022-08-30 01:00:00,BTC/EUT,20275,20277,20168,20192,1360.51696992,0.06737901
1661817600000,2022-08-30 00:00:00,BTC/EUT,20297,20300,20212,20257,1228.73715437,0.06065741
1661814000000,2022-08-29 23:00:00,BTC/EUT,20221,20341,20176,20297,2086.40271405,0.10279365
1661810400000,2022-08-29 22:00:00,BTC/EUT,20231,20247,20192,20192,637.23569344,0.03155882
1661806800000,2022-08-29 21:00:00,BTC/EUT,20203,20236,20175,20221,904.5821885900001,0.04473479
1661803200000,2022-08-29 20:00:00,BTC/EUT,20130,20203,20125,20178,1179.56189196,0.05845782
1661799600000,2022-08-29 19:00:00,BTC/EUT,20195,20209,20125,20130,627.5068536,0.03117272
