https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume H2O,Volume USDT
1657141200,2022-07-06 21:00:00,H2O/USDT,0.6,0.6,0.6,0.6,15.58,9.348
1657137600,2022-07-06 20:00:00,H2O/USDT,0.605,0.605,0.605,0.605,0.16528925,0.09999999625
1657134000,2022-07-06 19:00:00,H2O/USDT,0.605,0.605,0.605,0.605,0,0
1657130400,2022-07-06 18:00:00,H2O/USDT,0.605,0.605,0.605,0.605,4.83966942,2.9279999991
1657126800,2022-07-06 17:00:00,H2O/USDT,0.605,0.605,0.605,0.605,25.60413223,15.49049999915
1657123200,2022-07-06 16:00:00,H2O/USDT,0.6,0.6,0.6,0.6,0,0
1657119600,2022-07-06 15:00:00,H2O/USDT,0.6,0.6,0.6,0.6,0,0
1657116000,2022-07-06 14:00:00,H2O/USDT,0.605,0.605,0.6,0.6,98.3109,59.2281485
1657112400,2022-07-06 13:00:00,H2O/USDT,0.605,0.605,0.605,0.605,0,0
1657108800,2022-07-06 12:00:00,H2O/USDT,0.6004,0.605,0.6004,0.605,498.36504371,299.337798263484
1657105200,2022-07-06 11:00:00,H2O/USDT,0.5955,0.5955,0.5955,0.5955,0,0
1657101600,2022-07-06 10:00:00,H2O/USDT,0.5956,0.6004,0.5955,0.5955,65.77945629,39.186038736516
1657098000,2022-07-06 09:00:00,H2O/USDT,0.6004,0.6004,0.6004,0.6004,0,0
1657094400,2022-07-06 08:00:00,H2O/USDT,0.6004,0.6004,0.6004,0.6004,0,0
1657090800,2022-07-06 07:00:00,H2O/USDT,0.6004,0.6004,0.6004,0.6004,500,300.2
1657087200,2022-07-06 06:00:00,H2O/USDT,0.5955,0.5955,0.5955,0.5955,3.7009,2.20388595
1657083600,2022-07-06 05:00:00,H2O/USDT,0.6004,0.6004,0.6004,0.6004,3.7009,2.22202036
1657080000,2022-07-06 04:00:00,H2O/USDT,0.6004,0.6004,0.6004,0.6004,361.6556,217.13802224
1657076400,2022-07-06 03:00:00,H2O/USDT,0.6001,0.6004,0.5955,0.6004,404147.6167,242541.12664999
1657072800,2022-07-06 02:00:00,H2O/USDT,0.5955,0.5955,0.5954,0.5954,142.5896,84.90718784
1657069200,2022-07-06 01:00:00,H2O/USDT,0.6,0.6,0.6,0.6,0,0
1657065600,2022-07-06 00:00:00,H2O/USDT,0.5999,0.6005,0.5999,0.6,688172.57953405,413148.207416340215
1657062000,2022-07-05 23:00:00,H2O/USDT,0.5992,0.5992,0.5992,0.5992,0,0
1657058400,2022-07-05 22:00:00,H2O/USDT,0.5912,0.5992,0.5912,0.5992,263.2767,157.2647465
1657054800,2022-07-05 21:00:00,H2O/USDT,0.5913,0.5913,0.5861,0.5861,166.8909,98.1400378
1657051200,2022-07-05 20:00:00,H2O/USDT,0.5954,0.6003,0.5954,0.6003,174.76786595,104.689906259785
1657047600,2022-07-05 19:00:00,H2O/USDT,0.5866,0.5952,0.5865,0.5952,1760.1159,1047.43052846
1657044000,2022-07-05 18:00:00,H2O/USDT,0.6003,0.6052,0.5693,0.5936,6839.70361257,3995.351274067364
1657040400,2022-07-05 17:00:00,H2O/USDT,0.5999,0.6068,0.5917,0.5917,5135.81342588,3102.431466827854
1657036800,2022-07-05 16:00:00,H2O/USDT,0.5992,0.5992,0.5992,0.5992,0,0
1657033200,2022-07-05 15:00:00,H2O/USDT,0.5992,0.5992,0.5992,0.5992,2.68025674,1.606009838608
1657029600,2022-07-05 14:00:00,H2O/USDT,0.5952,0.5991,0.5952,0.5991,21.49926324,12.825699997084
1657026000,2022-07-05 13:00:00,H2O/USDT,0.6006,0.6007,0.5897,0.5897,301.17403423,179.581756856163
1657022400,2022-07-05 12:00:00,H2O/USDT,0.6006,0.6006,0.5955,0.5955,7.67214202,4.586736247212
1657018800,2022-07-05 11:00:00,H2O/USDT,0.5954,0.6007,0.5954,0.6007,1101.7597,660.58022011
1657015200,2022-07-05 10:00:00,H2O/USDT,0.5936,0.5952,0.5936,0.5952,9.5371,5.67167428
1657011600,2022-07-05 09:00:00,H2O/USDT,0.5857,0.5935,0.5769,0.5935,2096.3748,1224.53247278
1657008000,2022-07-05 08:00:00,H2O/USDT,0.6,0.6,0.5819,0.5905,432.0041,254.83661281
1657004400,2022-07-05 07:00:00,H2O/USDT,0.6004,0.6004,0.6004,0.6004,0,0
1657000800,2022-07-05 06:00:00,H2O/USDT,0.6004,0.6004,0.6004,0.6004,0,0
1656997200,2022-07-05 05:00:00,H2O/USDT,0.6004,0.6004,0.6004,0.6004,0,0
1656993600,2022-07-05 04:00:00,H2O/USDT,0.6002,0.6004,0.6002,0.6004,543243.9,326113.83292
1656990000,2022-07-05 03:00:00,H2O/USDT,0.6007,0.6007,0.6007,0.6007,0,0
1656986400,2022-07-05 02:00:00,H2O/USDT,0.6007,0.6007,0.6007,0.6007,0,0
1656982800,2022-07-05 01:00:00,H2O/USDT,0.6007,0.6007,0.6007,0.6007,0,0
1656979200,2022-07-05 00:00:00,H2O/USDT,0.6007,0.6007,0.6007,0.6007,0,0
1656975600,2022-07-04 23:00:00,H2O/USDT,0.5955,0.6007,0.5955,0.6007,7.06282448,4.214568545136
1656972000,2022-07-04 22:00:00,H2O/USDT,0.5955,0.5955,0.5955,0.5955,20,11.91
1656968400,2022-07-04 21:00:00,H2O/USDT,0.5957,0.5957,0.5957,0.5957,0,0
1656964800,2022-07-04 20:00:00,H2O/USDT,0.5957,0.5957,0.5957,0.5957,2.84,1.691788
1656961200,2022-07-04 19:00:00,H2O/USDT,0.6003,0.6007,0.6003,0.6007,3.90134549,2.342899995843
1656957600,2022-07-04 18:00:00,H2O/USDT,0.6003,0.6003,0.6003,0.6003,0,0
1656954000,2022-07-04 17:00:00,H2O/USDT,0.5914,0.6003,0.5914,0.6003,30.9497,18.37669039
1656950400,2022-07-04 16:00:00,H2O/USDT,0.6003,0.6014,0.5869,0.596,1053.68417179,627.360187414506
1656946800,2022-07-04 15:00:00,H2O/USDT,0.6,0.6,0.5924,0.5925,141.8009,84.24887163
1656943200,2022-07-04 14:00:00,H2O/USDT,0.6014,0.6014,0.6014,0.6014,0,0
1656939600,2022-07-04 13:00:00,H2O/USDT,0.6014,0.6014,0.6014,0.6014,0,0
1656936000,2022-07-04 12:00:00,H2O/USDT,0.6014,0.6014,0.6014,0.6014,0,0
1656932400,2022-07-04 11:00:00,H2O/USDT,0.6014,0.6014,0.6014,0.6014,82.0055,49.3181077
1656928800,2022-07-04 10:00:00,H2O/USDT,0.6014,0.6014,0.6,0.6,53.296,32.0149072
1656925200,2022-07-04 09:00:00,H2O/USDT,0.6,0.6,0.6,0.6,8.3139,4.98834
1656921600,2022-07-04 08:00:00,H2O/USDT,0.6014,0.6014,0.5961,0.6014,92.79773415,55.58467524781
1656918000,2022-07-04 07:00:00,H2O/USDT,0.5961,0.6014,0.5961,0.5961,214.7502,128.49589327
1656914400,2022-07-04 06:00:00,H2O/USDT,0.6,0.6,0.5961,0.5961,26.6896,15.91439736
1656910800,2022-07-04 05:00:00,H2O/USDT,0.5954,0.6014,0.5954,0.601,960197.40831368,576886.507693663928
1656907200,2022-07-04 04:00:00,H2O/USDT,0.5916,0.5954,0.5916,0.5954,233.3099,138.90666828
1656903600,2022-07-04 03:00:00,H2O/USDT,0.5916,0.5916,0.5916,0.5916,0,0
1656900000,2022-07-04 02:00:00,H2O/USDT,0.5916,0.5954,0.5916,0.5916,602023.75878632,358204.837826754928
1656896400,2022-07-04 01:00:00,H2O/USDT,0.5954,0.5954,0.5954,0.5954,0,0
1656892800,2022-07-04 00:00:00,H2O/USDT,0.5954,0.5954,0.5954,0.5954,3.6024,2.14486896
1656889200,2022-07-03 23:00:00,H2O/USDT,0.5898,0.5898,0.5898,0.5898,0,0
1656885600,2022-07-03 22:00:00,H2O/USDT,0.5898,0.5898,0.5898,0.5898,0,0
1656882000,2022-07-03 21:00:00,H2O/USDT,0.6002,0.6002,0.5898,0.5898,1041.21963628,614.458270745256
1656878400,2022-07-03 20:00:00,H2O/USDT,0.6,0.6,0.6,0.6,0,0
1656874800,2022-07-03 19:00:00,H2O/USDT,0.6,0.6,0.6,0.6,0,0
1656871200,2022-07-03 18:00:00,H2O/USDT,0.6,0.6,0.6,0.6,0,0
1656867600,2022-07-03 17:00:00,H2O/USDT,0.6,0.6002,0.6,0.6,11.8359,7.1020729
1656864000,2022-07-03 16:00:00,H2O/USDT,0.6,0.6002,0.6,0.6002,991.7092,595.22246184
1656860400,2022-07-03 15:00:00,H2O/USDT,0.5953,0.6002,0.5953,0.6002,5132.67349176,3076.155008934352
1656856800,2022-07-03 14:00:00,H2O/USDT,0.5924,0.5953,0.5898,0.5898,2726.32404291,1622.605519489884
1656853200,2022-07-03 13:00:00,H2O/USDT,0.5923,0.5924,0.5865,0.5865,1832.005,1084.984383784811
1656849600,2022-07-03 12:00:00,H2O/USDT,0.5912,0.5923,0.5865,0.5865,25.51607315,15.037966999201
1656846000,2022-07-03 11:00:00,H2O/USDT,0.5857,0.5912,0.5857,0.5857,65.27627496,38.241617356352
1656842400,2022-07-03 10:00:00,H2O/USDT,0.5857,0.5857,0.5857,0.5857,1.04,0.609128
1656838800,2022-07-03 09:00:00,H2O/USDT,0.5865,0.5865,0.5856,0.5856,63.5934,37.2964299
1656835200,2022-07-03 08:00:00,H2O/USDT,0.5866,0.5866,0.5866,0.5866,0,0
1656831600,2022-07-03 07:00:00,H2O/USDT,0.5866,0.5866,0.5866,0.5866,2907.2184,1705.37431344
1656828000,2022-07-03 06:00:00,H2O/USDT,0.5903,0.5924,0.5903,0.5924,4491.4828,2655.936144888858
1656824400,2022-07-03 05:00:00,H2O/USDT,0.5843,0.5843,0.5843,0.5843,0,0
1656820800,2022-07-03 04:00:00,H2O/USDT,0.5843,0.5843,0.5843,0.5843,0,0
1656817200,2022-07-03 03:00:00,H2O/USDT,0.5843,0.5843,0.5843,0.5843,27.447,16.0372821
1656813600,2022-07-03 02:00:00,H2O/USDT,0.5903,0.5903,0.5903,0.5903,200,118.06
1656810000,2022-07-03 01:00:00,H2O/USDT,0.59,0.59,0.59,0.59,0,0
1656806400,2022-07-03 00:00:00,H2O/USDT,0.5903,0.5903,0.59,0.59,600000.6229036,354000.36769999508
1656802800,2022-07-02 23:00:00,H2O/USDT,0.5903,0.5903,0.5903,0.5903,0,0
1656799200,2022-07-02 22:00:00,H2O/USDT,0.5903,0.5903,0.5903,0.5903,0,0
1656795600,2022-07-02 21:00:00,H2O/USDT,0.5903,0.5903,0.5903,0.5903,0.16940538,0.099999995814
1656792000,2022-07-02 20:00:00,H2O/USDT,0.5843,0.5843,0.5843,0.5843,0,0
1656788400,2022-07-02 19:00:00,H2O/USDT,0.5899,0.59,0.5843,0.5843,105.01622489,61.6556828251
1656784800,2022-07-02 18:00:00,H2O/USDT,0.5843,0.5843,0.5843,0.5843,60.2737,35.21792291
1656781200,2022-07-02 17:00:00,H2O/USDT,0.5843,0.5843,0.5843,0.5843,2.2235,1.29919105
1656777600,2022-07-02 16:00:00,H2O/USDT,0.5844,0.5844,0.5844,0.5844,1.83,1.069452
1656774000,2022-07-02 15:00:00,H2O/USDT,0.5843,0.5843,0.5843,0.5843,37.635,21.9901305
1656770400,2022-07-02 14:00:00,H2O/USDT,0.5843,0.5843,0.5843,0.5843,27.4471,16.03734053
1656766800,2022-07-02 13:00:00,H2O/USDT,0.5875,0.5904,0.5843,0.5843,317.34953066,185.77557094473
1656763200,2022-07-02 12:00:00,H2O/USDT,0.5817,0.5817,0.5817,0.5817,307.7945,179.04406065
1656759600,2022-07-02 11:00:00,H2O/USDT,0.5817,0.5817,0.5817,0.5817,14.1,8.20197
1656756000,2022-07-02 10:00:00,H2O/USDT,0.5817,0.5817,0.5817,0.5817,0,0
1656752400,2022-07-02 09:00:00,H2O/USDT,0.5817,0.5817,0.5817,0.5817,0,0
1656748800,2022-07-02 08:00:00,H2O/USDT,0.5864,0.5875,0.5811,0.5817,13.6286112,7.962855126514
1656745200,2022-07-02 07:00:00,H2O/USDT,0.5811,0.5811,0.5811,0.5811,20,11.622
1656741600,2022-07-02 06:00:00,H2O/USDT,0.5811,0.5811,0.5811,0.5811,0,0
1656738000,2022-07-02 05:00:00,H2O/USDT,0.5811,0.5811,0.5811,0.5811,1.08,0.627588
1656734400,2022-07-02 04:00:00,H2O/USDT,0.5842,0.5904,0.581,0.5811,331.19109371,193.659164414572
1656730800,2022-07-02 03:00:00,H2O/USDT,0.5816,0.5842,0.5816,0.5842,4.3021,2.50603672
1656727200,2022-07-02 02:00:00,H2O/USDT,0.5811,0.5811,0.5811,0.5811,0,0
1656723600,2022-07-02 01:00:00,H2O/USDT,0.5808,0.5812,0.5808,0.5811,700057.4701,406773.38589081
1656720000,2022-07-02 00:00:00,H2O/USDT,0.5759,0.5759,0.5759,0.5759,0,0
1656716400,2022-07-01 23:00:00,H2O/USDT,0.5721,0.5843,0.5721,0.5759,204.54190793,118.760511207464
1656712800,2022-07-01 22:00:00,H2O/USDT,0.5786,0.5786,0.5722,0.5722,18.4803,10.58082766
1656709200,2022-07-01 21:00:00,H2O/USDT,0.5723,0.5723,0.5723,0.5723,0,0
1656705600,2022-07-01 20:00:00,H2O/USDT,0.5723,0.5723,0.5723,0.5723,0,0
1656702000,2022-07-01 19:00:00,H2O/USDT,0.5723,0.5723,0.5723,0.5723,0,0
1656698400,2022-07-01 18:00:00,H2O/USDT,0.5723,0.5723,0.5723,0.5723,10.809,6.1859907
1656694800,2022-07-01 17:00:00,H2O/USDT,0.5724,0.5724,0.5724,0.5724,20.7584,11.88210816
1656691200,2022-07-01 16:00:00,H2O/USDT,0.5786,0.5786,0.5724,0.5724,50.5488,29.0908344
1656687600,2022-07-01 15:00:00,H2O/USDT,0.5703,0.5786,0.5703,0.5786,40.94130245,23.63758288757
1656684000,2022-07-01 14:00:00,H2O/USDT,0.5789,0.5789,0.57,0.57,310.6448,178.02169432
1656680400,2022-07-01 13:00:00,H2O/USDT,0.5843,0.5843,0.5779,0.5842,199.6689,115.84275915
1656676800,2022-07-01 12:00:00,H2O/USDT,0.5903,0.5903,0.5843,0.5843,559.00150094,329.924253604882
1656673200,2022-07-01 11:00:00,H2O/USDT,0.5856,0.5903,0.5759,0.5903,1640.34889129,964.064160533981
1656669600,2022-07-01 10:00:00,H2O/USDT,0.5896,0.5903,0.5759,0.5843,2516.79079147,1469.387022486507
1656666000,2022-07-01 09:00:00,H2O/USDT,0.5863,0.5896,0.5841,0.5841,3119.11884538,1836.557359926048
1656662400,2022-07-01 08:00:00,H2O/USDT,0.5855,0.5863,0.5855,0.5863,2225.587,1303.82519868
1656658800,2022-07-01 07:00:00,H2O/USDT,0.5828,0.5842,0.5828,0.5842,4990.671,2910.76219712
1656655200,2022-07-01 06:00:00,H2O/USDT,0.5787,0.5829,0.5787,0.5829,1024.3946106,595.78432072542
1656651600,2022-07-01 05:00:00,H2O/USDT,0.5804,0.5804,0.5732,0.5732,1288.0009,747.41172236
1656648000,2022-07-01 04:00:00,H2O/USDT,0.5787,0.5806,0.5787,0.5806,991.906,575.88435015
1656644400,2022-07-01 03:00:00,H2O/USDT,0.5779,0.578,0.5779,0.578,2540.7744,1468.43335115
1656640800,2022-07-01 02:00:00,H2O/USDT,0.5777,0.578,0.5721,0.578,137.0934,79.06675353
1656637200,2022-07-01 01:00:00,H2O/USDT,0.578,0.578,0.578,0.578,700000,404600
1656633600,2022-07-01 00:00:00,H2O/USDT,0.5732,0.5732,0.5732,0.5732,0,0
1656630000,2022-06-30 23:00:00,H2O/USDT,0.5736,0.5737,0.5732,0.5732,213.0916,122.18927307
1656626400,2022-06-30 22:00:00,H2O/USDT,0.5733,0.5733,0.5733,0.5733,37.9114,21.73460562
1656622800,2022-06-30 21:00:00,H2O/USDT,0.5804,0.5807,0.5733,0.5733,100.6446894,58.33563855458
1656619200,2022-06-30 20:00:00,H2O/USDT,0.5804,0.5804,0.5804,0.5804,0,0
1656615600,2022-06-30 19:00:00,H2O/USDT,0.5804,0.5804,0.5804,0.5804,0,0
1656612000,2022-06-30 18:00:00,H2O/USDT,0.5801,0.5804,0.5539,0.5804,10276.5633,5952.73679025
1656608400,2022-06-30 17:00:00,H2O/USDT,0.5601,0.5802,0.5046,0.5801,36060.5019,20435.251023480003
1656604800,2022-06-30 16:00:00,H2O/USDT,0.4905,0.5602,0.4904,0.5601,29556.9654161,15796.431591752679
1656601200,2022-06-30 15:00:00,H2O/USDT,0.5001,0.5001,0.4906,0.4974,3390.80082718,1681.745361119332
1656597600,2022-06-30 14:00:00,H2O/USDT,0.5127,0.5127,0.5002,0.5002,1254.28243903,636.523223313514
1656594000,2022-06-30 13:00:00,H2O/USDT,0.5127,0.5127,0.5127,0.5127,2.191,1.1233257
1656590400,2022-06-30 12:00:00,H2O/USDT,0.5219,0.5219,0.5122,0.5192,313.25314311,161.464303942712
1656586800,2022-06-30 11:00:00,H2O/USDT,0.5268,0.5268,0.5219,0.5219,44.9422,23.51023907
1656583200,2022-06-30 10:00:00,H2O/USDT,0.5366,0.5366,0.5278,0.5278,1772.6633,941.65198225
1656579600,2022-06-30 09:00:00,H2O/USDT,0.5677,0.5677,0.537,0.537,770.4775,424.31899506
1656576000,2022-06-30 08:00:00,H2O/USDT,0.569,0.5737,0.5677,0.5677,7.61,4.34144856
1656572400,2022-06-30 07:00:00,H2O/USDT,0.569,0.5756,0.569,0.5756,3350.4814,1926.984471
1656568800,2022-06-30 06:00:00,H2O/USDT,0.5756,0.5756,0.5756,0.5756,0,0
1656565200,2022-06-30 05:00:00,H2O/USDT,0.5737,0.5756,0.5737,0.5756,326.29517154,187.811199998424
1656561600,2022-06-30 04:00:00,H2O/USDT,0.5772,0.5772,0.568,0.568,21.7368,12.43589982
1656558000,2022-06-30 03:00:00,H2O/USDT,0.5816,0.5831,0.5219,0.5772,14665.061,8214.26255235
1656554400,2022-06-30 02:00:00,H2O/USDT,0.5842,0.5842,0.5816,0.5816,3.0923,1.8035716
1656550800,2022-06-30 01:00:00,H2O/USDT,0.59,0.59,0.59,0.59,0,0
1656547200,2022-06-30 00:00:00,H2O/USDT,0.59,0.59,0.59,0.59,600000,354000
1656543600,2022-06-29 23:00:00,H2O/USDT,0.5904,0.5904,0.5904,0.5904,5.574,3.2908896
1656540000,2022-06-29 22:00:00,H2O/USDT,0.5842,0.5842,0.5842,0.5842,0,0
1656536400,2022-06-29 21:00:00,H2O/USDT,0.5842,0.5842,0.5842,0.5842,0,0
1656532800,2022-06-29 20:00:00,H2O/USDT,0.5842,0.5842,0.5842,0.5842,0,0
1656529200,2022-06-29 19:00:00,H2O/USDT,0.5842,0.5842,0.5842,0.5842,4.55,2.65811
1656525600,2022-06-29 18:00:00,H2O/USDT,0.5904,0.5904,0.5904,0.5904,0,0
1656522000,2022-06-29 17:00:00,H2O/USDT,0.5904,0.5904,0.5904,0.5904,0,0
1656518400,2022-06-29 16:00:00,H2O/USDT,0.5784,0.5904,0.569,0.5904,812.0252,473.40105265
1656514800,2022-06-29 15:00:00,H2O/USDT,0.5831,0.5831,0.5831,0.5831,0,0
1656511200,2022-06-29 14:00:00,H2O/USDT,0.5784,0.5831,0.5782,0.5831,1952.08764038,1128.779599895792
1656507600,2022-06-29 13:00:00,H2O/USDT,0.5842,0.5842,0.5728,0.5784,645.0373,369.72459714
1656504000,2022-06-29 12:00:00,H2O/USDT,0.5903,0.5903,0.5903,0.5903,36.28409283,21.418499997549
1656500400,2022-06-29 11:00:00,H2O/USDT,0.5842,0.5842,0.5842,0.5842,1.4039,0.82015838
1656496800,2022-06-29 10:00:00,H2O/USDT,0.5903,0.5904,0.5842,0.5842,1885.8024,1113.22511628
1656493200,2022-06-29 09:00:00,H2O/USDT,0.5832,0.5904,0.5832,0.5842,1770.87939593,1036.113064897072
1656489600,2022-06-29 08:00:00,H2O/USDT,0.597,0.597,0.5832,0.5832,1467.03207307,862.32154385279
1656486000,2022-06-29 07:00:00,H2O/USDT,0.5816,0.5971,0.5788,0.5971,881.5501,522.1260018
1656482400,2022-06-29 06:00:00,H2O/USDT,0.5924,0.5971,0.5831,0.5831,1676.25,993.24822908
1656478800,2022-06-29 05:00:00,H2O/USDT,0.5881,0.5881,0.5869,0.5869,5.7073,3.35425045
1656475200,2022-06-29 04:00:00,H2O/USDT,0.5899,0.5899,0.5897,0.5897,6.665,3.93059146
1656471600,2022-06-29 03:00:00,H2O/USDT,0.5925,0.5925,0.59,0.59,9.73,5.75103053
1656468000,2022-06-29 02:00:00,H2O/USDT,0.5906,0.6001,0.5906,0.6,801433.0392,480846.59408705
1656464400,2022-06-29 01:00:00,H2O/USDT,0.5905,0.5905,0.5905,0.5905,0,0
1656460800,2022-06-29 00:00:00,H2O/USDT,0.5905,0.5905,0.5905,0.5905,0,0
1656457200,2022-06-28 23:00:00,H2O/USDT,0.5925,0.5925,0.5905,0.5905,11.6456,6.88275093
1656453600,2022-06-28 22:00:00,H2O/USDT,0.6001,0.6001,0.6001,0.6001,439.09248458,263.499399996458
1656450000,2022-06-28 21:00:00,H2O/USDT,0.5881,0.6001,0.5861,0.6001,203.47809921,121.852297845911
1656446400,2022-06-28 20:00:00,H2O/USDT,0.5952,0.5952,0.5952,0.5952,0,0
1656442800,2022-06-28 19:00:00,H2O/USDT,0.5975,0.6001,0.5881,0.5952,111.9215339,66.6228134934
1656439200,2022-06-28 18:00:00,H2O/USDT,0.5972,0.5972,0.5972,0.5972,0,0
1656435600,2022-06-28 17:00:00,H2O/USDT,0.5864,0.5972,0.5859,0.5972,1900.16599986,1133.727956356644
1656432000,2022-06-28 16:00:00,H2O/USDT,0.5954,0.5954,0.5864,0.5865,252.31664316,148.063177597464
1656428400,2022-06-28 15:00:00,H2O/USDT,0.5954,0.5954,0.5954,0.5954,0,0
1656424800,2022-06-28 14:00:00,H2O/USDT,0.5952,0.5954,0.5952,0.5954,3889.94946234,2315.7136046067
1656421200,2022-06-28 13:00:00,H2O/USDT,0.5953,0.5953,0.5906,0.5906,80.5805,47.66979531
1656417600,2022-06-28 12:00:00,H2O/USDT,0.5953,0.5953,0.5953,0.5953,777.71369464,462.972962419192
1656414000,2022-06-28 11:00:00,H2O/USDT,0.5954,0.5954,0.5954,0.5954,713.8002,424.99663908
1656410400,2022-06-28 10:00:00,H2O/USDT,0.5907,0.5907,0.5907,0.5907,36.0665,21.30448155
1656406800,2022-06-28 09:00:00,H2O/USDT,0.5926,0.5954,0.59,0.5954,1617.8996,962.49471626
1656403200,2022-06-28 08:00:00,H2O/USDT,0.5954,0.5954,0.5954,0.5954,7.8467,4.67192518
1656399600,2022-06-28 07:00:00,H2O/USDT,0.5954,0.5954,0.5953,0.5954,511.8643,304.75251422
1656396000,2022-06-28 06:00:00,H2O/USDT,0.5954,0.5954,0.5954,0.5954,0,0
1656392400,2022-06-28 05:00:00,H2O/USDT,0.5954,0.5954,0.5954,0.5954,2.0659,1.23003686
1656388800,2022-06-28 04:00:00,H2O/USDT,0.5926,0.5926,0.5926,0.5926,0,0
1656385200,2022-06-28 03:00:00,H2O/USDT,0.5926,0.5926,0.5926,0.5926,0,0
1656381600,2022-06-28 02:00:00,H2O/USDT,0.5926,0.5926,0.5926,0.5926,0,0
1656378000,2022-06-28 01:00:00,H2O/USDT,0.5926,0.5926,0.5926,0.5926,0,0
1656374400,2022-06-28 00:00:00,H2O/USDT,0.59,0.6002,0.59,0.5926,1001820.56886712,591091.327317089104
1656370800,2022-06-27 23:00:00,H2O/USDT,0.5953,0.5953,0.5953,0.5953,0,0
1656367200,2022-06-27 22:00:00,H2O/USDT,0.5898,0.5953,0.5898,0.5953,70.07797609,41.677199996377
1656363600,2022-06-27 21:00:00,H2O/USDT,0.5926,0.5951,0.5818,0.5879,431.0229,253.17472835
1656360000,2022-06-27 20:00:00,H2O/USDT,0.5906,0.5999,0.5906,0.5927,464.01789806,276.881982645017
1656356400,2022-06-27 19:00:00,H2O/USDT,0.591,0.591,0.591,0.591,0,0
1656352800,2022-06-27 18:00:00,H2O/USDT,0.591,0.591,0.591,0.591,1.6921,1.0000311
1656349200,2022-06-27 17:00:00,H2O/USDT,0.5906,0.5906,0.5906,0.5906,17.1025,10.1007365
1656345600,2022-06-27 16:00:00,H2O/USDT,0.5907,0.5907,0.5907,0.5907,6.74,3.981318
1656342000,2022-06-27 15:00:00,H2O/USDT,0.5906,0.591,0.5906,0.591,44.40243807,26.23092093937
1656338400,2022-06-27 14:00:00,H2O/USDT,0.5913,0.5913,0.5905,0.5905,54.4434,32.18802757
1656334800,2022-06-27 13:00:00,H2O/USDT,0.5913,0.5913,0.5913,0.5913,1.46,0.863298
1656331200,2022-06-27 12:00:00,H2O/USDT,0.5913,0.5913,0.5913,0.5913,0,0
1656327600,2022-06-27 11:00:00,H2O/USDT,0.5913,0.5913,0.5913,0.5913,0,0
1656324000,2022-06-27 10:00:00,H2O/USDT,0.5913,0.5913,0.5913,0.5913,6.26,3.701538
1656320400,2022-06-27 09:00:00,H2O/USDT,0.5972,0.5972,0.5972,0.5972,0,0
1656316800,2022-06-27 08:00:00,H2O/USDT,0.5998,0.5999,0.5912,0.5972,200.9242,120.38753759
1656313200,2022-06-27 07:00:00,H2O/USDT,0.5973,0.5973,0.5973,0.5973,109.585,65.4551205
1656309600,2022-06-27 06:00:00,H2O/USDT,0.5973,0.5973,0.5973,0.5973,15.2807,9.12716211
1656306000,2022-06-27 05:00:00,H2O/USDT,0.5973,0.5999,0.5973,0.5973,77.46231345,46.313849838655
1656302400,2022-06-27 04:00:00,H2O/USDT,0.6049,0.6049,0.6,0.6,16.12556581,9.683439998469
1656298800,2022-06-27 03:00:00,H2O/USDT,0.6049,0.6049,0.6049,0.6049,8.72873162,5.280009756938
1656295200,2022-06-27 02:00:00,H2O/USDT,0.6003,0.6051,0.6,0.6,96.7449,58.10052548
1656291600,2022-06-27 01:00:00,H2O/USDT,0.585,0.6109,0.585,0.5952,1024049.4493853,599437.93463424989
1656288000,2022-06-27 00:00:00,H2O/USDT,0.5856,0.5856,0.5797,0.5798,1422.5948,824.96688778
1656284400,2022-06-26 23:00:00,H2O/USDT,0.588,0.5906,0.588,0.5906,989.18039523,581.7404651857
1656280800,2022-06-26 22:00:00,H2O/USDT,0.5758,0.588,0.5758,0.588,724.8755,424.714876051925
1656277200,2022-06-26 21:00:00,H2O/USDT,0.569,0.569,0.569,0.569,0,0
1656273600,2022-06-26 20:00:00,H2O/USDT,0.5836,0.5855,0.569,0.569,660.70321639,384.362052366345
1656270000,2022-06-26 19:00:00,H2O/USDT,0.5855,0.5855,0.5788,0.5788,6.75988838,3.91491203649
1656266400,2022-06-26 18:00:00,H2O/USDT,0.5846,0.5855,0.5846,0.5855,1549.9069,907.21768594
1656262800,2022-06-26 17:00:00,H2O/USDT,0.5807,0.5853,0.5738,0.5788,255.8452,147.93325222
1656259200,2022-06-26 16:00:00,H2O/USDT,0.5785,0.5786,0.5738,0.5786,926.3106,535.80138729
1656255600,2022-06-26 15:00:00,H2O/USDT,0.5794,0.5794,0.5787,0.5787,37.8299,21.91482192
1656252000,2022-06-26 14:00:00,H2O/USDT,0.5839,0.5839,0.5839,0.5839,490,286.111
1656248400,2022-06-26 13:00:00,H2O/USDT,0.5852,0.5852,0.5852,0.5852,0,0
1656244800,2022-06-26 12:00:00,H2O/USDT,0.5852,0.5852,0.5852,0.5852,0,0
1656241200,2022-06-26 11:00:00,H2O/USDT,0.5852,0.5852,0.5852,0.5852,0,0
1656237600,2022-06-26 10:00:00,H2O/USDT,0.5852,0.5852,0.5852,0.5852,0,0
1656234000,2022-06-26 09:00:00,H2O/USDT,0.5852,0.5852,0.5852,0.5852,0,0
1656230400,2022-06-26 08:00:00,H2O/USDT,0.5854,0.5854,0.5852,0.5852,9.6945,5.67492964
