https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KZT,Volume USDT
1655010000000,2022-06-12 05:00:00,USDT/KZT,431.7158,435.4999,402.0,415.9128,285399.8870732386,686.20125919
1655006400000,2022-06-12 04:00:00,USDT/KZT,432.3158,432.6543,429.2809,430.054,175031.978,407.0
1655002800000,2022-06-12 03:00:00,USDT/KZT,434.8446,435.2999,434.8328,434.9672,184319.31993122684,423.75452662
1654999200000,2022-06-12 02:00:00,USDT/KZT,431.7349,434.8999,429.1133,434.8999,175741.0695125003,404.09544705
1654995600000,2022-06-12 01:00:00,USDT/KZT,431.9911,432.1775,429.1066,432.1102,152102.7904,352.0
1654992000000,2022-06-12 00:00:00,USDT/KZT,431.6847,432.2997,429.1445,431.4116,187664.046,435.0
1654988400000,2022-06-11 23:00:00,USDT/KZT,429.8696,432.2584,429.1068,431.2419,169478.0667,393.0
1654984800000,2022-06-11 22:00:00,USDT/KZT,429.6311,432.2255,429.1373,431.0027,157746.9882,366.0
1654981200000,2022-06-11 21:00:00,USDT/KZT,430.5529,432.2443,429.1484,430.407,160972.218,374.0
1654977600000,2022-06-11 20:00:00,USDT/KZT,430.1189,432.2322,429.1122,429.9936,181887.2928,423.0
1654974000000,2022-06-11 19:00:00,USDT/KZT,429.9807,432.2958,429.1752,430.5498,174803.2188,406.0
1654970400000,2022-06-11 18:00:00,USDT/KZT,431.2606,432.2571,429.1287,430.3736,164402.7152,382.0
1654966800000,2022-06-11 17:00:00,USDT/KZT,430.5859,432.2783,429.1502,432.0641,160727.8452,372.0
1654963200000,2022-06-11 16:00:00,USDT/KZT,430.2108,432.2729,429.1011,431.9668,165011.31759999998,382.0
1654959600000,2022-06-11 15:00:00,USDT/KZT,429.9136,431.4344,426.6544,430.7285,147309.147,342.0
1654956000000,2022-06-11 14:00:00,USDT/KZT,426.4834,430.9023,425.8098,429.2068,169965.8928,396.0
1654952400000,2022-06-11 13:00:00,USDT/KZT,425.1608,434.6999,423.6306,426.2413,215921.15303124356,506.57022919
1654948800000,2022-06-11 12:00:00,USDT/KZT,425.2527,427.8045,423.5521,426.3703,156904.2704,368.0
1654945200000,2022-06-11 11:00:00,USDT/KZT,426.3511,427.7524,423.5705,423.9578,185269.55860000002,437.0
1654941600000,2022-06-11 10:00:00,USDT/KZT,425.5652,427.7895,423.6301,427.7867,161703.3726,378.0
1654938000000,2022-06-11 09:00:00,USDT/KZT,424.2702,428.5043,420.3001,426.3943,181052.21752225305,424.61218999
1654934400000,2022-06-11 08:00:00,USDT/KZT,427.0159,431.9977,423.345,427.7625,316392.6851140028,739.64567982
1654930800000,2022-06-11 07:00:00,USDT/KZT,425.3553,427.1132,423.4403,425.8532,163953.48200000002,385.0
1654927200000,2022-06-11 06:00:00,USDT/KZT,425.8586,427.0925,423.295,425.6401,155358.6365,365.0
1654923600000,2022-06-11 05:00:00,USDT/KZT,426.0094,427.0754,423.3331,426.977,171644.754,402.0
1654920000000,2022-06-11 04:00:00,USDT/KZT,424.628,427.0814,423.4192,423.9777,131433.087,310.0
1654916400000,2022-06-11 03:00:00,USDT/KZT,424.6958,427.0489,423.3485,425.4439,156988.7991,369.0
1654912800000,2022-06-11 02:00:00,USDT/KZT,424.6596,427.0967,423.3167,425.3867,168453.1332,396.0
1654909200000,2022-06-11 01:00:00,USDT/KZT,425.6846,428.4314,423.6293,426.5996,166800.4436,391.0
1654905600000,2022-06-11 00:00:00,USDT/KZT,424.3264,428.458,423.9404,427.5233,178277.2161,417.0
1654902000000,2022-06-10 23:00:00,USDT/KZT,424.4235,428.4647,423.8812,425.3646,168444.3816,396.0
1654898400000,2022-06-10 22:00:00,USDT/KZT,427.6989,428.5072,423.9201,426.3181,161148.24180000002,378.0
1654894800000,2022-06-10 21:00:00,USDT/KZT,424.7778,428.4601,423.9252,427.6666,157381.3088,368.0
1654891200000,2022-06-10 20:00:00,USDT/KZT,416.0195,431.9977,403.3213,425.8475,206822.3192052654,485.67226344
1654887600000,2022-06-10 19:00:00,USDT/KZT,417.6582,424.4224,403.8917,417.2757,162737.523,390.0
1654884000000,2022-06-10 18:00:00,USDT/KZT,422.3651,430.8999,416.1774,420.5374,146321.05939196568,347.93827943
1654880400000,2022-06-10 17:00:00,USDT/KZT,422.9611,426.7014,404.0,419.9005,192007.94008528878,457.27009157
1654876800000,2022-06-10 16:00:00,USDT/KZT,406.2543,430.2999,404.1307,425.054,174605.11888328026,410.78338019
1654873200000,2022-06-10 15:00:00,USDT/KZT,402.4048,425.0,389.0,408.3211,168886.8996180982,413.612962
1654869600000,2022-06-10 14:00:00,USDT/KZT,415.6773,418.4443,402.3838,406.0228,158754.9148,391.0
1654866000000,2022-06-10 13:00:00,USDT/KZT,405.6466,422.3443,388.1,408.1241,128967.2156,316.0
1654862400000,2022-06-10 12:00:00,USDT/KZT,416.0931,418.7552,388.1001,397.8937,168776.4887596651,424.17482046
1654858800000,2022-06-10 11:00:00,USDT/KZT,403.7158,420.2737,401.3839,404.5441,162222.1841,401.0
1654855200000,2022-06-10 10:00:00,USDT/KZT,412.6389,430.0,400.6922,414.0571,158165.41163840634,381.98937209
1654851600000,2022-06-10 09:00:00,USDT/KZT,402.918,420.4186,388.1,401.1355,165120.56167276154,411.63288134
1654848000000,2022-06-10 08:00:00,USDT/KZT,405.0415,420.4039,388.1,409.218,188381.5444066035,460.34520575
1654844400000,2022-06-10 07:00:00,USDT/KZT,415.8217,419.5174,388.1,412.0409,177839.50632538996,431.60644083
1654840800000,2022-06-10 06:00:00,USDT/KZT,393.6062,419.99,388.1,409.8001,267318.1985096049,652.3136488
1654837200000,2022-06-10 05:00:00,USDT/KZT,399.2578,420.0,393.9018,398.86,249980.75666343782,626.73809523
1654833600000,2022-06-10 04:00:00,USDT/KZT,405.5279,409.6877,397.4453,401.0061,140352.135,350.0
1654830000000,2022-06-10 03:00:00,USDT/KZT,408.455,409.4793,388.0,408.964,185046.52124614493,452.47630903
1654826400000,2022-06-10 02:00:00,USDT/KZT,407.3151,410.24,388.1,409.2567,185234.71435577815,452.61253965
1654822800000,2022-06-10 01:00:00,USDT/KZT,408.0557,412.576,388.1,404.4092,168410.34298236336,416.43548906
1654819200000,2022-06-10 00:00:00,USDT/KZT,402.3491,409.6466,397.5939,407.9565,172565.5995,423.0
1654815600000,2022-06-09 23:00:00,USDT/KZT,397.6231,409.569,397.4578,406.4762,151209.1464,372.0
1654812000000,2022-06-09 22:00:00,USDT/KZT,397.6198,409.6644,388.1,399.6816,138665.4331845552,346.939747
1654808400000,2022-06-09 21:00:00,USDT/KZT,406.7193,419.0,388.1,403.2787,162757.30188628883,403.58516799
1654804800000,2022-06-09 20:00:00,USDT/KZT,409.1651,409.5804,397.5026,399.8693,168344.9753,421.0
1654801200000,2022-06-09 19:00:00,USDT/KZT,408.3962,409.581,388.1,406.2618,167737.52352371402,412.88037301
1654797600000,2022-06-09 18:00:00,USDT/KZT,409.0449,409.5236,397.6133,408.0159,172998.7416,424.0
1654794000000,2022-06-09 17:00:00,USDT/KZT,397.6085,409.6745,397.418,406.7335,163913.6005,403.0
1654790400000,2022-06-09 16:00:00,USDT/KZT,407.6574,409.5426,388.1,404.7505,172851.46655159883,427.05683267
1654786800000,2022-06-09 15:00:00,USDT/KZT,401.513,409.6815,380.01,408.4338,176484.20818828332,432.09990992
1654783200000,2022-06-09 14:00:00,USDT/KZT,406.9596,406.9596,392.0574,396.3453,155763.7029,393.0
1654779600000,2022-06-09 13:00:00,USDT/KZT,398.8581,407.9123,392.1729,406.1814,155567.4762,383.0
1654776000000,2022-06-09 12:00:00,USDT/KZT,393.9884,406.4916,380.01,396.6304,164217.03060684155,414.03036834
1654772400000,2022-06-09 11:00:00,USDT/KZT,405.5444,420.0,380.01,392.044,171627.47515363796,437.77605359
1654768800000,2022-06-09 10:00:00,USDT/KZT,398.8314,425.0,392.4852,399.847,227544.90745291833,569.07994171
1654765200000,2022-06-09 09:00:00,USDT/KZT,398.8487,407.1249,391.9451,393.7007,148425.16389999999,377.0
1654761600000,2022-06-09 08:00:00,USDT/KZT,401.6961,419.0,392.1119,405.6831,178810.5755076768,440.76417161
1654758000000,2022-06-09 07:00:00,USDT/KZT,399.4757,425.0,380.0,399.2179,179112.95186611087,448.65962139
1654754400000,2022-06-09 06:00:00,USDT/KZT,405.8123,416.1624,380.0,407.0722,206685.85802824132,507.7375906
1654750800000,2022-06-09 05:00:00,USDT/KZT,415.5894,416.1214,380.0003,416.0872,241713.09365086074,580.91932088
1654747200000,2022-06-09 04:00:00,USDT/KZT,395.6555,415.9654,380.0003,408.6014,159148.89405108418,389.49669299
1654743600000,2022-06-09 03:00:00,USDT/KZT,411.653,416.0333,380.0003,396.6239,193548.0844642115,487.98895998
1654740000000,2022-06-09 02:00:00,USDT/KZT,413.9062,415.5885,395.5853,396.1163,146166.91470000002,369.0
1654736400000,2022-06-09 01:00:00,USDT/KZT,396.7109,416.1368,380.0003,415.0915,163048.96118773927,392.80245726
1654732800000,2022-06-09 00:00:00,USDT/KZT,398.9673,416.1093,380.0003,407.9173,176906.66932231208,433.68268353
1654729200000,2022-06-08 23:00:00,USDT/KZT,399.537,416.0651,395.7073,416.0651,168922.4306,406.0
1654725600000,2022-06-08 22:00:00,USDT/KZT,413.1612,415.9648,380.0003,409.9327,175522.24258168327,428.17331377
1654722000000,2022-06-08 21:00:00,USDT/KZT,402.5317,416.2995,380.0003,415.3256,172429.54272522824,415.1671429
1654718400000,2022-06-08 20:00:00,USDT/KZT,408.8078,416.1955,395.6183,411.422,160043.158,389.0
1654714800000,2022-06-08 19:00:00,USDT/KZT,409.239,416.3506,380.0003,408.2808,180872.99205825443,443.01126102
1654711200000,2022-06-08 18:00:00,USDT/KZT,398.1828,416.3126,380.0003,401.8168,155257.82959558134,386.38959246
1654707600000,2022-06-08 17:00:00,USDT/KZT,410.3102,411.4096,393.5737,409.0382,159524.89800000002,390.0
1654704000000,2022-06-08 16:00:00,USDT/KZT,403.6336,411.3968,393.5431,410.0523,170171.7045,415.0
1654700400000,2022-06-08 15:00:00,USDT/KZT,406.7669,412.5607,393.7423,399.2763,162106.1778,406.0
1654696800000,2022-06-08 14:00:00,USDT/KZT,399.7174,413.752,395.2906,411.0233,174684.9025,425.0
1654693200000,2022-06-08 13:00:00,USDT/KZT,400.1908,430.0,395.2766,409.9574,177679.8146268146,433.41043393
1654689600000,2022-06-08 12:00:00,USDT/KZT,412.7906,431.9982,396.2591,413.2968,185371.01101074598,448.51789564
1654686000000,2022-06-08 11:00:00,USDT/KZT,414.8204,431.9982,380.0003,407.8265,214577.76937928936,526.1496479
1654682400000,2022-06-08 10:00:00,USDT/KZT,414.0289,416.1202,396.4804,397.6578,133613.0208,336.0
1654678800000,2022-06-08 09:00:00,USDT/KZT,414.6223,415.172,395.904,412.2634,165729.8868,402.0
1654675200000,2022-06-08 08:00:00,USDT/KZT,402.742,416.3185,380.0003,415.3359,198411.66594590477,477.71373952
1654671600000,2022-06-08 07:00:00,USDT/KZT,404.7141,416.2891,380.0003,397.8751,168932.6237943672,424.58707216
1654668000000,2022-06-08 06:00:00,USDT/KZT,408.9154,415.9806,396.0506,402.3911,154920.5735,385.0
1654664400000,2022-06-08 05:00:00,USDT/KZT,404.5518,415.8183,380.0003,413.8374,181742.45300572345,439.1639156
1654660800000,2022-06-08 04:00:00,USDT/KZT,414.3459,415.5581,380.0003,409.4994,179706.98986811933,438.8455511
1654657200000,2022-06-08 03:00:00,USDT/KZT,411.1715,431.9988,380.0003,405.1139,231637.80610820977,571.78439473
1654653600000,2022-06-08 02:00:00,USDT/KZT,414.9105,416.1235,380.0002,403.5624,188387.9075858887,466.81233828
1654650000000,2022-06-08 01:00:00,USDT/KZT,404.8685,416.3293,380.0002,414.7527,176430.39740904642,425.38697737
1654646400000,2022-06-08 00:00:00,USDT/KZT,409.7677,416.0522,380.0002,407.9368,169976.2818203115,416.67307735
1654642800000,2022-06-07 23:00:00,USDT/KZT,411.4139,415.5698,380.0002,412.2955,165987.6091447249,402.59379291
1654639200000,2022-06-07 22:00:00,USDT/KZT,410.4274,416.1707,395.8472,403.1972,168133.2324,417.0
1654635600000,2022-06-07 21:00:00,USDT/KZT,414.652,416.3712,380.0002,399.1858,141623.518053077,354.78095176
1654632000000,2022-06-07 20:00:00,USDT/KZT,398.3569,416.1394,380.0002,397.8542,182868.70999970604,459.63750037
1654628400000,2022-06-07 19:00:00,USDT/KZT,406.6868,416.3383,391.13,391.13,138068.88999999998,353.0
1654624800000,2022-06-07 18:00:00,USDT/KZT,398.7828,416.18,380.0002,401.4872,177888.915545191,443.07493625
1654621200000,2022-06-07 17:00:00,USDT/KZT,413.3558,422.3033,390.0,404.6337,180418.7556360312,445.88168419
1654617600000,2022-06-07 16:00:00,USDT/KZT,410.4791,422.0406,400.0,416.6416,179838.77336097835,431.63902347
1654614000000,2022-06-07 15:00:00,USDT/KZT,418.5383,422.2699,400.0,418.5694,179157.53907024532,428.02349878
1654610400000,2022-06-07 14:00:00,USDT/KZT,413.3382,422.6872,400.0002,410.1195,159268.90523456672,388.34755537
1654606800000,2022-06-07 13:00:00,USDT/KZT,413.3098,422.7403,411.3129,413.2559,151664.9153,367.0
1654603200000,2022-06-07 12:00:00,USDT/KZT,415.3171,422.9994,402.0,422.9994,168214.63685384975,397.67110037
1654599600000,2022-06-07 11:00:00,USDT/KZT,418.6346,422.9762,402.0,418.0587,179606.74460405775,429.62087526
1654596000000,2022-06-07 10:00:00,USDT/KZT,415.5004,422.726,402.0001,419.1415,177501.53779605086,423.48833937
1654592400000,2022-06-07 09:00:00,USDT/KZT,422.8342,422.8677,402.0001,411.6101,187468.09147304823,455.45065943
1654588800000,2022-06-07 08:00:00,USDT/KZT,422.9482,423.7899,402.0001,411.4329,168681.96219716832,409.98656694
1654585200000,2022-06-07 07:00:00,USDT/KZT,421.4307,431.9996,405.0,421.9097,208968.13928561687,495.2911471
1654581600000,2022-06-07 06:00:00,USDT/KZT,415.561,424.6872,408.0,418.859,185420.37865712115,442.67970524
1654578000000,2022-06-07 05:00:00,USDT/KZT,408.0,431.9998,408.0,419.2142,114055.60612378096,272.06999697
1654570800000,2022-06-07 03:00:00,USDT/KZT,408.0,408.0,408.0,408.0,17581.78895184,43.09261998
1654567200000,2022-06-07 02:00:00,USDT/KZT,418.0289,424.7581,408.0,408.0,134780.28298272,330.34383084
1654563600000,2022-06-07 01:00:00,USDT/KZT,418.5583,424.7321,408.0,415.2943,182264.68873056685,438.88078582
1654560000000,2022-06-07 00:00:00,USDT/KZT,423.0411,424.4204,408.0,420.7806,188153.49089016693,447.15343552
1654556400000,2022-06-06 23:00:00,USDT/KZT,415.274,424.722,408.0,416.0311,191155.00925916556,459.47288378
1654552800000,2022-06-06 22:00:00,USDT/KZT,419.6078,424.7201,415.2807,420.9315,166267.9425,395.0
1654549200000,2022-06-06 21:00:00,USDT/KZT,416.4335,424.6946,415.2566,418.7387,166658.0026,398.0
1654545600000,2022-06-06 20:00:00,USDT/KZT,416.8728,424.7503,408.0,422.1078,206108.3015164972,488.28356528
1654542000000,2022-06-06 19:00:00,USDT/KZT,415.3405,424.7516,408.1,415.4823,164753.78412586087,396.5362282
1654538400000,2022-06-06 18:00:00,USDT/KZT,421.9089,424.7271,408.1,419.6693,205429.49844143802,489.50327899
1654534800000,2022-06-06 17:00:00,USDT/KZT,416.4989,424.3913,408.1,419.7106,197622.1756089638,470.85342998
1654531200000,2022-06-06 16:00:00,USDT/KZT,415.7008,424.7726,408.1,416.6464,199249.62013955886,478.22234907
1654527600000,2022-06-06 15:00:00,USDT/KZT,415.6932,424.7528,415.6807,423.4242,140576.8344,332.0
1654524000000,2022-06-06 14:00:00,USDT/KZT,424.0487,424.5791,408.1,420.5186,172794.71903589004,410.90862339
1654520400000,2022-06-06 13:00:00,USDT/KZT,417.1255,424.7292,415.347,420.2186,153379.789,365.0
1654516800000,2022-06-06 12:00:00,USDT/KZT,415.9418,424.4264,415.25,416.0861,161857.49289999998,389.0
1654513200000,2022-06-06 11:00:00,USDT/KZT,418.8837,424.3842,415.2903,422.7519,150499.6764,356.0
1654509600000,2022-06-06 10:00:00,USDT/KZT,418.7041,424.6395,408.0,419.7334,208518.0938953089,496.78699359
1654506000000,2022-06-06 09:00:00,USDT/KZT,416.3862,421.7409,408.0,419.4383,190945.69483169226,455.24143797
1654502400000,2022-06-06 08:00:00,USDT/KZT,419.0172,421.6536,416.2591,417.3277,151072.6274,362.0
1654498800000,2022-06-06 07:00:00,USDT/KZT,418.6358,426.0612,412.0002,417.9794,159296.96698624667,381.11200453
1654495200000,2022-06-06 06:00:00,USDT/KZT,426.6665,427.4156,412.0002,425.4764,187645.29632394153,441.02398235
1654491600000,2022-06-06 05:00:00,USDT/KZT,426.7832,427.2725,421.4655,424.6896,167752.392,395.0
1654488000000,2022-06-06 04:00:00,USDT/KZT,426.3915,427.3061,421.3609,427.0928,170837.12,400.0
1654484400000,2022-06-06 03:00:00,USDT/KZT,423.2176,426.7313,419.0161,424.5702,169403.5098,399.0
1654480800000,2022-06-06 02:00:00,USDT/KZT,418.4751,432.0999,418.1921,424.3594,163864.55082999633,386.14568413
1654477200000,2022-06-06 01:00:00,USDT/KZT,422.9608,426.056,418.172,420.7961,169580.82830000002,403.0
1654473600000,2022-06-06 00:00:00,USDT/KZT,424.0463,425.5399,418.2026,421.0554,152000.9994,361.0
1654470000000,2022-06-05 23:00:00,USDT/KZT,424.2278,426.69,418.4786,424.8434,161865.33539999998,381.0
1654466400000,2022-06-05 22:00:00,USDT/KZT,423.495,427.2357,420.9185,422.9276,159866.6328,378.0
1654462800000,2022-06-05 21:00:00,USDT/KZT,422.5579,427.0991,420.9681,421.4899,167331.4903,397.0
1654459200000,2022-06-05 20:00:00,USDT/KZT,425.2766,427.1349,421.0367,423.339,164255.532,388.0
1654455600000,2022-06-05 19:00:00,USDT/KZT,423.451,427.2581,420.973,422.0626,166292.66439999998,394.0
1654452000000,2022-06-05 18:00:00,USDT/KZT,424.7996,427.2054,420.9081,424.3875,169755.0,400.0
1654448400000,2022-06-05 17:00:00,USDT/KZT,425.776,427.1293,421.0436,421.8424,167049.5904,396.0
1654444800000,2022-06-05 16:00:00,USDT/KZT,424.4786,427.0962,420.9673,424.9201,175492.0013,413.0
1654441200000,2022-06-05 15:00:00,USDT/KZT,425.0395,427.2564,420.9942,421.0046,177242.9366,421.0
1654437600000,2022-06-05 14:00:00,USDT/KZT,426.3664,426.9472,420.9844,426.4323,170146.4877,399.0
1654434000000,2022-06-05 13:00:00,USDT/KZT,427.1898,427.1898,420.8901,423.0598,147224.8104,348.0
1654430400000,2022-06-05 12:00:00,USDT/KZT,425.6015,427.5139,415.0002,421.4252,257059.14258597884,609.97572662
1654426800000,2022-06-05 11:00:00,USDT/KZT,428.7095,431.2753,415.0002,422.9572,262207.4583327526,619.93851466
1654423200000,2022-06-05 10:00:00,USDT/KZT,433.2538,433.3677,424.3001,428.2495,181326.2566026064,423.41265221
1654419600000,2022-06-05 09:00:00,USDT/KZT,432.5233,433.4322,429.443,432.7748,162290.55000000002,375.0
1654416000000,2022-06-05 08:00:00,USDT/KZT,432.6536,433.2138,429.3735,430.2307,140255.2082,326.0
1654412400000,2022-06-05 07:00:00,USDT/KZT,432.7569,433.3709,429.5063,430.1465,157433.619,366.0
1654408800000,2022-06-05 06:00:00,USDT/KZT,430.7578,433.399,429.4506,431.5497,174346.0788,404.0
1654405200000,2022-06-05 05:00:00,USDT/KZT,437.6267,437.7823,426.4001,433.5006,238865.51565176767,551.01542109
1654401600000,2022-06-05 04:00:00,USDT/KZT,435.7186,438.4867,431.1001,437.8975,157597.0280639782,359.89478831
1654398000000,2022-06-05 03:00:00,USDT/KZT,425.5223,441.4999,424.2163,435.74,152370.2904369878,349.68166897
1654394400000,2022-06-05 02:00:00,USDT/KZT,426.9329,433.3489,424.272,429.3365,176457.3015,411.0
1654390800000,2022-06-05 01:00:00,USDT/KZT,429.5522,433.6598,424.1956,433.6349,150037.6754,346.0
1654387200000,2022-06-05 00:00:00,USDT/KZT,426.2352,433.2243,424.1106,433.1337,173686.6137,401.0
1654383600000,2022-06-04 23:00:00,USDT/KZT,426.7188,433.2526,423.4766,430.6756,155904.5672,362.0
1654380000000,2022-06-04 22:00:00,USDT/KZT,424.3406,433.3306,423.6434,425.7507,185627.3052,436.0
1654376400000,2022-06-04 21:00:00,USDT/KZT,424.3916,433.2757,423.5264,431.2022,175068.0932,406.0
1654372800000,2022-06-04 20:00:00,USDT/KZT,431.6302,433.4026,423.9067,430.5781,170939.5057,397.0
1654369200000,2022-06-04 19:00:00,USDT/KZT,424.7923,433.2391,423.4754,423.7161,153385.22819999998,362.0
1654365600000,2022-06-04 18:00:00,USDT/KZT,431.0882,432.9816,423.697,426.4547,173140.6082,406.0
1654362000000,2022-06-04 17:00:00,USDT/KZT,423.911,433.3194,423.5274,427.14,163594.62,383.0
1654358400000,2022-06-04 16:00:00,USDT/KZT,432.8807,433.4026,423.6008,431.6991,173543.03819999998,402.0
1654354800000,2022-06-04 15:00:00,USDT/KZT,429.9056,433.3271,423.4933,427.9764,179322.1116,419.0
1654351200000,2022-06-04 14:00:00,USDT/KZT,428.6895,433.3402,423.5778,433.3402,168135.9976,388.0
1654347600000,2022-06-04 13:00:00,USDT/KZT,429.9786,433.3946,423.7726,431.547,162693.219,377.0
1654344000000,2022-06-04 12:00:00,USDT/KZT,423.9299,433.2247,423.6757,428.5678,163712.8996,382.0
1654340400000,2022-06-04 11:00:00,USDT/KZT,428.7889,433.4217,423.6116,431.7634,176591.2306,409.0
1654336800000,2022-06-04 10:00:00,USDT/KZT,424.2452,433.3391,423.5788,426.0693,162758.4726,382.0
1654333200000,2022-06-04 09:00:00,USDT/KZT,426.5262,433.1624,423.5251,429.408,182927.80800000002,426.0
1654329600000,2022-06-04 08:00:00,USDT/KZT,423.7546,440.8999,423.6236,431.3068,181345.22829531733,420.45529608
1654326000000,2022-06-04 07:00:00,USDT/KZT,431.6788,433.2447,423.5843,424.9672,159362.69999999998,375.0
1654322400000,2022-06-04 06:00:00,USDT/KZT,428.3005,433.3309,423.5697,426.3734,181208.695,425.0
1654318800000,2022-06-04 05:00:00,USDT/KZT,431.8804,433.2977,423.7821,428.3605,164918.7925,385.0
1654315200000,2022-06-04 04:00:00,USDT/KZT,432.8579,433.3968,424.1453,429.4887,154186.44329999998,359.0
1654311600000,2022-06-04 03:00:00,USDT/KZT,430.7693,433.1682,423.5758,430.2713,172538.7913,401.0
1654308000000,2022-06-04 02:00:00,USDT/KZT,427.0967,440.8999,423.4383,424.9137,169530.53892306093,398.97640138
1654304400000,2022-06-04 01:00:00,USDT/KZT,429.7007,432.8221,423.4062,428.1077,164393.3568,384.0
1654300800000,2022-06-04 00:00:00,USDT/KZT,425.4271,433.1002,423.497,423.5356,158402.3144,374.0
1654297200000,2022-06-03 23:00:00,USDT/KZT,428.3934,433.0389,423.4315,424.9963,163198.5792,384.0
1654293600000,2022-06-03 22:00:00,USDT/KZT,425.1219,432.7645,423.3871,424.2718,170132.9918,401.0
1654290000000,2022-06-03 21:00:00,USDT/KZT,430.0297,433.132,423.3623,431.4138,182919.45119999998,424.0
1654286400000,2022-06-03 20:00:00,USDT/KZT,432.6989,433.0451,423.6737,429.0643,170767.5914,398.0
1654282800000,2022-06-03 19:00:00,USDT/KZT,427.1275,432.6929,423.4384,424.6561,171985.7205,405.0
1654279200000,2022-06-03 18:00:00,USDT/KZT,426.8382,433.1406,423.4806,429.1067,161773.2259,377.0
1654275600000,2022-06-03 17:00:00,USDT/KZT,431.1684,432.8824,423.7488,423.7488,169923.26880000002,401.0
1654272000000,2022-06-03 16:00:00,USDT/KZT,428.4905,433.0502,423.4931,432.3414,154778.2212,358.0
1654268400000,2022-06-03 15:00:00,USDT/KZT,426.7099,433.1325,423.6678,426.649,145913.958,342.0
1654264800000,2022-06-03 14:00:00,USDT/KZT,419.4691,432.8959,416.0001,430.5538,159964.21303394,371.5313
1654261200000,2022-06-03 13:00:00,USDT/KZT,419.9217,426.7224,417.2456,426.7224,152766.6192,358.0
1654257600000,2022-06-03 12:00:00,USDT/KZT,419.1183,424.0,418.4586,419.3571,175710.6249,419.0
1654254000000,2022-06-03 11:00:00,USDT/KZT,421.1806,424.2644,419.3755,421.8202,164931.6982,391.0
1654250400000,2022-06-03 10:00:00,USDT/KZT,416.0001,431.5448,416.0001,421.8254,188223.07308229242,446.21085663
1654246800000,2022-06-03 09:00:00,USDT/KZT,431.1826,432.9211,423.3545,427.1307,171279.4107,401.0
1654243200000,2022-06-03 08:00:00,USDT/KZT,428.21,433.1306,423.3547,429.6493,182600.95249999998,425.0
1654239600000,2022-06-03 07:00:00,USDT/KZT,424.0125,432.9084,423.8887,424.8839,168254.0244,396.0
1654236000000,2022-06-03 06:00:00,USDT/KZT,432.1415,433.1483,423.4816,426.3809,182917.4061,429.0
1654232400000,2022-06-03 05:00:00,USDT/KZT,428.6482,432.8617,423.554,430.0934,141070.6352,328.0
1654228800000,2022-06-03 04:00:00,USDT/KZT,424.5219,432.9049,423.362,430.3688,188501.5344,438.0
1654225200000,2022-06-03 03:00:00,USDT/KZT,432.6731,432.8781,423.3695,430.2839,170392.42440000002,396.0
1654221600000,2022-06-03 02:00:00,USDT/KZT,428.2075,433.0365,423.5298,423.6946,173714.786,410.0
1654218000000,2022-06-03 01:00:00,USDT/KZT,426.2385,432.9686,423.4521,432.1281,152973.3474,354.0
1654214400000,2022-06-03 00:00:00,USDT/KZT,428.7315,433.0879,423.3831,425.4413,177409.0221,417.0
1654210800000,2022-06-02 23:00:00,USDT/KZT,432.5197,433.1313,423.3766,433.0696,168897.144,390.0
1654207200000,2022-06-02 22:00:00,USDT/KZT,425.3736,433.1233,423.5259,432.932,148495.676,343.0
1654203600000,2022-06-02 21:00:00,USDT/KZT,429.47,432.9525,423.3644,431.9557,171486.4129,397.0
1654200000000,2022-06-02 20:00:00,USDT/KZT,429.3969,432.8938,423.3994,430.5758,151132.10580000002,351.0
1654196400000,2022-06-02 19:00:00,USDT/KZT,440.1997,440.4999,423.326,424.6593,159368.11630686634,375.28464891
1654192800000,2022-06-02 18:00:00,USDT/KZT,430.5918,432.624,422.6754,425.1168,151766.6976,357.0
1654189200000,2022-06-02 17:00:00,USDT/KZT,430.7134,432.3119,422.7641,423.3051,156199.5819,369.0
1654185600000,2022-06-02 16:00:00,USDT/KZT,423.6306,432.5837,422.644,424.7481,163103.2704,384.0
1654182000000,2022-06-02 15:00:00,USDT/KZT,424.5982,432.5967,422.8604,432.0734,162027.525,375.0
1654178400000,2022-06-02 14:00:00,USDT/KZT,430.9298,432.6327,415.0002,426.2536,159926.35462233776,375.19062507
1654174800000,2022-06-02 13:00:00,USDT/KZT,428.8712,432.6194,422.6781,428.5975,171439.0,400.0
1654171200000,2022-06-02 12:00:00,USDT/KZT,438.2164,440.9028,415.0002,424.9151,237568.52003093035,559.09644075
1654167600000,2022-06-02 11:00:00,USDT/KZT,434.5627,441.0061,433.6673,435.0428,178802.5908,411.0
1654164000000,2022-06-02 10:00:00,USDT/KZT,437.3072,441.3744,428.0,437.4206,150397.9634486098,343.82917368
1654160400000,2022-06-02 09:00:00,USDT/KZT,440.6628,441.6897,434.5759,437.4518,183292.30419999998,419.0
1654156800000,2022-06-02 08:00:00,USDT/KZT,440.1259,441.6108,434.4626,435.8081,180424.5534,414.0
1654153200000,2022-06-02 07:00:00,USDT/KZT,438.7302,447.1999,435.0491,440.1033,156005.47832248718,354.47468429
1654149600000,2022-06-02 06:00:00,USDT/KZT,435.4074,447.0999,429.0,441.517,161410.72970638,365.58214
