https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LOKA,Volume USDT
1662598800,2022-09-08 01:00:00,LOKA/USDT,0.5872,0.5872,0.564,0.5756,18751.4861,10828.8010598
1662595200,2022-09-08 00:00:00,LOKA/USDT,0.5919,0.5919,0.5879,0.5879,541.1033,319.12873418
1662591600,2022-09-07 23:00:00,LOKA/USDT,0.5928,0.5929,0.5907,0.5907,972.6445,576.01189798
1662588000,2022-09-07 22:00:00,LOKA/USDT,0.5931,0.5932,0.592,0.592,696.4198,412.71851918
1662584400,2022-09-07 21:00:00,LOKA/USDT,0.5905,0.5931,0.5877,0.5931,7997.8812,4727.85993168
1662580800,2022-09-07 20:00:00,LOKA/USDT,0.5875,0.5931,0.5826,0.5931,5678.6468,3331.40213948
1662577200,2022-09-07 19:00:00,LOKA/USDT,0.5805,0.5891,0.5805,0.5886,5407.2845,3162.33945712
1662573600,2022-09-07 18:00:00,LOKA/USDT,0.5824,0.5836,0.577,0.5793,4982.6558,2898.83362284
1662570000,2022-09-07 17:00:00,LOKA/USDT,0.5776,0.5812,0.5759,0.5812,758.7767,438.11214677
1662566400,2022-09-07 16:00:00,LOKA/USDT,0.5748,0.577,0.5714,0.5758,13983.4499,8035.67851335
1662562800,2022-09-07 15:00:00,LOKA/USDT,0.5714,0.5768,0.5678,0.5768,930.9785,530.22810935
1662559200,2022-09-07 14:00:00,LOKA/USDT,0.5776,0.5819,0.572,0.572,3087.7427,1769.99841238
1662555600,2022-09-07 13:00:00,LOKA/USDT,0.5733,0.5812,0.571,0.575,7899.0954,4539.31989443
1662552000,2022-09-07 12:00:00,LOKA/USDT,0.5659,0.577,0.5616,0.5721,1015.1222,576.91716338
1662548400,2022-09-07 11:00:00,LOKA/USDT,0.5632,0.5667,0.5581,0.5652,3029.8643,1703.42657308
1662544800,2022-09-07 10:00:00,LOKA/USDT,0.5622,0.5666,0.5568,0.5625,7887.5642,4429.14516644
1662541200,2022-09-07 09:00:00,LOKA/USDT,0.5533,0.5646,0.5533,0.5621,6303.073,3538.46956964
1662537600,2022-09-07 08:00:00,LOKA/USDT,0.5484,0.5532,0.5484,0.5532,3588.7005,1976.48166928
1662534000,2022-09-07 07:00:00,LOKA/USDT,0.5503,0.5513,0.5503,0.5513,1075.5227,592.01448435
1662530400,2022-09-07 06:00:00,LOKA/USDT,0.5462,0.5517,0.5438,0.5515,1632.9607,898.46852606
1662526800,2022-09-07 05:00:00,LOKA/USDT,0.5496,0.55,0.5462,0.5475,371.3523,203.84901888
1662523200,2022-09-07 04:00:00,LOKA/USDT,0.5462,0.5462,0.5443,0.5443,9.81,5.35739474
1662519600,2022-09-07 03:00:00,LOKA/USDT,0.5394,0.5487,0.5394,0.5487,203.3699,111.16556873
1662516000,2022-09-07 02:00:00,LOKA/USDT,0.5585,0.5585,0.5004,0.5345,107294.4451,57523.59226518
1662512400,2022-09-07 01:00:00,LOKA/USDT,0.5616,0.5622,0.559,0.559,950.1742,531.63573685
1662508800,2022-09-07 00:00:00,LOKA/USDT,0.5598,0.5616,0.5581,0.5581,617.4081,346.1266146
1662505200,2022-09-06 23:00:00,LOKA/USDT,0.5659,0.5659,0.5572,0.5572,53.6412,30.10364683
1662501600,2022-09-06 22:00:00,LOKA/USDT,0.5666,0.5683,0.566,0.5683,85.3762,48.32427364
1662498000,2022-09-06 21:00:00,LOKA/USDT,0.5695,0.5703,0.5687,0.5703,485.1526,276.28252778
1662494400,2022-09-06 20:00:00,LOKA/USDT,0.5683,0.5705,0.564,0.5705,2438.0414,1384.24364816
1662490800,2022-09-06 19:00:00,LOKA/USDT,0.5776,0.5807,0.5475,0.5714,32975.4977,18669.9649557
1662487200,2022-09-06 18:00:00,LOKA/USDT,0.5803,0.5894,0.5744,0.577,4159.91,2423.78574822
1662483600,2022-09-06 17:00:00,LOKA/USDT,0.6136,0.6136,0.5735,0.5806,17903.6503,10539.9284213
1662480000,2022-09-06 16:00:00,LOKA/USDT,0.615,0.616,0.6055,0.612,3379.276,2070.7897648
1662476400,2022-09-06 15:00:00,LOKA/USDT,0.6024,0.615,0.5938,0.615,9048.1103,5470.98876881
1662472800,2022-09-06 14:00:00,LOKA/USDT,0.5972,0.603,0.5904,0.5992,3248.6604,1940.67823216
1662469200,2022-09-06 13:00:00,LOKA/USDT,0.6084,0.6084,0.5966,0.6006,2434.7355,1469.01837819
1662465600,2022-09-06 12:00:00,LOKA/USDT,0.6108,0.6136,0.6054,0.6064,343.6933,208.59143335
1662462000,2022-09-06 11:00:00,LOKA/USDT,0.6055,0.6144,0.5998,0.6143,1483.5902,904.30649016
1662458400,2022-09-06 10:00:00,LOKA/USDT,0.5952,0.6089,0.5952,0.6087,4393.0166,2651.27855692
1662454800,2022-09-06 09:00:00,LOKA/USDT,0.5861,0.5986,0.5861,0.5907,372.1218,221.19478509
1662451200,2022-09-06 08:00:00,LOKA/USDT,0.596,0.5992,0.5864,0.5864,2304.5194,1368.38283934
1662447600,2022-09-06 07:00:00,LOKA/USDT,0.5962,0.6032,0.5936,0.5937,3825.1862,2281.94760241
1662444000,2022-09-06 06:00:00,LOKA/USDT,0.6024,0.603,0.5945,0.5994,2713.1388,1625.33524635
1662440400,2022-09-06 05:00:00,LOKA/USDT,0.6006,0.605,0.5966,0.6006,2280.7537,1371.52308984
1662436800,2022-09-06 04:00:00,LOKA/USDT,0.5892,0.604,0.5892,0.6009,3642.7019,2165.98114389
1662433200,2022-09-06 03:00:00,LOKA/USDT,0.5856,0.5904,0.5823,0.5869,1124.0778,659.90023349
1662429600,2022-09-06 02:00:00,LOKA/USDT,0.5791,0.585,0.575,0.585,2512.3461,1455.5880503
1662426000,2022-09-06 01:00:00,LOKA/USDT,0.5921,0.596,0.5794,0.5794,4848.2832,2834.53736108
1662422400,2022-09-06 00:00:00,LOKA/USDT,0.5826,0.5928,0.5826,0.5919,3519.7409,2069.52938218
1662418800,2022-09-05 23:00:00,LOKA/USDT,0.5768,0.5824,0.5768,0.5824,1416.4667,822.12768771
1662415200,2022-09-05 22:00:00,LOKA/USDT,0.5774,0.5802,0.5774,0.5802,2.4663,1.4279157
1662411600,2022-09-05 21:00:00,LOKA/USDT,0.5791,0.5801,0.5768,0.5774,449.4768,260.53556199
1662408000,2022-09-05 20:00:00,LOKA/USDT,0.577,0.5804,0.577,0.5804,202.9226,117.75079206
1662404400,2022-09-05 19:00:00,LOKA/USDT,0.5796,0.5796,0.5724,0.5766,913.1325,525.70597013
1662400800,2022-09-05 18:00:00,LOKA/USDT,0.5872,0.5872,0.5774,0.5809,2791.2684,1619.51318228
1662397200,2022-09-05 17:00:00,LOKA/USDT,0.5856,0.5881,0.585,0.5881,185.7429,108.78075287
1662393600,2022-09-05 16:00:00,LOKA/USDT,0.5868,0.5868,0.5807,0.584,597.9484,349.81038361
1662390000,2022-09-05 15:00:00,LOKA/USDT,0.5931,0.5932,0.5869,0.5873,363.1163,214.83409951
1662386400,2022-09-05 14:00:00,LOKA/USDT,0.5836,0.5929,0.5813,0.5929,1372.835,809.74644757
1662382800,2022-09-05 13:00:00,LOKA/USDT,0.5972,0.5972,0.5768,0.5831,3889.6697,2279.08407555
1662379200,2022-09-05 12:00:00,LOKA/USDT,0.5949,0.6006,0.5929,0.6003,1388.2196,826.13075143
1662375600,2022-09-05 11:00:00,LOKA/USDT,0.5984,0.6036,0.5945,0.5951,1066.9979,639.91658242
1662372000,2022-09-05 10:00:00,LOKA/USDT,0.6108,0.6108,0.5927,0.597,5386.8871,3240.28616125
1662368400,2022-09-05 09:00:00,LOKA/USDT,0.6305,0.6421,0.6086,0.6117,12506.7619,7832.71492429
1662364800,2022-09-05 08:00:00,LOKA/USDT,0.6086,0.6516,0.6074,0.6336,23036.5386,14576.54605958
1662361200,2022-09-05 07:00:00,LOKA/USDT,0.6278,0.6336,0.6,0.612,5234.4267,3230.54144786
1662357600,2022-09-05 06:00:00,LOKA/USDT,0.5696,0.6747,0.5696,0.6267,84359.0432,53119.10386344
1662354000,2022-09-05 05:00:00,LOKA/USDT,0.5704,0.5737,0.5652,0.5677,4286.1616,2436.01032671
1662350400,2022-09-05 04:00:00,LOKA/USDT,0.568,0.5697,0.5669,0.5689,5358.8798,3043.03474114
1662346800,2022-09-05 03:00:00,LOKA/USDT,0.5692,0.5692,0.5692,0.5692,39.7386,22.61921112
1662343200,2022-09-05 02:00:00,LOKA/USDT,0.5686,0.5701,0.5683,0.5701,46.5537,26.53258887
1662339600,2022-09-05 01:00:00,LOKA/USDT,0.572,0.572,0.5688,0.5688,2315.2697,1322.81345007
1662336000,2022-09-05 00:00:00,LOKA/USDT,0.5745,0.5787,0.5695,0.5722,5835.4961,3345.33580371
1662332400,2022-09-04 23:00:00,LOKA/USDT,0.5688,0.5742,0.5688,0.5716,377.3998,215.72804121
1662328800,2022-09-04 22:00:00,LOKA/USDT,0.5725,0.5725,0.5692,0.5692,171.7026,98.24738745
1662325200,2022-09-04 21:00:00,LOKA/USDT,0.5738,0.5738,0.5738,0.5738,521.1712,299.04803456
1662321600,2022-09-04 20:00:00,LOKA/USDT,0.5733,0.5776,0.5733,0.5738,161.9437,92.95979957
1662318000,2022-09-04 19:00:00,LOKA/USDT,0.5776,0.5784,0.5727,0.5729,941.5776,540.83153005
1662314400,2022-09-04 18:00:00,LOKA/USDT,0.5651,0.5815,0.5651,0.5815,1832.8475,1047.40100146
1662310800,2022-09-04 17:00:00,LOKA/USDT,0.5624,0.5646,0.5624,0.5634,762.301,429.03603478
1662307200,2022-09-04 16:00:00,LOKA/USDT,0.5616,0.5618,0.5613,0.5618,54.5962,30.64697303
1662303600,2022-09-04 15:00:00,LOKA/USDT,0.5603,0.5692,0.5603,0.5621,2605.8073,1470.52118695
1662300000,2022-09-04 14:00:00,LOKA/USDT,0.5574,0.5574,0.5572,0.5572,0.7652,0.42646972
1662296400,2022-09-04 13:00:00,LOKA/USDT,0.5631,0.5631,0.5581,0.5581,5638.7774,3157.79363118
1662292800,2022-09-04 12:00:00,LOKA/USDT,0.5597,0.5632,0.5597,0.5631,396.2926,222.95928798
1662289200,2022-09-04 11:00:00,LOKA/USDT,0.557,0.5596,0.557,0.5596,609.0474,340.23287881
1662285600,2022-09-04 10:00:00,LOKA/USDT,0.5565,0.5592,0.5565,0.5592,333.4767,185.63958832
1662282000,2022-09-04 09:00:00,LOKA/USDT,0.5574,0.5581,0.5567,0.5567,855.0494,476.06965199
1662278400,2022-09-04 08:00:00,LOKA/USDT,0.5572,0.5572,0.5515,0.5566,2397.9763,1331.9766733
1662274800,2022-09-04 07:00:00,LOKA/USDT,0.5604,0.5604,0.5574,0.5574,1234.7833,691.03481967
1662271200,2022-09-04 06:00:00,LOKA/USDT,0.5613,0.5636,0.5604,0.5636,456.435,256.13959608
1662267600,2022-09-04 05:00:00,LOKA/USDT,0.564,0.5644,0.5617,0.5617,3284.9194,1846.0788423
1662264000,2022-09-04 04:00:00,LOKA/USDT,0.5646,0.5646,0.5646,0.5646,0.3869,0.21844374
1662260400,2022-09-04 03:00:00,LOKA/USDT,0.5666,0.5666,0.565,0.565,8.3808,4.7395829
1662256800,2022-09-04 02:00:00,LOKA/USDT,0.5676,0.5701,0.5669,0.5669,3808.873,2163.90643131
1662253200,2022-09-04 01:00:00,LOKA/USDT,0.5669,0.5669,0.5667,0.5667,139.845,79.25052376
1662249600,2022-09-04 00:00:00,LOKA/USDT,0.5683,0.5683,0.5678,0.5678,17.8126,10.11444819
1662246000,2022-09-03 23:00:00,LOKA/USDT,0.5701,0.5701,0.5683,0.5692,384.2238,218.62914006
1662242400,2022-09-03 22:00:00,LOKA/USDT,0.5754,0.5754,0.5701,0.5701,1121.1356,639.85368816
1662238800,2022-09-03 21:00:00,LOKA/USDT,0.5739,0.576,0.5731,0.5754,522.1981,300.62100306
1662235200,2022-09-03 20:00:00,LOKA/USDT,0.5719,0.576,0.5699,0.5704,2449.3656,1404.10519168
1662231600,2022-09-03 19:00:00,LOKA/USDT,0.57,0.5794,0.5664,0.5734,6834.7386,3910.29179155
1662228000,2022-09-03 18:00:00,LOKA/USDT,0.572,0.5734,0.5666,0.5666,3266.1395,1859.77991864
1662224400,2022-09-03 17:00:00,LOKA/USDT,0.5598,0.5773,0.5598,0.5731,12639.6652,7204.79974886
1662220800,2022-09-03 16:00:00,LOKA/USDT,0.5548,0.5597,0.5533,0.5597,12.5461,6.98101749
1662217200,2022-09-03 15:00:00,LOKA/USDT,0.555,0.555,0.5547,0.5547,8.462,4.69460022
1662213600,2022-09-03 14:00:00,LOKA/USDT,0.56,0.56,0.5559,0.5559,151.696,84.56983472
1662210000,2022-09-03 13:00:00,LOKA/USDT,0.5604,0.5604,0.5583,0.5591,83.0906,46.48357112
1662206400,2022-09-03 12:00:00,LOKA/USDT,0.5597,0.561,0.5585,0.5589,307.0087,171.65643939
1662202800,2022-09-03 11:00:00,LOKA/USDT,0.5608,0.5608,0.5598,0.5598,97.8314,54.85560728
1662199200,2022-09-03 10:00:00,LOKA/USDT,0.56,0.5646,0.56,0.5633,864.4386,485.21131456
1662195600,2022-09-03 09:00:00,LOKA/USDT,0.5579,0.5598,0.5577,0.5598,3151.3809,1762.10854441
1662192000,2022-09-03 08:00:00,LOKA/USDT,0.56,0.56,0.5551,0.5551,4942.9098,2749.97009086
1662188400,2022-09-03 07:00:00,LOKA/USDT,0.5659,0.5659,0.5602,0.5603,1382.647,776.74995511
1662184800,2022-09-03 06:00:00,LOKA/USDT,0.5683,0.5683,0.5662,0.5667,1789.1063,1015.42623074
1662181200,2022-09-03 05:00:00,LOKA/USDT,0.5721,0.5721,0.5694,0.5694,1794.2431,1022.38893993
1662177600,2022-09-03 04:00:00,LOKA/USDT,0.5728,0.5738,0.5719,0.5719,462.968,265.5717169
1662174000,2022-09-03 03:00:00,LOKA/USDT,0.5657,0.5725,0.5657,0.5721,703.4269,401.17983852
1662170400,2022-09-03 02:00:00,LOKA/USDT,0.5637,0.5666,0.5637,0.5666,39.2519,22.19293567
1662166800,2022-09-03 01:00:00,LOKA/USDT,0.5629,0.5632,0.5607,0.5607,22.8,12.82735946
1662163200,2022-09-03 00:00:00,LOKA/USDT,0.5622,0.5627,0.5598,0.5612,3283.0007,1843.30284539
1662159600,2022-09-02 23:00:00,LOKA/USDT,0.5603,0.5622,0.5597,0.5622,26.7207,14.97107111
1662156000,2022-09-02 22:00:00,LOKA/USDT,0.564,0.5642,0.5598,0.561,4786.3222,2687.56617625
1662152400,2022-09-02 21:00:00,LOKA/USDT,0.563,0.563,0.5627,0.5627,206.4504,116.17070592
1662148800,2022-09-02 20:00:00,LOKA/USDT,0.5631,0.5633,0.5599,0.5599,372.6949,209.43290089
1662145200,2022-09-02 19:00:00,LOKA/USDT,0.5652,0.5652,0.5507,0.5624,3158.7349,1757.50906446
1662141600,2022-09-02 18:00:00,LOKA/USDT,0.564,0.5692,0.5621,0.5692,660.0022,372.38439552
1662138000,2022-09-02 17:00:00,LOKA/USDT,0.5652,0.5714,0.5623,0.563,6975.5138,3952.39560126
1662134400,2022-09-02 16:00:00,LOKA/USDT,0.5776,0.5776,0.565,0.5683,4308.0817,2472.75620996
1662130800,2022-09-02 15:00:00,LOKA/USDT,0.5789,0.5793,0.5783,0.5783,927.1483,537.08947757
1662127200,2022-09-02 14:00:00,LOKA/USDT,0.5814,0.5882,0.5786,0.5786,2465.2053,1433.55278476
1662123600,2022-09-02 13:00:00,LOKA/USDT,0.5844,0.5973,0.5814,0.5814,5528.1439,3252.30501182
1662120000,2022-09-02 12:00:00,LOKA/USDT,0.5808,0.5905,0.575,0.585,3504.4357,2033.49032184
1662116400,2022-09-02 11:00:00,LOKA/USDT,0.5844,0.5906,0.5792,0.5792,7677.3329,4460.43459465
1662112800,2022-09-02 10:00:00,LOKA/USDT,0.5768,0.589,0.5712,0.589,4500.2746,2614.31519707
1662109200,2022-09-02 09:00:00,LOKA/USDT,0.5812,0.5947,0.5767,0.577,8755.0337,5089.64201348
1662105600,2022-09-02 08:00:00,LOKA/USDT,0.6039,0.608,0.5765,0.5834,8578.84,5081.28550086
1662102000,2022-09-02 07:00:00,LOKA/USDT,0.5652,0.6383,0.5652,0.6036,75761.7328,46334.60015136
1662098400,2022-09-02 06:00:00,LOKA/USDT,0.559,0.57,0.5574,0.5621,1071.2588,600.90276223
1662094800,2022-09-02 05:00:00,LOKA/USDT,0.5625,0.5625,0.5548,0.5585,189.7198,106.07566421
1662091200,2022-09-02 04:00:00,LOKA/USDT,0.5568,0.5695,0.5568,0.5604,3535.9122,1997.0629617
1662087600,2022-09-02 03:00:00,LOKA/USDT,0.5496,0.5565,0.5496,0.5565,696.8895,386.16145927
1662084000,2022-09-02 02:00:00,LOKA/USDT,0.5452,0.5453,0.5443,0.5448,236.0904,128.57659986
1662080400,2022-09-02 01:00:00,LOKA/USDT,0.548,0.548,0.546,0.546,681.9301,372.90834512
1662076800,2022-09-02 00:00:00,LOKA/USDT,0.553,0.556,0.5496,0.5497,318.7577,176.80399765
1662073200,2022-09-01 23:00:00,LOKA/USDT,0.5527,0.5527,0.5508,0.5526,117.5033,64.77962783
1662069600,2022-09-01 22:00:00,LOKA/USDT,0.5528,0.5528,0.5504,0.5512,254.8249,140.33897612
1662066000,2022-09-01 21:00:00,LOKA/USDT,0.553,0.554,0.5495,0.5512,1586.3771,873.23740584
1662062400,2022-09-01 20:00:00,LOKA/USDT,0.5462,0.5529,0.5462,0.5529,170.8715,94.13189527
1662058800,2022-09-01 19:00:00,LOKA/USDT,0.5443,0.5451,0.5421,0.5421,480.7316,261.02166681
1662055200,2022-09-01 18:00:00,LOKA/USDT,0.5433,0.5468,0.5428,0.5428,2193.4878,1193.78613832
1662051600,2022-09-01 17:00:00,LOKA/USDT,0.5475,0.5492,0.5412,0.5412,1505.4525,823.45253915
1662048000,2022-09-01 16:00:00,LOKA/USDT,0.5497,0.5569,0.5428,0.548,3642.7011,1995.95014726
1662044400,2022-09-01 15:00:00,LOKA/USDT,0.5386,0.568,0.5359,0.5519,14388.3965,7939.72104877
1662040800,2022-09-01 14:00:00,LOKA/USDT,0.5342,0.5594,0.532,0.5403,5825.1813,3189.48095304
1662037200,2022-09-01 13:00:00,LOKA/USDT,0.5342,0.5386,0.5327,0.5386,53.7374,28.75804885
1662033600,2022-09-01 12:00:00,LOKA/USDT,0.5381,0.5381,0.532,0.5366,149.4899,80.2384237
1662030000,2022-09-01 11:00:00,LOKA/USDT,0.5402,0.5402,0.535,0.5389,705.549,378.80605766
1662026400,2022-09-01 10:00:00,LOKA/USDT,0.5249,0.5407,0.5249,0.5407,3497.1315,1865.35018766
1662022800,2022-09-01 09:00:00,LOKA/USDT,0.5274,0.5292,0.5238,0.5253,971.1882,510.64909194
1662019200,2022-09-01 08:00:00,LOKA/USDT,0.53,0.5311,0.5243,0.5243,1723.2619,910.22478338
1662015600,2022-09-01 07:00:00,LOKA/USDT,0.53,0.5311,0.5267,0.5311,1322.3362,701.12945322
1662012000,2022-09-01 06:00:00,LOKA/USDT,0.5326,0.5335,0.5306,0.5306,296.2907,157.45437883
1662008400,2022-09-01 05:00:00,LOKA/USDT,0.5356,0.5369,0.5349,0.5366,936.1538,501.61461983
1662004800,2022-09-01 04:00:00,LOKA/USDT,0.5306,0.5354,0.53,0.5354,81.5722,43.35817306
1662001200,2022-09-01 03:00:00,LOKA/USDT,0.532,0.5332,0.5267,0.5279,3501.3595,1859.58917022
1661997600,2022-09-01 02:00:00,LOKA/USDT,0.5353,0.5499,0.5309,0.5324,2736.389,1471.72131026
1661994000,2022-09-01 01:00:00,LOKA/USDT,0.536,0.5373,0.5349,0.5373,63.0389,33.75773327
1661990400,2022-09-01 00:00:00,LOKA/USDT,0.5409,0.5428,0.5311,0.5348,3238.7079,1742.82393934
1661986800,2022-08-31 23:00:00,LOKA/USDT,0.5452,0.5452,0.5363,0.5408,4629.7852,2495.31192238
1661983200,2022-08-31 22:00:00,LOKA/USDT,0.5485,0.5485,0.546,0.546,256.3725,140.60615424
1661979600,2022-08-31 21:00:00,LOKA/USDT,0.5497,0.5503,0.5482,0.5484,775.8869,425.85485937
1661976000,2022-08-31 20:00:00,LOKA/USDT,0.5511,0.553,0.5496,0.5502,114.7533,63.13551888
1661972400,2022-08-31 19:00:00,LOKA/USDT,0.551,0.5554,0.551,0.5534,9932.5286,5488.36374778
1661968800,2022-08-31 18:00:00,LOKA/USDT,0.5526,0.553,0.5493,0.5496,15120.4554,8360.4016107
1661965200,2022-08-31 17:00:00,LOKA/USDT,0.5585,0.5611,0.5489,0.5526,1044.2312,580.68075937
1661961600,2022-08-31 16:00:00,LOKA/USDT,0.559,0.5622,0.5582,0.5582,1427.8684,798.69357195
1661958000,2022-08-31 15:00:00,LOKA/USDT,0.5598,0.5622,0.5572,0.5607,580.1548,324.89382529
1661954400,2022-08-31 14:00:00,LOKA/USDT,0.5684,0.5684,0.5597,0.5636,429.1962,242.54920309
1661950800,2022-08-31 13:00:00,LOKA/USDT,0.5683,0.5728,0.5659,0.5728,322.9146,183.95639455
1661947200,2022-08-31 12:00:00,LOKA/USDT,0.564,0.5728,0.564,0.5714,2375.0324,1350.50136578
1661943600,2022-08-31 11:00:00,LOKA/USDT,0.5628,0.5628,0.5614,0.5614,610.6199,343.23782796
1661940000,2022-08-31 10:00:00,LOKA/USDT,0.5576,0.5636,0.5576,0.5607,1266.758,709.94253364
1661936400,2022-08-31 09:00:00,LOKA/USDT,0.5576,0.56,0.5535,0.5574,1422.6648,794.13528685
1661932800,2022-08-31 08:00:00,LOKA/USDT,0.5639,0.5652,0.5553,0.5553,6431.9148,3602.94110747
1661929200,2022-08-31 07:00:00,LOKA/USDT,0.5602,0.5632,0.559,0.5632,703.3252,393.96542262
1661925600,2022-08-31 06:00:00,LOKA/USDT,0.5764,0.5802,0.5594,0.5618,3895.9661,2213.67040944
1661922000,2022-08-31 05:00:00,LOKA/USDT,0.5776,0.5776,0.5743,0.5752,1268.2818,728.83960003
1661918400,2022-08-31 04:00:00,LOKA/USDT,0.5823,0.5826,0.5794,0.5794,4166.4529,2418.0866602
1661914800,2022-08-31 03:00:00,LOKA/USDT,0.5852,0.5891,0.5812,0.5812,1375.6055,805.05153925
1661911200,2022-08-31 02:00:00,LOKA/USDT,0.5878,0.5932,0.5859,0.5859,1117.0018,659.01605323
1661907600,2022-08-31 01:00:00,LOKA/USDT,0.5812,0.5874,0.5787,0.5874,1012.3604,587.6928657
1661904000,2022-08-31 00:00:00,LOKA/USDT,0.5744,0.5807,0.5744,0.5807,901.47,519.32026668
1661900400,2022-08-30 23:00:00,LOKA/USDT,0.5766,0.5768,0.5728,0.5749,3458.7783,1991.32781448
1661896800,2022-08-30 22:00:00,LOKA/USDT,0.576,0.576,0.5734,0.5734,11.3267,6.50828876
1661893200,2022-08-30 21:00:00,LOKA/USDT,0.5803,0.5841,0.5768,0.5768,337.4463,196.084882
1661889600,2022-08-30 20:00:00,LOKA/USDT,0.5745,0.5815,0.5692,0.5815,719.2033,416.64169322
1661886000,2022-08-30 19:00:00,LOKA/USDT,0.5696,0.5745,0.568,0.5714,433.1926,246.83896315
1661882400,2022-08-30 18:00:00,LOKA/USDT,0.568,0.5687,0.5646,0.568,182.9517,103.51900712
1661878800,2022-08-30 17:00:00,LOKA/USDT,0.5833,0.587,0.5636,0.568,11411.1452,6516.57750333
1661875200,2022-08-30 16:00:00,LOKA/USDT,0.576,0.5922,0.576,0.5787,11608.5602,6784.23416652
1661871600,2022-08-30 15:00:00,LOKA/USDT,0.5802,0.5806,0.5721,0.5768,4603.7487,2653.53839742
1661868000,2022-08-30 14:00:00,LOKA/USDT,0.5998,0.6004,0.5728,0.5805,27213.1991,15884.21480113
1661864400,2022-08-30 13:00:00,LOKA/USDT,0.5988,0.6068,0.5988,0.5991,3341.9146,2010.78597504
1661860800,2022-08-30 12:00:00,LOKA/USDT,0.6086,0.6092,0.5873,0.5998,10933.1369,6525.48824361
1661857200,2022-08-30 11:00:00,LOKA/USDT,0.6189,0.6189,0.6052,0.608,5229.5278,3214.53018764
1661853600,2022-08-30 10:00:00,LOKA/USDT,0.628,0.6316,0.6174,0.6191,13519.0671,8458.82575296
1661850000,2022-08-30 09:00:00,LOKA/USDT,0.6028,0.629,0.5969,0.629,20229.1661,12413.57656983
1661846400,2022-08-30 08:00:00,LOKA/USDT,0.608,0.6176,0.6029,0.6029,3823.447,2336.79135711
1661842800,2022-08-30 07:00:00,LOKA/USDT,0.6158,0.6166,0.6081,0.6081,7622.7531,4657.61682827
1661839200,2022-08-30 06:00:00,LOKA/USDT,0.622,0.626,0.6049,0.6173,11699.8554,7217.40563422
1661835600,2022-08-30 05:00:00,LOKA/USDT,0.629,0.633,0.6185,0.6232,7171.3461,4472.56916872
1661832000,2022-08-30 04:00:00,LOKA/USDT,0.6312,0.638,0.6238,0.6286,3984.7796,2516.42321793
1661828400,2022-08-30 03:00:00,LOKA/USDT,0.6336,0.6398,0.6257,0.6303,4293.5556,2710.57443236
1661824800,2022-08-30 02:00:00,LOKA/USDT,0.648,0.6618,0.6328,0.6375,8833.4454,5699.47281874
1661821200,2022-08-30 01:00:00,LOKA/USDT,0.642,0.7,0.642,0.6457,30204.0241,20190.96673005
1661817600,2022-08-30 00:00:00,LOKA/USDT,0.648,0.6569,0.6303,0.6403,13147.0054,8440.5766557
1661814000,2022-08-29 23:00:00,LOKA/USDT,0.621,0.648,0.6198,0.648,10856.0259,6878.02396827
1661810400,2022-08-29 22:00:00,LOKA/USDT,0.633,0.6367,0.6176,0.6176,8199.2743,5116.58543017
1661806800,2022-08-29 21:00:00,LOKA/USDT,0.6521,0.6552,0.629,0.6296,8591.47789922,5484.29201534197
1661803200,2022-08-29 20:00:00,LOKA/USDT,0.65,0.6635,0.6443,0.6541,13110.668,8580.8377624
1661799600,2022-08-29 19:00:00,LOKA/USDT,0.65,0.654,0.6329,0.6494,14568.0094,9360.77201256
1661796000,2022-08-29 18:00:00,LOKA/USDT,0.664,0.6654,0.645,0.6489,12123.7439,7981.2537594
1661792400,2022-08-29 17:00:00,LOKA/USDT,0.6899,0.7,0.6478,0.6637,32332.8084,21808.82649913
1661788800,2022-08-29 16:00:00,LOKA/USDT,0.6859,0.713,0.6828,0.6936,21656.5705,15079.26442805
1661785200,2022-08-29 15:00:00,LOKA/USDT,0.723,0.723,0.677,0.685,54483.1703,37877.74926384
1661781600,2022-08-29 14:00:00,LOKA/USDT,0.6664,0.7377,0.6664,0.7235,61795.156,43093.25800606
1661778000,2022-08-29 13:00:00,LOKA/USDT,0.6466,0.6922,0.6368,0.6675,58200.6963,38458.29919364
1661774400,2022-08-29 12:00:00,LOKA/USDT,0.63,0.682,0.6297,0.6513,90234.6119,58600.68586527
1661770800,2022-08-29 11:00:00,LOKA/USDT,0.636,0.6498,0.6138,0.6277,48566.8663,30632.33977835
1661767200,2022-08-29 10:00:00,LOKA/USDT,0.6958,0.705,0.6162,0.6358,154466.0986,100487.06745183
1661763600,2022-08-29 09:00:00,LOKA/USDT,0.5342,0.7446,0.5342,0.6953,189477.5855,126733.81310602
1661760000,2022-08-29 08:00:00,LOKA/USDT,0.5252,0.5404,0.5218,0.5313,6587.3331,3503.03816935
1661756400,2022-08-29 07:00:00,LOKA/USDT,0.5094,0.5253,0.5094,0.5252,1310.3106,679.56544768
1661752800,2022-08-29 06:00:00,LOKA/USDT,0.5001,0.51,0.5,0.5098,3247.7849,1636.22406814
1661749200,2022-08-29 05:00:00,LOKA/USDT,0.5018,0.5026,0.497,0.497,957.5234,480.68517057
1661745600,2022-08-29 04:00:00,LOKA/USDT,0.5056,0.5058,0.4996,0.5013,15643.5083,7851.69702838
