https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume DOGE
1657533600000,2022-07-11 10:00:00,DOGE/EUR,0.06445456,0.06468359,0.06430123,0.06430123,605.83918022593,9421.891
1657530000000,2022-07-11 09:00:00,DOGE/EUR,0.06425116,0.06447473,0.0642141,0.06444272,601.8950047999999,9340.0
1657526400000,2022-07-11 08:00:00,DOGE/EUR,0.06427237,0.06441264,0.06416354,0.06416354,565.9224228,8820.0
1657522800000,2022-07-11 07:00:00,DOGE/EUR,0.0640162,0.06449868,0.0638266,0.06448308,520.3662813241069,8069.81120201
1657519200000,2022-07-11 06:00:00,DOGE/EUR,0.06459668,0.06484703,0.06389674,0.06398058,501.3956121582248,7836.68438389
1657515600000,2022-07-11 05:00:00,DOGE/EUR,0.06489555,0.06498988,0.06452689,0.06484253,568.2333077146507,8763.28094716
1657512000000,2022-07-11 04:00:00,DOGE/EUR,0.06501056,0.06511499,0.06472846,0.06495578,489.3570350071,7533.695
1657508400000,2022-07-11 03:00:00,DOGE/EUR,0.06501791,0.06525554,0.06489284,0.06508299,456.23175989999993,7010.0
1657504800000,2022-07-11 02:00:00,DOGE/EUR,0.06510758,0.06524686,0.06492476,0.06508723,539.4429622399999,8288.0
1657501200000,2022-07-11 01:00:00,DOGE/EUR,0.06572655,0.06577277,0.06486059,0.06512697,595.6395841066488,9145.82060407
1657497600000,2022-07-11 00:00:00,DOGE/EUR,0.06585129,0.06597036,0.0652379,0.06571004,512.1267220886054,7793.73627057
1657494000000,2022-07-10 23:00:00,DOGE/EUR,0.06620331,0.06620331,0.06580587,0.06605929,482.43099487000006,7303.0
1657490400000,2022-07-10 22:00:00,DOGE/EUR,0.06611921,0.06619268,0.06572797,0.06616503,528.4127046258147,7986.28376086
1657486800000,2022-07-10 21:00:00,DOGE/EUR,0.06628428,0.06670289,0.06607594,0.06614028,583.687971,8825.0
1657483200000,2022-07-10 20:00:00,DOGE/EUR,0.06595621,0.06617503,0.06570917,0.06611305,539.3235870997894,8157.59652746
1657479600000,2022-07-10 19:00:00,DOGE/EUR,0.06564792,0.06595447,0.06539111,0.06594823,587.1393533522332,8903.03429451
1657476000000,2022-07-10 18:00:00,DOGE/EUR,0.06550461,0.06564204,0.06530272,0.06550118,518.9003479600001,7922.0
1657472400000,2022-07-10 17:00:00,DOGE/EUR,0.06547659,0.06564752,0.06532146,0.0655068,502.6336764,7673.0
1657468800000,2022-07-10 16:00:00,DOGE/EUR,0.06569186,0.06572065,0.06519651,0.06539258,583.998625114733,8930.65581928
1657465200000,2022-07-10 15:00:00,DOGE/EUR,0.06543096,0.06568216,0.06541546,0.0656027,460.7277621,7023.0
1657461600000,2022-07-10 14:00:00,DOGE/EUR,0.06641236,0.06641236,0.06541139,0.06544881,2583.428005013581,39472.4977431
1657458000000,2022-07-10 13:00:00,DOGE/EUR,0.06690416,0.06695502,0.06628633,0.06628633,576.5740328741929,8698.23435502
1657454400000,2022-07-10 12:00:00,DOGE/EUR,0.06672613,0.0669137,0.06660233,0.0669137,554.0454360000001,8280.0
1657450800000,2022-07-10 11:00:00,DOGE/EUR,0.06683609,0.06685932,0.066467,0.06679234,538.4533717924376,8061.60364785
1657447200000,2022-07-10 10:00:00,DOGE/EUR,0.06684069,0.06694164,0.06654761,0.06670806,542.60336004,8134.0
1657443600000,2022-07-10 09:00:00,DOGE/EUR,0.0668658,0.06692384,0.0666273,0.06686335,539.1860544,8064.0
1657440000000,2022-07-10 08:00:00,DOGE/EUR,0.06691331,0.06700939,0.06672233,0.0667241,535.7945229999999,8030.0
1657436400000,2022-07-10 07:00:00,DOGE/EUR,0.06700155,0.06711882,0.06688672,0.06691383,618.32213082459,9240.573
1657432800000,2022-07-10 06:00:00,DOGE/EUR,0.06706355,0.06716455,0.06680637,0.06705413,528.563551619239,7882.6397661
1657429200000,2022-07-10 05:00:00,DOGE/EUR,0.06693916,0.06720671,0.06691187,0.06711553,558.4460914153493,8320.66872474
1657425600000,2022-07-10 04:00:00,DOGE/EUR,0.06682665,0.06695553,0.06638164,0.06695553,609.7065398951803,9106.141642
1657422000000,2022-07-10 03:00:00,DOGE/EUR,0.06682729,0.06690867,0.06667312,0.0668132,620.2269356,9283.0
1657418400000,2022-07-10 02:00:00,DOGE/EUR,0.06751167,0.06782512,0.06668757,0.06678892,590.804983677485,8845.85322951
1657414800000,2022-07-10 01:00:00,DOGE/EUR,0.067585,0.06782639,0.0674944,0.06770228,605.4601978011655,8942.98091292
1657411200000,2022-07-10 00:00:00,DOGE/EUR,0.06816821,0.06823668,0.06762088,0.0677463,579.926194885483,8560.26373227
1657407600000,2022-07-09 23:00:00,DOGE/EUR,0.06817697,0.06845052,0.06808835,0.06813529,586.71298219,8611.0
1657404000000,2022-07-09 22:00:00,DOGE/EUR,0.06835634,0.06853406,0.06805437,0.06805437,440.85620886000004,6478.0
1657400400000,2022-07-09 21:00:00,DOGE/EUR,0.06837815,0.06850538,0.06832432,0.06832432,595.1731515199999,8711.0
1657396800000,2022-07-09 20:00:00,DOGE/EUR,0.06845032,0.06845032,0.06821513,0.06843841,564.6168825000001,8250.0
1657393200000,2022-07-09 19:00:00,DOGE/EUR,0.06845564,0.06857718,0.06813947,0.06839057,574.4123974299999,8399.0
1657389600000,2022-07-09 18:00:00,DOGE/EUR,0.06874002,0.06881466,0.0683738,0.06847547,603.9536453999999,8820.0
1657386000000,2022-07-09 17:00:00,DOGE/EUR,0.0685759,0.06882021,0.06835009,0.06874404,583.904947698527,8493.89921946
1657382400000,2022-07-09 16:00:00,DOGE/EUR,0.06818622,0.06863446,0.06800059,0.06852809,520.9453130149094,7601.9237223
1657378800000,2022-07-09 15:00:00,DOGE/EUR,0.06820396,0.06826275,0.06808489,0.06812131,540.2019883,7930.0
1657375200000,2022-07-09 14:00:00,DOGE/EUR,0.06793857,0.06825927,0.06785572,0.06807841,604.8766728500001,8885.0
1657371600000,2022-07-09 13:00:00,DOGE/EUR,0.06797515,0.06821337,0.06785719,0.06788509,570.5285334877564,8404.32757013
1657368000000,2022-07-09 12:00:00,DOGE/EUR,0.06782291,0.06813364,0.06773256,0.06804362,597.62711446,8783.0
1657364400000,2022-07-09 11:00:00,DOGE/EUR,0.06874355,0.06877045,0.06786139,0.06786139,552.18813043,8137.0
1657360800000,2022-07-09 10:00:00,DOGE/EUR,0.06838619,0.06874792,0.06821566,0.06866728,581.19985792,8464.0
1657357200000,2022-07-09 09:00:00,DOGE/EUR,0.06857134,0.06857134,0.06828869,0.0684713,557.7672098,8146.0
1657353600000,2022-07-09 08:00:00,DOGE/EUR,0.06851269,0.06864782,0.06833123,0.06843472,539.6077672,7885.0
1657350000000,2022-07-09 07:00:00,DOGE/EUR,0.06844895,0.0686552,0.06837866,0.06854908,595.21166164,8683.0
1657346400000,2022-07-09 06:00:00,DOGE/EUR,0.06808939,0.06847885,0.06797857,0.06840182,533.6954780692093,7802.35786225
1657342800000,2022-07-09 05:00:00,DOGE/EUR,0.06809833,0.06822396,0.06798542,0.068095,518.8839,7620.0
1657339200000,2022-07-09 04:00:00,DOGE/EUR,0.06784653,0.06818002,0.06784607,0.06807971,608.76876682,8942.0
1657335600000,2022-07-09 03:00:00,DOGE/EUR,0.06784426,0.06798952,0.06765215,0.06787479,631.491082572074,9303.76480829
1657332000000,2022-07-09 02:00:00,DOGE/EUR,0.06801342,0.06827288,0.0678569,0.0678599,564.1193487,8313.0
1657328400000,2022-07-09 01:00:00,DOGE/EUR,0.06804953,0.06833867,0.06785135,0.06787592,495.35846416000004,7298.0
1657324800000,2022-07-09 00:00:00,DOGE/EUR,0.06806225,0.06843959,0.06798619,0.06809483,655.429761284226,9625.24998277
1657321200000,2022-07-08 23:00:00,DOGE/EUR,0.06808351,0.06873133,0.06786185,0.06786185,588.5088448530764,8672.16035008
1657317600000,2022-07-08 22:00:00,DOGE/EUR,0.06759773,0.06831829,0.06759773,0.06820723,565.8031276574854,8295.35413852
1657314000000,2022-07-08 21:00:00,DOGE/EUR,0.06902693,0.06925089,0.06744115,0.06752061,531.513255244831,7871.86690471
1657310400000,2022-07-08 20:00:00,DOGE/EUR,0.06889318,0.06923114,0.06865647,0.06898978,541.2248241,7845.0
1657306800000,2022-07-08 19:00:00,DOGE/EUR,0.06852743,0.06914809,0.06830998,0.06879942,623.583056830678,9063.78363118
1657303200000,2022-07-08 18:00:00,DOGE/EUR,0.06851747,0.0688825,0.0683112,0.06846631,551.48173274502,8054.78976076
1657299600000,2022-07-08 17:00:00,DOGE/EUR,0.06832104,0.06859894,0.06820535,0.06854377,577.3441747100001,8423.0
1657296000000,2022-07-08 16:00:00,DOGE/EUR,0.06876332,0.06876906,0.06827897,0.06844393,617.98024397,9029.0
1657292400000,2022-07-08 15:00:00,DOGE/EUR,0.06829552,0.06887632,0.06829552,0.06876915,619.4903067599697,9008.25888876
1657288800000,2022-07-08 14:00:00,DOGE/EUR,0.06767957,0.06851876,0.06757796,0.06829062,622.5077280795051,9115.56708783
1657285200000,2022-07-08 13:00:00,DOGE/EUR,0.06783712,0.06825232,0.06755783,0.0678104,498.9825317559461,7358.49562539
1657281600000,2022-07-08 12:00:00,DOGE/EUR,0.06811949,0.06838263,0.06731406,0.06779888,511.09991510041516,7538.47135971
1657278000000,2022-07-08 11:00:00,DOGE/EUR,0.06807016,0.06841238,0.06796917,0.0681586,541.3837598,7943.0
1657274400000,2022-07-08 10:00:00,DOGE/EUR,0.06808714,0.06857542,0.06803209,0.06812947,637.07308735346,9350.918
1657270800000,2022-07-08 09:00:00,DOGE/EUR,0.068525,0.06860082,0.0679456,0.06809829,517.8495934610589,7604.44342231
1657267200000,2022-07-08 08:00:00,DOGE/EUR,0.06969004,0.06991212,0.06860542,0.06860542,662.908650218528,9662.62797048
1657263600000,2022-07-08 07:00:00,DOGE/EUR,0.06937833,0.06997718,0.06912265,0.06960768,515.23604736,7402.0
1657260000000,2022-07-08 06:00:00,DOGE/EUR,0.06939147,0.06971528,0.0692142,0.06951147,590.844617800002,8499.95860827
1657256400000,2022-07-08 05:00:00,DOGE/EUR,0.070304,0.07159851,0.06920114,0.07159851,608.37253947,8497.0
1657252800000,2022-07-08 04:00:00,DOGE/EUR,0.07097278,0.07126383,0.07035196,0.07035196,591.80068752,8412.0
1657249200000,2022-07-08 03:00:00,DOGE/EUR,0.07072334,0.07092128,0.07040212,0.0709009,626.1704445661001,8831.629
1657245600000,2022-07-08 02:00:00,DOGE/EUR,0.07085568,0.07092911,0.06994817,0.0703003,593.7509377282377,8445.92324255
1657242000000,2022-07-08 01:00:00,DOGE/EUR,0.06955803,0.071696,0.06953507,0.0708059,629.0930777293262,8884.7550519
1657238400000,2022-07-08 00:00:00,DOGE/EUR,0.06937181,0.06953662,0.06904913,0.06948516,639.3329571600001,9201.0
1657234800000,2022-07-07 23:00:00,DOGE/EUR,0.06916477,0.06979655,0.06916477,0.06941092,561.39552096,8088.0
1657231200000,2022-07-07 22:00:00,DOGE/EUR,0.06925244,0.0701679,0.06890317,0.06922001,667.9071278348572,9649.04697117
1657227600000,2022-07-07 21:00:00,DOGE/EUR,0.06968856,0.06968856,0.06902181,0.06926824,519.65033648,7502.0
1657224000000,2022-07-07 20:00:00,DOGE/EUR,0.07000808,0.07000808,0.06923634,0.06961386,583.0161067830702,8375.00042065
1657220400000,2022-07-07 19:00:00,DOGE/EUR,0.0694654,0.06999807,0.06930297,0.0699567,598.0273846911111,8548.536233
1657216800000,2022-07-07 18:00:00,DOGE/EUR,0.06903601,0.06965815,0.06882938,0.06944654,625.9782486399158,9013.81477954
1657213200000,2022-07-07 17:00:00,DOGE/EUR,0.06930655,0.06942546,0.06889878,0.06895281,551.7196409481035,8001.40909338
1657209600000,2022-07-07 16:00:00,DOGE/EUR,0.06896413,0.06953049,0.06861555,0.06937728,730.1958719993062,10524.99999999
1657206000000,2022-07-07 15:00:00,DOGE/EUR,0.06886562,0.06904713,0.06860483,0.06882144,595.3438437933329,8650.55778829
1657202400000,2022-07-07 14:00:00,DOGE/EUR,0.06817281,0.06956492,0.06815931,0.068958,655.814107409026,9510.34118462
1657198800000,2022-07-07 13:00:00,DOGE/EUR,0.06793529,0.06825855,0.06772426,0.06825855,547.22879535,8017.0
1657195200000,2022-07-07 12:00:00,DOGE/EUR,0.06793904,0.06814968,0.0676002,0.0678992,543.9404912000001,8011.0
1657191600000,2022-07-07 11:00:00,DOGE/EUR,0.06740639,0.06800779,0.0670125,0.06800779,382.46203313940987,5623.7974082
1657188000000,2022-07-07 10:00:00,DOGE/EUR,0.06746207,0.06750713,0.06692638,0.06721699,486.51657362000003,7238.0
1657184400000,2022-07-07 09:00:00,DOGE/EUR,0.06751585,0.06755708,0.06731021,0.06740971,595.3625587199999,8832.0
1657180800000,2022-07-07 08:00:00,DOGE/EUR,0.06689069,0.06760791,0.06685781,0.06738174,545.5770866179076,8096.80911502
1657177200000,2022-07-07 07:00:00,DOGE/EUR,0.06671766,0.06701091,0.06663812,0.06691317,618.41151714,9242.0
1657173600000,2022-07-07 06:00:00,DOGE/EUR,0.06700427,0.06704932,0.06654034,0.06666915,517.2556783489873,7758.54616939
1657170000000,2022-07-07 05:00:00,DOGE/EUR,0.06702412,0.0671196,0.0668355,0.06694744,534.2405712,7980.0
1657166400000,2022-07-07 04:00:00,DOGE/EUR,0.06731282,0.06735741,0.06686495,0.06700182,588.1419759600001,8778.0
1657162800000,2022-07-07 03:00:00,DOGE/EUR,0.06720938,0.06739753,0.06700738,0.06719496,566.92387752,8437.0
1657159200000,2022-07-07 02:00:00,DOGE/EUR,0.06771096,0.06771096,0.06692596,0.06728076,615.41711172,9147.0
1657155600000,2022-07-07 01:00:00,DOGE/EUR,0.06742984,0.0680932,0.06712186,0.06761224,532.0407165600001,7869.0
1657152000000,2022-07-07 00:00:00,DOGE/EUR,0.06724351,0.06769872,0.06700784,0.0676203,561.3398167011849,8301.35058113
1657148400000,2022-07-06 23:00:00,DOGE/EUR,0.06737867,0.06784813,0.06708258,0.0672585,627.4545465,9329.0
1657144800000,2022-07-06 22:00:00,DOGE/EUR,0.06688847,0.06781901,0.06686812,0.06728184,565.0317178461825,8397.98254397
1657141200000,2022-07-06 21:00:00,DOGE/EUR,0.06698049,0.06709998,0.06670979,0.06691262,387.55789504000006,5792.0
1657134000000,2022-07-06 19:00:00,DOGE/EUR,0.06717245,0.06735031,0.06645285,0.06687395,593.0699198265073,8868.47449308
1657130400000,2022-07-06 18:00:00,DOGE/EUR,0.06666702,0.06746141,0.06666702,0.06718472,604.423200327086,8996.43848076
1657126800000,2022-07-06 17:00:00,DOGE/EUR,0.06674328,0.06706157,0.06664785,0.0666671,560.6703110000001,8410.0
1657123200000,2022-07-06 16:00:00,DOGE/EUR,0.06571284,0.06754308,0.06570614,0.06677837,599.4447027731318,8976.62974962
1657119600000,2022-07-06 15:00:00,DOGE/EUR,0.06601658,0.06603407,0.06556464,0.06581287,564.87186321,8583.0
1657116000000,2022-07-06 14:00:00,DOGE/EUR,0.06605602,0.066331,0.06587817,0.0660895,654.5738703567312,9904.35500884
1657112400000,2022-07-06 13:00:00,DOGE/EUR,0.06593862,0.06640242,0.06570735,0.06608269,492.11436197513393,7446.94808845
1657108800000,2022-07-06 12:00:00,DOGE/EUR,0.06609173,0.06614684,0.06571899,0.06609379,515.33328063,7797.0
1657105200000,2022-07-06 11:00:00,DOGE/EUR,0.06595882,0.06609546,0.06571186,0.06594008,453.93151072,6884.0
1657101600000,2022-07-06 10:00:00,DOGE/EUR,0.06602135,0.06609526,0.06559801,0.0659738,520.7971772,7894.0
1657098000000,2022-07-06 09:00:00,DOGE/EUR,0.06579148,0.06620236,0.06556784,0.06609682,560.89761452,8486.0
1657094400000,2022-07-06 08:00:00,DOGE/EUR,0.06584169,0.06616567,0.06564416,0.06572364,568.31231508,8647.0
1657090800000,2022-07-06 07:00:00,DOGE/EUR,0.06570945,0.06607298,0.06570945,0.06572744,473.04038568,7197.0
1657087200000,2022-07-06 06:00:00,DOGE/EUR,0.06579175,0.06585007,0.06526803,0.06583255,528.9645392493417,8034.99999999
1657083600000,2022-07-06 05:00:00,DOGE/EUR,0.06570344,0.06596214,0.06550204,0.0658802,506.5097491747979,7688.34565127
1657080000000,2022-07-06 04:00:00,DOGE/EUR,0.06514674,0.06625307,0.06509071,0.06556227,589.3765936706842,8989.56966668
1657076400000,2022-07-06 03:00:00,DOGE/EUR,0.06481163,0.06521153,0.06461544,0.06521153,575.5438712154739,8825.7992293
1657072800000,2022-07-06 02:00:00,DOGE/EUR,0.06473719,0.06495332,0.06460499,0.06483458,573.85086758,8851.0
1657069200000,2022-07-06 01:00:00,DOGE/EUR,0.06557374,0.06563286,0.06458877,0.06473896,559.6885346526157,8645.31241547
1657065600000,2022-07-06 00:00:00,DOGE/EUR,0.0654077,0.06573743,0.0650489,0.06563513,626.2876145045401,9541.95740154
1657062000000,2022-07-05 23:00:00,DOGE/EUR,0.06587534,0.06588334,0.06531166,0.06534817,409.53698139,6267.0
1657058400000,2022-07-05 22:00:00,DOGE/EUR,0.06639797,0.06649503,0.06556052,0.06584906,532.0604048,8080.0
1657054800000,2022-07-05 21:00:00,DOGE/EUR,0.06640585,0.06649922,0.06588743,0.06630983,541.1279506538758,8160.59927546
1657051200000,2022-07-05 20:00:00,DOGE/EUR,0.066247,0.06715247,0.06619453,0.06641686,575.5896574623035,8666.3184237
1657047600000,2022-07-05 19:00:00,DOGE/EUR,0.06550253,0.06653126,0.06550253,0.06623731,593.4821213442282,8959.9369501
1657044000000,2022-07-05 18:00:00,DOGE/EUR,0.0651687,0.06560137,0.06484385,0.06554628,598.9322124853769,9137.54697422
1657040400000,2022-07-05 17:00:00,DOGE/EUR,0.06466216,0.06515451,0.06466216,0.06510835,543.7849391999999,8352.0
1657036800000,2022-07-05 16:00:00,DOGE/EUR,0.06443372,0.06526055,0.06443372,0.06455208,538.55800344,8343.0
1657033200000,2022-07-05 15:00:00,DOGE/EUR,0.0643585,0.06468079,0.0639565,0.06468079,543.7566191118877,8406.77145582
1657029600000,2022-07-05 14:00:00,DOGE/EUR,0.06422027,0.06467619,0.06422027,0.06435444,473.77868602789385,7362.02018117
1657026000000,2022-07-05 13:00:00,DOGE/EUR,0.06382017,0.06441782,0.063764,0.06417759,586.7211839453256,9142.15046008
1657022400000,2022-07-05 12:00:00,DOGE/EUR,0.06446242,0.06446242,0.06381222,0.06381305,549.6528319993898,8613.48630099
1657018800000,2022-07-05 11:00:00,DOGE/EUR,0.06485025,0.06524044,0.06431681,0.0643925,477.1809986853509,7410.50586148
1657015200000,2022-07-05 10:00:00,DOGE/EUR,0.06450144,0.0651061,0.06447063,0.06481281,433.3374606471047,6685.98477133
1657011600000,2022-07-05 09:00:00,DOGE/EUR,0.06534251,0.0656273,0.06444157,0.06463561,534.6747563339029,8272.13909382
1657008000000,2022-07-05 08:00:00,DOGE/EUR,0.06613761,0.06628566,0.0652296,0.06532784,585.8319927273608,8967.57022316
1657004400000,2022-07-05 07:00:00,DOGE/EUR,0.06625124,0.06627705,0.06568544,0.06611018,1002.6529853660014,15166.39321457
1657000800000,2022-07-05 06:00:00,DOGE/EUR,0.06671798,0.066751,0.06624348,0.06631607,485.16836812,7316.0
1656997200000,2022-07-05 05:00:00,DOGE/EUR,0.06620935,0.06690058,0.0661616,0.06649438,501.4665895331509,7541.48831124
1656993600000,2022-07-05 04:00:00,DOGE/EUR,0.06633851,0.06646179,0.06597298,0.06619328,551.65479552,8334.0
1656990000000,2022-07-05 03:00:00,DOGE/EUR,0.06603713,0.06643353,0.06593088,0.066363,630.1166850000001,9495.0
1656986400000,2022-07-05 02:00:00,DOGE/EUR,0.06670531,0.06676917,0.06565434,0.06604983,617.8538045578107,9354.35874033
1656982800000,2022-07-05 01:00:00,DOGE/EUR,0.06687121,0.0669423,0.06641291,0.06673228,518.1761542,7765.0
1656979200000,2022-07-05 00:00:00,DOGE/EUR,0.06641961,0.06688315,0.06621102,0.06688315,523.09311615,7821.0
1656975600000,2022-07-04 23:00:00,DOGE/EUR,0.06623651,0.06672043,0.06597358,0.06628461,546.1181602010975,8238.98881205
1656972000000,2022-07-04 22:00:00,DOGE/EUR,0.06559839,0.06635662,0.06559839,0.06618185,521.4088151209036,7878.4261111
1656968400000,2022-07-04 21:00:00,DOGE/EUR,0.06521025,0.06586727,0.06509321,0.06562236,456.69536019743276,6959.44736211
1656964800000,2022-07-04 20:00:00,DOGE/EUR,0.06506619,0.06536513,0.06465821,0.06518929,570.4062875,8750.0
1656961200000,2022-07-04 19:00:00,DOGE/EUR,0.06560054,0.06560342,0.0648582,0.06510703,540.17434219239,8296.713
1656957600000,2022-07-04 18:00:00,DOGE/EUR,0.06533214,0.06563487,0.06511313,0.06542776,402.18444072,6147.0
1656954000000,2022-07-04 17:00:00,DOGE/EUR,0.06509878,0.06581434,0.06509878,0.06549371,483.7468501490736,7386.15739052
1656950400000,2022-07-04 16:00:00,DOGE/EUR,0.0653846,0.06541626,0.06486579,0.06509434,561.4386825,8625.0
1656946800000,2022-07-04 15:00:00,DOGE/EUR,0.0644269,0.06588598,0.0644269,0.06533959,535.2222263473933,8191.39248268
1656943200000,2022-07-04 14:00:00,DOGE/EUR,0.06463662,0.0647652,0.06416598,0.06438065,602.7020436166398,9361.54020838
1656939600000,2022-07-04 13:00:00,DOGE/EUR,0.06480433,0.06505606,0.06452003,0.06464726,635.1373890532592,9824.66061289
1656936000000,2022-07-04 12:00:00,DOGE/EUR,0.06492868,0.06551127,0.06458368,0.06481241,530.5951445666574,8186.62883492
1656932400000,2022-07-04 11:00:00,DOGE/EUR,0.06390544,0.06497579,0.06346804,0.06488237,526.0943929329212,8108.4336613
1656928800000,2022-07-04 10:00:00,DOGE/EUR,0.0640214,0.06402419,0.06373934,0.06397172,336.2628687366249,5256.43000902
1656925200000,2022-07-04 09:00:00,DOGE/EUR,0.06325058,0.06389599,0.06299144,0.06381906,485.3248055813618,7604.69999999
1656921600000,2022-07-04 08:00:00,DOGE/EUR,0.06344984,0.06344984,0.06321666,0.06326756,551.50332052,8717.0
1656918000000,2022-07-04 07:00:00,DOGE/EUR,0.06291979,0.06336753,0.06289011,0.06322957,534.16340736,8448.0
1656914400000,2022-07-04 06:00:00,DOGE/EUR,0.06336908,0.06371266,0.06293151,0.06296756,488.02220283500003,7750.375
1656910800000,2022-07-04 05:00:00,DOGE/EUR,0.06359419,0.06373747,0.06345048,0.06346496,554.0491008,8730.0
1656907200000,2022-07-04 04:00:00,DOGE/EUR,0.06380986,0.06380986,0.06335832,0.0636173,517.9084393,8141.0
1656903600000,2022-07-04 03:00:00,DOGE/EUR,0.06343668,0.06383034,0.06338841,0.06375846,430.81591422,6757.0
1656900000000,2022-07-04 02:00:00,DOGE/EUR,0.06472971,0.06487328,0.06346857,0.06346857,546.14704485,8605.0
1656896400000,2022-07-04 01:00:00,DOGE/EUR,0.06499228,0.06502725,0.06464984,0.06481014,522.6937791,8065.0
1656892800000,2022-07-04 00:00:00,DOGE/EUR,0.06439227,0.06571481,0.06434934,0.06509419,689.0825422513711,10585.93005384
1656889200000,2022-07-03 23:00:00,DOGE/EUR,0.06399963,0.06435724,0.06389048,0.06426322,443.35195477999997,6899.0
1656885600000,2022-07-03 22:00:00,DOGE/EUR,0.06430071,0.06449249,0.06386803,0.06410919,500.11579119,7801.0
1656882000000,2022-07-03 21:00:00,DOGE/EUR,0.06450787,0.06450787,0.06413692,0.06420491,553.6741498920417,8623.54841541
1656878400000,2022-07-03 20:00:00,DOGE/EUR,0.06437471,0.06461811,0.06412649,0.06450282,558.0742175110902,8651.93517913
1656874800000,2022-07-03 19:00:00,DOGE/EUR,0.06318704,0.06434237,0.06318461,0.0640058,522.9273860000001,8170.0
1656871200000,2022-07-03 18:00:00,DOGE/EUR,0.06305347,0.06320364,0.06294566,0.0631254,551.2102544910028,8731.98830409
1656867600000,2022-07-03 17:00:00,DOGE/EUR,0.06313221,0.06322694,0.06282588,0.06322694,582.1304365799999,9207.0
1656864000000,2022-07-03 16:00:00,DOGE/EUR,0.06255144,0.06301745,0.06255144,0.06290706,523.44964626,8321.0
1656860400000,2022-07-03 15:00:00,DOGE/EUR,0.0626849,0.06291026,0.06257429,0.06270245,508.0152499000001,8102.0
1656856800000,2022-07-03 14:00:00,DOGE/EUR,0.06239676,0.06283276,0.06239676,0.06275996,443.71291720000005,7070.0
1656853200000,2022-07-03 13:00:00,DOGE/EUR,0.06281146,0.06282143,0.06222883,0.06263915,506.06169285000004,8079.0
1656849600000,2022-07-03 12:00:00,DOGE/EUR,0.06290579,0.06298369,0.06245999,0.06275727,520.75982646,8298.0
1656846000000,2022-07-03 11:00:00,DOGE/EUR,0.06308082,0.0633524,0.06281746,0.06281746,593.8089860738322,9452.928948
1656842400000,2022-07-03 10:00:00,DOGE/EUR,0.0628859,0.06331205,0.06276118,0.06313356,464.53673448000006,7358.0
1656838800000,2022-07-03 09:00:00,DOGE/EUR,0.06270782,0.06314419,0.0623895,0.0628181,560.9359828568,8929.528
1656835200000,2022-07-03 08:00:00,DOGE/EUR,0.06314936,0.06328849,0.06258215,0.06263387,447.83217049999996,7150.0
1656831600000,2022-07-03 07:00:00,DOGE/EUR,0.06342641,0.06346434,0.06308672,0.06318414,496.05868313999997,7851.0
1656828000000,2022-07-03 06:00:00,DOGE/EUR,0.06312982,0.06369883,0.06312247,0.06345985,536.73382886265,8457.849
1656824400000,2022-07-03 05:00:00,DOGE/EUR,0.06339431,0.06428651,0.06320932,0.06320932,463.70357151999997,7336.0
1656820800000,2022-07-03 04:00:00,DOGE/EUR,0.06352217,0.06377258,0.06256291,0.06349857,492.9441433288448,7763.07471694
1656817200000,2022-07-03 03:00:00,DOGE/EUR,0.0632578,0.06360334,0.06320217,0.06353804,520.75777584,8196.0
1656813600000,2022-07-03 02:00:00,DOGE/EUR,0.0629045,0.06343335,0.06281136,0.06339216,406.4935130962649,6412.3625555
1656810000000,2022-07-03 01:00:00,DOGE/EUR,0.06342199,0.06353709,0.06268499,0.06294618,541.9666098,8610.0
1656806400000,2022-07-03 00:00:00,DOGE/EUR,0.06377383,0.0639943,0.06312985,0.06357493,546.0935612177691,8589.76268189
1656802800000,2022-07-02 23:00:00,DOGE/EUR,0.06422882,0.06432934,0.06375168,0.06378972,545.84863404,8557.0
1656799200000,2022-07-02 22:00:00,DOGE/EUR,0.0642283,0.06450689,0.06407571,0.06418931,512.29488311,7981.0
1656795600000,2022-07-02 21:00:00,DOGE/EUR,0.06393509,0.06425527,0.06386512,0.06423828,578.52994968,9006.0
1656792000000,2022-07-02 20:00:00,DOGE/EUR,0.06394717,0.06414455,0.06358222,0.0639868,531.5958927509441,8307.89932847
1656788400000,2022-07-02 19:00:00,DOGE/EUR,0.06415272,0.06433496,0.06353075,0.06389032,520.25887576,8143.0
1656784800000,2022-07-02 18:00:00,DOGE/EUR,0.06404975,0.06430385,0.06389787,0.06403504,533.4118832,8330.0
1656781200000,2022-07-02 17:00:00,DOGE/EUR,0.06424991,0.06433665,0.06389148,0.06397339,531.7534666301813,8312.10393306
1656777600000,2022-07-02 16:00:00,DOGE/EUR,0.06397913,0.0643437,0.06387599,0.06433594,571.81783472,8888.0
1656774000000,2022-07-02 15:00:00,DOGE/EUR,0.06407086,0.06421358,0.06355183,0.06395957,569.8023819996117,8908.79006847
1656770400000,2022-07-02 14:00:00,DOGE/EUR,0.06402623,0.06441582,0.06396681,0.06400586,536.11308336,8376.0
1656766800000,2022-07-02 13:00:00,DOGE/EUR,0.06452228,0.06460302,0.06399266,0.06402055,592.9645341144668,9262.09684413
1656763200000,2022-07-02 12:00:00,DOGE/EUR,0.06429352,0.06490441,0.0642049,0.06466862,594.3862213059829,9191.26187177
