https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume THETA,Volume USDT
1652310000,2022-05-11 23:00:00,THETA/USDT,1.3444,1.37,1.2944,1.334,97463.27880616,129418.3150953859
1652306400,2022-05-11 22:00:00,THETA/USDT,1.33,1.3873,1.3125,1.3381,90846.00189501,122782.121496720762
1652302800,2022-05-11 21:00:00,THETA/USDT,1.2499,1.3431,1.2366,1.3299,210773.12215004,269553.315934477383
1652299200,2022-05-11 20:00:00,THETA/USDT,1.3348,1.3653,1.2418,1.2463,271581.11885624,351589.300427424851
1652295600,2022-05-11 19:00:00,THETA/USDT,1.3718,1.3839,1.3177,1.3341,139717.88659554,187961.297358836523
1652292000,2022-05-11 18:00:00,THETA/USDT,1.4072,1.4252,1.3605,1.3745,128563.02925912,179429.837087731605
1652288400,2022-05-11 17:00:00,THETA/USDT,1.4086,1.4464,1.3573,1.408,190874.82849208,268301.338139548908
1652284800,2022-05-11 16:00:00,THETA/USDT,1.4718,1.4947,1.3954,1.4084,195186.86356793,282312.245523592098
1652281200,2022-05-11 15:00:00,THETA/USDT,1.5484,1.554,1.4488,1.4719,181473.83679079,270934.64357278726
1652277600,2022-05-11 14:00:00,THETA/USDT,1.5061,1.6186,1.4756,1.548,481072.03632529,735675.693443334725
1652274000,2022-05-11 13:00:00,THETA/USDT,1.2657,1.5742,1.2507,1.5088,724168.56000805,1027503.532332820909
1652270400,2022-05-11 12:00:00,THETA/USDT,1.5807,1.6344,1.2388,1.2603,531401.52712788,761182.827646851847
1652266800,2022-05-11 11:00:00,THETA/USDT,1.6414,1.6544,1.5679,1.58,118749.48266527,191480.591699401519
1652263200,2022-05-11 10:00:00,THETA/USDT,1.6962,1.7137,1.6396,1.64,103928.03667015,174363.236533683501
1652259600,2022-05-11 09:00:00,THETA/USDT,1.6533,1.7017,1.6276,1.6962,149377.96873537,249569.823740360539
1652256000,2022-05-11 08:00:00,THETA/USDT,1.6002,1.6563,1.5745,1.6511,157736.77626759,255644.203422920638
1652252400,2022-05-11 07:00:00,THETA/USDT,1.6092,1.6325,1.5283,1.6027,170535.07979994,269096.775199397373
1652248800,2022-05-11 06:00:00,THETA/USDT,1.7159,1.7214,1.589,1.6082,153677.89825403,254874.829976428157
1652245200,2022-05-11 05:00:00,THETA/USDT,1.7204,1.7786,1.6957,1.7149,141573.29197867,244563.666502697298
1652241600,2022-05-11 04:00:00,THETA/USDT,1.7688,1.7826,1.7036,1.7193,197196.3883232,341543.531883021576
1652238000,2022-05-11 03:00:00,THETA/USDT,1.8006,1.815,1.766,1.7698,84939.19080329,151410.672142949579
1652234400,2022-05-11 02:00:00,THETA/USDT,1.7363,1.8059,1.7214,1.7985,30823.98128279,54778.378748417739
1652230800,2022-05-11 01:00:00,THETA/USDT,1.798,1.8052,1.7332,1.7362,38146.02115151,67334.01050526039
1652227200,2022-05-11 00:00:00,THETA/USDT,1.779,1.8492,1.7535,1.7996,118893.67038585,216959.633371150856
1652223600,2022-05-10 23:00:00,THETA/USDT,1.7333,1.8126,1.728,1.7789,79272.35800034,141113.711214715807
1652220000,2022-05-10 22:00:00,THETA/USDT,1.6862,1.7867,1.6802,1.7344,105147.06135545,181776.680953391703
1652216400,2022-05-10 21:00:00,THETA/USDT,1.7714,1.784,1.6779,1.6862,89394.62148748,153665.282105826302
1652212800,2022-05-10 20:00:00,THETA/USDT,1.8148,1.8148,1.7638,1.768,133079.09190195,238121.112965006087
1652209200,2022-05-10 19:00:00,THETA/USDT,1.8472,1.8527,1.7997,1.8168,63394.55611344,115830.343508785978
1652205600,2022-05-10 18:00:00,THETA/USDT,1.8907,1.8921,1.8395,1.8453,83748.89812126,156001.883699737616
1652202000,2022-05-10 17:00:00,THETA/USDT,1.8296,1.9073,1.8296,1.8902,186690.19712548,352576.635485356323
1652198400,2022-05-10 16:00:00,THETA/USDT,1.862,1.8756,1.8089,1.8315,159763.56011793,291600.685879524514
1652194800,2022-05-10 15:00:00,THETA/USDT,1.8253,1.8823,1.7977,1.8564,53294.37450408,97535.260441379808
1652191200,2022-05-10 14:00:00,THETA/USDT,1.8931,1.9171,1.8173,1.8236,86891.77880867,162308.824379134619
1652187600,2022-05-10 13:00:00,THETA/USDT,1.9336,1.94,1.8587,1.8924,134522.91627361,256076.901546709913
1652184000,2022-05-10 12:00:00,THETA/USDT,1.8984,1.9449,1.8796,1.9343,137460.02465433,263883.169312212753
1652180400,2022-05-10 11:00:00,THETA/USDT,1.8469,1.9147,1.8365,1.8991,61789.12820884,116394.49125997615
1652176800,2022-05-10 10:00:00,THETA/USDT,1.8353,1.8763,1.8274,1.8451,52144.48334997,96601.223861935646
1652173200,2022-05-10 09:00:00,THETA/USDT,1.8815,1.8889,1.8319,1.834,42952.86797191,79903.375184980078
1652169600,2022-05-10 08:00:00,THETA/USDT,1.8429,1.9014,1.8426,1.8784,92048.14278346,172955.859737361596
1652166000,2022-05-10 07:00:00,THETA/USDT,1.8778,1.8824,1.8424,1.8438,90841.21066787,168765.884746573867
1652162400,2022-05-10 06:00:00,THETA/USDT,1.8532,1.9202,1.842,1.875,195863.58218109,371313.71420143734
1652158800,2022-05-10 05:00:00,THETA/USDT,1.7831,1.8747,1.7817,1.855,191519.73923921,350010.017898843388
1652155200,2022-05-10 04:00:00,THETA/USDT,1.6898,1.7962,1.6827,1.7833,217177.98278139,378321.620842501206
1652151600,2022-05-10 03:00:00,THETA/USDT,1.74,1.7551,1.6861,1.6885,168177.02336867,289045.381658264731
1652148000,2022-05-10 02:00:00,THETA/USDT,1.7321,1.772,1.7069,1.7403,214366.61034461,375700.415298814233
1652144400,2022-05-10 01:00:00,THETA/USDT,1.7336,1.766,1.7119,1.7314,139519.49486701,242364.916101048282
1652140800,2022-05-10 00:00:00,THETA/USDT,1.6779,1.7434,1.6028,1.7314,315538.1833272,526808.166174384205
1652137200,2022-05-09 23:00:00,THETA/USDT,1.7675,1.7919,1.6601,1.6814,178304.71883316,307486.00982982205
1652133600,2022-05-09 22:00:00,THETA/USDT,1.7847,1.8181,1.7587,1.768,82400.6360147,147421.280325842856
1652130000,2022-05-09 21:00:00,THETA/USDT,1.8301,1.8364,1.7749,1.7789,70661.69158919,127747.381351017695
1652126400,2022-05-09 20:00:00,THETA/USDT,1.7696,1.8497,1.7696,1.8286,216111.23218341,392101.156804950402
1652122800,2022-05-09 19:00:00,THETA/USDT,1.7513,1.7958,1.7188,1.7676,200004.13008771,350138.040253060976
1652119200,2022-05-09 18:00:00,THETA/USDT,1.7714,1.9559,1.694,1.7486,341072.78653451,597211.734263257978
1652115600,2022-05-09 17:00:00,THETA/USDT,1.7888,1.8117,1.7341,1.7726,213480.28516386,378811.195792862167
1652112000,2022-05-09 16:00:00,THETA/USDT,1.8606,1.8775,1.7612,1.7888,286843.99246557,524499.226679445662
1652108400,2022-05-09 15:00:00,THETA/USDT,1.8942,1.913,1.8365,1.8603,136238.65286515,255072.371939704733
1652104800,2022-05-09 14:00:00,THETA/USDT,1.932,1.9413,1.886,1.8955,94899.32943057,181073.737939736686
1652101200,2022-05-09 13:00:00,THETA/USDT,1.9084,1.9535,1.88,1.9295,198526.20362977,378123.189225606383
1652097600,2022-05-09 12:00:00,THETA/USDT,1.9197,1.9306,1.8996,1.9069,71338.14663094,136724.867748336894
1652094000,2022-05-09 11:00:00,THETA/USDT,1.9036,1.9232,1.8675,1.9205,197720.58624658,374972.70144133903
1652090400,2022-05-09 10:00:00,THETA/USDT,2.0032,2.0102,1.8832,1.904,239723.68170145,462216.287553614757
1652086800,2022-05-09 09:00:00,THETA/USDT,2.0173,2.0283,1.9977,2.0032,157867.62301182,317275.50617537868
1652083200,2022-05-09 08:00:00,THETA/USDT,2.0033,2.0247,1.9718,2.0196,134962.51142873,269106.497854063054
1652079600,2022-05-09 07:00:00,THETA/USDT,2.0128,2.0315,2,2.0029,41507.9387848,83600.731044057936
1652076000,2022-05-09 06:00:00,THETA/USDT,2.008,2.0212,1.9858,2.0143,119701.7997399,239422.550059360319
1652072400,2022-05-09 05:00:00,THETA/USDT,2.0503,2.057,2.0057,2.0087,57988.26062044,117488.000611376337
1652068800,2022-05-09 04:00:00,THETA/USDT,2.0442,2.0791,2.0428,2.0469,42071.34078145,86733.407361643467
1652065200,2022-05-09 03:00:00,THETA/USDT,2.0316,2.0659,2.0189,2.0432,93442.7578622,190561.909555406727
1652061600,2022-05-09 02:00:00,THETA/USDT,2.0914,2.0931,2.019,2.0303,116785.02589893,238809.119444689781
1652058000,2022-05-09 01:00:00,THETA/USDT,2.142,2.1556,2.0861,2.0866,72521.06740082,154828.848727956494
1652054400,2022-05-09 00:00:00,THETA/USDT,2.0886,2.1533,2.086,2.1422,98568.79583795,210477.663897615087
1652050800,2022-05-08 23:00:00,THETA/USDT,2.1123,2.1123,2.0717,2.0873,58028.14445775,121238.848427687331
1652047200,2022-05-08 22:00:00,THETA/USDT,2.1315,2.1328,2.0844,2.1143,53015.38468752,111517.583173942372
1652043600,2022-05-08 21:00:00,THETA/USDT,2.1081,2.1338,2.1081,2.1314,24923.1544274,52907.27755566269
1652040000,2022-05-08 20:00:00,THETA/USDT,2.1292,2.1392,2.1,2.1058,31473.60049818,66430.517887212791
1652036400,2022-05-08 19:00:00,THETA/USDT,2.123,2.1459,2.118,2.131,42244.86835039,90122.151037365984
1652032800,2022-05-08 18:00:00,THETA/USDT,2.0837,2.1356,2.0599,2.1253,64502.75077926,136056.453511929049
1652029200,2022-05-08 17:00:00,THETA/USDT,2.1157,2.1157,2.0477,2.0847,99938.35138505,207203.235694055339
1652025600,2022-05-08 16:00:00,THETA/USDT,2.0956,2.1304,2.0951,2.1147,28296.01351269,59832.567996488663
1652022000,2022-05-08 15:00:00,THETA/USDT,2.1224,2.133,2.0942,2.095,46630.77724168,98713.116857401805
1652018400,2022-05-08 14:00:00,THETA/USDT,2.0828,2.1347,2.0765,2.1233,34571.55620723,73058.720456507575
1652014800,2022-05-08 13:00:00,THETA/USDT,2.1033,2.1229,2.0796,2.0817,69884.95415398,147273.31995045876
1652011200,2022-05-08 12:00:00,THETA/USDT,2.1345,2.1407,2.0991,2.1086,36635.84139075,77700.188567641493
1652007600,2022-05-08 11:00:00,THETA/USDT,2.1449,2.1588,2.122,2.1361,24819.64530625,53075.02853002039
1652004000,2022-05-08 10:00:00,THETA/USDT,2.1182,2.1448,2.1081,2.1421,23683.58693463,50484.321893188452
1652000400,2022-05-08 09:00:00,THETA/USDT,2.1294,2.1351,2.1161,2.1186,16452.15938035,34971.184357336723
1651996800,2022-05-08 08:00:00,THETA/USDT,2.1148,2.1363,2.1069,2.1294,15477.73477731,32871.904766665403
1651993200,2022-05-08 07:00:00,THETA/USDT,2.1318,2.1424,2.1153,2.1153,20888.01190915,44516.841582897752
1651989600,2022-05-08 06:00:00,THETA/USDT,2.0928,2.1459,2.0928,2.1315,62520.50443503,132099.204196070792
1651986000,2022-05-08 05:00:00,THETA/USDT,2.0909,2.1081,2.0875,2.092,28717.79387796,60221.933472818158
1651982400,2022-05-08 04:00:00,THETA/USDT,2.0947,2.1269,2.09,2.091,34508.21772594,72628.56892911665
1651978800,2022-05-08 03:00:00,THETA/USDT,2.0797,2.0956,2.0654,2.0943,53181.03980753,110839.361871499905
1651975200,2022-05-08 02:00:00,THETA/USDT,2.0633,2.09,2.0354,2.0825,184453.32678948,381543.174151669538
1651971600,2022-05-08 01:00:00,THETA/USDT,2.0908,2.1015,2.0633,2.0633,57905.84691065,120495.285373923563
1651968000,2022-05-08 00:00:00,THETA/USDT,2.1087,2.128,2.0823,2.0889,28614.90675136,60253.203878909582
1651964400,2022-05-07 23:00:00,THETA/USDT,2.0736,2.1363,2.0734,2.1084,52566.35634161,110951.324652720218
1651960800,2022-05-07 22:00:00,THETA/USDT,2.1084,2.1359,2.0511,2.0776,145780.72439062,306242.075778387369
1651957200,2022-05-07 21:00:00,THETA/USDT,2.1765,2.1813,2.1017,2.1069,75647.94831462,162119.721845846688
1651953600,2022-05-07 20:00:00,THETA/USDT,2.1886,2.1959,2.1693,2.1754,36137.88080334,78846.784542407125
1651950000,2022-05-07 19:00:00,THETA/USDT,2.1896,2.1998,2.1854,2.1893,23446.41437283,51405.201920402668
1651946400,2022-05-07 18:00:00,THETA/USDT,2.1888,2.2085,2.1861,2.1914,26751.63053782,58794.668244412692
1651942800,2022-05-07 17:00:00,THETA/USDT,2.2014,2.2019,2.1861,2.1908,25667.45664865,56297.65616995444
1651939200,2022-05-07 16:00:00,THETA/USDT,2.1985,2.2044,2.1829,2.2015,43742.46549319,95829.475365097708
1651935600,2022-05-07 15:00:00,THETA/USDT,2.1947,2.2107,2.1859,2.1978,32277.83939905,70905.214937150073
1651932000,2022-05-07 14:00:00,THETA/USDT,2.1775,2.1975,2.1735,2.1933,27359.66268952,59728.08292074902
1651928400,2022-05-07 13:00:00,THETA/USDT,2.198,2.2002,2.1688,2.1792,26413.87156672,57646.397351992502
1651924800,2022-05-07 12:00:00,THETA/USDT,2.2119,2.2137,2.1836,2.1952,25291.91654129,55674.47343089247
1651921200,2022-05-07 11:00:00,THETA/USDT,2.2052,2.2147,2.1939,2.2129,20084.10438862,44345.646248090638
1651917600,2022-05-07 10:00:00,THETA/USDT,2.1797,2.2126,2.175,2.2048,24937.04051074,54677.418590844659
1651914000,2022-05-07 09:00:00,THETA/USDT,2.1997,2.2019,2.18,2.184,21234.81258122,46447.81118971341
1651910400,2022-05-07 08:00:00,THETA/USDT,2.1858,2.2162,2.1822,2.1997,18089.92635989,39805.888330466707
1651906800,2022-05-07 07:00:00,THETA/USDT,2.1463,2.1915,2.1451,2.1863,21628.37468684,46923.519315671648
1651903200,2022-05-07 06:00:00,THETA/USDT,2.1838,2.1853,2.1446,2.147,122333.25785245,264000.533810546177
1651899600,2022-05-07 05:00:00,THETA/USDT,2.1414,2.1833,2.1346,2.1817,44334.33992827,96144.415685357679
1651896000,2022-05-07 04:00:00,THETA/USDT,2.17,2.1781,2.1366,2.1366,68447.53206247,147695.791438443326
1651892400,2022-05-07 03:00:00,THETA/USDT,2.1916,2.1982,2.1611,2.1676,67216.78495912,146292.973578912342
1651888800,2022-05-07 02:00:00,THETA/USDT,2.2111,2.2155,2.1868,2.1913,17604.1700476,38632.00309398176
1651885200,2022-05-07 01:00:00,THETA/USDT,2.2015,2.2129,2.187,2.2118,41690.73632292,91771.686644163069
1651881600,2022-05-07 00:00:00,THETA/USDT,2.2215,2.2318,2.2015,2.2023,55084.76751668,121997.297212342653
1651878000,2022-05-06 23:00:00,THETA/USDT,2.2368,2.2445,2.2219,2.2219,32334.37174485,72159.192304089198
1651874400,2022-05-06 22:00:00,THETA/USDT,2.2372,2.2477,2.2194,2.237,41919.78972795,93622.91189994193
1651870800,2022-05-06 21:00:00,THETA/USDT,2.2445,2.2519,2.226,2.2361,36627.31691588,81963.612212014229
1651867200,2022-05-06 20:00:00,THETA/USDT,2.2281,2.2547,2.2155,2.2431,60110.33007956,134398.418818274298
1651863600,2022-05-06 19:00:00,THETA/USDT,2.2024,2.2463,2.1965,2.2283,68109.19265099,151685.893018415477
1651860000,2022-05-06 18:00:00,THETA/USDT,2.2082,2.2181,2.1843,2.2028,40376.54107983,89073.349023284256
1651856400,2022-05-06 17:00:00,THETA/USDT,2.2306,2.2329,2.1971,2.2068,48013.24527288,106326.688363494501
1651852800,2022-05-06 16:00:00,THETA/USDT,2.2136,2.235,2.1971,2.2305,96536.63133721,214330.646528657354
1651849200,2022-05-06 15:00:00,THETA/USDT,2.2302,2.266,2.2084,2.2162,54712.00319426,122016.691246988332
1651845600,2022-05-06 14:00:00,THETA/USDT,2.1855,2.2389,2.1728,2.2315,108218.60125196,238689.619776046939
1651842000,2022-05-06 13:00:00,THETA/USDT,2.2082,2.3248,2.163,2.1875,253626.63676676,566583.145307606083
1651838400,2022-05-06 12:00:00,THETA/USDT,2.1814,2.2434,2.1778,2.2016,36595.8290285,80890.126012873066
1651834800,2022-05-06 11:00:00,THETA/USDT,2.1981,2.207,2.1518,2.1831,72813.26437943,158387.224343423241
1651831200,2022-05-06 10:00:00,THETA/USDT,2.2441,2.2462,2.1822,2.2011,54119.78515743,120053.159415059895
1651827600,2022-05-06 09:00:00,THETA/USDT,2.2273,2.2471,2.2103,2.2447,28681.13805397,63872.419786693805
1651824000,2022-05-06 08:00:00,THETA/USDT,2.2263,2.2538,2.2155,2.2229,48079.29109262,107156.037089854176
1651820400,2022-05-06 07:00:00,THETA/USDT,2.2648,2.2711,2.1815,2.229,112582.95483182,249565.429288594945
1651816800,2022-05-06 06:00:00,THETA/USDT,2.2783,2.2826,2.2588,2.2643,17328.55082481,39267.675875499835
1651813200,2022-05-06 05:00:00,THETA/USDT,2.2735,2.28,2.2577,2.2787,26197.85068185,59464.959842141789
1651809600,2022-05-06 04:00:00,THETA/USDT,2.2778,2.285,2.2537,2.2711,31973.12929318,72455.89979373196
1651806000,2022-05-06 03:00:00,THETA/USDT,2.2767,2.2847,2.2588,2.2777,24685.00888212,56105.506016757202
1651802400,2022-05-06 02:00:00,THETA/USDT,2.2697,2.2915,2.2668,2.2752,29019.90195417,66125.362939721549
1651798800,2022-05-06 01:00:00,THETA/USDT,2.2653,2.2753,2.2489,2.269,32048.9065879,72495.671492795607
1651795200,2022-05-06 00:00:00,THETA/USDT,2.2951,2.2985,2.2386,2.2632,31225.24915802,70891.322174588165
1651791600,2022-05-05 23:00:00,THETA/USDT,2.2593,2.3115,2.258,2.2938,43561.40478203,99757.031885784042
1651788000,2022-05-05 22:00:00,THETA/USDT,2.2855,2.2856,2.2537,2.258,29324.21603821,66567.634918010071
1651784400,2022-05-05 21:00:00,THETA/USDT,2.302,2.31,2.2837,2.284,27888.6292838,64107.016189074995
1651780800,2022-05-05 20:00:00,THETA/USDT,2.2831,2.3061,2.2569,2.3058,63302.71897421,144176.432605925703
1651777200,2022-05-05 19:00:00,THETA/USDT,2.247,2.2843,2.21,2.2843,123567.00413458,277141.639941319518
1651773600,2022-05-05 18:00:00,THETA/USDT,2.2416,2.268,2.21,2.2512,164570.47366737,368219.817453386328
1651770000,2022-05-05 17:00:00,THETA/USDT,2.2867,2.2996,2.2383,2.2428,84773.31142708,192698.926895472348
1651766400,2022-05-05 16:00:00,THETA/USDT,2.2712,2.3151,2.255,2.2859,179628.26082024,410111.02791066757
1651762800,2022-05-05 15:00:00,THETA/USDT,2.3901,2.3901,2.2453,2.2737,204875.42893329,472871.80358112889
1651759200,2022-05-05 14:00:00,THETA/USDT,2.4799,2.4952,2.3722,2.39,232798.76087085,563438.891168970398
1651755600,2022-05-05 13:00:00,THETA/USDT,2.5405,2.5461,2.4744,2.4851,78286.54467566,196682.331918269892
1651752000,2022-05-05 12:00:00,THETA/USDT,2.5344,2.5515,2.5222,2.5415,61398.08392553,155808.196241955801
1651748400,2022-05-05 11:00:00,THETA/USDT,2.5651,2.577,2.5255,2.534,44553.87504679,114047.896741564992
1651744800,2022-05-05 10:00:00,THETA/USDT,2.544,2.587,2.5388,2.5662,107264.29012633,275301.071103827206
1651741200,2022-05-05 09:00:00,THETA/USDT,2.5297,2.5665,2.5297,2.5442,48353.57305136,123150.74644595505
1651737600,2022-05-05 08:00:00,THETA/USDT,2.5614,2.5618,2.5232,2.5288,23612.02576247,60089.03612394722
1651734000,2022-05-05 07:00:00,THETA/USDT,2.5489,2.5673,2.5278,2.5643,35240.55269697,89575.945001372825
1651730400,2022-05-05 06:00:00,THETA/USDT,2.5437,2.5852,2.5401,2.5489,33023.37362328,84640.939523327457
1651726800,2022-05-05 05:00:00,THETA/USDT,2.603,2.6205,2.5406,2.5427,63175.34693523,162247.423278997841
1651723200,2022-05-05 04:00:00,THETA/USDT,2.5974,2.6083,2.58,2.6015,19502.67812794,50571.993418984685
1651719600,2022-05-05 03:00:00,THETA/USDT,2.6179,2.6199,2.5867,2.5969,58162.74991299,151137.630363033638
1651716000,2022-05-05 02:00:00,THETA/USDT,2.6196,2.6415,2.6107,2.6179,62426.84151127,163939.245744145333
1651712400,2022-05-05 01:00:00,THETA/USDT,2.6049,2.6256,2.5957,2.619,79757.5636964,208352.552040216562
1651708800,2022-05-05 00:00:00,THETA/USDT,2.6044,2.6308,2.5861,2.6057,93152.70362311,243199.220739989294
1651705200,2022-05-04 23:00:00,THETA/USDT,2.5655,2.6044,2.5637,2.5973,48107.71552161,124622.820414868257
1651701600,2022-05-04 22:00:00,THETA/USDT,2.5533,2.5795,2.5529,2.5665,17504.30365259,44882.170839607126
1651698000,2022-05-04 21:00:00,THETA/USDT,2.5811,2.5851,2.545,2.5515,63156.3481583,161937.269859416345
1651694400,2022-05-04 20:00:00,THETA/USDT,2.5788,2.6108,2.576,2.58,90654.54391926,235377.404742134149
1651690800,2022-05-04 19:00:00,THETA/USDT,2.5228,2.5968,2.515,2.5778,247731.91430742,635725.346136876849
1651687200,2022-05-04 18:00:00,THETA/USDT,2.4192,2.5241,2.3903,2.5213,192398.94971381,469914.61973670241
1651683600,2022-05-04 17:00:00,THETA/USDT,2.4214,2.4258,2.3805,2.4111,46483.77034755,111658.85509938485
1651680000,2022-05-04 16:00:00,THETA/USDT,2.3721,2.4394,2.36,2.4214,77453.75055534,186355.122323681791
1651676400,2022-05-04 15:00:00,THETA/USDT,2.3406,2.3901,2.3238,2.3705,44013.75956973,103672.321750378276
1651672800,2022-05-04 14:00:00,THETA/USDT,2.3531,2.366,2.3344,2.3409,53605.55680666,126053.879860316033
1651669200,2022-05-04 13:00:00,THETA/USDT,2.3773,2.3869,2.346,2.3553,61178.39757561,144747.596110469909
1651665600,2022-05-04 12:00:00,THETA/USDT,2.3995,2.4036,2.3562,2.3775,29167.67268151,69449.27776819056
1651662000,2022-05-04 11:00:00,THETA/USDT,2.3997,2.4162,2.385,2.3987,27373.42688254,65756.030359028277
1651658400,2022-05-04 10:00:00,THETA/USDT,2.3801,2.4111,2.3769,2.3997,36196.27672154,86607.374101102843
1651654800,2022-05-04 09:00:00,THETA/USDT,2.3939,2.4163,2.376,2.3821,55868.98635649,133533.550229812899
1651651200,2022-05-04 08:00:00,THETA/USDT,2.3491,2.4008,2.3483,2.393,65094.1892005,154946.542514080168
1651647600,2022-05-04 07:00:00,THETA/USDT,2.3147,2.3531,2.3072,2.3484,24547.74936472,57046.386356964306
1651644000,2022-05-04 06:00:00,THETA/USDT,2.3045,2.3379,2.3045,2.3145,27657.28868938,64329.131816870577
1651640400,2022-05-04 05:00:00,THETA/USDT,2.2965,2.3193,2.2792,2.3053,33502.40596981,76920.624922040231
1651636800,2022-05-04 04:00:00,THETA/USDT,2.3335,2.3509,2.2967,2.2967,41827.73633599,97126.957621383921
1651633200,2022-05-04 03:00:00,THETA/USDT,2.3281,2.3418,2.3172,2.3332,14788.11210285,34449.974300285228
1651629600,2022-05-04 02:00:00,THETA/USDT,2.3036,2.3456,2.3036,2.3265,34024.86665061,79004.0485352135
1651626000,2022-05-04 01:00:00,THETA/USDT,2.324,2.3296,2.3013,2.3035,26833.36229648,62233.921628807679
1651622400,2022-05-04 00:00:00,THETA/USDT,2.3078,2.3275,2.2934,2.3237,39390.36965511,90967.14057050092
1651618800,2022-05-03 23:00:00,THETA/USDT,2.302,2.3092,2.2692,2.3069,30471.98152578,69796.655772336985
1651615200,2022-05-03 22:00:00,THETA/USDT,2.2893,2.3179,2.2843,2.3025,70950.48470104,162770.621427864196
1651611600,2022-05-03 21:00:00,THETA/USDT,2.2563,2.3006,2.238,2.2879,64026.53698557,145669.769409490642
1651608000,2022-05-03 20:00:00,THETA/USDT,2.2556,2.2598,2.2338,2.2543,33661.94595893,75629.331694682124
1651604400,2022-05-03 19:00:00,THETA/USDT,2.2799,2.2799,2.2338,2.2554,65250.25573165,147187.037191761767
1651600800,2022-05-03 18:00:00,THETA/USDT,2.312,2.312,2.256,2.2812,92251.38107165,210783.146772848372
1651597200,2022-05-03 17:00:00,THETA/USDT,2.3077,2.3364,2.2954,2.3126,66518.93723285,154167.745396873351
1651593600,2022-05-03 16:00:00,THETA/USDT,2.3478,2.3591,2.3023,2.3059,46845.98142505,109060.831528498473
1651590000,2022-05-03 15:00:00,THETA/USDT,2.3479,2.3669,2.3393,2.3482,31988.39888897,75317.475297311909
1651586400,2022-05-03 14:00:00,THETA/USDT,2.3781,2.3815,2.3367,2.3488,37101.59717504,87344.383958317193
1651582800,2022-05-03 13:00:00,THETA/USDT,2.3784,2.3861,2.348,2.3761,50113.22191541,118723.903106882118
1651579200,2022-05-03 12:00:00,THETA/USDT,2.4063,2.4111,2.371,2.3773,24099.76928973,57530.727181921831
1651575600,2022-05-03 11:00:00,THETA/USDT,2.3513,2.4088,2.3458,2.4031,57750.28404819,136931.82244166112
1651572000,2022-05-03 10:00:00,THETA/USDT,2.3922,2.3946,2.338,2.352,41631.20073359,98269.836665880983
1651568400,2022-05-03 09:00:00,THETA/USDT,2.4136,2.4299,2.3839,2.3902,110416.80191869,265791.022362939278
1651564800,2022-05-03 08:00:00,THETA/USDT,2.3919,2.4206,2.3885,2.4148,26387.93151983,63633.826863796872
1651561200,2022-05-03 07:00:00,THETA/USDT,2.3866,2.4002,2.3764,2.3922,29080.45085062,69487.073900166525
1651557600,2022-05-03 06:00:00,THETA/USDT,2.3942,2.4181,2.3782,2.3865,37873.18709701,90674.721481512039
1651554000,2022-05-03 05:00:00,THETA/USDT,2.3712,2.3995,2.3663,2.3947,32646.22216921,77801.514983910103
1651550400,2022-05-03 04:00:00,THETA/USDT,2.35,2.3828,2.35,2.3693,22090.7030139,52341.156726976424
1651546800,2022-05-03 03:00:00,THETA/USDT,2.3446,2.3554,2.3404,2.3506,32178.34209757,75544.826029187695
1651543200,2022-05-03 02:00:00,THETA/USDT,2.3619,2.3753,2.3266,2.3436,87091.62438306,204866.484292472288
1651539600,2022-05-03 01:00:00,THETA/USDT,2.3135,2.3616,2.3065,2.3616,17804.74041683,41547.288411780461
1651536000,2022-05-03 00:00:00,THETA/USDT,2.3142,2.3385,2.2888,2.3131,31797.86455212,73500.392395353833
1651532400,2022-05-02 23:00:00,THETA/USDT,2.3009,2.3303,2.3005,2.3141,45170.90492409,104703.831791850597
1651528800,2022-05-02 22:00:00,THETA/USDT,2.3231,2.34,2.2969,2.3001,30421.21442106,70525.746834292974
1651525200,2022-05-02 21:00:00,THETA/USDT,2.2828,2.3228,2.2741,2.3228,28430.42849999,65266.630680899008
1651521600,2022-05-02 20:00:00,THETA/USDT,2.3187,2.3235,2.2729,2.2817,39099.87239525,89788.533005216643
1651518000,2022-05-02 19:00:00,THETA/USDT,2.2674,2.3202,2.2638,2.3156,67305.63297844,154958.335136120715
1651514400,2022-05-02 18:00:00,THETA/USDT,2.269,2.2802,2.2421,2.2658,70198.20858273,158656.01764558546
1651510800,2022-05-02 17:00:00,THETA/USDT,2.2966,2.3047,2.2471,2.2691,39798.4235573,90501.799168910651
1651507200,2022-05-02 16:00:00,THETA/USDT,2.3247,2.3428,2.2918,2.2985,47419.48258052,109914.233862422154
1651503600,2022-05-02 15:00:00,THETA/USDT,2.3309,2.3626,2.3172,2.3276,75909.2261519,177337.893489279148
1651500000,2022-05-02 14:00:00,THETA/USDT,2.3008,2.345,2.2846,2.3304,54768.56632332,126863.142619440694
1651496400,2022-05-02 13:00:00,THETA/USDT,2.264,2.3207,2.2585,2.3011,76585.79455617,175700.367132412266
1651492800,2022-05-02 12:00:00,THETA/USDT,2.2602,2.2948,2.2552,2.2632,33556.09232883,76265.021245796865
1651489200,2022-05-02 11:00:00,THETA/USDT,2.2699,2.2768,2.2482,2.2611,38345.05056641,86807.446530930155
1651485600,2022-05-02 10:00:00,THETA/USDT,2.2978,2.3019,2.2569,2.2691,25983.57708276,59304.671829620818
