https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BETA,Volume USDT
1657206000,2022-07-07 15:00:00,BETA/USDT,0.10406,0.10426,0.10348,0.1035,2011.9524,208.905910098
1657202400,2022-07-07 14:00:00,BETA/USDT,0.10229,0.1049,0.10229,0.10373,208361.0083,21771.764960337
1657198800,2022-07-07 13:00:00,BETA/USDT,0.10176,0.102,0.10103,0.102,134.5274,13.709872197
1657195200,2022-07-07 12:00:00,BETA/USDT,0.102,0.102,0.102,0.102,1.8501,0.1887102
1657191600,2022-07-07 11:00:00,BETA/USDT,0.10234,0.10349,0.10229,0.10229,11187.6831,1153.332787613
1657188000,2022-07-07 10:00:00,BETA/USDT,0.10294,0.10294,0.10246,0.10246,4963.3225,509.12868177
1657184400,2022-07-07 09:00:00,BETA/USDT,0.10364,0.10364,0.10285,0.103,15379.3483,1588.847209947
1657180800,2022-07-07 08:00:00,BETA/USDT,0.10415,0.10427,0.10355,0.10366,17154.719,1780.110967288
1657177200,2022-07-07 07:00:00,BETA/USDT,0.10369,0.10439,0.10317,0.10439,3936.5868,408.00260741
1657173600,2022-07-07 06:00:00,BETA/USDT,0.10382,0.10419,0.10355,0.10394,8297.91360258,862.7387632738298
1657170000,2022-07-07 05:00:00,BETA/USDT,0.1047,0.10768,0.10398,0.10398,136056.81318631,14450.0664971414424
1657166400,2022-07-07 04:00:00,BETA/USDT,0.10265,0.10655,0.10265,0.10481,6137.62111049,640.3714710058874
1657162800,2022-07-07 03:00:00,BETA/USDT,0.10166,0.10265,0.10166,0.10218,62.82259292,6.4162197715546
1657159200,2022-07-07 02:00:00,BETA/USDT,0.10136,0.10166,0.10054,0.10121,399.54804708,40.3634780450546
1657155600,2022-07-07 01:00:00,BETA/USDT,0.1004,0.10227,0.09999,0.10115,11423.69227107,1163.7046875813289
1657152000,2022-07-07 00:00:00,BETA/USDT,0.09965,0.10115,0.09917,0.10115,15174.8369,1509.267444772
1657148400,2022-07-06 23:00:00,BETA/USDT,0.09945,0.10057,0.0985,0.0997,36664.93032072,3639.870251899568
1657144800,2022-07-06 22:00:00,BETA/USDT,0.0986,0.0994,0.0986,0.0994,1083.5092,107.678869426
1657141200,2022-07-06 21:00:00,BETA/USDT,0.09814,0.09814,0.09814,0.09814,0,0
1657137600,2022-07-06 20:00:00,BETA/USDT,0.09814,0.09814,0.09814,0.09814,0,0
1657134000,2022-07-06 19:00:00,BETA/USDT,0.09851,0.09857,0.09814,0.09814,60.7248,5.981250362
1657130400,2022-07-06 18:00:00,BETA/USDT,0.09794,0.09794,0.09794,0.09794,14.7539,1.444996966
1657126800,2022-07-06 17:00:00,BETA/USDT,0.09803,0.09851,0.09704,0.09805,34453.62016728,3366.0232583537716
1657123200,2022-07-06 16:00:00,BETA/USDT,0.09725,0.09788,0.09698,0.09788,2044.8753,198.958239131
1657119600,2022-07-06 15:00:00,BETA/USDT,0.09702,0.09719,0.09686,0.09686,1011.0447,98.093089642
1657116000,2022-07-06 14:00:00,BETA/USDT,0.097,0.097,0.0964,0.0964,497.57608247,48.25705599959
1657112400,2022-07-06 13:00:00,BETA/USDT,0.09652,0.09725,0.09652,0.09679,574.3572,55.561693398
1657108800,2022-07-06 12:00:00,BETA/USDT,0.09662,0.09724,0.09612,0.09724,5250.5218,509.398643318
1657105200,2022-07-06 11:00:00,BETA/USDT,0.09697,0.09697,0.09675,0.09675,4825.7134,466.94011842
1657101600,2022-07-06 10:00:00,BETA/USDT,0.09691,0.09701,0.0969,0.09701,3288.0879,318.944745348
1657098000,2022-07-06 09:00:00,BETA/USDT,0.09725,0.09775,0.09725,0.09775,27.0812,2.637726636
1657094400,2022-07-06 08:00:00,BETA/USDT,0.09675,0.09788,0.09655,0.09655,1450.1125,140.078329552
1657090800,2022-07-06 07:00:00,BETA/USDT,0.09775,0.09788,0.0968,0.09755,70.7737,6.902373326
1657087200,2022-07-06 06:00:00,BETA/USDT,0.09612,0.09739,0.09612,0.09721,168.2975,16.350722661
1657083600,2022-07-06 05:00:00,BETA/USDT,0.09612,0.09612,0.09599,0.09608,28.74,2.761940071
1657080000,2022-07-06 04:00:00,BETA/USDT,0.09662,0.09725,0.09662,0.09662,1339.8919,129.729174528
1657076400,2022-07-06 03:00:00,BETA/USDT,0.09515,0.09612,0.09515,0.09612,55.3935,5.30455602
1657072800,2022-07-06 02:00:00,BETA/USDT,0.095,0.095,0.09486,0.09486,49.6373,4.712313014
1657069200,2022-07-06 01:00:00,BETA/USDT,0.09669,0.09669,0.0952,0.0952,297.4049,28.696810544
1657065600,2022-07-06 00:00:00,BETA/USDT,0.09604,0.09725,0.09557,0.09676,276.743,26.49631413
1657062000,2022-07-05 23:00:00,BETA/USDT,0.09612,0.09612,0.09599,0.09599,27.0221,2.596884239
1657058400,2022-07-05 22:00:00,BETA/USDT,0.0971,0.0971,0.09662,0.09662,26.5847,2.572192979
1657054800,2022-07-05 21:00:00,BETA/USDT,0.09803,0.09803,0.09678,0.09703,827.739,80.231133647
1657051200,2022-07-05 20:00:00,BETA/USDT,0.0986,0.09933,0.09851,0.09851,87.9402,8.69798218
1657047600,2022-07-05 19:00:00,BETA/USDT,0.09803,0.09851,0.09771,0.09851,12446.3332,1223.227951376
1657044000,2022-07-05 18:00:00,BETA/USDT,0.09679,0.09788,0.09679,0.09788,255.0649,24.797824524
1657040400,2022-07-05 17:00:00,BETA/USDT,0.0952,0.0969,0.095,0.09655,314.7096,29.979861243
1657036800,2022-07-05 16:00:00,BETA/USDT,0.09549,0.09612,0.0953,0.0953,183.45416666,17.58714472836
1657033200,2022-07-05 15:00:00,BETA/USDT,0.09486,0.09536,0.09473,0.09536,28.4673,2.701405672
1657029600,2022-07-05 14:00:00,BETA/USDT,0.09426,0.09592,0.09426,0.09515,2017.6187,192.622473884
1657026000,2022-07-05 13:00:00,BETA/USDT,0.09424,0.09463,0.09333,0.09435,11646.6310862,1093.6555918449812
1657022400,2022-07-05 12:00:00,BETA/USDT,0.09566,0.09566,0.09353,0.09353,28394.0813,2679.789935082
1657018800,2022-07-05 11:00:00,BETA/USDT,0.09739,0.09765,0.09579,0.09579,960.615,92.808800892
1657015200,2022-07-05 10:00:00,BETA/USDT,0.09707,0.09725,0.09704,0.09704,512.8694,49.784889837
1657011600,2022-07-05 09:00:00,BETA/USDT,0.09739,0.09739,0.09655,0.09655,100.9133,9.783987668
1657008000,2022-07-05 08:00:00,BETA/USDT,0.1004,0.1004,0.09743,0.09796,6526.7416,643.085386771
1657004400,2022-07-05 07:00:00,BETA/USDT,0.10134,0.10134,0.10065,0.10091,210.28994824,21.2149752134304
1657000800,2022-07-05 06:00:00,BETA/USDT,0.10144,0.10198,0.10131,0.10198,182.4409,18.522391755
1656997200,2022-07-05 05:00:00,BETA/USDT,0.10065,0.10229,0.10055,0.10182,893.27391924,90.2172461833702
1656993600,2022-07-05 04:00:00,BETA/USDT,0.09999,0.10036,0.09999,0.10036,527.2417,52.905926626
1656990000,2022-07-05 03:00:00,BETA/USDT,0.10028,0.10065,0.10028,0.10065,44.9559,4.516551582
1656986400,2022-07-05 02:00:00,BETA/USDT,0.09977,0.09977,0.09974,0.09974,23.1981,2.31385938
1656982800,2022-07-05 01:00:00,BETA/USDT,0.10028,0.1004,0.09977,0.1004,47.6521,4.771191308
1656979200,2022-07-05 00:00:00,BETA/USDT,0.10028,0.10081,0.10028,0.10081,239.9098,24.148583151
1656975600,2022-07-04 23:00:00,BETA/USDT,0.09837,0.10097,0.09837,0.10051,235.7449,23.552725273
1656972000,2022-07-04 22:00:00,BETA/USDT,0.09815,0.09868,0.09815,0.09868,67.8429,6.683265003
1656968400,2022-07-04 21:00:00,BETA/USDT,0.0969,0.09803,0.09676,0.09803,5258.2958,515.383757719
1656964800,2022-07-04 20:00:00,BETA/USDT,0.09739,0.09739,0.09708,0.09731,1701.0684,165.526771121
1656961200,2022-07-04 19:00:00,BETA/USDT,0.09815,0.09815,0.09741,0.09776,509.2984,49.646426088
1656957600,2022-07-04 18:00:00,BETA/USDT,0.09886,0.09904,0.09886,0.09904,509.08394588,50.4190259999552
1656954000,2022-07-04 17:00:00,BETA/USDT,0.09767,0.09898,0.09767,0.09898,1378.35151256,135.2944602061888
1656950400,2022-07-04 16:00:00,BETA/USDT,0.09775,0.09775,0.09739,0.0975,15012.7163,1463.168995815
1656946800,2022-07-04 15:00:00,BETA/USDT,0.09788,0.09921,0.09788,0.09788,1344.787,132.828281772
1656943200,2022-07-04 14:00:00,BETA/USDT,0.09753,0.09761,0.09727,0.09727,1034.3717,100.953632153
1656939600,2022-07-04 13:00:00,BETA/USDT,0.09806,0.09806,0.09725,0.09725,2349.2142,229.547884048
1656936000,2022-07-04 12:00:00,BETA/USDT,0.09782,0.09851,0.09782,0.09798,15.1283,1.48389407
1656932400,2022-07-04 11:00:00,BETA/USDT,0.09686,0.09819,0.09683,0.09816,12689.95742885,1244.099159153916
1656928800,2022-07-04 10:00:00,BETA/USDT,0.09655,0.09695,0.09644,0.09687,1362.11421761,131.9848062068056
1656925200,2022-07-04 09:00:00,BETA/USDT,0.09594,0.09642,0.09567,0.09567,4161.6368,400.443618222
1656921600,2022-07-04 08:00:00,BETA/USDT,0.0952,0.09571,0.0952,0.09569,1163.16950251,111.3075796042321
1656918000,2022-07-04 07:00:00,BETA/USDT,0.09534,0.09534,0.09534,0.09534,0,0
1656914400,2022-07-04 06:00:00,BETA/USDT,0.09553,0.09553,0.09534,0.09534,55.564,5.30447213
1656910800,2022-07-04 05:00:00,BETA/USDT,0.09496,0.09612,0.09496,0.09612,116.4455,11.135224465
1656907200,2022-07-04 04:00:00,BETA/USDT,0.09473,0.09473,0.09473,0.09473,1000.1894,94.747941862
1656903600,2022-07-04 03:00:00,BETA/USDT,0.09442,0.09472,0.09435,0.09472,23.731,2.240965213
1656900000,2022-07-04 02:00:00,BETA/USDT,0.0952,0.0952,0.09473,0.09473,48.1231,4.567285984
1656896400,2022-07-04 01:00:00,BETA/USDT,0.09549,0.09549,0.09536,0.09536,45.9704,4.38936299
1656892800,2022-07-04 00:00:00,BETA/USDT,0.09549,0.09612,0.09549,0.09612,91.3973,8.755124889
1656889200,2022-07-03 23:00:00,BETA/USDT,0.09536,0.09536,0.09536,0.09536,2.6962,0.257109632
1656885600,2022-07-03 22:00:00,BETA/USDT,0.09594,0.09594,0.09471,0.09471,2613.1527,248.08102193
1656882000,2022-07-03 21:00:00,BETA/USDT,0.09612,0.09612,0.09548,0.09548,5388.5335,514.81828331
1656878400,2022-07-03 20:00:00,BETA/USDT,0.09655,0.09675,0.09655,0.09675,43.0845,4.164492369
1656874800,2022-07-03 19:00:00,BETA/USDT,0.09496,0.09655,0.09486,0.09655,2856.1477,271.172637695
1656871200,2022-07-03 18:00:00,BETA/USDT,0.09539,0.09539,0.09496,0.09496,21.1548,2.009986795
1656867600,2022-07-03 17:00:00,BETA/USDT,0.09536,0.09549,0.09536,0.09549,44.4799,4.247035145
1656864000,2022-07-03 16:00:00,BETA/USDT,0.09432,0.0952,0.09432,0.0952,260.10210517,24.5611105976344
1656860400,2022-07-03 15:00:00,BETA/USDT,0.09479,0.09479,0.09406,0.09406,372.5134,35.219759258
1656856800,2022-07-03 14:00:00,BETA/USDT,0.0947,0.09514,0.0947,0.09514,3721.8064,352.9024016
1656853200,2022-07-03 13:00:00,BETA/USDT,0.09549,0.09549,0.09468,0.09474,3058.93157154,289.6845057316996
1656849600,2022-07-03 12:00:00,BETA/USDT,0.09549,0.09549,0.09486,0.09486,79.9757,7.610589364
1656846000,2022-07-03 11:00:00,BETA/USDT,0.09599,0.09633,0.09537,0.09549,12378.39551038,1184.218181725075
1656842400,2022-07-03 10:00:00,BETA/USDT,0.09473,0.09549,0.09473,0.09549,44.6549,4.263277045
1656838800,2022-07-03 09:00:00,BETA/USDT,0.09444,0.096,0.09404,0.09486,3235.08055734,306.4305120647408
1656835200,2022-07-03 08:00:00,BETA/USDT,0.09496,0.09496,0.09435,0.09435,68.625,6.501502797
1656831600,2022-07-03 07:00:00,BETA/USDT,0.09549,0.09549,0.09549,0.09549,0,0
1656828000,2022-07-03 06:00:00,BETA/USDT,0.09496,0.09549,0.09473,0.09549,117.7359,11.205981814
1656824400,2022-07-03 05:00:00,BETA/USDT,0.09612,0.09708,0.0952,0.0957,10505.452,1011.55660287
1656820800,2022-07-03 04:00:00,BETA/USDT,0.09662,0.09675,0.09424,0.09605,1082.4768,103.888466404
1656817200,2022-07-03 03:00:00,BETA/USDT,0.0958,0.09655,0.0958,0.09655,1617.9623461,155.362178304586
1656813600,2022-07-03 02:00:00,BETA/USDT,0.09549,0.09619,0.09549,0.09575,52846.61966369,5074.5634865873411
1656810000,2022-07-03 01:00:00,BETA/USDT,0.09536,0.09536,0.09486,0.09486,474.5768,45.16737683
1656806400,2022-07-03 00:00:00,BETA/USDT,0.09605,0.09636,0.09549,0.09549,2069.7203,197.992057783
1656802800,2022-07-02 23:00:00,BETA/USDT,0.09612,0.09612,0.09612,0.09612,22.4758,2.160373896
1656799200,2022-07-02 22:00:00,BETA/USDT,0.09679,0.09679,0.09679,0.09679,1112.2445,107.654145155
1656795600,2022-07-02 21:00:00,BETA/USDT,0.09655,0.09708,0.09613,0.0965,39035.77859174,3773.8195956791192
1656792000,2022-07-02 20:00:00,BETA/USDT,0.09606,0.09606,0.09606,0.09606,166.9092,16.033297752
1656788400,2022-07-02 19:00:00,BETA/USDT,0.09675,0.09675,0.0957,0.0957,19464.8599,1880.606951192
1656784800,2022-07-02 18:00:00,BETA/USDT,0.09641,0.09662,0.09592,0.09662,237.53182915,22.8514834153515
1656781200,2022-07-02 17:00:00,BETA/USDT,0.09602,0.09612,0.09602,0.09602,667.04822733,64.0678876102266
1656777600,2022-07-02 16:00:00,BETA/USDT,0.09536,0.09602,0.09536,0.09602,62.04847267,5.9329382637734
1656774000,2022-07-02 15:00:00,BETA/USDT,0.09536,0.09546,0.09413,0.09527,1945.5058,184.355948431
1656770400,2022-07-02 14:00:00,BETA/USDT,0.09536,0.09624,0.09536,0.09542,565.1149,53.972709365
1656766800,2022-07-02 13:00:00,BETA/USDT,0.09496,0.09496,0.09469,0.09469,520.5019,49.295891005
1656763200,2022-07-02 12:00:00,BETA/USDT,0.0941,0.0955,0.09389,0.0955,2888.30629336,275.10167624688
1656759600,2022-07-02 11:00:00,BETA/USDT,0.09442,0.09461,0.09424,0.09461,148.8968,14.074717261
1656756000,2022-07-02 10:00:00,BETA/USDT,0.09404,0.09574,0.09388,0.09509,9285.7681591,880.1218620643472
1656752400,2022-07-02 09:00:00,BETA/USDT,0.09389,0.0941,0.09334,0.0941,1822.1311,170.11839876
1656748800,2022-07-02 08:00:00,BETA/USDT,0.09377,0.09377,0.09323,0.09323,632.5122,59.256928194
1656745200,2022-07-02 07:00:00,BETA/USDT,0.09372,0.0941,0.0932,0.0932,4889.6795,458.257395118
1656741600,2022-07-02 06:00:00,BETA/USDT,0.09391,0.09391,0.09322,0.09346,2761.2314,259.088343574
1656738000,2022-07-02 05:00:00,BETA/USDT,0.0935,0.09389,0.0935,0.09385,48.5628,4.552180282
1656734400,2022-07-02 04:00:00,BETA/USDT,0.09336,0.09347,0.09284,0.09332,1461.9834,136.014506912
1656730800,2022-07-02 03:00:00,BETA/USDT,0.09302,0.09302,0.09255,0.09255,279.8388,25.90010114
1656727200,2022-07-02 02:00:00,BETA/USDT,0.09389,0.09389,0.09283,0.09283,89.2132,8.318965323
1656723600,2022-07-02 01:00:00,BETA/USDT,0.09336,0.0937,0.09336,0.0937,48.2094,4.507770664
1656720000,2022-07-02 00:00:00,BETA/USDT,0.09435,0.09486,0.09283,0.09283,22608.4364,2130.542533545
1656716400,2022-07-01 23:00:00,BETA/USDT,0.09587,0.09597,0.09442,0.09442,913.8424,87.039653096
1656712800,2022-07-01 22:00:00,BETA/USDT,0.09612,0.09656,0.09547,0.09547,252.791,24.252759768
1656709200,2022-07-01 21:00:00,BETA/USDT,0.09675,0.09675,0.09655,0.09655,50.0442,4.836640174
1656705600,2022-07-01 20:00:00,BETA/USDT,0.09708,0.09803,0.0969,0.0969,10306.2381,1009.838868399
1656702000,2022-07-01 19:00:00,BETA/USDT,0.09689,0.09704,0.09632,0.09632,3520.3931,340.893387689
1656698400,2022-07-01 18:00:00,BETA/USDT,0.09836,0.10143,0.09664,0.09711,38452.9044,3822.893324128
1656694800,2022-07-01 17:00:00,BETA/USDT,0.09739,0.09832,0.09739,0.09832,67.596,6.615419865
1656691200,2022-07-01 16:00:00,BETA/USDT,0.09737,0.09955,0.09709,0.09762,11091.2656,1095.050920073
1656687600,2022-07-01 15:00:00,BETA/USDT,0.09508,0.09829,0.09508,0.0969,17649.0259,1719.581932439
1656684000,2022-07-01 14:00:00,BETA/USDT,0.09668,0.09668,0.09465,0.09465,6391.7841,613.742663545
1656680400,2022-07-01 13:00:00,BETA/USDT,0.09612,0.09764,0.09536,0.09655,1106.7906,106.241938791
1656676800,2022-07-01 12:00:00,BETA/USDT,0.09602,0.0986,0.09579,0.09655,25977.59317998,2528.1938593705034
1656673200,2022-07-01 11:00:00,BETA/USDT,0.09283,0.09923,0.09283,0.09547,23695.24919661,2311.8732592330174
1656669600,2022-07-01 10:00:00,BETA/USDT,0.09442,0.09442,0.09209,0.09209,7746.5755,715.729523453
1656666000,2022-07-01 09:00:00,BETA/USDT,0.09488,0.09536,0.09473,0.09473,53.0388,5.035004174
1656662400,2022-07-01 08:00:00,BETA/USDT,0.09486,0.09565,0.09429,0.09429,1940.14521741,184.3761270852219
1656658800,2022-07-01 07:00:00,BETA/USDT,0.09336,0.09484,0.09336,0.09484,530.1334,50.004802384
1656655200,2022-07-01 06:00:00,BETA/USDT,0.09265,0.09311,0.09231,0.09311,51.6603,4.799381061
1656651600,2022-07-01 05:00:00,BETA/USDT,0.09199,0.09252,0.09179,0.09252,1187.1091,109.415444622
1656648000,2022-07-01 04:00:00,BETA/USDT,0.09311,0.09324,0.09221,0.09221,5130.1909,474.767041873
1656644400,2022-07-01 03:00:00,BETA/USDT,0.09549,0.09549,0.09333,0.09333,236.4903,22.343962639
1656640800,2022-07-01 02:00:00,BETA/USDT,0.09602,0.09647,0.09602,0.09605,3182.8037,307.026539848
1656637200,2022-07-01 01:00:00,BETA/USDT,0.09704,0.09706,0.09544,0.09544,15106.5823,1460.819864107
1656633600,2022-07-01 00:00:00,BETA/USDT,0.09538,0.09739,0.09538,0.09728,3031.6469,294.259027646
1656630000,2022-06-30 23:00:00,BETA/USDT,0.09311,0.09598,0.09301,0.09538,2345.2681,224.124079838
1656626400,2022-06-30 22:00:00,BETA/USDT,0.09265,0.0937,0.09252,0.09332,90.4486,8.446839064
1656622800,2022-06-30 21:00:00,BETA/USDT,0.09193,0.09356,0.09193,0.09283,141.1379,13.111447087
1656619200,2022-06-30 20:00:00,BETA/USDT,0.09283,0.09336,0.09134,0.09134,846.7109,78.024881258
1656615600,2022-06-30 19:00:00,BETA/USDT,0.09311,0.0935,0.0923,0.09241,160.5106,14.864623248
1656612000,2022-06-30 18:00:00,BETA/USDT,0.09389,0.09389,0.09252,0.09252,850.0578,79.528285976
1656608400,2022-06-30 17:00:00,BETA/USDT,0.09429,0.09486,0.09389,0.09444,245.1888,23.154637041
1656604800,2022-06-30 16:00:00,BETA/USDT,0.09225,0.09587,0.09179,0.09463,6279.85623381,589.2966061161621
1656601200,2022-06-30 15:00:00,BETA/USDT,0.09059,0.09252,0.09059,0.09235,22585.5786,2062.539926429
1656597600,2022-06-30 14:00:00,BETA/USDT,0.08906,0.09032,0.08906,0.09032,1013.4777,90.560192779
1656594000,2022-06-30 13:00:00,BETA/USDT,0.09075,0.09075,0.08843,0.08843,76.0601,6.847595849
1656590400,2022-06-30 12:00:00,BETA/USDT,0.08957,0.09142,0.08957,0.0909,9544.2129,868.474945597
1656586800,2022-06-30 11:00:00,BETA/USDT,0.08988,0.08988,0.08897,0.08898,8721.5271,777.833389042
1656583200,2022-06-30 10:00:00,BETA/USDT,0.09101,0.09101,0.08925,0.08925,772.63020699,69.8527387049017
1656579600,2022-06-30 09:00:00,BETA/USDT,0.08916,0.09117,0.08802,0.09117,298.4017,26.589614628
1656576000,2022-06-30 08:00:00,BETA/USDT,0.09095,0.09095,0.08898,0.08898,632.71880744,56.9665298171208
1656572400,2022-06-30 07:00:00,BETA/USDT,0.09261,0.09261,0.09131,0.09131,1069.4722,97.905784425
1656568800,2022-06-30 06:00:00,BETA/USDT,0.09606,0.09606,0.09265,0.09265,4953.7251,462.461665557
1656565200,2022-06-30 05:00:00,BETA/USDT,0.09665,0.09665,0.09626,0.09641,2289.7484,221.173796061
1656561600,2022-06-30 04:00:00,BETA/USDT,0.09719,0.09719,0.09665,0.09665,3.81,0.369639474
1656558000,2022-06-30 03:00:00,BETA/USDT,0.09722,0.09722,0.09676,0.09722,1162.43622305,112.8367265189386
1656554400,2022-06-30 02:00:00,BETA/USDT,0.09616,0.09754,0.09616,0.09686,596.8868,57.455919625
1656550800,2022-06-30 01:00:00,BETA/USDT,0.09708,0.09713,0.0956,0.09626,248.38779982,23.9088912136462
1656547200,2022-06-30 00:00:00,BETA/USDT,0.09655,0.09708,0.09632,0.09632,90.4729,8.754837191
1656543600,2022-06-29 23:00:00,BETA/USDT,0.09725,0.09725,0.09602,0.09602,2526.1273,243.031576917
1656540000,2022-06-29 22:00:00,BETA/USDT,0.09842,0.09842,0.09708,0.09788,3697.13709119,359.5644601215799
1656536400,2022-06-29 21:00:00,BETA/USDT,0.09784,0.0992,0.09784,0.09851,641.521,63.305190603
1656532800,2022-06-29 20:00:00,BETA/USDT,0.0986,0.09914,0.09788,0.09788,398.249,39.285212655
1656529200,2022-06-29 19:00:00,BETA/USDT,0.09626,0.09851,0.09597,0.09851,7078.9168,691.877515762
1656525600,2022-06-29 18:00:00,BETA/USDT,0.09655,0.09762,0.09655,0.09655,198.34632186,19.25697790235
1656522000,2022-06-29 17:00:00,BETA/USDT,0.09585,0.09655,0.09559,0.09655,1166.2717376,112.103913757488
1656518400,2022-06-29 16:00:00,BETA/USDT,0.09724,0.09724,0.09536,0.09599,10778.2168,1036.815423982
1656514800,2022-06-29 15:00:00,BETA/USDT,0.09868,0.09868,0.09708,0.09783,9892.488,966.91314903
1656511200,2022-06-29 14:00:00,BETA/USDT,0.09842,0.09929,0.09842,0.09927,785.05437233,77.8754302666457
1656507600,2022-06-29 13:00:00,BETA/USDT,0.09775,0.09818,0.09708,0.09818,148.1054,14.465873233
1656504000,2022-06-29 12:00:00,BETA/USDT,0.0986,0.09921,0.09783,0.09783,143.775,14.176672685
1656500400,2022-06-29 11:00:00,BETA/USDT,0.0996,0.0996,0.09763,0.09851,5698.4115,562.027054774
1656496800,2022-06-29 10:00:00,BETA/USDT,0.1004,0.1004,0.09974,0.09984,224.365,22.423836911
1656493200,2022-06-29 09:00:00,BETA/USDT,0.10001,0.10147,0.1,0.10078,7388.7291,743.030642332
1656489600,2022-06-29 08:00:00,BETA/USDT,0.10097,0.10115,0.10014,0.10014,6335.983,637.27357886
1656486000,2022-06-29 07:00:00,BETA/USDT,0.09851,0.10085,0.09846,0.10085,17423.42894421,1738.6379840035785
1656482400,2022-06-29 06:00:00,BETA/USDT,0.10115,0.10115,0.0986,0.0986,13260.782,1325.99155728
1656478800,2022-06-29 05:00:00,BETA/USDT,0.10347,0.10355,0.10134,0.10134,3089.75430525,316.67713403786
1656475200,2022-06-29 04:00:00,BETA/USDT,0.10316,0.10323,0.10295,0.10323,7572.35180338,780.5094914619174
1656471600,2022-06-29 03:00:00,BETA/USDT,0.10385,0.10385,0.10285,0.10285,414.3692,43.009227125
1656468000,2022-06-29 02:00:00,BETA/USDT,0.10409,0.10425,0.10347,0.10347,1722.252,179.333415563
1656464400,2022-06-29 01:00:00,BETA/USDT,0.10347,0.10406,0.10347,0.10406,2077.4954,216.148217194
1656460800,2022-06-29 00:00:00,BETA/USDT,0.10294,0.10452,0.1029,0.1029,10777.3808,1116.801501115
1656457200,2022-06-28 23:00:00,BETA/USDT,0.10294,0.1037,0.10236,0.10263,8323.67384472,857.8499067144214
1656453600,2022-06-28 22:00:00,BETA/USDT,0.10507,0.10755,0.10295,0.10295,33054.00790265,3470.3635549195422
1656450000,2022-06-28 21:00:00,BETA/USDT,0.10347,0.10496,0.10303,0.1047,20410.03690846,2135.1669599096946
1656446400,2022-06-28 20:00:00,BETA/USDT,0.10229,0.10294,0.10229,0.10294,2912.1235,299.326078682
1656442800,2022-06-28 19:00:00,BETA/USDT,0.1024,0.10259,0.10153,0.10153,14193.28394109,1445.7924625984231
1656439200,2022-06-28 18:00:00,BETA/USDT,0.10418,0.10418,0.10173,0.10187,4783.2134,487.412790604
1656435600,2022-06-28 17:00:00,BETA/USDT,0.10453,0.10502,0.10452,0.10452,365.80650351,38.3885977426202
1656432000,2022-06-28 16:00:00,BETA/USDT,0.1049,0.10507,0.1049,0.10507,36.0278,3.782801543
1656428400,2022-06-28 15:00:00,BETA/USDT,0.10566,0.10625,0.10435,0.10435,964.96,101.017497752
1656424800,2022-06-28 14:00:00,BETA/USDT,0.10723,0.10723,0.1051,0.1051,3581.8335,381.334793996
1656421200,2022-06-28 13:00:00,BETA/USDT,0.10757,0.10794,0.1068,0.10773,7055.4579,758.383912296
1656417600,2022-06-28 12:00:00,BETA/USDT,0.10913,0.11057,0.10773,0.10773,5377.52680961,589.2533437903713
1656414000,2022-06-28 11:00:00,BETA/USDT,0.10719,0.10913,0.10719,0.10913,2360.7614,255.005580809
1656410400,2022-06-28 10:00:00,BETA/USDT,0.10774,0.10795,0.10724,0.10724,2896.9942,311.390865302
1656406800,2022-06-28 09:00:00,BETA/USDT,0.10773,0.10773,0.10761,0.10761,1404.6486,151.156696074
1656403200,2022-06-28 08:00:00,BETA/USDT,0.10672,0.10761,0.10625,0.10749,2928.3528,312.193059892
1656399600,2022-06-28 07:00:00,BETA/USDT,0.10613,0.10788,0.10613,0.10702,5444.19830604,585.7302435284812
1656396000,2022-06-28 06:00:00,BETA/USDT,0.10587,0.10613,0.10587,0.10613,1086.1704,114.997765644
1656392400,2022-06-28 05:00:00,BETA/USDT,0.10544,0.10613,0.10544,0.10544,49.5315,5.240528903
1656388800,2022-06-28 04:00:00,BETA/USDT,0.10485,0.10544,0.10453,0.10544,2873.0101,302.633024772
1656385200,2022-06-28 03:00:00,BETA/USDT,0.10593,0.10593,0.10479,0.10524,65.6559,6.911835726
1656381600,2022-06-28 02:00:00,BETA/USDT,0.10655,0.10655,0.1058,0.1058,2895.4756,307.906949289
1656378000,2022-06-28 01:00:00,BETA/USDT,0.1056,0.1067,0.1056,0.1067,100.5672,10.68016299
1656374400,2022-06-28 00:00:00,BETA/USDT,0.104,0.10666,0.104,0.10516,6092.14355898,641.9303589698512
1656370800,2022-06-27 23:00:00,BETA/USDT,0.10481,0.10544,0.10347,0.10361,3907.42824102,407.5970721341488
1656367200,2022-06-27 22:00:00,BETA/USDT,0.10453,0.10479,0.10453,0.10471,63.5621,6.651806639
1656363600,2022-06-27 21:00:00,BETA/USDT,0.10418,0.10453,0.10416,0.10416,10.385,1.08304296
1656360000,2022-06-27 20:00:00,BETA/USDT,0.10355,0.104,0.10355,0.104,26.4984,2.75363022
1656356400,2022-06-27 19:00:00,BETA/USDT,0.10456,0.10456,0.10206,0.1034,19508.4424,2003.792714882
1656352800,2022-06-27 18:00:00,BETA/USDT,0.10418,0.10544,0.10292,0.10481,5796.4085,606.197780278
1656349200,2022-06-27 17:00:00,BETA/USDT,0.10506,0.10507,0.10453,0.105,2829.12547173,297.0298282399791
1656345600,2022-06-27 16:00:00,BETA/USDT,0.10489,0.105,0.10413,0.10498,6662.1258,698.536196279
