https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GAS,Volume USDT
1656291600,2022-06-27 01:00:00,GAS/USDT,2.797,2.797,2.7838,2.7841,66.398,185.39404758
1656288000,2022-06-27 00:00:00,GAS/USDT,2.8635,2.8765,2.7889,2.7889,148.58088676,418.086545920384
1656284400,2022-06-26 23:00:00,GAS/USDT,2.869,2.8691,2.8676,2.868,8.5,24.38052018
1656280800,2022-06-26 22:00:00,GAS/USDT,2.8744,2.8745,2.8472,2.8472,6.9213,19.8567482
1656277200,2022-06-26 21:00:00,GAS/USDT,2.8547,2.8547,2.8547,2.8547,0,0
1656273600,2022-06-26 20:00:00,GAS/USDT,2.8547,2.8547,2.8547,2.8547,0,0
1656270000,2022-06-26 19:00:00,GAS/USDT,2.8851,2.9029,2.8547,2.8547,12.5419,36.34107135
1656266400,2022-06-26 18:00:00,GAS/USDT,2.8589,2.8623,2.8409,2.8623,132.4587,377.80821598
1656262800,2022-06-26 17:00:00,GAS/USDT,2.8641,2.8641,2.8554,2.8554,9.2805,26.50143374
1656259200,2022-06-26 16:00:00,GAS/USDT,2.8674,2.8674,2.8674,2.8674,1.9158,5.49336492
1656255600,2022-06-26 15:00:00,GAS/USDT,2.8801,2.8801,2.8674,2.868,180.683,519.77291238
1656252000,2022-06-26 14:00:00,GAS/USDT,2.9134,2.9134,2.8844,2.8844,0.88208056,2.560367603504
1656248400,2022-06-26 13:00:00,GAS/USDT,2.894,2.894,2.8807,2.8931,18.1654,52.42186751
1656244800,2022-06-26 12:00:00,GAS/USDT,2.9114,2.9485,2.9073,2.9073,14.84701164,43.58425661054
1656241200,2022-06-26 11:00:00,GAS/USDT,2.9342,2.938,2.9021,2.938,293.68966167,852.689667102114
1656237600,2022-06-26 10:00:00,GAS/USDT,2.9101,2.9101,2.8979,2.9061,5.0237,14.61741291
1656234000,2022-06-26 09:00:00,GAS/USDT,2.9422,2.9423,2.9405,2.9405,71.70325718,210.861620640714
1656230400,2022-06-26 08:00:00,GAS/USDT,2.931,2.966,2.9162,2.9162,254.9818,745.21627052
1656226800,2022-06-26 07:00:00,GAS/USDT,2.961,2.961,2.961,2.961,1.8944,5.6093184
1656223200,2022-06-26 06:00:00,GAS/USDT,2.961,2.961,2.961,2.961,0,0
1656219600,2022-06-26 05:00:00,GAS/USDT,2.9503,2.9669,2.9503,2.961,3.86871594,11.449995012386
1656216000,2022-06-26 04:00:00,GAS/USDT,2.9445,2.9445,2.9445,2.9445,0,0
1656212400,2022-06-26 03:00:00,GAS/USDT,2.9445,2.9445,2.9445,2.9445,5.6276,16.5704682
1656208800,2022-06-26 02:00:00,GAS/USDT,2.9235,3.0813,2.9185,2.9746,698.94081622,2102.062418059427
1656205200,2022-06-26 01:00:00,GAS/USDT,2.8885,2.9308,2.8884,2.924,160.7469,469.02815541
1656201600,2022-06-26 00:00:00,GAS/USDT,2.8569,2.9885,2.8402,2.9261,4330.7804,12684.55388606
1656198000,2022-06-25 23:00:00,GAS/USDT,2.8309,2.8569,2.822,2.8416,298.08699387,843.487653120955
1656194400,2022-06-25 22:00:00,GAS/USDT,2.8076,2.8282,2.8076,2.8282,37.8733,107.07104488
1656190800,2022-06-25 21:00:00,GAS/USDT,2.7885,2.8227,2.7885,2.8227,9.9253,27.71856477
1656187200,2022-06-25 20:00:00,GAS/USDT,2.7676,2.7727,2.767,2.7727,6.1934,17.13793781
1656183600,2022-06-25 19:00:00,GAS/USDT,2.7555,2.7555,2.7555,2.7555,0,0
1656180000,2022-06-25 18:00:00,GAS/USDT,2.7555,2.7555,2.7555,2.7555,0.1301,0.35849055
1656176400,2022-06-25 17:00:00,GAS/USDT,2.7507,2.7507,2.7507,2.7507,18.1842,50.01927894
1656172800,2022-06-25 16:00:00,GAS/USDT,2.7312,2.7453,2.7198,2.7453,91.8139033,251.79253968329
1656169200,2022-06-25 15:00:00,GAS/USDT,2.7399,2.7399,2.7399,2.7399,0,0
1656165600,2022-06-25 14:00:00,GAS/USDT,2.7399,2.7399,2.7399,2.7399,5.9822,16.39062978
1656162000,2022-06-25 13:00:00,GAS/USDT,2.7561,2.7561,2.7269,2.7269,301.0479,821.55913977
1656158400,2022-06-25 12:00:00,GAS/USDT,2.7838,2.7838,2.7437,2.7524,35.5727,98.33763933
1656154800,2022-06-25 11:00:00,GAS/USDT,2.7946,2.7959,2.7946,2.7959,19.1081,53.3999159
1656151200,2022-06-25 10:00:00,GAS/USDT,2.8184,2.8326,2.8055,2.8055,568.21001097,1599.249216213311
1656147600,2022-06-25 09:00:00,GAS/USDT,2.8068,2.8253,2.8055,2.8252,243.0332,682.16354626
1656144000,2022-06-25 08:00:00,GAS/USDT,2.8366,2.839,2.8191,2.8191,65.7019,185.88053725
1656140400,2022-06-25 07:00:00,GAS/USDT,2.824,2.8334,2.8101,2.8334,9.377,26.42470316
1656136800,2022-06-25 06:00:00,GAS/USDT,2.8008,2.8008,2.8008,2.8008,0.2591,0.72568728
1656133200,2022-06-25 05:00:00,GAS/USDT,2.824,2.824,2.824,2.824,0.2999,0.8469176
1656129600,2022-06-25 04:00:00,GAS/USDT,2.8145,2.8145,2.8145,2.8145,0,0
1656126000,2022-06-25 03:00:00,GAS/USDT,2.8145,2.8145,2.8145,2.8145,41.6799,117.30807855
1656122400,2022-06-25 02:00:00,GAS/USDT,2.8217,2.8233,2.8178,2.8178,42.8268,120.69360938
1656118800,2022-06-25 01:00:00,GAS/USDT,2.8083,2.8083,2.8083,2.8083,0.5494,1.54288002
1656115200,2022-06-25 00:00:00,GAS/USDT,2.8296,2.8296,2.8043,2.8076,9.9893,28.17119209
1656111600,2022-06-24 23:00:00,GAS/USDT,2.844,2.8611,2.821,2.8611,30.7008,86.85631904
1656108000,2022-06-24 22:00:00,GAS/USDT,2.832,2.8487,2.832,2.8354,2.9247,8.29838938
1656104400,2022-06-24 21:00:00,GAS/USDT,2.7993,2.8319,2.7993,2.8319,119.0367,334.10872326
1656100800,2022-06-24 20:00:00,GAS/USDT,2.8033,2.8033,2.7832,2.8,4.747,13.27340833
1656097200,2022-06-24 19:00:00,GAS/USDT,2.7676,2.8032,2.7676,2.8032,53.7659,149.33659011
1656093600,2022-06-24 18:00:00,GAS/USDT,2.7587,2.7587,2.7587,2.7587,0.1001,0.27614587
1656090000,2022-06-24 17:00:00,GAS/USDT,2.7837,2.7837,2.7455,2.7607,0.7966,2.20583544
1656086400,2022-06-24 16:00:00,GAS/USDT,2.7468,2.7733,2.7468,2.7733,28.40427508,78.639308431184
1656082800,2022-06-24 15:00:00,GAS/USDT,2.7516,2.7582,2.7386,2.7412,115.2032,316.99128219
1656079200,2022-06-24 14:00:00,GAS/USDT,2.7945,2.7945,2.7498,2.7709,2.2287,6.17830313
1656075600,2022-06-24 13:00:00,GAS/USDT,2.7963,2.7963,2.7869,2.7922,35.3244,98.75635038
1656072000,2022-06-24 12:00:00,GAS/USDT,2.7912,2.7974,2.7719,2.7974,22.152,61.92043936
1656068400,2022-06-24 11:00:00,GAS/USDT,2.7382,2.7746,2.7382,2.7746,6.56607383,18.022598841306
1656064800,2022-06-24 10:00:00,GAS/USDT,2.7369,2.7382,2.7369,2.7382,184.92932617,506.290958228694
1656061200,2022-06-24 09:00:00,GAS/USDT,2.7478,2.7478,2.7478,2.7478,0,0
1656057600,2022-06-24 08:00:00,GAS/USDT,2.7409,2.7478,2.7407,2.7478,14.5406,39.92575796
1656054000,2022-06-24 07:00:00,GAS/USDT,2.7198,2.7431,2.7198,2.7431,21.85608589,59.892238744859
1656050400,2022-06-24 06:00:00,GAS/USDT,2.7178,2.7178,2.6917,2.6994,261.2987,709.20426155
1656046800,2022-06-24 05:00:00,GAS/USDT,2.7238,2.7238,2.7234,2.7234,3.0283,8.24806562
1656043200,2022-06-24 04:00:00,GAS/USDT,2.7506,2.7506,2.7506,2.7506,0,0
1656039600,2022-06-24 03:00:00,GAS/USDT,2.7462,2.7519,2.7444,2.7506,103.9706,285.82546056
1656036000,2022-06-24 02:00:00,GAS/USDT,2.7363,2.7911,2.7363,2.7727,107.60568849,298.374639554439
1656032400,2022-06-24 01:00:00,GAS/USDT,2.7183,2.7582,2.7051,2.7582,9.253,25.27362182
1656028800,2022-06-24 00:00:00,GAS/USDT,2.7533,2.7533,2.7186,2.7186,9.9628,27.19861575
1656025200,2022-06-23 23:00:00,GAS/USDT,2.754,2.7819,2.7498,2.7819,19.5756,53.881092
1656021600,2022-06-23 22:00:00,GAS/USDT,2.7513,2.7773,2.7513,2.7773,34.07082441,94.360149666961
1656018000,2022-06-23 21:00:00,GAS/USDT,2.7185,2.7344,2.6892,2.712,77.0803,209.41142238
1656014400,2022-06-23 20:00:00,GAS/USDT,2.7309,2.7389,2.7219,2.7219,5.8165,15.85509575
1656010800,2022-06-23 19:00:00,GAS/USDT,2.6782,2.6977,2.6782,2.6946,98.3107,264.86921403
1656007200,2022-06-23 18:00:00,GAS/USDT,2.6782,2.6782,2.6782,2.6782,2.0315,5.4407633
1656003600,2022-06-23 17:00:00,GAS/USDT,2.678,2.678,2.6547,2.6571,0.5412,1.44289017
1656000000,2022-06-23 16:00:00,GAS/USDT,2.6549,2.6549,2.6475,2.6475,7.9436,21.06175878
1655996400,2022-06-23 15:00:00,GAS/USDT,2.6653,2.6653,2.6549,2.6568,67.9822,180.69559803
1655992800,2022-06-23 14:00:00,GAS/USDT,2.6735,2.6735,2.6687,2.6687,7.321,19.55974262
1655989200,2022-06-23 13:00:00,GAS/USDT,2.6799,2.683,2.6799,2.6807,4.1389,11.09376144
1655985600,2022-06-23 12:00:00,GAS/USDT,2.7032,2.7032,2.7032,2.7032,7.5156,20.31616992
1655982000,2022-06-23 11:00:00,GAS/USDT,2.7077,2.7077,2.7077,2.7077,0,0
1655978400,2022-06-23 10:00:00,GAS/USDT,2.6943,2.7336,2.6943,2.7077,15.6257,42.29961104
1655974800,2022-06-23 09:00:00,GAS/USDT,2.6887,2.696,2.6871,2.6943,6.7431,18.15554883
1655971200,2022-06-23 08:00:00,GAS/USDT,2.694,2.6943,2.6773,2.6862,41.4179,111.54565306
1655967600,2022-06-23 07:00:00,GAS/USDT,2.6904,2.6904,2.665,2.665,4.3576,11.69084992
1655964000,2022-06-23 06:00:00,GAS/USDT,2.6725,2.6725,2.6725,2.6725,0,0
1655960400,2022-06-23 05:00:00,GAS/USDT,2.6725,2.6725,2.6725,2.6725,1.5527,4.14959075
1655956800,2022-06-23 04:00:00,GAS/USDT,2.637,2.637,2.6265,2.6265,0.649,1.7098485
1655953200,2022-06-23 03:00:00,GAS/USDT,2.6438,2.6438,2.6438,2.6438,0.3285,0.8684883
1655949600,2022-06-23 02:00:00,GAS/USDT,2.6638,2.6638,2.6569,2.6607,9.8328,26.13893194
1655946000,2022-06-23 01:00:00,GAS/USDT,2.6705,2.6757,2.6705,2.6757,12.9323,34.60198583
1655942400,2022-06-23 00:00:00,GAS/USDT,2.6546,2.6577,2.6226,2.6309,33.0612,87.45799463
1655938800,2022-06-22 23:00:00,GAS/USDT,2.6552,2.6588,2.642,2.6588,6.99749523,18.553298557524
1655935200,2022-06-22 22:00:00,GAS/USDT,2.6621,2.6709,2.6348,2.6348,37.5314,99.81657465
1655931600,2022-06-22 21:00:00,GAS/USDT,2.6068,2.6336,2.6068,2.6336,1.5999,4.17947591
1655928000,2022-06-22 20:00:00,GAS/USDT,2.6184,2.6197,2.6184,2.6197,136.4904,357.44846422
1655924400,2022-06-22 19:00:00,GAS/USDT,2.632,2.632,2.5918,2.5922,31.45795075,81.652310234
1655920800,2022-06-22 18:00:00,GAS/USDT,2.6524,2.6559,2.613,2.6177,36.74520994,96.698586819646
1655917200,2022-06-22 17:00:00,GAS/USDT,2.6121,2.6121,2.6121,2.6121,3.8206,9.97978926
1655913600,2022-06-22 16:00:00,GAS/USDT,2.5915,2.6244,2.5843,2.6244,53.1917,137.98729078
1655910000,2022-06-22 15:00:00,GAS/USDT,2.6251,2.6368,2.6251,2.6368,0.9678,2.55005697
1655906400,2022-06-22 14:00:00,GAS/USDT,2.664,2.664,2.653,2.6538,69.7853,185.63037684
1655902800,2022-06-22 13:00:00,GAS/USDT,2.6306,2.664,2.6306,2.664,32.7625,87.14914819
1655899200,2022-06-22 12:00:00,GAS/USDT,2.6153,2.6389,2.6153,2.6389,1.9601,5.16740793
1655895600,2022-06-22 11:00:00,GAS/USDT,2.6155,2.6389,2.6155,2.6389,17.9235,47.29544595
1655892000,2022-06-22 10:00:00,GAS/USDT,2.6317,2.6317,2.6317,2.6317,0.3185,0.83819645
1655888400,2022-06-22 09:00:00,GAS/USDT,2.6052,2.6052,2.6052,2.6052,30.0223,78.21409596
1655884800,2022-06-22 08:00:00,GAS/USDT,2.625,2.6253,2.58,2.6086,27.1857,70.34788186
1655881200,2022-06-22 07:00:00,GAS/USDT,2.5752,2.5752,2.5752,2.5752,0,0
1655877600,2022-06-22 06:00:00,GAS/USDT,2.6343,2.6482,2.5752,2.5752,74.218,193.01524323
1655874000,2022-06-22 05:00:00,GAS/USDT,2.642,2.6509,2.6419,2.6483,8.1516,21.58961705
1655870400,2022-06-22 04:00:00,GAS/USDT,2.6521,2.6521,2.6521,2.6521,0,0
1655866800,2022-06-22 03:00:00,GAS/USDT,2.6396,2.6521,2.6396,2.6521,2.6945,7.1207822
1655863200,2022-06-22 02:00:00,GAS/USDT,2.6595,2.6817,2.6337,2.6431,190.63938087,503.468140289079
1655859600,2022-06-22 01:00:00,GAS/USDT,2.7187,2.7551,2.6979,2.6979,272.6351,746.09189936
1655856000,2022-06-22 00:00:00,GAS/USDT,2.695,2.7019,2.6595,2.7019,39.6787,106.6301631
1655852400,2022-06-21 23:00:00,GAS/USDT,2.7024,2.7186,2.7024,2.7186,20.2166,54.63576984
1655848800,2022-06-21 22:00:00,GAS/USDT,2.7333,2.7454,2.6802,2.6802,22.24941717,60.617023598518
1655845200,2022-06-21 21:00:00,GAS/USDT,2.6982,2.7308,2.6982,2.7308,2.0399,5.56023124
1655841600,2022-06-21 20:00:00,GAS/USDT,2.698,2.698,2.698,2.698,17.9992,48.5618416
1655838000,2022-06-21 19:00:00,GAS/USDT,2.7521,2.7521,2.698,2.698,137.3536,372.50677612
1655834400,2022-06-21 18:00:00,GAS/USDT,2.7251,2.7487,2.7133,2.7133,4.6891,12.77293835
1655830800,2022-06-21 17:00:00,GAS/USDT,2.7647,2.7651,2.7251,2.7251,28.41012413,78.488096322559
1655827200,2022-06-21 16:00:00,GAS/USDT,2.7337,2.765,2.7258,2.7277,39.1696,107.14460542
1655823600,2022-06-21 15:00:00,GAS/USDT,2.7434,2.7647,2.7331,2.7625,206.66690632,567.220871444322
1655820000,2022-06-21 14:00:00,GAS/USDT,2.7113,2.7651,2.7058,2.7649,30.2439,82.34091038
1655816400,2022-06-21 13:00:00,GAS/USDT,2.6699,2.7341,2.6699,2.7341,66.92216109,181.234320415345
1655812800,2022-06-21 12:00:00,GAS/USDT,2.6915,2.6993,2.6576,2.6968,11.4025844,30.51807693092
1655809200,2022-06-21 11:00:00,GAS/USDT,2.6919,2.7358,2.6593,2.6593,47.35801774,127.851936293092
1655805600,2022-06-21 10:00:00,GAS/USDT,2.7076,2.7076,2.6766,2.7029,23.3555,62.5392813
1655802000,2022-06-21 09:00:00,GAS/USDT,2.7089,2.7089,2.6804,2.6829,3.0307,8.17914597
1655798400,2022-06-21 08:00:00,GAS/USDT,2.6941,2.6941,2.6941,2.6941,0.1,0.26941
1655794800,2022-06-21 07:00:00,GAS/USDT,2.6642,2.7044,2.6549,2.6941,6.5206,17.37780142
1655791200,2022-06-21 06:00:00,GAS/USDT,2.6826,2.7089,2.6623,2.7089,12.7029,34.08638087
1655787600,2022-06-21 05:00:00,GAS/USDT,2.6422,2.672,2.6316,2.6509,15.0146,39.96121893
1655784000,2022-06-21 04:00:00,GAS/USDT,2.6065,2.6462,2.6027,2.6422,1.9767,5.17888207
1655780400,2022-06-21 03:00:00,GAS/USDT,2.6157,2.6313,2.5906,2.6308,4.0248,10.52437982
1655776800,2022-06-21 02:00:00,GAS/USDT,2.6112,2.636,2.587,2.588,108.9131,284.12549297
1655773200,2022-06-21 01:00:00,GAS/USDT,2.6432,2.6497,2.6075,2.6387,3.5193,9.26403447
1655769600,2022-06-21 00:00:00,GAS/USDT,2.6566,2.709,2.5834,2.6441,396.086,1060.60445001
1655766000,2022-06-20 23:00:00,GAS/USDT,2.5875,2.659,2.5847,2.6566,59.7091,158.00021527
1655762400,2022-06-20 22:00:00,GAS/USDT,2.5766,2.6274,2.5611,2.6189,1.4,3.62969
1655758800,2022-06-20 21:00:00,GAS/USDT,2.6075,2.6192,2.5824,2.6024,44.5781,115.37674654
1655755200,2022-06-20 20:00:00,GAS/USDT,2.6011,2.6116,2.5589,2.5938,41.06508908,106.022977910012
1655751600,2022-06-20 19:00:00,GAS/USDT,2.6074,2.6074,2.5675,2.5808,1.5116,3.91147496
1655748000,2022-06-20 18:00:00,GAS/USDT,2.5676,2.6006,2.5502,2.5682,124.9189,320.96430321
1655744400,2022-06-20 17:00:00,GAS/USDT,2.5966,2.6146,2.5676,2.5676,7.9959,20.62089108
1655740800,2022-06-20 16:00:00,GAS/USDT,2.6228,2.6228,2.567,2.567,40.6746,106.4495504
1655737200,2022-06-20 15:00:00,GAS/USDT,2.605,2.6407,2.5821,2.5973,19.48067155,50.809961460235
1655733600,2022-06-20 14:00:00,GAS/USDT,2.5648,2.6344,2.5648,2.6316,10.35113938,27.223913262672
1655730000,2022-06-20 13:00:00,GAS/USDT,2.6055,2.6119,2.562,2.596,49.3264,127.56943905
1655726400,2022-06-20 12:00:00,GAS/USDT,2.6402,2.6402,2.5638,2.5862,38.8055,100.86123292
1655722800,2022-06-20 11:00:00,GAS/USDT,2.618,2.6377,2.5745,2.602,97.9195,255.41935495
1655719200,2022-06-20 10:00:00,GAS/USDT,2.57,2.618,2.5474,2.618,393.9287,1013.60041476
1655715600,2022-06-20 09:00:00,GAS/USDT,2.5751,2.6055,2.546,2.5702,76.431,196.5178135
1655712000,2022-06-20 08:00:00,GAS/USDT,2.5225,2.5821,2.5225,2.5475,398.2636,1016.20156853
1655708400,2022-06-20 07:00:00,GAS/USDT,2.5094,2.5346,2.4783,2.5232,275.97215928,688.511277966872
1655704800,2022-06-20 06:00:00,GAS/USDT,2.5295,2.5364,2.4908,2.5364,2.1001,5.29861267
1655701200,2022-06-20 05:00:00,GAS/USDT,2.498,2.5361,2.4953,2.508,9.7633,24.60449188
1655697600,2022-06-20 04:00:00,GAS/USDT,2.5411,2.5554,2.5044,2.5298,9.1374,23.12198844
1655694000,2022-06-20 03:00:00,GAS/USDT,2.4875,2.5485,2.4875,2.5006,8.363,21.0591954
1655690400,2022-06-20 02:00:00,GAS/USDT,2.5056,2.5454,2.4775,2.521,36.6268,92.58718205
1655686800,2022-06-20 01:00:00,GAS/USDT,2.5022,2.5356,2.4632,2.5057,355.4359,883.66355361
1655683200,2022-06-20 00:00:00,GAS/USDT,2.5821,2.6,2.5043,2.5415,13.0962,33.53363838
1655679600,2022-06-19 23:00:00,GAS/USDT,2.5914,2.62,2.546,2.6062,586.4933,1502.28396135
1655676000,2022-06-19 22:00:00,GAS/USDT,2.5866,2.5999,2.545,2.563,117.301,301.34878606
1655672400,2022-06-19 21:00:00,GAS/USDT,2.5956,2.5999,2.5437,2.5999,24.44206201,63.117753561965
1655668800,2022-06-19 20:00:00,GAS/USDT,2.5266,2.597,2.5266,2.5587,165.18749291,424.59681653937
1655665200,2022-06-19 19:00:00,GAS/USDT,2.5553,2.5818,2.5111,2.5692,142.1880203,359.16488555891
1655661600,2022-06-19 18:00:00,GAS/USDT,2.5085,2.555,2.4713,2.555,39.06471227,98.010674166658
1655658000,2022-06-19 17:00:00,GAS/USDT,2.5355,2.5355,2.475,2.52,40.32888773,100.585596523342
1655654400,2022-06-19 16:00:00,GAS/USDT,2.491,2.5517,2.4755,2.483,75.9422,188.82864006
1655650800,2022-06-19 15:00:00,GAS/USDT,2.4777,2.5357,2.4777,2.5357,2.8911,7.1850997
1655647200,2022-06-19 14:00:00,GAS/USDT,2.4765,2.5141,2.4421,2.4777,64.42272316,160.757000116556
1655643600,2022-06-19 13:00:00,GAS/USDT,2.4801,2.5166,2.4443,2.4464,24.69712233,60.708136529661
1655640000,2022-06-19 12:00:00,GAS/USDT,2.487,2.5259,2.4507,2.4507,32.0672,79.05146307
1655636400,2022-06-19 11:00:00,GAS/USDT,2.5358,2.5358,2.4814,2.513,6.3581,15.92316744
1655632800,2022-06-19 10:00:00,GAS/USDT,2.4452,2.5336,2.4118,2.4882,135.2028739,336.39500802345
1655629200,2022-06-19 09:00:00,GAS/USDT,2.402,2.4746,2.402,2.4141,136.6471,330.95873403
1655625600,2022-06-19 08:00:00,GAS/USDT,2.4147,2.4432,2.3709,2.4338,67.71042041,162.588797555712
1655622000,2022-06-19 07:00:00,GAS/USDT,2.389,2.4311,2.3723,2.3723,72.8374,174.01028488
1655618400,2022-06-19 06:00:00,GAS/USDT,2.36,2.4376,2.36,2.4118,5.8525,14.01056025
1655614800,2022-06-19 05:00:00,GAS/USDT,2.4392,2.4392,2.3505,2.3572,20.5597,49.2245966
1655611200,2022-06-19 04:00:00,GAS/USDT,2.4106,2.448,2.3858,2.3971,11.2281,27.03213104
1655607600,2022-06-19 03:00:00,GAS/USDT,2.3834,2.4408,2.3834,2.3859,19.5023,47.08822313
1655604000,2022-06-19 02:00:00,GAS/USDT,2.3779,2.4338,2.3629,2.4216,95.16557066,228.00129041273
1655600400,2022-06-19 01:00:00,GAS/USDT,2.4502,2.4696,2.3823,2.4256,84.1874,204.92779813
1655596800,2022-06-19 00:00:00,GAS/USDT,2.4598,2.5098,2.4501,2.469,176.66010034,436.065726584374
1655593200,2022-06-18 23:00:00,GAS/USDT,2.4558,2.5035,2.4504,2.493,198.85245518,488.26046223313
1655589600,2022-06-18 22:00:00,GAS/USDT,2.4494,2.5165,2.4005,2.5033,61.24695663,152.434855456604
1655586000,2022-06-18 21:00:00,GAS/USDT,2.3435,2.4566,2.3185,2.4521,86.79870212,206.397381402948
1655582400,2022-06-18 20:00:00,GAS/USDT,2.3799,2.4194,2.2959,2.3435,1468.6738504,3445.04534521032
1655578800,2022-06-18 19:00:00,GAS/USDT,2.3813,2.4416,2.3495,2.3501,1165.25894651,2784.854300131607
1655575200,2022-06-18 18:00:00,GAS/USDT,2.416,2.4498,2.3739,2.4283,105.1303245,254.90866278735
1655571600,2022-06-18 17:00:00,GAS/USDT,2.4525,2.4771,2.4025,2.4517,107.66433577,262.287799025867
1655568000,2022-06-18 16:00:00,GAS/USDT,2.42,2.4779,2.4166,2.4399,399.33242153,971.337587569187
1655564400,2022-06-18 15:00:00,GAS/USDT,2.4689,2.4731,2.4073,2.4666,21.84064068,53.664079983644
1655560800,2022-06-18 14:00:00,GAS/USDT,2.4585,2.495,2.4157,2.4157,46.74687517,115.97435878425
1655557200,2022-06-18 13:00:00,GAS/USDT,2.4078,2.4517,2.3962,2.419,392.7851,942.3994421
1655553600,2022-06-18 12:00:00,GAS/USDT,2.4585,2.4734,2.4084,2.4419,183.3537,444.27456901
1655550000,2022-06-18 11:00:00,GAS/USDT,2.4584,2.4909,2.431,2.4333,86.47655962,212.340003788122
1655546400,2022-06-18 10:00:00,GAS/USDT,2.4087,2.628,2.4087,2.4949,359.90120856,921.215579575925
1655542800,2022-06-18 09:00:00,GAS/USDT,2.4045,2.4805,2.4024,2.461,744.09940787,1802.706397305564
1655539200,2022-06-18 08:00:00,GAS/USDT,2.4508,2.4508,2.3486,2.403,129.9200283,312.57260160879
1655535600,2022-06-18 07:00:00,GAS/USDT,2.466,2.495,2.3986,2.4315,147.19655658,361.147566163264
1655532000,2022-06-18 06:00:00,GAS/USDT,2.5716,2.6187,2.4251,2.4297,201.07191915,505.427408243378
1655528400,2022-06-18 05:00:00,GAS/USDT,2.6118,2.6118,2.5657,2.5918,70.65974006,183.268152937598
1655524800,2022-06-18 04:00:00,GAS/USDT,2.6312,2.6379,2.5758,2.5777,1459.37357046,3770.001265316434
1655521200,2022-06-18 03:00:00,GAS/USDT,2.5635,2.6265,2.5635,2.5809,1.3,3.36921
1655517600,2022-06-18 02:00:00,GAS/USDT,2.6079,2.6121,2.5553,2.5927,2.9236,7.50986644
1655514000,2022-06-18 01:00:00,GAS/USDT,2.651,2.6839,2.58,2.5852,216.32703681,566.693115921248
1655510400,2022-06-18 00:00:00,GAS/USDT,2.6625,2.7421,2.6209,2.6251,3631.86531677,9759.759398123472
1655506800,2022-06-17 23:00:00,GAS/USDT,2.5996,2.6998,2.5996,2.6624,310.43628315,819.25714162837
1655503200,2022-06-17 22:00:00,GAS/USDT,2.5962,2.6342,2.5744,2.634,306.9982,799.15535973
1655499600,2022-06-17 21:00:00,GAS/USDT,2.5985,2.6375,2.5693,2.6333,9.1796,23.63968428
1655496000,2022-06-17 20:00:00,GAS/USDT,2.5469,2.6404,2.5469,2.6191,459.50973369,1208.357769966333
1655492400,2022-06-17 19:00:00,GAS/USDT,2.5414,2.5922,2.5268,2.5922,2.33557834,5.988412394994
1655488800,2022-06-17 18:00:00,GAS/USDT,2.5695,2.608,2.5531,2.5531,1.6056,4.14802568
1655485200,2022-06-17 17:00:00,GAS/USDT,2.5745,2.6026,2.5594,2.5982,86.78964115,224.992869569401
1655481600,2022-06-17 16:00:00,GAS/USDT,2.5745,2.5745,2.5745,2.5745,0.1,0.25745
1655478000,2022-06-17 15:00:00,GAS/USDT,2.5736,2.5833,2.5273,2.5356,14.24192412,36.240730784932
1655474400,2022-06-17 14:00:00,GAS/USDT,2.5605,2.5926,2.5123,2.5293,11.0602,28.08176938
1655470800,2022-06-17 13:00:00,GAS/USDT,2.5367,2.6015,2.5122,2.5992,39.77920849,100.638459219115
1655467200,2022-06-17 12:00:00,GAS/USDT,2.5543,2.5739,2.5187,2.5187,34.4279,87.37047234
1655463600,2022-06-17 11:00:00,GAS/USDT,2.6111,2.6111,2.5844,2.5861,5.4614,14.15412218
1655460000,2022-06-17 10:00:00,GAS/USDT,2.5704,2.5922,2.5248,2.5922,72.42154812,184.922081413525
1655456400,2022-06-17 09:00:00,GAS/USDT,2.5396,2.5728,2.5269,2.55,34.2686,87.04811344
1655452800,2022-06-17 08:00:00,GAS/USDT,2.5763,2.6021,2.5762,2.6021,16.453,42.59775524
1655449200,2022-06-17 07:00:00,GAS/USDT,2.5705,2.5855,2.537,2.5855,47.4791,121.70703136
1655445600,2022-06-17 06:00:00,GAS/USDT,2.5547,2.5727,2.5288,2.565,83.9355865,214.14588347577
1655442000,2022-06-17 05:00:00,GAS/USDT,2.5098,2.5433,2.5097,2.519,29.7191,74.7323011
1655438400,2022-06-17 04:00:00,GAS/USDT,2.4592,2.4623,2.4592,2.4623,0.9221,2.26895667
1655434800,2022-06-17 03:00:00,GAS/USDT,2.4754,2.4754,2.4754,2.4754,1.8728,4.63592912
1655431200,2022-06-17 02:00:00,GAS/USDT,2.5567,2.5599,2.4993,2.5086,19.5191,49.07889261
1655427600,2022-06-17 01:00:00,GAS/USDT,2.446,2.4843,2.446,2.4843,4.7946,11.85600977
1655424000,2022-06-17 00:00:00,GAS/USDT,2.4815,2.5118,2.4441,2.4441,367.5804,906.39801935
1655420400,2022-06-16 23:00:00,GAS/USDT,2.4061,2.5095,2.3736,2.5095,158.4277,385.61473623
1655416800,2022-06-16 22:00:00,GAS/USDT,2.4802,2.4898,2.4802,2.4898,24.42167031,60.790687757838
1655413200,2022-06-16 21:00:00,GAS/USDT,2.4928,2.5095,2.4515,2.4515,25.81172989,63.799817441749
1655409600,2022-06-16 20:00:00,GAS/USDT,2.4863,2.5028,2.444,2.4647,54.19186802,133.654677060456
