https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI3S,Volume USDT
1650621600,2022-04-22 10:00:00,UNI3S/USDT,15.2035,15.3676,14.8763,14.903,120.58025968,1817.721920749248
1650618000,2022-04-22 09:00:00,UNI3S/USDT,15.0542,15.1577,14.8086,15.1577,77.2682013,1158.3133466595
1650614400,2022-04-22 08:00:00,UNI3S/USDT,14.6377,15.0001,14.4705,14.9041,76.3071,1119.5028234
1650610800,2022-04-22 07:00:00,UNI3S/USDT,14.7404,15.2192,14.52,14.7296,392.5078,5913.63366612
1650607200,2022-04-22 06:00:00,UNI3S/USDT,14.523,14.854,14.4562,14.7405,89.6903,1328.87450473
1650603600,2022-04-22 05:00:00,UNI3S/USDT,14.635,14.6483,14.4374,14.4591,150.8564,2195.52595074
1650600000,2022-04-22 04:00:00,UNI3S/USDT,15.0449,15.0449,14.6416,14.6416,106.4127,1584.3556666
1650596400,2022-04-22 03:00:00,UNI3S/USDT,15.2842,15.2842,15.0565,15.0565,196.1217,2968.28713659
1650592800,2022-04-22 02:00:00,UNI3S/USDT,14.9467,15.2254,14.8996,15.2254,99.08342944,1493.607455061922
1650589200,2022-04-22 01:00:00,UNI3S/USDT,15.1787,15.2192,14.9088,14.9541,198.59607933,2986.837125804603
1650585600,2022-04-22 00:00:00,UNI3S/USDT,15.7356,15.8977,14.9551,15.1343,943.86117318,14602.184372545586
1650582000,2022-04-21 23:00:00,UNI3S/USDT,15.7787,15.9911,15.6431,15.7347,552.89524407,8696.087085641822
1650578400,2022-04-21 22:00:00,UNI3S/USDT,15.4201,16.7017,15.2973,15.9896,469.42307504,7507.781805678132
1650574800,2022-04-21 21:00:00,UNI3S/USDT,15.7209,15.7696,15.1886,15.386,467.8538124,7263.32549293408
1650571200,2022-04-21 20:00:00,UNI3S/USDT,14.9064,15.9931,14.9039,15.5704,994.09966116,15523.679371038091
1650567600,2022-04-21 19:00:00,UNI3S/USDT,13.7161,14.9425,13.7161,14.9063,326.79284692,4702.009683942599
1650564000,2022-04-21 18:00:00,UNI3S/USDT,13.5918,13.7096,13.3897,13.6314,108.11210953,1467.993422691481
1650560400,2022-04-21 17:00:00,UNI3S/USDT,13.2777,13.5917,13.2287,13.5899,218.56432158,2910.232663364284
1650556800,2022-04-21 16:00:00,UNI3S/USDT,12.9237,13.2777,12.7764,13.2777,274.30071594,3570.717509392929
1650553200,2022-04-21 15:00:00,UNI3S/USDT,12.6618,12.9237,12.5275,12.9237,28.2261667,360.959556821901
1650549600,2022-04-21 14:00:00,UNI3S/USDT,12.4361,12.6778,12.4361,12.6415,45.44060503,571.113493295267
1650546000,2022-04-21 13:00:00,UNI3S/USDT,12.4585,12.5035,11.9118,12.4308,191.9216053,2343.601427198898
1650542400,2022-04-21 12:00:00,UNI3S/USDT,12.6513,12.754,12.4794,12.5379,136.91134498,1730.513818128757
1650538800,2022-04-21 11:00:00,UNI3S/USDT,12.9788,12.9789,12.6658,12.6658,175.55203378,2255.549772162986
1650535200,2022-04-21 10:00:00,UNI3S/USDT,13.7429,13.7438,12.9477,12.9477,174.78317131,2311.584221641458
1650531600,2022-04-21 09:00:00,UNI3S/USDT,13.1697,13.7971,13.1697,13.6137,34.21850757,461.34450967329
1650528000,2022-04-21 08:00:00,UNI3S/USDT,13.1824,13.3971,13.0303,13.182,15.9117,210.63378772
1650524400,2022-04-21 07:00:00,UNI3S/USDT,13.3897,13.6476,13.0391,13.1109,191.27842346,2560.745102941714
1650520800,2022-04-21 06:00:00,UNI3S/USDT,13.1057,13.4488,13.0415,13.4488,128.05471767,1684.786415924132
1650517200,2022-04-21 05:00:00,UNI3S/USDT,12.7617,13.1822,12.7617,13.1015,206.93765453,2692.494285335366
1650513600,2022-04-21 04:00:00,UNI3S/USDT,12.7085,12.8031,12.4337,12.8031,210.74067456,2658.462736019432
1650510000,2022-04-21 03:00:00,UNI3S/USDT,12.8886,12.8886,12.7099,12.7099,57.86294107,738.77654253388
1650506400,2022-04-21 02:00:00,UNI3S/USDT,12.8592,13.0075,12.6835,13.0046,15.51804555,200.169023256925
1650502800,2022-04-21 01:00:00,UNI3S/USDT,13.1615,13.1866,12.7801,12.82,147.4043,1917.87211019
1650499200,2022-04-21 00:00:00,UNI3S/USDT,13.5925,13.67,13.0303,13.1693,146.5175,1942.81840919
1650495600,2022-04-20 23:00:00,UNI3S/USDT,13.3971,13.7161,13.2597,13.6653,35.61651743,481.345085639919
1650492000,2022-04-20 22:00:00,UNI3S/USDT,13.9058,13.9058,13.2383,13.2383,208.2776,2823.20353586
1650488400,2022-04-20 21:00:00,UNI3S/USDT,13.956,14.0334,13.9058,14.0334,30.8271,430.26685411
1650484800,2022-04-20 20:00:00,UNI3S/USDT,14.033,14.2668,13.9597,13.9597,98.3682,1381.31326142
1650481200,2022-04-20 19:00:00,UNI3S/USDT,14.2953,14.3234,14.0088,14.0088,33.58503389,479.042392490785
1650477600,2022-04-20 18:00:00,UNI3S/USDT,14.0726,14.448,14.0434,14.448,149.40735803,2122.847939685641
1650474000,2022-04-20 17:00:00,UNI3S/USDT,13.8782,14.0612,13.8623,13.8623,79.38245144,1111.160638284494
1650470400,2022-04-20 16:00:00,UNI3S/USDT,13.9298,14.1271,13.7988,13.8859,51.41522665,718.491938489999
1650466800,2022-04-20 15:00:00,UNI3S/USDT,13.5223,14.0647,13.5223,13.8334,170.31419939,2342.184328170533
1650463200,2022-04-20 14:00:00,UNI3S/USDT,13.1854,13.4488,13.0701,13.4488,186.0805195,2481.516398081365
1650459600,2022-04-20 13:00:00,UNI3S/USDT,12.3831,13.397,12.3831,13.1592,125.36370426,1610.426849367066
1650456000,2022-04-20 12:00:00,UNI3S/USDT,12.2043,12.5055,12.1631,12.2641,121.31855272,1482.755329212128
1650452400,2022-04-20 11:00:00,UNI3S/USDT,12.6028,12.6074,12.2363,12.2363,252.40187458,3130.351188560472
1650448800,2022-04-20 10:00:00,UNI3S/USDT,13.1189,13.1189,12.65,12.65,163.25280857,2089.201983918559
1650445200,2022-04-20 09:00:00,UNI3S/USDT,12.9599,12.9877,12.9599,12.9877,1.8156,23.57285648
1650441600,2022-04-20 08:00:00,UNI3S/USDT,13.0851,13.0851,12.9649,13.0274,60.9978,794.1233606
1650438000,2022-04-20 07:00:00,UNI3S/USDT,12.9305,13.2078,12.8807,13.2077,30.34191777,393.845587132606
1650434400,2022-04-20 06:00:00,UNI3S/USDT,13.0303,13.0981,12.9803,13.0981,8.27285361,107.822846565713
1650430800,2022-04-20 05:00:00,UNI3S/USDT,13.2428,13.2461,13.1086,13.1086,5.49493651,72.457161111948
1650427200,2022-04-20 04:00:00,UNI3S/USDT,13.2463,13.3971,13.1996,13.2825,45.9724,608.32768038
1650423600,2022-04-20 03:00:00,UNI3S/USDT,13.2031,13.3757,13.2031,13.2703,42.07406153,559.050503941559
1650420000,2022-04-20 02:00:00,UNI3S/USDT,13.1431,13.2659,13.1431,13.2504,3.32780886,44.014886088544
1650416400,2022-04-20 01:00:00,UNI3S/USDT,13.2264,13.3971,13.0443,13.0443,46.0104,607.98704107
1650412800,2022-04-20 00:00:00,UNI3S/USDT,12.8031,13.4281,12.8031,13.2264,234.94780279,3127.979656602805
1650409200,2022-04-19 23:00:00,UNI3S/USDT,12.9028,12.9028,12.6484,12.6535,53.8925686,683.85139367756
1650405600,2022-04-19 22:00:00,UNI3S/USDT,13.014,13.0576,12.8265,13.0218,15.4067,200.08465499
1650402000,2022-04-19 21:00:00,UNI3S/USDT,12.9803,12.9803,12.9058,12.9058,1.0392,13.48167776
1650398400,2022-04-19 20:00:00,UNI3S/USDT,12.9917,13.1762,12.9917,13.1762,93.33568752,1218.252725603584
1650394800,2022-04-19 19:00:00,UNI3S/USDT,12.8951,12.9798,12.7764,12.9798,74.3888,956.18457197
1650391200,2022-04-19 18:00:00,UNI3S/USDT,12.9325,12.9917,12.82,12.8505,40.77157128,523.673922852696
1650387600,2022-04-19 17:00:00,UNI3S/USDT,12.8152,13.0229,12.8152,12.9481,75.32917687,972.513594817507
1650384000,2022-04-19 16:00:00,UNI3S/USDT,12.7274,12.8031,12.4049,12.8031,30.3203,381.32996819
1650380400,2022-04-19 15:00:00,UNI3S/USDT,12.7303,13.0074,12.6028,12.7764,39.78805563,508.209172091454
1650376800,2022-04-19 14:00:00,UNI3S/USDT,13.031,13.031,12.664,12.8243,811.13204234,10309.224278881401
1650373200,2022-04-19 13:00:00,UNI3S/USDT,13.2894,13.5295,12.9803,13.061,352.19459961,4616.38937130621
1650369600,2022-04-19 12:00:00,UNI3S/USDT,13.6754,13.7994,13.3691,13.4005,618.47374585,8429.477084754502
1650366000,2022-04-19 11:00:00,UNI3S/USDT,13.8017,13.8017,13.4487,13.7161,40.878,554.35517519
1650362400,2022-04-19 10:00:00,UNI3S/USDT,14.0262,14.0262,13.6633,13.6633,397.831,5500.93773806
1650358800,2022-04-19 09:00:00,UNI3S/USDT,13.9349,14.1483,13.9349,13.9597,36.45050043,513.177139405141
1650355200,2022-04-19 08:00:00,UNI3S/USDT,13.7787,13.8833,13.7697,13.7842,8.6866,119.71414468
1650351600,2022-04-19 07:00:00,UNI3S/USDT,13.85,13.9887,13.83,13.9887,20.60059174,286.899900819577
1650348000,2022-04-19 06:00:00,UNI3S/USDT,13.7201,13.8244,13.6477,13.6477,110.6949,1519.99399041
1650344400,2022-04-19 05:00:00,UNI3S/USDT,13.8329,13.8404,13.6683,13.7895,29.565,407.96230349
1650340800,2022-04-19 04:00:00,UNI3S/USDT,13.7697,13.81,13.7404,13.81,7.508,103.2089659
1650337200,2022-04-19 03:00:00,UNI3S/USDT,13.9577,13.9577,13.9577,13.9577,0,0
1650333600,2022-04-19 02:00:00,UNI3S/USDT,13.7912,13.9577,13.7912,13.9577,55.3057,769.13861073
1650330000,2022-04-19 01:00:00,UNI3S/USDT,13.5295,13.7161,13.5295,13.7161,286.67730535,3924.167452208319
1650326400,2022-04-19 00:00:00,UNI3S/USDT,13.2392,13.5295,13.1086,13.4687,13.13489966,175.19973876831
1650322800,2022-04-18 23:00:00,UNI3S/USDT,13.4208,13.4739,13.2894,13.3727,533.2795738,7111.282293992518
1650319200,2022-04-18 22:00:00,UNI3S/USDT,13.6831,13.8418,13.4208,13.4208,95.3227,1304.13163122
1650315600,2022-04-18 21:00:00,UNI3S/USDT,13.8738,13.9802,13.6626,13.6959,33.9948,468.74686916
1650312000,2022-04-18 20:00:00,UNI3S/USDT,13.9529,14.0438,13.8562,14.0263,1313.749,18278.34225131
1650308400,2022-04-18 19:00:00,UNI3S/USDT,13.9349,14.0726,13.9018,14.0726,377.47711477,5283.263551348427
1650304800,2022-04-18 18:00:00,UNI3S/USDT,14.058,14.058,13.7042,13.9285,219.05343953,3041.799678208677
1650301200,2022-04-18 17:00:00,UNI3S/USDT,14.6779,14.6779,14.0433,14.1032,461.6804726,6679.302058760326
1650297600,2022-04-18 16:00:00,UNI3S/USDT,14.9993,15.4043,14.6073,14.752,369.24180834,5519.984987869794
1650294000,2022-04-18 15:00:00,UNI3S/USDT,14.9287,15.1598,14.9259,15.1598,437.33308637,6571.806465119352
1650290400,2022-04-18 14:00:00,UNI3S/USDT,14.8086,14.9259,14.727,14.9259,49.0289,724.24588199
1650286800,2022-04-18 13:00:00,UNI3S/USDT,14.7979,15,14.638,15,430.02212963,6381.898684492927
1650283200,2022-04-18 12:00:00,UNI3S/USDT,15.2361,15.2651,14.6636,14.7589,200.63578905,3011.140094467155
1650279600,2022-04-18 11:00:00,UNI3S/USDT,15.469,15.469,15.1295,15.3726,154.21122729,2357.959774625367
1650276000,2022-04-18 10:00:00,UNI3S/USDT,15.4562,15.4562,15.2524,15.4354,27.1898,419.16973909
1650272400,2022-04-18 09:00:00,UNI3S/USDT,15.6815,15.7421,15.4956,15.5914,30.38317106,471.755786815328
1650268800,2022-04-18 08:00:00,UNI3S/USDT,15.6034,15.6814,15.4261,15.6809,6.89987858,107.237872143376
1650265200,2022-04-18 07:00:00,UNI3S/USDT,15.3901,15.8252,15.3901,15.7235,49.90742493,782.417162276855
1650261600,2022-04-18 06:00:00,UNI3S/USDT,15.588,15.6815,15.3439,15.3901,139.35955867,2167.259210142048
1650258000,2022-04-18 05:00:00,UNI3S/USDT,15.5725,15.8365,15.3439,15.588,499.18643749,7739.265081646629
1650254400,2022-04-18 04:00:00,UNI3S/USDT,13.9545,15.5879,13.9545,15.5879,833.59299028,12438.745707682017
1650250800,2022-04-18 03:00:00,UNI3S/USDT,13.6876,13.9758,13.6501,13.8916,94.20541756,1302.88352390641
1650247200,2022-04-18 02:00:00,UNI3S/USDT,13.823,13.8971,13.7152,13.8038,270.35140941,3732.377806850032
1650243600,2022-04-18 01:00:00,UNI3S/USDT,13.979,14.1044,13.8483,13.8483,240.54087533,3353.591874135979
1650240000,2022-04-18 00:00:00,UNI3S/USDT,14.1312,14.2104,13.9836,14.0325,411.96705588,5787.000911082544
1650236400,2022-04-17 23:00:00,UNI3S/USDT,13.3971,14.3275,13.3971,14.1182,499.59449769,6958.705189243712
1650232800,2022-04-17 22:00:00,UNI3S/USDT,13.1151,13.354,13.0147,13.3526,654.90693982,8603.781086893834
1650229200,2022-04-17 21:00:00,UNI3S/USDT,13.0877,13.2173,13.0733,13.1364,154.724392,2031.449730971075
1650225600,2022-04-17 20:00:00,UNI3S/USDT,12.9351,13.0623,12.9227,12.9227,87.52470331,1135.300306747845
1650222000,2022-04-17 19:00:00,UNI3S/USDT,13.147,13.1968,12.9028,12.9658,143.6251,1884.85128738
1650218400,2022-04-17 18:00:00,UNI3S/USDT,12.8169,13.2282,12.6996,13.1892,259.65114729,3397.738707337017
1650214800,2022-04-17 17:00:00,UNI3S/USDT,12.6095,12.8031,12.5881,12.8031,85.46403259,1081.401159490139
1650211200,2022-04-17 16:00:00,UNI3S/USDT,12.4654,12.5536,12.4329,12.5536,12.08285978,151.151246063772
1650207600,2022-04-17 15:00:00,UNI3S/USDT,12.6247,12.6247,12.3928,12.4357,84.9482,1055.36417262
1650204000,2022-04-17 14:00:00,UNI3S/USDT,12.8031,12.874,12.6028,12.6592,20.78519,264.220441514603
1650200400,2022-04-17 13:00:00,UNI3S/USDT,12.8036,12.9297,12.532,12.754,131.18966921,1662.334940846873
1650196800,2022-04-17 12:00:00,UNI3S/USDT,12.6969,12.6969,12.6969,12.6969,0,0
1650193200,2022-04-17 11:00:00,UNI3S/USDT,12.7346,12.7758,12.696,12.6969,7.3417,93.42899753
1650189600,2022-04-17 10:00:00,UNI3S/USDT,12.7476,12.8801,12.7476,12.8783,102.71042277,1316.649355472852
1650186000,2022-04-17 09:00:00,UNI3S/USDT,12.7283,12.7283,12.7283,12.7283,2.35695261,29.999999905863
1650182400,2022-04-17 08:00:00,UNI3S/USDT,12.8401,12.8401,12.7387,12.7387,193.3449,2469.29465256
1650178800,2022-04-17 07:00:00,UNI3S/USDT,12.7772,12.8017,12.7771,12.7771,40.5685,518.3670337
1650175200,2022-04-17 06:00:00,UNI3S/USDT,12.6959,12.7958,12.6959,12.7958,88.0718,1121.24494411
1650171600,2022-04-17 05:00:00,UNI3S/USDT,12.7274,12.7274,12.698,12.698,18.9127,240.2261464
1650168000,2022-04-17 04:00:00,UNI3S/USDT,12.789,12.8361,12.7389,12.7389,123.16992641,1575.069581401401
1650164400,2022-04-17 03:00:00,UNI3S/USDT,12.8554,12.9952,12.7751,12.7751,120.12372888,1548.463705017902
1650160800,2022-04-17 02:00:00,UNI3S/USDT,12.4099,12.8031,12.4099,12.7785,112.74197593,1412.117961292615
1650157200,2022-04-17 01:00:00,UNI3S/USDT,12.3951,12.5055,12.3222,12.3222,166.28881591,2053.921465294073
1650153600,2022-04-17 00:00:00,UNI3S/USDT,12.3573,12.4873,12.3278,12.4297,200.41840945,2492.261842145842
1650150000,2022-04-16 23:00:00,UNI3S/USDT,12.5798,12.6151,12.4048,12.5256,498.70825995,6225.737896538601
1650146400,2022-04-16 22:00:00,UNI3S/USDT,12.6028,12.6291,12.4706,12.5808,60.75104408,763.398417789072
1650142800,2022-04-16 21:00:00,UNI3S/USDT,12.9245,12.9281,12.6062,12.6733,113.46195221,1441.886742202148
1650139200,2022-04-16 20:00:00,UNI3S/USDT,13.0231,13.1099,12.7538,12.9244,34.46295022,442.51934925949
1650135600,2022-04-16 19:00:00,UNI3S/USDT,12.8839,13.0576,12.8838,13.0305,6.0385,78.50715729
1650132000,2022-04-16 18:00:00,UNI3S/USDT,12.9907,13.0177,12.9907,13.0177,5.48642481,71.408111786656
1650128400,2022-04-16 17:00:00,UNI3S/USDT,12.899,13.0176,12.8989,13.0176,347.80027505,4510.090569406931
1650124800,2022-04-16 16:00:00,UNI3S/USDT,12.9282,12.9741,12.7764,12.8803,66.28290007,852.468984198187
1650121200,2022-04-16 15:00:00,UNI3S/USDT,12.2415,12.8801,12.0551,12.8801,158.1717246,1963.28275931144
1650117600,2022-04-16 14:00:00,UNI3S/USDT,12.3189,12.3189,12.3189,12.3189,0.8782,10.81845798
1650114000,2022-04-16 13:00:00,UNI3S/USDT,12.2364,12.3025,12.2363,12.3025,1.746,21.3936264
1650110400,2022-04-16 12:00:00,UNI3S/USDT,12.2834,12.3419,12.2834,12.3419,5.85739888,72.190046101098
1650106800,2022-04-16 11:00:00,UNI3S/USDT,12.2363,12.4308,12.2363,12.4308,6.5972,81.67584973
1650103200,2022-04-16 10:00:00,UNI3S/USDT,12.3978,12.3978,12.2834,12.2834,76.3516,942.2212865
1650099600,2022-04-16 09:00:00,UNI3S/USDT,12.2448,12.4308,12.2448,12.4153,35.91225319,445.143990655764
1650096000,2022-04-16 08:00:00,UNI3S/USDT,12.1886,12.2618,12.1886,12.2618,2.0184,24.67512408
1650092400,2022-04-16 07:00:00,UNI3S/USDT,12.1261,12.1482,12.1261,12.1482,0.479,5.8156728
1650088800,2022-04-16 06:00:00,UNI3S/USDT,11.9312,12.1418,11.9312,12.1418,4.5802,55.00243872
1650085200,2022-04-16 05:00:00,UNI3S/USDT,12.0191,12.0257,11.9262,11.9528,77.76537829,932.738842350686
1650081600,2022-04-16 04:00:00,UNI3S/USDT,12.1613,12.1613,11.9979,12.0487,39.7507,482.08984258
1650078000,2022-04-16 03:00:00,UNI3S/USDT,12.0928,12.2618,12.0928,12.2476,9.62634324,116.739656146224
1650074400,2022-04-16 02:00:00,UNI3S/USDT,12.0386,12.0753,12.0381,12.0753,123.5516,1489.16782917
1650070800,2022-04-16 01:00:00,UNI3S/USDT,12.0441,12.115,12.0439,12.115,7.74568854,93.437903503244
1650067200,2022-04-16 00:00:00,UNI3S/USDT,12.1172,12.2078,12.0825,12.2078,378.7572399,4582.589028166624
1650063600,2022-04-15 23:00:00,UNI3S/USDT,12.2731,12.3299,11.9979,12.1885,134.77188095,1639.921194232465
1650060000,2022-04-15 22:00:00,UNI3S/USDT,12.309,12.3831,12.309,12.3831,41.7046,516.25496359
1650056400,2022-04-15 21:00:00,UNI3S/USDT,12.2415,12.2731,12.2415,12.2731,43.3852,531.91061432
1650052800,2022-04-15 20:00:00,UNI3S/USDT,12.3573,12.4308,12.1631,12.1672,75.12289794,920.906712283582
1650049200,2022-04-15 19:00:00,UNI3S/USDT,12.3636,12.5208,12.3573,12.4022,47.40239645,589.43505346116
1650045600,2022-04-15 18:00:00,UNI3S/USDT,12.2502,12.395,12.2502,12.395,50.16666258,619.707340503241
1650042000,2022-04-15 17:00:00,UNI3S/USDT,12.2388,12.3597,12.1413,12.1859,112.34510687,1370.975214548658
1650038400,2022-04-15 16:00:00,UNI3S/USDT,12.3634,12.6778,12.1842,12.351,532.3353,6648.19053718
1650034800,2022-04-15 15:00:00,UNI3S/USDT,12.6513,12.8581,12.4048,12.4116,54.67296082,686.428109499156
1650031200,2022-04-15 14:00:00,UNI3S/USDT,12.9911,13.3969,12.5275,12.8031,159.53865763,2104.682392638738
1650027600,2022-04-15 13:00:00,UNI3S/USDT,12.7598,13.0075,12.6028,13.0075,93.73565185,1196.696924775797
1650024000,2022-04-15 12:00:00,UNI3S/USDT,12.4794,12.754,12.3817,12.754,151.86750686,1883.71167784205
1650020400,2022-04-15 11:00:00,UNI3S/USDT,12.6028,12.6778,12.5275,12.5516,164.96158666,2073.533648651688
1650016800,2022-04-15 10:00:00,UNI3S/USDT,12.7545,12.7545,12.6158,12.6158,840.63654181,10646.442933306431
1650013200,2022-04-15 09:00:00,UNI3S/USDT,12.6597,12.9297,12.6597,12.8025,170.49957742,2178.122061813245
1650009600,2022-04-15 08:00:00,UNI3S/USDT,12.3831,12.6291,12.3831,12.6291,9.4287,117.98140476
1650006000,2022-04-15 07:00:00,UNI3S/USDT,12.5216,12.754,12.2031,12.2363,95.23249828,1202.251029542908
1650002400,2022-04-15 06:00:00,UNI3S/USDT,12.135,12.5536,12.135,12.4048,89.8616217,1111.87735680076
1649998800,2022-04-15 05:00:00,UNI3S/USDT,11.9839,12.1886,11.8336,12.1886,45.384,547.68065872
1649995200,2022-04-15 04:00:00,UNI3S/USDT,11.8775,12.0229,11.3165,12.0229,337.07049774,3895.060238177729
1649991600,2022-04-15 03:00:00,UNI3S/USDT,12.4048,12.4048,11.8804,11.8845,134.03579976,1613.339391628393
1649988000,2022-04-15 02:00:00,UNI3S/USDT,12.8805,12.9244,12.4048,12.4048,77.349,975.40852729
1649984400,2022-04-15 01:00:00,UNI3S/USDT,12.9286,12.9502,12.7764,12.7987,174.91215109,2249.487438446679
1649980800,2022-04-15 00:00:00,UNI3S/USDT,13.2383,13.2503,12.7274,12.9158,729.9352174,9462.0690695146
1649977200,2022-04-14 23:00:00,UNI3S/USDT,13.4168,13.4168,13.2568,13.2967,41.07990262,546.475739072016
1649973600,2022-04-14 22:00:00,UNI3S/USDT,13.2595,13.3971,13.1213,13.3346,29.2479,386.148765
1649970000,2022-04-14 21:00:00,UNI3S/USDT,13.4052,13.4052,13.2351,13.284,155.07239586,2063.138409322472
1649966400,2022-04-14 20:00:00,UNI3S/USDT,13.5535,13.6262,13.3691,13.3691,139.77606136,1886.280674603632
1649962800,2022-04-14 19:00:00,UNI3S/USDT,13.5912,13.6572,13.5535,13.5535,67.44667533,917.986727713981
1649959200,2022-04-14 18:00:00,UNI3S/USDT,13.5536,13.7425,13.3691,13.7425,90.00956115,1219.784860388416
1649955600,2022-04-14 17:00:00,UNI3S/USDT,13.7092,13.8725,13.5013,13.5882,74.35937878,1014.8370449536
1649952000,2022-04-14 16:00:00,UNI3S/USDT,13.5094,13.8828,13.4208,13.8001,316.32521113,4317.725620840217
1649948400,2022-04-14 15:00:00,UNI3S/USDT,13.203,13.5817,13.0303,13.5559,170.13972482,2281.43232193495
1649944800,2022-04-14 14:00:00,UNI3S/USDT,13.5109,13.5843,12.94,13.1419,337.85170744,4498.339738780613
1649941200,2022-04-14 13:00:00,UNI3S/USDT,12.7764,13.5109,12.4794,13.5109,451.24876377,5749.479752774872
1649937600,2022-04-14 12:00:00,UNI3S/USDT,12.8638,13.0764,12.7764,12.8864,914.17666895,11785.436216258938
1649934000,2022-04-14 11:00:00,UNI3S/USDT,12.8795,13.0206,12.6836,13.0206,1090.46557726,13996.19469665184
1649930400,2022-04-14 10:00:00,UNI3S/USDT,12.4549,12.8795,12.3616,12.8786,174.11984862,2224.880837701326
1649926800,2022-04-14 09:00:00,UNI3S/USDT,12.5536,12.8031,12.3337,12.3337,146.79394375,1827.367276206875
1649923200,2022-04-14 08:00:00,UNI3S/USDT,12.3573,12.5055,12.2834,12.5055,24.7574,305.24551548
1649919600,2022-04-14 07:00:00,UNI3S/USDT,12.754,12.8795,12.3573,12.3573,100.0116,1240.86574285
1649916000,2022-04-14 06:00:00,UNI3S/USDT,12.5055,12.7531,12.5055,12.7531,96.0852,1213.48696747
1649912400,2022-04-14 05:00:00,UNI3S/USDT,12.3698,12.4664,12.3489,12.4573,160.4609061,1991.08901378504
1649908800,2022-04-14 04:00:00,UNI3S/USDT,12.2838,12.4858,12.2625,12.4402,228.52606983,2807.901053163414
1649905200,2022-04-14 03:00:00,UNI3S/USDT,12.4221,12.462,12.3844,12.3844,43.7127,543.26051062
1649901600,2022-04-14 02:00:00,UNI3S/USDT,12.2637,12.34,12.2637,12.3392,84.26070742,1035.659141460488
1649898000,2022-04-14 01:00:00,UNI3S/USDT,12.5275,12.5318,12.2834,12.2862,43.79455789,543.470906154423
1649894400,2022-04-14 00:00:00,UNI3S/USDT,12.6291,12.7445,12.6242,12.7445,118.6932,1506.28422211
1649890800,2022-04-13 23:00:00,UNI3S/USDT,12.6778,12.8357,12.4794,12.4794,109.19810095,1389.252691283115
1649887200,2022-04-13 22:00:00,UNI3S/USDT,12.7512,13.5336,12.3634,12.6291,1044.79368504,13530.557883969364
1649883600,2022-04-13 21:00:00,UNI3S/USDT,12.5613,12.7215,12.5147,12.7215,1197.18560257,15062.363984124255
1649880000,2022-04-13 20:00:00,UNI3S/USDT,12.8726,12.9431,12.5746,12.5746,531.79435116,6739.825378537416
1649876400,2022-04-13 19:00:00,UNI3S/USDT,12.406,12.9799,12.2747,12.9348,591.22735747,7596.247005974964
1649872800,2022-04-13 18:00:00,UNI3S/USDT,12.8573,12.9251,12.3201,12.4381,377.68963343,4764.03121046473
1649869200,2022-04-13 17:00:00,UNI3S/USDT,12.9973,13.103,12.802,12.8864,334.52303484,4341.265331454781
1649865600,2022-04-13 16:00:00,UNI3S/USDT,12.8361,12.9597,12.5455,12.9597,1390.09538261,17790.574849293372
1649862000,2022-04-13 15:00:00,UNI3S/USDT,12.9549,12.9549,12.6622,12.8361,346.27767813,4448.700923237116
1649858400,2022-04-13 14:00:00,UNI3S/USDT,12.9358,13.2659,12.7127,12.95,470.5729274,6078.436491620247
1649854800,2022-04-13 13:00:00,UNI3S/USDT,14.2118,14.4052,12.8725,12.9707,465.64827484,6468.868289035167
1649851200,2022-04-13 12:00:00,UNI3S/USDT,14.158,14.2355,13.9122,14.0645,228.56124995,3201.615424654051
1649847600,2022-04-13 11:00:00,UNI3S/USDT,13.9602,14.1272,13.7227,14.1272,206.5454547,2885.455107349132
1649844000,2022-04-13 10:00:00,UNI3S/USDT,13.5295,14.1129,13.5295,14.0526,222.44804266,3073.263967176217
1649840400,2022-04-13 09:00:00,UNI3S/USDT,13.4488,13.479,13.4488,13.479,0.91739761,12.33789992519
1649836800,2022-04-13 08:00:00,UNI3S/USDT,13.2872,13.4487,13.2872,13.4487,86.8029,1155.18395892
1649833200,2022-04-13 07:00:00,UNI3S/USDT,13.6461,13.6461,13.2366,13.2983,249.14983998,3348.144573515794
1649829600,2022-04-13 06:00:00,UNI3S/USDT,13.2894,13.6633,13.2796,13.6633,82.0384,1102.00068852
1649826000,2022-04-13 05:00:00,UNI3S/USDT,13.5905,13.5905,13.3116,13.3116,98.0351,1319.6654896
1649822400,2022-04-13 04:00:00,UNI3S/USDT,13.9349,13.9349,13.5013,13.5013,60.5707,825.54009829
1649818800,2022-04-13 03:00:00,UNI3S/USDT,13.7697,13.8518,13.6282,13.792,116.255,1600.70358467
1649815200,2022-04-13 02:00:00,UNI3S/USDT,13.9058,14.0726,13.6876,13.9349,15.3379,212.69931381
1649811600,2022-04-13 01:00:00,UNI3S/USDT,14.2668,14.3523,13.9597,13.9597,59.55138082,851.437179804408
1649808000,2022-04-13 00:00:00,UNI3S/USDT,14.2668,14.3045,13.8479,14.2118,259.22446023,3600.519262741701
1649804400,2022-04-12 23:00:00,UNI3S/USDT,14.52,14.5521,14.0352,14.0481,224.18756146,3193.016321683951
1649800800,2022-04-12 22:00:00,UNI3S/USDT,14.7065,14.9863,14.6052,14.6052,52.09446809,769.284449650253
1649797200,2022-04-12 21:00:00,UNI3S/USDT,15.0449,15.0678,14.6052,14.7478,761.19704842,11272.883480310876
