https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ZAR,tradecount
1616648400000,2021-03-25 05:00:00,BTC/ZAR,746522.00000000,746522.00000000,746522.00000000,746522.00000000,0.00823100,6144.62258200,2
1616644800000,2021-03-25 04:00:00,BTC/ZAR,739362.00000000,740252.00000000,739362.00000000,740251.00000000,0.03490900,25837.14110900,3
1616641200000,2021-03-25 03:00:00,BTC/ZAR,743449.00000000,743450.00000000,743449.00000000,743450.00000000,0.00873600,6494.77525700,2
1616637600000,2021-03-25 02:00:00,BTC/ZAR,736528.00000000,747311.00000000,731923.00000000,747311.00000000,0.00218200,1609.59782800,6
1616634000000,2021-03-25 01:00:00,BTC/ZAR,743802.00000000,747559.00000000,742671.00000000,743802.00000000,0.08903200,66552.37605600,6
1616630400000,2021-03-25 00:00:00,BTC/ZAR,747558.00000000,751315.00000000,742671.00000000,751315.00000000,0.08969600,67051.24570000,12
1616626800000,2021-03-24 23:00:00,BTC/ZAR,751315.00000000,755772.00000000,751315.00000000,751315.00000000,0.00538500,4058.69733300,6
1616623200000,2021-03-24 22:00:00,BTC/ZAR,762363.00000000,762363.00000000,742671.00000000,751315.00000000,0.00879100,6601.35137600,21
1616619600000,2021-03-24 21:00:00,BTC/ZAR,766100.00000000,771240.00000000,761246.00000000,767478.00000000,0.02170800,16570.20486800,19
1616616000000,2021-03-24 20:00:00,BTC/ZAR,769854.00000000,772989.00000000,759977.00000000,772989.00000000,0.09005700,69374.13583900,21
1616612400000,2021-03-24 19:00:00,BTC/ZAR,781230.00000000,781230.00000000,770892.00000000,772753.00000000,0.02259600,17586.10563400,14
1616608800000,2021-03-24 18:00:00,BTC/ZAR,792459.00000000,792459.00000000,784021.00000000,784021.00000000,0.03484000,27422.60135000,13
1616605200000,2021-03-24 17:00:00,BTC/ZAR,787132.00000000,795283.00000000,787132.00000000,792459.00000000,0.04500800,35654.64374000,12
1616601600000,2021-03-24 16:00:00,BTC/ZAR,789045.00000000,789045.00000000,788191.00000000,788191.00000000,0.11907300,93953.45250200,9
1616598000000,2021-03-24 15:00:00,BTC/ZAR,801653.00000000,801653.00000000,792772.00000000,794119.00000000,0.04150300,32954.02466400,10
1616594400000,2021-03-24 14:00:00,BTC/ZAR,802002.00000000,802002.00000000,802002.00000000,802002.00000000,0.00038400,307.96876800,1
1616590800000,2021-03-24 13:00:00,BTC/ZAR,801156.00000000,803846.00000000,795958.00000000,795958.00000000,0.29848500,239114.34021200,17
1616587200000,2021-03-24 12:00:00,BTC/ZAR,795283.00000000,801499.00000000,795283.00000000,798091.00000000,0.00845500,6749.74417900,13
1616583600000,2021-03-24 11:00:00,BTC/ZAR,794198.00000000,794198.00000000,792198.00000000,792198.00000000,0.00071600,568.01176800,2
1616580000000,2021-03-24 10:00:00,BTC/ZAR,793020.00000000,793020.00000000,787981.00000000,789716.00000000,0.01283600,10137.03067100,5
1616576400000,2021-03-24 09:00:00,BTC/ZAR,790325.00000000,793537.00000000,789343.00000000,793537.00000000,0.00303400,2398.78683300,5
1616572800000,2021-03-24 08:00:00,BTC/ZAR,780000.00000000,788704.00000000,780000.00000000,788704.00000000,0.00902500,7055.92445200,11
1616569200000,2021-03-24 07:00:00,BTC/ZAR,771240.00000000,778817.00000000,771240.00000000,778817.00000000,0.00448900,3482.71654200,9
1616565600000,2021-03-24 06:00:00,BTC/ZAR,758645.00000000,769295.00000000,754945.00000000,769295.00000000,0.00630000,4780.30082800,11
1616562000000,2021-03-24 05:00:00,BTC/ZAR,758645.00000000,763735.00000000,758645.00000000,763735.00000000,0.00080600,613.51914000,2
1616558400000,2021-03-24 04:00:00,BTC/ZAR,767773.00000000,767773.00000000,762363.00000000,762363.00000000,0.00088800,679.61301400,3
1616554800000,2021-03-24 03:00:00,BTC/ZAR,766337.00000000,768181.00000000,766337.00000000,768181.00000000,0.00202900,1557.34449300,4
1616551200000,2021-03-24 02:00:00,BTC/ZAR,762931.00000000,763735.00000000,760746.00000000,763735.00000000,0.00079600,607.32648300,3
1616547600000,2021-03-24 01:00:00,BTC/ZAR,760010.00000000,760650.00000000,760010.00000000,760650.00000000,0.00139500,1060.84755000,2
1616544000000,2021-03-24 00:00:00,BTC/ZAR,762363.00000000,762363.00000000,751542.00000000,752253.00000000,0.00825400,6219.69469000,8
1616540400000,2021-03-23 23:00:00,BTC/ZAR,767478.00000000,767478.00000000,767478.00000000,767478.00000000,0.00000000,0.00000000,0
1616536800000,2021-03-23 22:00:00,BTC/ZAR,767478.00000000,767478.00000000,767478.00000000,767478.00000000,0.00040100,307.75867800,1
1616533200000,2021-03-23 21:00:00,BTC/ZAR,762363.00000000,762363.00000000,762363.00000000,762363.00000000,0.00040100,305.70756300,1
1616529600000,2021-03-23 20:00:00,BTC/ZAR,771676.00000000,771676.00000000,766100.00000000,766100.00000000,0.00144800,1113.43645000,4
1616526000000,2021-03-23 19:00:00,BTC/ZAR,777419.00000000,777419.00000000,773627.00000000,773627.00000000,0.00104200,807.74598800,3
1616522400000,2021-03-23 18:00:00,BTC/ZAR,777422.00000000,777422.00000000,777422.00000000,777422.00000000,0.00020300,157.81666600,1
1616518800000,2021-03-23 17:00:00,BTC/ZAR,782635.00000000,784354.00000000,781080.00000000,784354.00000000,0.00052400,409.94667900,3
1616515200000,2021-03-23 16:00:00,BTC/ZAR,776242.00000000,782635.00000000,773747.00000000,782635.00000000,0.00657400,5106.20949400,7
1616511600000,2021-03-23 15:00:00,BTC/ZAR,776242.00000000,776242.00000000,776242.00000000,776242.00000000,0.01169100,9075.04522200,5
1616508000000,2021-03-23 14:00:00,BTC/ZAR,773627.00000000,774888.00000000,771228.00000000,774848.00000000,0.00085000,657.60914500,4
1616504400000,2021-03-23 13:00:00,BTC/ZAR,778817.00000000,778817.00000000,776950.00000000,776950.00000000,0.00145200,1130.25044500,3
1616500800000,2021-03-23 12:00:00,BTC/ZAR,771240.00000000,778817.00000000,771240.00000000,778817.00000000,0.00176800,1370.98634000,7
1616497200000,2021-03-23 11:00:00,BTC/ZAR,775711.00000000,775711.00000000,766100.00000000,766100.00000000,0.00466200,3604.31391700,7
1616493600000,2021-03-23 10:00:00,BTC/ZAR,775711.00000000,775711.00000000,775711.00000000,775711.00000000,0.00018800,145.83366800,1
1616490000000,2021-03-23 09:00:00,BTC/ZAR,772562.00000000,775711.00000000,772562.00000000,775711.00000000,0.03077100,23775.06506900,5
1616486400000,2021-03-23 08:00:00,BTC/ZAR,767478.00000000,771365.00000000,767478.00000000,769686.00000000,0.23754500,182961.85868300,71
1616482800000,2021-03-23 07:00:00,BTC/ZAR,750361.00000000,763735.00000000,750361.00000000,763735.00000000,0.03631200,27268.35556800,10
1616479200000,2021-03-23 06:00:00,BTC/ZAR,751264.00000000,752050.00000000,741003.00000000,747108.00000000,0.03434200,25797.48397000,9
1616475600000,2021-03-23 05:00:00,BTC/ZAR,766516.00000000,766516.00000000,754945.00000000,758080.00000000,0.12984600,98994.11316900,12
1616472000000,2021-03-23 04:00:00,BTC/ZAR,767761.00000000,767761.00000000,767761.00000000,767761.00000000,0.00730500,5608.49410500,1
1616468400000,2021-03-23 03:00:00,BTC/ZAR,767761.00000000,767761.00000000,767761.00000000,767761.00000000,0.00025600,196.54681600,1
1616464800000,2021-03-23 02:00:00,BTC/ZAR,776996.00000000,776996.00000000,774078.00000000,774078.00000000,0.00096200,746.02282400,4
1616461200000,2021-03-23 01:00:00,BTC/ZAR,775711.00000000,782181.00000000,775711.00000000,776997.00000000,0.00069800,542.93225800,3
1616457600000,2021-03-23 00:00:00,BTC/ZAR,761411.00000000,773929.00000000,759914.00000000,773929.00000000,0.24217000,184576.67649200,14
1616454000000,2021-03-22 23:00:00,BTC/ZAR,765279.00000000,765279.00000000,765279.00000000,765279.00000000,0.00049000,374.98671000,1
1616450400000,2021-03-22 22:00:00,BTC/ZAR,761410.00000000,770746.00000000,758027.00000000,769395.00000000,0.00216300,1656.60032700,10
1616446800000,2021-03-22 21:00:00,BTC/ZAR,769269.00000000,770229.00000000,769269.00000000,770229.00000000,0.00116900,899.92442100,2
1616443200000,2021-03-22 20:00:00,BTC/ZAR,784176.00000000,784176.00000000,765000.00000000,769657.00000000,0.00817700,6340.89905900,9
1616439600000,2021-03-22 19:00:00,BTC/ZAR,787132.00000000,787132.00000000,780621.00000000,783303.00000000,0.01469100,11476.38733900,7
1616436000000,2021-03-22 18:00:00,BTC/ZAR,791736.00000000,795754.00000000,790663.00000000,790663.00000000,0.04253100,33841.96091600,6
1616432400000,2021-03-22 17:00:00,BTC/ZAR,784802.00000000,796288.00000000,784802.00000000,796288.00000000,0.03205200,25391.07519800,8
1616428800000,2021-03-22 16:00:00,BTC/ZAR,790000.00000000,790683.00000000,786997.00000000,786997.00000000,0.00369100,2915.04703400,6
1616425200000,2021-03-22 15:00:00,BTC/ZAR,790663.00000000,790663.00000000,790663.00000000,790663.00000000,0.00000000,0.00000000,0
1616421600000,2021-03-22 14:00:00,BTC/ZAR,794036.00000000,795967.00000000,790663.00000000,790663.00000000,0.01793200,14245.41307600,5
1616418000000,2021-03-22 13:00:00,BTC/ZAR,794470.00000000,794470.00000000,790663.00000000,790663.00000000,0.00057000,451.59920400,2
1616414400000,2021-03-22 12:00:00,BTC/ZAR,798045.00000000,798781.00000000,792424.00000000,798781.00000000,0.01509600,12024.01779700,11
1616410800000,2021-03-22 11:00:00,BTC/ZAR,805496.00000000,805496.00000000,800318.00000000,801035.00000000,0.00114400,917.88036500,4
1616407200000,2021-03-22 10:00:00,BTC/ZAR,807141.00000000,811947.00000000,805787.00000000,805787.00000000,0.01265200,10245.97438800,11
1616403600000,2021-03-22 09:00:00,BTC/ZAR,800318.00000000,801080.00000000,800318.00000000,801080.00000000,0.00154700,1239.08407000,2
1616400000000,2021-03-22 08:00:00,BTC/ZAR,810581.00000000,810581.00000000,801762.00000000,801762.00000000,0.00613500,4966.11103900,4
1616396400000,2021-03-22 07:00:00,BTC/ZAR,813239.00000000,813239.00000000,808044.00000000,811947.00000000,0.00037200,301.72442300,3
1616392800000,2021-03-22 06:00:00,BTC/ZAR,810900.00000000,814063.00000000,810900.00000000,814063.00000000,0.00449200,3649.07225400,3
1616389200000,2021-03-22 05:00:00,BTC/ZAR,808605.00000000,808605.00000000,808605.00000000,808605.00000000,0.00000000,0.00000000,0
1616385600000,2021-03-22 04:00:00,BTC/ZAR,808605.00000000,808605.00000000,808605.00000000,808605.00000000,0.07715900,62391.15319500,2
1616382000000,2021-03-22 03:00:00,BTC/ZAR,795967.00000000,807141.00000000,795967.00000000,807141.00000000,0.41946800,336917.71865000,351
1616378400000,2021-03-22 02:00:00,BTC/ZAR,792470.00000000,795967.00000000,792470.00000000,795967.00000000,0.00596000,4724.14582100,2
1616374800000,2021-03-22 01:00:00,BTC/ZAR,790451.00000000,791901.00000000,789787.00000000,791901.00000000,0.32373300,256319.46597500,57
1616371200000,2021-03-22 00:00:00,BTC/ZAR,794345.00000000,799674.00000000,790663.00000000,790663.00000000,1.11796700,889108.09343900,169
1616367600000,2021-03-21 23:00:00,BTC/ZAR,801762.00000000,802365.00000000,798045.00000000,799396.00000000,0.05914400,47326.66913100,9
1616364000000,2021-03-21 22:00:00,BTC/ZAR,810439.00000000,811775.00000000,802697.00000000,802697.00000000,0.03289400,26633.81122900,9
1616360400000,2021-03-21 21:00:00,BTC/ZAR,810900.00000000,812551.00000000,810900.00000000,812551.00000000,0.00061600,499.99979400,2
1616356800000,2021-03-21 20:00:00,BTC/ZAR,807141.00000000,808605.00000000,807141.00000000,808562.00000000,0.00822900,6653.37151900,4
1616353200000,2021-03-21 19:00:00,BTC/ZAR,801917.00000000,803515.00000000,801917.00000000,802016.00000000,0.04729600,37933.55560300,4
1616349600000,2021-03-21 18:00:00,BTC/ZAR,796836.00000000,798131.00000000,796835.00000000,798131.00000000,0.00283700,2260.97846600,3
1616346000000,2021-03-21 17:00:00,BTC/ZAR,794346.00000000,798131.00000000,794346.00000000,798131.00000000,0.07336600,58548.93407600,2
1616342400000,2021-03-21 16:00:00,BTC/ZAR,795520.00000000,799674.00000000,793698.00000000,799674.00000000,0.11978200,95289.50073900,4
1616338800000,2021-03-21 15:00:00,BTC/ZAR,797692.00000000,801917.00000000,795174.00000000,797124.00000000,0.16359400,130751.31392900,18
1616335200000,2021-03-21 14:00:00,BTC/ZAR,797780.00000000,797780.00000000,797724.00000000,797724.00000000,0.13590400,108418.63062400,4
1616331600000,2021-03-21 13:00:00,BTC/ZAR,788704.00000000,795967.00000000,788704.00000000,795966.00000000,0.06914200,55026.09459600,9
1616328000000,2021-03-21 12:00:00,BTC/ZAR,781340.00000000,783540.00000000,781340.00000000,783242.00000000,0.17115700,133992.84793400,8
1616324400000,2021-03-21 11:00:00,BTC/ZAR,774373.00000000,781309.00000000,774373.00000000,780231.00000000,0.85579500,666311.92042400,40
1616320800000,2021-03-21 10:00:00,BTC/ZAR,770725.00000000,771966.00000000,770533.00000000,771966.00000000,0.00048100,370.88656500,3
1616317200000,2021-03-21 09:00:00,BTC/ZAR,784561.00000000,787360.00000000,771607.00000000,774068.00000000,0.64065500,503004.43963000,25
1616313600000,2021-03-21 08:00:00,BTC/ZAR,779080.00000000,781553.00000000,779080.00000000,781552.00000000,0.00768900,6005.15301000,3
1616310000000,2021-03-21 07:00:00,BTC/ZAR,785378.00000000,785378.00000000,785200.00000000,785200.00000000,0.05548400,43567.01295200,3
1616306400000,2021-03-21 06:00:00,BTC/ZAR,776914.00000000,785378.00000000,776914.00000000,785378.00000000,0.01412500,11079.27583700,5
1616302800000,2021-03-21 05:00:00,BTC/ZAR,777017.00000000,785876.00000000,777016.00000000,785876.00000000,0.00177000,1379.42017100,5
1616299200000,2021-03-21 04:00:00,BTC/ZAR,786997.00000000,786997.00000000,780621.00000000,784266.00000000,0.00151000,1182.61396300,5
1616295600000,2021-03-21 03:00:00,BTC/ZAR,787132.00000000,787132.00000000,787132.00000000,787132.00000000,0.00024900,195.99586800,1
1616292000000,2021-03-21 02:00:00,BTC/ZAR,794346.00000000,794346.00000000,790663.00000000,790663.00000000,0.00429700,3412.09308500,4
1616288400000,2021-03-21 01:00:00,BTC/ZAR,799674.00000000,799674.00000000,799674.00000000,799674.00000000,0.00000000,0.00000000,0
1616284800000,2021-03-21 00:00:00,BTC/ZAR,794639.00000000,799674.00000000,793697.00000000,799674.00000000,0.00150000,1193.25539800,7
1616281200000,2021-03-20 23:00:00,BTC/ZAR,798045.00000000,801639.00000000,796540.00000000,796540.00000000,0.00172600,1377.64448600,5
1616277600000,2021-03-20 22:00:00,BTC/ZAR,807138.00000000,808215.00000000,801762.00000000,801762.00000000,0.00506400,4084.48384000,6
1616274000000,2021-03-20 21:00:00,BTC/ZAR,803399.00000000,803399.00000000,803398.00000000,803398.00000000,0.00150300,1207.50767400,3
1616270400000,2021-03-20 20:00:00,BTC/ZAR,805562.00000000,805562.00000000,798045.00000000,798045.00000000,0.01010500,8103.20019500,10
1616266800000,2021-03-20 19:00:00,BTC/ZAR,809248.00000000,809248.00000000,805497.00000000,805497.00000000,0.00100900,814.31407200,3
1616263200000,2021-03-20 18:00:00,BTC/ZAR,814677.00000000,814677.00000000,814677.00000000,814677.00000000,0.00032100,261.51131700,1
1616259600000,2021-03-20 17:00:00,BTC/ZAR,805496.00000000,818501.00000000,804768.00000000,809248.00000000,0.01923500,15618.79689700,26
1616256000000,2021-03-20 16:00:00,BTC/ZAR,809248.00000000,809248.00000000,805496.00000000,805496.00000000,0.00321300,2596.29373400,7
1616252400000,2021-03-20 15:00:00,BTC/ZAR,817439.00000000,817439.00000000,817439.00000000,817439.00000000,0.00000000,0.00000000,0
1616248800000,2021-03-20 14:00:00,BTC/ZAR,829962.00000000,831191.00000000,809248.00000000,817439.00000000,0.32767800,268989.71809600,26
1616245200000,2021-03-20 13:00:00,BTC/ZAR,832365.00000000,839737.00000000,823787.00000000,823787.00000000,0.11854900,99144.20991800,16
1616241600000,2021-03-20 12:00:00,BTC/ZAR,842895.00000000,842924.00000000,828170.00000000,831955.00000000,0.84219200,700128.04981200,52
1616238000000,2021-03-20 11:00:00,BTC/ZAR,835870.00000000,841744.00000000,835870.00000000,840494.00000000,0.00941200,7906.45376100,13
1616234400000,2021-03-20 10:00:00,BTC/ZAR,835870.00000000,835870.00000000,833038.00000000,833038.00000000,0.00472500,3941.05975300,5
1616230800000,2021-03-20 09:00:00,BTC/ZAR,833038.00000000,835870.00000000,833038.00000000,833038.00000000,0.03198800,26663.88862400,5
1616227200000,2021-03-20 08:00:00,BTC/ZAR,833827.00000000,838344.00000000,833827.00000000,837040.00000000,0.55210400,460691.18644300,29
1616223600000,2021-03-20 07:00:00,BTC/ZAR,832320.00000000,833531.00000000,832320.00000000,833257.00000000,0.02183400,18175.56642900,6
1616220000000,2021-03-20 06:00:00,BTC/ZAR,827355.00000000,832320.00000000,827224.00000000,832320.00000000,0.03134000,26015.36470700,9
1616216400000,2021-03-20 05:00:00,BTC/ZAR,832365.00000000,832480.00000000,827951.00000000,827951.00000000,0.08128700,67487.73725400,7
1616212800000,2021-03-20 04:00:00,BTC/ZAR,832365.00000000,833531.00000000,829545.00000000,829545.00000000,0.00334800,2784.59797400,5
1616209200000,2021-03-20 03:00:00,BTC/ZAR,831872.00000000,832082.00000000,829545.00000000,831229.00000000,0.08681900,72213.06100100,8
1616205600000,2021-03-20 02:00:00,BTC/ZAR,837041.00000000,837041.00000000,833038.00000000,833038.00000000,0.00686900,5746.41133100,4
1616202000000,2021-03-20 01:00:00,BTC/ZAR,835870.00000000,837041.00000000,835870.00000000,837041.00000000,0.00338900,2834.77764900,5
1616198400000,2021-03-20 00:00:00,BTC/ZAR,826066.00000000,834772.00000000,824910.00000000,834772.00000000,0.02725500,22718.59117000,16
1616194800000,2021-03-19 23:00:00,BTC/ZAR,828384.00000000,829274.00000000,826066.00000000,829274.00000000,0.00814600,6753.72699000,8
1616191200000,2021-03-19 22:00:00,BTC/ZAR,830707.00000000,830707.00000000,829545.00000000,829545.00000000,0.00048400,401.86697200,3
1616187600000,2021-03-19 21:00:00,BTC/ZAR,833757.00000000,834772.00000000,831562.00000000,832972.00000000,0.01523900,12691.23171600,10
1616184000000,2021-03-19 20:00:00,BTC/ZAR,840524.00000000,845530.00000000,827355.00000000,827355.00000000,0.10002400,83576.83083500,22
1616180400000,2021-03-19 19:00:00,BTC/ZAR,831407.00000000,837710.00000000,830922.00000000,837710.00000000,0.47242600,393953.17145000,118
1616176800000,2021-03-19 18:00:00,BTC/ZAR,820608.00000000,833082.00000000,820511.00000000,831492.00000000,1.36391000,1125826.44997600,124
1616173200000,2021-03-19 17:00:00,BTC/ZAR,825382.00000000,825382.00000000,824431.00000000,824431.00000000,0.00092100,759.87725700,2
1616169600000,2021-03-19 16:00:00,BTC/ZAR,829174.00000000,830736.00000000,827418.00000000,828650.00000000,0.21524100,178588.83262200,12
1616166000000,2021-03-19 15:00:00,BTC/ZAR,833827.00000000,835835.00000000,831073.00000000,833095.00000000,0.47723000,397091.23052700,20
1616162400000,2021-03-19 14:00:00,BTC/ZAR,820608.00000000,830000.00000000,820511.00000000,830000.00000000,0.13509500,111113.61819400,9
1616158800000,2021-03-19 13:00:00,BTC/ZAR,828270.00000000,828270.00000000,824179.00000000,824179.00000000,0.00098700,815.57724800,4
1616155200000,2021-03-19 12:00:00,BTC/ZAR,837710.00000000,840957.00000000,832127.00000000,832127.00000000,0.49199700,410940.96614200,22
1616151600000,2021-03-19 11:00:00,BTC/ZAR,834805.00000000,836328.00000000,832076.00000000,832076.00000000,0.06480400,53930.05564400,5
1616148000000,2021-03-19 10:00:00,BTC/ZAR,832127.00000000,836582.00000000,830408.00000000,836215.00000000,0.07874200,65815.14659700,9
