https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AKT,Volume USDT
1657623600,2022-07-12 11:00:00,AKT/USDT,0.2599,0.2645,0.2599,0.2645,4450.7319,1173.1100671
1657620000,2022-07-12 10:00:00,AKT/USDT,0.262,0.2621,0.262,0.2621,373.4259,97.85014417
1657616400,2022-07-12 09:00:00,AKT/USDT,0.2613,0.262,0.2588,0.262,3276.0676,856.91813379
1657612800,2022-07-12 08:00:00,AKT/USDT,0.2661,0.2661,0.2588,0.26,10226.1484,2680.28461931
1657609200,2022-07-12 07:00:00,AKT/USDT,0.2661,0.2662,0.2604,0.2644,14135.1398,3711.00879575
1657605600,2022-07-12 06:00:00,AKT/USDT,0.2687,0.2687,0.2639,0.2678,3911.014,1041.36430123
1657602000,2022-07-12 05:00:00,AKT/USDT,0.2697,0.2712,0.2697,0.2712,581.069,157.29453995
1657598400,2022-07-12 04:00:00,AKT/USDT,0.2721,0.2727,0.2666,0.2671,4381.5938,1180.10439254
1657594800,2022-07-12 03:00:00,AKT/USDT,0.272,0.2743,0.2706,0.2706,1437.0742,390.50571362
1657591200,2022-07-12 02:00:00,AKT/USDT,0.2739,0.2763,0.272,0.272,4004.2452,1099.3195557
1657587600,2022-07-12 01:00:00,AKT/USDT,0.2667,0.2788,0.2667,0.2716,19667.2129,5357.39565532
1657584000,2022-07-12 00:00:00,AKT/USDT,0.2669,0.2702,0.2643,0.2643,5250.0129,1396.91385329
1657580400,2022-07-11 23:00:00,AKT/USDT,0.272,0.272,0.264,0.2682,7988.1456,2138.90070568
1657576800,2022-07-11 22:00:00,AKT/USDT,0.2731,0.2743,0.272,0.272,432.9158,117.91235373
1657573200,2022-07-11 21:00:00,AKT/USDT,0.276,0.2787,0.2721,0.2731,2742.9934,753.03782895
1657569600,2022-07-11 20:00:00,AKT/USDT,0.2783,0.2783,0.2747,0.2782,1684.6282,464.97031091
1657566000,2022-07-11 19:00:00,AKT/USDT,0.2756,0.2783,0.2746,0.2783,1056.431,291.95105444
1657562400,2022-07-11 18:00:00,AKT/USDT,0.2797,0.2797,0.2736,0.2756,4274.7463,1179.31096986
1657558800,2022-07-11 17:00:00,AKT/USDT,0.2763,0.2829,0.273,0.2798,15690.133,4350.58446706
1657555200,2022-07-11 16:00:00,AKT/USDT,0.2827,0.289,0.272,0.2762,59940.8498,16749.1612127
1657551600,2022-07-11 15:00:00,AKT/USDT,0.2714,0.3368,0.2712,0.2849,247008.0571,73400.78144217
1657548000,2022-07-11 14:00:00,AKT/USDT,0.2655,0.2733,0.2651,0.2712,5224.6529,1411.39853381
1657544400,2022-07-11 13:00:00,AKT/USDT,0.2651,0.2678,0.2627,0.2678,2944.0537,782.68480855
1657540800,2022-07-11 12:00:00,AKT/USDT,0.2615,0.2651,0.2591,0.2651,4112.7191,1077.32147444
1657537200,2022-07-11 11:00:00,AKT/USDT,0.2628,0.2656,0.2603,0.2619,7648.135,2017.18341005
1657533600,2022-07-11 10:00:00,AKT/USDT,0.2601,0.2638,0.2562,0.2611,5059.0275,1313.09286613
1657530000,2022-07-11 09:00:00,AKT/USDT,0.2585,0.27,0.2555,0.2601,33739.2886,8899.20656658
1657526400,2022-07-11 08:00:00,AKT/USDT,0.2595,0.2595,0.2551,0.2585,3985.975,1024.74296116
1657522800,2022-07-11 07:00:00,AKT/USDT,0.2583,0.2621,0.2571,0.2595,4014.1051,1044.35720525
1657519200,2022-07-11 06:00:00,AKT/USDT,0.2604,0.2626,0.2584,0.2584,2615.8899,681.50625349
1657515600,2022-07-11 05:00:00,AKT/USDT,0.2623,0.2649,0.2579,0.2579,10078.3607,2631.79753443
1657512000,2022-07-11 04:00:00,AKT/USDT,0.2615,0.2649,0.2615,0.2623,4714.7852,1248.57730541
1657508400,2022-07-11 03:00:00,AKT/USDT,0.2588,0.2649,0.2588,0.2615,8137.9411,2149.15936539
1657504800,2022-07-11 02:00:00,AKT/USDT,0.261,0.2633,0.2588,0.2588,2324.5267,606.73080523
1657501200,2022-07-11 01:00:00,AKT/USDT,0.2595,0.2649,0.2595,0.2599,4891.9949,1288.7985744
1657497600,2022-07-11 00:00:00,AKT/USDT,0.2567,0.2626,0.2535,0.2599,6796.2726,1759.80089587
1657494000,2022-07-10 23:00:00,AKT/USDT,0.257,0.2575,0.2517,0.2567,10418.5352,2648.81386359
1657490400,2022-07-10 22:00:00,AKT/USDT,0.2559,0.2601,0.2543,0.2571,3642.96298985,941.497337659985
1657486800,2022-07-10 21:00:00,AKT/USDT,0.251,0.2564,0.251,0.2564,2770.1109,705.06504409
1657483200,2022-07-10 20:00:00,AKT/USDT,0.2511,0.254,0.2488,0.2524,3979.6063,1000.74831274
1657479600,2022-07-10 19:00:00,AKT/USDT,0.2507,0.2536,0.2507,0.2536,1970.4573,497.39471715
1657476000,2022-07-10 18:00:00,AKT/USDT,0.2504,0.2504,0.2479,0.2504,303.5114,75.97513881
1657472400,2022-07-10 17:00:00,AKT/USDT,0.2531,0.2531,0.2395,0.25,29892.9077,7329.44816388
1657468800,2022-07-10 16:00:00,AKT/USDT,0.2543,0.2575,0.2479,0.2535,15918.4093,4027.2462447
1657465200,2022-07-10 15:00:00,AKT/USDT,0.2463,0.254,0.2462,0.254,17229.6656,4303.12786312
1657461600,2022-07-10 14:00:00,AKT/USDT,0.25,0.2527,0.2467,0.2467,12337.5263,3082.27849383
1657458000,2022-07-10 13:00:00,AKT/USDT,0.2465,0.2524,0.2465,0.25,29441.3278,7361.25638554
1657454400,2022-07-10 12:00:00,AKT/USDT,0.2447,0.2489,0.2445,0.2483,1778.5661,440.43558021
1657450800,2022-07-10 11:00:00,AKT/USDT,0.2467,0.2496,0.2443,0.2468,4675.4064,1153.6021795
1657447200,2022-07-10 10:00:00,AKT/USDT,0.248,0.2492,0.2447,0.2467,3902.1407,964.76288204
1657443600,2022-07-10 09:00:00,AKT/USDT,0.2459,0.248,0.2456,0.248,358.6477,88.69566764
1657440000,2022-07-10 08:00:00,AKT/USDT,0.2464,0.25,0.2443,0.2464,10846.3253,2699.12280611
1657436400,2022-07-10 07:00:00,AKT/USDT,0.248,0.2488,0.2439,0.2439,2272.0316,556.90866839
1657432800,2022-07-10 06:00:00,AKT/USDT,0.2455,0.248,0.2443,0.248,1140.2168,281.05016754
1657429200,2022-07-10 05:00:00,AKT/USDT,0.2455,0.2488,0.2447,0.2459,2956.3581,729.88932749
1657425600,2022-07-10 04:00:00,AKT/USDT,0.2451,0.2455,0.2451,0.2455,316.6875,77.62276997
1657422000,2022-07-10 03:00:00,AKT/USDT,0.2427,0.2427,0.2427,0.2427,1.173,0.2846871
1657418400,2022-07-10 02:00:00,AKT/USDT,0.2452,0.2464,0.2427,0.2427,5689.6299,1391.92510523
1657414800,2022-07-10 01:00:00,AKT/USDT,0.2439,0.2536,0.2431,0.2476,25277.51232626,6266.638151522374
1657411200,2022-07-10 00:00:00,AKT/USDT,0.2471,0.2471,0.2439,0.2439,3208.7569,788.90946301
1657407600,2022-07-09 23:00:00,AKT/USDT,0.2472,0.2496,0.2469,0.2496,934.1382,232.10486671
1657404000,2022-07-09 22:00:00,AKT/USDT,0.2472,0.2472,0.2469,0.2469,172.1268,42.50110692
1657400400,2022-07-09 21:00:00,AKT/USDT,0.2467,0.2469,0.2467,0.2469,187.015,46.16711303
1657396800,2022-07-09 20:00:00,AKT/USDT,0.2447,0.2447,0.2447,0.2447,6.229,1.5242363
1657393200,2022-07-09 19:00:00,AKT/USDT,0.2451,0.2484,0.2443,0.2447,1224.1494,301.48196101
1657389600,2022-07-09 18:00:00,AKT/USDT,0.2459,0.2476,0.2439,0.2476,1107.0577,272.13916458
1657386000,2022-07-09 17:00:00,AKT/USDT,0.2439,0.2459,0.2439,0.2459,320.0038,78.59561802
1657382400,2022-07-09 16:00:00,AKT/USDT,0.2439,0.2439,0.2438,0.2438,313.8632,76.5493615
1657378800,2022-07-09 15:00:00,AKT/USDT,0.2459,0.2489,0.2439,0.2439,3872.1494,955.7143346
1657375200,2022-07-09 14:00:00,AKT/USDT,0.2439,0.2464,0.2435,0.2435,444.8652,108.58284671
1657371600,2022-07-09 13:00:00,AKT/USDT,0.2435,0.2474,0.2435,0.2439,1590.2404,390.81710156
1657368000,2022-07-09 12:00:00,AKT/USDT,0.2396,0.2472,0.2396,0.2438,4221.561,1031.97684717
1657364400,2022-07-09 11:00:00,AKT/USDT,0.2435,0.2435,0.2395,0.2419,1061.9104,255.29319064
1657360800,2022-07-09 10:00:00,AKT/USDT,0.2427,0.2431,0.2411,0.2411,328.4534,79.69425446
1657357200,2022-07-09 09:00:00,AKT/USDT,0.2423,0.2423,0.2423,0.2423,1.088,0.2636224
1657353600,2022-07-09 08:00:00,AKT/USDT,0.2399,0.2423,0.2399,0.2423,115.0791,27.86172537
1657350000,2022-07-09 07:00:00,AKT/USDT,0.2415,0.2423,0.2399,0.2423,591.4049,142.69890922
1657346400,2022-07-09 06:00:00,AKT/USDT,0.2396,0.2431,0.2392,0.2392,2015.5102,485.60384185
1657342800,2022-07-09 05:00:00,AKT/USDT,0.2423,0.2423,0.2396,0.2396,223.1446,53.5435853
1657339200,2022-07-09 04:00:00,AKT/USDT,0.2407,0.2407,0.2399,0.2399,391.2486,94.07268322
1657335600,2022-07-09 03:00:00,AKT/USDT,0.2403,0.2452,0.2391,0.2407,7343.5595,1785.53492742
1657332000,2022-07-09 02:00:00,AKT/USDT,0.2379,0.2379,0.2379,0.2379,4.347,1.0341513
1657328400,2022-07-09 01:00:00,AKT/USDT,0.2403,0.2403,0.2379,0.2397,1668.5657,398.96553816
1657324800,2022-07-09 00:00:00,AKT/USDT,0.2403,0.2427,0.2399,0.2427,246.0572,59.58147271
1657321200,2022-07-08 23:00:00,AKT/USDT,0.2427,0.2427,0.2427,0.2427,7.1003,1.72324281
1657317600,2022-07-08 22:00:00,AKT/USDT,0.2407,0.2427,0.2403,0.2403,170.4266,41.05271098
1657314000,2022-07-08 21:00:00,AKT/USDT,0.2427,0.2427,0.2407,0.2407,100.4121,24.36764267
1657310400,2022-07-08 20:00:00,AKT/USDT,0.2423,0.2427,0.2403,0.2427,722.9729,175.11515498
1657306800,2022-07-08 19:00:00,AKT/USDT,0.2383,0.2423,0.2383,0.2423,4081.8062,983.10378472
1657303200,2022-07-08 18:00:00,AKT/USDT,0.2379,0.2387,0.2359,0.2383,1312.0283,310.84360668
1657299600,2022-07-08 17:00:00,AKT/USDT,0.2375,0.2407,0.2375,0.2383,1255.1482,300.92652827
1657296000,2022-07-08 16:00:00,AKT/USDT,0.2387,0.2399,0.2375,0.2375,572.3614,137.01469303
1657292400,2022-07-08 15:00:00,AKT/USDT,0.2387,0.2387,0.2363,0.2363,56.0459,13.29841185
1657288800,2022-07-08 14:00:00,AKT/USDT,0.2379,0.2387,0.2355,0.2367,501.432,119.38268512
1657285200,2022-07-08 13:00:00,AKT/USDT,0.2366,0.2375,0.2343,0.2375,610.3656,144.8088765
1657281600,2022-07-08 12:00:00,AKT/USDT,0.2343,0.2366,0.2343,0.2366,179.7846,42.19087762
1657278000,2022-07-08 11:00:00,AKT/USDT,0.2371,0.2374,0.2343,0.2343,1434.3755,337.84479343
1657274400,2022-07-08 10:00:00,AKT/USDT,0.2387,0.2395,0.2371,0.2371,565.1437,134.84959479
1657270800,2022-07-08 09:00:00,AKT/USDT,0.2391,0.2391,0.2363,0.2363,653.9622,154.76682033
1657267200,2022-07-08 08:00:00,AKT/USDT,0.2391,0.2391,0.2371,0.2371,1184.1703,281.97919156
1657263600,2022-07-08 07:00:00,AKT/USDT,0.2395,0.2395,0.2391,0.2391,102.799,24.58455822
1657260000,2022-07-08 06:00:00,AKT/USDT,0.2395,0.2395,0.2395,0.2395,101.181,24.2328495
1657256400,2022-07-08 05:00:00,AKT/USDT,0.2395,0.2395,0.2395,0.2395,23.8926,5.7222777
1657252800,2022-07-08 04:00:00,AKT/USDT,0.2411,0.2417,0.2395,0.2395,402.3428,97.07716456
1657249200,2022-07-08 03:00:00,AKT/USDT,0.2426,0.2426,0.2351,0.2411,6396.427,1519.8305605
1657245600,2022-07-08 02:00:00,AKT/USDT,0.2403,0.2426,0.2395,0.2403,820.0121,197.43585662
1657242000,2022-07-08 01:00:00,AKT/USDT,0.2402,0.2426,0.2396,0.2426,1953.68041402,471.370190331252
1657238400,2022-07-08 00:00:00,AKT/USDT,0.2399,0.2399,0.2323,0.2399,24995.228,5856.71403951
1657234800,2022-07-07 23:00:00,AKT/USDT,0.241,0.241,0.2403,0.2403,226.1357,54.34258718
1657231200,2022-07-07 22:00:00,AKT/USDT,0.2415,0.2426,0.2415,0.2426,468.2113,113.31777911
1657227600,2022-07-07 21:00:00,AKT/USDT,0.2411,0.2415,0.2411,0.2415,79.8084,19.26696876
1657224000,2022-07-07 20:00:00,AKT/USDT,0.2383,0.2411,0.2379,0.2411,635.4373,152.71197963
1657220400,2022-07-07 19:00:00,AKT/USDT,0.2407,0.2407,0.2383,0.2401,43.292,10.37068592
1657216800,2022-07-07 18:00:00,AKT/USDT,0.2377,0.2426,0.237,0.2383,5902.33418319,1414.350488082582
1657213200,2022-07-07 17:00:00,AKT/USDT,0.237,0.2377,0.2355,0.2355,331.8444,78.71938633
1657209600,2022-07-07 16:00:00,AKT/USDT,0.2374,0.2377,0.2339,0.2366,1351.4723,318.92019778
1657206000,2022-07-07 15:00:00,AKT/USDT,0.2354,0.2374,0.2346,0.2374,1956.6634,461.32909076
1657202400,2022-07-07 14:00:00,AKT/USDT,0.2346,0.2354,0.2325,0.2346,2619.1931,613.381201
1657198800,2022-07-07 13:00:00,AKT/USDT,0.2323,0.2346,0.2319,0.2346,515.3894,120.46715494
1657195200,2022-07-07 12:00:00,AKT/USDT,0.2315,0.2342,0.2315,0.2342,105.1239,24.59620202
1657191600,2022-07-07 11:00:00,AKT/USDT,0.2315,0.2315,0.2315,0.2315,6.0589,1.40263535
1657188000,2022-07-07 10:00:00,AKT/USDT,0.2326,0.2338,0.2326,0.2338,1723.9409,402.02000394
1657184400,2022-07-07 09:00:00,AKT/USDT,0.2326,0.2326,0.2303,0.2326,49.2382,11.44118273
1657180800,2022-07-07 08:00:00,AKT/USDT,0.2366,0.2374,0.2121,0.2326,112427.3833,25594.53436724762
1657177200,2022-07-07 07:00:00,AKT/USDT,0.2355,0.2366,0.2347,0.2366,238.9581,56.1913783
1657173600,2022-07-07 06:00:00,AKT/USDT,0.2355,0.2378,0.2351,0.2378,370.89619461,87.766053438258
1657170000,2022-07-07 05:00:00,AKT/USDT,0.2362,0.2378,0.2347,0.2378,1222.0256222,290.02910217916
1657166400,2022-07-07 04:00:00,AKT/USDT,0.2339,0.2362,0.2339,0.2362,79.9075,18.70168186
1657162800,2022-07-07 03:00:00,AKT/USDT,0.2334,0.2378,0.2334,0.2339,5630.9963,1324.9140124864
1657159200,2022-07-07 02:00:00,AKT/USDT,0.232,0.2334,0.2297,0.2311,4508.44439604,1042.56710565029
1657155600,2022-07-07 01:00:00,AKT/USDT,0.2343,0.235,0.232,0.232,2586.8976,603.55108617
1657152000,2022-07-07 00:00:00,AKT/USDT,0.2343,0.2343,0.2343,0.2343,6.3065,1.47761295
1657148400,2022-07-06 23:00:00,AKT/USDT,0.2366,0.2366,0.2366,0.2366,7.76985426,1.838347517916
1657144800,2022-07-06 22:00:00,AKT/USDT,0.2366,0.2366,0.2366,0.2366,18.0893,4.27992838
1657141200,2022-07-06 21:00:00,AKT/USDT,0.2355,0.2378,0.2339,0.2366,596.4928,140.24606228
1657137600,2022-07-06 20:00:00,AKT/USDT,0.2355,0.2355,0.2355,0.2355,50.4983,11.89234965
1657134000,2022-07-06 19:00:00,AKT/USDT,0.2358,0.2378,0.2355,0.2355,1739.20113498,412.489253728244
1657130400,2022-07-06 18:00:00,AKT/USDT,0.235,0.2358,0.2335,0.2335,2199.2414,517.57395298
1657126800,2022-07-06 17:00:00,AKT/USDT,0.235,0.235,0.235,0.235,4.3885,1.0312975
1657123200,2022-07-06 16:00:00,AKT/USDT,0.2327,0.2346,0.2327,0.2327,184.9467,43.29881991
1657119600,2022-07-06 15:00:00,AKT/USDT,0.2327,0.235,0.2327,0.2327,187.9385,44.13636027
1657116000,2022-07-06 14:00:00,AKT/USDT,0.2326,0.2349,0.2326,0.2346,1138.9455,266.29296676
1657112400,2022-07-06 13:00:00,AKT/USDT,0.233,0.233,0.2303,0.2326,110.9702,25.61327044
1657108800,2022-07-06 12:00:00,AKT/USDT,0.233,0.233,0.233,0.233,43.6846,10.1785118
1657105200,2022-07-06 11:00:00,AKT/USDT,0.2362,0.2366,0.231,0.233,8663.0649,2006.86825452
1657101600,2022-07-06 10:00:00,AKT/USDT,0.2359,0.2387,0.2321,0.2362,3455.7655,810.98664084
1657098000,2022-07-06 09:00:00,AKT/USDT,0.2383,0.2383,0.2383,0.2383,42.046,10.0195618
1657094400,2022-07-06 08:00:00,AKT/USDT,0.2383,0.2383,0.2383,0.2383,0,0
1657090800,2022-07-06 07:00:00,AKT/USDT,0.2383,0.2383,0.2383,0.2383,0,0
1657087200,2022-07-06 06:00:00,AKT/USDT,0.2394,0.2394,0.2363,0.2383,1643.11,389.76430219
1657083600,2022-07-06 05:00:00,AKT/USDT,0.2403,0.2426,0.2391,0.2391,1889.96858598,454.952585638748
1657080000,2022-07-06 04:00:00,AKT/USDT,0.2403,0.2403,0.2403,0.2403,12.8225,3.08124675
1657076400,2022-07-06 03:00:00,AKT/USDT,0.2391,0.2403,0.238,0.2403,992.2081,236.95990868
1657072800,2022-07-06 02:00:00,AKT/USDT,0.2414,0.2415,0.2391,0.2415,133.9249,32.30314254
1657069200,2022-07-06 01:00:00,AKT/USDT,0.2391,0.2415,0.2391,0.2415,131.2102,31.60641685
1657065600,2022-07-06 00:00:00,AKT/USDT,0.24,0.24,0.2391,0.24,21225.03011669,5093.9557901256
1657062000,2022-07-05 23:00:00,AKT/USDT,0.24,0.24,0.24,0.24,5045.44284999,1210.9062839976
1657058400,2022-07-05 22:00:00,AKT/USDT,0.24,0.24,0.24,0.24,1096.30446666,263.1130719984
1657054800,2022-07-05 21:00:00,AKT/USDT,0.24,0.24,0.24,0.24,5188.67716666,1245.2825199984
1657051200,2022-07-05 20:00:00,AKT/USDT,0.2407,0.2443,0.2391,0.24,4792.23480712,1154.695783826552
1657047600,2022-07-05 19:00:00,AKT/USDT,0.2407,0.2407,0.2407,0.2407,12.4955,3.00766685
1657044000,2022-07-05 18:00:00,AKT/USDT,0.2399,0.2407,0.2383,0.2404,1918.95041273,458.555809858651
1657040400,2022-07-05 17:00:00,AKT/USDT,0.2423,0.2423,0.2423,0.2423,5.576,1.3510648
1657036800,2022-07-05 16:00:00,AKT/USDT,0.2378,0.2427,0.2378,0.2399,4473.54869793,1074.409898510667
1657033200,2022-07-05 15:00:00,AKT/USDT,0.2383,0.2387,0.2327,0.2378,3889.14344193,915.650477398691
1657029600,2022-07-05 14:00:00,AKT/USDT,0.2383,0.2387,0.2359,0.2371,398.05562657,94.440881687731
1657026000,2022-07-05 13:00:00,AKT/USDT,0.2374,0.2387,0.2359,0.2359,615.5331,146.1006259
1657022400,2022-07-05 12:00:00,AKT/USDT,0.2375,0.2375,0.2343,0.2374,3343.8362,788.41690283
1657018800,2022-07-05 11:00:00,AKT/USDT,0.2399,0.2399,0.2399,0.2399,14.1396,3.39209004
1657015200,2022-07-05 10:00:00,AKT/USDT,0.2415,0.2415,0.2375,0.2375,1286.71548461,307.120079259471
1657011600,2022-07-05 09:00:00,AKT/USDT,0.2423,0.2443,0.2391,0.2391,2776.1553117,668.30314673491
1657008000,2022-07-05 08:00:00,AKT/USDT,0.2452,0.2452,0.2423,0.2423,1725.6034,420.34077286872
1657004400,2022-07-05 07:00:00,AKT/USDT,0.2474,0.2474,0.2439,0.2439,984.7326766,240.73646398349
1657000800,2022-07-05 06:00:00,AKT/USDT,0.248,0.2484,0.2455,0.2455,1157.18700724,286.463865728416
1656997200,2022-07-05 05:00:00,AKT/USDT,0.2463,0.248,0.2443,0.248,2658.06686781,654.818189891603
1656993600,2022-07-05 04:00:00,AKT/USDT,0.2463,0.2463,0.2463,0.2463,898.07573219,221.196052838397
1656990000,2022-07-05 03:00:00,AKT/USDT,0.2463,0.2463,0.2459,0.2459,242.1581,59.59887583
1656986400,2022-07-05 02:00:00,AKT/USDT,0.2464,0.2496,0.2463,0.2463,4156.9525,1029.475260169309
1656982800,2022-07-05 01:00:00,AKT/USDT,0.2464,0.2464,0.2439,0.2439,55.36560519,13.522797868816
1656979200,2022-07-05 00:00:00,AKT/USDT,0.2447,0.2447,0.2439,0.2439,383.6974,93.71013002
1656975600,2022-07-04 23:00:00,AKT/USDT,0.2472,0.2472,0.2447,0.2447,27.5016,6.73717052
1656972000,2022-07-04 22:00:00,AKT/USDT,0.2464,0.2474,0.2447,0.2447,676.6392,166.9407284395
1656968400,2022-07-04 21:00:00,AKT/USDT,0.2395,0.2464,0.2395,0.2464,3574.5864,873.019404371638
1656964800,2022-07-04 20:00:00,AKT/USDT,0.2419,0.2419,0.2395,0.2395,70.66969822,16.974999999418
1656961200,2022-07-04 19:00:00,AKT/USDT,0.2395,0.2395,0.2395,0.2395,10.8894,2.6080113
1656957600,2022-07-04 18:00:00,AKT/USDT,0.2419,0.2419,0.2395,0.2395,73.7854,17.67800794
1656954000,2022-07-04 17:00:00,AKT/USDT,0.2378,0.2451,0.2355,0.2399,9028.58898621,2176.492328342628
1656950400,2022-07-04 16:00:00,AKT/USDT,0.2374,0.2374,0.2374,0.2374,44.642,10.5980108
1656946800,2022-07-04 15:00:00,AKT/USDT,0.2362,0.2374,0.2345,0.2374,1074.62135968,253.653286850288
1656943200,2022-07-04 14:00:00,AKT/USDT,0.2339,0.2345,0.2339,0.2345,1039.5134,243.69687706
1656939600,2022-07-04 13:00:00,AKT/USDT,0.2362,0.2362,0.2339,0.2362,41.6788,9.79754356
1656936000,2022-07-04 12:00:00,AKT/USDT,0.2351,0.2366,0.2343,0.2343,374.70394032,88.064215589712
1656932400,2022-07-04 11:00:00,AKT/USDT,0.2338,0.2378,0.2338,0.2351,3128.682205,737.08592233216
1656928800,2022-07-04 10:00:00,AKT/USDT,0.2338,0.2338,0.2338,0.2338,0,0
1656925200,2022-07-04 09:00:00,AKT/USDT,0.2338,0.2338,0.2338,0.2338,42.77159965,9.99999999817
1656921600,2022-07-04 08:00:00,AKT/USDT,0.2334,0.2338,0.2311,0.2338,51.62058891,12.04480597905
1656918000,2022-07-04 07:00:00,AKT/USDT,0.2315,0.2334,0.2315,0.2334,219.30667395,51.14973759993
1656914400,2022-07-04 06:00:00,AKT/USDT,0.2366,0.2366,0.231,0.2315,7140.84635578,1662.152998699052
1656910800,2022-07-04 05:00:00,AKT/USDT,0.2387,0.2387,0.2387,0.2387,5.2648,1.25670776
1656907200,2022-07-04 04:00:00,AKT/USDT,0.2367,0.2387,0.2366,0.2387,223.5782,52.92624195
1656903600,2022-07-04 03:00:00,AKT/USDT,0.2387,0.2391,0.2373,0.2373,229.0592,54.67280758
1656900000,2022-07-04 02:00:00,AKT/USDT,0.2411,0.2411,0.2366,0.2366,1685.5426,400.07599803
1656896400,2022-07-04 01:00:00,AKT/USDT,0.2414,0.2431,0.2388,0.2388,1633.3891,392.20416277
1656892800,2022-07-04 00:00:00,AKT/USDT,0.2414,0.2414,0.2414,0.2414,59.2198,14.29565972
1656889200,2022-07-03 23:00:00,AKT/USDT,0.2414,0.2414,0.2414,0.2414,15.3484,3.70510376
1656885600,2022-07-03 22:00:00,AKT/USDT,0.2435,0.2435,0.2414,0.2414,6.2735,1.52483449
1656882000,2022-07-03 21:00:00,AKT/USDT,0.2435,0.2435,0.2414,0.2414,133.5133,32.33193017
1656878400,2022-07-03 20:00:00,AKT/USDT,0.2435,0.2489,0.2414,0.2435,10029.13107043,2457.691938737527
1656874800,2022-07-03 19:00:00,AKT/USDT,0.2435,0.2435,0.2435,0.2435,3.5583,0.86644605
1656871200,2022-07-03 18:00:00,AKT/USDT,0.2415,0.2435,0.2411,0.2411,1067.8006,258.90463082
1656867600,2022-07-03 17:00:00,AKT/USDT,0.2419,0.2419,0.239,0.2415,1523.6993,365.54144041
1656864000,2022-07-03 16:00:00,AKT/USDT,0.2435,0.2435,0.2407,0.2407,153.4158,37.03052418
1656860400,2022-07-03 15:00:00,AKT/USDT,0.2435,0.2435,0.2435,0.2435,220.02628336,53.57639999816
1656856800,2022-07-03 14:00:00,AKT/USDT,0.243,0.2435,0.2407,0.2411,983.50556556,238.147573988472
1656853200,2022-07-03 13:00:00,AKT/USDT,0.2442,0.2442,0.2411,0.2411,325.50727805,78.60186710981
1656849600,2022-07-03 12:00:00,AKT/USDT,0.2443,0.2443,0.2443,0.2443,0,0
1656846000,2022-07-03 11:00:00,AKT/USDT,0.2443,0.2443,0.2443,0.2443,4.3307,1.05799001
1656842400,2022-07-03 10:00:00,AKT/USDT,0.2419,0.2439,0.2419,0.2439,1344.8031,326.38446918
1656838800,2022-07-03 09:00:00,AKT/USDT,0.2411,0.2415,0.2411,0.2415,441.623,106.54069746
1656835200,2022-07-03 08:00:00,AKT/USDT,0.2435,0.2435,0.2376,0.2411,5038.9159,1207.94951939
1656831600,2022-07-03 07:00:00,AKT/USDT,0.2435,0.2435,0.2435,0.2435,151.3103,36.84405805
1656828000,2022-07-03 06:00:00,AKT/USDT,0.2439,0.2439,0.2435,0.2435,454.3209,110.78504995
1656824400,2022-07-03 05:00:00,AKT/USDT,0.2439,0.2439,0.2439,0.2439,0,0
1656820800,2022-07-03 04:00:00,AKT/USDT,0.2451,0.2459,0.2439,0.2439,1265.39446259,310.663288390809
1656817200,2022-07-03 03:00:00,AKT/USDT,0.2439,0.2451,0.2415,0.2427,426.80053741,104.345774159191
1656813600,2022-07-03 02:00:00,AKT/USDT,0.2414,0.2435,0.2414,0.2435,272.3258,66.22423165
1656810000,2022-07-03 01:00:00,AKT/USDT,0.2472,0.248,0.2414,0.2414,4145.600675,1009.54088817
1656806400,2022-07-03 00:00:00,AKT/USDT,0.2467,0.2472,0.2449,0.2472,1003.7084,246.62049599
1656802800,2022-07-02 23:00:00,AKT/USDT,0.2492,0.2492,0.2492,0.2492,0,0
1656799200,2022-07-02 22:00:00,AKT/USDT,0.2492,0.2492,0.2492,0.2492,2.3102,0.57570184
1656795600,2022-07-02 21:00:00,AKT/USDT,0.2475,0.2496,0.2467,0.2467,219.9233,54.37307109
1656792000,2022-07-02 20:00:00,AKT/USDT,0.2499,0.2499,0.2475,0.2475,477.57252837,119.296815879663
1656788400,2022-07-02 19:00:00,AKT/USDT,0.2475,0.25,0.2447,0.2475,2782.03634537,687.546329627963
1656784800,2022-07-02 18:00:00,AKT/USDT,0.241,0.25,0.241,0.25,7886.98093306,1943.974932500438
1656781200,2022-07-02 17:00:00,AKT/USDT,0.2415,0.2415,0.241,0.241,52.7611,12.717207
1656777600,2022-07-02 16:00:00,AKT/USDT,0.2411,0.2415,0.2411,0.2415,190.69933755,46.052862003305
1656774000,2022-07-02 15:00:00,AKT/USDT,0.2411,0.2411,0.2388,0.2411,118.9989,28.68833479
1656770400,2022-07-02 14:00:00,AKT/USDT,0.2411,0.2411,0.2411,0.2411,93.45653703,22.532371077933
1656766800,2022-07-02 13:00:00,AKT/USDT,0.2411,0.2411,0.2411,0.2411,0,0
1656763200,2022-07-02 12:00:00,AKT/USDT,0.2411,0.2411,0.2411,0.2411,82.29942542,19.842391468762
1656759600,2022-07-02 11:00:00,AKT/USDT,0.2395,0.2411,0.2391,0.2411,473.8934,113.3756135
1656756000,2022-07-02 10:00:00,AKT/USDT,0.2411,0.2423,0.2399,0.2399,752.55976694,181.649907159562
