https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DPI,Volume USDT
1653390000,2022-05-24 11:00:00,DPI/USDT,100.78,100.78,99.69,99.69,0.0054,0.540615
1653386400,2022-05-24 10:00:00,DPI/USDT,100.16,101.06,99.52,101.06,3.4485,344.232041
1653382800,2022-05-24 09:00:00,DPI/USDT,98.77,103.83,98.77,99.46,1.4487,144.979537
1653379200,2022-05-24 08:00:00,DPI/USDT,101.91,102.23,99.9,99.9,0.1015,10.181077
1653375600,2022-05-24 07:00:00,DPI/USDT,100.7,102.23,100.7,101.45,0.0091,0.924878
1653372000,2022-05-24 06:00:00,DPI/USDT,102.09,102.23,101.29,101.42,0.5937,60.507348
1653368400,2022-05-24 05:00:00,DPI/USDT,101.58,102.23,101.58,102.23,0.0078,0.794339
1653364800,2022-05-24 04:00:00,DPI/USDT,102,102.23,100.07,100.07,0.0153,1.560593
1653361200,2022-05-24 03:00:00,DPI/USDT,102.07,102.07,100.8,100.89,1.4091,142.190654
1653357600,2022-05-24 02:00:00,DPI/USDT,101.72,101.72,101.14,101.35,0.3592,36.533781
1653354000,2022-05-24 01:00:00,DPI/USDT,100.37,101.39,99.87,101.39,0.9838,98.769528
1653350400,2022-05-24 00:00:00,DPI/USDT,100.07,100.66,100.07,100.66,0.0321,3.22457
1653346800,2022-05-23 23:00:00,DPI/USDT,99.38,99.9,98.25,99.9,1.784,176.641969
1653343200,2022-05-23 22:00:00,DPI/USDT,102.23,102.73,99.9,100.35,0.3421,34.442665
1653339600,2022-05-23 21:00:00,DPI/USDT,102.73,102.73,100.6,102.23,0.0793,8.053509
1653336000,2022-05-23 20:00:00,DPI/USDT,100.6,104.62,100.6,102.73,0.1213,12.464673
1653332400,2022-05-23 19:00:00,DPI/USDT,104.88,104.88,98.8,100.5,1.1834,119.8336
1653328800,2022-05-23 18:00:00,DPI/USDT,105.83,106.81,100.25,104.88,6.68571929,683.0967564359
1653325200,2022-05-23 17:00:00,DPI/USDT,105.83,107.86,104.62,105.83,0.05644255,6.005875443
1653321600,2022-05-23 16:00:00,DPI/USDT,107.8,107.86,105.83,105.83,0.0673,7.252397
1653318000,2022-05-23 15:00:00,DPI/USDT,105.78,107.06,105.78,106.2,25.5317,2721.531979
1653314400,2022-05-23 14:00:00,DPI/USDT,106.14,106.14,104.62,105.74,0.042,4.424936
1653310800,2022-05-23 13:00:00,DPI/USDT,104.62,107.42,103.42,107.42,5.35950244,573.0745538116
1653307200,2022-05-23 12:00:00,DPI/USDT,104.62,106.56,98.01,106.51,11.52026618,1142.7505556908
1653303600,2022-05-23 11:00:00,DPI/USDT,96.06,106.32,96.06,105.89,22.45878908,2335.2792590964
1653300000,2022-05-23 10:00:00,DPI/USDT,94.42,96.06,94.41,94.41,0.0397,3.791656
1653296400,2022-05-23 09:00:00,DPI/USDT,95,96.06,95,96.06,0.0507,4.818196
1653292800,2022-05-23 08:00:00,DPI/USDT,94.3,96.06,94.3,96.06,0.0501,4.760774
1653289200,2022-05-23 07:00:00,DPI/USDT,92.61,96.21,92.61,94.41,0.2934,27.716673
1653285600,2022-05-23 06:00:00,DPI/USDT,94.15,94.15,92.61,94.15,0.1921,18.021997
1653282000,2022-05-23 05:00:00,DPI/USDT,92.5,94.3,92.5,92.61,0.3931,36.453345
1653278400,2022-05-23 04:00:00,DPI/USDT,97.48,98.75,90.35,92.16,2.3092,213.75116
1653274800,2022-05-23 03:00:00,DPI/USDT,97.62,97.62,94.33,97.48,0.3531,33.668672
1653271200,2022-05-23 02:00:00,DPI/USDT,97.48,99.9,97.48,99.9,0.0887,8.739418
1653267600,2022-05-23 01:00:00,DPI/USDT,100,100.84,95.42,95.42,0.2049,19.9946378564
1653264000,2022-05-23 00:00:00,DPI/USDT,98.75,100,92.35,100,5.89009806,569.0286652285
1653260400,2022-05-22 23:00:00,DPI/USDT,96.5,99.9,96.5,99.9,12.0903,1194.363864
1653256800,2022-05-22 22:00:00,DPI/USDT,98.75,99.84,93.65,96.5,2.0351,193.313931
1653253200,2022-05-22 21:00:00,DPI/USDT,97.48,99.46,96.5,96.5,2.56340307,253.7311593422
1653249600,2022-05-22 20:00:00,DPI/USDT,96.5,96.5,95.39,95.39,0.051,4.914252
1653246000,2022-05-22 19:00:00,DPI/USDT,96.21,97.62,96.21,96.5,0.0693,6.720353
1653242400,2022-05-22 18:00:00,DPI/USDT,95.39,95.39,94.95,94.95,0.0454,4.313069
1653238800,2022-05-22 17:00:00,DPI/USDT,96.5,98,95.39,95.39,0.1216,11.799332
1653235200,2022-05-22 16:00:00,DPI/USDT,96.21,96.5,93.83,96.5,0.125,11.931137
1653231600,2022-05-22 15:00:00,DPI/USDT,95.39,97.48,93.22,97.48,0.37436237,36.1448738276
1653228000,2022-05-22 14:00:00,DPI/USDT,93.33,97.45,93.33,95.39,0.108,10.390362
1653224400,2022-05-22 13:00:00,DPI/USDT,97.88,97.88,93.27,94.96,0.556,53.946449
1653220800,2022-05-22 12:00:00,DPI/USDT,94.3,97.85,94.3,97.85,1.20729917,117.9600137845
1653217200,2022-05-22 11:00:00,DPI/USDT,94.96,97.44,92.54,94.3,0.2712,25.779138
1653213600,2022-05-22 10:00:00,DPI/USDT,97.84,97.84,93.23,93.34,0.774,72.45255
1653210000,2022-05-22 09:00:00,DPI/USDT,94.96,97.81,94.96,97.81,0.2408,23.344933
1653206400,2022-05-22 08:00:00,DPI/USDT,94.3,94.3,92.5,94.3,0.0687,6.44415
1653202800,2022-05-22 07:00:00,DPI/USDT,94.3,96.5,94.3,94.3,0.0999,9.519059
1653199200,2022-05-22 06:00:00,DPI/USDT,94.96,94.96,92.5,92.61,0.0847,7.943166
1653195600,2022-05-22 05:00:00,DPI/USDT,91.4,96.5,91.4,96.5,0.1195,11.265817
1653192000,2022-05-22 04:00:00,DPI/USDT,94.3,97.45,91.33,91.33,0.27,25.51149
1653188400,2022-05-22 03:00:00,DPI/USDT,95.39,95.39,92.98,94.3,0.298,27.838128
1653184800,2022-05-22 02:00:00,DPI/USDT,93.95,97.48,93.95,95.39,0.0766,7.348692
1653181200,2022-05-22 01:00:00,DPI/USDT,96.5,96.5,93.95,93.95,0.1176,11.182598
1653177600,2022-05-22 00:00:00,DPI/USDT,94.3,97.84,93.72,97.84,0.2489,23.966422
1653174000,2022-05-21 23:00:00,DPI/USDT,94.96,97.8,93.22,93.22,0.7256,69.983357
1653170400,2022-05-21 22:00:00,DPI/USDT,95.39,96.5,93.22,93.22,0.2242,21.228219
1653166800,2022-05-21 21:00:00,DPI/USDT,94.96,97.84,93.72,93.72,2.73477813,264.4532209872
1653163200,2022-05-21 20:00:00,DPI/USDT,93.72,94.3,92.15,93.22,0.1092,10.204897
1653159600,2022-05-21 19:00:00,DPI/USDT,92.15,95.39,92.15,95.39,0.2201,20.747127
1653156000,2022-05-21 18:00:00,DPI/USDT,92.5,94.3,92.5,93.72,0.0702,6.54051
1653152400,2022-05-21 17:00:00,DPI/USDT,94.84,95.84,90,91.09,1.1156,104.30411
1653148800,2022-05-21 16:00:00,DPI/USDT,93.22,94.84,92.15,94.77,0.2023,18.993793
1653145200,2022-05-21 15:00:00,DPI/USDT,92.81,93.22,92.81,93.22,0.0572,5.311602
1653141600,2022-05-21 14:00:00,DPI/USDT,91.14,93.56,90.05,92.81,2.5528,236.824293
1653138000,2022-05-21 13:00:00,DPI/USDT,91.29,91.29,91.29,91.29,0,0
1653134400,2022-05-21 12:00:00,DPI/USDT,91.29,91.29,91.29,91.29,0,0
1653130800,2022-05-21 11:00:00,DPI/USDT,91.29,91.29,91.29,91.29,0,0
1653127200,2022-05-21 10:00:00,DPI/USDT,90.1,91.29,90.05,91.29,0.0188,1.69806
1653123600,2022-05-21 09:00:00,DPI/USDT,90.75,92.15,90.1,90.1,0.014,1.2679
1653120000,2022-05-21 08:00:00,DPI/USDT,90.22,90.75,90.12,90.75,0.1004,9.060021
1653116400,2022-05-21 07:00:00,DPI/USDT,88.88,92.15,88.88,92.15,4.4401,406.546111
1653112800,2022-05-21 06:00:00,DPI/USDT,90.22,93.88,87.68,88.88,3.2201,295.717476
1653109200,2022-05-21 05:00:00,DPI/USDT,91.09,92.15,91.09,92.15,0.0425,3.882865
1653105600,2022-05-21 04:00:00,DPI/USDT,90.89,91.09,89.14,89.14,0.0691,6.278759
1653102000,2022-05-21 03:00:00,DPI/USDT,90.22,91.13,89.02,90.89,0.3555,32.066696
1653098400,2022-05-21 02:00:00,DPI/USDT,87.77,92,87.77,92,0.3007,27.288887
1653094800,2022-05-21 01:00:00,DPI/USDT,94.3,94.3,77,87.67,11.156,967.0838
1653091200,2022-05-21 00:00:00,DPI/USDT,95,95,85.5,93.72,14.8647,1336.400807
1653087600,2022-05-20 23:00:00,DPI/USDT,94.94,94.94,94.94,94.94,0.0064,0.607616
1653084000,2022-05-20 22:00:00,DPI/USDT,94.94,95.56,94.94,95.54,0.2253,21.515874
1653080400,2022-05-20 21:00:00,DPI/USDT,96.06,102.78,94.3,94.3,9.78464196,970.2701833872
1653076800,2022-05-20 20:00:00,DPI/USDT,95.14,95.39,94.31,94.31,0.1469,13.884591
1653073200,2022-05-20 19:00:00,DPI/USDT,93.48,94.96,93.48,94.96,0.61803279,58.1712774412
1653069600,2022-05-20 18:00:00,DPI/USDT,92.95,92.95,92.5,92.5,0.0097,0.900271
1653066000,2022-05-20 17:00:00,DPI/USDT,93.33,93.56,92.5,93.56,0.03788909,3.5343117702
1653062400,2022-05-20 16:00:00,DPI/USDT,94.96,94.96,93.22,93.85,1.0272,95.991772
1653058800,2022-05-20 15:00:00,DPI/USDT,96.5,96.79,95.39,95.39,0.0813,7.801875
1653055200,2022-05-20 14:00:00,DPI/USDT,98.89,99.01,97.48,97.48,0.13370999,13.1655921099
1653051600,2022-05-20 13:00:00,DPI/USDT,99.9,100.24,99.37,100.24,0.0258,2.577048
1653048000,2022-05-20 12:00:00,DPI/USDT,101.08,101.08,99.96,99.96,1.03263046,104.112095937
1653044400,2022-05-20 11:00:00,DPI/USDT,100.42,101.39,99.9,101.39,1.5624,157.559563
1653040800,2022-05-20 10:00:00,DPI/USDT,99.87,100.07,99.17,100.07,0.5344,53.384907
1653037200,2022-05-20 09:00:00,DPI/USDT,97.8,99.25,97.8,99.25,3.1841,315.977073
1653033600,2022-05-20 08:00:00,DPI/USDT,98.11,98.77,98.11,98.77,0.05158641,5.0834598697
1653030000,2022-05-20 07:00:00,DPI/USDT,97.56,97.62,96.36,97.62,0.16514551,16.0534559556
1653026400,2022-05-20 06:00:00,DPI/USDT,98.73,98.73,97.12,97.12,0.0564,5.526859
1653022800,2022-05-20 05:00:00,DPI/USDT,98.04,98.75,98.04,98.75,0.1545,15.200263
1653019200,2022-05-20 04:00:00,DPI/USDT,98.8,98.8,97.62,97.62,0.0343,3.361346
1653015600,2022-05-20 03:00:00,DPI/USDT,98.01,98.01,97.9,97.9,0.0068,0.666325
1653012000,2022-05-20 02:00:00,DPI/USDT,98.61,98.82,97.99,97.99,5.27039758,518.6309529282
1653008400,2022-05-20 01:00:00,DPI/USDT,96.76,98.77,96.76,98.77,0.2978,29.192
1653004800,2022-05-20 00:00:00,DPI/USDT,97.47,97.47,96.63,96.63,0.0035,0.340137
1653001200,2022-05-19 23:00:00,DPI/USDT,96.08,97.62,96.08,97.56,0.1663,16.108507
1652997600,2022-05-19 22:00:00,DPI/USDT,95.39,95.39,94.66,94.91,0.1466,13.953845
1652994000,2022-05-19 21:00:00,DPI/USDT,96,99.86,95.56,95.56,2.87673086,281.3666296796
1652990400,2022-05-19 20:00:00,DPI/USDT,93.71,96,93.71,96,0.6453,61.70341
1652986800,2022-05-19 19:00:00,DPI/USDT,92.38,94.84,92.38,94.84,0.0756,7.10336
1652983200,2022-05-19 18:00:00,DPI/USDT,92.5,93.72,92.38,93.72,0.0917,8.478776
1652979600,2022-05-19 17:00:00,DPI/USDT,92.15,94.84,92.15,92.5,0.3484,32.62852
1652976000,2022-05-19 16:00:00,DPI/USDT,91.95,92.15,91.95,92.15,0.0506,4.65493
1652972400,2022-05-19 15:00:00,DPI/USDT,91.14,92.15,91.14,92.15,0.2879,26.24212
1652968800,2022-05-19 14:00:00,DPI/USDT,92.5,94.69,88.01,90.1,0.82010943,75.4700923317
1652965200,2022-05-19 13:00:00,DPI/USDT,90.05,94.3,89.02,94.3,0.2232,20.72996
1652961600,2022-05-19 12:00:00,DPI/USDT,90.05,91.29,90.05,90.05,0.063,5.710383
1652958000,2022-05-19 11:00:00,DPI/USDT,90.05,90.05,90.05,90.05,0.0073,0.657365
1652954400,2022-05-19 10:00:00,DPI/USDT,89.02,90.05,86.64,90.05,2.7331,239.68515
1652950800,2022-05-19 09:00:00,DPI/USDT,90.1,90.1,90.05,90.05,0.0327,2.945005
1652947200,2022-05-19 08:00:00,DPI/USDT,91.09,91.69,90.1,91.69,0.1754,16.061972
1652943600,2022-05-19 07:00:00,DPI/USDT,92.5,92.5,92.5,92.5,0.0055,0.50875
1652940000,2022-05-19 06:00:00,DPI/USDT,92.04,92.32,92.04,92.32,0.0458,4.218585
1652936400,2022-05-19 05:00:00,DPI/USDT,91.53,91.95,91.09,91.09,10.9368,1004.866767
1652932800,2022-05-19 04:00:00,DPI/USDT,93.22,93.22,92.21,92.21,0.0092,0.856109
1652929200,2022-05-19 03:00:00,DPI/USDT,92.15,92.85,92.15,92.85,0.03963101,3.6584092785
1652925600,2022-05-19 02:00:00,DPI/USDT,91.09,91.61,88.93,91.61,0.1602,14.458383
1652922000,2022-05-19 01:00:00,DPI/USDT,92.01,92.01,90.05,90.05,0.0717,6.498281
1652918400,2022-05-19 00:00:00,DPI/USDT,92.1,92.5,92.1,92.5,0.015,1.38542
1652914800,2022-05-18 23:00:00,DPI/USDT,93.44,93.44,91.29,91.29,0.2189,20.183496
1652911200,2022-05-18 22:00:00,DPI/USDT,93.43,94.3,93.43,93.74,1.1204,105.043479
1652907600,2022-05-18 21:00:00,DPI/USDT,93.84,94.05,92.83,92.83,4.23914836,396.864249258
1652904000,2022-05-18 20:00:00,DPI/USDT,94.68,94.68,93.72,93.72,0.0142,1.33284
1652900400,2022-05-18 19:00:00,DPI/USDT,94.3,95.34,94.3,95.07,2.24366595,213.3889775782
1652896800,2022-05-18 18:00:00,DPI/USDT,92.5,94.03,92.15,94.03,0.1407,13.207849
1652893200,2022-05-18 17:00:00,DPI/USDT,91.09,93.72,91.09,93.72,1.8814,173.974777
1652889600,2022-05-18 16:00:00,DPI/USDT,91.29,91.29,88.35,91.09,4.2978,385.758078
1652886000,2022-05-18 15:00:00,DPI/USDT,93.72,93.72,92,92.77,1.84148188,170.6170169136
1652882400,2022-05-18 14:00:00,DPI/USDT,95.27,95.54,94,94,2.3035,217.34333
1652878800,2022-05-18 13:00:00,DPI/USDT,97.14,97.14,95.24,95.24,6.6927,643.31337
1652875200,2022-05-18 12:00:00,DPI/USDT,98.39,98.39,96.5,96.5,0.21575209,21.0266348843
1652871600,2022-05-18 11:00:00,DPI/USDT,98.69,99.9,98.26,98.26,0.1131,11.122903
1652868000,2022-05-18 10:00:00,DPI/USDT,99.45,99.45,99.28,99.28,0.0158,1.570683
1652864400,2022-05-18 09:00:00,DPI/USDT,99.9,99.9,99.02,99.14,0.0153,1.52571
1652860800,2022-05-18 08:00:00,DPI/USDT,99.31,99.44,99.31,99.44,0.0204,2.026275
1652857200,2022-05-18 07:00:00,DPI/USDT,98.4,98.88,98.4,98.88,0.0138,1.359856
1652853600,2022-05-18 06:00:00,DPI/USDT,98.77,99.98,98.26,98.26,0.0651,6.465769
1652850000,2022-05-18 05:00:00,DPI/USDT,99.5,99.5,98.89,98.89,0.0134,1.326041
1652846400,2022-05-18 04:00:00,DPI/USDT,98.77,101.06,98.77,101.06,0.1505,14.941671
1652842800,2022-05-18 03:00:00,DPI/USDT,101.09,101.09,99.17,99.17,0.1628,16.295272
1652839200,2022-05-18 02:00:00,DPI/USDT,101.72,101.72,101.7,101.7,0.011,1.118884
1652835600,2022-05-18 01:00:00,DPI/USDT,102.59,102.59,101.06,101.06,0.0729,7.422651
1652832000,2022-05-18 00:00:00,DPI/USDT,102.73,103.9,102.73,103.86,0.0566,5.853935
1652828400,2022-05-17 23:00:00,DPI/USDT,102.5,102.5,101.6,102.21,0.0295,3.020821
1652824800,2022-05-17 22:00:00,DPI/USDT,103.42,104.09,101.39,101.39,6.61175637,675.3897885533
1652821200,2022-05-17 21:00:00,DPI/USDT,98.75,105.4,98.75,102.23,2.83655957,292.358788678
1652817600,2022-05-17 20:00:00,DPI/USDT,95.39,98.74,95.39,98.74,4.5793,444.192459
1652814000,2022-05-17 19:00:00,DPI/USDT,96.48,96.5,96.48,96.5,0.6586,63.553706
1652810400,2022-05-17 18:00:00,DPI/USDT,97.62,98.75,95.24,96.19,2.862,273.903394
1652806800,2022-05-17 17:00:00,DPI/USDT,98.75,98.77,98.42,98.55,0.1039,10.237354
1652803200,2022-05-17 16:00:00,DPI/USDT,98.26,98.26,97.48,97.48,0.289,28.327856
1652799600,2022-05-17 15:00:00,DPI/USDT,101.06,101.06,98.47,99,5.31637994,528.1592206138
1652796000,2022-05-17 14:00:00,DPI/USDT,104.62,106.89,99.26,99.26,8.29815069,860.7648106554
1652792400,2022-05-17 13:00:00,DPI/USDT,101.64,105.9,101.64,105.9,5.31484687,556.044481533
1652788800,2022-05-17 12:00:00,DPI/USDT,100.44,102.54,100.44,102.54,1.5759,160.650544
1652785200,2022-05-17 11:00:00,DPI/USDT,99.9,100.31,99.9,100.31,0.4549,45.62696
1652781600,2022-05-17 10:00:00,DPI/USDT,99.9,100.77,99.9,100.77,0.0096,0.963477
1652778000,2022-05-17 09:00:00,DPI/USDT,99.9,101.86,99.9,100.06,0.4629,46.357434
1652774400,2022-05-17 08:00:00,DPI/USDT,100.07,101.86,100.06,100.06,0.013,1.310555
1652770800,2022-05-17 07:00:00,DPI/USDT,101.63,101.63,100.07,101.05,1.0251,102.616084
1652767200,2022-05-17 06:00:00,DPI/USDT,100.87,101.39,99.9,101.39,0.1702,17.17159
1652763600,2022-05-17 05:00:00,DPI/USDT,100.31,100.86,100.31,100.86,0.1324,13.284564
1652760000,2022-05-17 04:00:00,DPI/USDT,99.89,101.06,99.89,101.06,0.1644,16.548247
1652756400,2022-05-17 03:00:00,DPI/USDT,98.47,100.07,98.47,100.07,0.1739,17.325931
1652752800,2022-05-17 02:00:00,DPI/USDT,98.35,98.35,98.35,98.35,0.069,6.78615
1652749200,2022-05-17 01:00:00,DPI/USDT,95.39,97.62,95.39,97.62,0.0663,6.430592
1652745600,2022-05-17 00:00:00,DPI/USDT,94.3,96.5,94.3,96.5,0.2226,21.254317
1652742000,2022-05-16 23:00:00,DPI/USDT,95.7,95.7,94.3,94.3,0.0493,4.696697
1652738400,2022-05-16 22:00:00,DPI/USDT,97.1,97.1,96.21,96.21,0.0181,1.749233
1652734800,2022-05-16 21:00:00,DPI/USDT,96.48,97.48,96.48,97.48,2.58781646,251.535183912
1652731200,2022-05-16 20:00:00,DPI/USDT,95.65,95.97,95.65,95.97,0.0259,2.483927
1652727600,2022-05-16 19:00:00,DPI/USDT,96.65,96.65,96.65,96.65,0.0425,4.107625
1652724000,2022-05-16 18:00:00,DPI/USDT,96.21,96.68,95.39,96.34,0.9094,87.602518
1652720400,2022-05-16 17:00:00,DPI/USDT,95.25,95.7,95.25,95.27,0.0165,1.57491
1652716800,2022-05-16 16:00:00,DPI/USDT,94.3,95.24,94.3,94.87,6.3479,602.231098
1652713200,2022-05-16 15:00:00,DPI/USDT,93.72,95.39,93.22,94.48,0.13,12.227634
1652709600,2022-05-16 14:00:00,DPI/USDT,94.3,95.33,93.72,93.72,0.0403,3.81472
1652706000,2022-05-16 13:00:00,DPI/USDT,96.5,96.5,94.3,94.3,0.079,7.572192
1652702400,2022-05-16 12:00:00,DPI/USDT,95.39,96.21,94.3,96.21,0.0571,5.448046
1652698800,2022-05-16 11:00:00,DPI/USDT,96.87,96.87,95.39,95.39,3.231,312.920159
1652695200,2022-05-16 10:00:00,DPI/USDT,93.72,96.5,92.5,96.5,0.1279,12.128749
1652691600,2022-05-16 09:00:00,DPI/USDT,95.27,95.81,94.3,94.69,0.5994,56.672611
1652688000,2022-05-16 08:00:00,DPI/USDT,94.72,95.88,94.72,95.88,0.1691,16.173994
1652684400,2022-05-16 07:00:00,DPI/USDT,93.26,94.3,93.22,94.3,0.1648,15.393217
1652680800,2022-05-16 06:00:00,DPI/USDT,96.5,96.5,93.72,93.72,3.5321,333.019129
1652677200,2022-05-16 05:00:00,DPI/USDT,98.14,98.15,97.21,98.04,0.0387,3.769535
1652673600,2022-05-16 04:00:00,DPI/USDT,97.48,97.89,97.21,97.89,0.0501,4.874141
1652670000,2022-05-16 03:00:00,DPI/USDT,98.5,98.5,97.48,97.48,0.0692,6.789664
1652666400,2022-05-16 02:00:00,DPI/USDT,98.37,98.67,98.37,98.67,0.0607,5.971989
1652662800,2022-05-16 01:00:00,DPI/USDT,99.88,101.05,98.61,98.61,4.5984,456.271156
1652659200,2022-05-16 00:00:00,DPI/USDT,102.71,102.71,99.9,99.9,0.0534,5.365349
1652655600,2022-05-15 23:00:00,DPI/USDT,101.06,102.73,101.06,102.73,0.04499815,4.574094189
1652652000,2022-05-15 22:00:00,DPI/USDT,101.06,102.72,101.06,102.37,1.26394501,128.8788094272
1652648400,2022-05-15 21:00:00,DPI/USDT,99.59,100.36,98.77,98.77,0.46164679,46.3037638444
1652644800,2022-05-15 20:00:00,DPI/USDT,97.78,100.68,97.78,100.68,0.196,19.556119
1652641200,2022-05-15 19:00:00,DPI/USDT,97.13,101.07,97.05,97.05,0.44522101,44.6635044807
1652637600,2022-05-15 18:00:00,DPI/USDT,97.62,98.75,96.86,98.75,0.7821,76.333406
1652634000,2022-05-15 17:00:00,DPI/USDT,96.5,99.9,96.5,97.62,0.061,6.021793
1652630400,2022-05-15 16:00:00,DPI/USDT,97.62,98.75,97.62,98.75,0.032,3.133219
1652626800,2022-05-15 15:00:00,DPI/USDT,98.75,98.75,96.5,96.5,0.0277,2.68205
1652623200,2022-05-15 14:00:00,DPI/USDT,97.95,97.95,97.21,97.73,0.0395,3.854629
1652619600,2022-05-15 13:00:00,DPI/USDT,99.12,99.74,98.73,98.73,0.0547,5.412527
1652616000,2022-05-15 12:00:00,DPI/USDT,100.4,100.96,99.48,99.48,0.5085,51.293782
1652612400,2022-05-15 11:00:00,DPI/USDT,99.09,100.18,99.09,100.18,0.6405,63.983285
1652608800,2022-05-15 10:00:00,DPI/USDT,97.54,98.77,97.37,98.77,0.1805,17.647547
1652605200,2022-05-15 09:00:00,DPI/USDT,96.82,98.39,96.82,98.39,5.3287,523.57819
1652601600,2022-05-15 08:00:00,DPI/USDT,97.62,97.62,93.23,97.62,0.3424,32.551478
1652598000,2022-05-15 07:00:00,DPI/USDT,98.77,99.31,97.62,97.62,0.4859,48.151864
1652594400,2022-05-15 06:00:00,DPI/USDT,96.66,98.75,96.66,98.75,0.0522,5.126744
1652590800,2022-05-15 05:00:00,DPI/USDT,94.3,97.62,94.3,97.62,0.1296,12.413988
1652587200,2022-05-15 04:00:00,DPI/USDT,95.18,95.39,94.91,94.91,0.0436,4.154432
1652583600,2022-05-15 03:00:00,DPI/USDT,95.03,95.39,93.72,95.39,0.0378,3.580697
1652580000,2022-05-15 02:00:00,DPI/USDT,96.27,96.51,94.92,94.92,0.0579,5.536658
1652576400,2022-05-15 01:00:00,DPI/USDT,97.08,97.62,96.5,97.62,0.0556,5.381976
1652572800,2022-05-15 00:00:00,DPI/USDT,97,98.77,97,97.48,0.07757469,7.6010916375
1652569200,2022-05-14 23:00:00,DPI/USDT,96.81,96.81,96.81,96.81,0.0386,3.736866
1652565600,2022-05-14 22:00:00,DPI/USDT,95.39,98.75,94.3,98.75,0.56802531,55.2765503625
1652562000,2022-05-14 21:00:00,DPI/USDT,94,96.86,93.22,96.86,2.9464724,280.352138892
1652558400,2022-05-14 20:00:00,DPI/USDT,94,94,90.1,92.5,0.5028,46.733468
1652554800,2022-05-14 19:00:00,DPI/USDT,95.39,95.39,94.3,94.3,0.21729957,20.571967322
1652551200,2022-05-14 18:00:00,DPI/USDT,93.72,97.28,93.72,97.28,0.4492,43.187501
1652547600,2022-05-14 17:00:00,DPI/USDT,94.3,94.86,92.15,93.72,4.5557,430.119204
1652544000,2022-05-14 16:00:00,DPI/USDT,88,94.3,86.99,92.5,0.61,56.1722958976
1652540400,2022-05-14 15:00:00,DPI/USDT,90.05,91.09,86.23,86.63,0.2371,20.924441
1652536800,2022-05-14 14:00:00,DPI/USDT,89.17,89.95,89.17,89.95,0.074,6.618176
1652533200,2022-05-14 13:00:00,DPI/USDT,91.07,91.07,86.24,89.67,1.76208213,157.7072745971
1652529600,2022-05-14 12:00:00,DPI/USDT,90.1,92.15,88,90.92,0.24910374,22.415773641
1652526000,2022-05-14 11:00:00,DPI/USDT,90.05,91.29,89.9,91.29,1.5254,137.807419
1652522400,2022-05-14 10:00:00,DPI/USDT,91.09,93.22,88.22,88.22,1.3395,119.235683
1652518800,2022-05-14 09:00:00,DPI/USDT,94.96,97.49,88.23,89.04,2.52834053,228.1334412697
1652515200,2022-05-14 08:00:00,DPI/USDT,94.3,94.66,93.22,93.22,0.085,8.02702
1652511600,2022-05-14 07:00:00,DPI/USDT,95.29,95.59,91.5,94.3,0.3936,36.410741
1652508000,2022-05-14 06:00:00,DPI/USDT,94.07,94.96,93.22,94.96,0.1365,12.906887
1652504400,2022-05-14 05:00:00,DPI/USDT,92.27,93.88,92.15,92.95,0.0485,4.525301
1652500800,2022-05-14 04:00:00,DPI/USDT,95.39,95.39,92.5,92.5,0.1816,17.185483
1652497200,2022-05-14 03:00:00,DPI/USDT,97.62,97.72,96,96,0.3739,36.024988
1652493600,2022-05-14 02:00:00,DPI/USDT,97.19,97.45,96.5,97.45,0.049,4.745129
1652490000,2022-05-14 01:00:00,DPI/USDT,92,97.72,91.25,97.72,10.0179,976.713212
1652486400,2022-05-14 00:00:00,DPI/USDT,92.15,92.15,92,92,0.0375,3.453735
1652482800,2022-05-13 23:00:00,DPI/USDT,93.72,93.72,92.25,92.25,0.25888131,24.0361705488
1652479200,2022-05-13 22:00:00,DPI/USDT,95.39,96.08,94.3,94.3,0.2792,26.779562
1652475600,2022-05-13 21:00:00,DPI/USDT,93.22,101.75,93.22,94.28,13.57630404,1286.59536307
1652472000,2022-05-13 20:00:00,DPI/USDT,93.74,94.82,93.22,94.82,2.3809,225.493572
1652468400,2022-05-13 19:00:00,DPI/USDT,93.72,94.86,93.51,94.86,0.0261,2.451807
1652464800,2022-05-13 18:00:00,DPI/USDT,93.22,97.3,90.25,94.96,1.7969,166.334826
1652461200,2022-05-13 17:00:00,DPI/USDT,94.3,95.99,93.72,93.72,0.0369,3.479341
1652457600,2022-05-13 16:00:00,DPI/USDT,97.3,98.75,92.25,94.96,0.49146304,46.7074208608
1652454000,2022-05-13 15:00:00,DPI/USDT,97.48,99.61,97.48,97.48,0.2651,26.240714
1652450400,2022-05-13 14:00:00,DPI/USDT,96.5,101.18,95.39,95.39,6.36078167,638.5080173228
1652446800,2022-05-13 13:00:00,DPI/USDT,98.77,98.77,97.48,97.48,0.0617,6.058296
1652443200,2022-05-13 12:00:00,DPI/USDT,99.3,100.07,98.4,98.77,0.3842,38.129401
1652439600,2022-05-13 11:00:00,DPI/USDT,98.57,101.99,97.48,98.75,1.08312895,106.7177726105
1652436000,2022-05-13 10:00:00,DPI/USDT,98.28,98.77,97.09,98.77,0.1235,12.115426
1652432400,2022-05-13 09:00:00,DPI/USDT,98.75,100.3,92.9,98.75,15.32172055,1495.340834861
