https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TWT,Volume USDT
1651809600,2022-05-06 04:00:00,TWT/USDT,0.9629,0.9776,0.9616,0.97,809.5392,788.53486153
1651806000,2022-05-06 03:00:00,TWT/USDT,0.965,0.965,0.9617,0.9646,393.1721,379.24419671
1651802400,2022-05-06 02:00:00,TWT/USDT,0.9632,0.9702,0.9621,0.9653,5769.32992365,5584.56430627871
1651798800,2022-05-06 01:00:00,TWT/USDT,0.9575,0.9614,0.955,0.9593,703.13586278,672.29487737907
1651795200,2022-05-06 00:00:00,TWT/USDT,0.9659,0.9662,0.957,0.957,227.1427,218.45659363
1651791600,2022-05-05 23:00:00,TWT/USDT,0.9594,0.968,0.9568,0.9668,91.87415351,88.623079927494
1651788000,2022-05-05 22:00:00,TWT/USDT,0.9633,0.966,0.958,0.958,765.53051416,735.63942584192
1651784400,2022-05-05 21:00:00,TWT/USDT,0.9582,0.9731,0.9582,0.964,23993.54265326,23205.478228328372
1651780800,2022-05-05 20:00:00,TWT/USDT,0.9438,0.9596,0.9417,0.9589,14622.31726122,13979.802001345782
1651777200,2022-05-05 19:00:00,TWT/USDT,0.9548,0.9548,0.9324,0.9434,29504.7000998,27705.852780038173
1651773600,2022-05-05 18:00:00,TWT/USDT,0.9528,0.968,0.9476,0.9548,13765.3632499,13165.980486333633
1651770000,2022-05-05 17:00:00,TWT/USDT,0.9658,0.9676,0.952,0.9523,6668.70818676,6407.57508086407
1651766400,2022-05-05 16:00:00,TWT/USDT,0.945,0.9754,0.945,0.9678,21306.11804023,20610.791935455751
1651762800,2022-05-05 15:00:00,TWT/USDT,0.9882,0.9902,0.9423,0.9468,56937.66764176,54535.64079754893
1651759200,2022-05-05 14:00:00,TWT/USDT,1.0183,1.0183,0.9883,0.9923,37167.44704727,37205.240069239955
1651755600,2022-05-05 13:00:00,TWT/USDT,1.0329,1.0329,1.0178,1.0178,5099.67676045,5229.639309006259
1651752000,2022-05-05 12:00:00,TWT/USDT,1.0242,1.0339,1.0205,1.0302,2384.36105674,2452.417657370496
1651748400,2022-05-05 11:00:00,TWT/USDT,1.035,1.0364,1.022,1.0247,3906.07662894,4036.639838214966
1651744800,2022-05-05 10:00:00,TWT/USDT,1.0185,1.0354,1.0185,1.0354,7016.96838419,7211.014221824236
1651741200,2022-05-05 09:00:00,TWT/USDT,1.018,1.0219,1.0149,1.0185,2500.58138163,2542.755830770155
1651737600,2022-05-05 08:00:00,TWT/USDT,1.0225,1.0243,1.0167,1.0189,18339.09427288,18689.966605630004
1651734000,2022-05-05 07:00:00,TWT/USDT,1.02,1.0292,1.0198,1.024,8350.91054525,8565.327116698428
1651730400,2022-05-05 06:00:00,TWT/USDT,1.0282,1.0302,1.02,1.02,2489.14001492,2548.669144049572
1651726800,2022-05-05 05:00:00,TWT/USDT,1.0413,1.0441,1.0288,1.0295,3454.90463328,3577.823372327648
1651723200,2022-05-05 04:00:00,TWT/USDT,1.0539,1.0539,1.0404,1.0416,7675.70252065,8038.322939571755
1651719600,2022-05-05 03:00:00,TWT/USDT,1.0546,1.0575,1.053,1.0575,71.92019267,75.874739328525
1651716000,2022-05-05 02:00:00,TWT/USDT,1.0526,1.0573,1.0526,1.0573,1040.08685469,1098.734857062799
1651712400,2022-05-05 01:00:00,TWT/USDT,1.0546,1.0548,1.0524,1.0525,21.6831,22.83650212
1651708800,2022-05-05 00:00:00,TWT/USDT,1.0436,1.0565,1.0436,1.0562,4915.6074,5180.18566699
1651705200,2022-05-04 23:00:00,TWT/USDT,1.0404,1.045,1.0383,1.0415,1086.3432,1130.77531193
1651701600,2022-05-04 22:00:00,TWT/USDT,1.0376,1.0485,1.0376,1.0412,8371.43717176,8717.861539388832
1651698000,2022-05-04 21:00:00,TWT/USDT,1.035,1.041,1.0343,1.0399,3662.63684559,3801.140112301243
1651694400,2022-05-04 20:00:00,TWT/USDT,1.031,1.036,1.0289,1.0326,15421.35992854,15932.554792874035
1651690800,2022-05-04 19:00:00,TWT/USDT,1.0329,1.0413,1.0257,1.0337,57597.66840823,59751.281623986505
1651687200,2022-05-04 18:00:00,TWT/USDT,1.0104,1.0384,1.0056,1.0327,13208.31663222,13460.25651895281
1651683600,2022-05-04 17:00:00,TWT/USDT,1.0136,1.0138,0.9953,1.01,17643.3732493,17701.263273633924
1651680000,2022-05-04 16:00:00,TWT/USDT,1.0004,1.0265,1.0004,1.0136,7932.78664713,8046.970161243066
1651676400,2022-05-04 15:00:00,TWT/USDT,0.9939,1.0016,0.989,0.9995,19487.40959807,19451.478764249472
1651672800,2022-05-04 14:00:00,TWT/USDT,0.9858,1.0126,0.9858,0.9936,38384.44925001,38007.476730291672
1651669200,2022-05-04 13:00:00,TWT/USDT,0.9864,0.9911,0.9858,0.9858,3538.57001717,3490.517553076567
1651665600,2022-05-04 12:00:00,TWT/USDT,0.9861,0.99,0.9858,0.9858,30677.7587,30250.45256719
1651662000,2022-05-04 11:00:00,TWT/USDT,0.9896,0.9896,0.985,0.9882,3461.42528882,3414.865009014734
1651658400,2022-05-04 10:00:00,TWT/USDT,0.9855,0.9928,0.9855,0.9917,3003.08278805,2977.801190468745
1651654800,2022-05-04 09:00:00,TWT/USDT,0.9931,0.9932,0.9811,0.9811,15024.10413699,14827.78443133428
1651651200,2022-05-04 08:00:00,TWT/USDT,0.985,0.994,0.9813,0.9897,6346.46710208,6263.468737663168
1651647600,2022-05-04 07:00:00,TWT/USDT,0.9733,0.985,0.9711,0.9818,631.18586245,618.072818300414
1651644000,2022-05-04 06:00:00,TWT/USDT,0.97,0.974,0.968,0.9722,129.935,126.24086677
1651640400,2022-05-04 05:00:00,TWT/USDT,0.9647,0.9686,0.9647,0.9686,1079.8538,1041.861603
1651636800,2022-05-04 04:00:00,TWT/USDT,0.9663,0.9663,0.9624,0.9629,36.06622023,34.737335577904
1651633200,2022-05-04 03:00:00,TWT/USDT,0.9651,0.9697,0.9651,0.968,105.45400905,102.250237225785
1651629600,2022-05-04 02:00:00,TWT/USDT,0.97,0.9705,0.9648,0.9656,1350.2961,1307.05344438
1651626000,2022-05-04 01:00:00,TWT/USDT,0.9715,0.9737,0.9662,0.9662,1857.3452722,1803.16921607616
1651622400,2022-05-04 00:00:00,TWT/USDT,0.9636,0.97,0.9606,0.9688,660.8285,636.04943606
1651618800,2022-05-03 23:00:00,TWT/USDT,0.968,0.968,0.9616,0.9633,554.0301,533.4884614
1651615200,2022-05-03 22:00:00,TWT/USDT,0.965,0.9718,0.9609,0.9718,5431.99817245,5233.47212489691
1651611600,2022-05-03 21:00:00,TWT/USDT,0.9575,0.9711,0.9575,0.9684,1831.46305346,1764.009102964892
1651608000,2022-05-03 20:00:00,TWT/USDT,0.9652,0.9652,0.9505,0.9549,3790.44958911,3620.229040930173
1651604400,2022-05-03 19:00:00,TWT/USDT,0.963,0.9668,0.9582,0.9668,1410.80155017,1360.160749903953
1651600800,2022-05-03 18:00:00,TWT/USDT,0.9673,0.9686,0.951,0.9638,9962.92641781,9572.891162412462
1651597200,2022-05-03 17:00:00,TWT/USDT,0.9715,0.982,0.9674,0.9706,6259.93562238,6083.191014446788
1651593600,2022-05-03 16:00:00,TWT/USDT,0.978,0.9824,0.9696,0.97,5446.1746,5304.60850828
1651590000,2022-05-03 15:00:00,TWT/USDT,0.9761,0.9847,0.9742,0.976,5002.97889198,4904.164454932706
1651586400,2022-05-03 14:00:00,TWT/USDT,0.9868,0.9968,0.9748,0.9793,5978.61799208,5881.139660305244
1651582800,2022-05-03 13:00:00,TWT/USDT,0.9996,1.0017,0.9836,0.9882,6265.6677,6207.08237239
1651579200,2022-05-03 12:00:00,TWT/USDT,1.0104,1.011,0.9995,1.0032,5554.44254756,5580.060523625546
1651575600,2022-05-03 11:00:00,TWT/USDT,1.0089,1.012,1.0013,1.0101,4543.97666081,4570.868342647759
1651572000,2022-05-03 10:00:00,TWT/USDT,1.0115,1.0251,1.0064,1.0078,28519.84359473,28989.039316757209
1651568400,2022-05-03 09:00:00,TWT/USDT,1.0185,1.0211,1.0016,1.0132,60154.9853825,60608.509690465
1651564800,2022-05-03 08:00:00,TWT/USDT,1.0135,1.0367,1.0112,1.0198,23008.36513072,23532.468468953927
1651561200,2022-05-03 07:00:00,TWT/USDT,0.9971,1.0144,0.9942,1.01,4670.70209905,4695.894802880975
1651557600,2022-05-03 06:00:00,TWT/USDT,0.9868,1.0188,0.9868,0.9975,6353.76231976,6396.377949937661
1651554000,2022-05-03 05:00:00,TWT/USDT,0.9763,0.9931,0.97,0.9868,5543.44715213,5451.411034091837
1651550400,2022-05-03 04:00:00,TWT/USDT,0.9764,0.98,0.9744,0.9777,913.6099,891.89655434
1651546800,2022-05-03 03:00:00,TWT/USDT,0.9706,0.9786,0.9706,0.9741,393.2812,382.63249256
1651543200,2022-05-03 02:00:00,TWT/USDT,0.9757,0.9818,0.9715,0.9725,15704.22770071,15377.832062887722
1651539600,2022-05-03 01:00:00,TWT/USDT,0.9646,0.9757,0.9629,0.9744,3708.43485007,3614.761707213299
1651536000,2022-05-03 00:00:00,TWT/USDT,0.967,0.967,0.9604,0.9652,8206.2885667,7888.37405273547
1651532400,2022-05-02 23:00:00,TWT/USDT,0.966,0.984,0.9659,0.9673,10744.0801,10475.29457431
1651528800,2022-05-02 22:00:00,TWT/USDT,0.9645,0.9705,0.9615,0.9643,34708.1309319,33512.65287459955
1651525200,2022-05-02 21:00:00,TWT/USDT,0.9429,0.9641,0.9386,0.9641,6761.96341615,6477.98109454147
1651521600,2022-05-02 20:00:00,TWT/USDT,0.9571,0.9588,0.9417,0.9435,6767.9066779,6429.06386810052
1651518000,2022-05-02 19:00:00,TWT/USDT,0.9268,0.9678,0.9259,0.958,10176.4028338,9682.868711139181
1651514400,2022-05-02 18:00:00,TWT/USDT,0.9477,0.9698,0.9248,0.928,12189.33065814,11561.072391279289
1651510800,2022-05-02 17:00:00,TWT/USDT,0.9454,0.9508,0.942,0.9508,3283.17568677,3106.182686589152
1651507200,2022-05-02 16:00:00,TWT/USDT,0.9608,0.9608,0.9454,0.9464,4059.20391311,3876.026856264893
1651503600,2022-05-02 15:00:00,TWT/USDT,0.968,0.968,0.955,0.961,1454.226,1393.50790999
1651500000,2022-05-02 14:00:00,TWT/USDT,0.9541,0.9718,0.9468,0.9664,8312.28376214,8000.379732419436
1651496400,2022-05-02 13:00:00,TWT/USDT,0.9546,0.977,0.944,0.9544,17665.29222308,16951.587446792236
1651492800,2022-05-02 12:00:00,TWT/USDT,0.9505,0.9832,0.9456,0.9527,47831.8048888,46121.663243386392
1651489200,2022-05-02 11:00:00,TWT/USDT,0.9546,1.0132,0.9384,0.9542,86663.46648938,84045.675626604395
1651485600,2022-05-02 10:00:00,TWT/USDT,0.9392,0.9914,0.9286,0.9574,44040.19062694,42692.402139432556
1651482000,2022-05-02 09:00:00,TWT/USDT,0.9446,0.9494,0.9398,0.9398,2290.77325846,2162.024827629006
1651478400,2022-05-02 08:00:00,TWT/USDT,0.954,0.955,0.9384,0.947,23691.99032949,22468.049343201628
1651474800,2022-05-02 07:00:00,TWT/USDT,0.955,0.9591,0.9492,0.9537,18578.30889182,17798.895977298734
1651471200,2022-05-02 06:00:00,TWT/USDT,0.9606,0.9634,0.9562,0.9562,1256.50737252,1209.24207284172
1651467600,2022-05-02 05:00:00,TWT/USDT,0.952,0.9604,0.9486,0.9604,5814.79792523,5533.479472867715
1651464000,2022-05-02 04:00:00,TWT/USDT,0.9385,0.9519,0.9373,0.9519,1948.2422,1839.67737585
1651460400,2022-05-02 03:00:00,TWT/USDT,0.9465,0.9465,0.9316,0.9416,31983.6526,30014.31169586
1651456800,2022-05-02 02:00:00,TWT/USDT,0.9435,0.9435,0.9405,0.9412,685.0312,645.26828387
1651453200,2022-05-02 01:00:00,TWT/USDT,0.9446,0.9536,0.9438,0.9456,1595.3982,1516.94768888
1651449600,2022-05-02 00:00:00,TWT/USDT,0.9435,0.955,0.9408,0.9438,3440.99414952,3260.6177645016
1651446000,2022-05-01 23:00:00,TWT/USDT,0.9442,0.9575,0.9353,0.9423,6292.5351,5920.45267433
1651442400,2022-05-01 22:00:00,TWT/USDT,0.9409,0.9477,0.9398,0.9453,1756.41923461,1656.375777634918
1651438800,2022-05-01 21:00:00,TWT/USDT,0.9487,0.9533,0.9367,0.9391,2190.76590942,2067.556465181682
1651435200,2022-05-01 20:00:00,TWT/USDT,0.9362,0.9487,0.932,0.9487,18465.11839813,17253.086922001984
1651431600,2022-05-01 19:00:00,TWT/USDT,0.948,0.9504,0.9243,0.9351,7194.15315984,6707.879477151427
1651428000,2022-05-01 18:00:00,TWT/USDT,0.97,0.9723,0.9476,0.9515,5073.30712588,4880.293095675961
1651424400,2022-05-01 17:00:00,TWT/USDT,0.9886,0.9942,0.9703,0.9733,3582.03705839,3513.528383915352
1651420800,2022-05-01 16:00:00,TWT/USDT,0.9652,0.989,0.9643,0.9883,7719.40033754,7542.402087706878
1651417200,2022-05-01 15:00:00,TWT/USDT,0.933,0.9673,0.932,0.9673,7135.63174447,6808.927586316746
1651413600,2022-05-01 14:00:00,TWT/USDT,0.9463,0.9493,0.9331,0.9355,3059.97473611,2876.870017420004
1651410000,2022-05-01 13:00:00,TWT/USDT,0.9472,0.9477,0.9425,0.9477,3200.65996004,3020.666452219974
1651406400,2022-05-01 12:00:00,TWT/USDT,0.956,0.9572,0.9473,0.9488,7895.75707903,7511.89031677414
1651402800,2022-05-01 11:00:00,TWT/USDT,0.9696,0.9696,0.9522,0.957,7210.30846112,6902.816002269914
1651399200,2022-05-01 10:00:00,TWT/USDT,0.97,0.981,0.9667,0.9715,3404.33538736,3310.891203386617
1651395600,2022-05-01 09:00:00,TWT/USDT,0.9508,0.9718,0.9466,0.969,4893.38435353,4687.141653180681
1651392000,2022-05-01 08:00:00,TWT/USDT,0.9417,0.9597,0.9417,0.9504,7417.82651738,7067.683993866062
1651388400,2022-05-01 07:00:00,TWT/USDT,0.9566,0.9595,0.9414,0.944,5886.66493005,5604.455013116409
1651384800,2022-05-01 06:00:00,TWT/USDT,0.946,0.9592,0.946,0.9566,6544.52795609,6242.277985032543
1651381200,2022-05-01 05:00:00,TWT/USDT,0.9244,0.9493,0.9244,0.946,11318.21961939,10637.425256760579
1651377600,2022-05-01 04:00:00,TWT/USDT,0.9259,0.9263,0.9219,0.9231,1650.30718694,1525.266721678759
1651374000,2022-05-01 03:00:00,TWT/USDT,0.919,0.925,0.919,0.9217,1372.12636474,1267.739245103583
1651370400,2022-05-01 02:00:00,TWT/USDT,0.9235,0.927,0.9152,0.9152,4982.64058725,4594.34668167075
1651366800,2022-05-01 01:00:00,TWT/USDT,0.9239,0.9271,0.9123,0.9262,1773.491068,1638.7610900136
1651363200,2022-05-01 00:00:00,TWT/USDT,0.9025,0.9261,0.9025,0.925,3805.414252,3487.596910990174
1651359600,2022-04-30 23:00:00,TWT/USDT,0.9229,0.9229,0.8985,0.901,28710.50409092,25973.1620958106
1651356000,2022-04-30 22:00:00,TWT/USDT,0.9491,0.9491,0.9231,0.9244,12108.83384954,11363.605765124578
1651352400,2022-04-30 21:00:00,TWT/USDT,0.9474,0.9508,0.9449,0.9476,4491.53972436,4257.258234875487
1651348800,2022-04-30 20:00:00,TWT/USDT,0.9638,0.966,0.9454,0.9492,2031.93340326,1939.92747189449
1651345200,2022-04-30 19:00:00,TWT/USDT,0.941,0.9648,0.941,0.9601,17866.01582005,16982.873821871867
1651341600,2022-04-30 18:00:00,TWT/USDT,0.9681,0.9696,0.9365,0.9391,34864.50411312,33268.099431936781
1651338000,2022-04-30 17:00:00,TWT/USDT,0.9912,0.9912,0.9686,0.9687,3510.99675308,3431.262673576048
1651334400,2022-04-30 16:00:00,TWT/USDT,0.9971,1.003,0.9903,0.9903,2500.15364909,2493.730314485783
1651330800,2022-04-30 15:00:00,TWT/USDT,0.9851,0.9974,0.9811,0.9974,17891.40997123,17603.411962885101
1651327200,2022-04-30 14:00:00,TWT/USDT,1.01,1.01,0.9769,0.9838,36317.4330438,36121.400026390937
1651323600,2022-04-30 13:00:00,TWT/USDT,1.0201,1.0232,1.0092,1.0115,3904.19631232,3977.12012311104
1651320000,2022-04-30 12:00:00,TWT/USDT,1.02,1.024,1.0182,1.0201,1693.9555191,1729.49340691739
1651316400,2022-04-30 11:00:00,TWT/USDT,1.0183,1.0225,1.017,1.0204,1446.6443,1474.12809601
1651312800,2022-04-30 10:00:00,TWT/USDT,1.0232,1.0245,1.017,1.0208,2504.20299352,2559.245563781958
1651309200,2022-04-30 09:00:00,TWT/USDT,1.0191,1.0239,1.0164,1.0239,6226.33063748,6360.468680951775
1651305600,2022-04-30 08:00:00,TWT/USDT,1.0252,1.0263,1.0178,1.0196,540.87507885,552.20826979546
1651302000,2022-04-30 07:00:00,TWT/USDT,1.0293,1.0314,1.0235,1.0237,7560.82519319,7770.061056901285
1651298400,2022-04-30 06:00:00,TWT/USDT,1.0265,1.0295,1.02,1.0272,6259.1646,6423.98187331
1651294800,2022-04-30 05:00:00,TWT/USDT,1.0147,1.0256,1.0103,1.0251,3413.74687378,3467.28158572096
1651291200,2022-04-30 04:00:00,TWT/USDT,1.0203,1.0208,1.0113,1.0143,2493.3362502,2532.344085490398
1651287600,2022-04-30 03:00:00,TWT/USDT,1.0282,1.0304,1.0203,1.0208,2110.56370205,2160.272478517355
1651284000,2022-04-30 02:00:00,TWT/USDT,1.046,1.0471,1.0285,1.0304,4167.6827,4319.41150522
1651280400,2022-04-30 01:00:00,TWT/USDT,1.0408,1.0471,1.0404,1.0425,925.42179694,966.071379913524
1651276800,2022-04-30 00:00:00,TWT/USDT,1.0468,1.0491,1.0368,1.0405,3332.85402792,3475.302260430872
1651273200,2022-04-29 23:00:00,TWT/USDT,1.0497,1.05,1.0433,1.0443,1017.05638729,1064.983036130424
1651269600,2022-04-29 22:00:00,TWT/USDT,1.0482,1.0495,1.0431,1.0461,246.21030001,257.738661440495
1651266000,2022-04-29 21:00:00,TWT/USDT,1.0404,1.0516,1.0378,1.0492,5343.68892801,5593.839043581888
1651262400,2022-04-29 20:00:00,TWT/USDT,1.004,1.0463,1.0016,1.0404,17178.33652273,17566.847616194538
1651258800,2022-04-29 19:00:00,TWT/USDT,1.0245,1.0275,1,1.0014,11158.28598837,11302.690678190688
1651255200,2022-04-29 18:00:00,TWT/USDT,1.035,1.0362,1.0228,1.0244,3845.01434353,3965.108176952132
1651251600,2022-04-29 17:00:00,TWT/USDT,1.0368,1.0418,1.0331,1.0372,8900.9024607,9235.446226394574
1651248000,2022-04-29 16:00:00,TWT/USDT,1.0464,1.0467,1.0368,1.0385,646.1107,673.51590083
1651244400,2022-04-29 15:00:00,TWT/USDT,1.0499,1.0618,1.0438,1.0473,9042.36211193,9523.345891538052
1651240800,2022-04-29 14:00:00,TWT/USDT,1.06,1.0736,1.0478,1.0498,24287.91022556,25790.706221469844
1651237200,2022-04-29 13:00:00,TWT/USDT,1.0436,1.0636,1.0365,1.0612,10301.47246501,10829.650007377613
1651233600,2022-04-29 12:00:00,TWT/USDT,1.0343,1.0506,1.0325,1.0443,22824.90255597,23802.396345414427
1651230000,2022-04-29 11:00:00,TWT/USDT,1.0442,1.0464,1.0304,1.0347,7401.66122442,7683.068916475324
1651226400,2022-04-29 10:00:00,TWT/USDT,1.0545,1.0547,1.0433,1.0462,23041.49401828,24108.421493148364
1651222800,2022-04-29 09:00:00,TWT/USDT,1.0645,1.0645,1.0535,1.0545,2835.9117,2995.28049741
1651219200,2022-04-29 08:00:00,TWT/USDT,1.078,1.0783,1.065,1.0669,3300.07399284,3528.964188839372
1651215600,2022-04-29 07:00:00,TWT/USDT,1.076,1.0813,1.0714,1.0759,3542.21291688,3810.202010293008
1651212000,2022-04-29 06:00:00,TWT/USDT,1.08,1.0803,1.0764,1.0791,666.30661032,718.641368256312
1651208400,2022-04-29 05:00:00,TWT/USDT,1.0765,1.0803,1.0764,1.0771,633.39649746,682.277386338324
1651204800,2022-04-29 04:00:00,TWT/USDT,1.0749,1.0765,1.0713,1.0765,1885.03702252,2020.258538944496
1651201200,2022-04-29 03:00:00,TWT/USDT,1.0727,1.079,1.0724,1.0756,490.5763,527.93835535
1651197600,2022-04-29 02:00:00,TWT/USDT,1.0847,1.0847,1.0727,1.0727,1110.644,1199.58611067
1651194000,2022-04-29 01:00:00,TWT/USDT,1.0824,1.089,1.0824,1.0847,173.8063,188.73928467
1651190400,2022-04-29 00:00:00,TWT/USDT,1.08,1.0824,1.0769,1.0824,176.6004,190.65769523
1651186800,2022-04-28 23:00:00,TWT/USDT,1.0779,1.0813,1.077,1.0777,1710.5456,1843.2762132
1651183200,2022-04-28 22:00:00,TWT/USDT,1.0933,1.0933,1.078,1.0803,3038.40916413,3285.847875108392
1651179600,2022-04-28 21:00:00,TWT/USDT,1.09,1.0939,1.0823,1.0929,4507.87144207,4900.872917512778
1651176000,2022-04-28 20:00:00,TWT/USDT,1.0886,1.0948,1.0831,1.0902,1612.08747155,1751.87363655933
1651172400,2022-04-28 19:00:00,TWT/USDT,1.0961,1.1017,1.0872,1.0882,4017.67950998,4405.509958569068
1651168800,2022-04-28 18:00:00,TWT/USDT,1.1028,1.1037,1.0972,1.0972,10171.4072,11199.49332695
1651165200,2022-04-28 17:00:00,TWT/USDT,1.1026,1.1069,1.0969,1.1028,3024.21027081,3329.855707849589
1651161600,2022-04-28 16:00:00,TWT/USDT,1.0955,1.1026,1.0908,1.0996,2725.0665,2985.74625799
1651158000,2022-04-28 15:00:00,TWT/USDT,1.0857,1.1032,1.0759,1.0987,6709.87429135,7324.368845586096
1651154400,2022-04-28 14:00:00,TWT/USDT,1.0825,1.0848,1.0718,1.0848,3909.57373555,4211.647383769662
1651150800,2022-04-28 13:00:00,TWT/USDT,1.0987,1.0987,1.0792,1.0844,4346.0293,4737.60721075
1651147200,2022-04-28 12:00:00,TWT/USDT,1.1035,1.1094,1.0984,1.0999,1311.4965,1447.06848533
1651143600,2022-04-28 11:00:00,TWT/USDT,1.1062,1.109,1.102,1.1077,451.2514,498.25997027
1651140000,2022-04-28 10:00:00,TWT/USDT,1.1096,1.1113,1.102,1.1068,6441.14250056,7140.082949342328
1651136400,2022-04-28 09:00:00,TWT/USDT,1.1155,1.12,1.1096,1.1096,9391.868869,10461.261202147756
1651132800,2022-04-28 08:00:00,TWT/USDT,1.0905,1.1153,1.0893,1.1146,8960.90240252,9861.381632134882
1651129200,2022-04-28 07:00:00,TWT/USDT,1.081,1.094,1.081,1.0905,3937.97409863,4279.597353332703
1651125600,2022-04-28 06:00:00,TWT/USDT,1.075,1.0803,1.0713,1.0783,1342.74332338,1443.506612997414
1651122000,2022-04-28 05:00:00,TWT/USDT,1.0879,1.0879,1.0743,1.0755,1490.7476,1607.37726297
1651118400,2022-04-28 04:00:00,TWT/USDT,1.0864,1.0909,1.0864,1.0891,1814.57711274,1977.299165257868
1651114800,2022-04-28 03:00:00,TWT/USDT,1.0863,1.0944,1.0827,1.0827,8205.05150256,8932.41429838552
1651111200,2022-04-28 02:00:00,TWT/USDT,1.0844,1.0966,1.083,1.0848,4475.9978,4866.62095324
1651107600,2022-04-28 01:00:00,TWT/USDT,1.094,1.0994,1.0844,1.085,7273.34065619,7928.829235641193
1651104000,2022-04-28 00:00:00,TWT/USDT,1.0857,1.0934,1.084,1.0933,8722.24100611,9486.015797477904
1651100400,2022-04-27 23:00:00,TWT/USDT,1.081,1.0848,1.081,1.0846,396.42522068,429.17593305644
1651096800,2022-04-27 22:00:00,TWT/USDT,1.0841,1.0857,1.0814,1.082,6302.68249599,6840.471554671391
1651093200,2022-04-27 21:00:00,TWT/USDT,1.0757,1.0864,1.0757,1.0814,2788.37163092,3018.887711983652
1651089600,2022-04-27 20:00:00,TWT/USDT,1.066,1.0781,1.0639,1.0759,8925.90437873,9579.263476475794
1651086000,2022-04-27 19:00:00,TWT/USDT,1.0738,1.074,1.0662,1.0679,1353.26880709,1449.618580385577
1651082400,2022-04-27 18:00:00,TWT/USDT,1.0899,1.0915,1.074,1.0754,7652.91656199,8295.352381576883
1651078800,2022-04-27 17:00:00,TWT/USDT,1.0902,1.0959,1.0857,1.0882,5992.74972369,6542.54079402518
1651075200,2022-04-27 16:00:00,TWT/USDT,1.081,1.0977,1.081,1.092,4376.79550278,4780.7606952316
1651071600,2022-04-27 15:00:00,TWT/USDT,1.0706,1.089,1.0592,1.0821,13919.01508724,15002.827011856356
1651068000,2022-04-27 14:00:00,TWT/USDT,1.0893,1.0893,1.0577,1.0702,28674.6765,30706.48211509
1651064400,2022-04-27 13:00:00,TWT/USDT,1.0678,1.0915,1.0616,1.0891,2878.86539634,3104.944852391852
1651060800,2022-04-27 12:00:00,TWT/USDT,1.0721,1.0801,1.0668,1.0686,2738.46457645,2943.055701554479
1651057200,2022-04-27 11:00:00,TWT/USDT,1.0909,1.0932,1.0654,1.073,33697.88051745,36415.05660873989
1651053600,2022-04-27 10:00:00,TWT/USDT,1.0992,1.0992,1.0909,1.0909,15638.84154024,17124.437930855592
1651050000,2022-04-27 09:00:00,TWT/USDT,1.1009,1.107,1.0985,1.1019,7499.05793503,8252.10908302938
1651046400,2022-04-27 08:00:00,TWT/USDT,1.107,1.1197,1.0956,1.1027,14791.84629877,16475.947104146668
1651042800,2022-04-27 07:00:00,TWT/USDT,1.1137,1.1189,1.0972,1.1065,13554.79791658,15117.814058196113
1651039200,2022-04-27 06:00:00,TWT/USDT,1.0858,1.1136,1.0847,1.1136,3522.28235242,3876.503304874204
1651035600,2022-04-27 05:00:00,TWT/USDT,1.0806,1.0882,1.0801,1.0861,787.52161287,854.473442970488
1651032000,2022-04-27 04:00:00,TWT/USDT,1.0654,1.0824,1.0654,1.079,1814.37278233,1957.284545952536
1651028400,2022-04-27 03:00:00,TWT/USDT,1.071,1.073,1.0657,1.0657,1645.55410697,1760.697866341143
1651024800,2022-04-27 02:00:00,TWT/USDT,1.0674,1.0709,1.0662,1.0709,1592.12702123,1701.43187698487
1651021200,2022-04-27 01:00:00,TWT/USDT,1.0608,1.0672,1.0608,1.0671,174.7561,186.04391239
1651017600,2022-04-27 00:00:00,TWT/USDT,1.0687,1.072,1.056,1.06,4574.9264,4850.89855896
1651014000,2022-04-26 23:00:00,TWT/USDT,1.0816,1.0816,1.0639,1.0711,2751.8845,2953.7563144
1651010400,2022-04-26 22:00:00,TWT/USDT,1.0928,1.0928,1.0816,1.0825,16435.31002392,17787.074455801072
1651006800,2022-04-26 21:00:00,TWT/USDT,1.0654,1.0974,1.0647,1.0936,6896.5920272,7452.457066527081
1651003200,2022-04-26 20:00:00,TWT/USDT,1.0812,1.0848,1.0573,1.066,7592.00166143,8098.176276052855
1650999600,2022-04-26 19:00:00,TWT/USDT,1.0861,1.0905,1.0587,1.084,11605.61746077,12494.494429329685
1650996000,2022-04-26 18:00:00,TWT/USDT,1.093,1.0969,1.0834,1.088,5462.63170412,5947.444555976567
1650992400,2022-04-26 17:00:00,TWT/USDT,1.0996,1.1016,1.0774,1.093,5060.31799026,5502.005782144896
1650988800,2022-04-26 16:00:00,TWT/USDT,1.0827,1.1084,1.0781,1.0994,27564.62063335,30115.12393409824
1650985200,2022-04-26 15:00:00,TWT/USDT,1.0953,1.1107,1.081,1.081,23212.32186944,25419.165260206012
1650981600,2022-04-26 14:00:00,TWT/USDT,1.118,1.1185,1.0952,1.0953,23433.50582908,25788.001840519254
1650978000,2022-04-26 13:00:00,TWT/USDT,1.1356,1.1358,1.1185,1.1185,3012.31216906,3405.627207878348
1650974400,2022-04-26 12:00:00,TWT/USDT,1.1416,1.1461,1.1356,1.1368,2251.18528912,2567.945932203263
