https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GODS,Volume EUR
1657173600,2022-07-07 06:00:00,GODS/EUR,0.43,0.43,0.43,0.43,217.37,93.4691
1657170000,2022-07-07 05:00:00,GODS/EUR,0.44,0.44,0.44,0.44,0.00,0.0
1657166400,2022-07-07 04:00:00,GODS/EUR,0.44,0.44,0.44,0.44,0.00,0.0
1657162800,2022-07-07 03:00:00,GODS/EUR,0.44,0.44,0.44,0.44,0.00,0.0
1657159200,2022-07-07 02:00:00,GODS/EUR,0.44,0.44,0.44,0.44,0.00,0.0
1657155600,2022-07-07 01:00:00,GODS/EUR,0.44,0.44,0.44,0.44,92.29,40.607600000000005
1657152000,2022-07-07 00:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1657148400,2022-07-06 23:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1657144800,2022-07-06 22:00:00,GODS/EUR,0.43,0.43,0.43,0.43,842.44,362.24920000000003
1657141200,2022-07-06 21:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1657137600,2022-07-06 20:00:00,GODS/EUR,0.43,0.43,0.43,0.43,1092.46,469.75780000000003
1657134000,2022-07-06 19:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1657130400,2022-07-06 18:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1657126800,2022-07-06 17:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1657123200,2022-07-06 16:00:00,GODS/EUR,0.43,0.43,0.43,0.43,2743.32,1179.6276
1657119600,2022-07-06 15:00:00,GODS/EUR,0.43,0.43,0.43,0.43,89.81,38.6183
1657116000,2022-07-06 14:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1657112400,2022-07-06 13:00:00,GODS/EUR,0.43,0.43,0.43,0.43,90.02,38.7086
1657108800,2022-07-06 12:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657105200,2022-07-06 11:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657101600,2022-07-06 10:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657098000,2022-07-06 09:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657094400,2022-07-06 08:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657090800,2022-07-06 07:00:00,GODS/EUR,0.42,0.42,0.42,0.42,72.69,30.529799999999998
1657087200,2022-07-06 06:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657083600,2022-07-06 05:00:00,GODS/EUR,0.42,0.42,0.42,0.42,1072.85,450.5969999999999
1657080000,2022-07-06 04:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1657076400,2022-07-06 03:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1657072800,2022-07-06 02:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1657069200,2022-07-06 01:00:00,GODS/EUR,0.43,0.43,0.43,0.43,295.09,126.88869999999999
1657065600,2022-07-06 00:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657062000,2022-07-05 23:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657058400,2022-07-05 22:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657054800,2022-07-05 21:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657051200,2022-07-05 20:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657047600,2022-07-05 19:00:00,GODS/EUR,0.42,0.42,0.42,0.42,249.68,104.8656
1657044000,2022-07-05 18:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657040400,2022-07-05 17:00:00,GODS/EUR,0.42,0.42,0.42,0.42,239.95,100.779
1657036800,2022-07-05 16:00:00,GODS/EUR,0.42,0.42,0.42,0.42,372.02,156.24839999999998
1657033200,2022-07-05 15:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657029600,2022-07-05 14:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657026000,2022-07-05 13:00:00,GODS/EUR,0.42,0.42,0.42,0.42,23.69,9.9498
1657022400,2022-07-05 12:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657018800,2022-07-05 11:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1657015200,2022-07-05 10:00:00,GODS/EUR,0.42,0.42,0.42,0.42,1072.85,450.5969999999999
1657011600,2022-07-05 09:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1657008000,2022-07-05 08:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1657004400,2022-07-05 07:00:00,GODS/EUR,0.43,0.43,0.43,0.43,230.86,99.2698
1657000800,2022-07-05 06:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656997200,2022-07-05 05:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656993600,2022-07-05 04:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656990000,2022-07-05 03:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656986400,2022-07-05 02:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656982800,2022-07-05 01:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656979200,2022-07-05 00:00:00,GODS/EUR,0.43,0.43,0.43,0.43,182.30,78.38900000000001
1656975600,2022-07-04 23:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656972000,2022-07-04 22:00:00,GODS/EUR,0.42,0.42,0.42,0.42,652.50,274.05
1656968400,2022-07-04 21:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656964800,2022-07-04 20:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656961200,2022-07-04 19:00:00,GODS/EUR,0.43,0.43,0.43,0.43,1673.62,719.6565999999999
1656957600,2022-07-04 18:00:00,GODS/EUR,0.41,0.41,0.41,0.41,0.00,0.0
1656954000,2022-07-04 17:00:00,GODS/EUR,0.41,0.41,0.41,0.41,0.00,0.0
1656950400,2022-07-04 16:00:00,GODS/EUR,0.41,0.41,0.41,0.41,0.00,0.0
1656946800,2022-07-04 15:00:00,GODS/EUR,0.41,0.41,0.41,0.41,0.00,0.0
1656943200,2022-07-04 14:00:00,GODS/EUR,0.41,0.41,0.41,0.41,1030.85,422.64849999999996
1656939600,2022-07-04 13:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656936000,2022-07-04 12:00:00,GODS/EUR,0.42,0.42,0.42,0.42,1268.25,532.665
1656932400,2022-07-04 11:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656928800,2022-07-04 10:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656925200,2022-07-04 09:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656921600,2022-07-04 08:00:00,GODS/EUR,0.41,0.42,0.41,0.42,1858.80,780.6959999999999
1656918000,2022-07-04 07:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656914400,2022-07-04 06:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656910800,2022-07-04 05:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656907200,2022-07-04 04:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656903600,2022-07-04 03:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656900000,2022-07-04 02:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656896400,2022-07-04 01:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656892800,2022-07-04 00:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656889200,2022-07-03 23:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656885600,2022-07-03 22:00:00,GODS/EUR,0.42,0.42,0.42,0.42,30.02,12.6084
1656882000,2022-07-03 21:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656878400,2022-07-03 20:00:00,GODS/EUR,0.42,0.47,0.42,0.47,201.13,94.5311
1656874800,2022-07-03 19:00:00,GODS/EUR,0.40,0.40,0.40,0.40,0.00,0.0
1656871200,2022-07-03 18:00:00,GODS/EUR,0.40,0.40,0.40,0.40,0.00,0.0
1656867600,2022-07-03 17:00:00,GODS/EUR,0.40,0.40,0.40,0.40,0.00,0.0
1656864000,2022-07-03 16:00:00,GODS/EUR,0.40,0.40,0.40,0.40,0.00,0.0
1656860400,2022-07-03 15:00:00,GODS/EUR,0.40,0.40,0.40,0.40,0.00,0.0
1656856800,2022-07-03 14:00:00,GODS/EUR,0.40,0.40,0.40,0.40,0.00,0.0
1656853200,2022-07-03 13:00:00,GODS/EUR,0.40,0.40,0.40,0.40,1377.90,551.1600000000001
1656849600,2022-07-03 12:00:00,GODS/EUR,0.41,0.41,0.40,0.40,776.52,310.608
1656846000,2022-07-03 11:00:00,GODS/EUR,0.41,0.41,0.41,0.41,0.00,0.0
1656842400,2022-07-03 10:00:00,GODS/EUR,0.41,0.41,0.41,0.41,0.00,0.0
1656838800,2022-07-03 09:00:00,GODS/EUR,0.41,0.41,0.41,0.41,86.43,35.4363
1656835200,2022-07-03 08:00:00,GODS/EUR,0.41,0.41,0.41,0.41,25.00,10.25
1656831600,2022-07-03 07:00:00,GODS/EUR,0.41,0.41,0.41,0.41,3422.53,1403.2373
1656828000,2022-07-03 06:00:00,GODS/EUR,0.41,0.41,0.41,0.41,0.00,0.0
1656824400,2022-07-03 05:00:00,GODS/EUR,0.41,0.41,0.41,0.41,0.00,0.0
1656820800,2022-07-03 04:00:00,GODS/EUR,0.41,0.41,0.41,0.41,122.88,50.380799999999994
1656817200,2022-07-03 03:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656813600,2022-07-03 02:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656810000,2022-07-03 01:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656806400,2022-07-03 00:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656802800,2022-07-02 23:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656799200,2022-07-02 22:00:00,GODS/EUR,0.42,0.42,0.42,0.42,88.28,37.0776
1656795600,2022-07-02 21:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656792000,2022-07-02 20:00:00,GODS/EUR,0.42,0.42,0.42,0.42,1184.00,497.28
1656788400,2022-07-02 19:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656784800,2022-07-02 18:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656781200,2022-07-02 17:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656777600,2022-07-02 16:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656774000,2022-07-02 15:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656770400,2022-07-02 14:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656766800,2022-07-02 13:00:00,GODS/EUR,0.42,0.42,0.42,0.42,0.00,0.0
1656763200,2022-07-02 12:00:00,GODS/EUR,0.42,0.42,0.42,0.42,59.40,24.947999999999997
1656759600,2022-07-02 11:00:00,GODS/EUR,0.43,0.43,0.42,0.42,1873.87,787.0253999999999
1656756000,2022-07-02 10:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656752400,2022-07-02 09:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656748800,2022-07-02 08:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656745200,2022-07-02 07:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656741600,2022-07-02 06:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656738000,2022-07-02 05:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656734400,2022-07-02 04:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656730800,2022-07-02 03:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656727200,2022-07-02 02:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656723600,2022-07-02 01:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656720000,2022-07-02 00:00:00,GODS/EUR,0.43,0.43,0.43,0.43,123.29,53.014700000000005
1656716400,2022-07-01 23:00:00,GODS/EUR,0.44,0.44,0.43,0.43,481.53,207.0579
1656712800,2022-07-01 22:00:00,GODS/EUR,0.45,0.45,0.45,0.45,1138.13,512.1585000000001
1656709200,2022-07-01 21:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656705600,2022-07-01 20:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656702000,2022-07-01 19:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656698400,2022-07-01 18:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656694800,2022-07-01 17:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656691200,2022-07-01 16:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656687600,2022-07-01 15:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656684000,2022-07-01 14:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656680400,2022-07-01 13:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656676800,2022-07-01 12:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656673200,2022-07-01 11:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656669600,2022-07-01 10:00:00,GODS/EUR,0.47,0.47,0.47,0.47,198.10,93.10699999999999
1656666000,2022-07-01 09:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656662400,2022-07-01 08:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656658800,2022-07-01 07:00:00,GODS/EUR,0.44,0.46,0.44,0.46,263.56,121.2376
1656655200,2022-07-01 06:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656651600,2022-07-01 05:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656648000,2022-07-01 04:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656644400,2022-07-01 03:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656640800,2022-07-01 02:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656637200,2022-07-01 01:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656633600,2022-07-01 00:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656630000,2022-06-30 23:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656626400,2022-06-30 22:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656622800,2022-06-30 21:00:00,GODS/EUR,0.43,0.43,0.43,0.43,0.00,0.0
1656619200,2022-06-30 20:00:00,GODS/EUR,0.44,0.44,0.43,0.43,513.95,220.9985
1656615600,2022-06-30 19:00:00,GODS/EUR,0.44,0.44,0.44,0.44,0.00,0.0
1656612000,2022-06-30 18:00:00,GODS/EUR,0.44,0.44,0.44,0.44,0.00,0.0
1656608400,2022-06-30 17:00:00,GODS/EUR,0.44,0.44,0.44,0.44,0.00,0.0
1656604800,2022-06-30 16:00:00,GODS/EUR,0.44,0.44,0.44,0.44,0.00,0.0
1656601200,2022-06-30 15:00:00,GODS/EUR,0.44,0.44,0.44,0.44,711.02,312.8488
1656597600,2022-06-30 14:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656594000,2022-06-30 13:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656590400,2022-06-30 12:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656586800,2022-06-30 11:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656583200,2022-06-30 10:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656579600,2022-06-30 09:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656576000,2022-06-30 08:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656572400,2022-06-30 07:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656568800,2022-06-30 06:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656565200,2022-06-30 05:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656561600,2022-06-30 04:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656558000,2022-06-30 03:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656554400,2022-06-30 02:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656550800,2022-06-30 01:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656547200,2022-06-30 00:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656543600,2022-06-29 23:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656540000,2022-06-29 22:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656536400,2022-06-29 21:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656532800,2022-06-29 20:00:00,GODS/EUR,0.46,0.46,0.46,0.46,0.00,0.0
1656529200,2022-06-29 19:00:00,GODS/EUR,0.46,0.46,0.46,0.46,674.46,310.25160000000005
1656525600,2022-06-29 18:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656522000,2022-06-29 17:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656518400,2022-06-29 16:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656514800,2022-06-29 15:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656511200,2022-06-29 14:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656507600,2022-06-29 13:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656504000,2022-06-29 12:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656500400,2022-06-29 11:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656496800,2022-06-29 10:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656493200,2022-06-29 09:00:00,GODS/EUR,0.46,0.47,0.46,0.47,882.46,414.7562
1656489600,2022-06-29 08:00:00,GODS/EUR,0.46,0.46,0.46,0.46,3771.95,1735.097
1656486000,2022-06-29 07:00:00,GODS/EUR,0.46,0.46,0.46,0.46,2173.03,999.5938000000001
1656482400,2022-06-29 06:00:00,GODS/EUR,0.46,0.46,0.45,0.45,1623.37,730.5165
1656478800,2022-06-29 05:00:00,GODS/EUR,0.47,0.47,0.46,0.46,525.78,241.8588
1656475200,2022-06-29 04:00:00,GODS/EUR,0.48,0.48,0.48,0.48,0.00,0.0
1656471600,2022-06-29 03:00:00,GODS/EUR,0.48,0.48,0.48,0.48,176.32,84.63359999999999
1656468000,2022-06-29 02:00:00,GODS/EUR,0.48,0.48,0.48,0.48,981.69,471.2112
1656464400,2022-06-29 01:00:00,GODS/EUR,0.48,0.48,0.48,0.48,584.83,280.71840000000003
1656460800,2022-06-29 00:00:00,GODS/EUR,0.47,0.47,0.47,0.47,0.00,0.0
1656457200,2022-06-28 23:00:00,GODS/EUR,0.47,0.47,0.47,0.47,239.06,112.3582
1656453600,2022-06-28 22:00:00,GODS/EUR,0.47,0.48,0.47,0.48,1497.04,718.5791999999999
1656450000,2022-06-28 21:00:00,GODS/EUR,0.48,0.48,0.48,0.48,560.66,269.11679999999996
1656446400,2022-06-28 20:00:00,GODS/EUR,0.48,0.48,0.48,0.48,370.37,177.7776
1656442800,2022-06-28 19:00:00,GODS/EUR,0.48,0.48,0.48,0.48,403.07,193.47359999999998
1656439200,2022-06-28 18:00:00,GODS/EUR,0.49,0.49,0.48,0.48,7400.28,3552.1344
1656435600,2022-06-28 17:00:00,GODS/EUR,0.49,0.49,0.49,0.49,0.00,0.0
1656432000,2022-06-28 16:00:00,GODS/EUR,0.49,0.49,0.49,0.49,275.59,135.0391
1656428400,2022-06-28 15:00:00,GODS/EUR,0.49,0.49,0.49,0.49,0.00,0.0
1656424800,2022-06-28 14:00:00,GODS/EUR,0.50,0.50,0.49,0.49,816.15,399.9135
1656421200,2022-06-28 13:00:00,GODS/EUR,0.49,0.49,0.49,0.49,0.00,0.0
1656417600,2022-06-28 12:00:00,GODS/EUR,0.49,0.49,0.49,0.49,724.94,355.22060000000005
1656414000,2022-06-28 11:00:00,GODS/EUR,0.50,0.50,0.49,0.49,602.42,295.1858
1656410400,2022-06-28 10:00:00,GODS/EUR,0.50,0.50,0.50,0.50,272.68,136.34
1656406800,2022-06-28 09:00:00,GODS/EUR,0.50,0.50,0.50,0.50,0.00,0.0
1656403200,2022-06-28 08:00:00,GODS/EUR,0.50,0.50,0.50,0.50,445.16,222.58
1656399600,2022-06-28 07:00:00,GODS/EUR,0.50,0.50,0.50,0.50,1735.95,867.975
1656396000,2022-06-28 06:00:00,GODS/EUR,0.50,0.50,0.50,0.50,0.00,0.0
1656392400,2022-06-28 05:00:00,GODS/EUR,0.50,0.50,0.50,0.50,710.42,355.21
1656388800,2022-06-28 04:00:00,GODS/EUR,0.49,0.49,0.49,0.49,0.00,0.0
1656385200,2022-06-28 03:00:00,GODS/EUR,0.49,0.49,0.49,0.49,0.00,0.0
1656381600,2022-06-28 02:00:00,GODS/EUR,0.49,0.49,0.49,0.49,702.87,344.4063
1656378000,2022-06-28 01:00:00,GODS/EUR,0.51,0.51,0.50,0.50,1466.83,733.415
1656374400,2022-06-28 00:00:00,GODS/EUR,0.52,0.52,0.52,0.52,285.01,148.2052
1656370800,2022-06-27 23:00:00,GODS/EUR,0.51,0.51,0.51,0.51,0.00,0.0
1656367200,2022-06-27 22:00:00,GODS/EUR,0.51,0.51,0.51,0.51,422.99,215.72490000000002
1656363600,2022-06-27 21:00:00,GODS/EUR,0.51,0.51,0.51,0.51,924.27,471.3777
1656360000,2022-06-27 20:00:00,GODS/EUR,0.52,0.52,0.52,0.52,100.00,52.0
1656356400,2022-06-27 19:00:00,GODS/EUR,0.51,0.51,0.51,0.51,822.51,419.4801
1656352800,2022-06-27 18:00:00,GODS/EUR,0.51,0.51,0.51,0.51,451.36,230.1936
1656349200,2022-06-27 17:00:00,GODS/EUR,0.51,0.51,0.51,0.51,701.91,357.97409999999996
1656345600,2022-06-27 16:00:00,GODS/EUR,0.51,0.51,0.51,0.51,245.41,125.1591
1656342000,2022-06-27 15:00:00,GODS/EUR,0.51,0.51,0.51,0.51,439.25,224.0175
1656338400,2022-06-27 14:00:00,GODS/EUR,0.50,0.51,0.50,0.51,661.72,337.47720000000004
1656334800,2022-06-27 13:00:00,GODS/EUR,0.51,0.51,0.51,0.51,235.18,119.9418
1656331200,2022-06-27 12:00:00,GODS/EUR,0.52,0.52,0.52,0.52,930.05,483.626
1656327600,2022-06-27 11:00:00,GODS/EUR,0.53,0.53,0.53,0.53,0.00,0.0
1656324000,2022-06-27 10:00:00,GODS/EUR,0.53,0.53,0.53,0.53,0.00,0.0
1656320400,2022-06-27 09:00:00,GODS/EUR,0.53,0.53,0.53,0.53,3997.78,2118.8234
1656316800,2022-06-27 08:00:00,GODS/EUR,0.52,0.52,0.52,0.52,405.49,210.8548
1656313200,2022-06-27 07:00:00,GODS/EUR,0.52,0.52,0.52,0.52,0.00,0.0
1656309600,2022-06-27 06:00:00,GODS/EUR,0.52,0.52,0.52,0.52,406.73,211.49960000000002
1656306000,2022-06-27 05:00:00,GODS/EUR,0.52,0.52,0.52,0.52,106.14,55.192800000000005
1656302400,2022-06-27 04:00:00,GODS/EUR,0.52,0.52,0.52,0.52,905.34,470.77680000000004
1656298800,2022-06-27 03:00:00,GODS/EUR,0.52,0.52,0.52,0.52,0.00,0.0
1656295200,2022-06-27 02:00:00,GODS/EUR,0.50,0.52,0.50,0.52,334.52,173.9504
1656291600,2022-06-27 01:00:00,GODS/EUR,0.51,0.51,0.50,0.50,501.65,250.825
1656288000,2022-06-27 00:00:00,GODS/EUR,0.51,0.51,0.51,0.51,759.68,387.4368
1656284400,2022-06-26 23:00:00,GODS/EUR,0.52,0.52,0.52,0.52,427.72,222.41440000000003
1656280800,2022-06-26 22:00:00,GODS/EUR,0.53,0.53,0.53,0.53,0.00,0.0
1656277200,2022-06-26 21:00:00,GODS/EUR,0.53,0.53,0.53,0.53,147.46,78.1538
1656273600,2022-06-26 20:00:00,GODS/EUR,0.53,0.53,0.53,0.53,6811.55,3610.1215
1656270000,2022-06-26 19:00:00,GODS/EUR,0.51,0.53,0.51,0.53,682.03,361.4759
1656266400,2022-06-26 18:00:00,GODS/EUR,0.52,0.52,0.52,0.52,82.19,42.7388
1656262800,2022-06-26 17:00:00,GODS/EUR,0.54,0.54,0.54,0.54,116.61,62.96940000000001
1656259200,2022-06-26 16:00:00,GODS/EUR,0.54,0.54,0.54,0.54,478.32,258.2928
1656255600,2022-06-26 15:00:00,GODS/EUR,0.53,0.54,0.53,0.54,1285.94,694.4076000000001
1656252000,2022-06-26 14:00:00,GODS/EUR,0.54,0.54,0.54,0.54,1082.15,584.3610000000001
1656248400,2022-06-26 13:00:00,GODS/EUR,0.54,0.54,0.54,0.54,260.98,140.9292
1656244800,2022-06-26 12:00:00,GODS/EUR,0.55,0.55,0.55,0.55,127.44,70.092
1656241200,2022-06-26 11:00:00,GODS/EUR,0.54,0.54,0.54,0.54,550.37,297.19980000000004
1656237600,2022-06-26 10:00:00,GODS/EUR,0.55,0.55,0.55,0.55,0.00,0.0
1656234000,2022-06-26 09:00:00,GODS/EUR,0.55,0.55,0.55,0.55,605.96,333.278
1656230400,2022-06-26 08:00:00,GODS/EUR,0.55,0.55,0.55,0.55,851.09,468.09950000000003
1656226800,2022-06-26 07:00:00,GODS/EUR,0.55,0.55,0.55,0.55,114.87,63.17850000000001
1656223200,2022-06-26 06:00:00,GODS/EUR,0.55,0.55,0.55,0.55,415.13,228.32150000000001
1656219600,2022-06-26 05:00:00,GODS/EUR,0.55,0.56,0.55,0.56,318.39,178.29840000000002
1656216000,2022-06-26 04:00:00,GODS/EUR,0.55,0.55,0.55,0.55,716.22,393.92100000000005
1656212400,2022-06-26 03:00:00,GODS/EUR,0.56,0.56,0.56,0.56,0.00,0.0
1656208800,2022-06-26 02:00:00,GODS/EUR,0.55,0.56,0.55,0.56,1058.86,592.9616
1656205200,2022-06-26 01:00:00,GODS/EUR,0.56,0.56,0.55,0.55,419.62,230.79100000000003
1656201600,2022-06-26 00:00:00,GODS/EUR,0.57,0.57,0.57,0.57,214.89,122.48729999999998
1656198000,2022-06-25 23:00:00,GODS/EUR,0.55,0.55,0.55,0.55,430.15,236.5825
1656194400,2022-06-25 22:00:00,GODS/EUR,0.53,0.54,0.53,0.54,303.84,164.0736
