https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDN,Volume USDT
1652335200,2022-05-12 06:00:00,USDN/USDT,0.7831,0.7831,0.7488,0.754,13394.0637,10152.7118725
1652331600,2022-05-12 05:00:00,USDN/USDT,0.7784,0.7829,0.7782,0.7824,1475.7859,1152.7295188
1652328000,2022-05-12 04:00:00,USDN/USDT,0.8024,0.8038,0.7774,0.7809,46388.3342,36960.43353749
1652324400,2022-05-12 03:00:00,USDN/USDT,0.7585,0.83,0.7571,0.803,41415.92962866,32400.446798840388
1652320800,2022-05-12 02:00:00,USDN/USDT,0.7611,0.7626,0.7372,0.7595,11084.36885124,8382.958474448268
1652317200,2022-05-12 01:00:00,USDN/USDT,0.7415,0.7666,0.7415,0.762,15305.66540133,11686.221194873029
1652313600,2022-05-12 00:00:00,USDN/USDT,0.7392,0.7585,0.7354,0.7354,8786.25656093,6480.778493645881
1652310000,2022-05-11 23:00:00,USDN/USDT,0.7351,0.7626,0.7351,0.7466,6086.15957401,4520.033432231382
1652306400,2022-05-11 22:00:00,USDN/USDT,0.7698,0.7719,0.723,0.7355,14628.41648805,11024.490651145795
1652302800,2022-05-11 21:00:00,USDN/USDT,0.7473,0.7765,0.73,0.7699,21823.42341484,16201.089999584103
1652299200,2022-05-11 20:00:00,USDN/USDT,0.772,0.784,0.73,0.7466,51040.85416483,38060.235485428323
1652295600,2022-05-11 19:00:00,USDN/USDT,0.7602,0.7807,0.76,0.7719,3272.28992775,2516.162247748351
1652292000,2022-05-11 18:00:00,USDN/USDT,0.8418,0.8418,0.7601,0.7602,57536.26198794,45550.255496038505
1652288400,2022-05-11 17:00:00,USDN/USDT,0.8247,0.8499,0.7943,0.8454,21158.45348625,17545.206141703875
1652284800,2022-05-11 16:00:00,USDN/USDT,0.7923,0.8358,0.7845,0.825,10312.83029783,8210.503528168381
1652281200,2022-05-11 15:00:00,USDN/USDT,0.7913,0.8001,0.7913,0.7932,39896.03524665,31836.762087143747
1652277600,2022-05-11 14:00:00,USDN/USDT,0.7491,0.7913,0.7411,0.7902,18517.61934938,14107.982175027188
1652274000,2022-05-11 13:00:00,USDN/USDT,0.7585,0.7585,0.7401,0.7548,13635.14003171,10206.872168410066
1652270400,2022-05-11 12:00:00,USDN/USDT,0.7701,0.7999,0.7511,0.7511,32009.41508251,24553.495008659349
1652266800,2022-05-11 11:00:00,USDN/USDT,0.8197,0.83,0.77,0.77,45788.36168021,36572.135686160332
1652263200,2022-05-11 10:00:00,USDN/USDT,0.8411,0.8703,0.82,0.82,35576.75860353,29302.266779922159
1652259600,2022-05-11 09:00:00,USDN/USDT,0.8276,0.87,0.8261,0.8412,7533.39134098,6291.013566349634
1652256000,2022-05-11 08:00:00,USDN/USDT,0.7665,0.8797,0.7665,0.82,49947.05063843,41409.027685001559
1652252400,2022-05-11 07:00:00,USDN/USDT,0.7466,0.8124,0.6836,0.7665,175263.76598425,129877.730449402669
1652248800,2022-05-11 06:00:00,USDN/USDT,0.9001,0.9001,0.7401,0.7401,138245.40697653,108309.870118002525
1652245200,2022-05-11 05:00:00,USDN/USDT,0.9178,0.9197,0.9,0.9021,10994.135,9987.23222315
1652241600,2022-05-11 04:00:00,USDN/USDT,0.9273,0.9273,0.9179,0.9179,1773.1722,1635.96132573
1652238000,2022-05-11 03:00:00,USDN/USDT,0.9289,0.9289,0.9273,0.9273,2.115,1.96144366
1652234400,2022-05-11 02:00:00,USDN/USDT,0.93,0.9302,0.9289,0.9289,10560.2329,9821.01623692
1652230800,2022-05-11 01:00:00,USDN/USDT,0.8891,0.9308,0.8887,0.93,30235.6114,28008.1753559
1652227200,2022-05-11 00:00:00,USDN/USDT,0.8386,0.9072,0.8315,0.8888,25817.67,22892.54487236
1652223600,2022-05-10 23:00:00,USDN/USDT,0.8367,0.8402,0.8285,0.8386,27752.71211623,23232.430511299357
1652220000,2022-05-10 22:00:00,USDN/USDT,0.8822,0.8864,0.7999,0.8367,194411.51568599,162488.773487037295
1652216400,2022-05-10 21:00:00,USDN/USDT,0.9294,0.9296,0.8821,0.8874,46334.87639131,42370.642612244574
1652212800,2022-05-10 20:00:00,USDN/USDT,0.927,0.9375,0.925,0.9315,6887.8839719,6422.459627796675
1652209200,2022-05-10 19:00:00,USDN/USDT,0.9276,0.9285,0.9245,0.9245,975.951,903.57886888
1652205600,2022-05-10 18:00:00,USDN/USDT,0.9294,0.9315,0.9251,0.9273,1056.7228,979.97451661
1652202000,2022-05-10 17:00:00,USDN/USDT,0.9273,0.9322,0.9264,0.9315,99.10361226,92.297928208772
1652198400,2022-05-10 16:00:00,USDN/USDT,0.9273,0.93,0.9217,0.93,1610.16995044,1492.731449733364
1652194800,2022-05-10 15:00:00,USDN/USDT,0.9231,0.9264,0.9217,0.9264,1380.9593,1273.62156474
1652191200,2022-05-10 14:00:00,USDN/USDT,0.9322,0.9322,0.9232,0.9232,14027.27043499,12959.073081097678
1652187600,2022-05-10 13:00:00,USDN/USDT,0.9249,0.9322,0.9202,0.9322,26798.5264,24806.5840157
1652184000,2022-05-10 12:00:00,USDN/USDT,0.938,0.9534,0.8951,0.9249,78666.41019331,72769.669911819083
1652180400,2022-05-10 11:00:00,USDN/USDT,0.938,0.9416,0.938,0.9416,390.7219,366.63751232
1652176800,2022-05-10 10:00:00,USDN/USDT,0.9361,0.941,0.936,0.941,3916.0094936,3674.039002157086
1652173200,2022-05-10 09:00:00,USDN/USDT,0.9404,0.9435,0.9361,0.9361,5796.8622,5433.27622017
1652169600,2022-05-10 08:00:00,USDN/USDT,0.9336,0.9458,0.9324,0.9399,13082.7167,12313.21971747
1652166000,2022-05-10 07:00:00,USDN/USDT,0.9548,0.9686,0.9323,0.9364,120090.87470244,114614.050755483384
1652162400,2022-05-10 06:00:00,USDN/USDT,0.9584,0.9592,0.9545,0.9548,3091.2996,2957.21722253
1652158800,2022-05-10 05:00:00,USDN/USDT,0.9513,0.9585,0.9513,0.9585,7426.51552926,7106.37509591108
1652155200,2022-05-10 04:00:00,USDN/USDT,0.9399,0.9509,0.9378,0.9509,7309.92824797,6919.966901179289
1652151600,2022-05-10 03:00:00,USDN/USDT,0.9396,0.9435,0.9368,0.9433,1380.3903,1298.09603274
1652148000,2022-05-10 02:00:00,USDN/USDT,0.9445,0.9445,0.9396,0.942,5490.6594,5169.10410437
1652144400,2022-05-10 01:00:00,USDN/USDT,0.9486,0.9576,0.9445,0.9445,8371.7444,7961.05312253
1652140800,2022-05-10 00:00:00,USDN/USDT,0.9707,0.9707,0.9486,0.9486,12123.03761449,11605.391171161134
1652137200,2022-05-09 23:00:00,USDN/USDT,0.954,0.9742,0.9539,0.9709,14945.8473,14444.77143373
1652133600,2022-05-09 22:00:00,USDN/USDT,0.9695,0.9695,0.95,0.954,39661.7077,37988.5858161
1652130000,2022-05-09 21:00:00,USDN/USDT,0.9734,0.9751,0.9695,0.9696,23355.5534,22649.22702865
1652126400,2022-05-09 20:00:00,USDN/USDT,0.9729,0.9758,0.9723,0.9734,2767.0067,2692.01289838
1652122800,2022-05-09 19:00:00,USDN/USDT,0.9725,0.9769,0.9723,0.9729,14667.63714557,14266.246038187333
1652119200,2022-05-09 18:00:00,USDN/USDT,0.9737,0.9737,0.9725,0.9726,1150.8897,1119.6863053
1652115600,2022-05-09 17:00:00,USDN/USDT,0.9726,0.9773,0.9726,0.9731,12682.56485425,12339.487288196825
1652112000,2022-05-09 16:00:00,USDN/USDT,0.9771,0.9788,0.9725,0.9726,39463.4088463,38435.00884301844
1652108400,2022-05-09 15:00:00,USDN/USDT,0.9771,0.9787,0.9771,0.9771,2511.4822,2454.36431694
1652104800,2022-05-09 14:00:00,USDN/USDT,0.9777,0.9787,0.9774,0.9774,1178.1595,1151.75676205
1652101200,2022-05-09 13:00:00,USDN/USDT,0.9772,0.978,0.9772,0.9777,780.4122,762.94806759
1652097600,2022-05-09 12:00:00,USDN/USDT,0.979,0.983,0.9772,0.9772,15862.3225,15544.14741215
1652094000,2022-05-09 11:00:00,USDN/USDT,0.9778,0.9778,0.9775,0.9778,1150.6865,1125.09566355
1652090400,2022-05-09 10:00:00,USDN/USDT,0.9779,0.98,0.9777,0.9777,3958.02564937,3872.1613299126
1652086800,2022-05-09 09:00:00,USDN/USDT,0.978,0.9795,0.9778,0.9795,4442.3662,4344.57278956
1652083200,2022-05-09 08:00:00,USDN/USDT,0.98,0.98,0.978,0.978,62.7342,61.39540543
1652079600,2022-05-09 07:00:00,USDN/USDT,0.9809,0.9809,0.9779,0.979,344.88723876,337.3029904948
1652076000,2022-05-09 06:00:00,USDN/USDT,0.9781,0.9782,0.978,0.978,833.1184,814.80032359
1652072400,2022-05-09 05:00:00,USDN/USDT,0.9781,0.9781,0.9781,0.9781,5.7344,5.60881664
1652068800,2022-05-09 04:00:00,USDN/USDT,0.978,0.9817,0.978,0.9781,61.9044,60.59955847
1652065200,2022-05-09 03:00:00,USDN/USDT,0.978,0.979,0.978,0.978,1051.8196,1028.7253633
1652061600,2022-05-09 02:00:00,USDN/USDT,0.9773,0.9819,0.9773,0.9819,5470.0123,5364.95341834
1652058000,2022-05-09 01:00:00,USDN/USDT,0.9773,0.9774,0.9773,0.9773,104.1965,101.83226145
1652054400,2022-05-09 00:00:00,USDN/USDT,0.9779,0.9799,0.9772,0.9798,351.4063,343.44333646
1652050800,2022-05-08 23:00:00,USDN/USDT,0.9773,0.98,0.9773,0.9774,882.1464,864.25336977
1652047200,2022-05-08 22:00:00,USDN/USDT,0.9774,0.9799,0.9774,0.9798,386.73,378.66739
1652043600,2022-05-08 21:00:00,USDN/USDT,0.9771,0.9807,0.9771,0.9774,1372.1437,1343.39918821
1652040000,2022-05-08 20:00:00,USDN/USDT,0.9771,0.9805,0.9771,0.9771,136.61003054,133.65763073447
1652036400,2022-05-08 19:00:00,USDN/USDT,0.9805,0.9805,0.9771,0.9771,572.76862452,560.02038759186
1652032800,2022-05-08 18:00:00,USDN/USDT,0.9771,0.9806,0.9771,0.9806,960.9223,938.91809388
1652029200,2022-05-08 17:00:00,USDN/USDT,0.9771,0.978,0.9771,0.9771,46.5091,45.44428254
1652025600,2022-05-08 16:00:00,USDN/USDT,0.977,0.9771,0.977,0.9771,1106.7796,1081.42955122
1652022000,2022-05-08 15:00:00,USDN/USDT,0.977,0.9809,0.977,0.9771,1310.5076,1280.36764051
1652018400,2022-05-08 14:00:00,USDN/USDT,0.9773,0.9773,0.977,0.977,950.0191,928.23906892
1652014800,2022-05-08 13:00:00,USDN/USDT,0.9779,0.9779,0.9773,0.9773,85.7557,83.8279855
1652011200,2022-05-08 12:00:00,USDN/USDT,0.9791,0.9791,0.9783,0.9783,2072.508,2027.71272281
1652007600,2022-05-08 11:00:00,USDN/USDT,0.977,0.9829,0.9766,0.9829,16520.837,16203.0109549
1652004000,2022-05-08 10:00:00,USDN/USDT,0.9771,0.9771,0.977,0.977,664.694,649.47080997
1652000400,2022-05-08 09:00:00,USDN/USDT,0.9778,0.9781,0.9771,0.9771,42.491,41.51908339
1651996800,2022-05-08 08:00:00,USDN/USDT,0.9748,0.9814,0.9748,0.9777,17178.6731,16816.4730783
1651993200,2022-05-08 07:00:00,USDN/USDT,0.9749,0.9755,0.9748,0.9748,231.3,225.48351025
1651989600,2022-05-08 06:00:00,USDN/USDT,0.9749,0.9749,0.9749,0.9749,3.2516,3.16998484
1651986000,2022-05-08 05:00:00,USDN/USDT,0.9768,0.9768,0.975,0.975,2862.5452,2791.47481142
1651982400,2022-05-08 04:00:00,USDN/USDT,0.9769,0.9775,0.9758,0.9768,4679.4815,4567.49522144
1651978800,2022-05-08 03:00:00,USDN/USDT,0.977,0.977,0.9764,0.9764,2137.994,2088.26460557
1651975200,2022-05-08 02:00:00,USDN/USDT,0.9773,0.9777,0.977,0.9777,1866.5272,1823.7903851
1651971600,2022-05-08 01:00:00,USDN/USDT,0.9773,0.9773,0.9773,0.9773,4.6563,4.55060199
1651968000,2022-05-08 00:00:00,USDN/USDT,0.9778,0.9778,0.977,0.977,5671.1846,5542.38607972
1651964400,2022-05-07 23:00:00,USDN/USDT,0.9776,0.9801,0.9774,0.9778,5368.8383,5255.15942294
1651960800,2022-05-07 22:00:00,USDN/USDT,0.9778,0.9778,0.9776,0.9776,6.1582,6.02057536
1651957200,2022-05-07 21:00:00,USDN/USDT,0.9777,0.9777,0.9777,0.9777,130.7684,127.85226468
1651953600,2022-05-07 20:00:00,USDN/USDT,0.9781,0.9781,0.9778,0.9778,805.0004,787.26248526
1651950000,2022-05-07 19:00:00,USDN/USDT,0.9781,0.9781,0.9781,0.9781,238.2028,232.98615868
1651946400,2022-05-07 18:00:00,USDN/USDT,0.9781,0.9781,0.9781,0.9781,200.4699,196.07960919
1651942800,2022-05-07 17:00:00,USDN/USDT,0.9781,0.9781,0.9781,0.9781,10.9633,10.72320373
1651939200,2022-05-07 16:00:00,USDN/USDT,0.9783,0.9783,0.9781,0.9781,1306.4085,1277.81016429
1651935600,2022-05-07 15:00:00,USDN/USDT,0.9783,0.9794,0.9783,0.9794,664.9721,650.80555676
1651932000,2022-05-07 14:00:00,USDN/USDT,0.9783,0.9783,0.9783,0.9783,5.6215,5.49951345
1651928400,2022-05-07 13:00:00,USDN/USDT,0.9794,0.9794,0.9783,0.9783,341.11060097,333.708500930018
1651924800,2022-05-07 12:00:00,USDN/USDT,0.9786,0.9786,0.9783,0.9783,1211.713,1185.54321872
1651921200,2022-05-07 11:00:00,USDN/USDT,0.9786,0.9787,0.9786,0.9786,36.4361,35.65652488
1651917600,2022-05-07 10:00:00,USDN/USDT,0.9792,0.9792,0.9787,0.9787,909.8885,890.59042378
1651914000,2022-05-07 09:00:00,USDN/USDT,0.9839,0.9839,0.9789,0.9789,1148.8607,1125.72716545
1651910400,2022-05-07 08:00:00,USDN/USDT,0.9801,0.9801,0.9801,0.9801,189.0877,185.32485477
1651906800,2022-05-07 07:00:00,USDN/USDT,0.9784,0.9842,0.9784,0.9842,12707.4614,12490.31842424
1651903200,2022-05-07 06:00:00,USDN/USDT,0.9785,0.9785,0.9784,0.9784,439.943,430.44188103
1651899600,2022-05-07 05:00:00,USDN/USDT,0.9785,0.9785,0.9785,0.9785,2.6292,2.5726722
1651896000,2022-05-07 04:00:00,USDN/USDT,0.9813,0.9813,0.9785,0.9785,19.55790865,19.191573198245
1651892400,2022-05-07 03:00:00,USDN/USDT,0.9784,0.9784,0.9784,0.9784,0,0
1651888800,2022-05-07 02:00:00,USDN/USDT,0.9784,0.9784,0.9784,0.9784,51.2534,50.14632656
1651885200,2022-05-07 01:00:00,USDN/USDT,0.9784,0.9784,0.9784,0.9784,103.7607,101.51946888
1651881600,2022-05-07 00:00:00,USDN/USDT,0.9784,0.9784,0.9784,0.9784,2193.9385,2146.5494284
1651878000,2022-05-06 23:00:00,USDN/USDT,0.9784,0.9813,0.9784,0.9785,8.0507,7.8775082
1651874400,2022-05-06 22:00:00,USDN/USDT,0.979,0.979,0.9783,0.9784,44.3612,43.40440104
1651870800,2022-05-06 21:00:00,USDN/USDT,0.9783,0.9783,0.9783,0.9783,0,0
1651867200,2022-05-06 20:00:00,USDN/USDT,0.9783,0.9783,0.9783,0.9783,75.4673,73.82965959
1651863600,2022-05-06 19:00:00,USDN/USDT,0.9786,0.9786,0.9783,0.9783,293.138,286.84238712
1651860000,2022-05-06 18:00:00,USDN/USDT,0.9784,0.9788,0.9784,0.9787,771.4058,754.9355183
1651856400,2022-05-06 17:00:00,USDN/USDT,0.9786,0.9786,0.9785,0.9785,154.0286,150.71728944
1651852800,2022-05-06 16:00:00,USDN/USDT,0.9781,0.9816,0.9781,0.9814,952.8740599,934.92610840784
1651849200,2022-05-06 15:00:00,USDN/USDT,0.9816,0.9816,0.9781,0.9781,11189.3491,10944.50297368
1651845600,2022-05-06 14:00:00,USDN/USDT,0.979,0.9816,0.9782,0.9782,967.4219,947.87826936
1651842000,2022-05-06 13:00:00,USDN/USDT,0.979,0.979,0.9781,0.979,70.8617,69.31019381
1651838400,2022-05-06 12:00:00,USDN/USDT,0.979,0.9814,0.9781,0.9782,45.7325,44.73575478
1651834800,2022-05-06 11:00:00,USDN/USDT,0.9791,0.9791,0.9781,0.9781,256.4578,250.84725977
1651831200,2022-05-06 10:00:00,USDN/USDT,0.9783,0.9783,0.9782,0.9782,153.7365,150.38541795
1651827600,2022-05-06 09:00:00,USDN/USDT,0.9781,0.979,0.9781,0.9783,414.1531,405.14526391
1651824000,2022-05-06 08:00:00,USDN/USDT,0.9809,0.9809,0.9783,0.9784,56.6859,55.46124269
1651820400,2022-05-06 07:00:00,USDN/USDT,0.9786,0.979,0.9782,0.979,18.2603,17.8679843
1651816800,2022-05-06 06:00:00,USDN/USDT,0.9786,0.9786,0.9786,0.9786,0,0
1651813200,2022-05-06 05:00:00,USDN/USDT,0.9786,0.9786,0.9786,0.9786,4.1401,4.05150186
1651809600,2022-05-06 04:00:00,USDN/USDT,0.9785,0.9788,0.9778,0.9788,14.9864,14.66117963
1651806000,2022-05-06 03:00:00,USDN/USDT,0.9782,0.9788,0.9778,0.9788,26.6227,26.03543812
1651802400,2022-05-06 02:00:00,USDN/USDT,0.976,0.9818,0.976,0.9818,12054.4844,11815.353199878482
1651798800,2022-05-06 01:00:00,USDN/USDT,0.976,0.976,0.976,0.976,0.1091,0.1064816
1651795200,2022-05-06 00:00:00,USDN/USDT,0.976,0.9799,0.976,0.9761,67.8823,66.2746944
1651791600,2022-05-05 23:00:00,USDN/USDT,0.976,0.976,0.976,0.976,0,0
1651788000,2022-05-05 22:00:00,USDN/USDT,0.976,0.976,0.976,0.976,723.5297,706.1649872
1651784400,2022-05-05 21:00:00,USDN/USDT,0.9789,0.9789,0.976,0.976,5020.1143,4902.79796541
1651780800,2022-05-05 20:00:00,USDN/USDT,0.9809,0.9809,0.9766,0.9766,10227.0694,9987.75958613
1651777200,2022-05-05 19:00:00,USDN/USDT,0.9774,0.9812,0.9766,0.9774,747.44720503,730.486495088168
1651773600,2022-05-05 18:00:00,USDN/USDT,0.9803,0.9803,0.9774,0.9774,1807.3797,1768.47193188
1651770000,2022-05-05 17:00:00,USDN/USDT,0.9809,0.9809,0.9803,0.9803,48.99,48.02842703
1651766400,2022-05-05 16:00:00,USDN/USDT,0.9826,0.9826,0.981,0.981,8791.6224,8634.73711768
1651762800,2022-05-05 15:00:00,USDN/USDT,0.9827,0.9827,0.9827,0.9827,1634.6433,1606.36397091
1651759200,2022-05-05 14:00:00,USDN/USDT,0.9828,0.9828,0.9827,0.9827,750.158,737.18051908
1651755600,2022-05-05 13:00:00,USDN/USDT,0.9827,0.9843,0.9827,0.9843,109.51254871,107.780371295253
1651752000,2022-05-05 12:00:00,USDN/USDT,0.9827,0.9827,0.9827,0.9827,56.5442,55.56598534
1651748400,2022-05-05 11:00:00,USDN/USDT,0.9837,0.9843,0.9828,0.9828,3487.95569944,3429.840219078792
1651744800,2022-05-05 10:00:00,USDN/USDT,0.983,0.984,0.983,0.983,898.0278,882.761458
1651741200,2022-05-05 09:00:00,USDN/USDT,0.9828,0.9828,0.9828,0.9828,354.6775,348.577047
1651737600,2022-05-05 08:00:00,USDN/USDT,0.9828,0.9828,0.9828,0.9828,37.996,37.3424688
1651734000,2022-05-05 07:00:00,USDN/USDT,0.9827,0.9827,0.9827,0.9827,557.046,547.4091042
1651730400,2022-05-05 06:00:00,USDN/USDT,0.9826,0.9827,0.9826,0.9826,2227.0502,2188.31767673
1651726800,2022-05-05 05:00:00,USDN/USDT,0.9825,0.9825,0.9825,0.9825,3.8058,3.7391985
1651723200,2022-05-05 04:00:00,USDN/USDT,0.9825,0.9825,0.9825,0.9825,4.0061,3.93599325
1651719600,2022-05-05 03:00:00,USDN/USDT,0.9827,0.9827,0.9827,0.9827,4.2169,4.14394763
1651716000,2022-05-05 02:00:00,USDN/USDT,0.9852,0.9852,0.9826,0.9827,310.1031,304.97358196
1651712400,2022-05-05 01:00:00,USDN/USDT,0.9825,0.9859,0.9825,0.9852,347.97686533,342.885350168847
1651708800,2022-05-05 00:00:00,USDN/USDT,0.9837,0.986,0.9826,0.9826,3658.8933,3606.24252316
1651705200,2022-05-04 23:00:00,USDN/USDT,0.9821,0.9851,0.9821,0.9851,39.7184,39.03789454
1651701600,2022-05-04 22:00:00,USDN/USDT,0.9821,0.9821,0.9821,0.9821,99.6901,97.90564721
1651698000,2022-05-04 21:00:00,USDN/USDT,0.9818,0.9852,0.9818,0.9821,892.475,877.71157475
1651694400,2022-05-04 20:00:00,USDN/USDT,0.9811,0.9853,0.98,0.9818,37802.22454596,37181.075359139942
1651690800,2022-05-04 19:00:00,USDN/USDT,0.9783,0.9814,0.9783,0.98,5100.55316443,4998.625017621602
1651687200,2022-05-04 18:00:00,USDN/USDT,0.9785,0.9786,0.9783,0.9786,1213.2588,1186.93123708
1651683600,2022-05-04 17:00:00,USDN/USDT,0.9771,0.9809,0.9771,0.9783,1537.174,1505.63089008
1651680000,2022-05-04 16:00:00,USDN/USDT,0.9765,0.9785,0.9765,0.9785,2479.0514,2422.96030295
1651676400,2022-05-04 15:00:00,USDN/USDT,0.9765,0.9765,0.9765,0.9765,27.9505,27.29366325
1651672800,2022-05-04 14:00:00,USDN/USDT,0.9765,0.9765,0.9765,0.9765,740.553,723.1500045
1651669200,2022-05-04 13:00:00,USDN/USDT,0.9765,0.9765,0.9765,0.9765,39.3974,38.4715611
1651665600,2022-05-04 12:00:00,USDN/USDT,0.9765,0.9765,0.9765,0.9765,469.8575,458.81584875
1651662000,2022-05-04 11:00:00,USDN/USDT,0.977,0.977,0.9766,0.9766,445,434.63481346
1651658400,2022-05-04 10:00:00,USDN/USDT,0.978,0.9792,0.977,0.9792,8337.4392,8153.7820092
1651654800,2022-05-04 09:00:00,USDN/USDT,0.982,0.982,0.9781,0.9781,2222.9389114,2177.1863112448
1651651200,2022-05-04 08:00:00,USDN/USDT,0.975,0.982,0.975,0.982,30565.4932,29969.05283481
1651647600,2022-05-04 07:00:00,USDN/USDT,0.975,0.9755,0.975,0.9755,90.1336,87.8803268
1651644000,2022-05-04 06:00:00,USDN/USDT,0.9749,0.975,0.9746,0.975,827.5787,806.67050315
1651640400,2022-05-04 05:00:00,USDN/USDT,0.9749,0.9749,0.9749,0.9749,6.1188,5.96521812
1651636800,2022-05-04 04:00:00,USDN/USDT,0.9761,0.9786,0.9749,0.9786,1006.6904,982.49872427
1651633200,2022-05-04 03:00:00,USDN/USDT,0.9761,0.9761,0.9761,0.9761,10.1532,9.91053852
1651629600,2022-05-04 02:00:00,USDN/USDT,0.9761,0.9761,0.9761,0.9761,13.9165,13.58389565
1651626000,2022-05-04 01:00:00,USDN/USDT,0.9776,0.98,0.9761,0.9761,4816.9322,4717.39083545
1651622400,2022-05-04 00:00:00,USDN/USDT,0.9743,0.9743,0.9743,0.9743,245.5496,239.23897528
1651618800,2022-05-03 23:00:00,USDN/USDT,0.9742,0.9743,0.9742,0.9743,5093.7684,4962.84191381
1651615200,2022-05-03 22:00:00,USDN/USDT,0.9742,0.9743,0.9742,0.9742,90.424,88.09107484
1651611600,2022-05-03 21:00:00,USDN/USDT,0.9743,0.9776,0.9742,0.9742,930.571,906.61972927
1651608000,2022-05-03 20:00:00,USDN/USDT,0.9743,0.9743,0.9743,0.9743,1380.7223,1345.23773689
1651604400,2022-05-03 19:00:00,USDN/USDT,0.9759,0.9759,0.9743,0.9743,540.359,526.60509178
1651600800,2022-05-03 18:00:00,USDN/USDT,0.9751,0.9789,0.9748,0.9786,436.0709,425.58899768
1651597200,2022-05-03 17:00:00,USDN/USDT,0.9744,0.979,0.9744,0.9751,14033.0887,13722.86225401
1651593600,2022-05-03 16:00:00,USDN/USDT,0.9741,0.9742,0.9741,0.9742,297.7888,290.10582951
1651590000,2022-05-03 15:00:00,USDN/USDT,0.9736,0.9739,0.9736,0.9739,12.721,12.38764402
1651586400,2022-05-03 14:00:00,USDN/USDT,0.9736,0.9769,0.9736,0.9736,879.16814139,857.339696053891
1651582800,2022-05-03 13:00:00,USDN/USDT,0.9734,0.9737,0.9734,0.9736,3108.2648,3026.20726676
1651579200,2022-05-03 12:00:00,USDN/USDT,0.9769,0.9769,0.9734,0.9735,327.56367777,319.352493393513
1651575600,2022-05-03 11:00:00,USDN/USDT,0.9731,0.9769,0.9729,0.9769,918.19650716,893.790889854604
1651572000,2022-05-03 10:00:00,USDN/USDT,0.973,0.977,0.973,0.9731,15972.48009211,15588.34374701936
1651568400,2022-05-03 09:00:00,USDN/USDT,0.9741,0.9741,0.9728,0.9728,5911.4648,5752.2292539
1651564800,2022-05-03 08:00:00,USDN/USDT,0.9732,0.9741,0.9732,0.9741,62.4527,60.79017507
1651561200,2022-05-03 07:00:00,USDN/USDT,0.9729,0.976,0.9729,0.9729,839.44960789,819.17108816064
1651557600,2022-05-03 06:00:00,USDN/USDT,0.9727,0.9759,0.9727,0.9758,232.1242,226.17745184
1651554000,2022-05-03 05:00:00,USDN/USDT,0.9728,0.9728,0.9727,0.9727,54.8307,53.33383511
1651550400,2022-05-03 04:00:00,USDN/USDT,0.9727,0.9727,0.9727,0.9727,9.1446,8.89495242
1651546800,2022-05-03 03:00:00,USDN/USDT,0.9727,0.9727,0.9727,0.9727,19.7584,19.21899568
1651543200,2022-05-03 02:00:00,USDN/USDT,0.9727,0.9727,0.9727,0.9727,12.8,12.45056
1651539600,2022-05-03 01:00:00,USDN/USDT,0.9727,0.9727,0.9727,0.9727,10.6658,10.37462366
1651536000,2022-05-03 00:00:00,USDN/USDT,0.9727,0.9727,0.9727,0.9727,2139.9645,2081.54346915
1651532400,2022-05-02 23:00:00,USDN/USDT,0.9727,0.9727,0.9727,0.9727,138.2204,134.44698308
1651528800,2022-05-02 22:00:00,USDN/USDT,0.9728,0.976,0.9726,0.9726,13254.3149,12916.05781924
1651525200,2022-05-02 21:00:00,USDN/USDT,0.9709,0.9744,0.9697,0.9744,15547.5004,15131.38014052
1651521600,2022-05-02 20:00:00,USDN/USDT,0.9723,0.9723,0.9709,0.9709,899.5275,874.02570387
1651518000,2022-05-02 19:00:00,USDN/USDT,0.9724,0.9733,0.9718,0.9733,1239.3799,1204.80496086
1651514400,2022-05-02 18:00:00,USDN/USDT,0.9725,0.9725,0.9721,0.9721,1480.376,1439.34368567
1651510800,2022-05-02 17:00:00,USDN/USDT,0.9725,0.9734,0.9725,0.9725,731.3524,711.57507818
1651507200,2022-05-02 16:00:00,USDN/USDT,0.9725,0.9734,0.9725,0.9725,9.5032,9.24198701
1651503600,2022-05-02 15:00:00,USDN/USDT,0.9737,0.9737,0.9721,0.9721,3012.5292,2929.31913328
1651500000,2022-05-02 14:00:00,USDN/USDT,0.973,0.9738,0.9729,0.9729,5075.75277251,4939.855759800238
1651496400,2022-05-02 13:00:00,USDN/USDT,0.9724,0.9736,0.9721,0.9722,924.4844,899.32043874
1651492800,2022-05-02 12:00:00,USDN/USDT,0.9727,0.9736,0.9724,0.9724,3837.22410509,3732.443240275624
1651489200,2022-05-02 11:00:00,USDN/USDT,0.9731,0.9735,0.9729,0.9729,2517.7735,2450.07529977
1651485600,2022-05-02 10:00:00,USDN/USDT,0.9732,0.9741,0.9731,0.9741,382.2418,371.95995367
1651482000,2022-05-02 09:00:00,USDN/USDT,0.9757,0.977,0.9731,0.9731,4451.4884,4346.78542773
1651478400,2022-05-02 08:00:00,USDN/USDT,0.9732,0.975,0.9723,0.975,3536.1539,3447.33192949
1651474800,2022-05-02 07:00:00,USDN/USDT,0.9723,0.9723,0.9723,0.9723,67.8827,66.00234921
1651471200,2022-05-02 06:00:00,USDN/USDT,0.9717,0.9759,0.9715,0.9716,10677.5258,10406.31362196
