https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI3L,Volume USDT
1656507600,2022-06-29 13:00:00,UNI3L/USDT,0.001069,0.001138,0.00106,0.00113,5366071.74491354,5908.6047108046001
1656504000,2022-06-29 12:00:00,UNI3L/USDT,0.001107,0.001132,0.00106,0.00107,2225313.35324963,2434.53119115354473
1656500400,2022-06-29 11:00:00,UNI3L/USDT,0.001084,0.001116,0.00103,0.001116,767855.60267323,817.58294074055197
1656496800,2022-06-29 10:00:00,UNI3L/USDT,0.001093,0.001114,0.001076,0.001091,182645.10216095,198.42720855597855
1656493200,2022-06-29 09:00:00,UNI3L/USDT,0.001063,0.001114,0.001063,0.001092,1469594.57078188,1616.73124689250769
1656489600,2022-06-29 08:00:00,UNI3L/USDT,0.001078,0.001093,0.001045,0.001047,1050183.62023215,1115.31598108858387
1656486000,2022-06-29 07:00:00,UNI3L/USDT,0.001046,0.001077,0.001039,0.00106,291379.24883026,310.38334994705067
1656482400,2022-06-29 06:00:00,UNI3L/USDT,0.001025,0.001064,0.000996,0.001054,4566229.90633566,4698.87074089326596
1656478800,2022-06-29 05:00:00,UNI3L/USDT,0.001054,0.00107,0.001,0.001034,829536.18588056,852.66956903588678
1656475200,2022-06-29 04:00:00,UNI3L/USDT,0.001093,0.001099,0.001059,0.001059,849465.15871937,915.25115859556591
1656471600,2022-06-29 03:00:00,UNI3L/USDT,0.001152,0.001175,0.001077,0.001081,4862825.31120748,5514.2972397893467
1656468000,2022-06-29 02:00:00,UNI3L/USDT,0.001116,0.001163,0.001098,0.001163,4286479.73486241,4846.90612205575949
1656464400,2022-06-29 01:00:00,UNI3L/USDT,0.001084,0.001122,0.001084,0.001108,375704.0338095,416.80358088607459
1656460800,2022-06-29 00:00:00,UNI3L/USDT,0.001085,0.001116,0.001062,0.001084,3151531.49962589,3437.71556443941028
1656457200,2022-06-28 23:00:00,UNI3L/USDT,0.001043,0.001094,0.001026,0.001078,2751396.85637895,2917.1506300227483
1656453600,2022-06-28 22:00:00,UNI3L/USDT,0.001241,0.001241,0.001033,0.001046,6257371.71378058,7082.36474969009474
1656450000,2022-06-28 21:00:00,UNI3L/USDT,0.001265,0.001268,0.001245,0.001245,787690.32179367,987.96092854895692
1656446400,2022-06-28 20:00:00,UNI3L/USDT,0.00126,0.001296,0.001246,0.001265,1471133.13483452,1874.07281304783996
1656442800,2022-06-28 19:00:00,UNI3L/USDT,0.001208,0.001272,0.001189,0.001255,1938664.77104767,2364.9058080816362
1656439200,2022-06-28 18:00:00,UNI3L/USDT,0.001263,0.001263,0.001177,0.001204,2878046.63868353,3457.27052394249465
1656435600,2022-06-28 17:00:00,UNI3L/USDT,0.001275,0.001292,0.001225,0.001264,4347565.02826628,5501.28407811191861
1656432000,2022-06-28 16:00:00,UNI3L/USDT,0.001226,0.001289,0.001226,0.001275,1937863.53772096,2436.99337197615004
1656428400,2022-06-28 15:00:00,UNI3L/USDT,0.001416,0.001416,0.001224,0.001239,4423855.54722584,5576.27502365174637
1656424800,2022-06-28 14:00:00,UNI3L/USDT,0.001502,0.001502,0.001375,0.001397,3948154.39242399,5603.29713592041484
1656421200,2022-06-28 13:00:00,UNI3L/USDT,0.001482,0.001541,0.00144,0.001503,2917071.95013753,4327.36737149901451
1656417600,2022-06-28 12:00:00,UNI3L/USDT,0.001477,0.001536,0.00146,0.001487,1489860.99783969,2217.39417456063422
1656414000,2022-06-28 11:00:00,UNI3L/USDT,0.00141,0.001495,0.001384,0.001464,2651521.15321119,3841.90822212553794
1656410400,2022-06-28 10:00:00,UNI3L/USDT,0.001434,0.001435,0.001394,0.001425,206444.18773027,293.55872983138065
1656406800,2022-06-28 09:00:00,UNI3L/USDT,0.001482,0.001495,0.001415,0.001428,5621655.37280348,8073.61044316176435
1656403200,2022-06-28 08:00:00,UNI3L/USDT,0.001394,0.0015,0.001371,0.001466,3261776.06671986,4551.39234327485497
1656399600,2022-06-28 07:00:00,UNI3L/USDT,0.001375,0.001442,0.001375,0.001393,1519253.25344384,2155.06515162228008
1656396000,2022-06-28 06:00:00,UNI3L/USDT,0.0013,0.001375,0.00128,0.001374,1072655.85530221,1426.35481171674935
1656392400,2022-06-28 05:00:00,UNI3L/USDT,0.001311,0.001337,0.001271,0.001301,2404794.76837568,3165.89544155305145
1656388800,2022-06-28 04:00:00,UNI3L/USDT,0.001319,0.001325,0.001295,0.001311,1306470.67024704,1709.53084702185184
1656385200,2022-06-28 03:00:00,UNI3L/USDT,0.001309,0.001329,0.001301,0.001327,73084.93934665,95.9761428220188
1656381600,2022-06-28 02:00:00,UNI3L/USDT,0.001279,0.001309,0.00125,0.001305,3496549.72280343,4484.9837213128539
1656378000,2022-06-28 01:00:00,UNI3L/USDT,0.00142,0.001446,0.001264,0.001264,8051184.07309653,11185.99405500651204
1656374400,2022-06-28 00:00:00,UNI3L/USDT,0.001434,0.001489,0.00139,0.001402,447825.45375059,646.67915566735724
1656370800,2022-06-27 23:00:00,UNI3L/USDT,0.001452,0.001487,0.001399,0.001399,578559.74824195,832.98703758208895
1656367200,2022-06-27 22:00:00,UNI3L/USDT,0.001415,0.001502,0.001405,0.001443,10094103.72043322,14690.21028562800619
1656363600,2022-06-27 21:00:00,UNI3L/USDT,0.001411,0.001435,0.001387,0.001392,186175.71468762,261.6484193705744
1656360000,2022-06-27 20:00:00,UNI3L/USDT,0.001405,0.001448,0.00139,0.001392,3462643.65524806,4878.94783901949088
1656356400,2022-06-27 19:00:00,UNI3L/USDT,0.00143,0.001442,0.001379,0.001385,4667575.85762928,6647.10413229328445
1656352800,2022-06-27 18:00:00,UNI3L/USDT,0.001433,0.001532,0.001359,0.001443,1404451.08249741,2063.91783802936904
1656349200,2022-06-27 17:00:00,UNI3L/USDT,0.001498,0.001543,0.00143,0.001452,658410.46170373,965.96118007633517
1656345600,2022-06-27 16:00:00,UNI3L/USDT,0.001492,0.001521,0.001458,0.001516,233449.64075042,347.19020333518882
1656342000,2022-06-27 15:00:00,UNI3L/USDT,0.001542,0.00157,0.0015,0.001501,362973.22400804,556.02977497148624
1656338400,2022-06-27 14:00:00,UNI3L/USDT,0.001495,0.001567,0.001463,0.001567,1617663.68911044,2420.51034794754795
1656334800,2022-06-27 13:00:00,UNI3L/USDT,0.001762,0.001823,0.001547,0.001547,3088473.12967547,5183.83597654541221
1656331200,2022-06-27 12:00:00,UNI3L/USDT,0.001803,0.001851,0.001722,0.001762,1180722.75594188,2099.29320326713909
1656327600,2022-06-27 11:00:00,UNI3L/USDT,0.001871,0.001871,0.00179,0.001796,985029.04869193,1795.85932063047094
1656324000,2022-06-27 10:00:00,UNI3L/USDT,0.001923,0.001924,0.001861,0.001883,1033318.9830679,1958.90279350208111
1656320400,2022-06-27 09:00:00,UNI3L/USDT,0.00191,0.001918,0.001852,0.001918,936403.95185452,1772.70323789628381
1656316800,2022-06-27 08:00:00,UNI3L/USDT,0.001776,0.001911,0.00177,0.001905,1614997.24756473,2993.35883562830138
1656313200,2022-06-27 07:00:00,UNI3L/USDT,0.001735,0.001814,0.001709,0.001769,955893.35915131,1703.21872586064121
1656309600,2022-06-27 06:00:00,UNI3L/USDT,0.001702,0.001728,0.001672,0.001723,1840638.63376826,3094.69804256328612
1656306000,2022-06-27 05:00:00,UNI3L/USDT,0.001749,0.001775,0.001701,0.001701,143809.62149693,247.49297887909066
1656302400,2022-06-27 04:00:00,UNI3L/USDT,0.001749,0.001762,0.001713,0.001753,285287.60259607,496.79650368047534
1656298800,2022-06-27 03:00:00,UNI3L/USDT,0.001771,0.001771,0.00174,0.001755,1038992.88777474,1828.12561829159292
1656295200,2022-06-27 02:00:00,UNI3L/USDT,0.001717,0.001769,0.001697,0.001769,376651.1916028,658.7275657106252
1656291600,2022-06-27 01:00:00,UNI3L/USDT,0.001701,0.001722,0.001642,0.001716,441676.42028998,747.61835441669102
1656288000,2022-06-27 00:00:00,UNI3L/USDT,0.001647,0.001708,0.001615,0.001708,946676.69166917,1587.30831416495396
1656284400,2022-06-26 23:00:00,UNI3L/USDT,0.00177,0.001816,0.001635,0.001635,1799615.67589478,3085.10403373375996
1656280800,2022-06-26 22:00:00,UNI3L/USDT,0.001898,0.001898,0.001716,0.00178,2361852.31587204,4214.72200377959247
1656277200,2022-06-26 21:00:00,UNI3L/USDT,0.002028,0.002028,0.00189,0.00189,1423516.08175618,2758.55627954827344
1656273600,2022-06-26 20:00:00,UNI3L/USDT,0.001813,0.002058,0.001813,0.002022,3846443.03080768,7381.11311932751018
1656270000,2022-06-26 19:00:00,UNI3L/USDT,0.001694,0.001861,0.001694,0.001816,1617567.65307006,2897.15114149262804
1656266400,2022-06-26 18:00:00,UNI3L/USDT,0.001715,0.001715,0.001612,0.001688,474891.28925224,787.85057926375606
1656262800,2022-06-26 17:00:00,UNI3L/USDT,0.001722,0.001755,0.001648,0.001728,350580.602574,597.95091392347022
1656259200,2022-06-26 16:00:00,UNI3L/USDT,0.001654,0.001768,0.001621,0.001715,2118726.72784364,3611.15865496434914
1656255600,2022-06-26 15:00:00,UNI3L/USDT,0.001647,0.001661,0.001544,0.001661,2613600.43879982,4162.9954487231383
1656252000,2022-06-26 14:00:00,UNI3L/USDT,0.001674,0.00172,0.001642,0.001654,4041605.12674645,6744.99891966637936
1656248400,2022-06-26 13:00:00,UNI3L/USDT,0.001755,0.001769,0.001661,0.001668,1674263.39798383,2889.44208283971845
1656244800,2022-06-26 12:00:00,UNI3L/USDT,0.001788,0.001917,0.001735,0.001749,3550461.79852158,6637.56112751313363
1656241200,2022-06-26 11:00:00,UNI3L/USDT,0.001633,0.001804,0.001633,0.001802,2300136.96347394,3959.4566136074558
1656237600,2022-06-26 10:00:00,UNI3L/USDT,0.0016,0.00164,0.001578,0.001627,113974.69768393,184.54988113224133
1656234000,2022-06-26 09:00:00,UNI3L/USDT,0.001666,0.001666,0.001586,0.001606,1741545.50536358,2826.67397815235554
1656230400,2022-06-26 08:00:00,UNI3L/USDT,0.001667,0.001688,0.001648,0.001661,437552.3344,723.3331131569
1656226800,2022-06-26 07:00:00,UNI3L/USDT,0.001722,0.001728,0.001667,0.001667,924621.8380093,1579.40875810038322
1656223200,2022-06-26 06:00:00,UNI3L/USDT,0.001667,0.001744,0.001631,0.001722,5251127.22395408,8776.07404955408316
1656219600,2022-06-26 05:00:00,UNI3L/USDT,0.00168,0.00172,0.001636,0.001666,1178817.14988424,1976.2692020125551
1656216000,2022-06-26 04:00:00,UNI3L/USDT,0.00164,0.001704,0.001613,0.001679,1823433.0776884,3000.27366808701507
1656212400,2022-06-26 03:00:00,UNI3L/USDT,0.001627,0.00164,0.001626,0.00164,349113.64455018,567.93562490333835
1656208800,2022-06-26 02:00:00,UNI3L/USDT,0.001659,0.001669,0.001601,0.001614,1582043.66677658,2603.5454685934515
1656205200,2022-06-26 01:00:00,UNI3L/USDT,0.001701,0.001758,0.00164,0.001649,1550278.5878,2631.5195069438
1656201600,2022-06-26 00:00:00,UNI3L/USDT,0.001674,0.001716,0.001666,0.001694,1780335.18267386,3014.10574361474616
1656198000,2022-06-25 23:00:00,UNI3L/USDT,0.001715,0.001767,0.001661,0.001661,1629234.33260437,2791.85111806974553
1656194400,2022-06-25 22:00:00,UNI3L/USDT,0.001749,0.001796,0.00171,0.001722,913871.10729862,1601.02884793508628
1656190800,2022-06-25 21:00:00,UNI3L/USDT,0.001634,0.001776,0.001632,0.001749,4305717.43497917,7367.02209225473381
1656187200,2022-06-25 20:00:00,UNI3L/USDT,0.001566,0.00166,0.001557,0.001633,4099105.64468731,6523.27893962851501
1656183600,2022-06-25 19:00:00,UNI3L/USDT,0.001539,0.001603,0.001539,0.001582,1159543.86816926,1827.95110680377317
1656180000,2022-06-25 18:00:00,UNI3L/USDT,0.001454,0.001551,0.001429,0.001551,4766732.74013877,7086.35870735085041
1656176400,2022-06-25 17:00:00,UNI3L/USDT,0.001437,0.00149,0.001424,0.001465,469051.84547042,690.92665126137375
1656172800,2022-06-25 16:00:00,UNI3L/USDT,0.001381,0.001449,0.001381,0.001446,1001219.01904149,1428.65862152926617
1656169200,2022-06-25 15:00:00,UNI3L/USDT,0.001434,0.00149,0.001347,0.001359,7122466.9019588,10113.57858973614191
1656165600,2022-06-25 14:00:00,UNI3L/USDT,0.001435,0.001502,0.001434,0.001445,1446570.35917299,2088.29151942338966
1656162000,2022-06-25 13:00:00,UNI3L/USDT,0.001391,0.001478,0.001389,0.001444,3613823.64119205,5203.35887011613092
1656158400,2022-06-25 12:00:00,UNI3L/USDT,0.001516,0.001532,0.00135,0.001362,3617703.46508413,5142.18976059541991
1656154800,2022-06-25 11:00:00,UNI3L/USDT,0.001581,0.001613,0.001525,0.001527,516857.39139882,807.04941873617928
1656151200,2022-06-25 10:00:00,UNI3L/USDT,0.001583,0.001612,0.001548,0.001598,959317.15457764,1522.4590522003576
1656147600,2022-06-25 09:00:00,UNI3L/USDT,0.001549,0.001596,0.001549,0.001567,732058.84063322,1149.39663801698994
1656144000,2022-06-25 08:00:00,UNI3L/USDT,0.001632,0.001634,0.001555,0.001555,627153.45885487,1000.17536016649914
1656140400,2022-06-25 07:00:00,UNI3L/USDT,0.001567,0.001674,0.001567,0.001627,3347356.80385613,5464.83163394736305
1656136800,2022-06-25 06:00:00,UNI3L/USDT,0.001549,0.001567,0.001533,0.001567,277455.57973974,428.80148718018752
1656133200,2022-06-25 05:00:00,UNI3L/USDT,0.001544,0.0016,0.001536,0.001549,1898511.2265716,2967.32991987759247
1656129600,2022-06-25 04:00:00,UNI3L/USDT,0.001503,0.001549,0.001481,0.001543,181040.29648085,274.66474754973665
1656126000,2022-06-25 03:00:00,UNI3L/USDT,0.001468,0.001551,0.001452,0.001517,474652.10024448,720.28469421923955
1656122400,2022-06-25 02:00:00,UNI3L/USDT,0.0016,0.001606,0.001451,0.00149,969513.31609332,1483.665281227175
1656118800,2022-06-25 01:00:00,UNI3L/USDT,0.001565,0.001646,0.001565,0.001612,4201887.02244461,6708.37467741280207
1656115200,2022-06-25 00:00:00,UNI3L/USDT,0.001562,0.001613,0.001503,0.001569,4910464.23503286,7560.55802693037537
1656111600,2022-06-24 23:00:00,UNI3L/USDT,0.00159,0.00162,0.001537,0.001559,2976537.87018,4717.42554612259486
1656108000,2022-06-24 22:00:00,UNI3L/USDT,0.00156,0.00168,0.00156,0.0016,9352083.771598,15154.354159422564
1656104400,2022-06-24 21:00:00,UNI3L/USDT,0.001498,0.0016,0.001492,0.001556,6280550.29375838,9678.73340208162538
1656100800,2022-06-24 20:00:00,UNI3L/USDT,0.001584,0.001636,0.00146,0.001484,10748716.46174185,16484.73598108037948
1656097200,2022-06-24 19:00:00,UNI3L/USDT,0.00154,0.001568,0.001512,0.001534,3550912.70267248,5391.24727810238432
1656093600,2022-06-24 18:00:00,UNI3L/USDT,0.001477,0.001559,0.001477,0.001558,3540250.69582118,5511.47250287038017
1656090000,2022-06-24 17:00:00,UNI3L/USDT,0.00154,0.001571,0.001473,0.001487,1823775.80459165,2794.32240385124127
1656086400,2022-06-24 16:00:00,UNI3L/USDT,0.001578,0.001619,0.001484,0.001486,2613706.49139839,4083.35418313722549
1656082800,2022-06-24 15:00:00,UNI3L/USDT,0.001681,0.001722,0.001584,0.001597,4973738.01378861,8339.13231977138411
1656079200,2022-06-24 14:00:00,UNI3L/USDT,0.001744,0.001826,0.001654,0.001688,3924836.07070671,6876.70076000160988
1656075600,2022-06-24 13:00:00,UNI3L/USDT,0.001742,0.001802,0.001719,0.001739,1637939.34992676,2884.61945124183424
1656072000,2022-06-24 12:00:00,UNI3L/USDT,0.001674,0.001809,0.001674,0.001735,2771605.69326936,4793.26226947575399
1656068400,2022-06-24 11:00:00,UNI3L/USDT,0.001582,0.001708,0.001568,0.001667,1089538.26422432,1792.0727978409944
1656064800,2022-06-24 10:00:00,UNI3L/USDT,0.001525,0.001581,0.001496,0.001571,468985.82205118,716.94741815548756
1656061200,2022-06-24 09:00:00,UNI3L/USDT,0.001602,0.001602,0.001506,0.001506,447167.34028062,693.95829823859976
1656057600,2022-06-24 08:00:00,UNI3L/USDT,0.001538,0.001606,0.001526,0.001586,878896.4402165,1394.79202898276155
1656054000,2022-06-24 07:00:00,UNI3L/USDT,0.00146,0.00157,0.00146,0.001549,364858.15431612,557.89253441363067
1656050400,2022-06-24 06:00:00,UNI3L/USDT,0.001496,0.0015,0.001435,0.00146,559209.44855293,820.66986415517298
1656046800,2022-06-24 05:00:00,UNI3L/USDT,0.001558,0.001574,0.001475,0.001475,608356.98746059,922.90637465746254
1656043200,2022-06-24 04:00:00,UNI3L/USDT,0.0016,0.001672,0.001551,0.001558,758559.35625645,1205.7553139624844
1656039600,2022-06-24 03:00:00,UNI3L/USDT,0.001725,0.001725,0.001588,0.001601,2123544.02829241,3550.54229723689661
1656036000,2022-06-24 02:00:00,UNI3L/USDT,0.001765,0.001823,0.001715,0.001716,1248158.82092945,2239.87690449027564
1656032400,2022-06-24 01:00:00,UNI3L/USDT,0.001735,0.00183,0.001735,0.001767,672363.08585497,1202.20613001699283
1656028800,2022-06-24 00:00:00,UNI3L/USDT,0.001703,0.001798,0.001678,0.001715,2156212.12719139,3747.10874620065983
1656025200,2022-06-23 23:00:00,UNI3L/USDT,0.001602,0.001703,0.001602,0.001697,1529437.94410243,2558.36712261706839
1656021600,2022-06-23 22:00:00,UNI3L/USDT,0.001561,0.001669,0.001555,0.001614,715712.11548163,1168.33248224459645
1656018000,2022-06-23 21:00:00,UNI3L/USDT,0.001568,0.001643,0.001551,0.001581,852931.49680983,1363.3074316726504
1656014400,2022-06-23 20:00:00,UNI3L/USDT,0.001533,0.001611,0.001496,0.001563,2327034.10559723,3654.44084914230452
1656010800,2022-06-23 19:00:00,UNI3L/USDT,0.001403,0.001587,0.001386,0.001527,3694760.80579125,5546.34049633748403
1656007200,2022-06-23 18:00:00,UNI3L/USDT,0.001403,0.001418,0.00138,0.001397,581028.15288704,812.53773244479188
1656003600,2022-06-23 17:00:00,UNI3L/USDT,0.001387,0.001435,0.001358,0.001397,2694022.29810418,3759.66503778894465
1656000000,2022-06-23 16:00:00,UNI3L/USDT,0.00148,0.00148,0.001386,0.001386,2462450.26916304,3466.21188014742229
1655996400,2022-06-23 15:00:00,UNI3L/USDT,0.001548,0.001549,0.001429,0.001486,2946388.79923034,4367.90465161256999
1655992800,2022-06-23 14:00:00,UNI3L/USDT,0.001536,0.001564,0.001501,0.001518,1157590.59951773,1771.80917540773478
1655989200,2022-06-23 13:00:00,UNI3L/USDT,0.001593,0.001638,0.00154,0.00157,606532.20860639,958.0836115105723
1655985600,2022-06-23 12:00:00,UNI3L/USDT,0.001553,0.001639,0.00155,0.001587,2020816.57981121,3199.68838280151669
1655982000,2022-06-23 11:00:00,UNI3L/USDT,0.001643,0.001643,0.001543,0.001566,3695505.24627062,5876.37338731032979
1655978400,2022-06-23 10:00:00,UNI3L/USDT,0.001427,0.001684,0.001427,0.001626,7378467.85850036,11482.60492334295464
1655974800,2022-06-23 09:00:00,UNI3L/USDT,0.001381,0.001423,0.001377,0.001407,671299.99555581,936.30988872563587
1655971200,2022-06-23 08:00:00,UNI3L/USDT,0.00138,0.001446,0.00138,0.001385,2797366.68982186,3916.35876341446462
1655967600,2022-06-23 07:00:00,UNI3L/USDT,0.001386,0.001417,0.001353,0.001353,738435.94558221,1023.45981874218406
1655964000,2022-06-23 06:00:00,UNI3L/USDT,0.001321,0.001398,0.001292,0.001398,1055809.76193824,1421.78937409966506
1655960400,2022-06-23 05:00:00,UNI3L/USDT,0.00137,0.001391,0.001316,0.001324,2627102.6070916,3533.83235224984613
1655956800,2022-06-23 04:00:00,UNI3L/USDT,0.001353,0.001393,0.001325,0.001362,630138.37788035,866.31665009236046
1655953200,2022-06-23 03:00:00,UNI3L/USDT,0.001413,0.001416,0.001341,0.001341,6033865.84345259,8215.96612847803705
1655949600,2022-06-23 02:00:00,UNI3L/USDT,0.001397,0.001457,0.001381,0.001451,2798187.47650329,3990.2640209867231
1655946000,2022-06-23 01:00:00,UNI3L/USDT,0.001377,0.001475,0.001358,0.001388,4574831.75838296,6501.58537296901155
1655942400,2022-06-23 00:00:00,UNI3L/USDT,0.001201,0.001413,0.001187,0.001383,12539825.07584445,17012.74272902371803
1655938800,2022-06-22 23:00:00,UNI3L/USDT,0.001305,0.00132,0.001205,0.001205,1814564.66825673,2283.73001286468815
1655935200,2022-06-22 22:00:00,UNI3L/USDT,0.001276,0.00129,0.001248,0.001253,178335.40175117,226.47439508057537
1655931600,2022-06-22 21:00:00,UNI3L/USDT,0.001231,0.001278,0.001214,0.001278,1722150.87436352,2142.84320551129056
1655928000,2022-06-22 20:00:00,UNI3L/USDT,0.001258,0.001308,0.001221,0.001254,2839186.26131267,3561.42303354046
1655924400,2022-06-22 19:00:00,UNI3L/USDT,0.001363,0.001368,0.00124,0.001274,8246458.86576361,10542.95492099276491
1655920800,2022-06-22 18:00:00,UNI3L/USDT,0.001327,0.001389,0.001317,0.001361,6114374.27346764,8267.02919425290986
1655917200,2022-06-22 17:00:00,UNI3L/USDT,0.001347,0.001373,0.001299,0.001321,5227869.73284405,6907.11497837019732
1655913600,2022-06-22 16:00:00,UNI3L/USDT,0.001306,0.001366,0.00123,0.001335,12193140.73740403,15944.52246540837664
1655910000,2022-06-22 15:00:00,UNI3L/USDT,0.001368,0.001411,0.0013,0.0013,4613604.93262923,6148.86402057803681
1655906400,2022-06-22 14:00:00,UNI3L/USDT,0.00132,0.001482,0.001285,0.001384,10074069.12938391,14197.84842630128979
1655902800,2022-06-22 13:00:00,UNI3L/USDT,0.001266,0.001363,0.001233,0.00132,18270591.67505539,23871.34126627177279
1655899200,2022-06-22 12:00:00,UNI3L/USDT,0.001125,0.001284,0.001115,0.001269,14452704.10427141,17405.19042445478785
1655895600,2022-06-22 11:00:00,UNI3L/USDT,0.001069,0.001186,0.001055,0.001143,9249752.07394661,10427.16801713028088
1655892000,2022-06-22 10:00:00,UNI3L/USDT,0.001098,0.001098,0.001049,0.001066,8198808.29383461,8765.23820376654528
1655888400,2022-06-22 09:00:00,UNI3L/USDT,0.000995,0.001092,0.000994,0.001078,797348.49592388,821.13486352917049
1655884800,2022-06-22 08:00:00,UNI3L/USDT,0.000962,0.000998,0.00095,0.000982,2009575.05760444,1955.10456283315298
1655881200,2022-06-22 07:00:00,UNI3L/USDT,0.00102,0.001036,0.000957,0.000962,7751522.4196732,7651.87573986232066
1655877600,2022-06-22 06:00:00,UNI3L/USDT,0.001025,0.001069,0.000995,0.001041,1546160.87104152,1561.16771675106531
1655874000,2022-06-22 05:00:00,UNI3L/USDT,0.001076,0.001098,0.001023,0.001038,1811347.62090847,1930.45819552377617
1655870400,2022-06-22 04:00:00,UNI3L/USDT,0.001042,0.001101,0.001013,0.001054,2500596.02821027,2612.61178274125058
1655866800,2022-06-22 03:00:00,UNI3L/USDT,0.001036,0.0011,0.001,0.001044,7129066.46138639,7360.34638648464935
1655863200,2022-06-22 02:00:00,UNI3L/USDT,0.000955,0.001014,0.000944,0.001007,7469814.23395934,7188.17944022865734
1655859600,2022-06-22 01:00:00,UNI3L/USDT,0.001005,0.001093,0.000956,0.000971,7808060.52424979,8080.8338544960284
1655856000,2022-06-22 00:00:00,UNI3L/USDT,0.001057,0.001065,0.00098,0.001054,4897148.13316295,5042.14091001044228
1655852400,2022-06-21 23:00:00,UNI3L/USDT,0.00111,0.001111,0.001051,0.001061,1585943.10447552,1692.20310644855762
1655848800,2022-06-21 22:00:00,UNI3L/USDT,0.001096,0.00111,0.001034,0.001099,2436421.6118081,2593.25763497895775
1655845200,2022-06-21 21:00:00,UNI3L/USDT,0.001045,0.001096,0.001042,0.001082,6020314.59337532,6414.55812084361375
1655841600,2022-06-21 20:00:00,UNI3L/USDT,0.001072,0.001088,0.001012,0.001041,6105809.46102976,6438.33372008643501
1655838000,2022-06-21 19:00:00,UNI3L/USDT,0.001144,0.001158,0.00107,0.001072,6522136.37942462,7250.50436024569146
1655834400,2022-06-21 18:00:00,UNI3L/USDT,0.001185,0.001318,0.001143,0.001145,8552709.30320781,10478.53889347496306
1655830800,2022-06-21 17:00:00,UNI3L/USDT,0.001179,0.001186,0.001144,0.00117,3255128.81206959,3794.13553636058648
1655827200,2022-06-21 16:00:00,UNI3L/USDT,0.001182,0.001235,0.001161,0.001199,4178295.2613451,5007.99271284663214
1655823600,2022-06-21 15:00:00,UNI3L/USDT,0.001198,0.001211,0.001137,0.001181,12306273.24444845,14295.5253285997
1655820000,2022-06-21 14:00:00,UNI3L/USDT,0.001027,0.001219,0.001007,0.001198,13727997.82936722,15018.7169062937799
1655816400,2022-06-21 13:00:00,UNI3L/USDT,0.000895,0.001028,0.000885,0.001017,1658867.62155778,1613.43676941960854
1655812800,2022-06-21 12:00:00,UNI3L/USDT,0.000877,0.000904,0.000877,0.000901,526132.61493143,466.5289791044865
1655809200,2022-06-21 11:00:00,UNI3L/USDT,0.000967,0.000972,0.000872,0.000872,5080359.6643,4804.8878411266
1655805600,2022-06-21 10:00:00,UNI3L/USDT,0.000948,0.00097,0.00093,0.000967,356954.60480981,339.56973582509139
1655802000,2022-06-21 09:00:00,UNI3L/USDT,0.000971,0.000981,0.00094,0.000948,4007280.88366328,3867.9356565370232
1655798400,2022-06-21 08:00:00,UNI3L/USDT,0.000895,0.000972,0.000894,0.000972,4424316.92073214,4110.68602785432291
1655794800,2022-06-21 07:00:00,UNI3L/USDT,0.000942,0.000942,0.000895,0.000895,4603688.38514332,4229.53452704899084
1655791200,2022-06-21 06:00:00,UNI3L/USDT,0.000943,0.000968,0.000935,0.000942,2822754.54643564,2666.17545892707089
1655787600,2022-06-21 05:00:00,UNI3L/USDT,0.000879,0.00094,0.000879,0.000928,2010507.33688618,1836.70654092903905
1655784000,2022-06-21 04:00:00,UNI3L/USDT,0.00086,0.000877,0.000833,0.000877,3701632.85530813,3179.98679923692976
1655780400,2022-06-21 03:00:00,UNI3L/USDT,0.000843,0.00087,0.000824,0.000867,3062824.94201623,2620.10738156483834
1655776800,2022-06-21 02:00:00,UNI3L/USDT,0.000855,0.000855,0.000811,0.000828,4775743.6415,3885.9034270915
1655773200,2022-06-21 01:00:00,UNI3L/USDT,0.000828,0.000857,0.000815,0.000851,3350953.1921347,2847.91439036989837
1655769600,2022-06-21 00:00:00,UNI3L/USDT,0.000797,0.000827,0.000771,0.000826,6851048.61015026,5404.66883231908204
1655766000,2022-06-20 23:00:00,UNI3L/USDT,0.000748,0.00083,0.000748,0.000814,1047849.10661338,823.32779551886409
1655762400,2022-06-20 22:00:00,UNI3L/USDT,0.00072,0.000764,0.00072,0.000764,5515122.4987911,4146.6832674727004
1655758800,2022-06-20 21:00:00,UNI3L/USDT,0.000795,0.000809,0.000731,0.000731,1700855.98097075,1323.34764136908079
1655755200,2022-06-20 20:00:00,UNI3L/USDT,0.000762,0.000794,0.000753,0.00079,1488883.89361731,1161.30363527695857
1655751600,2022-06-20 19:00:00,UNI3L/USDT,0.000726,0.000767,0.000717,0.000767,689748.07644731,506.14248919528358
1655748000,2022-06-20 18:00:00,UNI3L/USDT,0.000748,0.000754,0.000712,0.000738,7310857.97386612,5364.18774089968377
1655744400,2022-06-20 17:00:00,UNI3L/USDT,0.000752,0.000802,0.000743,0.000748,3381448.70382297,2561.72253350208153
1655740800,2022-06-20 16:00:00,UNI3L/USDT,0.000766,0.000768,0.000737,0.000746,6891000.1450587,5225.50950166296704
1655737200,2022-06-20 15:00:00,UNI3L/USDT,0.000815,0.000822,0.000754,0.000777,10843048.32078216,8482.27342940407936
1655733600,2022-06-20 14:00:00,UNI3L/USDT,0.000782,0.000817,0.000782,0.000806,7990562.58438459,6429.99528031826959
