https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOV,Volume USDT
1651176000,2022-04-28 20:00:00,SOV/USDT,3.171,3.171,3.163,3.17,376.791,1194.3003133
1651172400,2022-04-28 19:00:00,SOV/USDT,3.171,3.171,3.163,3.171,314.0314,995.7926326
1651168800,2022-04-28 18:00:00,SOV/USDT,3.171,3.171,3.163,3.171,387.1752,1227.1527368
1651165200,2022-04-28 17:00:00,SOV/USDT,3.171,3.179,3.163,3.171,321.52871012,1019.59360067148
1651161600,2022-04-28 16:00:00,SOV/USDT,3.171,3.188,3.163,3.171,1024.8666,3255.9553395
1651158000,2022-04-28 15:00:00,SOV/USDT,3.163,3.171,3.158,3.171,387.3155,1226.09322337298
1651154400,2022-04-28 14:00:00,SOV/USDT,3.163,3.163,3.161,3.163,214.0348,676.9806246
1651150800,2022-04-28 13:00:00,SOV/USDT,3.165,3.165,3.085,3.163,984.09497883,3078.67085959695
1651147200,2022-04-28 12:00:00,SOV/USDT,3.163,3.171,3.149,3.165,696.9603,2204.1652527
1651143600,2022-04-28 11:00:00,SOV/USDT,3.171,3.171,3.163,3.171,317.8398,1007.8690138
1651140000,2022-04-28 10:00:00,SOV/USDT,3.171,3.171,3.149,3.171,849.17558965,2687.35179438015
1651136400,2022-04-28 09:00:00,SOV/USDT,3.165,3.171,3.163,3.171,494.2005,1565.4289327
1651132800,2022-04-28 08:00:00,SOV/USDT,3.171,3.171,3.158,3.171,391.7781,1240.7175408
1651129200,2022-04-28 07:00:00,SOV/USDT,3.171,3.171,3.163,3.171,389.4719,1235.0142381
1651125600,2022-04-28 06:00:00,SOV/USDT,3.171,3.171,3.163,3.171,436.3812,1383.4130338
1651122000,2022-04-28 05:00:00,SOV/USDT,3.171,3.171,3.171,3.171,387.0546,1227.3501366
1651118400,2022-04-28 04:00:00,SOV/USDT,3.171,3.171,3.164,3.171,403.796,1280.4360506
1651114800,2022-04-28 03:00:00,SOV/USDT,3.171,3.181,3.171,3.171,425.48299779,1349.36942496999
1651111200,2022-04-28 02:00:00,SOV/USDT,3.171,3.171,3.164,3.171,393.5838,1248.0531077
1651107600,2022-04-28 01:00:00,SOV/USDT,3.171,3.171,3.164,3.171,406.7171,1289.6987432
1651104000,2022-04-28 00:00:00,SOV/USDT,3.171,3.171,3.149,3.171,882.9796,2792.8126775
1651100400,2022-04-27 23:00:00,SOV/USDT,3.171,3.171,3.171,3.171,392.5535,1244.7871485
1651096800,2022-04-27 22:00:00,SOV/USDT,3.171,3.179,3.163,3.171,426.1964,1351.3665628
1651093200,2022-04-27 21:00:00,SOV/USDT,3.171,3.175,3.171,3.171,547.26761717,1735.80732617203
1651089600,2022-04-27 20:00:00,SOV/USDT,3.167,3.181,3.163,3.171,431.88941546,1369.45893617826
1651086000,2022-04-27 19:00:00,SOV/USDT,3.171,3.171,3.163,3.171,424.31,1345.2608028
1651082400,2022-04-27 18:00:00,SOV/USDT,3.17,3.181,3.163,3.163,816.22540148,2590.59874452604
1651078800,2022-04-27 17:00:00,SOV/USDT,3.171,3.172,3.163,3.171,612.54691286,1942.22897029192
1651075200,2022-04-27 16:00:00,SOV/USDT,3.171,3.171,3.171,3.171,396.1415,1256.1646965
1651071600,2022-04-27 15:00:00,SOV/USDT,3.171,3.175,3.149,3.171,845.6845,2675.4817185
1651068000,2022-04-27 14:00:00,SOV/USDT,3.171,3.179,3.149,3.171,1339.5537,4240.1484056
1651064400,2022-04-27 13:00:00,SOV/USDT,3.171,3.193,3.147,3.179,1304.628,4144.3091516
1651060800,2022-04-27 12:00:00,SOV/USDT,3.171,3.171,3.163,3.171,467.1195,1480.5258993
1651057200,2022-04-27 11:00:00,SOV/USDT,3.171,3.179,3.163,3.171,374.9572586,1188.9855635894
1651053600,2022-04-27 10:00:00,SOV/USDT,3.171,3.171,3.171,3.171,344.9413,1093.8088623
1651050000,2022-04-27 09:00:00,SOV/USDT,3.164,3.171,3.163,3.171,406.4588,1288.4583324
1651046400,2022-04-27 08:00:00,SOV/USDT,3.13,3.171,3.127,3.147,1187.8618,3751.8937526
1651042800,2022-04-27 07:00:00,SOV/USDT,3.158,3.158,3.06,3.108,4431.9184,13689.9382944
1651039200,2022-04-27 06:00:00,SOV/USDT,3.147,3.162,3.134,3.162,98.4089,310.6533789
1651035600,2022-04-27 05:00:00,SOV/USDT,3.15,3.15,2.937,3.13,3732.2745,11483.4489168
1651032000,2022-04-27 04:00:00,SOV/USDT,3.119,3.175,3.119,3.175,21.2861,66.8349172
1651028400,2022-04-27 03:00:00,SOV/USDT,3.084,3.14,2.895,3.113,7675.08105942,22954.53105218837
1651024800,2022-04-27 02:00:00,SOV/USDT,3.084,3.108,2.996,3.084,779.8624678,2375.42857226024
1651021200,2022-04-27 01:00:00,SOV/USDT,3.13,3.13,3.084,3.084,19.4454,60.4123446
1651017600,2022-04-27 00:00:00,SOV/USDT,3.1,3.13,3.04,3.13,2037.3481,6256.6778183
1651014000,2022-04-26 23:00:00,SOV/USDT,3.13,3.13,3.108,3.108,17.479,54.4165735
1651010400,2022-04-26 22:00:00,SOV/USDT,3.145,3.156,3.13,3.13,295.51811625,931.591411285
1651006800,2022-04-26 21:00:00,SOV/USDT,3.175,3.175,3.1,3.155,1005.81517223,3149.6118886691
1651003200,2022-04-26 20:00:00,SOV/USDT,3.175,3.175,3.167,3.175,660.5126,2096.4270676
1650999600,2022-04-26 19:00:00,SOV/USDT,3.175,3.214,3.175,3.175,333.34655694,1065.37409626713
1650996000,2022-04-26 18:00:00,SOV/USDT,3.241,3.241,3.175,3.175,41.6564,134.2077422
1650992400,2022-04-26 17:00:00,SOV/USDT,3.268,3.316,3.232,3.232,42.769,139.6628255
1650988800,2022-04-26 16:00:00,SOV/USDT,3.326,3.348,3.268,3.276,3412.03246842,11330.4861449551
1650985200,2022-04-26 15:00:00,SOV/USDT,3.334,3.334,3.306,3.334,2385.1528,7921.6328848
1650981600,2022-04-26 14:00:00,SOV/USDT,3.334,3.342,3.317,3.334,454.6812,1515.0412955
1650978000,2022-04-26 13:00:00,SOV/USDT,3.334,3.334,3.334,3.334,296.67690005,989.1207847667
1650974400,2022-04-26 12:00:00,SOV/USDT,3.348,3.348,3.315,3.315,334.9483,1115.1415351
1650970800,2022-04-26 11:00:00,SOV/USDT,3.347,3.42,3.339,3.348,853.29967006,2894.21860557312
1650967200,2022-04-26 10:00:00,SOV/USDT,3.347,3.356,3.347,3.356,110.89765247,372.01792408932
1650963600,2022-04-26 09:00:00,SOV/USDT,3.348,3.359,3.28,3.339,988.403,3289.1326675
1650960000,2022-04-26 08:00:00,SOV/USDT,3.342,3.356,3.342,3.352,372.1904,1246.8134872
1650956400,2022-04-26 07:00:00,SOV/USDT,3.355,3.355,3.341,3.354,239.1897,800.1579776
1650952800,2022-04-26 06:00:00,SOV/USDT,3.346,3.357,3.336,3.355,340.2857,1138.8706243
1650949200,2022-04-26 05:00:00,SOV/USDT,3.351,3.351,3.33,3.331,60.3844,201.2191505
1650945600,2022-04-26 04:00:00,SOV/USDT,3.33,3.368,3.33,3.368,33.6159,112.4667148
1650942000,2022-04-26 03:00:00,SOV/USDT,3.33,3.33,3.33,3.33,14.2899,47.585367
1650938400,2022-04-26 02:00:00,SOV/USDT,3.33,3.33,3.33,3.33,13.9168,46.342944
1650934800,2022-04-26 01:00:00,SOV/USDT,3.329,3.329,3.329,3.329,0.2388,0.7949652
1650931200,2022-04-26 00:00:00,SOV/USDT,3.317,3.329,3.317,3.329,309.1217,1025.7860057
1650927600,2022-04-25 23:00:00,SOV/USDT,3.317,3.324,3.317,3.317,359.9977,1194.1334304
1650924000,2022-04-25 22:00:00,SOV/USDT,3.293,3.317,3.293,3.317,141.6842,467.6118297
1650920400,2022-04-25 21:00:00,SOV/USDT,3.287,3.334,3.284,3.284,215.38313536,713.67626527808
1650916800,2022-04-25 20:00:00,SOV/USDT,3.278,3.32,3.278,3.291,2836.28992267,9352.89531582447
1650913200,2022-04-25 19:00:00,SOV/USDT,3.278,3.32,3.278,3.278,1498.2518,4934.4595706
1650909600,2022-04-25 18:00:00,SOV/USDT,3.297,3.3,3.27,3.291,823.04062136,2706.54198888896
1650906000,2022-04-25 17:00:00,SOV/USDT,3.278,3.296,3.278,3.296,478.39997766,1570.19793159076
1650902400,2022-04-25 16:00:00,SOV/USDT,3.278,3.286,3.26,3.278,1177.27156287,3850.24413429082
1650898800,2022-04-25 15:00:00,SOV/USDT,3.278,3.291,3.278,3.278,359.3955,1178.6443333
1650895200,2022-04-25 14:00:00,SOV/USDT,3.278,3.296,3.27,3.278,2106.3946,6923.5823484
1650891600,2022-04-25 13:00:00,SOV/USDT,3.255,3.306,3.249,3.278,1689.2407,5552.8459932
1650888000,2022-04-25 12:00:00,SOV/USDT,3.278,3.278,3.278,3.278,0,0
1650884400,2022-04-25 11:00:00,SOV/USDT,3.248,3.278,3.248,3.278,675.7154,2204.0003494
1650880800,2022-04-25 10:00:00,SOV/USDT,3.248,3.248,3.22,3.22,7.204,23.2699372
1650877200,2022-04-25 09:00:00,SOV/USDT,3.252,3.252,3.248,3.252,192.2491,625.1851772
1650873600,2022-04-25 08:00:00,SOV/USDT,3.366,3.368,3.254,3.268,2567.0812,8388.848766
1650870000,2022-04-25 07:00:00,SOV/USDT,3.368,3.368,3.278,3.367,2747.9159,9215.6349379
1650866400,2022-04-25 06:00:00,SOV/USDT,3.368,3.368,3.339,3.368,731.5137,2456.705457
1650862800,2022-04-25 05:00:00,SOV/USDT,3.368,3.368,3.36,3.368,354.6328,1194.1438416
1650859200,2022-04-25 04:00:00,SOV/USDT,3.368,3.368,3.367,3.368,395.3565,1331.5498183
1650855600,2022-04-25 03:00:00,SOV/USDT,3.368,3.368,3.368,3.368,298.8185,1006.420708
1650852000,2022-04-25 02:00:00,SOV/USDT,3.368,3.368,3.35,3.368,791.5843,2659.6403009
1650848400,2022-04-25 01:00:00,SOV/USDT,3.368,3.376,3.36,3.368,305.01770853,1027.26507359728
1650844800,2022-04-25 00:00:00,SOV/USDT,3.388,3.388,3.351,3.368,1223.5063,4123.4327471
1650841200,2022-04-24 23:00:00,SOV/USDT,3.388,3.388,3.386,3.388,305.6516,1035.5208826
1650837600,2022-04-24 22:00:00,SOV/USDT,3.388,3.388,3.38,3.388,673.1967,2277.8789956
1650834000,2022-04-24 21:00:00,SOV/USDT,3.388,3.388,3.388,3.388,293.3186,993.7634168
1650830400,2022-04-24 20:00:00,SOV/USDT,3.351,3.388,3.351,3.388,1020.20458153,3422.14794437774
1650826800,2022-04-24 19:00:00,SOV/USDT,3.35,3.373,3.35,3.351,587.1905,1975.1152132
1650823200,2022-04-24 18:00:00,SOV/USDT,3.349,3.349,3.349,3.349,25.0657,83.9450293
1650819600,2022-04-24 17:00:00,SOV/USDT,3.349,3.371,3.349,3.351,323.6303388,1087.1406755948
1650816000,2022-04-24 16:00:00,SOV/USDT,3.342,3.388,3.341,3.35,1314.6801,4410.1065737
1650812400,2022-04-24 15:00:00,SOV/USDT,3.342,3.37,3.341,3.348,643.2277,2155.7977766
1650808800,2022-04-24 14:00:00,SOV/USDT,3.411,3.411,3.28,3.349,4417.4395,14673.6442
1650805200,2022-04-24 13:00:00,SOV/USDT,3.411,3.411,3.411,3.411,15.0123,51.2069553
1650801600,2022-04-24 12:00:00,SOV/USDT,3.411,3.411,3.411,3.411,14.4236,49.1988996
1650798000,2022-04-24 11:00:00,SOV/USDT,3.411,3.411,3.406,3.411,168.2459,573.8207816
1650794400,2022-04-24 10:00:00,SOV/USDT,3.417,3.417,3.417,3.417,146.32718759,499.99999999503
1650790800,2022-04-24 09:00:00,SOV/USDT,3.411,3.411,3.411,3.411,0.0991,0.3380301
1650787200,2022-04-24 08:00:00,SOV/USDT,3.418,3.418,3.401,3.411,530.96928396,1808.43693867528
1650783600,2022-04-24 07:00:00,SOV/USDT,3.42,3.42,3.42,3.42,224.6397,768.267774
1650780000,2022-04-24 06:00:00,SOV/USDT,3.42,3.42,3.406,3.42,428.4926,1464.0965394
1650776400,2022-04-24 05:00:00,SOV/USDT,3.42,3.42,3.42,3.42,295.6756,1011.210552
1650772800,2022-04-24 04:00:00,SOV/USDT,3.42,3.42,3.42,3.42,292.1084,999.010728
1650769200,2022-04-24 03:00:00,SOV/USDT,3.42,3.42,3.406,3.42,312.0291,1067.002531
1650765600,2022-04-24 02:00:00,SOV/USDT,3.42,3.423,3.42,3.42,320.97042092,1097.74943397577
1650762000,2022-04-24 01:00:00,SOV/USDT,3.42,3.42,3.42,3.42,289.8407,991.255194
1650758400,2022-04-24 00:00:00,SOV/USDT,3.42,3.42,3.411,3.42,294.8799,1008.4878954
1650754800,2022-04-23 23:00:00,SOV/USDT,3.42,3.422,3.42,3.42,297.90353535,1018.8417799677
1650751200,2022-04-23 22:00:00,SOV/USDT,3.42,3.422,3.42,3.42,377.10183126,1289.81043897172
1650747600,2022-04-23 21:00:00,SOV/USDT,3.42,3.421,3.42,3.42,292.3895,999.9758901
1650744000,2022-04-23 20:00:00,SOV/USDT,3.42,3.42,3.42,3.42,285.2843,975.672306
1650740400,2022-04-23 19:00:00,SOV/USDT,3.42,3.42,3.411,3.42,368.7006,1260.5214744
1650736800,2022-04-23 18:00:00,SOV/USDT,3.42,3.422,3.401,3.42,502.2348,1715.4850091
1650733200,2022-04-23 17:00:00,SOV/USDT,3.42,3.422,3.42,3.42,292.8957,1001.7048418
1650729600,2022-04-23 16:00:00,SOV/USDT,3.42,3.42,3.401,3.406,809.5437,2762.550356
1650726000,2022-04-23 15:00:00,SOV/USDT,3.42,3.42,3.42,3.42,286.5204,979.899768
1650722400,2022-04-23 14:00:00,SOV/USDT,3.42,3.42,3.42,3.42,287.4062,982.929204
1650718800,2022-04-23 13:00:00,SOV/USDT,3.42,3.422,3.411,3.42,683.7862,2335.4035146
1650715200,2022-04-23 12:00:00,SOV/USDT,3.42,3.444,3.406,3.42,979.12149923,3351.09728717617
1650711600,2022-04-23 11:00:00,SOV/USDT,3.42,3.42,3.412,3.42,316.866,1083.5815376
1650708000,2022-04-23 10:00:00,SOV/USDT,3.42,3.42,3.42,3.42,285.7843,977.382306
1650704400,2022-04-23 09:00:00,SOV/USDT,3.42,3.431,3.42,3.42,310.94746237,1063.70578089147
1650700800,2022-04-23 08:00:00,SOV/USDT,3.42,3.42,3.411,3.42,340.9808,1165.868443
1650697200,2022-04-23 07:00:00,SOV/USDT,3.42,3.42,3.42,3.42,326.4486,1116.454212
1650693600,2022-04-23 06:00:00,SOV/USDT,3.42,3.42,3.42,3.42,313.508,1072.19736
1650690000,2022-04-23 05:00:00,SOV/USDT,3.444,3.444,3.417,3.42,303.7518,1039.4864563
1650686400,2022-04-23 04:00:00,SOV/USDT,3.444,3.49,3.444,3.444,1032.6305,3587.2110558
1650682800,2022-04-23 03:00:00,SOV/USDT,3.392,3.44,3.392,3.44,16.0847,54.8639949
1650679200,2022-04-23 02:00:00,SOV/USDT,3.411,3.411,3.372,3.408,215.9755,732.0374194
1650675600,2022-04-23 01:00:00,SOV/USDT,3.388,3.444,3.388,3.42,211.1567,726.583786
1650672000,2022-04-23 00:00:00,SOV/USDT,3.374,3.407,3.359,3.388,882.3959,2981.587751
1650668400,2022-04-22 23:00:00,SOV/USDT,3.365,3.42,3.358,3.366,4334.239,14665.4227
1650664800,2022-04-22 22:00:00,SOV/USDT,3.331,3.331,3.33,3.33,0.1716,0.571473
1650661200,2022-04-22 21:00:00,SOV/USDT,3.366,3.366,3.33,3.33,88.1844,296.8264116
1650657600,2022-04-22 20:00:00,SOV/USDT,3.382,3.382,3.31,3.366,203.69138853,683.21962099198
1650654000,2022-04-22 19:00:00,SOV/USDT,3.334,3.414,3.323,3.371,284.51314264,964.58057997296
1650650400,2022-04-22 18:00:00,SOV/USDT,3.333,3.429,3.31,3.325,1107.7829277,3728.8181199833
1650646800,2022-04-22 17:00:00,SOV/USDT,3.311,3.42,3.311,3.317,124.02333295,414.521901489
1650643200,2022-04-22 16:00:00,SOV/USDT,3.31,3.348,3.31,3.31,40.5243,134.2564106
1650639600,2022-04-22 15:00:00,SOV/USDT,3.367,3.367,3.31,3.31,70.67738256,234.36047937952
1650636000,2022-04-22 14:00:00,SOV/USDT,3.386,3.386,3.33,3.346,27.18034315,91.5767345799
1650632400,2022-04-22 13:00:00,SOV/USDT,3.411,3.42,3.344,3.384,36.6543,124.1968861
1650628800,2022-04-22 12:00:00,SOV/USDT,3.469,3.49,3.42,3.42,91.7414,315.9200519
1650625200,2022-04-22 11:00:00,SOV/USDT,3.469,3.469,3.469,3.469,0.2285,0.7926665
1650621600,2022-04-22 10:00:00,SOV/USDT,3.5,3.517,3.469,3.469,661.7387,2313.5963332
1650618000,2022-04-22 09:00:00,SOV/USDT,3.5,3.5,3.5,3.5,0.1298,0.4543
1650614400,2022-04-22 08:00:00,SOV/USDT,3.512,3.538,3.5,3.5,24.6339,86.911833
1650610800,2022-04-22 07:00:00,SOV/USDT,3.512,3.538,3.5,3.538,93.5528,328.7975675
1650607200,2022-04-22 06:00:00,SOV/USDT,3.512,3.538,3.509,3.538,1.8814,6.6492662
1650603600,2022-04-22 05:00:00,SOV/USDT,3.512,3.538,3.512,3.512,0.9326,3.2910316
1650600000,2022-04-22 04:00:00,SOV/USDT,3.597,3.597,3.5,3.538,223.3386,786.5034887
1650596400,2022-04-22 03:00:00,SOV/USDT,3.605,3.605,3.597,3.598,54.1659,194.8841681
1650592800,2022-04-22 02:00:00,SOV/USDT,3.609,3.617,3.598,3.617,73.5816,265.7982187
1650589200,2022-04-22 01:00:00,SOV/USDT,3.597,3.63,3.597,3.609,109.4286,396.6646266
1650585600,2022-04-22 00:00:00,SOV/USDT,3.629,3.629,3.606,3.616,101.6565,368.2439325
1650582000,2022-04-21 23:00:00,SOV/USDT,3.629,3.629,3.598,3.629,948.9807,3431.552385
1650578400,2022-04-21 22:00:00,SOV/USDT,3.629,3.629,3.589,3.629,1673.6235,6041.4723414
1650574800,2022-04-21 21:00:00,SOV/USDT,3.629,3.629,3.629,3.629,338.0242,1226.6898218
1650571200,2022-04-21 20:00:00,SOV/USDT,3.629,3.63,3.614,3.629,696.32922093,2523.7249975759
1650567600,2022-04-21 19:00:00,SOV/USDT,3.629,3.629,3.62,3.629,340.1306,1233.9219598
1650564000,2022-04-21 18:00:00,SOV/USDT,3.629,3.638,3.629,3.629,290.82238675,1055.4249180965
1650560400,2022-04-21 17:00:00,SOV/USDT,3.629,3.64,3.629,3.629,336.75728791,1222.4579109924
1650556800,2022-04-21 16:00:00,SOV/USDT,3.629,3.63,3.62,3.629,301.873,1095.4127627
1650553200,2022-04-21 15:00:00,SOV/USDT,3.629,3.629,3.615,3.629,438.0579,1588.0013459
1650549600,2022-04-21 14:00:00,SOV/USDT,3.629,3.638,3.62,3.629,301.6566,1094.6617015
1650546000,2022-04-21 13:00:00,SOV/USDT,3.629,3.7,3.629,3.629,456.97955843,1668.522127791
1650542400,2022-04-21 12:00:00,SOV/USDT,3.62,3.65,3.62,3.629,1847.8019,6722.4350636
1650538800,2022-04-21 11:00:00,SOV/USDT,3.629,3.634,3.61,3.631,282.8294,1025.1201482
1650535200,2022-04-21 10:00:00,SOV/USDT,3.605,3.634,3.6,3.62,630.9181,2287.3483837
1650531600,2022-04-21 09:00:00,SOV/USDT,3.606,3.606,3.6,3.605,261.7567,943.6440285
1650528000,2022-04-21 08:00:00,SOV/USDT,3.615,3.633,3.515,3.625,2855.5086,10268.8324808
1650524400,2022-04-21 07:00:00,SOV/USDT,3.626,3.634,3.615,3.626,317.2776,1150.5444707
1650520800,2022-04-21 06:00:00,SOV/USDT,3.618,3.626,3.596,3.626,300.9819,1091.2600497
1650517200,2022-04-21 05:00:00,SOV/USDT,3.626,3.626,3.615,3.626,260.4458,944.3754643
1650513600,2022-04-21 04:00:00,SOV/USDT,3.625,3.626,3.615,3.626,296.4258,1074.832362
1650510000,2022-04-21 03:00:00,SOV/USDT,3.626,3.626,3.615,3.626,299.3573,1085.4684544
1650506400,2022-04-21 02:00:00,SOV/USDT,3.626,3.626,3.57,3.626,1011.49098599,3646.17229185114
1650502800,2022-04-21 01:00:00,SOV/USDT,3.625,3.64,3.625,3.626,398.3699,1446.0419609
1650499200,2022-04-21 00:00:00,SOV/USDT,3.617,3.626,3.617,3.625,175.9764,638.0282128
1650495600,2022-04-20 23:00:00,SOV/USDT,3.626,3.634,3.617,3.626,478.95220968,1738.00963487712
1650492000,2022-04-20 22:00:00,SOV/USDT,3.626,3.635,3.617,3.626,315.18467198,1142.87052499948
1650488400,2022-04-20 21:00:00,SOV/USDT,3.64,3.642,3.608,3.626,488.558,1773.2351836
1650484800,2022-04-20 20:00:00,SOV/USDT,3.721,3.727,3.633,3.648,2938.7742,10891.7688365
1650481200,2022-04-20 19:00:00,SOV/USDT,3.634,3.8,3.615,3.721,4011.85089347,14969.536656086
1650477600,2022-04-20 18:00:00,SOV/USDT,3.634,3.634,3.619,3.634,491.0359,1782.9692412
1650474000,2022-04-20 17:00:00,SOV/USDT,3.634,3.634,3.625,3.634,333.6841,1212.3171835
1650470400,2022-04-20 16:00:00,SOV/USDT,3.634,3.643,3.625,3.634,305.6879,1110.8688988
1650466800,2022-04-20 15:00:00,SOV/USDT,3.634,3.634,3.619,3.634,485.722,1763.5314704
1650463200,2022-04-20 14:00:00,SOV/USDT,3.634,3.634,3.634,3.634,277.6476,1008.9713784
1650459600,2022-04-20 13:00:00,SOV/USDT,3.634,3.643,3.609,3.634,1257.97075583,4558.75042588869
1650456000,2022-04-20 12:00:00,SOV/USDT,3.634,3.634,3.625,3.634,293.533,1066.6908191
1650452400,2022-04-20 11:00:00,SOV/USDT,3.626,3.649,3.626,3.634,399.70956963,1453.76352476011
1650448800,2022-04-20 10:00:00,SOV/USDT,3.634,3.643,3.625,3.625,328.55119217,1193.97888107531
1650445200,2022-04-20 09:00:00,SOV/USDT,3.634,3.665,3.634,3.634,2114.5413,7717.138967
1650441600,2022-04-20 08:00:00,SOV/USDT,3.634,3.634,3.625,3.634,376.8498,1369.4713362
1650438000,2022-04-20 07:00:00,SOV/USDT,3.634,3.634,3.614,3.634,879.6421,3190.1560763
1650434400,2022-04-20 06:00:00,SOV/USDT,3.634,3.634,3.625,3.634,372.7433,1354.5480704
1650430800,2022-04-20 05:00:00,SOV/USDT,3.634,3.643,3.623,3.634,481.7067,1749.5420198
1650427200,2022-04-20 04:00:00,SOV/USDT,3.634,3.634,3.623,3.634,499.4211,1813.5760478
1650423600,2022-04-20 03:00:00,SOV/USDT,3.634,3.657,3.625,3.634,801.72706489,2920.97997179427
1650420000,2022-04-20 02:00:00,SOV/USDT,3.634,3.634,3.625,3.634,353.8238,1285.7952941
1650416400,2022-04-20 01:00:00,SOV/USDT,3.625,3.634,3.619,3.634,431.9113,1568.9726066
1650412800,2022-04-20 00:00:00,SOV/USDT,3.634,3.643,3.623,3.634,422.6912,1535.4456682
1650409200,2022-04-19 23:00:00,SOV/USDT,3.657,3.657,3.619,3.634,350.2915,1275.3847315
1650405600,2022-04-19 22:00:00,SOV/USDT,3.634,3.699,3.634,3.657,668.72353114,2444.54725048686
1650402000,2022-04-19 21:00:00,SOV/USDT,3.634,3.634,3.619,3.634,556.4661,2020.4201382
1650398400,2022-04-19 20:00:00,SOV/USDT,3.634,3.654,3.614,3.634,779.16182552,2827.73027214975
1650394800,2022-04-19 19:00:00,SOV/USDT,3.634,3.659,3.625,3.634,592.75505318,2154.55302028562
1650391200,2022-04-19 18:00:00,SOV/USDT,3.634,3.645,3.623,3.634,623.57276264,2267.3195423096
1650387600,2022-04-19 17:00:00,SOV/USDT,3.634,3.64,3.634,3.634,323.27903736,1175.1032975904
1650384000,2022-04-19 16:00:00,SOV/USDT,3.634,3.643,3.603,3.634,1278.2517,4629.4603535
1650380400,2022-04-19 15:00:00,SOV/USDT,3.634,3.643,3.625,3.634,310.46212948,1128.48159109564
1650376800,2022-04-19 14:00:00,SOV/USDT,3.634,3.643,3.63,3.634,397.9368,1445.8259627
1650373200,2022-04-19 13:00:00,SOV/USDT,3.638,3.643,3.624,3.634,551.387,2003.3149536
1650369600,2022-04-19 12:00:00,SOV/USDT,3.638,3.647,3.638,3.638,305.593,1111.9920207
1650366000,2022-04-19 11:00:00,SOV/USDT,3.638,3.653,3.625,3.638,479.92634921,1745.44798876413
1650362400,2022-04-19 10:00:00,SOV/USDT,3.638,3.647,3.638,3.638,266.2226,968.5328398
1650358800,2022-04-19 09:00:00,SOV/USDT,3.638,3.647,3.629,3.638,359.95541473,1309.51363732031
1650355200,2022-04-19 08:00:00,SOV/USDT,3.638,3.647,3.62,3.638,481.92291009,1750.91569189823
1650351600,2022-04-19 07:00:00,SOV/USDT,3.638,3.647,3.629,3.638,287.5475,1046.0472151
1650348000,2022-04-19 06:00:00,SOV/USDT,3.638,3.647,3.627,3.638,601.84119114,2187.02575828758
1650344400,2022-04-19 05:00:00,SOV/USDT,3.638,3.638,3.629,3.638,401.9662,1461.3345119
1650340800,2022-04-19 04:00:00,SOV/USDT,3.638,3.7,3.619,3.638,1231.03887466,4469.40624597445
1650337200,2022-04-19 03:00:00,SOV/USDT,3.638,3.638,3.638,3.638,297.1965,1081.200867
1650333600,2022-04-19 02:00:00,SOV/USDT,3.629,3.638,3.629,3.638,197.5332,717.9555534
1650330000,2022-04-19 01:00:00,SOV/USDT,3.694,3.694,3.626,3.629,248.5235,902.8493212
1650326400,2022-04-19 00:00:00,SOV/USDT,3.634,3.744,3.625,3.694,609.42671684,2241.96323051451
1650322800,2022-04-18 23:00:00,SOV/USDT,3.64,3.643,3.625,3.634,414.47348078,1506.10311628154
1650319200,2022-04-18 22:00:00,SOV/USDT,3.634,3.64,3.619,3.64,294.6619,1069.1108545
1650315600,2022-04-18 21:00:00,SOV/USDT,3.628,3.637,3.62,3.634,286.2123,1039.5628861
1650312000,2022-04-18 20:00:00,SOV/USDT,3.628,3.742,3.628,3.628,1127.6981957,4181.62315124774
1650308400,2022-04-18 19:00:00,SOV/USDT,3.664,3.697,3.579,3.628,580.91011671,2122.17750467687
1650304800,2022-04-18 18:00:00,SOV/USDT,3.53,3.668,3.517,3.664,1549.2974,5521.73514930988
1650301200,2022-04-18 17:00:00,SOV/USDT,3.53,3.578,3.521,3.53,1159.45718839,4105.63152377062
1650297600,2022-04-18 16:00:00,SOV/USDT,3.54,3.544,3.521,3.53,453.45221514,1601.12855705616
1650294000,2022-04-18 15:00:00,SOV/USDT,3.539,3.653,3.5,3.54,3439.18210328,12122.77192123308
1650290400,2022-04-18 14:00:00,SOV/USDT,3.515,3.544,3.515,3.539,543.16012134,1919.57808954166
1650286800,2022-04-18 13:00:00,SOV/USDT,3.418,3.852,3.331,3.516,11558.70423725,41047.84092334148
1650283200,2022-04-18 12:00:00,SOV/USDT,3.465,3.479,3.37,3.417,489.83659175,1678.63124242546
1650279600,2022-04-18 11:00:00,SOV/USDT,3.466,3.468,3.446,3.457,388.70129621,1343.64693806592
1650276000,2022-04-18 10:00:00,SOV/USDT,3.47,3.5,3.457,3.465,1054.8703316,3677.23977049323
1650272400,2022-04-18 09:00:00,SOV/USDT,3.348,3.489,3.348,3.465,1884.74296801,6503.97303778735
1650268800,2022-04-18 08:00:00,SOV/USDT,3.34,3.418,3.34,3.348,1081.42860063,3651.09390267396
1650265200,2022-04-18 07:00:00,SOV/USDT,3.348,3.4,3.335,3.341,1718.19008805,5775.37224666875
1650261600,2022-04-18 06:00:00,SOV/USDT,3.348,3.4,3.34,3.348,375.67071261,1258.10177795318
1650258000,2022-04-18 05:00:00,SOV/USDT,3.348,3.356,3.34,3.348,275.4287838,922.00658837021
