https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume NGN,tradecount
1609344000000,2020-12-30 16:00:00,ETH/NGN,348740.00000000,350354.00000000,345785.00000000,348900.00000000,14.81995000,5161417.09091000,132
1609340400000,2020-12-30 15:00:00,ETH/NGN,349010.00000000,349780.00000000,346750.00000000,347409.00000000,13.70412000,4766090.00936000,103
1609336800000,2020-12-30 14:00:00,ETH/NGN,344827.00000000,350354.00000000,343726.00000000,349033.00000000,49.50989000,17269925.91143000,172
1609333200000,2020-12-30 13:00:00,ETH/NGN,341366.00000000,346582.00000000,341249.00000000,343722.00000000,10.69320000,3669647.15235000,138
1609329600000,2020-12-30 12:00:00,ETH/NGN,342409.00000000,343671.00000000,340252.00000000,342542.00000000,38.52490000,13195272.29707000,155
1609326000000,2020-12-30 11:00:00,ETH/NGN,344133.00000000,345297.00000000,340858.00000000,343921.00000000,25.23473000,8657988.99387000,139
1609322400000,2020-12-30 10:00:00,ETH/NGN,342500.00000000,346600.00000000,342091.00000000,344771.00000000,17.37950000,5974123.85302000,114
1609318800000,2020-12-30 09:00:00,ETH/NGN,345745.00000000,346177.00000000,340575.00000000,342500.00000000,37.48771000,12881086.62779000,216
1609315200000,2020-12-30 08:00:00,ETH/NGN,347317.00000000,348571.00000000,343950.00000000,346195.00000000,36.66369000,12673944.13297000,153
1609311600000,2020-12-30 07:00:00,ETH/NGN,348401.00000000,352888.00000000,347317.00000000,347317.00000000,21.09885000,7382282.23005000,167
1609308000000,2020-12-30 06:00:00,ETH/NGN,345513.00000000,350293.00000000,343714.00000000,349780.00000000,48.49036000,16812569.71420000,234
1609304400000,2020-12-30 05:00:00,ETH/NGN,345206.00000000,347999.00000000,345010.00000000,346779.00000000,23.10985000,8015398.95528000,61
