https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume BCH
1654887600000,2022-06-10 19:00:00,BCH/EUR,159.3621,160.6498,158.9045,160.0914,2299.869469554468,14.36597762
1654884000000,2022-06-10 18:00:00,BCH/EUR,159.7046,160.0109,159.063,159.3832,2179.259572585392,13.67308206
1654880400000,2022-06-10 17:00:00,BCH/EUR,159.1995,160.7456,159.1596,159.7869,1906.4644397040058,11.93129374
1654876800000,2022-06-10 16:00:00,BCH/EUR,162.2639,162.8161,158.1539,159.2128,2477.046353502272,15.55808549
1654873200000,2022-06-10 15:00:00,BCH/EUR,162.3243,163.1375,161.5099,162.2488,1859.3249600398478,11.45971471
1654869600000,2022-06-10 14:00:00,BCH/EUR,160.161,164.0643,159.3928,162.2867,2326.848471689255,14.33788765
1654866000000,2022-06-10 13:00:00,BCH/EUR,160.5442,160.7523,158.0605,160.2729,2463.660610958637,15.37166053
1654862400000,2022-06-10 12:00:00,BCH/EUR,165.0843,165.6956,157.9754,160.7369,3147.358094518256,19.58080624
1654858800000,2022-06-10 11:00:00,BCH/EUR,164.6239,165.1623,164.3272,165.0937,2258.7302952259965,13.68150508
1654855200000,2022-06-10 10:00:00,BCH/EUR,163.7875,164.7383,163.4881,164.6674,2366.452292936098,14.37110377
1654851600000,2022-06-10 09:00:00,BCH/EUR,164.1007,166.9812,163.2875,163.722,2140.54741587258,13.07428089
1654848000000,2022-06-10 08:00:00,BCH/EUR,164.2201,164.5431,163.9674,164.1065,2341.759422545495,14.26975423
1654844400000,2022-06-10 07:00:00,BCH/EUR,164.8776,164.9283,164.2036,164.2584,2072.713528184424,12.61861511
1654840800000,2022-06-10 06:00:00,BCH/EUR,164.9448,165.3343,164.7734,164.9996,2398.5160633515075,14.53649623
1654837200000,2022-06-10 05:00:00,BCH/EUR,164.7458,165.0759,164.6179,164.8358,2236.669919700448,13.56907856
1654833600000,2022-06-10 04:00:00,BCH/EUR,164.9054,164.9054,164.5178,164.6541,2040.022868735358,12.38974838
1654830000000,2022-06-10 03:00:00,BCH/EUR,165.3724,166.368,164.816,164.8987,2107.171337030155,12.77858065
1654826400000,2022-06-10 02:00:00,BCH/EUR,164.5643,165.4329,164.3993,165.4295,2198.82274550859,13.29160002
1654822800000,2022-06-10 01:00:00,BCH/EUR,163.5416,164.6344,163.0366,164.3936,2429.561774809568,14.77893163
1654819200000,2022-06-10 00:00:00,BCH/EUR,165.4276,165.5258,161.6532,163.4611,2255.984071522874,13.80135134
1654815600000,2022-06-09 23:00:00,BCH/EUR,164.112,165.5544,164.0004,165.4621,2210.6294713301927,13.36033733
1654812000000,2022-06-09 22:00:00,BCH/EUR,164.4232,164.5946,164.0343,164.096,2304.80298532096,14.04545501
1654808400000,2022-06-09 21:00:00,BCH/EUR,164.294,164.7663,164.2181,164.4792,2305.261540211088,14.01552014
1654804800000,2022-06-09 20:00:00,BCH/EUR,164.2776,164.2776,162.9042,164.0735,2401.46110676718,14.63649588
1654801200000,2022-06-09 19:00:00,BCH/EUR,165.5018,165.5018,164.4747,164.4747,2297.33172112782,13.9676906
1654797600000,2022-06-09 18:00:00,BCH/EUR,166.8283,166.9374,165.3727,165.4048,2208.577526212288,13.35256006
1654794000000,2022-06-09 17:00:00,BCH/EUR,166.5624,167.5545,166.519,166.7964,2408.4869764127643,14.43968201
1654790400000,2022-06-09 16:00:00,BCH/EUR,166.2655,166.5428,166.1835,166.4998,2133.0621245401358,12.81119932
1654786800000,2022-06-09 15:00:00,BCH/EUR,165.7902,166.4758,165.5765,166.3455,2313.837910715805,13.90983171
1654783200000,2022-06-09 14:00:00,BCH/EUR,165.4738,166.5273,165.4119,165.9235,2506.5428653535996,15.1066176
1654779600000,2022-06-09 13:00:00,BCH/EUR,164.3796,165.542,164.3262,165.4609,2280.696281101612,13.78389868
1654776000000,2022-06-09 12:00:00,BCH/EUR,165.9078,166.1464,164.2987,164.3971,2239.512847082462,13.62258122
1654772400000,2022-06-09 11:00:00,BCH/EUR,166.8328,166.9051,165.8065,165.9294,2320.1563897610276,13.98279262
1654768800000,2022-06-09 10:00:00,BCH/EUR,167.5399,167.5446,166.7857,166.9074,2155.089591746388,12.91188762
1654765200000,2022-06-09 09:00:00,BCH/EUR,167.0757,168.0807,167.0757,167.5239,2131.890712044327,12.72588993
1654761600000,2022-06-09 08:00:00,BCH/EUR,166.5961,167.0217,166.3902,166.9962,2314.2618592110357,13.85817078
1654758000000,2022-06-09 07:00:00,BCH/EUR,165.2519,166.4972,165.2055,166.4972,2388.902318431712,14.34800296
1654754400000,2022-06-09 06:00:00,BCH/EUR,165.477,165.5355,165.0983,165.1783,2409.467751634034,14.58707198
1654750800000,2022-06-09 05:00:00,BCH/EUR,164.6802,165.5455,164.6108,165.3978,2254.74901347543,13.63227935
1654747200000,2022-06-09 04:00:00,BCH/EUR,164.8398,164.9141,164.1041,164.6805,2294.8725306534902,13.93530218
1654743600000,2022-06-09 03:00:00,BCH/EUR,164.4453,164.849,164.3886,164.7794,2298.4077751269983,13.94839267
1654740000000,2022-06-09 02:00:00,BCH/EUR,164.1874,164.6885,163.999,164.5031,2151.8696358013967,13.08102787
1654736400000,2022-06-09 01:00:00,BCH/EUR,165.0047,165.9465,164.2764,164.2764,2190.350208839652,13.33332243
1654732800000,2022-06-09 00:00:00,BCH/EUR,165.3293,165.3522,164.1498,165.0817,2450.3187566853385,14.84306714
1654729200000,2022-06-08 23:00:00,BCH/EUR,165.792,165.8328,165.1295,165.328,2400.5812040385604,14.52011277
1654725600000,2022-06-08 22:00:00,BCH/EUR,166.5946,166.5946,165.6011,165.8215,2024.4544124101049,12.20863647
1654722000000,2022-06-08 21:00:00,BCH/EUR,166.4151,166.5093,165.9873,166.4394,2346.770221238472,14.09984788
1654718400000,2022-06-08 20:00:00,BCH/EUR,164.8953,166.4928,164.8222,166.4789,2303.4532260251262,13.83630734
1654714800000,2022-06-08 19:00:00,BCH/EUR,164.8693,164.9516,164.2774,164.7947,2191.176896723171,13.29640393
1654711200000,2022-06-08 18:00:00,BCH/EUR,166.032,166.3186,163.7598,165.0332,2451.19040850188,14.8527109
1654707600000,2022-06-08 17:00:00,BCH/EUR,166.2599,166.4758,165.9676,166.0076,2193.289585750648,13.21198298
1654704000000,2022-06-08 16:00:00,BCH/EUR,168.8887,168.9584,166.2599,166.3588,2192.168226340928,13.17735056
1654700400000,2022-06-08 15:00:00,BCH/EUR,168.2825,168.7587,168.182,168.7099,2394.579476279561,14.19347339
1654696800000,2022-06-08 14:00:00,BCH/EUR,169.5705,169.6271,168.2178,168.3412,2212.018059136524,13.14008727
1654693200000,2022-06-08 13:00:00,BCH/EUR,166.653,169.5897,166.223,169.5636,2295.7278033841203,13.5390367
1654689600000,2022-06-08 12:00:00,BCH/EUR,168.2089,168.4026,166.5508,166.5654,1937.190407505984,11.63020896
1654686000000,2022-06-08 11:00:00,BCH/EUR,168.1291,168.3656,167.9886,168.317,2432.00984022523,14.44898519
1654682400000,2022-06-08 10:00:00,BCH/EUR,168.0122,168.2068,167.7138,168.1847,2425.581636002399,14.42213017
1654678800000,2022-06-08 09:00:00,BCH/EUR,168.1122,168.1205,167.4379,168.0796,2595.030842190852,15.43929687
1654675200000,2022-06-08 08:00:00,BCH/EUR,167.6297,168.1481,167.1908,168.1481,2186.511674461725,13.00348725
1654671600000,2022-06-08 07:00:00,BCH/EUR,166.7346,167.9457,166.3971,167.7077,2448.3387662417326,14.59884529
1654668000000,2022-06-08 06:00:00,BCH/EUR,168.063,168.063,166.5804,166.6235,2200.860234525105,13.20858243
1654664400000,2022-06-08 05:00:00,BCH/EUR,166.6213,168.2813,166.5969,168.0263,2551.2438094300296,15.1835981
1654660800000,2022-06-08 04:00:00,BCH/EUR,165.86,166.9451,165.5163,166.5885,2081.172207243285,12.49289241
1654657200000,2022-06-08 03:00:00,BCH/EUR,169.5144,169.9086,165.4631,165.985,2486.45675900815,14.98000879
1654653600000,2022-06-08 02:00:00,BCH/EUR,169.6755,170.6186,169.4656,169.4656,2217.1274807057916,13.08305332
1654650000000,2022-06-08 01:00:00,BCH/EUR,170.1938,170.2637,168.6693,169.6836,2372.92892691462,13.98443295
1654646400000,2022-06-08 00:00:00,BCH/EUR,170.1376,170.4623,169.2774,170.2535,2644.253538331985,15.53127271
1654642800000,2022-06-07 23:00:00,BCH/EUR,170.3002,171.2167,168.6701,170.1071,2265.620289924114,13.31878734
1654639200000,2022-06-07 22:00:00,BCH/EUR,172.9674,173.0799,167.9037,169.8963,2270.510687507916,13.36409732
1654635600000,2022-06-07 21:00:00,BCH/EUR,174.5977,175.075,172.8819,172.9051,2451.542863842121,14.17854571
1654632000000,2022-06-07 20:00:00,BCH/EUR,169.0911,174.8653,169.0911,174.6474,2465.776034149128,14.11859572
1654628400000,2022-06-07 19:00:00,BCH/EUR,167.4956,170.6171,167.3923,168.8783,2299.166309417673,13.61433831
1654624800000,2022-06-07 18:00:00,BCH/EUR,166.3117,167.7102,166.2885,167.5469,2442.251432432166,14.57652414
1654621200000,2022-06-07 17:00:00,BCH/EUR,166.0654,166.9004,166.0268,166.424,2630.3442311739204,15.80507758
1654617600000,2022-06-07 16:00:00,BCH/EUR,166.1049,166.1375,165.0473,166.1375,2351.1110163652497,14.15159742
1654614000000,2022-06-07 15:00:00,BCH/EUR,166.0045,166.122,164.8187,166.0759,2238.6258402761396,13.4795346
1654610400000,2022-06-07 14:00:00,BCH/EUR,165.5358,167.0229,165.4059,166.1269,2369.965916824984,14.26599736
1654606800000,2022-06-07 13:00:00,BCH/EUR,165.0776,165.5655,164.3762,165.5347,2166.4227228454497,13.0874235
1654603200000,2022-06-07 12:00:00,BCH/EUR,163.6081,165.2278,163.6081,165.1671,2361.654858932649,14.29857919
1654599600000,2022-06-07 11:00:00,BCH/EUR,165.8957,165.8957,163.4904,163.623,2063.3425192045197,12.61034524
1654596000000,2022-06-07 10:00:00,BCH/EUR,165.5019,165.9392,165.3914,165.8852,2324.482533830444,14.01259747
1654592400000,2022-06-07 09:00:00,BCH/EUR,166.1386,166.1386,164.7061,165.5129,2242.598476278265,13.54938785
1654588800000,2022-06-07 08:00:00,BCH/EUR,165.0905,166.8743,164.978,166.0893,2386.051945062552,14.36607864
1654585200000,2022-06-07 07:00:00,BCH/EUR,164.9843,165.1965,164.8868,165.01,2344.7921,14.21
1654581600000,2022-06-07 06:00:00,BCH/EUR,165.06,165.4165,164.9349,164.9349,2401.59997515087,14.5608963
1654578000000,2022-06-07 05:00:00,BCH/EUR,165.343,165.3477,163.9995,165.095,2311.9512921078,14.00376324
1654574400000,2022-06-07 04:00:00,BCH/EUR,165.2335,165.3549,164.8194,165.3192,2411.1578468993757,14.58486278
1654570800000,2022-06-07 03:00:00,BCH/EUR,164.1174,165.9468,164.0701,165.1402,2122.332600638154,12.85170177
1654567200000,2022-06-07 02:00:00,BCH/EUR,164.1811,164.2111,163.0995,164.0587,2284.103813720235,13.92247905
1654563600000,2022-06-07 01:00:00,BCH/EUR,166.4591,166.9101,162.3296,164.097,2375.08460346735,14.47366255
1654560000000,2022-06-07 00:00:00,BCH/EUR,173.8074,174.2466,166.5824,166.6172,2329.418068457364,13.98065787
1654556400000,2022-06-06 23:00:00,BCH/EUR,172.9216,173.9238,172.9216,173.8406,2494.1059341872397,14.3470854
1654552800000,2022-06-06 22:00:00,BCH/EUR,173.0246,173.2828,172.4941,173.0486,2126.947993078606,12.29104421
1654549200000,2022-06-06 21:00:00,BCH/EUR,171.3977,173.0939,171.3479,173.0466,2346.1526841372543,13.55792419
1654545600000,2022-06-06 20:00:00,BCH/EUR,171.4697,171.6095,171.0358,171.3169,2420.481715226577,14.12868033
1654542000000,2022-06-06 19:00:00,BCH/EUR,170.8514,171.8969,170.7539,171.447,2423.16201963174,14.13359242
1654538400000,2022-06-06 18:00:00,BCH/EUR,171.49,171.6353,170.653,170.9887,2409.021306453517,14.08877491
1654534800000,2022-06-06 17:00:00,BCH/EUR,171.8904,172.2135,170.2563,171.49,2561.7344020114,14.93809786
1654531200000,2022-06-06 16:00:00,BCH/EUR,173.6141,173.6871,171.8824,171.9842,2460.963646326446,14.30924263
1654527600000,2022-06-06 15:00:00,BCH/EUR,175.1191,175.1415,172.3599,173.6074,2678.152780096298,15.42648977
1654524000000,2022-06-06 14:00:00,BCH/EUR,174.8755,175.9938,174.8755,175.1174,2422.90672083369,13.83589935
1654520400000,2022-06-06 13:00:00,BCH/EUR,174.5144,174.8773,174.3501,174.6024,2441.065490021592,13.98070983
1654516800000,2022-06-06 12:00:00,BCH/EUR,174.378,174.7401,174.308,174.4241,2564.4085527222624,14.70214582
1654513200000,2022-06-06 11:00:00,BCH/EUR,174.1293,174.5335,173.9374,174.3537,2614.852991124705,14.99740465
1654509600000,2022-06-06 10:00:00,BCH/EUR,175.4157,175.5468,174.0208,174.1541,2342.292859782167,13.44954187
1654506000000,2022-06-06 09:00:00,BCH/EUR,175.716,175.7275,174.586,175.4543,2447.371902547047,13.94877129
1654502400000,2022-06-06 08:00:00,BCH/EUR,174.1041,175.6134,174.1041,175.5278,2399.596914078364,13.67075138
1654498800000,2022-06-06 07:00:00,BCH/EUR,174.1021,174.528,173.5526,174.1035,1960.32450062148,11.25953528
1654495200000,2022-06-06 06:00:00,BCH/EUR,172.3073,174.0984,172.2766,174.0217,2512.014787580012,14.43506636
1654491600000,2022-06-06 05:00:00,BCH/EUR,172.6306,172.814,172.3167,172.3962,2616.6727709107317,15.17825086
1654488000000,2022-06-06 04:00:00,BCH/EUR,174.2547,175.02,172.512,172.5461,2256.834865074259,13.07960519
1654484400000,2022-06-06 03:00:00,BCH/EUR,172.393,174.1304,172.2995,174.1304,2483.213623840248,14.26065537
1654480800000,2022-06-06 02:00:00,BCH/EUR,173.0548,173.3635,172.2877,172.2877,2580.2932920303238,14.97665412
1654477200000,2022-06-06 01:00:00,BCH/EUR,170.1505,173.073,170.056,172.9283,2393.3536977091503,13.8401505
1654473600000,2022-06-06 00:00:00,BCH/EUR,168.0971,170.3297,167.4772,170.037,2577.25772440479,15.15704067
1654470000000,2022-06-05 23:00:00,BCH/EUR,168.8759,168.9023,167.7523,167.852,2039.6940907587202,12.15174136
1654466400000,2022-06-05 22:00:00,BCH/EUR,168.9673,169.1839,168.2082,168.8695,2490.11521788634,14.74579612
1654462800000,2022-06-05 21:00:00,BCH/EUR,170.2581,170.269,168.734,168.852,2494.9008381694803,14.77566649
1654459200000,2022-06-05 20:00:00,BCH/EUR,170.1264,170.5646,169.682,170.2216,2489.042858024424,14.62236789
1654455600000,2022-06-05 19:00:00,BCH/EUR,169.7107,170.0002,169.4917,170.0002,2016.5305590861021,11.86193051
1654452000000,2022-06-05 18:00:00,BCH/EUR,170.3304,170.6016,168.6537,169.7548,2422.1771556231715,14.26868139
1654448400000,2022-06-05 17:00:00,BCH/EUR,168.4855,170.2048,166.3211,170.1601,2415.507839081282,14.19550082
1654444800000,2022-06-05 16:00:00,BCH/EUR,175.7139,177.2913,163.2244,168.3502,4234.995174966822,25.15586661
1654441200000,2022-06-05 15:00:00,BCH/EUR,174.2247,175.6924,174.2247,175.648,2383.87601447776,13.57189387
1654437600000,2022-06-05 14:00:00,BCH/EUR,174.2848,174.2848,173.8522,174.1674,2349.0225020377497,13.48715375
1654434000000,2022-06-05 13:00:00,BCH/EUR,174.4827,175.0081,174.1391,174.28,2416.2888223324,13.86440683
1654430400000,2022-06-05 12:00:00,BCH/EUR,174.7096,174.8229,174.063,174.2675,2516.79062400205,14.44211126
1654426800000,2022-06-05 11:00:00,BCH/EUR,174.3844,174.8106,174.1685,174.7514,2157.8639390770977,12.34819257
1654423200000,2022-06-05 10:00:00,BCH/EUR,174.0977,175.1123,173.9899,174.3911,2623.127311814542,15.04163522
1654419600000,2022-06-05 09:00:00,BCH/EUR,175.3095,175.3881,173.9978,174.0464,2249.444742173376,12.92439684
1654416000000,2022-06-05 08:00:00,BCH/EUR,175.5104,175.6386,175.1725,175.2713,2235.376606262328,12.75380856
1654412400000,2022-06-05 07:00:00,BCH/EUR,175.428,175.728,175.2192,175.5046,2403.210174653256,13.69314636
1654408800000,2022-06-05 06:00:00,BCH/EUR,175.3799,175.4524,175.2361,175.3647,2736.9168729,15.607
1654405200000,2022-06-05 05:00:00,BCH/EUR,175.3543,175.4937,175.3203,175.3341,2198.3389458,12.538
1654401600000,2022-06-05 04:00:00,BCH/EUR,175.3649,175.405,174.5983,175.3686,2379.619412776386,13.56924451
1654398000000,2022-06-05 03:00:00,BCH/EUR,174.7717,175.4799,174.6653,175.383,2327.5080209979,13.2710013
1654394400000,2022-06-05 02:00:00,BCH/EUR,173.284,174.7271,173.0913,174.7271,2192.5427197973354,12.54838385
1654390800000,2022-06-05 01:00:00,BCH/EUR,174.818,174.818,173.2139,173.2879,2587.58058416165,14.9322635
1654387200000,2022-06-05 00:00:00,BCH/EUR,175.7421,176.4842,174.8557,174.9186,2668.387052727108,15.25502178
1654383600000,2022-06-04 23:00:00,BCH/EUR,175.6898,175.7851,175.328,175.6763,2020.447411549961,11.50096747
1654380000000,2022-06-04 22:00:00,BCH/EUR,175.9942,176.5133,175.6262,175.6736,2461.856837141184,14.01381219
1654376400000,2022-06-04 21:00:00,BCH/EUR,175.321,176.5249,175.321,176.01,2368.343248512,13.4557312
1654372800000,2022-06-04 20:00:00,BCH/EUR,175.5263,175.6273,175.0154,175.3564,2192.470207624584,12.50293806
1654369200000,2022-06-04 19:00:00,BCH/EUR,175.7229,175.7661,175.3402,175.5833,2373.5287617620274,13.51796419
1654365600000,2022-06-04 18:00:00,BCH/EUR,175.2585,176.0879,175.2283,175.7403,2608.323476890806,14.84192002
1654362000000,2022-06-04 17:00:00,BCH/EUR,174.3833,175.1115,173.7682,175.1115,2462.2082607566254,14.06080275
1654358400000,2022-06-04 16:00:00,BCH/EUR,174.403,175.2142,174.0691,174.2269,2736.74820045336,15.7079544
1654354800000,2022-06-04 15:00:00,BCH/EUR,173.8934,174.4522,173.8225,174.4425,2386.627735420575,13.68145799
1654351200000,2022-06-04 14:00:00,BCH/EUR,172.3984,174.0128,171.6665,173.9016,2206.87292603196,12.69035435
1654347600000,2022-06-04 13:00:00,BCH/EUR,171.2017,172.6151,171.0741,172.4543,2411.0843719370378,13.98100466
1654344000000,2022-06-04 12:00:00,BCH/EUR,172.4122,172.4559,171.0701,171.1449,2354.084953860231,13.75492319
1654340400000,2022-06-04 11:00:00,BCH/EUR,172.0523,172.8662,171.9027,172.3091,2264.742920697363,13.14348993
1654336800000,2022-06-04 10:00:00,BCH/EUR,172.8578,172.949,171.8252,171.9497,2423.63640352561,14.0950313
1654333200000,2022-06-04 09:00:00,BCH/EUR,173.1822,173.4283,172.6141,172.8921,2413.0063066037733,13.95671813
1654329600000,2022-06-04 08:00:00,BCH/EUR,171.8188,173.1913,171.7573,173.1678,2154.828605678736,12.44358712
1654326000000,2022-06-04 07:00:00,BCH/EUR,172.3756,172.4762,171.6521,171.8784,2370.9387927398398,13.7942801
1654322400000,2022-06-04 06:00:00,BCH/EUR,171.9701,172.6083,171.9242,172.3977,2329.844618899494,13.51436022
1654318800000,2022-06-04 05:00:00,BCH/EUR,171.9727,172.1081,171.6667,171.9754,2108.167476413614,12.25854091
1654315200000,2022-06-04 04:00:00,BCH/EUR,169.3499,172.07,169.2971,171.984,2579.48897557392,14.99842413
1654311600000,2022-06-04 03:00:00,BCH/EUR,169.141,169.9744,169.141,169.3726,2275.645154757798,13.43573373
1654308000000,2022-06-04 02:00:00,BCH/EUR,169.9393,169.9969,168.3935,169.1547,2040.7358636357549,12.06431665
1654304400000,2022-06-04 01:00:00,BCH/EUR,170.6982,170.7566,169.4203,169.9273,2385.935742365837,14.04092069
1654300800000,2022-06-04 00:00:00,BCH/EUR,171.1205,171.1825,170.28,170.6862,2462.753249601666,14.42854343
1654297200000,2022-06-03 23:00:00,BCH/EUR,171.5091,171.6532,170.8043,171.1591,2272.042603485438,13.27444818
1654293600000,2022-06-03 22:00:00,BCH/EUR,171.8814,172.4331,171.4924,171.4924,2200.663589154892,12.83242633
1654290000000,2022-06-03 21:00:00,BCH/EUR,170.9464,171.8642,170.8798,171.7366,2672.2633001231725,15.56024342
1654286400000,2022-06-03 20:00:00,BCH/EUR,170.1264,171.0352,169.8528,170.8701,2252.424978413166,13.18208966
1654282800000,2022-06-03 19:00:00,BCH/EUR,170.0781,170.2948,170.057,170.1181,2206.9421113000003,12.973
1654279200000,2022-06-03 18:00:00,BCH/EUR,170.1251,170.3948,169.4591,170.2068,2326.787214313404,13.67035403
1654275600000,2022-06-03 17:00:00,BCH/EUR,170.1926,170.5966,169.4586,170.3342,2411.076621993088,14.15497664
1654272000000,2022-06-03 16:00:00,BCH/EUR,170.3991,170.7572,169.8814,170.1842,2493.40737154103,14.65122715
1654268400000,2022-06-03 15:00:00,BCH/EUR,169.7859,170.9946,168.701,170.3457,2561.17114127574,15.0351382
1654264800000,2022-06-03 14:00:00,BCH/EUR,170.0266,170.657,168.9037,169.703,2362.83388661231,13.92334777
1654261200000,2022-06-03 13:00:00,BCH/EUR,169.7296,170.3772,169.6297,169.9886,2351.2371679277257,13.83173441
1654257600000,2022-06-03 12:00:00,BCH/EUR,170.1924,171.3696,169.6736,169.6736,2242.39668559056,13.21594335
1654254000000,2022-06-03 11:00:00,BCH/EUR,170.4865,170.7538,169.2379,170.1797,2151.0504265447867,12.63987671
1654250400000,2022-06-03 10:00:00,BCH/EUR,173.7727,173.8612,170.4865,170.6303,2498.701030549131,14.64394677
1654246800000,2022-06-03 09:00:00,BCH/EUR,175.1155,175.1592,173.4193,173.8128,2778.898948425936,15.98788437
1654243200000,2022-06-03 08:00:00,BCH/EUR,175.8004,176.0299,174.8395,175.0452,2547.257388056436,14.55199793
1654239600000,2022-06-03 07:00:00,BCH/EUR,176.1827,176.301,175.5758,175.9671,2281.5427186913307,12.96573461
1654236000000,2022-06-03 06:00:00,BCH/EUR,176.2056,176.7021,176.1035,176.2232,2465.915633939808,13.99313844
1654232400000,2022-06-03 05:00:00,BCH/EUR,175.9855,176.2243,175.9448,176.1445,2449.465417,13.906
1654228800000,2022-06-03 04:00:00,BCH/EUR,177.183,177.2503,175.9342,175.989,2426.69005135194,13.78887346
1654225200000,2022-06-03 03:00:00,BCH/EUR,176.7562,177.3173,176.5684,177.1391,2409.70067565625,13.6034375
1654221600000,2022-06-03 02:00:00,BCH/EUR,176.7979,177.9735,176.673,176.7019,2617.327441068205,14.81210695
1654218000000,2022-06-03 01:00:00,BCH/EUR,174.6905,177.1118,174.4642,176.6174,2368.070279579482,13.40791043
1654214400000,2022-06-03 00:00:00,BCH/EUR,176.1862,176.2901,174.5812,174.705,1916.1400791348,10.96786056
1654210800000,2022-06-02 23:00:00,BCH/EUR,175.7967,176.4753,175.6564,176.1735,2495.137023248055,14.16295313
1654207200000,2022-06-02 22:00:00,BCH/EUR,174.5546,175.8059,174.399,175.7524,2427.2628674915322,13.81069543
1654203600000,2022-06-02 21:00:00,BCH/EUR,174.1928,174.7888,174.1928,174.5594,2364.5936316131565,13.54606874
1654200000000,2022-06-02 20:00:00,BCH/EUR,173.4355,174.3532,173.4355,174.2145,2479.70093227461,14.23360818
1654196400000,2022-06-02 19:00:00,BCH/EUR,173.4214,173.6551,173.0779,173.5453,2063.774635889581,11.89184977
1654192800000,2022-06-02 18:00:00,BCH/EUR,174.1301,174.6914,173.2133,173.6942,2473.236222901432,14.23902596
1654189200000,2022-06-02 17:00:00,BCH/EUR,174.7811,175.0339,173.7623,174.0456,2198.496979895688,12.63172973
1654185600000,2022-06-02 16:00:00,BCH/EUR,174.7026,174.8141,173.5581,174.8015,2481.1078719567404,14.19385916
1654182000000,2022-06-02 15:00:00,BCH/EUR,173.2876,175.0443,173.2876,174.7007,2318.150539113125,13.26926875
1654178400000,2022-06-02 14:00:00,BCH/EUR,172.4012,173.28,172.1776,173.2328,2422.427697757704,13.98365493
1654174800000,2022-06-02 13:00:00,BCH/EUR,173.8694,173.8694,171.1476,172.4012,2397.0001896279437,13.90361662
1654171200000,2022-06-02 12:00:00,BCH/EUR,175.512,175.512,173.8363,173.8363,2467.520196502603,14.19450481
1654167600000,2022-06-02 11:00:00,BCH/EUR,174.0297,175.8585,173.5823,175.6578,2269.489113064422,12.91994499
1654164000000,2022-06-02 10:00:00,BCH/EUR,173.5342,174.1246,173.0052,174.1246,2266.89991568365,13.01883775
1654160400000,2022-06-02 09:00:00,BCH/EUR,174.1733,174.2715,171.7108,173.5809,2536.9661431712793,14.61546831
1654156800000,2022-06-02 08:00:00,BCH/EUR,173.5803,174.1997,173.1879,174.0783,2346.2401465260123,13.47807364
1654153200000,2022-06-02 07:00:00,BCH/EUR,173.4376,174.3395,173.3483,173.6691,2503.845949870155,14.41733705
1654149600000,2022-06-02 06:00:00,BCH/EUR,173.4514,173.5874,172.9286,173.5184,2322.6228910385603,13.3854559
1654146000000,2022-06-02 05:00:00,BCH/EUR,172.9264,173.5434,172.3085,173.3996,2314.497110160004,13.34776499
1654142400000,2022-06-02 04:00:00,BCH/EUR,173.0571,173.2678,171.9192,172.8156,2444.2908402979438,14.14392474
1654138800000,2022-06-02 03:00:00,BCH/EUR,175.2588,175.3373,172.9578,173.0432,2553.6660325088,14.75739025
1654135200000,2022-06-02 02:00:00,BCH/EUR,174.4638,176.375,173.9644,175.2383,2266.4890793496475,12.93375409
1654131600000,2022-06-02 01:00:00,BCH/EUR,173.5093,174.7677,173.2132,174.7677,2545.360219564158,14.56424854
1654128000000,2022-06-02 00:00:00,BCH/EUR,175.0072,175.1874,172.7259,173.4663,2694.9494056793487,15.53586723
1654124400000,2022-06-01 23:00:00,BCH/EUR,175.815,177.0886,174.9663,174.9663,2339.610869264337,13.37177999
1654120800000,2022-06-01 22:00:00,BCH/EUR,174.673,175.799,174.3875,175.6512,2127.8621547391676,12.11413389
1654117200000,2022-06-01 21:00:00,BCH/EUR,175.7807,175.8091,174.8214,174.8504,2571.214008237936,14.70522234
1654113600000,2022-06-01 20:00:00,BCH/EUR,178.934,178.934,174.3909,175.8116,2410.1362004797397,13.70863015
1654110000000,2022-06-01 19:00:00,BCH/EUR,178.942,179.3615,177.8681,178.9635,2458.641497321355,13.73822873
1654106400000,2022-06-01 18:00:00,BCH/EUR,180.2427,181.1295,178.9137,178.9137,2374.90560651456,13.2740288
1654102800000,2022-06-01 17:00:00,BCH/EUR,181.2182,181.3321,180.1655,180.2976,2186.1179179103037,12.12505279
1654099200000,2022-06-01 16:00:00,BCH/EUR,181.9425,183.0552,180.1324,181.2166,2619.4120836773423,14.45459237
1654095600000,2022-06-01 15:00:00,BCH/EUR,183.9958,184.0584,182.1604,182.3245,2432.64541330823,13.34239454
1654092000000,2022-06-01 14:00:00,BCH/EUR,190.6031,190.7448,183.2305,183.8625,2691.140579186625,14.63670177
1654088400000,2022-06-01 13:00:00,BCH/EUR,188.8377,192.83,188.5384,190.7239,2652.234185478632,13.90614488
1654084800000,2022-06-01 12:00:00,BCH/EUR,187.0399,188.9826,186.9638,188.913,2756.29747424997,14.59030069
1654081200000,2022-06-01 11:00:00,BCH/EUR,187.3167,187.982,185.664,187.1146,2717.670716527252,14.52409762
1654077600000,2022-06-01 10:00:00,BCH/EUR,187.0536,187.5501,186.9539,187.2452,2378.3311210216802,12.7016934
1654074000000,2022-06-01 09:00:00,BCH/EUR,186.6298,187.1413,186.3548,187.0365,2726.480312821545,14.57726333
1654070400000,2022-06-01 08:00:00,BCH/EUR,186.2655,187.0946,185.6581,186.6679,2592.09625690378,13.8861382
1654066800000,2022-06-01 07:00:00,BCH/EUR,187.1057,187.2823,185.8288,186.4274,2603.6610153997963,13.96608554
