https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TXA,Volume USDT
1650931200,2022-04-26 00:00:00,TXA/USDT,2.0645,2.0666,2.0606,2.0656,8252.8508,17041.36797932
1650927600,2022-04-25 23:00:00,TXA/USDT,2.0625,2.0661,2.062,2.0645,7697.7033,15886.32580131
1650924000,2022-04-25 22:00:00,TXA/USDT,2.0668,2.0691,2.0622,2.0625,18204.4706,37598.48074039
1650920400,2022-04-25 21:00:00,TXA/USDT,2.0664,2.0699,2.0657,2.0668,5773.19548781,11928.824372027919
1650916800,2022-04-25 20:00:00,TXA/USDT,2.0631,2.0698,2.0631,2.0698,1.595,3.29139356
1650913200,2022-04-25 19:00:00,TXA/USDT,2.0715,2.0726,2.061,2.0642,756.8721,1562.17001766
1650909600,2022-04-25 18:00:00,TXA/USDT,2.0707,2.0707,2.0707,2.0707,3.1007,6.42061949
1650906000,2022-04-25 17:00:00,TXA/USDT,2.0699,2.0712,2.0699,2.0712,37.2228,77.06697372
1650902400,2022-04-25 16:00:00,TXA/USDT,2.075,2.075,2.0641,2.07,317.8584,658.174665
1650898800,2022-04-25 15:00:00,TXA/USDT,2.0829,2.0851,2.0727,2.0727,167.1758,348.18085338
1650895200,2022-04-25 14:00:00,TXA/USDT,2.0862,2.0906,2.0854,2.0867,146.6407,305.92041226
1650891600,2022-04-25 13:00:00,TXA/USDT,2.0857,2.091,2.0751,2.0863,224.9019,469.51743921
1650888000,2022-04-25 12:00:00,TXA/USDT,2.0834,2.0948,2.0717,2.0848,1055.45729844,2201.008865095527
1650884400,2022-04-25 11:00:00,TXA/USDT,2.0934,2.0934,2.0814,2.089,229.52185471,478.58933169919
1650880800,2022-04-25 10:00:00,TXA/USDT,2.086,2.0948,2.086,2.0878,124.0857,259.4462236
1650877200,2022-04-25 09:00:00,TXA/USDT,2.0878,2.0878,2.0854,2.0854,115.2314,240.42773098
1650873600,2022-04-25 08:00:00,TXA/USDT,2.0835,2.0878,2.0835,2.0862,2.3284,4.85200186
1650870000,2022-04-25 07:00:00,TXA/USDT,2.0835,2.0878,2.0835,2.0878,0.7167,1.49410445
1650866400,2022-04-25 06:00:00,TXA/USDT,2.0807,2.0868,2.0807,2.0868,2.3985,4.99472685
1650862800,2022-04-25 05:00:00,TXA/USDT,2.0863,2.0918,2.0759,2.0876,673.4037,1403.15648392
1650859200,2022-04-25 04:00:00,TXA/USDT,2.0999,2.0999,2.0772,2.089,1207.0242,2523.64165967
1650855600,2022-04-25 03:00:00,TXA/USDT,2.1019,2.1033,2.0985,2.0999,0.4,0.84036
1650852000,2022-04-25 02:00:00,TXA/USDT,2.0957,2.1019,2.0956,2.0971,5.1845,10.86950034
1650848400,2022-04-25 01:00:00,TXA/USDT,2.101,2.101,2.0942,2.0956,3.45905851,7.251565673447
1650844800,2022-04-25 00:00:00,TXA/USDT,2.088,2.1057,2.0691,2.0953,284.8808,597.24742142
1650841200,2022-04-24 23:00:00,TXA/USDT,2.0966,2.1031,2.0966,2.1031,119.57253061,251.453049875891
1650837600,2022-04-24 22:00:00,TXA/USDT,2.0955,2.0966,2.0955,2.0966,3.2359,6.7810743
1650834000,2022-04-24 21:00:00,TXA/USDT,2.0912,2.1,2.0912,2.0927,197.1807,413.17159366
1650830400,2022-04-24 20:00:00,TXA/USDT,2.0889,2.0912,2.0889,2.0912,10.6953,22.3457523
1650826800,2022-04-24 19:00:00,TXA/USDT,2.0866,2.0866,2.0866,2.0866,0,0
1650823200,2022-04-24 18:00:00,TXA/USDT,2.0843,2.0866,2.0843,2.0866,8.1252,16.9399452
1650819600,2022-04-24 17:00:00,TXA/USDT,2.0818,2.0843,2.0818,2.0843,5.4334,11.32203637
1650816000,2022-04-24 16:00:00,TXA/USDT,2.0844,2.0929,2.0818,2.0818,245.84810575,512.619537854175
1650812400,2022-04-24 15:00:00,TXA/USDT,2.0798,2.0798,2.0784,2.0784,179.98620053,374.284563022294
1650808800,2022-04-24 14:00:00,TXA/USDT,2.048,2.0839,2.048,2.0793,587.07350808,1215.48972894844
1650805200,2022-04-24 13:00:00,TXA/USDT,2.048,2.048,2.048,2.048,5.6129,11.4952192
1650801600,2022-04-24 12:00:00,TXA/USDT,2.0479,2.048,2.0479,2.048,6.9188,14.16957181
1650798000,2022-04-24 11:00:00,TXA/USDT,2.048,2.048,2.0479,2.048,11.503,23.55799653
1650794400,2022-04-24 10:00:00,TXA/USDT,2.048,2.048,2.048,2.048,7.0782,14.4961536
1650790800,2022-04-24 09:00:00,TXA/USDT,2.0479,2.0479,2.0479,2.0479,2.9702,6.08267258
1650787200,2022-04-24 08:00:00,TXA/USDT,2.0479,2.0479,2.0479,2.0479,3.291,6.7396389
1650783600,2022-04-24 07:00:00,TXA/USDT,2.0479,2.0479,2.0479,2.0479,2.2102,4.52626858
1650780000,2022-04-24 06:00:00,TXA/USDT,2.048,2.048,2.048,2.048,0,0
1650776400,2022-04-24 05:00:00,TXA/USDT,2.048,2.048,2.048,2.048,52.33183592,107.17559996416
1650772800,2022-04-24 04:00:00,TXA/USDT,2.0479,2.048,2.0479,2.048,8.701,17.819461
1650769200,2022-04-24 03:00:00,TXA/USDT,2.0479,2.048,2.0479,2.048,525.523925,1076.27280155
