https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IMX,Volume USDT
1650556800,2022-04-21 16:00:00,IMX/USDT,1.9591,1.9875,1.9416,1.9625,48624.50938807,95348.934262239457
1650553200,2022-04-21 15:00:00,IMX/USDT,2.0047,2.0375,1.9567,1.9592,171397.39643906,344578.460614912561
1650549600,2022-04-21 14:00:00,IMX/USDT,2.0431,2.0431,1.9966,2.005,48961.25272513,98758.109252220924
1650546000,2022-04-21 13:00:00,IMX/USDT,2.0448,2.0799,2.0429,2.0429,52136.29776256,107448.18700689732
1650542400,2022-04-21 12:00:00,IMX/USDT,2.0524,2.0625,2.0243,2.0448,38836.98959449,79363.519253043817
1650538800,2022-04-21 11:00:00,IMX/USDT,2.0474,2.0817,2.0458,2.0493,55417.16282393,114436.842377443705
1650535200,2022-04-21 10:00:00,IMX/USDT,2.0048,2.0562,1.9906,2.0452,80834.77456143,164295.771291556521
1650531600,2022-04-21 09:00:00,IMX/USDT,2.0399,2.0438,1.9839,2.0048,91810.05914361,184416.495189543238
1650528000,2022-04-21 08:00:00,IMX/USDT,2.052,2.0667,2.0337,2.0376,45960.1431672,94127.001711035433
1650524400,2022-04-21 07:00:00,IMX/USDT,2.031,2.0652,2.0145,2.0569,40966.89523711,83759.93425673275
1650520800,2022-04-21 06:00:00,IMX/USDT,2.0271,2.0712,2.0132,2.0259,78725.05771616,160610.156978000163
1650517200,2022-04-21 05:00:00,IMX/USDT,2.0756,2.0995,2.0226,2.0278,86496.79689319,178613.724941058592
1650513600,2022-04-21 04:00:00,IMX/USDT,2.0809,2.1015,2.0534,2.0757,53124.14999803,110511.961704553665
1650510000,2022-04-21 03:00:00,IMX/USDT,2.0644,2.093,2.0597,2.08,91592.07246863,190487.731936385387
1650506400,2022-04-21 02:00:00,IMX/USDT,2.0924,2.0924,2.0335,2.0589,168617.95024394,346527.33486953634
1650502800,2022-04-21 01:00:00,IMX/USDT,2.0552,2.1293,2.053,2.0928,133058.72722811,278441.251244732355
1650499200,2022-04-21 00:00:00,IMX/USDT,2.0087,2.068,2.0058,2.0536,126967.01925751,259657.251215292503
1650495600,2022-04-20 23:00:00,IMX/USDT,1.969,2.03,1.9649,2.0088,82137.90220482,164921.5701143144
1650492000,2022-04-20 22:00:00,IMX/USDT,1.9462,1.9783,1.9462,1.9713,28237.30068326,55578.353527630471
1650488400,2022-04-20 21:00:00,IMX/USDT,1.9437,1.9491,1.9357,1.9462,23035.86052171,44759.673011918217
1650484800,2022-04-20 20:00:00,IMX/USDT,1.9355,1.947,1.9347,1.9449,25835.91169449,50163.950706368896
1650481200,2022-04-20 19:00:00,IMX/USDT,1.9142,1.9434,1.9102,1.934,32365.01661053,62363.601971160678
1650477600,2022-04-20 18:00:00,IMX/USDT,1.9304,1.9354,1.9031,1.9142,74712.53448138,143376.225195506498
1650474000,2022-04-20 17:00:00,IMX/USDT,1.9412,1.945,1.9261,1.9317,33017.82121928,63923.225740978237
1650470400,2022-04-20 16:00:00,IMX/USDT,1.9559,1.9559,1.9174,1.9422,86092.85888034,166881.102593824742
1650466800,2022-04-20 15:00:00,IMX/USDT,2.019,2.019,1.9517,1.9554,226768.81899912,448951.720189565791
1650463200,2022-04-20 14:00:00,IMX/USDT,2.0416,2.0535,2.0155,2.02,89922.66237522,183260.389042711287
1650459600,2022-04-20 13:00:00,IMX/USDT,2.0658,2.0774,2.0059,2.0414,228870.55501161,467453.591118645637
1650456000,2022-04-20 12:00:00,IMX/USDT,2.1062,2.1192,2.0659,2.0659,71050.39749431,148201.043076118334
1650452400,2022-04-20 11:00:00,IMX/USDT,2.1115,2.114,2.0831,2.1058,77199.76480185,162208.193236633274
1650448800,2022-04-20 10:00:00,IMX/USDT,2.0809,2.1209,2.0535,2.1111,104103.99662775,216884.67372314569
1650445200,2022-04-20 09:00:00,IMX/USDT,2.033,2.1293,2.0278,2.0779,183202.00079493,383625.799783887754
1650441600,2022-04-20 08:00:00,IMX/USDT,2.0621,2.0656,2.0256,2.0332,87276.88375807,178015.385693896805
1650438000,2022-04-20 07:00:00,IMX/USDT,2.0099,2.0889,2.0039,2.0622,167410.29818566,345510.92221727515
1650434400,2022-04-20 06:00:00,IMX/USDT,2.0054,2.0207,1.998,2.0082,22055.59017128,44285.541423546856
1650430800,2022-04-20 05:00:00,IMX/USDT,2.0141,2.016,1.9848,2.008,54672.30494313,109302.728284737032
1650427200,2022-04-20 04:00:00,IMX/USDT,2.0534,2.0601,2.003,2.0141,75704.79889521,154198.585595479134
1650423600,2022-04-20 03:00:00,IMX/USDT,2.046,2.0548,2.0134,2.0531,157296.94549149,320389.957125889791
1650420000,2022-04-20 02:00:00,IMX/USDT,2.032,2.0715,2.0052,2.0504,138517.39289056,282885.235838050462
1650416400,2022-04-20 01:00:00,IMX/USDT,2.0219,2.0368,1.972,2.0344,127538.56731004,255908.111664256441
1650412800,2022-04-20 00:00:00,IMX/USDT,1.9742,2.0636,1.9566,2.024,264239.9560319,535384.976460296362
1650409200,2022-04-19 23:00:00,IMX/USDT,1.9592,1.9867,1.9489,1.9745,60679.08753794,119287.338057184505
1650405600,2022-04-19 22:00:00,IMX/USDT,1.9819,1.982,1.9531,1.9563,63002.05523172,123709.431711252164
1650402000,2022-04-19 21:00:00,IMX/USDT,1.9127,1.9978,1.9127,1.9837,147968.71320976,289906.112607402544
1650398400,2022-04-19 20:00:00,IMX/USDT,1.9074,1.996,1.8906,1.9135,155510.79572265,298441.535686283034
1650394800,2022-04-19 19:00:00,IMX/USDT,1.9173,1.9343,1.9021,1.9086,59209.50808872,113561.45349979862
1650391200,2022-04-19 18:00:00,IMX/USDT,1.9055,1.9542,1.8985,1.918,126771.3371981,243892.234901224625
1650387600,2022-04-19 17:00:00,IMX/USDT,1.8733,1.9242,1.8557,1.9055,127996.57049664,241946.197939664
1650384000,2022-04-19 16:00:00,IMX/USDT,1.8946,1.9,1.8527,1.8755,74770.9111663,140477.933402481446
1650380400,2022-04-19 15:00:00,IMX/USDT,1.908,1.908,1.8691,1.8953,63474.27540565,119945.542715782273
1650376800,2022-04-19 14:00:00,IMX/USDT,1.8491,1.9441,1.8427,1.9063,302059.10278192,573511.296549516459
1650373200,2022-04-19 13:00:00,IMX/USDT,1.8348,1.864,1.8155,1.849,56234.70123109,103620.763951421966
1650369600,2022-04-19 12:00:00,IMX/USDT,1.8104,1.8494,1.8104,1.8367,59716.20046104,109735.766611277978
1650366000,2022-04-19 11:00:00,IMX/USDT,1.813,1.8439,1.8058,1.8135,42047.73675494,76794.973691864896
1650362400,2022-04-19 10:00:00,IMX/USDT,1.7945,1.813,1.7943,1.808,16501.62954793,29778.537037799703
1650358800,2022-04-19 09:00:00,IMX/USDT,1.8062,1.8092,1.7727,1.7939,24301.67935619,43505.407010153437
1650355200,2022-04-19 08:00:00,IMX/USDT,1.7894,1.8165,1.7836,1.804,29042.14609406,52301.018337847712
1650351600,2022-04-19 07:00:00,IMX/USDT,1.7982,1.8085,1.7757,1.7902,34277.5262426,61380.060781046993
1650348000,2022-04-19 06:00:00,IMX/USDT,1.824,1.8282,1.7984,1.7984,28938.86081432,52480.098178273777
1650344400,2022-04-19 05:00:00,IMX/USDT,1.8357,1.848,1.8155,1.8236,77972.35120939,142458.198305427083
1650340800,2022-04-19 04:00:00,IMX/USDT,1.8028,1.8462,1.8028,1.8355,71511.20861375,130810.985391582065
1650337200,2022-04-19 03:00:00,IMX/USDT,1.8078,1.8186,1.7977,1.8003,25683.83089099,46391.927864946851
1650333600,2022-04-19 02:00:00,IMX/USDT,1.8267,1.8462,1.7949,1.8073,59527.51964351,108113.467528635904
1650330000,2022-04-19 01:00:00,IMX/USDT,1.7574,1.8412,1.7433,1.8267,99829.30264322,179696.774119688982
1650326400,2022-04-19 00:00:00,IMX/USDT,1.7524,1.7838,1.75,1.7576,38341.00949251,67740.674978870789
1650322800,2022-04-18 23:00:00,IMX/USDT,1.7632,1.7658,1.746,1.7488,20737.06585058,36386.700157434917
1650319200,2022-04-18 22:00:00,IMX/USDT,1.7439,1.7682,1.7369,1.7682,16731.02192943,29274.269345755804
1650315600,2022-04-18 21:00:00,IMX/USDT,1.7331,1.7527,1.7328,1.7453,12248.56139787,21377.744498223161
1650312000,2022-04-18 20:00:00,IMX/USDT,1.7319,1.7441,1.7289,1.7299,11168.47730528,19389.380406676998
1650308400,2022-04-18 19:00:00,IMX/USDT,1.7468,1.7507,1.7208,1.7269,11837.66720373,20502.951980761722
1650304800,2022-04-18 18:00:00,IMX/USDT,1.7242,1.7536,1.72,1.7458,53023.02726713,92301.97994309434
1650301200,2022-04-18 17:00:00,IMX/USDT,1.688,1.7242,1.6822,1.7215,44743.63509259,76613.155348459196
1650297600,2022-04-18 16:00:00,IMX/USDT,1.6712,1.7017,1.6531,1.683,51498.11428057,86579.703765656193
1650294000,2022-04-18 15:00:00,IMX/USDT,1.672,1.6729,1.6518,1.6724,33542.3587842,55765.322442083844
1650290400,2022-04-18 14:00:00,IMX/USDT,1.6549,1.689,1.6549,1.6698,39727.20530742,66652.406746705099
1650286800,2022-04-18 13:00:00,IMX/USDT,1.6761,1.692,1.6533,1.654,46440.86607681,77721.610842583378
1650283200,2022-04-18 12:00:00,IMX/USDT,1.634,1.6975,1.634,1.6722,90897.52597193,152717.932375356655
1650279600,2022-04-18 11:00:00,IMX/USDT,1.6256,1.6416,1.6256,1.6334,9571.51371193,15637.10278537919
1650276000,2022-04-18 10:00:00,IMX/USDT,1.63,1.6438,1.6237,1.6239,34546.93600969,56503.807142195807
1650272400,2022-04-18 09:00:00,IMX/USDT,1.614,1.6309,1.6034,1.6265,48865.60175466,79233.11822681557
1650268800,2022-04-18 08:00:00,IMX/USDT,1.6234,1.6317,1.6108,1.6138,28228.83478267,45811.183214800888
1650265200,2022-04-18 07:00:00,IMX/USDT,1.6308,1.6372,1.6091,1.6208,33011.92111989,53552.309283567649
1650261600,2022-04-18 06:00:00,IMX/USDT,1.6355,1.6442,1.6274,1.6313,6344.13005667,10380.796538388556
1650258000,2022-04-18 05:00:00,IMX/USDT,1.6172,1.6498,1.6091,1.6402,94866.0725091,154673.645212186498
1650254400,2022-04-18 04:00:00,IMX/USDT,1.7343,1.7353,1.5729,1.6206,359637.03515291,588617.548905051092
1650250800,2022-04-18 03:00:00,IMX/USDT,1.7395,1.745,1.7276,1.7363,31672.89043886,55012.334801321135
1650247200,2022-04-18 02:00:00,IMX/USDT,1.7303,1.7433,1.7299,1.7378,27206.83758555,47242.599497640594
1650243600,2022-04-18 01:00:00,IMX/USDT,1.7247,1.733,1.7185,1.7314,20414.39564758,35297.53402921973
1650240000,2022-04-18 00:00:00,IMX/USDT,1.7266,1.7319,1.7138,1.7209,19735.72998065,34004.787488724733
1650236400,2022-04-17 23:00:00,IMX/USDT,1.7586,1.7586,1.7085,1.7252,91978.75580855,158909.331972685707
1650232800,2022-04-17 22:00:00,IMX/USDT,1.7974,1.8062,1.7572,1.7586,39027.91563764,69427.545454259337
1650229200,2022-04-17 21:00:00,IMX/USDT,1.7963,1.8017,1.7879,1.7968,12377.3192361,22187.621218365106
1650225600,2022-04-17 20:00:00,IMX/USDT,1.807,1.8111,1.7949,1.8004,5655.41871981,10202.131310987445
1650222000,2022-04-17 19:00:00,IMX/USDT,1.7888,1.8115,1.788,1.8051,10343.92182765,18639.986351505299
1650218400,2022-04-17 18:00:00,IMX/USDT,1.797,1.8046,1.7807,1.7881,40121.16276789,71853.309747833561
1650214800,2022-04-17 17:00:00,IMX/USDT,1.8104,1.8138,1.793,1.7968,17928.86579809,32336.082393177645
1650211200,2022-04-17 16:00:00,IMX/USDT,1.8318,1.8374,1.8047,1.8047,13615.12412876,24756.327404602389
1650207600,2022-04-17 15:00:00,IMX/USDT,1.8366,1.8402,1.825,1.8307,9003.79330482,16480.7328891421
1650204000,2022-04-17 14:00:00,IMX/USDT,1.8116,1.8529,1.8029,1.8381,67244.58251145,123373.757755100137
1650200400,2022-04-17 13:00:00,IMX/USDT,1.8029,1.8266,1.802,1.8117,35310.30719512,64076.535914955667
1650196800,2022-04-17 12:00:00,IMX/USDT,1.7936,1.8093,1.7871,1.8042,15725.65496881,28316.69523615357
1650193200,2022-04-17 11:00:00,IMX/USDT,1.8062,1.8111,1.7828,1.7919,24722.38136461,44340.000628380503
1650189600,2022-04-17 10:00:00,IMX/USDT,1.8231,1.8294,1.8016,1.8033,20316.26713435,36747.725281478926
1650186000,2022-04-17 09:00:00,IMX/USDT,1.8332,1.8389,1.8224,1.8224,12597.16293917,23084.995415405605
1650182400,2022-04-17 08:00:00,IMX/USDT,1.829,1.8343,1.824,1.8343,5378.55861364,9827.976044324925
1650178800,2022-04-17 07:00:00,IMX/USDT,1.8301,1.8374,1.822,1.8246,21031.56350002,38451.492092358058
1650175200,2022-04-17 06:00:00,IMX/USDT,1.8269,1.842,1.826,1.8294,26275.55219599,48158.64687084051
1650171600,2022-04-17 05:00:00,IMX/USDT,1.8192,1.8315,1.8126,1.8281,8036.72156148,14671.689121202211
1650168000,2022-04-17 04:00:00,IMX/USDT,1.8326,1.8395,1.8117,1.8194,20290.4024262,36976.895773494521
1650164400,2022-04-17 03:00:00,IMX/USDT,1.8262,1.848,1.8142,1.8315,45594.64457361,83711.174847851146
1650160800,2022-04-17 02:00:00,IMX/USDT,1.8508,1.851,1.8238,1.8298,32267.18520491,59064.237165139494
1650157200,2022-04-17 01:00:00,IMX/USDT,1.8325,1.8507,1.8266,1.8507,15897.06533161,29221.197128987147
1650153600,2022-04-17 00:00:00,IMX/USDT,1.8587,1.868,1.8281,1.832,53025.33287217,97780.561749586951
1650150000,2022-04-16 23:00:00,IMX/USDT,1.8229,1.8587,1.821,1.8576,30157.56742497,55652.16959444902
1650146400,2022-04-16 22:00:00,IMX/USDT,1.8447,1.8447,1.8226,1.8257,16968.89332018,31100.252012214758
1650142800,2022-04-16 21:00:00,IMX/USDT,1.8292,1.8458,1.8292,1.8423,5409.10789148,9934.109103180626
1650139200,2022-04-16 20:00:00,IMX/USDT,1.8318,1.8354,1.8223,1.8261,4680.37192249,8556.946760302594
1650135600,2022-04-16 19:00:00,IMX/USDT,1.8307,1.8405,1.8278,1.8315,11937.84737914,21899.740373565312
1650132000,2022-04-16 18:00:00,IMX/USDT,1.835,1.8489,1.8221,1.8292,24237.19479007,44473.453426851456
1650128400,2022-04-16 17:00:00,IMX/USDT,1.8264,1.8443,1.8168,1.838,56169.91742146,102746.374963030776
1650124800,2022-04-16 16:00:00,IMX/USDT,1.8149,1.8501,1.8061,1.8269,74415.94079165,136509.267227328045
1650121200,2022-04-16 15:00:00,IMX/USDT,1.8397,1.8432,1.7916,1.8161,120447.44896662,218257.309437916869
1650117600,2022-04-16 14:00:00,IMX/USDT,1.8485,1.8527,1.8246,1.837,63350.84594261,116442.551949385138
1650114000,2022-04-16 13:00:00,IMX/USDT,1.8087,1.8553,1.8087,1.8484,120329.36299715,221070.503529720669
1650110400,2022-04-16 12:00:00,IMX/USDT,1.7893,1.8143,1.7846,1.8076,24804.32376837,44674.182590084393
1650106800,2022-04-16 11:00:00,IMX/USDT,1.7685,1.8042,1.7685,1.7865,49666.64374765,88959.263184361082
1650103200,2022-04-16 10:00:00,IMX/USDT,1.763,1.7759,1.76,1.768,3280.66780773,5807.272234691336
1650099600,2022-04-16 09:00:00,IMX/USDT,1.7676,1.771,1.7564,1.7619,30981.36556808,54677.013558534245
1650096000,2022-04-16 08:00:00,IMX/USDT,1.7805,1.7853,1.7624,1.7624,10009.24274351,17734.97063333158
1650092400,2022-04-16 07:00:00,IMX/USDT,1.7789,1.782,1.771,1.7794,6185.25781048,11001.882515977732
1650088800,2022-04-16 06:00:00,IMX/USDT,1.7784,1.7794,1.769,1.7785,5820.7249928,10325.372965307769
1650085200,2022-04-16 05:00:00,IMX/USDT,1.7849,1.7867,1.7768,1.7803,3104.32395016,5532.599686115366
1650081600,2022-04-16 04:00:00,IMX/USDT,1.7797,1.7863,1.7693,1.782,11329.39429533,20135.995180277227
1650078000,2022-04-16 03:00:00,IMX/USDT,1.7961,1.7961,1.7742,1.7787,12178.60531244,21677.714779253811
1650074400,2022-04-16 02:00:00,IMX/USDT,1.8027,1.8027,1.7901,1.7985,2301.01159077,4132.505687715879
1650070800,2022-04-16 01:00:00,IMX/USDT,1.7965,1.8098,1.7939,1.7996,10832.82527041,19536.971874113582
1650067200,2022-04-16 00:00:00,IMX/USDT,1.7879,1.797,1.7822,1.7908,25115.76077052,44939.035035585139
1650063600,2022-04-15 23:00:00,IMX/USDT,1.7769,1.79,1.7767,1.7866,8735.1920352,15569.292551348119
1650060000,2022-04-15 22:00:00,IMX/USDT,1.777,1.7802,1.772,1.7746,2228.67901214,3955.009251939211
1650056400,2022-04-15 21:00:00,IMX/USDT,1.7872,1.7879,1.7771,1.7793,5458.26817215,9738.710351569855
1650052800,2022-04-15 20:00:00,IMX/USDT,1.7738,1.7878,1.7692,1.7852,6763.64502699,12036.254805888062
1650049200,2022-04-15 19:00:00,IMX/USDT,1.7738,1.7816,1.7658,1.7752,12443.30767817,22060.83676966241
1650045600,2022-04-15 18:00:00,IMX/USDT,1.777,1.7808,1.768,1.7684,6037.61312246,10700.246270780218
1650042000,2022-04-15 17:00:00,IMX/USDT,1.7695,1.7825,1.7657,1.7767,17230.62082777,30604.15641882055
1650038400,2022-04-15 16:00:00,IMX/USDT,1.771,1.7776,1.7523,1.7678,22491.73571639,39646.766063852493
1650034800,2022-04-15 15:00:00,IMX/USDT,1.7732,1.782,1.761,1.7686,36663.09024011,64915.769740995893
1650031200,2022-04-15 14:00:00,IMX/USDT,1.748,1.798,1.7332,1.7732,72957.79763452,129281.514455761632
1650027600,2022-04-15 13:00:00,IMX/USDT,1.7663,1.7778,1.7432,1.7462,35394.58941083,62265.674755549077
1650024000,2022-04-15 12:00:00,IMX/USDT,1.7809,1.7878,1.7549,1.7658,29804.1223033,52791.742751755289
1650020400,2022-04-15 11:00:00,IMX/USDT,1.7862,1.7905,1.769,1.7774,12971.42328939,23105.06729728301
1650016800,2022-04-15 10:00:00,IMX/USDT,1.7778,1.7897,1.7726,1.7852,12871.7073867,22946.129690287594
1650013200,2022-04-15 09:00:00,IMX/USDT,1.7879,1.7904,1.7767,1.7784,5308.67058028,9470.768077556679
1650009600,2022-04-15 08:00:00,IMX/USDT,1.8051,1.8132,1.7832,1.7859,17743.13944128,31846.313306880975
1650006000,2022-04-15 07:00:00,IMX/USDT,1.7869,1.8158,1.7684,1.8008,41381.52202733,73985.125902114767
1650002400,2022-04-15 06:00:00,IMX/USDT,1.8121,1.8243,1.7855,1.7855,41325.17282288,74225.65966052292
1649998800,2022-04-15 05:00:00,IMX/USDT,1.8062,1.824,1.8022,1.8103,10726.07295596,19461.682051949546
1649995200,2022-04-15 04:00:00,IMX/USDT,1.8239,1.8274,1.8006,1.8051,7963.52033227,14451.237330835409
1649991600,2022-04-15 03:00:00,IMX/USDT,1.8198,1.8247,1.807,1.8236,16794.76634189,30473.483544364497
1649988000,2022-04-15 02:00:00,IMX/USDT,1.8072,1.8317,1.8029,1.8175,24433.05087913,44550.238962901337
1649984400,2022-04-15 01:00:00,IMX/USDT,1.7978,1.81,1.793,1.806,12066.53883999,21742.610669409984
1649980800,2022-04-15 00:00:00,IMX/USDT,1.8029,1.8237,1.7836,1.7964,34148.95048429,61577.455387440312
1649977200,2022-04-14 23:00:00,IMX/USDT,1.8011,1.8093,1.7972,1.7999,5104.09943786,9206.332227615827
1649973600,2022-04-14 22:00:00,IMX/USDT,1.8088,1.8122,1.7983,1.7983,4626.92489511,8353.746711329886
1649970000,2022-04-14 21:00:00,IMX/USDT,1.8028,1.8138,1.7987,1.8093,21122.90667624,38097.727495683886
1649966400,2022-04-14 20:00:00,IMX/USDT,1.7911,1.8079,1.7785,1.8024,48899.84437871,87653.716844410627
1649962800,2022-04-14 19:00:00,IMX/USDT,1.7829,1.7926,1.7614,1.7897,26389.8440524,46917.094151904006
1649959200,2022-04-14 18:00:00,IMX/USDT,1.7999,1.8032,1.7752,1.7815,18530.94997053,33145.208690047146
1649955600,2022-04-14 17:00:00,IMX/USDT,1.7974,1.8098,1.7846,1.8006,46989.58569078,84250.198399521008
1649952000,2022-04-14 16:00:00,IMX/USDT,1.7952,1.8032,1.7712,1.8,57580.1366371,102850.381609195291
1649948400,2022-04-14 15:00:00,IMX/USDT,1.83,1.8473,1.7916,1.7938,194110.10718571,355355.671329664234
1649944800,2022-04-14 14:00:00,IMX/USDT,1.815,1.8404,1.7989,1.83,122404.4055257,223227.966532005094
1649941200,2022-04-14 13:00:00,IMX/USDT,1.864,1.8726,1.8059,1.8159,46654.932407,85650.635660255472
1649937600,2022-04-14 12:00:00,IMX/USDT,1.8211,1.8685,1.8144,1.8619,22402.70057343,41361.300770882042
1649934000,2022-04-14 11:00:00,IMX/USDT,1.8211,1.8379,1.8155,1.8202,35986.35990774,65746.151449880266
1649930400,2022-04-14 10:00:00,IMX/USDT,1.8403,1.8443,1.8212,1.8212,41502.78527897,76132.149557941494
1649926800,2022-04-14 09:00:00,IMX/USDT,1.8572,1.861,1.8066,1.8431,82131.20686966,150821.9937204666
1649923200,2022-04-14 08:00:00,IMX/USDT,1.901,1.9066,1.8554,1.8598,60778.02309548,113983.314676639758
1649919600,2022-04-14 07:00:00,IMX/USDT,1.9047,1.9189,1.8831,1.9007,31852.52757543,60584.837028182731
1649916000,2022-04-14 06:00:00,IMX/USDT,1.8978,1.9068,1.8899,1.9062,19639.76178121,37311.044984828565
1649912400,2022-04-14 05:00:00,IMX/USDT,1.8908,1.8976,1.8856,1.8976,28082.76515922,53142.654723199984
1649908800,2022-04-14 04:00:00,IMX/USDT,1.9078,1.9094,1.8798,1.89,281280.77763047,530040.789449282012
1649905200,2022-04-14 03:00:00,IMX/USDT,1.8931,1.9174,1.8857,1.9064,30064.10155928,57262.543242296149
1649901600,2022-04-14 02:00:00,IMX/USDT,1.926,1.9284,1.8856,1.8927,38021.18965707,72182.054972535595
1649898000,2022-04-14 01:00:00,IMX/USDT,1.8688,1.9317,1.8688,1.9294,70902.83689454,134945.128851076379
1649894400,2022-04-14 00:00:00,IMX/USDT,1.8584,1.8704,1.8352,1.8675,22237.917178,41155.966560418711
1649890800,2022-04-13 23:00:00,IMX/USDT,1.8606,1.8635,1.8433,1.8581,15440.14792202,28580.10757164873
1649887200,2022-04-13 22:00:00,IMX/USDT,1.851,1.8619,1.8449,1.8573,20610.840074,38227.464635011884
1649883600,2022-04-13 21:00:00,IMX/USDT,1.8493,1.8532,1.8406,1.8501,8841.45434817,16328.830399333274
1649880000,2022-04-13 20:00:00,IMX/USDT,1.8383,1.8555,1.835,1.8479,21236.32152743,39220.791931084144
1649876400,2022-04-13 19:00:00,IMX/USDT,1.8641,1.8724,1.8372,1.8372,79724.13829488,148022.661839424451
1649872800,2022-04-13 18:00:00,IMX/USDT,1.8323,1.8684,1.829,1.8618,58586.57864437,108657.910162509992
1649869200,2022-04-13 17:00:00,IMX/USDT,1.837,1.8469,1.8297,1.832,28023.78054481,51500.067062899572
1649865600,2022-04-13 16:00:00,IMX/USDT,1.8535,1.8729,1.833,1.8365,42470.87694447,78694.367658335182
1649862000,2022-04-13 15:00:00,IMX/USDT,1.822,1.866,1.8155,1.8525,102469.01339718,189611.811339740202
1649858400,2022-04-13 14:00:00,IMX/USDT,1.8254,1.8485,1.8042,1.8206,98732.70484382,180354.920979723233
1649854800,2022-04-13 13:00:00,IMX/USDT,1.7431,1.8251,1.7312,1.8239,258848.68901826,455720.992940563348
1649851200,2022-04-13 12:00:00,IMX/USDT,1.7583,1.7707,1.741,1.741,62788.97472361,110225.484647782204
1649847600,2022-04-13 11:00:00,IMX/USDT,1.778,1.7885,1.7575,1.7585,30343.21115999,53777.389124117301
1649844000,2022-04-13 10:00:00,IMX/USDT,1.7982,1.8057,1.7666,1.7788,54925.60559053,98100.860679569603
1649840400,2022-04-13 09:00:00,IMX/USDT,1.8139,1.8189,1.7929,1.7994,42952.3101888,77571.17524048364
1649836800,2022-04-13 08:00:00,IMX/USDT,1.8294,1.8334,1.8086,1.8139,27817.40918492,50584.785796908481
1649833200,2022-04-13 07:00:00,IMX/USDT,1.8382,1.8469,1.8183,1.826,39905.8921301,73120.059619718519
1649829600,2022-04-13 06:00:00,IMX/USDT,1.8669,1.8678,1.8385,1.8385,17422.91896025,32266.496460147321
1649826000,2022-04-13 05:00:00,IMX/USDT,1.8503,1.8709,1.8476,1.8669,33485.49223962,62304.409593105743
1649822400,2022-04-13 04:00:00,IMX/USDT,1.8287,1.86,1.8194,1.8515,52488.78990618,96601.023090346851
1649818800,2022-04-13 03:00:00,IMX/USDT,1.8352,1.8524,1.8226,1.8278,22048.28275702,40621.218444193157
1649815200,2022-04-13 02:00:00,IMX/USDT,1.8489,1.8528,1.8225,1.836,47739.69736436,87802.580981864625
1649811600,2022-04-13 01:00:00,IMX/USDT,1.8108,1.8555,1.7886,1.8538,34994.79642323,63901.05739842714
1649808000,2022-04-13 00:00:00,IMX/USDT,1.8407,1.8431,1.8109,1.8109,17128.67479185,31327.759675286336
1649804400,2022-04-12 23:00:00,IMX/USDT,1.8104,1.8487,1.8104,1.8374,38583.81460801,70739.622401705399
1649800800,2022-04-12 22:00:00,IMX/USDT,1.816,1.816,1.7846,1.8127,38263.09099141,68971.160379464962
1649797200,2022-04-12 21:00:00,IMX/USDT,1.7972,1.8201,1.7943,1.8166,14856.62397627,26870.971303686997
1649793600,2022-04-12 20:00:00,IMX/USDT,1.7726,1.8142,1.7696,1.7972,48874.01909401,87808.891330951099
1649790000,2022-04-12 19:00:00,IMX/USDT,1.7835,1.7961,1.7683,1.7712,31096.22288082,55418.75281809185
1649786400,2022-04-12 18:00:00,IMX/USDT,1.7977,1.8161,1.77,1.7827,348032.75184151,619987.090961765174
1649782800,2022-04-12 17:00:00,IMX/USDT,1.8223,1.8354,1.7953,1.7989,29361.89331269,53227.783454052059
1649779200,2022-04-12 16:00:00,IMX/USDT,1.8154,1.843,1.8039,1.8198,34375.0894418,62731.996865697183
1649775600,2022-04-12 15:00:00,IMX/USDT,1.8104,1.8433,1.8078,1.8122,55445.39427606,101216.549916971692
1649772000,2022-04-12 14:00:00,IMX/USDT,1.8494,1.8516,1.7891,1.8116,70951.73570706,128640.38246672277
1649768400,2022-04-12 13:00:00,IMX/USDT,1.8631,1.88,1.8402,1.8502,119860.5078508,222847.767117752007
1649764800,2022-04-12 12:00:00,IMX/USDT,1.8271,1.8644,1.7925,1.8644,116257.49876843,211763.214806692169
1649761200,2022-04-12 11:00:00,IMX/USDT,1.7911,1.8374,1.7831,1.8272,57314.55069241,104526.457744178142
1649757600,2022-04-12 10:00:00,IMX/USDT,1.8003,1.8028,1.7786,1.7925,38532.33073165,68976.018961211289
1649754000,2022-04-12 09:00:00,IMX/USDT,1.8075,1.8098,1.779,1.8004,35717.2288963,64041.296780725795
1649750400,2022-04-12 08:00:00,IMX/USDT,1.7953,1.8073,1.7867,1.8048,25051.54865102,45083.734503101881
1649746800,2022-04-12 07:00:00,IMX/USDT,1.7851,1.7973,1.7709,1.7939,37374.14390508,66759.90581422119
1649743200,2022-04-12 06:00:00,IMX/USDT,1.8003,1.8138,1.7778,1.7835,99106.10853051,177810.461675298429
1649739600,2022-04-12 05:00:00,IMX/USDT,1.7519,1.8122,1.7457,1.8012,41999.77750355,74825.080174260844
1649736000,2022-04-12 04:00:00,IMX/USDT,1.7248,1.7515,1.7197,1.7515,40748.42433729,70683.738056411573
1649732400,2022-04-12 03:00:00,IMX/USDT,1.7178,1.7366,1.7055,1.7213,69166.40904901,118906.804169916452
