https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL3S,Volume USDT
1652853600,2022-05-18 06:00:00,SOL3S/USDT,1.6809,1.8,1.6582,1.7744,8676.22155151,14890.803075104751
1652850000,2022-05-18 05:00:00,SOL3S/USDT,1.7471,1.7587,1.6631,1.6826,7595.16785651,12963.19014169264
1652846400,2022-05-18 04:00:00,SOL3S/USDT,1.7524,1.8126,1.6923,1.7407,9813.14849048,17038.581760841882
1652842800,2022-05-18 03:00:00,SOL3S/USDT,1.6209,1.7879,1.6209,1.7523,17683.97288221,30245.131869674923
1652839200,2022-05-18 02:00:00,SOL3S/USDT,1.6696,1.6879,1.6066,1.6176,10961.34328438,18010.480824210161
1652835600,2022-05-18 01:00:00,SOL3S/USDT,1.5759,1.7,1.5759,1.6702,16060.62480865,26073.02445618732
1652832000,2022-05-18 00:00:00,SOL3S/USDT,1.5937,1.5963,1.509,1.5809,11817.6139908,18392.249818861286
1652828400,2022-05-17 23:00:00,SOL3S/USDT,1.6505,1.6505,1.5319,1.5825,12599.32581869,19964.333426031491
1652824800,2022-05-17 22:00:00,SOL3S/USDT,1.6554,1.6826,1.5805,1.6538,13627.299384,22143.962992460959
1652821200,2022-05-17 21:00:00,SOL3S/USDT,1.7826,1.8257,1.6302,1.6659,18096.0011107,31031.312707519844
1652817600,2022-05-17 20:00:00,SOL3S/USDT,1.8204,1.832,1.699,1.7826,12759.44571184,22275.755059377208
1652814000,2022-05-17 19:00:00,SOL3S/USDT,1.891,1.9071,1.7,1.8216,40965.65294417,72769.804477954797
1652810400,2022-05-17 18:00:00,SOL3S/USDT,1.8377,2.0656,1.77,1.891,44287.41402678,85720.436175260699
1652806800,2022-05-17 17:00:00,SOL3S/USDT,1.7973,1.9604,1.7582,1.841,19652.65373019,35538.507850445744
1652803200,2022-05-17 16:00:00,SOL3S/USDT,1.8198,1.9537,1.7668,1.7973,31227.17618409,57088.308999216615
1652799600,2022-05-17 15:00:00,SOL3S/USDT,1.8876,1.91,1.7725,1.8254,17988.57045097,33173.844607367249
1652796000,2022-05-17 14:00:00,SOL3S/USDT,1.5868,1.8932,1.5765,1.882,29549.9468167,50525.021487353183
1652792400,2022-05-17 13:00:00,SOL3S/USDT,1.5767,1.644,1.47,1.5897,17862.03976132,27669.417662466238
1652788800,2022-05-17 12:00:00,SOL3S/USDT,1.7701,1.7701,1.58,1.5882,9318.67567327,15597.702848670797
1652785200,2022-05-17 11:00:00,SOL3S/USDT,1.7131,1.7923,1.6961,1.7646,20826.0247687,35898.807658949392
1652781600,2022-05-17 10:00:00,SOL3S/USDT,1.6396,1.7421,1.6395,1.7098,6886.45561553,11622.948228463739
1652778000,2022-05-17 09:00:00,SOL3S/USDT,1.6891,1.6905,1.6,1.6461,5347.86608538,8787.160335863459
1652774400,2022-05-17 08:00:00,SOL3S/USDT,1.7418,1.7531,1.6053,1.679,8583.34811999,14418.481496705389
1652770800,2022-05-17 07:00:00,SOL3S/USDT,1.554,1.7519,1.554,1.7412,9168.98455674,15460.455553646425
1652767200,2022-05-17 06:00:00,SOL3S/USDT,1.6319,1.6738,1.5424,1.5424,6684.5023808,10711.025029024771
1652763600,2022-05-17 05:00:00,SOL3S/USDT,1.6548,1.7136,1.5983,1.6276,11485.57049567,19137.380329559104
1652760000,2022-05-17 04:00:00,SOL3S/USDT,1.7474,1.8172,1.6177,1.6533,13578.26727006,23377.656697270031
1652756400,2022-05-17 03:00:00,SOL3S/USDT,1.8639,1.8961,1.7045,1.7456,27938.90906964,49710.163035030708
1652752800,2022-05-17 02:00:00,SOL3S/USDT,1.8675,1.9171,1.8195,1.8635,9941.80969624,18474.374520055505
1652749200,2022-05-17 01:00:00,SOL3S/USDT,1.8264,1.9584,1.8035,1.8822,10538.8939324,19730.161553086514
1652745600,2022-05-17 00:00:00,SOL3S/USDT,1.962,1.9693,1.8097,1.835,13908.26082144,26234.656588951787
1652742000,2022-05-16 23:00:00,SOL3S/USDT,1.9352,2.0413,1.8935,1.9634,14982.5129439,29423.363071853317
1652738400,2022-05-16 22:00:00,SOL3S/USDT,1.8736,1.9523,1.827,1.9292,5851.03933275,11007.183441689401
1652734800,2022-05-16 21:00:00,SOL3S/USDT,1.8737,1.9203,1.7948,1.8797,19933.81005494,37162.100941945887
1652731200,2022-05-16 20:00:00,SOL3S/USDT,1.9614,2.0013,1.8728,1.8803,21894.64629144,42107.231705348831
1652727600,2022-05-16 19:00:00,SOL3S/USDT,1.8833,1.9814,1.8339,1.9644,21218.40584817,40446.76017262311
1652724000,2022-05-16 18:00:00,SOL3S/USDT,1.9076,1.9365,1.8286,1.8905,22578.36921962,42361.950543551399
1652720400,2022-05-16 17:00:00,SOL3S/USDT,2.0805,2.0852,1.8815,1.9,27499.68192012,53824.175072963937
1652716800,2022-05-16 16:00:00,SOL3S/USDT,2.0239,2.1496,1.9839,2.0743,28661.20133195,59299.246277373303
1652713200,2022-05-16 15:00:00,SOL3S/USDT,2.1286,2.1575,1.9602,2.0299,24494.99271714,50752.679455175381
1652709600,2022-05-16 14:00:00,SOL3S/USDT,2.0592,2.1282,1.9489,2.1268,14452.74398784,29433.731648838044
1652706000,2022-05-16 13:00:00,SOL3S/USDT,1.9102,2.0755,1.8011,2.0539,21230.08695996,41403.415067390513
1652702400,2022-05-16 12:00:00,SOL3S/USDT,1.9804,2.1011,1.8585,1.9105,21290.05183016,42062.981915532064
1652698800,2022-05-16 11:00:00,SOL3S/USDT,1.8793,1.9796,1.8635,1.9791,13839.40737852,26779.22477069608
1652695200,2022-05-16 10:00:00,SOL3S/USDT,2.0349,2.0926,1.8507,1.8816,14879.46201663,28854.190582415796
1652691600,2022-05-16 09:00:00,SOL3S/USDT,1.9251,2.0848,1.9102,2.03,10898.62277888,21978.975148037693
1652688000,2022-05-16 08:00:00,SOL3S/USDT,1.977,2.0899,1.9103,1.933,11187.88815708,22079.348866463118
1652684400,2022-05-16 07:00:00,SOL3S/USDT,2.0351,2.0919,1.9327,1.9798,11704.65809889,23454.256289203137
1652680800,2022-05-16 06:00:00,SOL3S/USDT,1.8555,2.0612,1.8555,2.0191,27705.79624364,54219.35770848798
1652677200,2022-05-16 05:00:00,SOL3S/USDT,1.845,1.8783,1.7657,1.8448,7313.01332401,13267.795920911201
1652673600,2022-05-16 04:00:00,SOL3S/USDT,1.8389,1.895,1.7993,1.8411,10746.06677519,20026.016289135672
1652670000,2022-05-16 03:00:00,SOL3S/USDT,1.7767,1.8999,1.7622,1.8161,7396.27287992,13540.409809246217
1652666400,2022-05-16 02:00:00,SOL3S/USDT,1.7948,1.8901,1.6969,1.7631,26058.36596194,47665.598871178566
1652662800,2022-05-16 01:00:00,SOL3S/USDT,1.7181,1.8323,1.6863,1.7981,14729.93285332,25932.494484497898
1652659200,2022-05-16 00:00:00,SOL3S/USDT,1.587,1.7613,1.587,1.7301,14302.9567489,24341.103032939742
1652655600,2022-05-15 23:00:00,SOL3S/USDT,1.6779,1.7137,1.5423,1.587,11181.57320106,18159.410546539572
1652652000,2022-05-15 22:00:00,SOL3S/USDT,1.7239,1.8,1.6256,1.6867,12158.53831958,20626.983920804018
1652648400,2022-05-15 21:00:00,SOL3S/USDT,1.834,1.9199,1.68,1.7183,16012.18584215,29241.621964053796
1652644800,2022-05-15 20:00:00,SOL3S/USDT,2.0489,2.0711,1.834,1.834,13259.22993326,25886.87116182279
1652641200,2022-05-15 19:00:00,SOL3S/USDT,2.0665,2.1631,2.051,2.051,5035.88257237,10663.373350104706
1652637600,2022-05-15 18:00:00,SOL3S/USDT,2.1665,2.23,1.9953,2.0597,16222.95160506,33813.858652452276
1652634000,2022-05-15 17:00:00,SOL3S/USDT,2.1471,2.2119,2.1172,2.1664,7192.79897057,15547.254979268657
1652630400,2022-05-15 16:00:00,SOL3S/USDT,2.3575,2.3929,2.1402,2.1471,6366.55653123,14489.348117818247
1652626800,2022-05-15 15:00:00,SOL3S/USDT,2.2898,2.4183,2.1542,2.3584,8061.92087153,18467.847252790321
1652623200,2022-05-15 14:00:00,SOL3S/USDT,2.4108,2.4627,2.2595,2.2825,5107.40779921,12057.179844072042
1652619600,2022-05-15 13:00:00,SOL3S/USDT,2.3062,2.4833,2.3062,2.4124,7933.83359948,18905.257143816365
1652616000,2022-05-15 12:00:00,SOL3S/USDT,2.3123,2.3953,2.2007,2.2911,11312.56813511,25927.858946228197
1652612400,2022-05-15 11:00:00,SOL3S/USDT,2.4198,2.497,2.2944,2.317,4817.51885413,11418.50727044254
1652608800,2022-05-15 10:00:00,SOL3S/USDT,2.5487,2.6123,2.4196,2.4197,3250.63183158,8202.200916782342
1652605200,2022-05-15 09:00:00,SOL3S/USDT,2.6054,2.6497,2.5254,2.543,3244.42546903,8353.040482800265
1652601600,2022-05-15 08:00:00,SOL3S/USDT,2.5627,2.6298,2.5192,2.6077,2676.11868203,6885.374777486117
1652598000,2022-05-15 07:00:00,SOL3S/USDT,2.5566,2.5723,2.4255,2.5579,7646.19678765,19215.571642736963
1652594400,2022-05-15 06:00:00,SOL3S/USDT,2.6195,2.681,2.5578,2.5578,8990.44989421,23385.817129605001
1652590800,2022-05-15 05:00:00,SOL3S/USDT,2.7482,2.793,2.5629,2.6185,6716.53355127,17906.33559443228
1652587200,2022-05-15 04:00:00,SOL3S/USDT,2.73,2.8033,2.6262,2.7503,5116.64682256,13915.388819783512
1652583600,2022-05-15 03:00:00,SOL3S/USDT,2.7202,2.8534,2.6819,2.7258,4895.79497359,13552.201974625661
1652580000,2022-05-15 02:00:00,SOL3S/USDT,2.6381,2.8102,2.56,2.723,11871.51655067,32324.362382575153
1652576400,2022-05-15 01:00:00,SOL3S/USDT,2.61,2.6985,2.5802,2.6316,7056.47665129,18599.291333843496
1652572800,2022-05-15 00:00:00,SOL3S/USDT,2.4165,2.6342,2.38,2.6125,9070.32735809,22552.070984680109
1652569200,2022-05-14 23:00:00,SOL3S/USDT,2.4816,2.5811,2.3676,2.4187,7386.85559897,18149.467145550397
1652565600,2022-05-14 22:00:00,SOL3S/USDT,2.6968,2.7372,2.4655,2.4655,7634.69415999,19982.294889557792
1652562000,2022-05-14 21:00:00,SOL3S/USDT,2.924,2.946,2.5038,2.7123,11613.41447378,31562.575080741155
1652558400,2022-05-14 20:00:00,SOL3S/USDT,3.0389,3.0443,2.8,2.9347,12087.99337344,34803.905232108108
1652554800,2022-05-14 19:00:00,SOL3S/USDT,3.0631,3.1746,2.9347,3.0378,8114.47020909,24919.634114430595
1652551200,2022-05-14 18:00:00,SOL3S/USDT,3.1509,3.1992,2.8258,3.064,18550.02026852,55520.20782562126
1652547600,2022-05-14 17:00:00,SOL3S/USDT,3.3385,3.4249,3.1284,3.1604,10278.68133605,33585.550390103942
1652544000,2022-05-14 16:00:00,SOL3S/USDT,3.6208,3.685,3.1588,3.3432,19999.27099631,67464.998471058793
1652540400,2022-05-14 15:00:00,SOL3S/USDT,3.5366,3.6621,3.3476,3.6214,9247.89456804,32598.080939448956
1652536800,2022-05-14 14:00:00,SOL3S/USDT,3.5234,3.6423,3.4823,3.5249,9012.49303769,32147.616999354012
1652533200,2022-05-14 13:00:00,SOL3S/USDT,3.3322,3.5233,3.2718,3.5233,16911.40125081,57280.005145986659
1652529600,2022-05-14 12:00:00,SOL3S/USDT,3.291,3.3498,3.1375,3.3399,13006.41218515,42221.61884414779
1652526000,2022-05-14 11:00:00,SOL3S/USDT,3.1777,3.3423,3.1567,3.2904,20682.59004856,67347.785384045426
1652522400,2022-05-14 10:00:00,SOL3S/USDT,2.9009,3.2225,2.8967,3.1649,7104.94455734,21777.840242024695
1652518800,2022-05-14 09:00:00,SOL3S/USDT,2.7146,2.991,2.6986,2.9026,9093.3046206,25735.674257610243
1652515200,2022-05-14 08:00:00,SOL3S/USDT,2.7716,2.8519,2.6875,2.7227,7089.14536461,19544.076410902687
1652511600,2022-05-14 07:00:00,SOL3S/USDT,2.5609,2.8,2.5083,2.7714,8992.74296323,23947.308575826489
1652508000,2022-05-14 06:00:00,SOL3S/USDT,2.5513,2.772,2.5,2.5608,7933.03452052,20611.733058645149
1652504400,2022-05-14 05:00:00,SOL3S/USDT,2.6686,2.7039,2.4921,2.5513,7726.69843189,19901.523724006657
1652500800,2022-05-14 04:00:00,SOL3S/USDT,2.5722,2.71,2.3137,2.6555,8815.31366962,22308.011619751354
1652497200,2022-05-14 03:00:00,SOL3S/USDT,2.4018,2.6409,2.2777,2.5744,8238.61335392,20514.958419112653
1652493600,2022-05-14 02:00:00,SOL3S/USDT,2.6901,2.8416,2.1366,2.4,15602.76122793,38660.895258749583
1652490000,2022-05-14 01:00:00,SOL3S/USDT,2.7703,2.8464,2.6556,2.6949,10942.99859607,30242.186595858104
1652486400,2022-05-14 00:00:00,SOL3S/USDT,3.1571,3.2545,2.764,2.764,12736.41147635,37439.091586662006
1652482800,2022-05-13 23:00:00,SOL3S/USDT,2.9458,3.2772,2.9211,3.1422,11256.37977696,35253.321133902353
1652479200,2022-05-13 22:00:00,SOL3S/USDT,2.7704,2.9616,2.7243,2.9546,3188.66955304,9093.095880090938
1652475600,2022-05-13 21:00:00,SOL3S/USDT,2.9374,2.9692,2.7486,2.7622,5087.32245064,14487.487403726161
1652472000,2022-05-13 20:00:00,SOL3S/USDT,2.7648,2.9671,2.6738,2.9374,7893.53811912,22101.286839827832
1652468400,2022-05-13 19:00:00,SOL3S/USDT,2.6623,2.8418,2.637,2.7565,11212.24610608,30774.927429977602
1652464800,2022-05-13 18:00:00,SOL3S/USDT,2.9727,3.0407,2.5964,2.666,14860.02805423,41757.145395185055
1652461200,2022-05-13 17:00:00,SOL3S/USDT,2.7049,2.9821,2.4603,2.971,12726.61586692,33686.937496208734
1652457600,2022-05-13 16:00:00,SOL3S/USDT,2.4661,2.8321,2.2884,2.7032,19880.08367786,51985.238951821785
1652454000,2022-05-13 15:00:00,SOL3S/USDT,2.1553,2.501,2.1438,2.4661,15687.17466004,36822.109227527664
1652450400,2022-05-13 14:00:00,SOL3S/USDT,2.2134,2.2502,1.9518,2.1683,17900.84429176,37537.140136817245
1652446800,2022-05-13 13:00:00,SOL3S/USDT,2.4732,2.6639,2.2,2.2296,16802.97546398,41032.258601335244
1652443200,2022-05-13 12:00:00,SOL3S/USDT,2.4605,2.5769,2.3404,2.4628,14142.46177129,35024.732652197305
1652439600,2022-05-13 11:00:00,SOL3S/USDT,2.5615,2.7957,2.4445,2.4655,10873.81109368,28622.124010829702
1652436000,2022-05-13 10:00:00,SOL3S/USDT,2.8041,2.9999,2.5083,2.5703,9853.16797572,27067.057032970845
1652432400,2022-05-13 09:00:00,SOL3S/USDT,2.7537,2.95,2.6101,2.793,10087.97271233,27894.884824271412
1652428800,2022-05-13 08:00:00,SOL3S/USDT,3.191,3.1955,2.7295,2.7482,11220.41513373,32632.011180509204
1652425200,2022-05-13 07:00:00,SOL3S/USDT,2.7926,3.191,2.7351,3.19,8613.19319546,25638.289767255325
1652421600,2022-05-13 06:00:00,SOL3S/USDT,2.5976,2.8463,2.4504,2.733,9870.06615204,26273.103512594129
1652418000,2022-05-13 05:00:00,SOL3S/USDT,3.3805,3.3823,2.3317,2.6361,21231.04132915,56435.800593521477
1652414400,2022-05-13 04:00:00,SOL3S/USDT,3.3665,3.4643,3.3532,3.3615,13911.7711,46896.787475023436
1652410800,2022-05-13 03:00:00,SOL3S/USDT,3.8765,3.8938,3.0941,3.3665,38806.41497715,132649.381055558965
1652407200,2022-05-13 02:00:00,SOL3S/USDT,4.7809,4.8012,3.868,3.893,28647.07957161,120973.437455927018
1652403600,2022-05-13 01:00:00,SOL3S/USDT,4.3554,4.8778,4.0459,4.7898,22442.41793692,99679.884389845722
1652400000,2022-05-13 00:00:00,SOL3S/USDT,4.9213,5.1823,4.328,4.328,19418.24352881,93612.646351869906
1652396400,2022-05-12 23:00:00,SOL3S/USDT,5.2433,5.2487,4.757,4.922,16113.17372292,80448.649045331399
1652392800,2022-05-12 22:00:00,SOL3S/USDT,5.4064,5.4606,5.2194,5.2433,14857.22156466,79062.974729239722
1652389200,2022-05-12 21:00:00,SOL3S/USDT,5.0117,5.6243,5.0117,5.4065,23466.6078243,125868.944325110309
1652385600,2022-05-12 20:00:00,SOL3S/USDT,4.9468,5.1108,4.7997,4.996,17218.3714933,85336.551987407132
1652382000,2022-05-12 19:00:00,SOL3S/USDT,5.1227,5.1834,4.7386,4.9467,22043.63244344,109647.361960650377
1652378400,2022-05-12 18:00:00,SOL3S/USDT,4.8723,5.2928,4.7835,5.1158,17747.29139158,89228.607438124611
1652374800,2022-05-12 17:00:00,SOL3S/USDT,4.4536,4.899,4.4289,4.8722,17463.09074393,80852.259910332611
1652371200,2022-05-12 16:00:00,SOL3S/USDT,4.6983,4.7264,4.4317,4.4704,24097.16545903,109076.604482268187
1652367600,2022-05-12 15:00:00,SOL3S/USDT,4.8915,4.9788,4.1591,4.6984,34403.38600458,158961.253243004932
1652364000,2022-05-12 14:00:00,SOL3S/USDT,5.2104,5.3031,4.8107,4.8913,29005.23294162,143026.69379160642
1652360400,2022-05-12 13:00:00,SOL3S/USDT,5.1098,5.3438,4.9929,5.2104,21679.5809349,111281.32045195863
1652356800,2022-05-12 12:00:00,SOL3S/USDT,5.1083,5.318,5.0717,5.1069,23417.10026853,120963.717729981468
1652353200,2022-05-12 11:00:00,SOL3S/USDT,4.8507,5.1984,4.5055,5.1361,26818.00952396,131706.776409611688
1652349600,2022-05-12 10:00:00,SOL3S/USDT,5.3819,5.613,4.4082,4.8507,34699.61001458,170216.308908879164
1652346000,2022-05-12 09:00:00,SOL3S/USDT,5.333,5.3962,5.0011,5.3791,22371.41201915,115667.885796150135
1652342400,2022-05-12 08:00:00,SOL3S/USDT,5.1719,5.3669,4.9018,5.333,19816.29536171,102234.991352332417
1652338800,2022-05-12 07:00:00,SOL3S/USDT,5.4688,6.0878,5.0688,5.1719,39553.15671402,212297.132854769454
1652335200,2022-05-12 06:00:00,SOL3S/USDT,4.7078,5.5378,4.6848,5.4688,32014.09090357,165456.728574284732
1652331600,2022-05-12 05:00:00,SOL3S/USDT,4.1006,5.48,4.1006,4.7225,42088.10523232,201051.73204681922
1652328000,2022-05-12 04:00:00,SOL3S/USDT,3.8514,4.1,3.8514,4.1,7063.87093095,28002.0297511159
1652324400,2022-05-12 03:00:00,SOL3S/USDT,3.4837,3.8514,3.4289,3.8514,5108.23314913,18702.226005098126
1652320800,2022-05-12 02:00:00,SOL3S/USDT,3.3286,3.7286,3.2499,3.4829,30119.25009163,104408.152888106151
1652317200,2022-05-12 01:00:00,SOL3S/USDT,3.3628,3.5594,3.288,3.3286,44275.77693904,151515.200886781183
1652313600,2022-05-12 00:00:00,SOL3S/USDT,3.6438,3.7093,3.0017,3.3631,191508.49523554,626960.24229800397
1652310000,2022-05-11 23:00:00,SOL3S/USDT,3.9349,3.9735,3.6425,3.6438,77693.17199174,294317.624568847714
1652306400,2022-05-11 22:00:00,SOL3S/USDT,3.9736,4.0825,3.6174,3.9402,96730.23687443,377986.213105736141
1652302800,2022-05-11 21:00:00,SOL3S/USDT,4.2898,4.45,3.9341,3.9735,107497.17780427,450716.372091185061
1652299200,2022-05-11 20:00:00,SOL3S/USDT,3.9088,4.45,3.7655,4.2898,118699.42609585,476209.666199067096
1652295600,2022-05-11 19:00:00,SOL3S/USDT,3.7048,3.9985,3.6425,3.9169,59165.26646687,227922.069348726009
1652292000,2022-05-11 18:00:00,SOL3S/USDT,3.4956,3.7456,3.3731,3.7031,120904.22728968,426492.973793109694
1652288400,2022-05-11 17:00:00,SOL3S/USDT,3.3945,3.7103,3.3434,3.497,95223.66214827,331617.724906816719
1652284800,2022-05-11 16:00:00,SOL3S/USDT,3.1106,3.4104,2.9882,3.3942,89801.74974424,290094.949352317445
1652281200,2022-05-11 15:00:00,SOL3S/USDT,2.7137,3.2096,2.7092,3.1021,118719.49334062,351726.059624978646
1652277600,2022-05-11 14:00:00,SOL3S/USDT,2.9,3.1169,2.4464,2.7146,163148.88903263,453871.369133611368
1652274000,2022-05-11 13:00:00,SOL3S/USDT,3.5414,3.752,2.6634,2.9002,215073.8305747,666706.271604784491
1652270400,2022-05-11 12:00:00,SOL3S/USDT,2.6273,3.99,2.3773,3.5414,199681.67494822,585091.207551488305
1652266800,2022-05-11 11:00:00,SOL3S/USDT,2.3056,2.65,2.2879,2.63,76403.13497074,187606.500613952925
1652263200,2022-05-11 10:00:00,SOL3S/USDT,2.1878,2.31,2.1525,2.2988,60837.9787765,136246.251908140452
1652259600,2022-05-11 09:00:00,SOL3S/USDT,2.3417,2.4536,2.1732,2.1856,81209.42063888,189081.930237199931
1652256000,2022-05-11 08:00:00,SOL3S/USDT,2.5112,2.5893,2.318,2.342,102670.85137379,251920.80474368125
1652252400,2022-05-11 07:00:00,SOL3S/USDT,2.5332,2.6798,2.3343,2.5115,134434.95757733,339529.976559487942
1652248800,2022-05-11 06:00:00,SOL3S/USDT,2.1823,2.5944,2.1449,2.5332,69965.0270077,163433.258557575451
1652245200,2022-05-11 05:00:00,SOL3S/USDT,2.2246,2.2496,1.9391,2.1826,97710.94599388,203167.75117934476
1652241600,2022-05-11 04:00:00,SOL3S/USDT,2.1513,2.2637,2.0969,2.2257,72170.32932284,157291.979269681771
1652238000,2022-05-11 03:00:00,SOL3S/USDT,2.0049,2.1529,1.974,2.1513,41233.37638981,85908.793092043042
1652234400,2022-05-11 02:00:00,SOL3S/USDT,2.2176,2.265,1.9733,2.0045,65366.55740548,136563.315383102893
1652230800,2022-05-11 01:00:00,SOL3S/USDT,2.066,2.2279,2.0516,2.2247,54807.53393609,118019.628306676842
1652227200,2022-05-11 00:00:00,SOL3S/USDT,2.1082,2.1969,1.9694,2.0552,66723.7537306,137580.268792133224
1652223600,2022-05-10 23:00:00,SOL3S/USDT,2.2408,2.2695,2.0738,2.1099,104108.53611557,222617.040138827597
1652220000,2022-05-10 22:00:00,SOL3S/USDT,2.3647,2.4,2.1726,2.2491,139924.26593442,318397.110888438498
1652216400,2022-05-10 21:00:00,SOL3S/USDT,2.2291,2.3805,2.177,2.3647,90230.70751179,204454.548609925044
1652212800,2022-05-10 20:00:00,SOL3S/USDT,2.0699,2.2425,2.0659,2.2291,66628.24622938,144006.262026820009
1652209200,2022-05-10 19:00:00,SOL3S/USDT,1.9208,2.1021,1.91,2.0699,59873.30006263,120034.424883395539
1652205600,2022-05-10 18:00:00,SOL3S/USDT,1.8467,1.9592,1.8351,1.9208,43156.37380153,82097.913420728069
1652202000,2022-05-10 17:00:00,SOL3S/USDT,1.9552,1.9552,1.8125,1.8373,54111.68897442,101502.118280252319
1652198400,2022-05-10 16:00:00,SOL3S/USDT,1.9311,2.0155,1.8878,1.9553,65711.19033733,128218.871636244091
1652194800,2022-05-10 15:00:00,SOL3S/USDT,1.9905,2.1302,1.8767,1.9415,134757.55075124,272322.719130395018
1652191200,2022-05-10 14:00:00,SOL3S/USDT,1.7455,2.0188,1.6706,1.9901,91891.65204346,172094.937174564453
1652187600,2022-05-10 13:00:00,SOL3S/USDT,1.6622,1.8387,1.6154,1.7343,90451.73433197,155997.686145238721
1652184000,2022-05-10 12:00:00,SOL3S/USDT,1.7959,1.8249,1.6204,1.6621,65675.10017266,112909.113609799505
1652180400,2022-05-10 11:00:00,SOL3S/USDT,1.9766,2,1.7506,1.8053,48215.34601203,89035.667130226931
1652176800,2022-05-10 10:00:00,SOL3S/USDT,2.002,2.028,1.9391,1.9767,48312.93780691,95307.46823003064
1652173200,2022-05-10 09:00:00,SOL3S/USDT,1.8901,2.0128,1.8724,2.0128,44960.01671497,87652.439515368355
1652169600,2022-05-10 08:00:00,SOL3S/USDT,1.9622,1.971,1.8592,1.9007,35137.20399762,66967.758983411841
1652166000,2022-05-10 07:00:00,SOL3S/USDT,1.8433,1.9622,1.8051,1.9622,36518.19506644,68990.103382964837
1652162400,2022-05-10 06:00:00,SOL3S/USDT,1.9346,2.0104,1.6911,1.8428,85795.76135001,157893.701666395873
1652158800,2022-05-10 05:00:00,SOL3S/USDT,2.35,2.35,1.8329,1.9334,129579.28928552,272577.4359286693
1652155200,2022-05-10 04:00:00,SOL3S/USDT,2.8215,2.8621,2.3,2.35,125399.94913718,320082.443964543685
1652151600,2022-05-10 03:00:00,SOL3S/USDT,2.7077,2.8206,2.6618,2.8206,76777.40653119,210738.127508033282
1652148000,2022-05-10 02:00:00,SOL3S/USDT,2.8378,2.9584,2.6219,2.7079,124541.01124055,346148.710510262782
1652144400,2022-05-10 01:00:00,SOL3S/USDT,2.7709,2.9,2.5542,2.844,109908.1532422,301435.572010212952
1652140800,2022-05-10 00:00:00,SOL3S/USDT,3.1028,3.3556,2.5943,2.7825,152665.28079886,455044.706511397777
1652137200,2022-05-09 23:00:00,SOL3S/USDT,2.7929,3.1028,2.7459,3.1028,55482.40694718,161286.942237035743
1652133600,2022-05-09 22:00:00,SOL3S/USDT,2.768,2.8127,2.6626,2.7937,53759.05964374,147029.388798344428
1652130000,2022-05-09 21:00:00,SOL3S/USDT,2.7327,2.8,2.6008,2.7819,55584.0820918,150175.02637465659
1652126400,2022-05-09 20:00:00,SOL3S/USDT,2.8191,2.8191,2.5608,2.7327,81097.35218706,215594.780396455708
1652122800,2022-05-09 19:00:00,SOL3S/USDT,2.7901,2.995,2.7068,2.8211,115284.51023897,326204.320241269591
1652119200,2022-05-09 18:00:00,SOL3S/USDT,2.6949,2.9772,2.6406,2.7733,95545.4015313,267517.974738384403
1652115600,2022-05-09 17:00:00,SOL3S/USDT,2.7247,2.95,2.5552,2.6949,77141.9295311,206062.106042603539
1652112000,2022-05-09 16:00:00,SOL3S/USDT,2.4632,2.8814,2.4203,2.7054,69354.11549324,179331.204039722332
1652108400,2022-05-09 15:00:00,SOL3S/USDT,2.3662,2.5,2.29,2.4631,68031.48539024,163705.133437223101
1652104800,2022-05-09 14:00:00,SOL3S/USDT,2.3235,2.3868,2.3051,2.3662,42174.11049451,98899.715082952435
1652101200,2022-05-09 13:00:00,SOL3S/USDT,2.3353,2.39,2.1747,2.3336,63910.4810473,147067.282747000663
1652097600,2022-05-09 12:00:00,SOL3S/USDT,2.2634,2.3499,2.2634,2.3458,28130.7009229,64846.000843672048
1652094000,2022-05-09 11:00:00,SOL3S/USDT,2.322,2.351,2.2462,2.2563,40431.94047007,93196.804896406996
1652090400,2022-05-09 10:00:00,SOL3S/USDT,2.109,2.3534,2.0967,2.3324,34088.27713102,76254.586321806046
1652086800,2022-05-09 09:00:00,SOL3S/USDT,2.052,2.1114,2.0191,2.109,15891.71626517,32904.388776194305
1652083200,2022-05-09 08:00:00,SOL3S/USDT,2.1271,2.1499,2.045,2.045,31166.73991651,65611.542166517416
1652079600,2022-05-09 07:00:00,SOL3S/USDT,2.0962,2.1677,2.0575,2.1265,24836.54043166,52196.343921091206
1652076000,2022-05-09 06:00:00,SOL3S/USDT,2.0861,2.15,2.0617,2.0961,32108.63854041,67622.856307076134
1652072400,2022-05-09 05:00:00,SOL3S/USDT,2.0168,2.0861,2.006,2.0861,15130.9685,30938.22536806
1652068800,2022-05-09 04:00:00,SOL3S/USDT,2.0162,2.0323,1.9646,2.0247,14946.31785105,29910.400309156201
1652065200,2022-05-09 03:00:00,SOL3S/USDT,2.0785,2.0914,1.9472,2.0173,42418.63188686,85059.926259190219
1652061600,2022-05-09 02:00:00,SOL3S/USDT,1.9689,2.1352,1.9629,2.0786,68753.60141875,142021.606307121566
1652058000,2022-05-09 01:00:00,SOL3S/USDT,1.9251,1.9684,1.8721,1.9653,23318.61504575,44724.973027426389
1652054400,2022-05-09 00:00:00,SOL3S/USDT,2.005,2.0214,1.8765,1.919,39451.28911242,76764.727578115269
