https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GAFI,Volume USDT
1651575600,2022-05-03 11:00:00,GAFI/USDT,27.061,27.249,26.424,27.058,229.65966608,6146.34088751392
1651572000,2022-05-03 10:00:00,GAFI/USDT,27.298,27.35,27.05,27.123,176.2898,4801.3733068
1651568400,2022-05-03 09:00:00,GAFI/USDT,28.04,28.04,27.072,27.233,242.2951,6661.9152752
1651564800,2022-05-03 08:00:00,GAFI/USDT,28.062,28.1,27.813,27.92,169.0512,4725.9830132
1651561200,2022-05-03 07:00:00,GAFI/USDT,27.957,28.312,27.732,28.1,181.72593377,5073.19998389624
1651557600,2022-05-03 06:00:00,GAFI/USDT,28.241,28.298,27.702,27.974,176.3483,4969.7155009
1651554000,2022-05-03 05:00:00,GAFI/USDT,28.126,28.294,27.95,28.208,255.7383,7191.6160171
1651550400,2022-05-03 04:00:00,GAFI/USDT,27.942,28.143,27.274,28.089,282.35657647,7865.80896582463
1651546800,2022-05-03 03:00:00,GAFI/USDT,28.008,28.1,27.491,27.945,354.37248439,9839.70651100194
1651543200,2022-05-03 02:00:00,GAFI/USDT,28.128,28.235,27.814,27.921,143.2667,4020.6770032
1651539600,2022-05-03 01:00:00,GAFI/USDT,27.95,28.25,27.95,28.107,155.1057,4355.607
1651536000,2022-05-03 00:00:00,GAFI/USDT,28.325,28.506,27.81,28.025,231.4867,6525.0529255
1651532400,2022-05-02 23:00:00,GAFI/USDT,28.303,28.346,28.113,28.311,229.4834,6479.15481
1651528800,2022-05-02 22:00:00,GAFI/USDT,28.384,28.419,27.868,28.276,236.17364118,6655.50252165324
1651525200,2022-05-02 21:00:00,GAFI/USDT,28.045,28.581,27.981,28.366,245.79126211,6950.21698351417
1651521600,2022-05-02 20:00:00,GAFI/USDT,27.971,28.217,27.233,28.068,293.76159245,8128.77555141722
1651518000,2022-05-02 19:00:00,GAFI/USDT,27.762,28.25,27.671,27.981,177.2245675,4919.0979631225
1651514400,2022-05-02 18:00:00,GAFI/USDT,27.689,27.783,27.671,27.715,164.4811,4556.2094411
1651510800,2022-05-02 17:00:00,GAFI/USDT,27.664,27.785,27.526,27.696,176.6642,4879.3967127
1651507200,2022-05-02 16:00:00,GAFI/USDT,27.697,28,27.526,27.749,169.5645,4688.0307549
1651503600,2022-05-02 15:00:00,GAFI/USDT,27.96,27.986,27.625,27.7,163.2711,4525.1056721
1651500000,2022-05-02 14:00:00,GAFI/USDT,27.893,28,27.8,27.947,180.1346,5023.1382096
1651496400,2022-05-02 13:00:00,GAFI/USDT,27.606,28.51,27.526,27.873,175.59398578,4855.6842709878
1651492800,2022-05-02 12:00:00,GAFI/USDT,27.491,27.65,27.491,27.65,180.1415,4967.1463045
1651489200,2022-05-02 11:00:00,GAFI/USDT,27.326,28.177,27.313,27.518,210.8876193,5828.66570907555
1651485600,2022-05-02 10:00:00,GAFI/USDT,27.526,27.614,27.313,27.322,203.2349,5593.985567
1651482000,2022-05-02 09:00:00,GAFI/USDT,27.502,27.62,27.35,27.553,171.4727,4719.4226849
1651478400,2022-05-02 08:00:00,GAFI/USDT,27.432,27.596,27.366,27.527,174.1414,4788.7281599
1651474800,2022-05-02 07:00:00,GAFI/USDT,27.835,27.838,27.427,27.549,244.1924,6720.6530626
1651471200,2022-05-02 06:00:00,GAFI/USDT,28.25,28.39,27.813,27.845,165.0528,4619.0518246
1651467600,2022-05-02 05:00:00,GAFI/USDT,27.95,29.019,27.95,28.25,376.0532,10711.99844380576
1651464000,2022-05-02 04:00:00,GAFI/USDT,27.546,28.3,27.495,28.043,192.916,5325.8046213
1651460400,2022-05-02 03:00:00,GAFI/USDT,27.164,27.62,27.058,27.602,167.8747,4592.5335055
1651456800,2022-05-02 02:00:00,GAFI/USDT,27.205,27.207,26.925,27.2,178.0587,4821.3051301
1651453200,2022-05-02 01:00:00,GAFI/USDT,27.125,27.437,27.081,27.205,180.2796,4915.8990322
1651449600,2022-05-02 00:00:00,GAFI/USDT,27.327,27.7,27.103,27.116,186.8452,5111.5341343
1651446000,2022-05-01 23:00:00,GAFI/USDT,27.018,27.491,27.018,27.355,187.06316619,5109.66657608312
1651442400,2022-05-01 22:00:00,GAFI/USDT,26.894,27.191,26.75,27.102,214.0324,5771.1554333
1651438800,2022-05-01 21:00:00,GAFI/USDT,27.05,27.05,26.55,26.881,295.9055,7909.2230376
1651435200,2022-05-01 20:00:00,GAFI/USDT,27.144,27.17,26.925,27.049,160.3948,4335.0489427
1651431600,2022-05-01 19:00:00,GAFI/USDT,27.09,27.2,27.031,27.127,196.5094841,5326.1304179962
1651428000,2022-05-01 18:00:00,GAFI/USDT,27.489,27.549,27.035,27.177,189.82902326,5172.656288772
1651424400,2022-05-01 17:00:00,GAFI/USDT,27.435,27.904,27.299,27.371,139.0549102,3818.1519943494
1651420800,2022-05-01 16:00:00,GAFI/USDT,27.738,27.794,27.044,27.435,177.79954355,4846.81863804225
1651417200,2022-05-01 15:00:00,GAFI/USDT,27.435,27.762,27.036,27.762,174.2316,4774.7053097
1651413600,2022-05-01 14:00:00,GAFI/USDT,28.044,28.1,27.071,27.435,179.74954846,4930.81880404856
1651410000,2022-05-01 13:00:00,GAFI/USDT,27.776,28.499,27.505,28.048,174.85452264,4891.35507062704
1651406400,2022-05-01 12:00:00,GAFI/USDT,27.576,28.108,27.448,27.837,160.90392651,4476.46609363938
1651402800,2022-05-01 11:00:00,GAFI/USDT,27.555,27.802,27.437,27.637,264.80450004,7316.54958844656
1651399200,2022-05-01 10:00:00,GAFI/USDT,27.07,27.829,26.926,27.584,286.2408,7836.1335916
1651395600,2022-05-01 09:00:00,GAFI/USDT,26.985,27.272,26.397,27.141,392.31655936,10643.43017985728
1651392000,2022-05-01 08:00:00,GAFI/USDT,26.254,27.032,26.15,26.968,229.00600573,6113.23332579595
1651388400,2022-05-01 07:00:00,GAFI/USDT,26.313,26.455,26.171,26.282,190.01,4989.7285995
1651384800,2022-05-01 06:00:00,GAFI/USDT,26.21,26.665,26.21,26.315,224.3452,5923.21118892568
1651381200,2022-05-01 05:00:00,GAFI/USDT,25.933,26.253,25.933,26.253,190.2823,4953.6402001
1651377600,2022-05-01 04:00:00,GAFI/USDT,25.832,26.304,25.374,25.745,201.2798497,5177.8523538088
1651374000,2022-05-01 03:00:00,GAFI/USDT,25.557,26.465,25.222,25.826,186.97983879,4837.38893697213
1651370400,2022-05-01 02:00:00,GAFI/USDT,26.104,26.309,25.221,25.673,224.13734791,5762.14382435968
1651366800,2022-05-01 01:00:00,GAFI/USDT,26.431,26.642,25.582,26.074,226.6753,5892.3388874
1651363200,2022-05-01 00:00:00,GAFI/USDT,26.498,26.771,26.424,26.443,188.67744093,5003.64140667343
1651359600,2022-04-30 23:00:00,GAFI/USDT,26.495,27.09,26.445,26.508,373.40605629,9990.34502534791
1651356000,2022-04-30 22:00:00,GAFI/USDT,26.92,26.92,26.314,26.464,176.0069,4682.1543134
1651352400,2022-04-30 21:00:00,GAFI/USDT,26.562,27.008,26.464,26.892,162.3526,4347.8419391
1651348800,2022-04-30 20:00:00,GAFI/USDT,26.385,26.666,26.343,26.467,179.7896,4764.9770569
1651345200,2022-04-30 19:00:00,GAFI/USDT,26.309,26.652,26.309,26.408,208.5685,5524.2521369
1651341600,2022-04-30 18:00:00,GAFI/USDT,26.421,26.706,26.309,26.389,202.2129,5353.28156002848
1651338000,2022-04-30 17:00:00,GAFI/USDT,26.739,26.903,26.323,26.386,175.6763,4667.3114536
1651334400,2022-04-30 16:00:00,GAFI/USDT,26.923,27.005,26.283,26.707,223.3096988,5968.0732450312
1651330800,2022-04-30 15:00:00,GAFI/USDT,27,27.007,26.896,26.973,286.04220713,7710.97965511713
1651327200,2022-04-30 14:00:00,GAFI/USDT,27.076,27.226,27,27,116.6059,3156.0822354
1651323600,2022-04-30 13:00:00,GAFI/USDT,27.146,27.226,27,27.062,195.96656717,5308.38369981304
1651320000,2022-04-30 12:00:00,GAFI/USDT,26.988,27.21,26.856,27.158,188.3183027,5086.3839447265
1651316400,2022-04-30 11:00:00,GAFI/USDT,26.322,27.002,26.226,26.91,222.6636,5964.6020037
1651312800,2022-04-30 10:00:00,GAFI/USDT,28.084,28.208,25.101,26.323,635.90011328,16877.57379734
1651309200,2022-04-30 09:00:00,GAFI/USDT,29.25,29.3,28.019,28.127,231.0367,6620.0044614
1651305600,2022-04-30 08:00:00,GAFI/USDT,29.203,29.3,29.167,29.181,182.51077195,5333.65347633465
1651302000,2022-04-30 07:00:00,GAFI/USDT,29.277,29.277,29.167,29.233,173.231,5061.5671268
1651298400,2022-04-30 06:00:00,GAFI/USDT,29.238,29.299,29.167,29.274,189.47448801,5539.41490586877
1651294800,2022-04-30 05:00:00,GAFI/USDT,29.235,29.299,29.168,29.202,168.1159,4913.639528
1651291200,2022-04-30 04:00:00,GAFI/USDT,29.297,29.298,29.194,29.204,171.1846,5008.563449
1651287600,2022-04-30 03:00:00,GAFI/USDT,30.069,30.357,29.168,29.297,229.73418548,6806.43722591596
1651284000,2022-04-30 02:00:00,GAFI/USDT,30.548,30.821,30,30.263,251.2996,7616.9800804
1651280400,2022-04-30 01:00:00,GAFI/USDT,30.562,30.849,30.458,30.693,177.38751614,5432.57939220286
1651276800,2022-04-30 00:00:00,GAFI/USDT,30.483,30.57,30.42,30.524,189.0319,5764.0825605
1651273200,2022-04-29 23:00:00,GAFI/USDT,30.356,30.57,30.274,30.525,180.5631,5500.1680817
1651269600,2022-04-29 22:00:00,GAFI/USDT,30.469,30.582,30.337,30.477,173.0981,5270.6876553
1651266000,2022-04-29 21:00:00,GAFI/USDT,30.263,30.592,30.15,30.456,184.67755589,5611.77774778688
1651262400,2022-04-29 20:00:00,GAFI/USDT,30.129,30.934,30.005,30.2,176.23358657,5331.85872255638
1651258800,2022-04-29 19:00:00,GAFI/USDT,30.618,31.346,30.004,30.132,217.65673336,6675.35882950256
1651255200,2022-04-29 18:00:00,GAFI/USDT,30.402,30.804,30.273,30.671,204.2781,6215.5413441
1651251600,2022-04-29 17:00:00,GAFI/USDT,31.138,31.688,30.24,30.4,268.00296458,8264.05848341104
1651248000,2022-04-29 16:00:00,GAFI/USDT,30.501,31.721,30.5,31.082,239.37618242,7403.52928684482
1651244400,2022-04-29 15:00:00,GAFI/USDT,30.565,32.229,30.501,30.501,245.7871621,7693.65837759104
1651240800,2022-04-29 14:00:00,GAFI/USDT,30.592,31.385,30.465,30.594,186.16531416,5719.7261179475
1651237200,2022-04-29 13:00:00,GAFI/USDT,31.152,31.152,30.163,30.588,196.7463,5999.6716774
1651233600,2022-04-29 12:00:00,GAFI/USDT,30.518,31.379,30.36,31.157,202.89013694,6281.67519937762
1651230000,2022-04-29 11:00:00,GAFI/USDT,31.047,31.212,30.08,30.528,185.1325,5658.4011345
1651226400,2022-04-29 10:00:00,GAFI/USDT,30.031,31.635,30.031,31.053,354.8894,11053.9283965
1651222800,2022-04-29 09:00:00,GAFI/USDT,31.96,31.971,29.892,30.031,302.34947008,9416.6331021792
1651219200,2022-04-29 08:00:00,GAFI/USDT,31.98,32.086,31.8,31.8,162.0407,5176.0074586
1651215600,2022-04-29 07:00:00,GAFI/USDT,31.83,32.276,31.586,31.995,235.562,7524.0219963
1651212000,2022-04-29 06:00:00,GAFI/USDT,31.878,32.024,31.223,31.815,158.1597,5025.1344114
1651208400,2022-04-29 05:00:00,GAFI/USDT,32.028,32.339,31.714,31.932,163.5338,5212.8070959
1651204800,2022-04-29 04:00:00,GAFI/USDT,32.412,32.412,31.715,32.061,153.7738,4933.3495296
1651201200,2022-04-29 03:00:00,GAFI/USDT,32.135,32.613,31.83,32.416,182.91383574,5865.00403898862
1651197600,2022-04-29 02:00:00,GAFI/USDT,31.912,32.136,31.62,32.136,166.429,5305.8164553
1651194000,2022-04-29 01:00:00,GAFI/USDT,31.93,31.949,31.501,31.853,216.0114,6849.8447146
1651190400,2022-04-29 00:00:00,GAFI/USDT,32.778,33.959,31.67,31.933,365.66782203,11855.07733135098
1651186800,2022-04-28 23:00:00,GAFI/USDT,32.701,33.076,32.338,32.774,213.52547737,6992.62815512844
1651183200,2022-04-28 22:00:00,GAFI/USDT,32.268,33.255,32.2,32.823,197.65211007,6408.28961622986
1651179600,2022-04-28 21:00:00,GAFI/USDT,32.526,33,32.1,32.338,196.49339292,6377.29413816126
1651176000,2022-04-28 20:00:00,GAFI/USDT,32.517,32.67,32.379,32.431,163.56119064,5308.7416216088
1651172400,2022-04-28 19:00:00,GAFI/USDT,32.391,32.559,32.325,32.464,197.038,6390.6332385
1651168800,2022-04-28 18:00:00,GAFI/USDT,32.373,32.613,32.288,32.373,175.1545,5685.467828
1651165200,2022-04-28 17:00:00,GAFI/USDT,32.25,32.613,32.09,32.464,171.1512,5543.3173805
1651161600,2022-04-28 16:00:00,GAFI/USDT,32.185,32.256,32,32.208,184.2243,5922.7982981
1651158000,2022-04-28 15:00:00,GAFI/USDT,32.192,32.256,32.04,32.203,164.1346,5284.4680662
1651154400,2022-04-28 14:00:00,GAFI/USDT,32.846,32.846,32,32.104,152.04791819,4904.56794938
1651150800,2022-04-28 13:00:00,GAFI/USDT,33.436,33.468,32.796,32.846,172.8206,5725.0997544
1651147200,2022-04-28 12:00:00,GAFI/USDT,33,34.699,32.926,33.401,289.93984852,9699.86123430597
1651143600,2022-04-28 11:00:00,GAFI/USDT,33.274,33.403,33.007,33.072,188.83915495,6270.3459702776
1651140000,2022-04-28 10:00:00,GAFI/USDT,33.171,33.434,33.133,33.429,152.0347,5053.8357151
1651136400,2022-04-28 09:00:00,GAFI/USDT,33.016,34.499,32.698,33.151,217.98141871,7251.27833727879
1651132800,2022-04-28 08:00:00,GAFI/USDT,32.757,33.079,32.502,32.841,187.9267,6146.0880169
1651129200,2022-04-28 07:00:00,GAFI/USDT,33.041,33.077,32.506,32.877,178.381,5868.3732437
1651125600,2022-04-28 06:00:00,GAFI/USDT,33.24,33.24,32.702,33.059,151.5535,5005.0384797
1651122000,2022-04-28 05:00:00,GAFI/USDT,33.464,33.586,32.894,33.206,178.6125,5919.704208
1651118400,2022-04-28 04:00:00,GAFI/USDT,33.009,34,32.766,33.431,170.57821677,5675.27668348014
1651114800,2022-04-28 03:00:00,GAFI/USDT,33.412,33.412,32.754,32.87,213.42361476,7034.028830982
1651111200,2022-04-28 02:00:00,GAFI/USDT,33.433,33.57,33.018,33.375,180.7456,6022.8293392
1651107600,2022-04-28 01:00:00,GAFI/USDT,33.656,33.829,33.265,33.641,188.0518,6292.1991887
1651104000,2022-04-28 00:00:00,GAFI/USDT,34.03,34.123,33.55,33.682,161.1128,5439.9217484
1651100400,2022-04-27 23:00:00,GAFI/USDT,32.994,34.689,32.889,34.03,203.7515,6849.20380338575
1651096800,2022-04-27 22:00:00,GAFI/USDT,32.774,33.077,32.745,32.94,170.6956,5617.0046978
1651093200,2022-04-27 21:00:00,GAFI/USDT,33.545,33.636,32.75,32.79,132.2028,4373.5366172
1651089600,2022-04-27 20:00:00,GAFI/USDT,34.061,34.142,33.497,33.675,222.8153,7554.679102
1651086000,2022-04-27 19:00:00,GAFI/USDT,33.844,34.2,33.844,34.081,168.38537175,5732.19264025
1651082400,2022-04-27 18:00:00,GAFI/USDT,34.021,34.393,33.778,33.98,179.5437,6106.5778947
1651078800,2022-04-27 17:00:00,GAFI/USDT,34.27,34.999,33.551,33.947,194.55017661,6638.67161647339
1651075200,2022-04-27 16:00:00,GAFI/USDT,33.48,34.606,32.942,34.28,261.04761819,8911.97854288314
1651071600,2022-04-27 15:00:00,GAFI/USDT,32.811,34.139,32.107,33.465,436.32706302,14402.17589232626
1651068000,2022-04-27 14:00:00,GAFI/USDT,32.785,33.358,32.38,32.627,167.21139876,5454.66896290398
1651064400,2022-04-27 13:00:00,GAFI/USDT,31.891,32.963,31.672,32.837,400.36653717,12878.63737028414
1651060800,2022-04-27 12:00:00,GAFI/USDT,31.938,32.045,31.83,31.914,167.5804,5352.4837802
1651057200,2022-04-27 11:00:00,GAFI/USDT,31.949,31.971,31.83,31.849,95.2461,3035.5771749
1651053600,2022-04-27 10:00:00,GAFI/USDT,30.879,32.472,30.816,31.949,264.9965,8374.5428994
1651050000,2022-04-27 09:00:00,GAFI/USDT,31.381,32.477,30.65,30.897,291.1005,9167.95118204428
1651046400,2022-04-27 08:00:00,GAFI/USDT,31.462,31.62,31.199,31.347,291.8542,9149.7178735
1651042800,2022-04-27 07:00:00,GAFI/USDT,31.227,31.684,31.227,31.473,153.168,4807.8675027
1651039200,2022-04-27 06:00:00,GAFI/USDT,31.416,31.581,31.2,31.245,192.0736,6027.1500686
1651035600,2022-04-27 05:00:00,GAFI/USDT,31.413,31.731,30.995,31.271,183.1054,5759.0311023
1651032000,2022-04-27 04:00:00,GAFI/USDT,31.407,31.759,31.201,31.474,179.11321116,5630.47086869014
1651028400,2022-04-27 03:00:00,GAFI/USDT,30.737,31.62,30.692,31.339,260.8437623,8179.177914326
1651024800,2022-04-27 02:00:00,GAFI/USDT,30.412,30.983,30.177,30.718,202.8696,6192.1306366
1651021200,2022-04-27 01:00:00,GAFI/USDT,30.455,30.55,30.166,30.372,156.00130132,4729.020729326
1651017600,2022-04-27 00:00:00,GAFI/USDT,30.151,30.451,29.571,30.451,180.12689638,5406.0598708253
1651014000,2022-04-26 23:00:00,GAFI/USDT,29.974,30.276,29.38,30.201,181.3723,5426.6111582
1651010400,2022-04-26 22:00:00,GAFI/USDT,30,30.427,29.961,29.971,185.3619,5593.2383707
1651006800,2022-04-26 21:00:00,GAFI/USDT,30.211,30.57,29.946,30.348,174.9018,5287.0550502
1651003200,2022-04-26 20:00:00,GAFI/USDT,31.039,31.039,29.872,30.36,219.41258812,6638.41590842064
1650999600,2022-04-26 19:00:00,GAFI/USDT,30.736,31.415,30.57,31.043,187.78850037,5810.60595732355
1650996000,2022-04-26 18:00:00,GAFI/USDT,30.572,31.156,30.5,30.608,214.51483389,6595.58780807684
1650992400,2022-04-26 17:00:00,GAFI/USDT,31.092,31.22,30.57,30.572,150.3476,4632.0917179
1650988800,2022-04-26 16:00:00,GAFI/USDT,31.288,31.354,30.996,31.243,198.1828,6181.700973
1650985200,2022-04-26 15:00:00,GAFI/USDT,31.923,31.941,30.483,31.333,225.5135,7057.9545041
1650981600,2022-04-26 14:00:00,GAFI/USDT,31.695,31.936,31.194,31.929,195.184,6189.9104919
1650978000,2022-04-26 13:00:00,GAFI/USDT,32.226,32.46,31.293,31.639,200.5558,6424.5216684
1650974400,2022-04-26 12:00:00,GAFI/USDT,32.283,32.555,32.1,32.342,178.309,5763.408228
1650970800,2022-04-26 11:00:00,GAFI/USDT,32.479,32.613,32.28,32.461,242.9106,7871.006318
1650967200,2022-04-26 10:00:00,GAFI/USDT,32.492,33.457,32.479,32.752,271.67450889,8859.41906460073
1650963600,2022-04-26 09:00:00,GAFI/USDT,32.409,32.646,32.409,32.541,179.0639,5828.8755119
1650960000,2022-04-26 08:00:00,GAFI/USDT,32.582,33.199,32.3,32.412,180.91628849,5887.37500523054
1650956400,2022-04-26 07:00:00,GAFI/USDT,32.412,32.828,32.386,32.527,175.17850605,5702.7860320484
1650952800,2022-04-26 06:00:00,GAFI/USDT,32.609,32.609,32.301,32.301,180.1216,5842.1800876
1650949200,2022-04-26 05:00:00,GAFI/USDT,32.403,32.613,32.301,32.607,208.0429,6751.5404947
1650945600,2022-04-26 04:00:00,GAFI/USDT,32.396,32.613,32.303,32.396,174.0633,5649.0787574
1650942000,2022-04-26 03:00:00,GAFI/USDT,32.346,32.613,32.314,32.475,183.0512,5942.5818375
1650938400,2022-04-26 02:00:00,GAFI/USDT,32.551,32.613,32.283,32.479,179.0151,5813.4584169
1650934800,2022-04-26 01:00:00,GAFI/USDT,32.57,32.846,32.281,32.595,263.34250751,8557.11590307346
1650931200,2022-04-26 00:00:00,GAFI/USDT,32.544,33.326,32.28,32.473,295.64855119,9645.00463172378
1650927600,2022-04-25 23:00:00,GAFI/USDT,32.459,32.577,32.25,32.577,181.4064,5884.4278417
1650924000,2022-04-25 22:00:00,GAFI/USDT,32.345,32.54,32.25,32.505,180.0765,5838.7486507
1650920400,2022-04-25 21:00:00,GAFI/USDT,33.068,33.209,32.155,32.429,200.8626,6520.7491804
1650916800,2022-04-25 20:00:00,GAFI/USDT,33.1,33.448,32.876,33.137,227.94843285,7563.1390921668
1650913200,2022-04-25 19:00:00,GAFI/USDT,32.791,33.1,32.465,33.011,210.05100347,6886.748497157
1650909600,2022-04-25 18:00:00,GAFI/USDT,32.847,33.1,32.7,32.964,171.51605528,5649.7515078006
1650906000,2022-04-25 17:00:00,GAFI/USDT,32.467,33.068,32.4,33.068,198.23209147,6468.40509925191
1650902400,2022-04-25 16:00:00,GAFI/USDT,32.46,33.093,32.205,32.642,195.62839867,6372.12823621653
1650898800,2022-04-25 15:00:00,GAFI/USDT,32.475,32.707,32.1,32.307,212.939,6888.0089042
1650895200,2022-04-25 14:00:00,GAFI/USDT,32.541,34.75,32.42,32.487,544.63313451,18061.36555824608
1650891600,2022-04-25 13:00:00,GAFI/USDT,32.456,33.079,32.093,32.67,168.79701821,5500.19665286859
1650888000,2022-04-25 12:00:00,GAFI/USDT,32.589,32.627,32.25,32.43,171.6656,5565.3427062
1650884400,2022-04-25 11:00:00,GAFI/USDT,32.706,32.85,32.427,32.466,195.50057534,6380.859701319
1650880800,2022-04-25 10:00:00,GAFI/USDT,32.829,32.926,32.135,32.796,180.3874,5901.4922137
1650877200,2022-04-25 09:00:00,GAFI/USDT,32.146,32.839,32.102,32.834,167.3315,5419.9394636
1650873600,2022-04-25 08:00:00,GAFI/USDT,32.67,32.846,32.093,32.174,177.379,5734.0639451
1650870000,2022-04-25 07:00:00,GAFI/USDT,32.934,34.16,32.09,32.649,699.2132,23380.3576909
1650866400,2022-04-25 06:00:00,GAFI/USDT,33.115,33.294,32.846,32.973,164.1684,5421.1113307
1650862800,2022-04-25 05:00:00,GAFI/USDT,33.159,33.244,32.762,33.143,143.7174,4735.717367
1650859200,2022-04-25 04:00:00,GAFI/USDT,32.963,33.3,32.88,33.095,173.3091,5720.7949422
1650855600,2022-04-25 03:00:00,GAFI/USDT,33.741,33.871,32.081,32.956,267.0809,8812.1394466
1650852000,2022-04-25 02:00:00,GAFI/USDT,33.587,33.886,33.545,33.72,151.5258,5096.3534826
1650848400,2022-04-25 01:00:00,GAFI/USDT,33.228,33.666,33.079,33.563,165.13614492,5496.46936234828
1650844800,2022-04-25 00:00:00,GAFI/USDT,33.692,33.72,32.88,33.328,176.5995,5909.6019675
1650841200,2022-04-24 23:00:00,GAFI/USDT,33.529,33.72,33.312,33.694,156.6852,5263.0103394
1650837600,2022-04-24 22:00:00,GAFI/USDT,33.339,33.663,33.134,33.539,219.22329513,7327.23676913325
1650834000,2022-04-24 21:00:00,GAFI/USDT,32.332,33.525,32.082,33.407,201.39716864,6603.39952577899
1650830400,2022-04-24 20:00:00,GAFI/USDT,32.449,32.664,32.027,32.412,207.086,6726.3206993
1650826800,2022-04-24 19:00:00,GAFI/USDT,32.548,33.312,32.381,32.515,194.63462742,6335.64877930674
1650823200,2022-04-24 18:00:00,GAFI/USDT,32.519,33.522,32.4,32.619,293.3296,9680.3981252
1650819600,2022-04-24 17:00:00,GAFI/USDT,32.31,33.466,31.818,32.533,571.5047841,18354.9657782781
1650816000,2022-04-24 16:00:00,GAFI/USDT,32.542,32.613,32.1,32.336,175.4006,5685.2072212
1650812400,2022-04-24 15:00:00,GAFI/USDT,32.087,32.613,31.976,32.297,197.1918,6348.2232724
1650808800,2022-04-24 14:00:00,GAFI/USDT,32.856,33.078,31.963,32.108,298.6209,9692.1574952
1650805200,2022-04-24 13:00:00,GAFI/USDT,33.005,33.289,32.745,32.87,254.1409,8385.6236744
1650801600,2022-04-24 12:00:00,GAFI/USDT,33.307,33.545,33,33.145,214.3202,7138.3303877
1650798000,2022-04-24 11:00:00,GAFI/USDT,33.311,33.477,33.003,33.3,170.2767,5666.2415229
1650794400,2022-04-24 10:00:00,GAFI/USDT,34.478,34.498,33.133,33.281,316.4735,10675.7012871
1650790800,2022-04-24 09:00:00,GAFI/USDT,34.35,34.498,33.98,34.487,153.8607,5287.9158308
1650787200,2022-04-24 08:00:00,GAFI/USDT,34.779,35.365,34.358,34.413,245.4666,8535.124536
1650783600,2022-04-24 07:00:00,GAFI/USDT,34.56,35.06,34.5,34.783,186.6972,6476.9710392
1650780000,2022-04-24 06:00:00,GAFI/USDT,35.074,37.699,34.539,34.57,535.74661211,19207.80973384802
1650776400,2022-04-24 05:00:00,GAFI/USDT,34.868,35.19,34.842,35.047,166.0482,5816.0327029
1650772800,2022-04-24 04:00:00,GAFI/USDT,35.633,35.784,34.76,34.804,191.3934,6777.1046745
1650769200,2022-04-24 03:00:00,GAFI/USDT,35.642,35.742,35.579,35.609,170.24772233,6069.18243951886
1650765600,2022-04-24 02:00:00,GAFI/USDT,35.324,36.423,35.179,35.669,206.4948,7423.6579804
1650762000,2022-04-24 01:00:00,GAFI/USDT,34.92,35.342,34.833,35.342,166.5836,5830.5665
1650758400,2022-04-24 00:00:00,GAFI/USDT,35.277,36.423,34.526,34.945,224.10822053,7851.03578656419
1650754800,2022-04-23 23:00:00,GAFI/USDT,35.483,35.604,35.191,35.266,169.1478,5991.5190883
1650751200,2022-04-23 22:00:00,GAFI/USDT,34.479,36.415,34.35,35.484,198.90240058,7002.95152180788
1650747600,2022-04-23 21:00:00,GAFI/USDT,34.805,34.943,34.305,34.488,193.81559956,6702.8531237276
1650744000,2022-04-23 20:00:00,GAFI/USDT,34.706,34.943,34.242,34.876,183.6614,6379.601763
1650740400,2022-04-23 19:00:00,GAFI/USDT,35.2,35.2,34.495,34.8,173.3479,6054.3981752
1650736800,2022-04-23 18:00:00,GAFI/USDT,35.095,35.2,35.013,35.025,191.34190285,6724.54390012
1650733200,2022-04-23 17:00:00,GAFI/USDT,35.1,35.199,35.06,35.129,162.35974949,5705.62313199851
1650729600,2022-04-23 16:00:00,GAFI/USDT,35.673,35.911,35.07,35.112,183.3628,6499.8605872
1650726000,2022-04-23 15:00:00,GAFI/USDT,35.607,35.779,35.501,35.635,188.3297,6709.3537702
1650722400,2022-04-23 14:00:00,GAFI/USDT,35.665,35.718,35.5,35.548,192.0088,6827.2249335
1650718800,2022-04-23 13:00:00,GAFI/USDT,35,35.932,34.803,35.527,199.5896341,7019.0300076812
1650715200,2022-04-23 12:00:00,GAFI/USDT,34.888,36.042,34.77,35.054,201.76982987,7047.89545507454
1650711600,2022-04-23 11:00:00,GAFI/USDT,34.982,35.398,34.8,34.891,164.91380575,5786.64732425825
1650708000,2022-04-23 10:00:00,GAFI/USDT,34.549,35.315,34.439,35.075,188.26842346,6554.0604244574
1650704400,2022-04-23 09:00:00,GAFI/USDT,34.744,34.751,34.352,34.56,176.6042,6106.2991358
1650700800,2022-04-23 08:00:00,GAFI/USDT,33.946,34.71,33.545,34.71,178.87509034,6072.97866629389
1650697200,2022-04-23 07:00:00,GAFI/USDT,33.952,33.999,33.806,33.936,179.80831038,6101.30635350962
1650693600,2022-04-23 06:00:00,GAFI/USDT,33.948,34,33.778,33.953,185.2281,6285.8340387
1650690000,2022-04-23 05:00:00,GAFI/USDT,34.256,34.327,33.91,33.954,161.2367,5509.0519027
1650686400,2022-04-23 04:00:00,GAFI/USDT,34.357,34.546,34.135,34.263,104.2392,3586.311867
1650682800,2022-04-23 03:00:00,GAFI/USDT,34.547,34.56,34.282,34.375,184.16460002,6326.8977433912
1650679200,2022-04-23 02:00:00,GAFI/USDT,33.873,35.389,33.737,34.279,230.34065658,7880.29772229555
1650675600,2022-04-23 01:00:00,GAFI/USDT,33.944,34.56,33.72,33.873,193.54117672,6580.1814257432
