https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume GMT
1658095200000,2022-07-17 22:00:00,GMT/BTC,4.85e-06,4.9e-06,4.84e-06,4.88e-06,0.02948008,6041.0
1658091600000,2022-07-17 21:00:00,GMT/BTC,4.84e-06,4.89e-06,4.83e-06,4.87e-06,0.02548471,5233.0
1658088000000,2022-07-17 20:00:00,GMT/BTC,4.85e-06,4.88e-06,4.85e-06,4.86e-06,0.02987442,6147.0
1658084400000,2022-07-17 19:00:00,GMT/BTC,4.8e-06,4.85e-06,4.71e-06,4.79e-06,0.0304555567929621,6358.15381899
1658080800000,2022-07-17 18:00:00,GMT/BTC,4.89e-06,4.89e-06,4.77e-06,4.85e-06,0.03018155,6223.0
1658077200000,2022-07-17 17:00:00,GMT/BTC,4.76e-06,4.88e-06,4.76e-06,4.86e-06,0.02704104,5564.0
1658073600000,2022-07-17 16:00:00,GMT/BTC,4.72e-06,4.88e-06,4.7e-06,4.85e-06,0.032534575072777,6708.15980882
1658070000000,2022-07-17 15:00:00,GMT/BTC,4.97e-06,4.97e-06,4.71e-06,4.72e-06,0.023937117264365596,5071.42314923
1658066400000,2022-07-17 14:00:00,GMT/BTC,4.95e-06,4.98e-06,4.94e-06,4.98e-06,0.028794359999999998,5782.0
1658062800000,2022-07-17 13:00:00,GMT/BTC,5.01e-06,5.04e-06,4.94e-06,4.95e-06,0.025852395401415002,5222.7061417
1658059200000,2022-07-17 12:00:00,GMT/BTC,5.03e-06,5.04e-06,5e-06,5.01e-06,0.02713416,5416.0
1658055600000,2022-07-17 11:00:00,GMT/BTC,5.01e-06,5.04e-06,5e-06,5.03e-06,0.02939029,5843.0
1658052000000,2022-07-17 10:00:00,GMT/BTC,5.04e-06,5.06e-06,5.01e-06,5.01e-06,0.027856146077224503,5560.10899745
1658048400000,2022-07-17 09:00:00,GMT/BTC,5.03e-06,5.07e-06,5.03e-06,5.05e-06,0.0322991318442465,6395.86769193
1658044800000,2022-07-17 08:00:00,GMT/BTC,5.04e-06,5.06e-06,4.99e-06,5.03e-06,0.0364525276186026,7247.02338342
1658041200000,2022-07-17 07:00:00,GMT/BTC,5.02e-06,5.04e-06,5.01e-06,5.02e-06,0.03212298,6399.0
1658037600000,2022-07-17 06:00:00,GMT/BTC,5.09e-06,5.09e-06,5e-06,5e-06,0.0291600761407,5832.01522814
1658034000000,2022-07-17 05:00:00,GMT/BTC,5.07e-06,5.1e-06,5.06e-06,5.1e-06,0.026407800000000002,5178.0
1658030400000,2022-07-17 04:00:00,GMT/BTC,5.07e-06,5.09e-06,5.05e-06,5.09e-06,0.034993750000000004,6875.0
1658026800000,2022-07-17 03:00:00,GMT/BTC,5.07e-06,5.09e-06,5.06e-06,5.07e-06,0.02223195,4385.0
1658023200000,2022-07-17 02:00:00,GMT/BTC,5.09e-06,5.09e-06,5.06e-06,5.06e-06,0.024409439999999998,4824.0
1658019600000,2022-07-17 01:00:00,GMT/BTC,5.07e-06,5.13e-06,5.05e-06,5.05e-06,0.0339356554580435,6719.93177387
1658016000000,2022-07-17 00:00:00,GMT/BTC,5.05e-06,5.09e-06,5.04e-06,5.09e-06,0.03208227,6303.0
1658012400000,2022-07-16 23:00:00,GMT/BTC,5.08e-06,5.09e-06,5e-06,5.05e-06,0.026655864408791998,5278.38899184
1658008800000,2022-07-16 22:00:00,GMT/BTC,5.07e-06,5.09e-06,5.03e-06,5.07e-06,0.031383299999999996,6190.0
1658005200000,2022-07-16 21:00:00,GMT/BTC,5.04e-06,5.13e-06,5.03e-06,5.08e-06,0.033211582708528,6537.7131316
1658001600000,2022-07-16 20:00:00,GMT/BTC,4.99e-06,5.09e-06,4.97e-06,5.05e-06,0.016441896650647,3255.82111894
1657998000000,2022-07-16 19:00:00,GMT/BTC,4.98e-06,5.02e-06,4.96e-06,5.02e-06,0.0329010372200118,6553.99147809
1657994400000,2022-07-16 18:00:00,GMT/BTC,5.04e-06,5.06e-06,5.01e-06,5.04e-06,0.029559600000000002,5865.0
1657990800000,2022-07-16 17:00:00,GMT/BTC,5.03e-06,5.05e-06,5.03e-06,5.03e-06,0.0279090059109438,5548.51012146
1657987200000,2022-07-16 16:00:00,GMT/BTC,4.91e-06,5.08e-06,4.86e-06,5.04e-06,0.02400982683372,4763.8545305
1657983600000,2022-07-16 15:00:00,GMT/BTC,4.91e-06,4.92e-06,4.89e-06,4.92e-06,0.02923956,5943.0
1657980000000,2022-07-16 14:00:00,GMT/BTC,4.91e-06,4.92e-06,4.87e-06,4.91e-06,0.0248634370262105,5063.83646155
1657976400000,2022-07-16 13:00:00,GMT/BTC,4.88e-06,4.91e-06,4.83e-06,4.87e-06,0.03191311,6553.0
1657972800000,2022-07-16 12:00:00,GMT/BTC,4.84e-06,4.88e-06,4.78e-06,4.82e-06,0.01946798,4039.0
1657969200000,2022-07-16 11:00:00,GMT/BTC,4.85e-06,4.89e-06,4.82e-06,4.82e-06,0.028678999999999996,5950.0
1657965600000,2022-07-16 10:00:00,GMT/BTC,4.87e-06,4.88e-06,4.82e-06,4.83e-06,0.027927060000000004,5782.0
1657962000000,2022-07-16 09:00:00,GMT/BTC,4.88e-06,4.88e-06,4.82e-06,4.84e-06,0.02672648,5522.0
1657958400000,2022-07-16 08:00:00,GMT/BTC,4.94e-06,4.96e-06,4.81e-06,4.81e-06,0.027849532356548495,5789.92356685
1657954800000,2022-07-16 07:00:00,GMT/BTC,4.95e-06,4.95e-06,4.93e-06,4.94e-06,0.02224976,4504.0
1657951200000,2022-07-16 06:00:00,GMT/BTC,4.95e-06,4.96e-06,4.93e-06,4.93e-06,0.034643110000000005,7027.0
1657947600000,2022-07-16 05:00:00,GMT/BTC,4.95e-06,4.96e-06,4.9e-06,4.93e-06,0.030211478560869403,6128.08895758
1657944000000,2022-07-16 04:00:00,GMT/BTC,4.94e-06,4.96e-06,4.93e-06,4.93e-06,0.03299156,6692.0
1657940400000,2022-07-16 03:00:00,GMT/BTC,4.94e-06,4.96e-06,4.9e-06,4.94e-06,0.0249628092117326,5053.20024529
1657936800000,2022-07-16 02:00:00,GMT/BTC,4.96e-06,4.96e-06,4.93e-06,4.96e-06,0.036594879999999996,7378.0
1657933200000,2022-07-16 01:00:00,GMT/BTC,4.95e-06,4.96e-06,4.93e-06,4.93e-06,0.03084701,6257.0
1657929600000,2022-07-16 00:00:00,GMT/BTC,4.94e-06,4.96e-06,4.93e-06,4.93e-06,0.03005328,6096.0
1657926000000,2022-07-15 23:00:00,GMT/BTC,4.95e-06,4.99e-06,4.93e-06,4.95e-06,0.028672107111648,5792.34487104
1657922400000,2022-07-15 22:00:00,GMT/BTC,4.95e-06,4.97e-06,4.93e-06,4.97e-06,0.02209662,4446.0
1657918800000,2022-07-15 21:00:00,GMT/BTC,4.91e-06,4.95e-06,4.91e-06,4.91e-06,0.032617129999999994,6643.0
1657915200000,2022-07-15 20:00:00,GMT/BTC,4.84e-06,4.94e-06,4.79e-06,4.93e-06,0.02925476735277,5934.029889
1657911600000,2022-07-15 19:00:00,GMT/BTC,4.78e-06,4.84e-06,4.77e-06,4.83e-06,0.025429950000000003,5265.0
1657908000000,2022-07-15 18:00:00,GMT/BTC,4.8e-06,4.81e-06,4.76e-06,4.78e-06,0.01953108,4086.0
1657904400000,2022-07-15 17:00:00,GMT/BTC,4.84e-06,4.85e-06,4.73e-06,4.76e-06,0.034864994017571205,7324.57857512
1657900800000,2022-07-15 16:00:00,GMT/BTC,4.94e-06,4.94e-06,4.81e-06,4.84e-06,0.027372494878159202,5655.47414838
1657897200000,2022-07-15 15:00:00,GMT/BTC,4.84e-06,4.95e-06,4.83e-06,4.93e-06,0.030161887352770003,6118.029889
1657893600000,2022-07-15 14:00:00,GMT/BTC,4.83e-06,4.85e-06,4.83e-06,4.84e-06,0.03078724,6361.0
1657890000000,2022-07-15 13:00:00,GMT/BTC,4.83e-06,4.84e-06,4.83e-06,4.83e-06,0.03460212,7164.0
1657886400000,2022-07-15 12:00:00,GMT/BTC,4.83e-06,4.84e-06,4.81e-06,4.83e-06,0.026809397246761502,5550.59984405
1657882800000,2022-07-15 11:00:00,GMT/BTC,4.9e-06,4.92e-06,4.82e-06,4.82e-06,0.0343533508137876,7127.25120618
1657879200000,2022-07-15 10:00:00,GMT/BTC,4.87e-06,4.92e-06,4.85e-06,4.89e-06,0.02250881615721,4603.029889
1657875600000,2022-07-15 09:00:00,GMT/BTC,4.85e-06,4.86e-06,4.84e-06,4.84e-06,0.02981924,6161.0
1657872000000,2022-07-15 08:00:00,GMT/BTC,4.85e-06,4.89e-06,4.84e-06,4.85e-06,0.03081205,6353.0
1657868400000,2022-07-15 07:00:00,GMT/BTC,4.93e-06,4.95e-06,4.84e-06,4.86e-06,0.0349202805417738,7185.24290983
1657864800000,2022-07-15 06:00:00,GMT/BTC,4.91e-06,4.95e-06,4.85e-06,4.93e-06,0.0274840996845381,5574.86809017
1657861200000,2022-07-15 05:00:00,GMT/BTC,4.92e-06,4.95e-06,4.9e-06,4.93e-06,0.03332187,6759.0
1657857600000,2022-07-15 04:00:00,GMT/BTC,4.94e-06,4.95e-06,4.9e-06,4.95e-06,0.0292842,5916.0
1657854000000,2022-07-15 03:00:00,GMT/BTC,4.96e-06,4.96e-06,4.9e-06,4.93e-06,0.03202035,6495.0
1657850400000,2022-07-15 02:00:00,GMT/BTC,5.02e-06,5.02e-06,4.9e-06,4.92e-06,0.03160225224,6423.222
1657846800000,2022-07-15 01:00:00,GMT/BTC,5.05e-06,5.05e-06,5.02e-06,5.03e-06,0.03062264,6088.0
1657843200000,2022-07-15 00:00:00,GMT/BTC,5.04e-06,5.05e-06,5.01e-06,5.05e-06,0.03544595,7019.0
1657839600000,2022-07-14 23:00:00,GMT/BTC,5.05e-06,5.05e-06,5.01e-06,5.05e-06,0.030709049999999998,6081.0
1657836000000,2022-07-14 22:00:00,GMT/BTC,5.05e-06,5.05e-06,5.01e-06,5.05e-06,0.0325018,6436.0
1657832400000,2022-07-14 21:00:00,GMT/BTC,5.07e-06,5.1e-06,5.01e-06,5.01e-06,0.028442315799169504,5677.10894195
1657828800000,2022-07-14 20:00:00,GMT/BTC,5.2e-06,5.2e-06,5.04e-06,5.04e-06,0.028425642295780804,5640.00839202
1657825200000,2022-07-14 19:00:00,GMT/BTC,5.16e-06,5.2e-06,5.16e-06,5.19e-06,0.02944806,5674.0
1657821600000,2022-07-14 18:00:00,GMT/BTC,5.17e-06,5.22e-06,5.17e-06,5.19e-06,0.024444900000000002,4710.0
1657818000000,2022-07-14 17:00:00,GMT/BTC,5.1e-06,5.2e-06,5.09e-06,5.18e-06,0.026354489267447604,5087.73924082
1657814400000,2022-07-14 16:00:00,GMT/BTC,5.05e-06,5.12e-06,5.04e-06,5.09e-06,0.032576284210839,6400.0558371
1657810800000,2022-07-14 15:00:00,GMT/BTC,5.03e-06,5.05e-06,4.99e-06,5.05e-06,0.03182005,6301.0
1657807200000,2022-07-14 14:00:00,GMT/BTC,5.04e-06,5.04e-06,4.98e-06,4.99e-06,0.02942603,5897.0
1657803600000,2022-07-14 13:00:00,GMT/BTC,5.1e-06,5.12e-06,4.96e-06,5.01e-06,0.031007981229051903,6189.21781019
1657800000000,2022-07-14 12:00:00,GMT/BTC,5.18e-06,5.22e-06,5.1e-06,5.11e-06,0.02384893721,4667.111
1657796400000,2022-07-14 11:00:00,GMT/BTC,5.18e-06,5.22e-06,5.18e-06,5.2e-06,0.026702,5135.0
1657792800000,2022-07-14 10:00:00,GMT/BTC,5.2e-06,5.22e-06,5.18e-06,5.18e-06,0.027972,5400.0
1657789200000,2022-07-14 09:00:00,GMT/BTC,5.22e-06,5.22e-06,5.18e-06,5.2e-06,0.030108000000000003,5790.0
1657785600000,2022-07-14 08:00:00,GMT/BTC,5.18e-06,5.22e-06,5.17e-06,5.18e-06,0.031323460000000004,6047.0
1657782000000,2022-07-14 07:00:00,GMT/BTC,5.21e-06,5.21e-06,5.18e-06,5.18e-06,0.033198620000000005,6409.0
1657778400000,2022-07-14 06:00:00,GMT/BTC,5.14e-06,5.22e-06,5.13e-06,5.21e-06,0.0185350491530867,3557.59100827
1657774800000,2022-07-14 05:00:00,GMT/BTC,5.13e-06,5.16e-06,5.13e-06,5.14e-06,0.0332838747096064,6475.46200576
1657771200000,2022-07-14 04:00:00,GMT/BTC,5.13e-06,5.16e-06,5.13e-06,5.13e-06,0.0362161147573971,7059.67149267
1657767600000,2022-07-14 03:00:00,GMT/BTC,5.11e-06,5.14e-06,5.11e-06,5.14e-06,0.02495984,4856.0
1657764000000,2022-07-14 02:00:00,GMT/BTC,5.14e-06,5.16e-06,5.12e-06,5.15e-06,0.023542376647195003,4571.3352713
1657760400000,2022-07-14 01:00:00,GMT/BTC,5.1e-06,5.14e-06,5.1e-06,5.11e-06,0.03473267,6797.0
1657756800000,2022-07-14 00:00:00,GMT/BTC,5.1e-06,5.14e-06,5.06e-06,5.13e-06,0.0313355481272496,6108.29398192
1657753200000,2022-07-13 23:00:00,GMT/BTC,5.09e-06,5.13e-06,5.09e-06,5.11e-06,0.02716476,5316.0
1657749600000,2022-07-13 22:00:00,GMT/BTC,5.09e-06,5.14e-06,5.08e-06,5.11e-06,0.0314944908365206,6163.30544746
1657746000000,2022-07-13 21:00:00,GMT/BTC,5.18e-06,5.21e-06,5.07e-06,5.07e-06,0.022298985539999996,4398.222
1657742400000,2022-07-13 20:00:00,GMT/BTC,5.2e-06,5.22e-06,5.18e-06,5.21e-06,0.02717015,5215.0
1657738800000,2022-07-13 19:00:00,GMT/BTC,5.21e-06,5.22e-06,5.17e-06,5.19e-06,0.027647130000000002,5327.0
1657735200000,2022-07-13 18:00:00,GMT/BTC,5.21e-06,5.21e-06,5.18e-06,5.2e-06,0.033644,6470.0
1657731600000,2022-07-13 17:00:00,GMT/BTC,5.32e-06,5.32e-06,5.18e-06,5.2e-06,0.0319083544,6136.222
1657728000000,2022-07-13 16:00:00,GMT/BTC,5.26e-06,5.33e-06,5.26e-06,5.27e-06,0.03289007,6241.0
1657724400000,2022-07-13 15:00:00,GMT/BTC,5.22e-06,5.3e-06,5.21e-06,5.3e-06,0.0245178,4626.0
1657720800000,2022-07-13 14:00:00,GMT/BTC,5.2e-06,5.28e-06,5.2e-06,5.25e-06,0.03040275,5791.0
1657717200000,2022-07-13 13:00:00,GMT/BTC,5.25e-06,5.29e-06,5.19e-06,5.23e-06,0.02997313,5731.0
1657713600000,2022-07-13 12:00:00,GMT/BTC,5.13e-06,5.29e-06,5.12e-06,5.27e-06,0.030245725622396403,5739.22687332
1657710000000,2022-07-13 11:00:00,GMT/BTC,5.13e-06,5.16e-06,5.13e-06,5.16e-06,0.027440879999999997,5318.0
1657706400000,2022-07-13 10:00:00,GMT/BTC,5.13e-06,5.16e-06,5.11e-06,5.14e-06,0.02657894,5171.0
1657702800000,2022-07-13 09:00:00,GMT/BTC,5.15e-06,5.16e-06,5.11e-06,5.12e-06,0.02668032,5211.0
1657699200000,2022-07-13 08:00:00,GMT/BTC,5.14e-06,5.16e-06,5.11e-06,5.12e-06,0.02909696,5683.0
1657695600000,2022-07-13 07:00:00,GMT/BTC,5.16e-06,5.16e-06,5.11e-06,5.14e-06,0.03218154,6261.0
1657692000000,2022-07-13 06:00:00,GMT/BTC,5.13e-06,5.16e-06,5.12e-06,5.14e-06,0.03895606,7579.0
1657688400000,2022-07-13 05:00:00,GMT/BTC,5.15e-06,5.15e-06,5.11e-06,5.14e-06,0.02748872,5348.0
1657684800000,2022-07-13 04:00:00,GMT/BTC,5.15e-06,5.15e-06,5.12e-06,5.12e-06,0.02888704,5642.0
1657681200000,2022-07-13 03:00:00,GMT/BTC,5.15e-06,5.15e-06,5.11e-06,5.12e-06,0.02709504,5292.0
1657677600000,2022-07-13 02:00:00,GMT/BTC,5.15e-06,5.16e-06,5.12e-06,5.13e-06,0.03699243,7211.0
1657674000000,2022-07-13 01:00:00,GMT/BTC,5.12e-06,5.16e-06,5.12e-06,5.14e-06,0.02391642,4653.0
1657670400000,2022-07-13 00:00:00,GMT/BTC,5.14e-06,5.15e-06,5.12e-06,5.12e-06,0.02937856,5738.0
1657666800000,2022-07-12 23:00:00,GMT/BTC,5.11e-06,5.15e-06,5.11e-06,5.14e-06,0.0196862,3830.0
1657663200000,2022-07-12 22:00:00,GMT/BTC,5.12e-06,5.15e-06,5.1e-06,5.14e-06,0.02998676,5834.0
1657659600000,2022-07-12 21:00:00,GMT/BTC,5.1e-06,5.15e-06,5.09e-06,5.11e-06,0.028329840000000002,5544.0
1657656000000,2022-07-12 20:00:00,GMT/BTC,5.1e-06,5.14e-06,5.09e-06,5.13e-06,0.02450088,4776.0
1657652400000,2022-07-12 19:00:00,GMT/BTC,5.04e-06,5.14e-06,5.04e-06,5.12e-06,0.0252952066748416,4940.47005368
1657648800000,2022-07-12 18:00:00,GMT/BTC,5.03e-06,5.05e-06,5.01e-06,5.04e-06,0.02707992,5373.0
1657645200000,2022-07-12 17:00:00,GMT/BTC,5e-06,5.05e-06,4.99e-06,5.01e-06,0.02964918,5918.0
1657641600000,2022-07-12 16:00:00,GMT/BTC,5.01e-06,5.04e-06,5e-06,5e-06,0.029320000000000002,5864.0
1657638000000,2022-07-12 15:00:00,GMT/BTC,4.92e-06,5.03e-06,4.88e-06,5.01e-06,0.0337704098156661,6740.60076161
1657634400000,2022-07-12 14:00:00,GMT/BTC,4.93e-06,4.93e-06,4.9e-06,4.91e-06,0.022360139999999997,4554.0
1657630800000,2022-07-12 13:00:00,GMT/BTC,4.9e-06,4.92e-06,4.89e-06,4.92e-06,0.0338742,6885.0
1657627200000,2022-07-12 12:00:00,GMT/BTC,4.89e-06,4.92e-06,4.88e-06,4.9e-06,0.0257054,5246.0
1657623600000,2022-07-12 11:00:00,GMT/BTC,4.91e-06,4.92e-06,4.88e-06,4.89e-06,0.02930577,5993.0
1657620000000,2022-07-12 10:00:00,GMT/BTC,4.93e-06,4.93e-06,4.89e-06,4.92e-06,0.033800811859792806,6870.08371134
1657616400000,2022-07-12 09:00:00,GMT/BTC,4.9e-06,4.93e-06,4.89e-06,4.91e-06,0.021555407547387398,4390.10337014
1657612800000,2022-07-12 08:00:00,GMT/BTC,4.9e-06,4.92e-06,4.89e-06,4.9e-06,0.026141499999999998,5335.0
1657609200000,2022-07-12 07:00:00,GMT/BTC,4.92e-06,4.95e-06,4.89e-06,4.9e-06,0.024252349180310998,4949.45901639
1657605600000,2022-07-12 06:00:00,GMT/BTC,4.9e-06,4.92e-06,4.88e-06,4.9e-06,0.0265433,5417.0
1657602000000,2022-07-12 05:00:00,GMT/BTC,4.91e-06,4.92e-06,4.89e-06,4.91e-06,0.028635119999999997,5832.0
1657598400000,2022-07-12 04:00:00,GMT/BTC,4.96e-06,5.03e-06,4.81e-06,4.91e-06,0.029408960653306396,5989.60502104
1657594800000,2022-07-12 03:00:00,GMT/BTC,4.97e-06,5e-06,4.97e-06,4.99e-06,0.02356278,4722.0
1657591200000,2022-07-12 02:00:00,GMT/BTC,5.04e-06,5.05e-06,4.97e-06,4.99e-06,0.021836793889999997,4376.111
1657587600000,2022-07-12 01:00:00,GMT/BTC,5.05e-06,5.06e-06,5.02e-06,5.04e-06,0.03593016,7129.0
1657584000000,2022-07-12 00:00:00,GMT/BTC,5.06e-06,5.06e-06,5.02e-06,5.03e-06,0.02598498,5166.0
1657580400000,2022-07-11 23:00:00,GMT/BTC,5.03e-06,5.06e-06,5.02e-06,5.04e-06,0.0314748,6245.0
1657576800000,2022-07-11 22:00:00,GMT/BTC,5.05e-06,5.06e-06,5.03e-06,5.04e-06,0.02669688,5297.0
1657573200000,2022-07-11 21:00:00,GMT/BTC,5.04e-06,5.08e-06,5.02e-06,5.07e-06,0.030343949999999998,5985.0
1657569600000,2022-07-11 20:00:00,GMT/BTC,5.02e-06,5.06e-06,5.02e-06,5.05e-06,0.03277955,6491.0
1657566000000,2022-07-11 19:00:00,GMT/BTC,5.02e-06,5.05e-06,5.01e-06,5.04e-06,0.02950416,5854.0
1657562400000,2022-07-11 18:00:00,GMT/BTC,5.03e-06,5.05e-06,5.01e-06,5.03e-06,0.0294758,5860.0
1657558800000,2022-07-11 17:00:00,GMT/BTC,5.03e-06,5.05e-06,5.02e-06,5.04e-06,0.03266424,6481.0
1657555200000,2022-07-11 16:00:00,GMT/BTC,5.02e-06,5.05e-06,5.02e-06,5.05e-06,0.03106255,6151.0
1657551600000,2022-07-11 15:00:00,GMT/BTC,5.05e-06,5.05e-06,5.01e-06,5.04e-06,0.031878000000000004,6325.0
1657548000000,2022-07-11 14:00:00,GMT/BTC,5.02e-06,5.05e-06,5e-06,5.02e-06,0.02524558,5029.0
1657544400000,2022-07-11 13:00:00,GMT/BTC,5.03e-06,5.05e-06,5.01e-06,5.02e-06,0.024859040000000002,4952.0
1657540800000,2022-07-11 12:00:00,GMT/BTC,5.04e-06,5.05e-06,5e-06,5.02e-06,0.02469338,4919.0
1657537200000,2022-07-11 11:00:00,GMT/BTC,5.03e-06,5.06e-06,5.01e-06,5.02e-06,0.02604878,5189.0
1657533600000,2022-07-11 10:00:00,GMT/BTC,5.05e-06,5.05e-06,5e-06,5e-06,0.03263,6526.0
1657530000000,2022-07-11 09:00:00,GMT/BTC,5e-06,5.02e-06,5e-06,5.02e-06,0.01958302,3901.0
1657526400000,2022-07-11 08:00:00,GMT/BTC,5.01e-06,5.09e-06,5e-06,5.01e-06,0.0315966151627332,6306.70961332
1657522800000,2022-07-11 07:00:00,GMT/BTC,5e-06,5.01e-06,4.98e-06,5e-06,0.034640000000000004,6928.0
1657519200000,2022-07-11 06:00:00,GMT/BTC,4.96e-06,5e-06,4.96e-06,5e-06,0.026445000000000003,5289.0
1657515600000,2022-07-11 05:00:00,GMT/BTC,4.96e-06,5e-06,4.95e-06,4.97e-06,0.02656465,5345.0
1657512000000,2022-07-11 04:00:00,GMT/BTC,4.94e-06,4.99e-06,4.93e-06,4.99e-06,0.026956278846109998,5402.059889
1657508400000,2022-07-11 03:00:00,GMT/BTC,4.91e-06,4.95e-06,4.89e-06,4.93e-06,0.029757480000000003,6036.0
1657504800000,2022-07-11 02:00:00,GMT/BTC,4.88e-06,4.93e-06,4.88e-06,4.9e-06,0.0282093,5757.0
1657501200000,2022-07-11 01:00:00,GMT/BTC,4.84e-06,4.93e-06,4.83e-06,4.92e-06,0.029095232528012403,5913.66514797
1657497600000,2022-07-11 00:00:00,GMT/BTC,4.84e-06,4.87e-06,4.84e-06,4.86e-06,0.02780892,5722.0
1657494000000,2022-07-10 23:00:00,GMT/BTC,4.86e-06,4.87e-06,4.84e-06,4.86e-06,0.02980152,6132.0
1657490400000,2022-07-10 22:00:00,GMT/BTC,4.85e-06,4.89e-06,4.84e-06,4.85e-06,0.02388625,4925.0
1657486800000,2022-07-10 21:00:00,GMT/BTC,4.91e-06,4.93e-06,4.81e-06,4.82e-06,0.03204871502,6649.111
1657483200000,2022-07-10 20:00:00,GMT/BTC,4.91e-06,4.93e-06,4.89e-06,4.92e-06,0.0295692,6010.0
1657479600000,2022-07-10 19:00:00,GMT/BTC,4.93e-06,4.93e-06,4.89e-06,4.92e-06,0.022946880000000003,4664.0
1657476000000,2022-07-10 18:00:00,GMT/BTC,4.89e-06,4.93e-06,4.89e-06,4.92e-06,0.02765532,5621.0
1657472400000,2022-07-10 17:00:00,GMT/BTC,4.91e-06,4.93e-06,4.89e-06,4.89e-06,0.03086568,6312.0
1657468800000,2022-07-10 16:00:00,GMT/BTC,4.89e-06,4.93e-06,4.89e-06,4.93e-06,0.030388520000000002,6164.0
1657465200000,2022-07-10 15:00:00,GMT/BTC,4.92e-06,4.93e-06,4.89e-06,4.9e-06,0.027827099999999997,5679.0
1657461600000,2022-07-10 14:00:00,GMT/BTC,4.92e-06,4.93e-06,4.87e-06,4.9e-06,0.0306789,6261.0
1657458000000,2022-07-10 13:00:00,GMT/BTC,4.89e-06,4.93e-06,4.87e-06,4.9e-06,0.0227752,4648.0
1657454400000,2022-07-10 12:00:00,GMT/BTC,4.86e-06,4.92e-06,4.86e-06,4.92e-06,0.02328144,4732.0
1657450800000,2022-07-10 11:00:00,GMT/BTC,4.92e-06,4.92e-06,4.86e-06,4.86e-06,0.026418960000000002,5436.0
1657447200000,2022-07-10 10:00:00,GMT/BTC,4.84e-06,4.92e-06,4.84e-06,4.87e-06,0.023352180636174,4795.1089602
1657443600000,2022-07-10 09:00:00,GMT/BTC,4.89e-06,4.92e-06,4.88e-06,4.92e-06,0.028742640000000003,5842.0
1657440000000,2022-07-10 08:00:00,GMT/BTC,4.89e-06,4.93e-06,4.88e-06,4.91e-06,0.031149039999999996,6344.0
1657436400000,2022-07-10 07:00:00,GMT/BTC,4.92e-06,4.93e-06,4.88e-06,4.89e-06,0.02610282,5338.0
1657432800000,2022-07-10 06:00:00,GMT/BTC,4.9e-06,4.93e-06,4.88e-06,4.91e-06,0.029656399999999996,6040.0
1657429200000,2022-07-10 05:00:00,GMT/BTC,4.92e-06,4.93e-06,4.88e-06,4.89e-06,0.02208324,4516.0
1657425600000,2022-07-10 04:00:00,GMT/BTC,4.9e-06,4.93e-06,4.88e-06,4.92e-06,0.029711880000000003,6039.0
1657422000000,2022-07-10 03:00:00,GMT/BTC,4.89e-06,4.92e-06,4.88e-06,4.89e-06,0.0209292,4280.0
1657418400000,2022-07-10 02:00:00,GMT/BTC,4.87e-06,4.93e-06,4.87e-06,4.9e-06,0.0233681,4769.0
1657414800000,2022-07-10 01:00:00,GMT/BTC,4.88e-06,4.92e-06,4.87e-06,4.91e-06,0.036994956296764595,7534.61431706
1657411200000,2022-07-10 00:00:00,GMT/BTC,4.82e-06,4.87e-06,4.82e-06,4.84e-06,0.030995649862760002,6404.059889
1657407600000,2022-07-09 23:00:00,GMT/BTC,4.83e-06,4.85e-06,4.81e-06,4.83e-06,0.03080574,6378.0
1657404000000,2022-07-09 22:00:00,GMT/BTC,4.83e-06,4.84e-06,4.81e-06,4.82e-06,0.026148499999999998,5425.0
1657400400000,2022-07-09 21:00:00,GMT/BTC,4.85e-06,4.85e-06,4.81e-06,4.83e-06,0.02419347,5009.0
1657396800000,2022-07-09 20:00:00,GMT/BTC,4.84e-06,4.85e-06,4.81e-06,4.83e-06,0.027960870000000002,5789.0
1657393200000,2022-07-09 19:00:00,GMT/BTC,4.8e-06,4.85e-06,4.8e-06,4.85e-06,0.03358654046165,6925.059889
1657389600000,2022-07-09 18:00:00,GMT/BTC,4.82e-06,4.82e-06,4.76e-06,4.8e-06,0.027977875302384,5828.72402133
1657386000000,2022-07-09 17:00:00,GMT/BTC,4.92e-06,4.93e-06,4.81e-06,4.83e-06,0.025908656130000002,5364.111
1657382400000,2022-07-09 16:00:00,GMT/BTC,4.89e-06,4.92e-06,4.87e-06,4.89e-06,0.01557954,3186.0
1657371600000,2022-07-09 13:00:00,GMT/BTC,4.91e-06,4.93e-06,4.88e-06,4.88e-06,0.02600064,5328.0
1657368000000,2022-07-09 12:00:00,GMT/BTC,4.91e-06,4.92e-06,4.88e-06,4.9e-06,0.022858499999999997,4665.0
1657364400000,2022-07-09 11:00:00,GMT/BTC,4.86e-06,4.88e-06,4.85e-06,4.87e-06,0.02577720165943,5293.059889
1657360800000,2022-07-09 10:00:00,GMT/BTC,4.82e-06,4.86e-06,4.82e-06,4.85e-06,0.02742675,5655.0
1657357200000,2022-07-09 09:00:00,GMT/BTC,4.85e-06,4.86e-06,4.83e-06,4.83e-06,0.02813958,5826.0
1657353600000,2022-07-09 08:00:00,GMT/BTC,4.82e-06,4.85e-06,4.82e-06,4.82e-06,0.028500659999999997,5913.0
1657350000000,2022-07-09 07:00:00,GMT/BTC,4.83e-06,4.85e-06,4.82e-06,4.85e-06,0.0242888,5008.0
