https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QUICK,Volume USDT
1662516000,2022-09-07 02:00:00,QUICK/USDT,59,59.22,57.69,58.39,10.527,616.703653
1662512400,2022-09-07 01:00:00,QUICK/USDT,59.15,59.56,58.68,59.27,7.5026,444.195088
1662508800,2022-09-07 00:00:00,QUICK/USDT,59.19,59.39,59.02,59.02,0.1735,10.293244
1662505200,2022-09-06 23:00:00,QUICK/USDT,59.8,60.16,59.2,59.2,6.0879,363.308393
1662501600,2022-09-06 22:00:00,QUICK/USDT,59.39,59.41,59.39,59.4,0.7072,42.014643
1662498000,2022-09-06 21:00:00,QUICK/USDT,59.8,59.87,59.8,59.87,1.2659,75.780445
1662494400,2022-09-06 20:00:00,QUICK/USDT,59.8,59.8,58.98,59.78,6.0494,359.827177
1662490800,2022-09-06 19:00:00,QUICK/USDT,60.38,60.38,59.88,59.95,2.2136,132.80569
1662487200,2022-09-06 18:00:00,QUICK/USDT,61,61,60,60.18,7.6495,460.142093
1662483600,2022-09-06 17:00:00,QUICK/USDT,63.8,63.8,61,61.08,44.838,2770.913783
1662480000,2022-09-06 16:00:00,QUICK/USDT,64.29,64.29,63.15,63.81,16.0245,1019.597464
1662476400,2022-09-06 15:00:00,QUICK/USDT,63.66,64.64,63.42,64.26,6.2102,400.499702
1662472800,2022-09-06 14:00:00,QUICK/USDT,63.05,63.89,62.75,63.84,12.2661,775.332657
1662469200,2022-09-06 13:00:00,QUICK/USDT,64.63,64.63,62.95,63.5,6.1051,387.993729
1662465600,2022-09-06 12:00:00,QUICK/USDT,64.63,64.63,64.63,64.63,0.0619,4.000597
1662462000,2022-09-06 11:00:00,QUICK/USDT,64.26,64.33,64.26,64.33,1.9196,123.364052
1662458400,2022-09-06 10:00:00,QUICK/USDT,64.19,64.19,64.19,64.19,0.07,4.4933
1662454800,2022-09-06 09:00:00,QUICK/USDT,64.18,64.18,64.18,64.18,0,0
1662451200,2022-09-06 08:00:00,QUICK/USDT,64.18,64.18,64.18,64.18,0,0
1662447600,2022-09-06 07:00:00,QUICK/USDT,64.23,64.23,64.18,64.18,1.6435,105.561735
1662444000,2022-09-06 06:00:00,QUICK/USDT,64.56,64.64,64.18,64.18,0.0616,3.977842
1662440400,2022-09-06 05:00:00,QUICK/USDT,64.18,64.18,64.18,64.18,0.004,0.25672
1662436800,2022-09-06 04:00:00,QUICK/USDT,64.06,64.7,64.06,64.19,4.1177,266.053288
1662433200,2022-09-06 03:00:00,QUICK/USDT,63.67,63.8,63.55,63.56,3.5022,223.435283
1662429600,2022-09-06 02:00:00,QUICK/USDT,63.8,63.8,63.71,63.79,2.2542,143.816868
1662426000,2022-09-06 01:00:00,QUICK/USDT,64.8,64.8,63.7,63.8,2.6409,168.649087
1662422400,2022-09-06 00:00:00,QUICK/USDT,63.04,64.9,63.04,64.88,9.4444,605.111306
1662418800,2022-09-05 23:00:00,QUICK/USDT,63.99,63.99,62.45,63.04,8.6273,542.73653
1662415200,2022-09-05 22:00:00,QUICK/USDT,63.68,63.99,63.68,63.99,0.0077,0.490956
1662411600,2022-09-05 21:00:00,QUICK/USDT,63.77,63.77,63.77,63.77,0.0071,0.452767
1662408000,2022-09-05 20:00:00,QUICK/USDT,63.5,64.1,63.5,64.1,1.0017,64.052534
1662404400,2022-09-05 19:00:00,QUICK/USDT,63.98,63.98,63.04,63.5,6.7104,426.044987
1662400800,2022-09-05 18:00:00,QUICK/USDT,64.1,64.17,64.06,64.17,6.2194,398.665631
1662397200,2022-09-05 17:00:00,QUICK/USDT,64.45,64.45,64.45,64.45,0.0032,0.20624
1662393600,2022-09-05 16:00:00,QUICK/USDT,64,64.34,64,64.34,1.9356,124.198
1662390000,2022-09-05 15:00:00,QUICK/USDT,64.08,64.08,64.08,64.08,0.3065,19.64052
1662386400,2022-09-05 14:00:00,QUICK/USDT,64.09,64.09,63.98,64.09,0.0396,2.536721
1662382800,2022-09-05 13:00:00,QUICK/USDT,63.99,64.1,63.99,64.09,0.3715,23.799743
1662379200,2022-09-05 12:00:00,QUICK/USDT,63.99,63.99,63.99,63.99,0.8937,57.187863
1662375600,2022-09-05 11:00:00,QUICK/USDT,64.06,64.1,63.99,63.99,5.3915,345.094032
1662372000,2022-09-05 10:00:00,QUICK/USDT,64.47,64.87,64.12,64.12,2.4847,160.035792
1662368400,2022-09-05 09:00:00,QUICK/USDT,65.09,65.09,64.34,64.84,0.6823,44.1398
1662364800,2022-09-05 08:00:00,QUICK/USDT,64.89,65.22,64.8,65.22,8.846,574.690874
1662361200,2022-09-05 07:00:00,QUICK/USDT,64.92,64.93,64.92,64.92,0.4764,30.927918
1662357600,2022-09-05 06:00:00,QUICK/USDT,65,65,64.94,64.95,0.0957,6.217159
1662354000,2022-09-05 05:00:00,QUICK/USDT,65.33,65.33,64.94,64.94,5.1552,335.09532
1662350400,2022-09-05 04:00:00,QUICK/USDT,65.23,65.23,65.17,65.17,0.0321,2.092149
1662346800,2022-09-05 03:00:00,QUICK/USDT,65.37,65.37,65.37,65.37,3.1007,202.692759
1662343200,2022-09-05 02:00:00,QUICK/USDT,65.32,65.32,65.27,65.27,0.1438,9.390298
1662339600,2022-09-05 01:00:00,QUICK/USDT,65.87,66.02,65.33,65.37,2.0771,136.523644
1662336000,2022-09-05 00:00:00,QUICK/USDT,65.9,66.01,65.86,65.86,1.9274,126.967294
1662332400,2022-09-04 23:00:00,QUICK/USDT,65.41,65.97,64.1,65.97,6.5021,423.195276
1662328800,2022-09-04 22:00:00,QUICK/USDT,65.62,65.62,65.4,65.4,0.0486,3.182506
1662325200,2022-09-04 21:00:00,QUICK/USDT,65.44,66.07,65.44,66.07,1.4771,97.566498
1662321600,2022-09-04 20:00:00,QUICK/USDT,65.62,65.96,65.4,65.44,1.7004,112.10779
1662318000,2022-09-04 19:00:00,QUICK/USDT,65.72,66.07,65.72,66.07,1.6792,110.886072
1662314400,2022-09-04 18:00:00,QUICK/USDT,65.33,65.7,65.02,65.7,0.498,32.566356
1662310800,2022-09-04 17:00:00,QUICK/USDT,65.62,65.77,65.62,65.76,0.1775,11.668489
1662307200,2022-09-04 16:00:00,QUICK/USDT,65.56,65.61,65.16,65.61,1.8446,120.921885
1662303600,2022-09-04 15:00:00,QUICK/USDT,65.33,65.56,63.83,65.56,34.2751,2215.550574
1662300000,2022-09-04 14:00:00,QUICK/USDT,65.32,65.46,65.32,65.46,0.0206,1.347706
1662296400,2022-09-04 13:00:00,QUICK/USDT,65.44,65.54,65.34,65.34,0.0604,3.952206
1662292800,2022-09-04 12:00:00,QUICK/USDT,65.38,65.78,65.38,65.78,0.9073,59.394033
1662289200,2022-09-04 11:00:00,QUICK/USDT,64.94,65.34,64.94,65.15,0.1962,12.783728
1662285600,2022-09-04 10:00:00,QUICK/USDT,64.95,65.34,64.95,64.97,1.6583,108.260828
1662282000,2022-09-04 09:00:00,QUICK/USDT,64.77,64.94,64.77,64.94,0.254,16.470973
1662278400,2022-09-04 08:00:00,QUICK/USDT,64.45,64.54,64.45,64.54,1.3004,83.837816
1662274800,2022-09-04 07:00:00,QUICK/USDT,64.54,64.54,64.54,64.54,4.83,311.7282
1662271200,2022-09-04 06:00:00,QUICK/USDT,64.54,64.8,64.44,64.44,0.0533,3.440314
1662267600,2022-09-04 05:00:00,QUICK/USDT,64.65,64.7,64.54,64.54,0.1132,7.307572
1662264000,2022-09-04 04:00:00,QUICK/USDT,64.54,64.54,64.54,64.54,0,0
1662260400,2022-09-04 03:00:00,QUICK/USDT,64.54,64.54,64.54,64.54,0,0
1662256800,2022-09-04 02:00:00,QUICK/USDT,64.54,64.54,64.54,64.54,0.0021,0.135534
1662253200,2022-09-04 01:00:00,QUICK/USDT,64.56,64.64,64.55,64.64,0.183,11.821758
1662249600,2022-09-04 00:00:00,QUICK/USDT,64.24,64.24,64.24,64.24,0,0
1662246000,2022-09-03 23:00:00,QUICK/USDT,64.24,64.24,64.24,64.24,1.0392,66.758208
1662242400,2022-09-03 22:00:00,QUICK/USDT,64.49,64.55,64.49,64.55,0.5235,33.791709
1662238800,2022-09-03 21:00:00,QUICK/USDT,64.27,64.49,64.16,64.16,0.2452,15.797082
1662235200,2022-09-03 20:00:00,QUICK/USDT,64.26,64.27,64.26,64.27,0.0343,2.204154
1662231600,2022-09-03 19:00:00,QUICK/USDT,64.84,64.84,63.92,64.21,4.8534,311.76028
1662228000,2022-09-03 18:00:00,QUICK/USDT,65.23,65.3,65.23,65.3,0.0765,4.995226
1662224400,2022-09-03 17:00:00,QUICK/USDT,65.21,65.21,65.21,65.21,0.0362,2.360602
1662220800,2022-09-03 16:00:00,QUICK/USDT,65.2,65.2,64.86,64.86,0.0323,2.105416
1662217200,2022-09-03 15:00:00,QUICK/USDT,65.2,65.2,64.77,65.07,1.5731,102.058244
1662213600,2022-09-03 14:00:00,QUICK/USDT,64.86,64.86,64.77,64.77,0.0155,1.004997
1662210000,2022-09-03 13:00:00,QUICK/USDT,64.74,65.08,64.74,65.07,1.0824,70.4302
1662206400,2022-09-03 12:00:00,QUICK/USDT,64.89,65.15,64.85,64.87,2.5138,163.047593
1662202800,2022-09-03 11:00:00,QUICK/USDT,65.22,65.22,64.96,64.96,0.0095,0.618734
1662199200,2022-09-03 10:00:00,QUICK/USDT,64.86,64.86,64.77,64.86,0.0051,0.330723
1662195600,2022-09-03 09:00:00,QUICK/USDT,65.16,65.16,64.77,64.79,12.8676,834.13039
1662192000,2022-09-03 08:00:00,QUICK/USDT,65.13,65.13,65.13,65.13,0.0704,4.585152
1662188400,2022-09-03 07:00:00,QUICK/USDT,65.42,65.42,64.76,64.76,0.6094,39.626226
1662184800,2022-09-03 06:00:00,QUICK/USDT,65.72,65.73,65.72,65.73,0.0331,2.175353
1662181200,2022-09-03 05:00:00,QUICK/USDT,65.73,65.73,65.42,65.42,0.0666,4.363095
1662177600,2022-09-03 04:00:00,QUICK/USDT,65.54,65.54,65.54,65.54,0.0055,0.36047
1662174000,2022-09-03 03:00:00,QUICK/USDT,65.73,65.73,65.65,65.65,0.0088,0.577976
1662170400,2022-09-03 02:00:00,QUICK/USDT,65.78,65.8,65.25,65.79,2.0035,130.983915
1662166800,2022-09-03 01:00:00,QUICK/USDT,66.41,66.41,65.78,65.78,0.409,26.984117
1662163200,2022-09-03 00:00:00,QUICK/USDT,64.92,66.8,64.79,66.8,11.7396,777.133166
1662159600,2022-09-02 23:00:00,QUICK/USDT,64.8,64.84,64.8,64.84,0.1316,8.527808
1662156000,2022-09-02 22:00:00,QUICK/USDT,64.97,64.97,64.3,64.3,5.0208,323.051681
1662152400,2022-09-02 21:00:00,QUICK/USDT,64.64,65.57,64.64,65.01,12.5784,822.404275
1662148800,2022-09-02 20:00:00,QUICK/USDT,64.57,64.57,64.21,64.28,0.0244,1.572382
1662145200,2022-09-02 19:00:00,QUICK/USDT,64.26,64.26,64.25,64.25,1.1278,72.466055
1662141600,2022-09-02 18:00:00,QUICK/USDT,64.38,64.56,64.38,64.56,1.9595,126.169698
1662138000,2022-09-02 17:00:00,QUICK/USDT,65.23,65.23,64.04,64.25,9.4017,607.540293
1662134400,2022-09-02 16:00:00,QUICK/USDT,65.59,65.59,65.24,65.27,4.2426,276.836882
1662130800,2022-09-02 15:00:00,QUICK/USDT,65.77,65.8,65.77,65.8,2.004,131.80797
1662127200,2022-09-02 14:00:00,QUICK/USDT,65.81,65.81,65.3,65.7,16.75,1096.533452
1662123600,2022-09-02 13:00:00,QUICK/USDT,65.03,66.48,65.02,65.8,15.9267,1053.463767
1662120000,2022-09-02 12:00:00,QUICK/USDT,64.39,65.42,64.07,65.25,7.3226,475.618465
1662116400,2022-09-02 11:00:00,QUICK/USDT,64.3,64.3,64.15,64.15,13.9891,899.492139
1662112800,2022-09-02 10:00:00,QUICK/USDT,64.53,64.53,64.45,64.45,1.1497,74.189365
1662109200,2022-09-02 09:00:00,QUICK/USDT,64.48,64.65,64.3,64.65,1.8552,119.925332
1662105600,2022-09-02 08:00:00,QUICK/USDT,64.34,64.34,64.34,64.34,0.0017,0.109378
1662102000,2022-09-02 07:00:00,QUICK/USDT,64.3,64.3,64.3,64.3,0.0278,1.78754
1662098400,2022-09-02 06:00:00,QUICK/USDT,64.45,64.45,64.45,64.45,0.0032,0.20624
1662094800,2022-09-02 05:00:00,QUICK/USDT,64.84,64.87,64.47,64.47,0.1416,9.182576
1662091200,2022-09-02 04:00:00,QUICK/USDT,64.79,64.79,64.66,64.66,0.0113,0.730918
1662087600,2022-09-02 03:00:00,QUICK/USDT,64.06,64.8,64.06,64.58,0.6366,41.046111
1662084000,2022-09-02 02:00:00,QUICK/USDT,64.39,64.39,63.56,63.56,1.9892,127.241438
1662080400,2022-09-02 01:00:00,QUICK/USDT,64.69,64.69,64.39,64.39,0.1064,6.862747
1662076800,2022-09-02 00:00:00,QUICK/USDT,65.03,65.03,64.64,64.69,0.366,23.723779
1662073200,2022-09-01 23:00:00,QUICK/USDT,65.17,65.17,65.04,65.04,1.8548,120.677225
1662069600,2022-09-01 22:00:00,QUICK/USDT,65.41,65.49,65.41,65.49,0.5669,37.087323
1662066000,2022-09-01 21:00:00,QUICK/USDT,64.89,65.41,64.89,65.41,0.6466,42.146575
1662062400,2022-09-01 20:00:00,QUICK/USDT,64.59,64.59,64.59,64.59,0.0196,1.265964
1662058800,2022-09-01 19:00:00,QUICK/USDT,64.11,64.88,63.98,64.88,13.3779,862.142179
1662055200,2022-09-01 18:00:00,QUICK/USDT,63.99,64.11,63.99,64.1,0.0311,1.992424
1662051600,2022-09-01 17:00:00,QUICK/USDT,63.43,63.98,63.36,63.98,0.5419,34.539628
1662048000,2022-09-01 16:00:00,QUICK/USDT,63.06,63.88,63.06,63.18,33.5788,2134.884897
1662044400,2022-09-01 15:00:00,QUICK/USDT,62.92,63.07,62.76,63.07,0.2961,18.624
1662040800,2022-09-01 14:00:00,QUICK/USDT,63.51,63.58,62.99,62.99,0.4145,26.291906
1662037200,2022-09-01 13:00:00,QUICK/USDT,63.33,63.6,63.09,63.6,0.8066,51.074087
1662033600,2022-09-01 12:00:00,QUICK/USDT,63.67,63.78,63.4,63.4,1.2428,78.805036
1662030000,2022-09-01 11:00:00,QUICK/USDT,63.62,63.9,63.25,63.28,8.7804,556.169105
1662026400,2022-09-01 10:00:00,QUICK/USDT,63.91,63.91,63.25,63.25,3.6825,232.987592
1662022800,2022-09-01 09:00:00,QUICK/USDT,63.08,64.12,62.86,63.67,3.5479,223.89616
1662019200,2022-09-01 08:00:00,QUICK/USDT,63.04,63.11,63,63.1,3.4959,220.263872
1662015600,2022-09-01 07:00:00,QUICK/USDT,63.51,63.58,63,63.5,4.2712,269.212303
1662012000,2022-09-01 06:00:00,QUICK/USDT,63.78,63.78,63.78,63.78,0.0155,0.98859
1662008400,2022-09-01 05:00:00,QUICK/USDT,63.89,63.98,63.89,63.98,0.0154,0.98504
1662004800,2022-09-01 04:00:00,QUICK/USDT,63.48,63.8,63.45,63.45,5.0279,319.355936
1662001200,2022-09-01 03:00:00,QUICK/USDT,63.44,64.07,63.4,63.4,0.5796,37.088296
1661997600,2022-09-01 02:00:00,QUICK/USDT,64.18,64.25,63.35,63.35,0.9572,60.72147
1661994000,2022-09-01 01:00:00,QUICK/USDT,63.8,64.44,63.78,63.94,0.8112,52.033238
1661990400,2022-09-01 00:00:00,QUICK/USDT,63.84,64.2,63.41,63.51,0.363,23.120728
1661986800,2022-08-31 23:00:00,QUICK/USDT,64,64.38,63.88,63.88,0.0714,4.574605
1661983200,2022-08-31 22:00:00,QUICK/USDT,64.73,64.73,64.04,64.04,2.8359,182.186032
1661979600,2022-08-31 21:00:00,QUICK/USDT,64.68,64.74,64.27,64.68,0.0242,1.564502
1661976000,2022-08-31 20:00:00,QUICK/USDT,64.56,64.78,64.28,64.31,4.3418,279.977166
1661972400,2022-08-31 19:00:00,QUICK/USDT,64.22,64.92,64.14,64.8,17.3096,1117.218768
1661968800,2022-08-31 18:00:00,QUICK/USDT,64.64,64.69,63.94,64.3,6.3411,406.256748
1661965200,2022-08-31 17:00:00,QUICK/USDT,64.92,65.56,64.33,64.67,16.477,1069.984248
1661961600,2022-08-31 16:00:00,QUICK/USDT,64.92,64.92,64.76,64.76,0.0838,5.436744
1661958000,2022-08-31 15:00:00,QUICK/USDT,65.86,65.86,64.33,64.84,1.5195,98.538099
1661954400,2022-08-31 14:00:00,QUICK/USDT,66.1,66.3,65.8,65.98,0.7442,49.041286
1661950800,2022-08-31 13:00:00,QUICK/USDT,66.02,66.08,65.88,65.88,7.03,464.083017
1661947200,2022-08-31 12:00:00,QUICK/USDT,65.64,66.02,64.85,66.02,4.3376,282.928168
1661943600,2022-08-31 11:00:00,QUICK/USDT,65.93,66.48,65.3,65.67,15.7712,1045.763379
1661940000,2022-08-31 10:00:00,QUICK/USDT,64.36,66.1,64.25,65.92,16.157,1049.64425
1661936400,2022-08-31 09:00:00,QUICK/USDT,64.36,64.36,63.89,64.16,1.0452,67.036284
1661932800,2022-08-31 08:00:00,QUICK/USDT,64.39,64.56,63.8,64.27,7.6538,489.874123
1661929200,2022-08-31 07:00:00,QUICK/USDT,64.56,64.56,64.19,64.55,0.9361,60.292248
1661925600,2022-08-31 06:00:00,QUICK/USDT,64.79,65.09,64.56,64.6,0.5161,33.414431
1661922000,2022-08-31 05:00:00,QUICK/USDT,64.68,64.8,64.68,64.69,0.0222,1.437505
1661918400,2022-08-31 04:00:00,QUICK/USDT,64.39,64.8,64.29,64.68,1.0822,69.716159
1661914800,2022-08-31 03:00:00,QUICK/USDT,64.3,64.84,64.14,64.48,16.2828,1048.129167
1661911200,2022-08-31 02:00:00,QUICK/USDT,64.15,64.29,64.15,64.29,0.0498,3.198433
1661907600,2022-08-31 01:00:00,QUICK/USDT,63.49,64.06,63.49,64.06,0.1798,11.476822
1661904000,2022-08-31 00:00:00,QUICK/USDT,62.95,63.77,62.95,63.71,3.8032,240.182302
1661900400,2022-08-30 23:00:00,QUICK/USDT,63.39,63.39,62.6,62.79,4.3293,271.364196
1661896800,2022-08-30 22:00:00,QUICK/USDT,63.06,63.06,62.99,62.99,0.0237,1.493955
1661893200,2022-08-30 21:00:00,QUICK/USDT,63.57,63.57,62.99,63.11,7.3504,464.182594
1661889600,2022-08-30 20:00:00,QUICK/USDT,63.35,63.49,63.15,63.49,46.4445,2938.571718
1661886000,2022-08-30 19:00:00,QUICK/USDT,62.89,63.98,62.89,63.26,25.5343,1624.330471
1661882400,2022-08-30 18:00:00,QUICK/USDT,62.4,62.89,62.34,62.82,4.1856,261.212489
1661878800,2022-08-30 17:00:00,QUICK/USDT,62.75,62.75,62.1,62.19,0.2718,16.925155
1661875200,2022-08-30 16:00:00,QUICK/USDT,63.72,63.74,62.37,62.37,6.2687,395.763692
1661871600,2022-08-30 15:00:00,QUICK/USDT,63.55,63.7,63,63.54,5.8158,368.023414
1661868000,2022-08-30 14:00:00,QUICK/USDT,65.23,65.23,63.59,63.59,2.2095,142.032844
1661864400,2022-08-30 13:00:00,QUICK/USDT,65.6,65.62,65.6,65.62,0.0103,0.675744
1661860800,2022-08-30 12:00:00,QUICK/USDT,65.59,66.18,65.14,65.3,6.4565,423.220168
1661857200,2022-08-30 11:00:00,QUICK/USDT,65.52,66,65.52,66,1.7767,117.26004
1661853600,2022-08-30 10:00:00,QUICK/USDT,66,66,65.51,65.51,0.0954,6.254231
1661850000,2022-08-30 09:00:00,QUICK/USDT,65.44,66.29,65.44,66.29,3.1255,206.46895
1661846400,2022-08-30 08:00:00,QUICK/USDT,66,66,65.39,65.8,0.5869,38.430735
1661842800,2022-08-30 07:00:00,QUICK/USDT,65.98,65.98,65.8,65.8,0.3529,23.27917
1661839200,2022-08-30 06:00:00,QUICK/USDT,65.6,66,65.56,66,0.0381,2.50988
1661835600,2022-08-30 05:00:00,QUICK/USDT,65.99,66.29,65.6,65.6,3.4074,225.094236
1661832000,2022-08-30 04:00:00,QUICK/USDT,65.79,65.98,65.79,65.79,0.2204,14.506155
1661828400,2022-08-30 03:00:00,QUICK/USDT,65.39,65.39,65.39,65.39,0.0053,0.346567
1661824800,2022-08-30 02:00:00,QUICK/USDT,65.29,65.29,65.29,65.29,0.0358,2.337382
1661821200,2022-08-30 01:00:00,QUICK/USDT,65.43,65.43,65.26,65.26,8.1837,534.185586
1661817600,2022-08-30 00:00:00,QUICK/USDT,65.6,65.6,65.49,65.49,0.0893,5.852558
1661814000,2022-08-29 23:00:00,QUICK/USDT,65.41,65.41,65.3,65.3,0.0773,5.055743
1661810400,2022-08-29 22:00:00,QUICK/USDT,65.79,65.79,65.45,65.45,2.4127,157.938756
1661806800,2022-08-29 21:00:00,QUICK/USDT,65.79,65.79,65.79,65.79,0.0138,0.907902
1661803200,2022-08-29 20:00:00,QUICK/USDT,65.59,65.99,65.43,65.43,1.0319,67.802352
1661799600,2022-08-29 19:00:00,QUICK/USDT,65.79,65.89,65.62,65.89,0.016,1.05205
1661796000,2022-08-29 18:00:00,QUICK/USDT,66.49,66.49,65.49,65.89,0.435,28.625904
1661792400,2022-08-29 17:00:00,QUICK/USDT,66.8,66.95,66.1,66.54,1.296,85.732392
1661788800,2022-08-29 16:00:00,QUICK/USDT,66.39,67,66.26,66.88,12.0607,804.261792
1661785200,2022-08-29 15:00:00,QUICK/USDT,66.49,66.54,66.09,66.39,3.9712,263.159794
1661781600,2022-08-29 14:00:00,QUICK/USDT,66.61,68.18,66.28,66.39,20.7484,1397.736373
1661778000,2022-08-29 13:00:00,QUICK/USDT,65.3,68.61,65.04,66.72,158.5238,10645.302999
1661774400,2022-08-29 12:00:00,QUICK/USDT,64.5,66.02,64.5,65.44,8.5412,560.511775
1661770800,2022-08-29 11:00:00,QUICK/USDT,63.8,66.82,63.51,64.49,65.7717,4324.177604
1661767200,2022-08-29 10:00:00,QUICK/USDT,63.09,63.74,63,63.36,2.3064,145.838864
1661763600,2022-08-29 09:00:00,QUICK/USDT,63.12,63.29,62.96,63.09,1.0735,67.764711
1661760000,2022-08-29 08:00:00,QUICK/USDT,62.92,63.09,62.69,63.09,2.3517,147.960444
1661756400,2022-08-29 07:00:00,QUICK/USDT,62.98,62.98,62.98,62.98,0.0037,0.233026
1661752800,2022-08-29 06:00:00,QUICK/USDT,62.74,63.37,62.36,63.37,20.6161,1294.024271
1661749200,2022-08-29 05:00:00,QUICK/USDT,62.75,63.07,62.3,62.3,0.9066,56.644573
1661745600,2022-08-29 04:00:00,QUICK/USDT,62.75,63.15,62.45,63.15,0.0525,3.298861
1661742000,2022-08-29 03:00:00,QUICK/USDT,62.3,63.15,62.3,63.15,1.9191,120.371727
1661738400,2022-08-29 02:00:00,QUICK/USDT,62.23,62.3,62.23,62.3,0.0318,1.979783
1661734800,2022-08-29 01:00:00,QUICK/USDT,62.46,62.46,61.3,62.23,4.6018,285.707011
1661731200,2022-08-29 00:00:00,QUICK/USDT,62.37,62.55,62.3,62.55,0.1484,9.252547
1661727600,2022-08-28 23:00:00,QUICK/USDT,63.48,63.65,62.42,62.42,16.708,1048.327596
1661724000,2022-08-28 22:00:00,QUICK/USDT,64.14,64.14,62.24,63.4,84.8512,5359.787873
1661720400,2022-08-28 21:00:00,QUICK/USDT,64.2,64.64,63.65,63.67,6.8755,439.991149
1661716800,2022-08-28 20:00:00,QUICK/USDT,64.69,64.89,64.2,64.2,0.4991,32.174188
1661713200,2022-08-28 19:00:00,QUICK/USDT,64.14,65.04,64.14,64.39,93.2958,6064.141717
1661709600,2022-08-28 18:00:00,QUICK/USDT,63.56,64.45,63.56,64.4,7.6232,489.981602
1661706000,2022-08-28 17:00:00,QUICK/USDT,63.46,64.07,63.16,63.19,5.2977,336.114666
1661702400,2022-08-28 16:00:00,QUICK/USDT,63.51,64.14,63.07,63.07,3.324,211.925529
1661698800,2022-08-28 15:00:00,QUICK/USDT,62.88,63.5,62.88,63.49,6.4819,408.481773
1661695200,2022-08-28 14:00:00,QUICK/USDT,62.69,63.5,62.16,62.59,24.8832,1560.138143
1661691600,2022-08-28 13:00:00,QUICK/USDT,62.77,62.96,62.6,62.6,3.0303,190.066437
1661688000,2022-08-28 12:00:00,QUICK/USDT,63.15,63.29,62.77,62.77,1.2357,77.970144
1661684400,2022-08-28 11:00:00,QUICK/USDT,63.05,63.15,62.79,63.15,1.608,101.38447
1661680800,2022-08-28 10:00:00,QUICK/USDT,63.8,63.92,62.55,63.05,4.6099,290.061451
1661677200,2022-08-28 09:00:00,QUICK/USDT,64.17,64.17,63.8,63.8,5.6281,359.624166
1661673600,2022-08-28 08:00:00,QUICK/USDT,64.49,64.49,64.15,64.17,4.3116,277.90382
1661670000,2022-08-28 07:00:00,QUICK/USDT,64.48,64.56,64.39,64.55,0.261,16.829329
1661666400,2022-08-28 06:00:00,QUICK/USDT,64.29,64.39,64.29,64.29,1.0026,64.546354
1661662800,2022-08-28 05:00:00,QUICK/USDT,64.39,64.39,64.39,64.39,0.0936,6.026904
1661659200,2022-08-28 04:00:00,QUICK/USDT,64.18,64.18,63.9,63.9,1.7094,109.316414
1661655600,2022-08-28 03:00:00,QUICK/USDT,64.49,64.49,64.2,64.2,2.857,183.896186
1661652000,2022-08-28 02:00:00,QUICK/USDT,64.39,64.97,64.15,64.56,19.5492,1264.716373
1661648400,2022-08-28 01:00:00,QUICK/USDT,63.98,64.99,63.56,64.29,19.933,1285.369018
1661644800,2022-08-28 00:00:00,QUICK/USDT,63.97,64.13,63.63,64.06,10.925,699.233086
1661641200,2022-08-27 23:00:00,QUICK/USDT,63.09,64.3,63.09,64.3,10.3385,656.74667
1661637600,2022-08-27 22:00:00,QUICK/USDT,62.42,63.09,62.42,63.09,0.0273,1.718087
1661634000,2022-08-27 21:00:00,QUICK/USDT,62.69,62.85,62.69,62.85,0.0794,4.978242
1661630400,2022-08-27 20:00:00,QUICK/USDT,62.5,62.89,62.24,62.89,8.1421,508.413897
1661626800,2022-08-27 19:00:00,QUICK/USDT,62.21,62.49,61.89,62.25,0.5616,34.941034
1661623200,2022-08-27 18:00:00,QUICK/USDT,61.89,62.21,61.71,62.21,8.2355,509.711557
1661619600,2022-08-27 17:00:00,QUICK/USDT,61.76,61.92,61.66,61.92,0.0458,2.830344
1661616000,2022-08-27 16:00:00,QUICK/USDT,62.09,62.09,61.69,61.69,6.1979,384.648456
1661612400,2022-08-27 15:00:00,QUICK/USDT,63.26,63.26,61.84,62.19,23.0559,1438.507734
1661608800,2022-08-27 14:00:00,QUICK/USDT,63.47,63.47,63.33,63.33,3.0044,190.688652
1661605200,2022-08-27 13:00:00,QUICK/USDT,63.39,63.79,63.26,63.63,11.2215,714.710489
1661601600,2022-08-27 12:00:00,QUICK/USDT,63.72,63.94,63.38,63.38,6.1648,393.149276
1661598000,2022-08-27 11:00:00,QUICK/USDT,63.59,63.72,63.58,63.72,5.792,368.746349
1661594400,2022-08-27 10:00:00,QUICK/USDT,63.29,63.55,63.29,63.55,1.0767,68.374993
1661590800,2022-08-27 09:00:00,QUICK/USDT,63.19,63.28,63.19,63.28,0.0126,0.796797
1661587200,2022-08-27 08:00:00,QUICK/USDT,63.72,63.72,57.12,63.41,244.1368,15319.514445
1661583600,2022-08-27 07:00:00,QUICK/USDT,63.64,63.65,62.99,63.65,0.0888,5.629122
1661580000,2022-08-27 06:00:00,QUICK/USDT,63.88,63.88,62.99,63.1,8.6431,548.269185
1661576400,2022-08-27 05:00:00,QUICK/USDT,64.33,64.33,62.85,63.9,11.6243,737.300698
1661572800,2022-08-27 04:00:00,QUICK/USDT,64.65,64.91,64.39,64.39,6.143,397.011524
1661569200,2022-08-27 03:00:00,QUICK/USDT,64.99,64.99,64.64,64.64,0.0428,2.778827
