https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RAD,Volume EUR
1654185600,2022-06-02 16:00:00,RAD/EUR,1.91,1.91,1.91,1.91,0.00,0.0
1654182000,2022-06-02 15:00:00,RAD/EUR,1.91,1.91,1.91,1.91,0.00,0.0
1654178400,2022-06-02 14:00:00,RAD/EUR,1.91,1.91,1.91,1.91,0.00,0.0
1654174800,2022-06-02 13:00:00,RAD/EUR,1.91,1.91,1.91,1.91,229.63,438.5933
1654171200,2022-06-02 12:00:00,RAD/EUR,1.85,1.85,1.85,1.85,0.00,0.0
1654167600,2022-06-02 11:00:00,RAD/EUR,1.85,1.85,1.85,1.85,0.00,0.0
1654164000,2022-06-02 10:00:00,RAD/EUR,1.85,1.85,1.85,1.85,0.00,0.0
1654160400,2022-06-02 09:00:00,RAD/EUR,1.85,1.85,1.85,1.85,0.00,0.0
1654156800,2022-06-02 08:00:00,RAD/EUR,1.85,1.85,1.85,1.85,0.00,0.0
1654153200,2022-06-02 07:00:00,RAD/EUR,1.85,1.85,1.85,1.85,0.00,0.0
1654149600,2022-06-02 06:00:00,RAD/EUR,1.85,1.85,1.85,1.85,0.00,0.0
1654146000,2022-06-02 05:00:00,RAD/EUR,1.85,1.85,1.85,1.85,0.00,0.0
1654142400,2022-06-02 04:00:00,RAD/EUR,1.85,1.85,1.85,1.85,10.81,19.998500000000003
1654138800,2022-06-02 03:00:00,RAD/EUR,1.90,1.90,1.90,1.90,0.00,0.0
1654135200,2022-06-02 02:00:00,RAD/EUR,1.90,1.90,1.90,1.90,0.00,0.0
1654131600,2022-06-02 01:00:00,RAD/EUR,1.90,1.90,1.90,1.90,0.00,0.0
1654128000,2022-06-02 00:00:00,RAD/EUR,1.90,1.90,1.90,1.90,0.00,0.0
1654124400,2022-06-01 23:00:00,RAD/EUR,1.90,1.90,1.90,1.90,0.00,0.0
1654120800,2022-06-01 22:00:00,RAD/EUR,1.90,1.90,1.90,1.90,0.00,0.0
1654117200,2022-06-01 21:00:00,RAD/EUR,1.90,1.90,1.90,1.90,0.00,0.0
1654113600,2022-06-01 20:00:00,RAD/EUR,1.90,1.90,1.90,1.90,10.53,20.006999999999998
1654110000,2022-06-01 19:00:00,RAD/EUR,2.00,2.00,2.00,2.00,0.00,0.0
1654106400,2022-06-01 18:00:00,RAD/EUR,2.00,2.00,2.00,2.00,0.00,0.0
1654102800,2022-06-01 17:00:00,RAD/EUR,2.00,2.00,2.00,2.00,0.00,0.0
1654099200,2022-06-01 16:00:00,RAD/EUR,2.00,2.00,2.00,2.00,10.00,20.0
1654095600,2022-06-01 15:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654092000,2022-06-01 14:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654088400,2022-06-01 13:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654084800,2022-06-01 12:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654081200,2022-06-01 11:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654077600,2022-06-01 10:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654074000,2022-06-01 09:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654070400,2022-06-01 08:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654066800,2022-06-01 07:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654063200,2022-06-01 06:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654059600,2022-06-01 05:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654056000,2022-06-01 04:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654052400,2022-06-01 03:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654048800,2022-06-01 02:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654045200,2022-06-01 01:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654041600,2022-06-01 00:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654038000,2022-05-31 23:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654034400,2022-05-31 22:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654030800,2022-05-31 21:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654027200,2022-05-31 20:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654023600,2022-05-31 19:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654020000,2022-05-31 18:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654016400,2022-05-31 17:00:00,RAD/EUR,2.14,2.14,2.14,2.14,0.00,0.0
1654012800,2022-05-31 16:00:00,RAD/EUR,2.14,2.14,2.14,2.14,46.43,99.3602
1654009200,2022-05-31 15:00:00,RAD/EUR,2.12,2.12,2.12,2.12,48.77,103.39240000000001
1654005600,2022-05-31 14:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1654002000,2022-05-31 13:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653998400,2022-05-31 12:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653994800,2022-05-31 11:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653991200,2022-05-31 10:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653987600,2022-05-31 09:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653984000,2022-05-31 08:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653980400,2022-05-31 07:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653976800,2022-05-31 06:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653973200,2022-05-31 05:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653969600,2022-05-31 04:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653966000,2022-05-31 03:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653962400,2022-05-31 02:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653958800,2022-05-31 01:00:00,RAD/EUR,2.12,2.12,2.12,2.12,11.00,23.32
1653955200,2022-05-31 00:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653951600,2022-05-30 23:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653948000,2022-05-30 22:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653944400,2022-05-30 21:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653940800,2022-05-30 20:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653937200,2022-05-30 19:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653933600,2022-05-30 18:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653930000,2022-05-30 17:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653926400,2022-05-30 16:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653922800,2022-05-30 15:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653919200,2022-05-30 14:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653915600,2022-05-30 13:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653912000,2022-05-30 12:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653908400,2022-05-30 11:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653904800,2022-05-30 10:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653901200,2022-05-30 09:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653897600,2022-05-30 08:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653894000,2022-05-30 07:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653890400,2022-05-30 06:00:00,RAD/EUR,2.12,2.12,2.12,2.12,0.00,0.0
1653886800,2022-05-30 05:00:00,RAD/EUR,2.12,2.12,2.12,2.12,9.90,20.988000000000003
1653883200,2022-05-30 04:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653879600,2022-05-30 03:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653876000,2022-05-30 02:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653872400,2022-05-30 01:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653868800,2022-05-30 00:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653865200,2022-05-29 23:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653861600,2022-05-29 22:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653858000,2022-05-29 21:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653854400,2022-05-29 20:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653850800,2022-05-29 19:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653847200,2022-05-29 18:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653843600,2022-05-29 17:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653840000,2022-05-29 16:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653836400,2022-05-29 15:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653832800,2022-05-29 14:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653829200,2022-05-29 13:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653825600,2022-05-29 12:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653822000,2022-05-29 11:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653818400,2022-05-29 10:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653814800,2022-05-29 09:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653811200,2022-05-29 08:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653807600,2022-05-29 07:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653804000,2022-05-29 06:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653800400,2022-05-29 05:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653796800,2022-05-29 04:00:00,RAD/EUR,1.97,1.97,1.97,1.97,0.00,0.0
1653793200,2022-05-29 03:00:00,RAD/EUR,1.97,1.97,1.97,1.97,17.25,33.9825
1653789600,2022-05-29 02:00:00,RAD/EUR,2.05,2.05,2.05,2.05,0.00,0.0
1653786000,2022-05-29 01:00:00,RAD/EUR,2.05,2.05,2.05,2.05,211.02,432.591
1653782400,2022-05-29 00:00:00,RAD/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1653778800,2022-05-28 23:00:00,RAD/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1653775200,2022-05-28 22:00:00,RAD/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1653771600,2022-05-28 21:00:00,RAD/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1653768000,2022-05-28 20:00:00,RAD/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1653764400,2022-05-28 19:00:00,RAD/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1653760800,2022-05-28 18:00:00,RAD/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1653757200,2022-05-28 17:00:00,RAD/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1653753600,2022-05-28 16:00:00,RAD/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1653750000,2022-05-28 15:00:00,RAD/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1653746400,2022-05-28 14:00:00,RAD/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1653742800,2022-05-28 13:00:00,RAD/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1653739200,2022-05-28 12:00:00,RAD/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1653735600,2022-05-28 11:00:00,RAD/EUR,1.93,1.93,1.93,1.93,0.00,0.0
1653732000,2022-05-28 10:00:00,RAD/EUR,1.93,1.93,1.93,1.93,224.14,432.5902
1653728400,2022-05-28 09:00:00,RAD/EUR,1.99,1.99,1.99,1.99,0.00,0.0
1653724800,2022-05-28 08:00:00,RAD/EUR,1.99,1.99,1.99,1.99,0.00,0.0
1653721200,2022-05-28 07:00:00,RAD/EUR,1.99,1.99,1.99,1.99,0.00,0.0
1653717600,2022-05-28 06:00:00,RAD/EUR,1.99,1.99,1.99,1.99,0.00,0.0
1653714000,2022-05-28 05:00:00,RAD/EUR,1.99,1.99,1.99,1.99,0.00,0.0
1653710400,2022-05-28 04:00:00,RAD/EUR,1.99,1.99,1.99,1.99,0.00,0.0
1653706800,2022-05-28 03:00:00,RAD/EUR,1.99,1.99,1.99,1.99,0.00,0.0
1653703200,2022-05-28 02:00:00,RAD/EUR,1.99,1.99,1.99,1.99,0.00,0.0
1653699600,2022-05-28 01:00:00,RAD/EUR,1.99,1.99,1.99,1.99,0.00,0.0
1653696000,2022-05-28 00:00:00,RAD/EUR,1.99,1.99,1.99,1.99,0.00,0.0
1653692400,2022-05-27 23:00:00,RAD/EUR,1.99,1.99,1.99,1.99,0.00,0.0
1653688800,2022-05-27 22:00:00,RAD/EUR,1.99,1.99,1.99,1.99,0.00,0.0
1653685200,2022-05-27 21:00:00,RAD/EUR,1.99,1.99,1.99,1.99,0.00,0.0
1653681600,2022-05-27 20:00:00,RAD/EUR,1.99,1.99,1.99,1.99,10.53,20.9547
1653678000,2022-05-27 19:00:00,RAD/EUR,1.90,1.90,1.90,1.90,0.00,0.0
1653674400,2022-05-27 18:00:00,RAD/EUR,1.90,1.90,1.90,1.90,0.00,0.0
1653670800,2022-05-27 17:00:00,RAD/EUR,1.90,1.90,1.90,1.90,10.53,20.006999999999998
1653667200,2022-05-27 16:00:00,RAD/EUR,2.02,2.02,2.02,2.02,0.00,0.0
1653663600,2022-05-27 15:00:00,RAD/EUR,2.02,2.02,2.02,2.02,0.00,0.0
1653660000,2022-05-27 14:00:00,RAD/EUR,2.02,2.02,2.02,2.02,9.90,19.998
1653656400,2022-05-27 13:00:00,RAD/EUR,2.03,2.03,2.03,2.03,0.00,0.0
1653652800,2022-05-27 12:00:00,RAD/EUR,2.03,2.03,2.03,2.03,0.00,0.0
1653649200,2022-05-27 11:00:00,RAD/EUR,2.03,2.03,2.03,2.03,0.00,0.0
1653645600,2022-05-27 10:00:00,RAD/EUR,2.03,2.03,2.03,2.03,235.45,477.96349999999995
1653642000,2022-05-27 09:00:00,RAD/EUR,2.10,2.10,2.10,2.10,0.00,0.0
1653638400,2022-05-27 08:00:00,RAD/EUR,2.10,2.10,2.10,2.10,0.00,0.0
1653634800,2022-05-27 07:00:00,RAD/EUR,2.09,2.10,2.09,2.10,1376.00,2889.6
1653631200,2022-05-27 06:00:00,RAD/EUR,1.98,1.98,1.98,1.98,0.00,0.0
1653627600,2022-05-27 05:00:00,RAD/EUR,2.00,2.00,1.98,1.98,607.89,1203.6222
1653624000,2022-05-27 04:00:00,RAD/EUR,2.05,2.05,2.05,2.05,235.24,482.24199999999996
1653620400,2022-05-27 03:00:00,RAD/EUR,2.10,2.10,2.10,2.10,0.00,0.0
1653616800,2022-05-27 02:00:00,RAD/EUR,2.10,2.10,2.10,2.10,0.00,0.0
1653613200,2022-05-27 01:00:00,RAD/EUR,2.10,2.10,2.10,2.10,20.00,42.0
1653609600,2022-05-27 00:00:00,RAD/EUR,2.15,2.15,2.15,2.15,20.00,43.0
1653606000,2022-05-26 23:00:00,RAD/EUR,2.20,2.20,2.20,2.20,29.09,63.998000000000005
1653602400,2022-05-26 22:00:00,RAD/EUR,2.26,2.26,2.26,2.26,0.00,0.0
1653598800,2022-05-26 21:00:00,RAD/EUR,2.26,2.26,2.26,2.26,0.00,0.0
1653595200,2022-05-26 20:00:00,RAD/EUR,2.26,2.26,2.26,2.26,235.24,531.6424
1653591600,2022-05-26 19:00:00,RAD/EUR,2.30,2.30,2.30,2.30,0.00,0.0
1653588000,2022-05-26 18:00:00,RAD/EUR,2.30,2.30,2.30,2.30,8.70,20.009999999999998
1653584400,2022-05-26 17:00:00,RAD/EUR,2.30,2.30,2.30,2.30,0.00,0.0
1653580800,2022-05-26 16:00:00,RAD/EUR,2.30,2.30,2.30,2.30,0.00,0.0
1653577200,2022-05-26 15:00:00,RAD/EUR,2.30,2.30,2.30,2.30,0.00,0.0
1653573600,2022-05-26 14:00:00,RAD/EUR,2.30,2.30,2.30,2.30,0.00,0.0
1653570000,2022-05-26 13:00:00,RAD/EUR,2.30,2.30,2.30,2.30,178.06,409.53799999999995
1653566400,2022-05-26 12:00:00,RAD/EUR,2.45,2.45,2.45,2.45,0.00,0.0
1653562800,2022-05-26 11:00:00,RAD/EUR,2.50,2.50,2.45,2.45,239.47,586.7015
1653559200,2022-05-26 10:00:00,RAD/EUR,2.60,2.60,2.60,2.60,3.66,9.516
1653555600,2022-05-26 09:00:00,RAD/EUR,2.72,2.72,2.72,2.72,0.00,0.0
1653552000,2022-05-26 08:00:00,RAD/EUR,2.73,2.73,2.72,2.72,172.46,469.0912000000001
1653548400,2022-05-26 07:00:00,RAD/EUR,2.90,2.90,2.90,2.90,0.00,0.0
1653544800,2022-05-26 06:00:00,RAD/EUR,2.90,2.90,2.90,2.90,0.00,0.0
1653541200,2022-05-26 05:00:00,RAD/EUR,2.90,2.90,2.90,2.90,967.00,2804.2999999999997
1653537600,2022-05-26 04:00:00,RAD/EUR,3.04,3.04,3.04,3.04,0.00,0.0
1653534000,2022-05-26 03:00:00,RAD/EUR,3.04,3.04,3.04,3.04,0.00,0.0
1653530400,2022-05-26 02:00:00,RAD/EUR,3.33,3.33,3.04,3.04,1290.91,3924.3664000000003
1653526800,2022-05-26 01:00:00,RAD/EUR,3.10,3.10,3.10,3.10,0.00,0.0
1653523200,2022-05-26 00:00:00,RAD/EUR,3.10,3.10,3.10,3.10,0.00,0.0
1653519600,2022-05-25 23:00:00,RAD/EUR,3.00,3.10,2.90,3.10,1200.26,3720.806
1653516000,2022-05-25 22:00:00,RAD/EUR,2.67,2.92,2.67,2.92,778.06,2271.9352
1653512400,2022-05-25 21:00:00,RAD/EUR,2.85,2.93,2.59,2.60,2035.45,5292.17
1653508800,2022-05-25 20:00:00,RAD/EUR,2.84,2.84,2.84,2.84,5.00,14.2
1653505200,2022-05-25 19:00:00,RAD/EUR,2.42,2.67,2.35,2.56,615.10,1574.6560000000002
1653501600,2022-05-25 18:00:00,RAD/EUR,2.57,2.57,2.57,2.57,100.00,257.0
1653498000,2022-05-25 17:00:00,RAD/EUR,2.38,2.39,2.35,2.35,701.49,1648.5015
1653494400,2022-05-25 16:00:00,RAD/EUR,2.57,2.57,2.35,2.35,187.10,439.685
1653490800,2022-05-25 15:00:00,RAD/EUR,2.24,2.24,2.24,2.24,0.00,0.0
1653487200,2022-05-25 14:00:00,RAD/EUR,2.20,2.24,2.20,2.24,508.31,1138.6144000000002
1653483600,2022-05-25 13:00:00,RAD/EUR,2.36,2.36,2.36,2.36,0.00,0.0
1653480000,2022-05-25 12:00:00,RAD/EUR,2.36,2.36,2.36,2.36,0.00,0.0
1653476400,2022-05-25 11:00:00,RAD/EUR,2.36,2.36,2.36,2.36,0.00,0.0
1653472800,2022-05-25 10:00:00,RAD/EUR,2.57,2.57,2.36,2.36,1336.79,3154.8244
1653469200,2022-05-25 09:00:00,RAD/EUR,2.25,2.51,2.25,2.51,551.92,1385.3191999999997
1653465600,2022-05-25 08:00:00,RAD/EUR,2.14,2.52,2.14,2.45,4612.40,11300.38
1653462000,2022-05-25 07:00:00,RAD/EUR,2.07,2.07,2.05,2.05,222.24,455.592
1653458400,2022-05-25 06:00:00,RAD/EUR,2.07,2.07,2.07,2.07,0.00,0.0
1653454800,2022-05-25 05:00:00,RAD/EUR,2.07,2.07,2.07,2.07,0.00,0.0
1653451200,2022-05-25 04:00:00,RAD/EUR,2.07,2.07,2.07,2.07,0.00,0.0
1653447600,2022-05-25 03:00:00,RAD/EUR,2.07,2.07,2.07,2.07,0.00,0.0
1653444000,2022-05-25 02:00:00,RAD/EUR,2.07,2.07,2.07,2.07,0.00,0.0
1653440400,2022-05-25 01:00:00,RAD/EUR,2.07,2.07,2.07,2.07,0.00,0.0
1653436800,2022-05-25 00:00:00,RAD/EUR,2.07,2.07,2.07,2.07,0.00,0.0
1653433200,2022-05-24 23:00:00,RAD/EUR,2.07,2.07,2.07,2.07,0.00,0.0
1653429600,2022-05-24 22:00:00,RAD/EUR,2.07,2.07,2.07,2.07,0.00,0.0
1653426000,2022-05-24 21:00:00,RAD/EUR,1.98,2.07,1.98,2.07,271.80,562.626
1653422400,2022-05-24 20:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653418800,2022-05-24 19:00:00,RAD/EUR,1.89,1.89,1.89,1.89,5.30,10.017
1653415200,2022-05-24 18:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653411600,2022-05-24 17:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653408000,2022-05-24 16:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653404400,2022-05-24 15:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653400800,2022-05-24 14:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653397200,2022-05-24 13:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653393600,2022-05-24 12:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653390000,2022-05-24 11:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653386400,2022-05-24 10:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653382800,2022-05-24 09:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653379200,2022-05-24 08:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653375600,2022-05-24 07:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653372000,2022-05-24 06:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653368400,2022-05-24 05:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653364800,2022-05-24 04:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653361200,2022-05-24 03:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653357600,2022-05-24 02:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653354000,2022-05-24 01:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653350400,2022-05-24 00:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653346800,2022-05-23 23:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653343200,2022-05-23 22:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653339600,2022-05-23 21:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653336000,2022-05-23 20:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653332400,2022-05-23 19:00:00,RAD/EUR,1.89,1.89,1.89,1.89,5.30,10.017
1653328800,2022-05-23 18:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653325200,2022-05-23 17:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653321600,2022-05-23 16:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653318000,2022-05-23 15:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653314400,2022-05-23 14:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653310800,2022-05-23 13:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653307200,2022-05-23 12:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653303600,2022-05-23 11:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653300000,2022-05-23 10:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653296400,2022-05-23 09:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653292800,2022-05-23 08:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653289200,2022-05-23 07:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653285600,2022-05-23 06:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653282000,2022-05-23 05:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653278400,2022-05-23 04:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653274800,2022-05-23 03:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653271200,2022-05-23 02:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653267600,2022-05-23 01:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653264000,2022-05-23 00:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653260400,2022-05-22 23:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653256800,2022-05-22 22:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653253200,2022-05-22 21:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653249600,2022-05-22 20:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653246000,2022-05-22 19:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653242400,2022-05-22 18:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653238800,2022-05-22 17:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653235200,2022-05-22 16:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653231600,2022-05-22 15:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653228000,2022-05-22 14:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653224400,2022-05-22 13:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653220800,2022-05-22 12:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653217200,2022-05-22 11:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653213600,2022-05-22 10:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653210000,2022-05-22 09:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653206400,2022-05-22 08:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653202800,2022-05-22 07:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653199200,2022-05-22 06:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653195600,2022-05-22 05:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
1653192000,2022-05-22 04:00:00,RAD/EUR,1.89,1.89,1.89,1.89,0.00,0.0
