https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BOND,Volume USDT
1662537600,2022-09-07 08:00:00,BOND/USDT,5.989,6.235,5.95,6.154,4824.0317,29376.4778429
1662534000,2022-09-07 07:00:00,BOND/USDT,5.985,6.015,5.92,5.993,522.8689,3118.8055328
1662530400,2022-09-07 06:00:00,BOND/USDT,5.969,6.025,5.969,5.995,526.8226,3163.302373
1662526800,2022-09-07 05:00:00,BOND/USDT,5.935,6.006,5.935,5.97,638.3615,3813.5756076
1662523200,2022-09-07 04:00:00,BOND/USDT,6.003,6.006,5.938,5.938,1054.8206,6310.9064416
1662519600,2022-09-07 03:00:00,BOND/USDT,5.916,6.003,5.889,6.001,7811.247,46518.6478137
1662516000,2022-09-07 02:00:00,BOND/USDT,5.964,6.023,5.9,5.904,763.7961,4557.5942175
1662512400,2022-09-07 01:00:00,BOND/USDT,5.976,5.983,5.94,5.983,356.328,2124.8407405
1662508800,2022-09-07 00:00:00,BOND/USDT,6.081,6.112,5.924,5.994,2127.048,12782.3826759
1662505200,2022-09-06 23:00:00,BOND/USDT,6.111,6.133,6.08,6.1,527.0718,3222.243247
1662501600,2022-09-06 22:00:00,BOND/USDT,6.139,6.143,6.089,6.111,958.6201,5867.991267
1662498000,2022-09-06 21:00:00,BOND/USDT,6.149,6.167,6.138,6.138,357.6611,2200.208095
1662494400,2022-09-06 20:00:00,BOND/USDT,6.12,6.158,6.09,6.13,3735.1293,22889.7208768
1662490800,2022-09-06 19:00:00,BOND/USDT,6.16,6.164,6.047,6.102,4888.7216,29847.8339171
1662487200,2022-09-06 18:00:00,BOND/USDT,6.233,6.338,6.099,6.161,5202.1906,32227.0171828
1662483600,2022-09-06 17:00:00,BOND/USDT,6.42,6.421,6.162,6.24,7688.8915,47994.076412
1662480000,2022-09-06 16:00:00,BOND/USDT,6.486,6.495,6.421,6.421,458.6046,2961.7942618
1662476400,2022-09-06 15:00:00,BOND/USDT,6.458,6.482,6.42,6.482,176.0414,1135.7903159
1662472800,2022-09-06 14:00:00,BOND/USDT,6.47,6.478,6.412,6.454,737.3174,4757.5338219
1662469200,2022-09-06 13:00:00,BOND/USDT,6.46,6.514,6.423,6.472,2181.0485,14094.2880681
1662465600,2022-09-06 12:00:00,BOND/USDT,6.562,6.567,6.449,6.464,1280.8538,8316.5412399
1662462000,2022-09-06 11:00:00,BOND/USDT,6.498,6.566,6.498,6.556,553.5251,3615.7856826
1662458400,2022-09-06 10:00:00,BOND/USDT,6.461,6.522,6.461,6.487,706.9256,4594.4484475
1662454800,2022-09-06 09:00:00,BOND/USDT,6.489,6.578,6.465,6.465,1215.9589,7942.6300677
1662451200,2022-09-06 08:00:00,BOND/USDT,6.532,6.569,6.491,6.491,495.1304,3236.3323655
1662447600,2022-09-06 07:00:00,BOND/USDT,6.482,6.566,6.482,6.543,745.1456,4853.2383403
1662444000,2022-09-06 06:00:00,BOND/USDT,6.469,6.506,6.423,6.468,552.4421,3570.2759455
1662440400,2022-09-06 05:00:00,BOND/USDT,6.47,6.497,6.466,6.466,387.6983,2512.6620483
1662436800,2022-09-06 04:00:00,BOND/USDT,6.613,6.614,6.406,6.47,1663.478,10830.5925866
1662433200,2022-09-06 03:00:00,BOND/USDT,6.611,6.616,6.574,6.601,256.9733,1695.7416378
1662429600,2022-09-06 02:00:00,BOND/USDT,6.664,6.664,6.588,6.63,723.3412,4787.1514015
1662426000,2022-09-06 01:00:00,BOND/USDT,6.753,6.769,6.667,6.691,1370.8004,9196.4977576
1662422400,2022-09-06 00:00:00,BOND/USDT,6.663,6.75,6.654,6.729,1597.0571,10701.077313
1662418800,2022-09-05 23:00:00,BOND/USDT,6.695,6.695,6.653,6.659,434.0572,2896.7820445
1662415200,2022-09-05 22:00:00,BOND/USDT,6.7,6.753,6.694,6.698,897.5942,6025.4837043
1662411600,2022-09-05 21:00:00,BOND/USDT,6.728,6.739,6.7,6.7,446.884,3000.774898
1662408000,2022-09-05 20:00:00,BOND/USDT,6.768,6.832,6.71,6.729,5928.8974,40038.4763698
1662404400,2022-09-05 19:00:00,BOND/USDT,6.869,6.869,6.729,6.769,6280.9591,42532.5021332
1662400800,2022-09-05 18:00:00,BOND/USDT,6.939,7.3,6.816,6.89,14612.1866,102745.6671206
1662397200,2022-09-05 17:00:00,BOND/USDT,6.733,6.961,6.73,6.939,14662.9818,100812.7784751
1662393600,2022-09-05 16:00:00,BOND/USDT,6.716,6.755,6.683,6.737,1146.7852,7703.9800525
1662390000,2022-09-05 15:00:00,BOND/USDT,6.645,6.752,6.62,6.752,2720.0943,18151.2335363
1662386400,2022-09-05 14:00:00,BOND/USDT,6.608,6.729,6.607,6.644,2587.8846,17272.9255518
1662382800,2022-09-05 13:00:00,BOND/USDT,6.739,6.81,6.585,6.62,3915.7279,26278.4658209
1662379200,2022-09-05 12:00:00,BOND/USDT,6.672,6.758,6.663,6.74,2388.0778,16062.5689506
1662375600,2022-09-05 11:00:00,BOND/USDT,6.623,6.671,6.586,6.664,1253.8018,8301.2999937
1662372000,2022-09-05 10:00:00,BOND/USDT,6.574,6.639,6.56,6.619,1848.7886,12209.9514384
1662368400,2022-09-05 09:00:00,BOND/USDT,6.721,6.722,6.555,6.56,2383.3799,15768.7220353
1662364800,2022-09-05 08:00:00,BOND/USDT,6.646,6.813,6.637,6.715,8713.5404,58641.1999618
1662361200,2022-09-05 07:00:00,BOND/USDT,6.8,6.8,6.609,6.654,2765.4348,18504.4393923
1662357600,2022-09-05 06:00:00,BOND/USDT,6.701,6.91,6.675,6.802,7998.2159,54269.7927322
1662354000,2022-09-05 05:00:00,BOND/USDT,6.713,6.804,6.684,6.693,4311.6903,29019.256205
1662350400,2022-09-05 04:00:00,BOND/USDT,6.826,6.866,6.656,6.719,5073.929,34006.3420381
1662346800,2022-09-05 03:00:00,BOND/USDT,6.812,6.875,6.774,6.802,2094.6853,14279.5945271
1662343200,2022-09-05 02:00:00,BOND/USDT,6.95,6.954,6.789,6.789,2678.1938,18366.3705756
1662339600,2022-09-05 01:00:00,BOND/USDT,6.951,7.01,6.904,6.952,1835.6996,12788.8978822
1662336000,2022-09-05 00:00:00,BOND/USDT,7.074,7.138,6.888,6.954,5521.1253,38736.4668282
1662332400,2022-09-04 23:00:00,BOND/USDT,6.913,7.101,6.913,7.073,4202.3855,29510.9545639
1662328800,2022-09-04 22:00:00,BOND/USDT,7.028,7.092,6.856,6.904,3889.013,27013.7300391
1662325200,2022-09-04 21:00:00,BOND/USDT,7.071,7.135,7.004,7.036,7116.144,50188.7262979
1662321600,2022-09-04 20:00:00,BOND/USDT,7.098,7.28,7.061,7.074,5280.9793,37933.6297014
1662318000,2022-09-04 19:00:00,BOND/USDT,7.34,7.34,7.056,7.096,5704.4653,41115.405173
1662314400,2022-09-04 18:00:00,BOND/USDT,7.445,7.461,7.315,7.341,4257.6717,31480.5596937
1662310800,2022-09-04 17:00:00,BOND/USDT,7.384,7.619,7.366,7.446,8121.3097,60939.4473422
1662307200,2022-09-04 16:00:00,BOND/USDT,7.544,7.568,7.174,7.362,9844.9125,72208.795422
1662303600,2022-09-04 15:00:00,BOND/USDT,7.169,7.72,7.169,7.54,16620.3443,124162.1316401
1662300000,2022-09-04 14:00:00,BOND/USDT,7.114,7.179,7.013,7.165,5218.927,37056.856363
1662296400,2022-09-04 13:00:00,BOND/USDT,7.276,7.352,7.054,7.125,4502.9415,32348.0195665
1662292800,2022-09-04 12:00:00,BOND/USDT,7.44,7.441,7.25,7.287,3760.1421,27573.2544167
1662289200,2022-09-04 11:00:00,BOND/USDT,7.295,7.585,7.244,7.418,8081.5929,60342.1121904
1662285600,2022-09-04 10:00:00,BOND/USDT,7.438,7.544,7.157,7.301,9189.2041,67151.3593069
1662282000,2022-09-04 09:00:00,BOND/USDT,7.807,7.913,7.401,7.438,15123.3025,115193.4678118
1662278400,2022-09-04 08:00:00,BOND/USDT,7.656,8.161,7.656,7.803,30419.6615,241968.4951223
1662274800,2022-09-04 07:00:00,BOND/USDT,7.464,7.76,7.365,7.655,11886.0505,89723.3275185
1662271200,2022-09-04 06:00:00,BOND/USDT,7.537,7.792,7.293,7.471,12940.3157,96998.9903304
1662267600,2022-09-04 05:00:00,BOND/USDT,7.376,7.72,7.301,7.538,17445.6405,131256.5696115
1662264000,2022-09-04 04:00:00,BOND/USDT,7.135,7.821,6.996,7.361,24183.9615,180986.360817
1662260400,2022-09-04 03:00:00,BOND/USDT,6.943,7.249,6.852,7.149,15997.2949,112301.968633
1662256800,2022-09-04 02:00:00,BOND/USDT,6.765,7.045,6.709,6.942,12546.1098,86220.4209151
1662253200,2022-09-04 01:00:00,BOND/USDT,6.923,7.114,6.734,6.784,24105.4368,167336.6340323
1662249600,2022-09-04 00:00:00,BOND/USDT,6.577,6.98,6.545,6.903,14331.9421,96947.9478345
1662246000,2022-09-03 23:00:00,BOND/USDT,6.703,6.909,6.552,6.573,9722.4029,65463.0674351
1662242400,2022-09-03 22:00:00,BOND/USDT,6.52,7.124,6.435,6.701,30105.2444,207000.0614463
1662238800,2022-09-03 21:00:00,BOND/USDT,6.078,6.823,6.06,6.5,16589.5141,107069.3301294
1662235200,2022-09-03 20:00:00,BOND/USDT,6.135,6.237,6.07,6.07,7024.5745,43309.4370514
1662231600,2022-09-03 19:00:00,BOND/USDT,6.006,6.135,5.985,6.129,4887.6942,29538.5185768
1662228000,2022-09-03 18:00:00,BOND/USDT,6.057,6.173,5.996,5.999,7732.1848,47251.6620992
1662224400,2022-09-03 17:00:00,BOND/USDT,5.984,6.057,5.945,6.05,1936.9047,11640.4236996
1662220800,2022-09-03 16:00:00,BOND/USDT,5.961,6.044,5.961,5.994,1783.8658,10707.6814646
1662217200,2022-09-03 15:00:00,BOND/USDT,5.957,5.991,5.918,5.951,1181.7067,7027.2193134
1662213600,2022-09-03 14:00:00,BOND/USDT,5.971,5.977,5.949,5.955,339.2161,2023.9744079
1662210000,2022-09-03 13:00:00,BOND/USDT,5.982,5.982,5.957,5.971,498.9944,2973.9038192
1662206400,2022-09-03 12:00:00,BOND/USDT,5.952,5.982,5.952,5.973,1587.5356,9483.6294742
1662202800,2022-09-03 11:00:00,BOND/USDT,5.957,5.96,5.942,5.942,402.1293,2394.897854
1662199200,2022-09-03 10:00:00,BOND/USDT,5.928,5.965,5.928,5.964,514.1329,3062.2699697
1662195600,2022-09-03 09:00:00,BOND/USDT,5.948,5.962,5.92,5.928,918.6454,5446.5784489
1662192000,2022-09-03 08:00:00,BOND/USDT,5.959,5.97,5.945,5.953,1178.5799,7019.2851059
1662188400,2022-09-03 07:00:00,BOND/USDT,5.982,5.987,5.942,5.957,1076.0974,6419.076719
1662184800,2022-09-03 06:00:00,BOND/USDT,6.025,6.025,5.975,5.998,141.3569,847.9710897
1662181200,2022-09-03 05:00:00,BOND/USDT,6.004,6.071,6,6.017,994.6817,6020.2964791
1662177600,2022-09-03 04:00:00,BOND/USDT,5.99,6.013,5.981,6.002,683.5657,4101.9634421
1662174000,2022-09-03 03:00:00,BOND/USDT,5.984,6.02,5.973,6.001,665.3118,3991.3103451
1662170400,2022-09-03 02:00:00,BOND/USDT,5.989,5.989,5.989,5.989,0.0356,0.2132084
1662166800,2022-09-03 01:00:00,BOND/USDT,6.003,6.009,5.978,5.995,462.3834,2775.5108304
1662163200,2022-09-03 00:00:00,BOND/USDT,5.99,6.006,5.967,6.003,256.3615,1534.7101387
1662159600,2022-09-02 23:00:00,BOND/USDT,6.008,6.013,5.975,6.001,785.7737,4715.490337
1662156000,2022-09-02 22:00:00,BOND/USDT,6.004,6.01,5.963,6.009,1118.8335,6699.3004012
1662152400,2022-09-02 21:00:00,BOND/USDT,5.998,6.007,5.978,5.997,370.1793,2219.5493775
1662148800,2022-09-02 20:00:00,BOND/USDT,5.988,6.01,5.964,6,2668.8744,15991.4541997
1662145200,2022-09-02 19:00:00,BOND/USDT,5.959,5.983,5.909,5.983,1273.9769,7581.4338609
1662141600,2022-09-02 18:00:00,BOND/USDT,5.946,5.988,5.91,5.948,1190.9315,7084.3033963
1662138000,2022-09-02 17:00:00,BOND/USDT,6.012,6.014,5.904,5.955,4692.4812,27944.1835951
1662134400,2022-09-02 16:00:00,BOND/USDT,6.103,6.116,6.008,6.026,1121.4888,6796.6202855
1662130800,2022-09-02 15:00:00,BOND/USDT,6.09,6.121,6.067,6.102,1005.8909,6139.0923546
1662127200,2022-09-02 14:00:00,BOND/USDT,6.09,6.12,6.058,6.09,1450.5423,8824.4586433
1662123600,2022-09-02 13:00:00,BOND/USDT,6.05,6.175,6.05,6.092,6545.9805,40040.788827
1662120000,2022-09-02 12:00:00,BOND/USDT,6.013,6.082,5.979,6.06,4140.0087,25035.070727
1662116400,2022-09-02 11:00:00,BOND/USDT,6.02,6.023,5.966,5.996,1281.928,7689.7209531
1662112800,2022-09-02 10:00:00,BOND/USDT,6.03,6.084,6.014,6.033,7245.6176,43896.517456
1662109200,2022-09-02 09:00:00,BOND/USDT,6.044,6.044,6.014,6.027,672.6662,4054.5402005
1662105600,2022-09-02 08:00:00,BOND/USDT,6.076,6.084,6.033,6.033,2322.8379,14075.9855251
1662102000,2022-09-02 07:00:00,BOND/USDT,6.019,6.075,6.006,6.074,1329.4159,8030.0579611
1662098400,2022-09-02 06:00:00,BOND/USDT,6.011,6.027,5.996,6.021,147.193,885.0904142
1662094800,2022-09-02 05:00:00,BOND/USDT,5.991,6.02,5.991,6.013,396.7858,2384.386286
1662091200,2022-09-02 04:00:00,BOND/USDT,6.011,6.047,5.989,5.994,669.7113,4039.0354939
1662087600,2022-09-02 03:00:00,BOND/USDT,5.941,6.027,5.941,6.012,657.5212,3944.4058324
1662084000,2022-09-02 02:00:00,BOND/USDT,6.007,6.021,5.934,5.94,1289.5189,7697.2460407
1662080400,2022-09-02 01:00:00,BOND/USDT,6.018,6.019,5.985,5.99,710.887,4269.5481256
1662076800,2022-09-02 00:00:00,BOND/USDT,6.073,6.081,6.019,6.028,213.3742,1291.7297097
1662073200,2022-09-01 23:00:00,BOND/USDT,6.033,6.078,6.026,6.056,322.425,1954.5145091
1662069600,2022-09-01 22:00:00,BOND/USDT,6.004,6.063,6.003,6.032,708.2058,4281.4861707
1662066000,2022-09-01 21:00:00,BOND/USDT,6.02,6.032,6.001,6.016,250.1434,1506.0250892
1662062400,2022-09-01 20:00:00,BOND/USDT,5.953,6.02,5.953,6.02,564.3146,3376.489194
1662058800,2022-09-01 19:00:00,BOND/USDT,5.965,5.98,5.936,5.941,293.2354,1742.3955061
1662055200,2022-09-01 18:00:00,BOND/USDT,5.938,6.021,5.929,5.955,1281.4026,7645.7180653
1662051600,2022-09-01 17:00:00,BOND/USDT,5.865,6.053,5.847,5.943,6155.9913,36796.8521177
1662048000,2022-09-01 16:00:00,BOND/USDT,5.83,5.874,5.819,5.859,1332.8596,7776.5763194
1662044400,2022-09-01 15:00:00,BOND/USDT,5.848,5.921,5.823,5.836,1670.4299,9793.3722106
1662040800,2022-09-01 14:00:00,BOND/USDT,5.889,5.891,5.784,5.846,2619.0024,15277.3360311
1662037200,2022-09-01 13:00:00,BOND/USDT,5.919,5.938,5.866,5.906,3548.9548,20934.3378397
1662033600,2022-09-01 12:00:00,BOND/USDT,5.96,5.965,5.887,5.923,222.2826,1315.7958199
1662030000,2022-09-01 11:00:00,BOND/USDT,5.932,5.97,5.88,5.965,2382.859,14072.9257824
1662026400,2022-09-01 10:00:00,BOND/USDT,5.889,5.936,5.877,5.918,829.6175,4898.905711
1662022800,2022-09-01 09:00:00,BOND/USDT,5.923,5.977,5.859,5.899,1798.6446,10639.5284605
1662019200,2022-09-01 08:00:00,BOND/USDT,5.982,5.982,5.877,5.918,2000.3746,11848.5900369
1662015600,2022-09-01 07:00:00,BOND/USDT,5.989,6.025,5.909,5.984,3881.9546,23199.4798859
1662012000,2022-09-01 06:00:00,BOND/USDT,6.032,6.056,5.99,5.99,1446.1226,8695.7377485
1662008400,2022-09-01 05:00:00,BOND/USDT,6.059,6.067,6.035,6.044,261.4243,1581.2693041
1662004800,2022-09-01 04:00:00,BOND/USDT,6.002,6.056,6.001,6.056,681.0756,4103.3997744
1662001200,2022-09-01 03:00:00,BOND/USDT,6.088,6.106,5.996,6.008,573.2695,3460.9278934
1661997600,2022-09-01 02:00:00,BOND/USDT,6.084,6.144,6.068,6.082,704.535,4308.9766611
1661994000,2022-09-01 01:00:00,BOND/USDT,6.008,6.118,6,6.088,3582.4984,21739.1917074
1661990400,2022-09-01 00:00:00,BOND/USDT,6.004,6.04,5.963,6.007,849.4651,5096.8853832
1661986800,2022-08-31 23:00:00,BOND/USDT,5.999,6.019,5.949,6.01,1035.9053,6197.2580114
1661983200,2022-08-31 22:00:00,BOND/USDT,6.065,6.065,5.99,6.006,1552.9379,9353.6511604
1661979600,2022-08-31 21:00:00,BOND/USDT,6.11,6.115,6.05,6.05,1133.1344,6884.0888902
1661976000,2022-08-31 20:00:00,BOND/USDT,6.063,6.114,6.054,6.114,940.4569,5718.3802717
1661972400,2022-08-31 19:00:00,BOND/USDT,6.063,6.112,6.057,6.057,616.5472,3748.5318382
1661968800,2022-08-31 18:00:00,BOND/USDT,6.091,6.095,6.057,6.065,878.3831,5343.7568602
1661965200,2022-08-31 17:00:00,BOND/USDT,6.073,6.132,6.07,6.087,1956.2301,11902.2928193
1661961600,2022-08-31 16:00:00,BOND/USDT,6.082,6.102,6.057,6.069,1654.2056,10059.8605541
1661958000,2022-08-31 15:00:00,BOND/USDT,6.074,6.126,6.046,6.1,1040.1428,6330.1619489
1661954400,2022-08-31 14:00:00,BOND/USDT,6.113,6.136,6.065,6.086,2070.477,12636.791244
1661950800,2022-08-31 13:00:00,BOND/USDT,6.154,6.155,6.101,6.126,745.4497,4571.117303
1661947200,2022-08-31 12:00:00,BOND/USDT,6.122,6.155,6.093,6.148,1562.811,9565.2999924
1661943600,2022-08-31 11:00:00,BOND/USDT,6.155,6.167,6.106,6.121,4137.9025,25441.0129911
1661940000,2022-08-31 10:00:00,BOND/USDT,6.081,6.189,6.08,6.155,3504.9869,21532.6637371
1661936400,2022-08-31 09:00:00,BOND/USDT,6.107,6.123,6.095,6.108,193.8237,1184.3968119
1661932800,2022-08-31 08:00:00,BOND/USDT,6.114,6.14,6.068,6.118,782.6349,4770.8261048
1661929200,2022-08-31 07:00:00,BOND/USDT,6.077,6.123,6.075,6.1,292.7056,1789.2475316
1661925600,2022-08-31 06:00:00,BOND/USDT,6.165,6.202,6.044,6.051,1405.4689,8564.1868747
1661922000,2022-08-31 05:00:00,BOND/USDT,6.171,6.188,6.133,6.163,908.1028,5594.9488614
1661918400,2022-08-31 04:00:00,BOND/USDT,6.2,6.208,6.146,6.157,686.5582,4237.7059551
1661914800,2022-08-31 03:00:00,BOND/USDT,6.263,6.263,6.188,6.2,1802.1065,11219.5416727
1661911200,2022-08-31 02:00:00,BOND/USDT,6.228,6.338,6.228,6.257,4773.8962,30028.3156586
1661907600,2022-08-31 01:00:00,BOND/USDT,6.185,6.228,6.172,6.213,982.6839,6095.9139495
1661904000,2022-08-31 00:00:00,BOND/USDT,6.145,6.2,6.145,6.183,648.3887,4011.8393263
1661900400,2022-08-30 23:00:00,BOND/USDT,6.145,6.145,6.109,6.109,86.691,530.9430296
1661896800,2022-08-30 22:00:00,BOND/USDT,6.143,6.186,6.132,6.186,981.6333,6025.3735578
1661893200,2022-08-30 21:00:00,BOND/USDT,6.188,6.207,6.145,6.145,152.2044,940.7447597
1661889600,2022-08-30 20:00:00,BOND/USDT,6.182,6.255,6.171,6.188,586.0625,3638.7803153
1661886000,2022-08-30 19:00:00,BOND/USDT,6.106,6.258,6.106,6.212,847.1849,5246.5028384
1661882400,2022-08-30 18:00:00,BOND/USDT,6.092,6.124,6.077,6.097,430.4967,2622.9722318
1661878800,2022-08-30 17:00:00,BOND/USDT,6.09,6.132,6.076,6.104,883.2781,5393.196629
1661875200,2022-08-30 16:00:00,BOND/USDT,6.23,6.289,6.071,6.09,1492.4469,9211.4022972
1661871600,2022-08-30 15:00:00,BOND/USDT,6.268,6.268,6.162,6.24,1745.7877,10833.2610691
1661868000,2022-08-30 14:00:00,BOND/USDT,6.558,6.558,6.272,6.272,2103.8853,13505.5412214
1661864400,2022-08-30 13:00:00,BOND/USDT,6.702,6.761,6.56,6.567,3584.3947,23785.9494808
1661860800,2022-08-30 12:00:00,BOND/USDT,6.636,6.851,6.574,6.687,4506.9736,30205.2710413
1661857200,2022-08-30 11:00:00,BOND/USDT,6.542,6.671,6.486,6.651,4907.6473,32291.2661605
1661853600,2022-08-30 10:00:00,BOND/USDT,6.549,7.007,6.508,6.529,17296.5478,117137.4558079
1661850000,2022-08-30 09:00:00,BOND/USDT,6.472,6.587,6.421,6.533,4665.2549,30422.6010731
1661846400,2022-08-30 08:00:00,BOND/USDT,6.377,6.589,6.372,6.468,7386.5661,47997.9668345
1661842800,2022-08-30 07:00:00,BOND/USDT,6.424,6.425,6.347,6.358,1213.7048,7735.3900195
1661839200,2022-08-30 06:00:00,BOND/USDT,6.449,6.584,6.377,6.427,7670.9186,49660.7643486
1661835600,2022-08-30 05:00:00,BOND/USDT,6.315,6.485,6.23,6.447,3630.1607,23163.7939499
1661832000,2022-08-30 04:00:00,BOND/USDT,6.302,6.348,6.275,6.295,1333.2982,8412.290981
1661828400,2022-08-30 03:00:00,BOND/USDT,6.232,6.339,6.22,6.303,2162.8861,13588.4464021
1661824800,2022-08-30 02:00:00,BOND/USDT,6.174,6.228,6.165,6.228,843.625,5208.4944264
1661821200,2022-08-30 01:00:00,BOND/USDT,6.238,6.238,6.165,6.197,785.422,4879.6335345
1661817600,2022-08-30 00:00:00,BOND/USDT,6.28,6.28,6.226,6.226,118.9034,742.3337557
1661814000,2022-08-29 23:00:00,BOND/USDT,6.155,6.333,6.142,6.272,1234.0924,7701.4510184
1661810400,2022-08-29 22:00:00,BOND/USDT,6.132,6.201,6.132,6.189,164.8395,1017.4724939
1661806800,2022-08-29 21:00:00,BOND/USDT,6.123,6.131,6.115,6.115,33.7333,206.5448692
1661803200,2022-08-29 20:00:00,BOND/USDT,6.081,6.127,6.074,6.127,301.9858,1841.7724705
1661799600,2022-08-29 19:00:00,BOND/USDT,6.118,6.118,6.088,6.102,20.7577,126.5246474
1661796000,2022-08-29 18:00:00,BOND/USDT,6.121,6.197,6.078,6.121,823.2778,5049.6874027
1661792400,2022-08-29 17:00:00,BOND/USDT,6.105,6.126,6.053,6.123,295.0984,1795.9742734
1661788800,2022-08-29 16:00:00,BOND/USDT,6.114,6.151,6.059,6.103,360.3425,2198.6324903
1661785200,2022-08-29 15:00:00,BOND/USDT,6.097,6.13,6.075,6.115,604.4277,3687.3260356
1661781600,2022-08-29 14:00:00,BOND/USDT,6.107,6.2,6.094,6.094,1027.1872,6315.4414114
1661778000,2022-08-29 13:00:00,BOND/USDT,6.03,6.106,6.03,6.106,628.5405,3812.0670538
1661774400,2022-08-29 12:00:00,BOND/USDT,5.869,6.06,5.869,6.022,1036.7964,6212.8417091
1661770800,2022-08-29 11:00:00,BOND/USDT,5.951,5.951,5.85,5.865,1118.2308,6618.8375573
1661767200,2022-08-29 10:00:00,BOND/USDT,5.934,5.948,5.921,5.945,74.7233,443.5176305
1661763600,2022-08-29 09:00:00,BOND/USDT,5.99,5.99,5.919,5.926,247.8138,1472.0848086
1661760000,2022-08-29 08:00:00,BOND/USDT,6.015,6.015,5.944,5.996,1357.3209,8118.1023255
1661756400,2022-08-29 07:00:00,BOND/USDT,6.035,6.054,6.023,6.029,137.6445,830.5271583
1661752800,2022-08-29 06:00:00,BOND/USDT,5.989,6.05,5.989,6.05,102.6113,617.9088129
1661749200,2022-08-29 05:00:00,BOND/USDT,6.001,6.034,5.958,5.989,461.2916,2775.4155901
1661745600,2022-08-29 04:00:00,BOND/USDT,6.041,6.052,5.976,6.007,158.643,955.186789
1661742000,2022-08-29 03:00:00,BOND/USDT,5.951,6.053,5.951,6.027,604.1173,3635.2174661
1661738400,2022-08-29 02:00:00,BOND/USDT,5.893,5.952,5.893,5.952,262.8545,1555.2026496
1661734800,2022-08-29 01:00:00,BOND/USDT,5.952,5.975,5.854,5.888,630.4086,3716.9659112
1661731200,2022-08-29 00:00:00,BOND/USDT,6.136,6.181,5.952,5.952,3973.6598,24183.3079335
1661727600,2022-08-28 23:00:00,BOND/USDT,6.211,6.211,6.117,6.118,2093.0913,12868.9209654
1661724000,2022-08-28 22:00:00,BOND/USDT,6.289,6.289,6.212,6.212,813.9251,5082.4637324
1661720400,2022-08-28 21:00:00,BOND/USDT,6.323,6.323,6.291,6.303,510.8109,3216.9327872
1661716800,2022-08-28 20:00:00,BOND/USDT,6.271,6.374,6.271,6.33,7321.1809,46479.6827038
1661713200,2022-08-28 19:00:00,BOND/USDT,6.266,6.363,6.254,6.265,2879.9826,18183.3729313
1661709600,2022-08-28 18:00:00,BOND/USDT,6.314,6.352,6.258,6.271,1976.1335,12435.6708085
1661706000,2022-08-28 17:00:00,BOND/USDT,6.24,6.36,6.234,6.304,4132.4565,26015.0257365
1661702400,2022-08-28 16:00:00,BOND/USDT,6.207,6.333,6.207,6.244,3419.6763,21485.0058735
1661698800,2022-08-28 15:00:00,BOND/USDT,6.18,6.229,6.165,6.202,1348.5819,8367.4836363
1661695200,2022-08-28 14:00:00,BOND/USDT,6.16,6.188,6.115,6.165,1704.8509,10492.4751884
1661691600,2022-08-28 13:00:00,BOND/USDT,6.185,6.185,6.15,6.167,355.7727,2193.757022
1661688000,2022-08-28 12:00:00,BOND/USDT,6.215,6.243,6.18,6.18,282.1753,1753.5008975
1661684400,2022-08-28 11:00:00,BOND/USDT,6.19,6.296,6.189,6.201,2991.11,18703.7940465
1661680800,2022-08-28 10:00:00,BOND/USDT,6.243,6.245,6.16,6.163,659.1729,4074.0040695
1661677200,2022-08-28 09:00:00,BOND/USDT,6.247,6.248,6.237,6.237,136.7627,853.4995351
1661673600,2022-08-28 08:00:00,BOND/USDT,6.241,6.287,6.24,6.248,1171.9209,7330.7071675
1661670000,2022-08-28 07:00:00,BOND/USDT,6.286,6.302,6.221,6.23,1309.5029,8186.2078745
1661666400,2022-08-28 06:00:00,BOND/USDT,6.218,6.338,6.196,6.277,2037.6415,12738.5840124
1661662800,2022-08-28 05:00:00,BOND/USDT,6.143,6.249,6.109,6.217,1957.2796,12060.5758323
1661659200,2022-08-28 04:00:00,BOND/USDT,6.176,6.192,6.134,6.134,977.293,6018.2659788
1661655600,2022-08-28 03:00:00,BOND/USDT,6.25,6.274,6.18,6.18,1894.5882,11786.8479183
1661652000,2022-08-28 02:00:00,BOND/USDT,6.219,6.283,6.216,6.248,402.3859,2513.8949417
1661648400,2022-08-28 01:00:00,BOND/USDT,6.236,6.31,6.22,6.22,1146.328,7176.2086287
1661644800,2022-08-28 00:00:00,BOND/USDT,6.2,6.242,6.188,6.234,2371.5802,14729.9825788
1661641200,2022-08-27 23:00:00,BOND/USDT,6.18,6.228,6.18,6.208,1157.2476,7184.3678559
1661637600,2022-08-27 22:00:00,BOND/USDT,6.18,6.218,6.164,6.164,1775.9313,10988.4868517
1661634000,2022-08-27 21:00:00,BOND/USDT,6.24,6.243,6.171,6.18,866.932,5376.2538921
1661630400,2022-08-27 20:00:00,BOND/USDT,6.256,6.299,6.22,6.24,1594.5821,9960.530929
1661626800,2022-08-27 19:00:00,BOND/USDT,6.197,6.256,6.197,6.25,637.7335,3971.2584773
1661623200,2022-08-27 18:00:00,BOND/USDT,6.164,6.195,6.132,6.188,607.4218,3743.088265
1661619600,2022-08-27 17:00:00,BOND/USDT,6.212,6.221,6.131,6.174,2250.4625,13919.0923136
