https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM3S,Volume USDT
1662656400,2022-09-08 17:00:00,ATOM3S/USDT,0.0483,0.049,0.0465,0.0475,539256.7698,25625.02993163
1662652800,2022-09-08 16:00:00,ATOM3S/USDT,0.0462,0.0492,0.0456,0.0486,768404.5563,36734.13037203
1662649200,2022-09-08 15:00:00,ATOM3S/USDT,0.046,0.0473,0.0438,0.0461,1173228.8296,53533.13662295
1662645600,2022-09-08 14:00:00,ATOM3S/USDT,0.0545,0.0564,0.045,0.0461,1962248.2738,97060.86674932
1662642000,2022-09-08 13:00:00,ATOM3S/USDT,0.0567,0.059,0.0537,0.0543,1725032.1091,97610.29679646
1662638400,2022-09-08 12:00:00,ATOM3S/USDT,0.0559,0.0575,0.0534,0.0566,817986.2028,45346.7481579
1662634800,2022-09-08 11:00:00,ATOM3S/USDT,0.0566,0.0574,0.0543,0.0557,303025.0849,16962.52138874
1662631200,2022-09-08 10:00:00,ATOM3S/USDT,0.0591,0.0591,0.055,0.0566,494194.379,27753.96965278
1662627600,2022-09-08 09:00:00,ATOM3S/USDT,0.0593,0.0594,0.0581,0.059,158018.7098,9320.81766661
1662624000,2022-09-08 08:00:00,ATOM3S/USDT,0.0607,0.0612,0.0587,0.0593,111575.9881,6680.67154408
1662620400,2022-09-08 07:00:00,ATOM3S/USDT,0.0596,0.0624,0.0591,0.0606,215912.9189,13092.21049532
1662616800,2022-09-08 06:00:00,ATOM3S/USDT,0.0582,0.0598,0.0578,0.0596,162258.8537,9476.00625211
1662613200,2022-09-08 05:00:00,ATOM3S/USDT,0.0603,0.0607,0.058,0.0582,210119.3392,12500.31301381
1662609600,2022-09-08 04:00:00,ATOM3S/USDT,0.0602,0.0609,0.059,0.0604,124787.5205,7418.02079302
1662606000,2022-09-08 03:00:00,ATOM3S/USDT,0.0605,0.061,0.0597,0.0605,502940.9821,30320.67994063
1662602400,2022-09-08 02:00:00,ATOM3S/USDT,0.0605,0.0605,0.0591,0.0605,260643.0475,15629.44383004
1662598800,2022-09-08 01:00:00,ATOM3S/USDT,0.0594,0.0608,0.0583,0.0605,276405.0101,16537.67524081
1662595200,2022-09-08 00:00:00,ATOM3S/USDT,0.0584,0.0607,0.0574,0.0594,266158.0706,15718.37349972
1662591600,2022-09-07 23:00:00,ATOM3S/USDT,0.0563,0.0585,0.0553,0.0583,532690.9722,30460.07725259
1662588000,2022-09-07 22:00:00,ATOM3S/USDT,0.0577,0.0588,0.0529,0.0566,1544932.0653,85638.41046438
1662584400,2022-09-07 21:00:00,ATOM3S/USDT,0.0627,0.0627,0.0569,0.0577,805407.84557739,47861.250894403491
1662580800,2022-09-07 20:00:00,ATOM3S/USDT,0.0742,0.0742,0.0615,0.0628,393007.7977,26688.1990714
1662577200,2022-09-07 19:00:00,ATOM3S/USDT,0.0735,0.0743,0.0721,0.074,91978.0211,6734.20767365
1662573600,2022-09-07 18:00:00,ATOM3S/USDT,0.0729,0.0742,0.0722,0.0734,127089.5307,9310.87767367
1662570000,2022-09-07 17:00:00,ATOM3S/USDT,0.0745,0.075,0.073,0.073,66809.4647,4948.26944662
1662566400,2022-09-07 16:00:00,ATOM3S/USDT,0.0742,0.0752,0.0733,0.0749,84817.5906,6298.94431031
1662562800,2022-09-07 15:00:00,ATOM3S/USDT,0.076,0.0768,0.0743,0.0745,86954.3457,6582.74731408
1662559200,2022-09-07 14:00:00,ATOM3S/USDT,0.0771,0.0771,0.0754,0.0763,203287.9016,15490.37709309
1662555600,2022-09-07 13:00:00,ATOM3S/USDT,0.0793,0.0794,0.0742,0.0769,450105.2402,34188.96365874
1662552000,2022-09-07 12:00:00,ATOM3S/USDT,0.0802,0.0817,0.0795,0.0795,223677.2549,18151.54059677
1662548400,2022-09-07 11:00:00,ATOM3S/USDT,0.0799,0.0809,0.079,0.0806,183793.0004,14620.29018081
1662544800,2022-09-07 10:00:00,ATOM3S/USDT,0.0789,0.0803,0.0789,0.0796,76575.1063,6086.82038606
1662541200,2022-09-07 09:00:00,ATOM3S/USDT,0.0774,0.0789,0.0772,0.0787,66768.0654,5236.93957723
1662537600,2022-09-07 08:00:00,ATOM3S/USDT,0.0796,0.0796,0.0775,0.0775,39446.143,3097.79454239
1662534000,2022-09-07 07:00:00,ATOM3S/USDT,0.0805,0.081,0.0792,0.0796,83483.4763,6684.81853625
1662530400,2022-09-07 06:00:00,ATOM3S/USDT,0.0815,0.0815,0.0796,0.0805,171929.57663085,13872.74037166119
1662526800,2022-09-07 05:00:00,ATOM3S/USDT,0.0824,0.0827,0.0814,0.0814,46387.72866915,3819.81154720881
1662523200,2022-09-07 04:00:00,ATOM3S/USDT,0.083,0.0843,0.082,0.0821,161217.7967,13409.91839125
1662519600,2022-09-07 03:00:00,ATOM3S/USDT,0.0846,0.0857,0.083,0.083,127076.2941,10668.71712572
1662516000,2022-09-07 02:00:00,ATOM3S/USDT,0.0797,0.085,0.0797,0.0842,284460.0531,23503.25325811
1662512400,2022-09-07 01:00:00,ATOM3S/USDT,0.0794,0.083,0.0786,0.0797,140233.9553,11285.83268047
1662508800,2022-09-07 00:00:00,ATOM3S/USDT,0.0814,0.0845,0.0795,0.0795,326513.0415,27071.43172218
1662505200,2022-09-06 23:00:00,ATOM3S/USDT,0.0777,0.0814,0.0777,0.0814,101182.042,8013.27766174
1662501600,2022-09-06 22:00:00,ATOM3S/USDT,0.0778,0.0811,0.0768,0.0777,289394.3828,22741.72247119
1662498000,2022-09-06 21:00:00,ATOM3S/USDT,0.0771,0.0777,0.0759,0.0777,135035.1466,10320.36209586
1662494400,2022-09-06 20:00:00,ATOM3S/USDT,0.0748,0.0781,0.0745,0.0767,194588.0415,14913.76043982
1662490800,2022-09-06 19:00:00,ATOM3S/USDT,0.0777,0.0784,0.0744,0.0748,256988.7115,19647.59693702
1662487200,2022-09-06 18:00:00,ATOM3S/USDT,0.0781,0.0796,0.0758,0.0778,434178.9909,33935.57305643
1662483600,2022-09-06 17:00:00,ATOM3S/USDT,0.0722,0.0802,0.0722,0.078,1136514.1082,88674.81507359
1662480000,2022-09-06 16:00:00,ATOM3S/USDT,0.0711,0.073,0.0711,0.0722,201601.9186,14602.47665877
1662476400,2022-09-06 15:00:00,ATOM3S/USDT,0.071,0.0721,0.0703,0.0711,61077.2083,4347.52621042
1662472800,2022-09-06 14:00:00,ATOM3S/USDT,0.0717,0.0731,0.0706,0.0709,119229.4378,8559.98941396
1662469200,2022-09-06 13:00:00,ATOM3S/USDT,0.0697,0.0734,0.0696,0.0718,93624.2176,6705.58319465
1662465600,2022-09-06 12:00:00,ATOM3S/USDT,0.0705,0.0711,0.0681,0.0701,47091.5764,3263.34016512
1662462000,2022-09-06 11:00:00,ATOM3S/USDT,0.07,0.0711,0.0693,0.0702,110418.7261,7715.20604825
1662458400,2022-09-06 10:00:00,ATOM3S/USDT,0.0698,0.0707,0.0686,0.0699,106192.8695,7423.80625568
1662454800,2022-09-06 09:00:00,ATOM3S/USDT,0.0707,0.0724,0.0695,0.0695,186773.2353,13252.92467776
1662451200,2022-09-06 08:00:00,ATOM3S/USDT,0.07,0.0711,0.07,0.0711,198580.9961,14011.51065182
1662447600,2022-09-06 07:00:00,ATOM3S/USDT,0.0682,0.0702,0.0677,0.0702,176290.0427,12123.48424436
1662444000,2022-09-06 06:00:00,ATOM3S/USDT,0.0686,0.0692,0.0673,0.0683,82485.3607,5618.26325307
1662440400,2022-09-06 05:00:00,ATOM3S/USDT,0.0706,0.0708,0.068,0.0686,164909.4166,11436.15483519
1662436800,2022-09-06 04:00:00,ATOM3S/USDT,0.0692,0.0711,0.0687,0.0704,164832.6817,11464.07337006
1662433200,2022-09-06 03:00:00,ATOM3S/USDT,0.0677,0.0705,0.0677,0.0694,164811.2529,11398.13826409
1662429600,2022-09-06 02:00:00,ATOM3S/USDT,0.0687,0.0724,0.0675,0.0675,355585.6186,24799.07993547
1662426000,2022-09-06 01:00:00,ATOM3S/USDT,0.0647,0.0687,0.0627,0.0687,173938.9407,11330.87855327
1662422400,2022-09-06 00:00:00,ATOM3S/USDT,0.0677,0.0684,0.0624,0.0644,295431.9462,18950.24057252
1662418800,2022-09-05 23:00:00,ATOM3S/USDT,0.0677,0.0689,0.0654,0.0678,120708.3461,8048.30876614
1662415200,2022-09-05 22:00:00,ATOM3S/USDT,0.0692,0.0694,0.0674,0.0677,77745.9422,5345.7471766
1662411600,2022-09-05 21:00:00,ATOM3S/USDT,0.0678,0.0691,0.0672,0.0691,123110.7979,8363.58939091
1662408000,2022-09-05 20:00:00,ATOM3S/USDT,0.0676,0.0681,0.0669,0.0676,184002.7433,12370.05978149
1662404400,2022-09-05 19:00:00,ATOM3S/USDT,0.0654,0.0678,0.0651,0.0678,47150.0322,3132.00693115
1662400800,2022-09-05 18:00:00,ATOM3S/USDT,0.0676,0.0687,0.0649,0.0656,106674.3404,7184.62290544
1662397200,2022-09-05 17:00:00,ATOM3S/USDT,0.0663,0.0678,0.0661,0.0676,33628.1351,2258.18547358
1662393600,2022-09-05 16:00:00,ATOM3S/USDT,0.0657,0.0674,0.0654,0.0663,77753.5216,5187.44600904
1662390000,2022-09-05 15:00:00,ATOM3S/USDT,0.0653,0.0661,0.0641,0.0657,118069.9108,7717.22637757
1662386400,2022-09-05 14:00:00,ATOM3S/USDT,0.0651,0.0668,0.0649,0.0654,89586.1314,5881.15349573
1662382800,2022-09-05 13:00:00,ATOM3S/USDT,0.0654,0.0658,0.0641,0.0652,145699.111,9498.85375866
1662379200,2022-09-05 12:00:00,ATOM3S/USDT,0.0667,0.067,0.065,0.0656,81193.8322,5334.84336106
1662375600,2022-09-05 11:00:00,ATOM3S/USDT,0.0673,0.068,0.0659,0.0675,133145.6289,8920.58576478
1662372000,2022-09-05 10:00:00,ATOM3S/USDT,0.0677,0.0694,0.0665,0.0671,149387.957,10063.46642531
1662368400,2022-09-05 09:00:00,ATOM3S/USDT,0.0673,0.0702,0.0671,0.0679,113974.8291,7794.352633
1662364800,2022-09-05 08:00:00,ATOM3S/USDT,0.0677,0.0684,0.0672,0.0674,82975.453,5643.90002903
1662361200,2022-09-05 07:00:00,ATOM3S/USDT,0.0674,0.0688,0.0673,0.0675,82147.3753,5597.80614804
1662357600,2022-09-05 06:00:00,ATOM3S/USDT,0.0675,0.068,0.0666,0.0673,184904.7392,12415.56360519
1662354000,2022-09-05 05:00:00,ATOM3S/USDT,0.065,0.0688,0.065,0.0675,307534.178,20636.32761973
1662350400,2022-09-05 04:00:00,ATOM3S/USDT,0.0646,0.0662,0.0646,0.0648,65821.6026,4318.29098717
1662346800,2022-09-05 03:00:00,ATOM3S/USDT,0.064,0.0652,0.064,0.0646,184311.507,11914.57933485
1662343200,2022-09-05 02:00:00,ATOM3S/USDT,0.0632,0.065,0.0629,0.0637,125665.9719,8034.89491403
1662339600,2022-09-05 01:00:00,ATOM3S/USDT,0.0618,0.064,0.0612,0.0633,21620.6222,1350.06088107
1662336000,2022-09-05 00:00:00,ATOM3S/USDT,0.0625,0.0625,0.0573,0.062,485349.5559,29278.85996159
1662332400,2022-09-04 23:00:00,ATOM3S/USDT,0.065,0.0655,0.0624,0.0627,215659.0748,13807.44160856
1662328800,2022-09-04 22:00:00,ATOM3S/USDT,0.0642,0.0652,0.0639,0.0648,46140.1337,2970.33318785
1662325200,2022-09-04 21:00:00,ATOM3S/USDT,0.0633,0.065,0.063,0.0642,65198.4705,4163.56085262
1662321600,2022-09-04 20:00:00,ATOM3S/USDT,0.0655,0.0655,0.0631,0.0633,159694.1325,10231.68221479
1662318000,2022-09-04 19:00:00,ATOM3S/USDT,0.066,0.0666,0.0649,0.0657,105695.9252,6935.13359125
1662314400,2022-09-04 18:00:00,ATOM3S/USDT,0.0657,0.0667,0.0655,0.0661,66322.7087,4401.18692582
1662310800,2022-09-04 17:00:00,ATOM3S/USDT,0.0653,0.0665,0.0645,0.066,55926.2773,3689.42211608
1662307200,2022-09-04 16:00:00,ATOM3S/USDT,0.065,0.0655,0.0638,0.0655,113755.7567,7360.48488967
1662303600,2022-09-04 15:00:00,ATOM3S/USDT,0.0668,0.067,0.065,0.065,61502.4644,4076.4544044
1662300000,2022-09-04 14:00:00,ATOM3S/USDT,0.067,0.0673,0.0652,0.0669,37722.8763,2512.29123083
1662296400,2022-09-04 13:00:00,ATOM3S/USDT,0.0646,0.0673,0.0646,0.0672,55563.6088,3690.10823652
1662292800,2022-09-04 12:00:00,ATOM3S/USDT,0.0652,0.0662,0.0626,0.0643,221265.5002,14382.01819131
1662289200,2022-09-04 11:00:00,ATOM3S/USDT,0.0659,0.0671,0.0652,0.0652,28504.3403,1886.897695
1662285600,2022-09-04 10:00:00,ATOM3S/USDT,0.0672,0.0676,0.0647,0.0658,115816.2952,7735.2238713
1662282000,2022-09-04 09:00:00,ATOM3S/USDT,0.0667,0.0673,0.0652,0.067,66372.1292,4407.37717629
1662278400,2022-09-04 08:00:00,ATOM3S/USDT,0.0682,0.0684,0.0653,0.0665,326491.2604,21862.39955942
1662274800,2022-09-04 07:00:00,ATOM3S/USDT,0.0692,0.0692,0.067,0.0684,59460.9881,4007.19960363
1662271200,2022-09-04 06:00:00,ATOM3S/USDT,0.069,0.0703,0.0684,0.0692,59858.2077,4146.97281992
1662267600,2022-09-04 05:00:00,ATOM3S/USDT,0.0673,0.0692,0.0673,0.0692,69821.3813,4749.3126725
1662264000,2022-09-04 04:00:00,ATOM3S/USDT,0.07,0.0701,0.0662,0.0673,73950.5494,5075.0221339
1662260400,2022-09-04 03:00:00,ATOM3S/USDT,0.0711,0.072,0.0695,0.07,20835.0265,1471.37405749
1662256800,2022-09-04 02:00:00,ATOM3S/USDT,0.0706,0.0711,0.0703,0.0711,13825.8239,978.27392037
1662253200,2022-09-04 01:00:00,ATOM3S/USDT,0.0718,0.0719,0.0688,0.0706,73858.0875,5156.69429388
1662249600,2022-09-04 00:00:00,ATOM3S/USDT,0.0686,0.0721,0.0681,0.0716,117388.168,8253.42192587
1662246000,2022-09-03 23:00:00,ATOM3S/USDT,0.0688,0.0691,0.0675,0.0684,92831.4175,6352.80398556
1662242400,2022-09-03 22:00:00,ATOM3S/USDT,0.0694,0.0694,0.0666,0.0688,92267.4449,6293.27440917
1662238800,2022-09-03 21:00:00,ATOM3S/USDT,0.0698,0.0705,0.0685,0.0697,66819.4111,4644.78862504
1662235200,2022-09-03 20:00:00,ATOM3S/USDT,0.0691,0.0713,0.0691,0.0698,127878.4441,8938.64191931
1662231600,2022-09-03 19:00:00,ATOM3S/USDT,0.0686,0.0696,0.066,0.0691,110634.3487,7531.20730631
1662228000,2022-09-03 18:00:00,ATOM3S/USDT,0.0709,0.0709,0.0672,0.0686,280996.593,19511.7320521
1662224400,2022-09-03 17:00:00,ATOM3S/USDT,0.0721,0.0724,0.0705,0.0709,28594.5132,2047.73222442
1662220800,2022-09-03 16:00:00,ATOM3S/USDT,0.0739,0.0739,0.0709,0.0721,218604.4228,15631.17729883
1662217200,2022-09-03 15:00:00,ATOM3S/USDT,0.0744,0.0752,0.0735,0.0739,64185.2347,4778.7283102
1662213600,2022-09-03 14:00:00,ATOM3S/USDT,0.0734,0.0761,0.0734,0.0742,87356.1104,6540.25383219
1662210000,2022-09-03 13:00:00,ATOM3S/USDT,0.0736,0.0739,0.0724,0.0733,112579.5716,8210.21410987
1662206400,2022-09-03 12:00:00,ATOM3S/USDT,0.0746,0.0753,0.073,0.0736,62100.5072,4575.65138827
1662202800,2022-09-03 11:00:00,ATOM3S/USDT,0.0736,0.0753,0.0728,0.0744,121177.4882,8912.88078825
1662199200,2022-09-03 10:00:00,ATOM3S/USDT,0.0742,0.0748,0.0733,0.0739,243187.5757,17972.18766178
1662195600,2022-09-03 09:00:00,ATOM3S/USDT,0.0746,0.0748,0.0732,0.0742,228951.4963,16894.07191569
1662192000,2022-09-03 08:00:00,ATOM3S/USDT,0.0754,0.0755,0.074,0.0745,77434.8889,5783.45380859
1662188400,2022-09-03 07:00:00,ATOM3S/USDT,0.0716,0.0761,0.0716,0.0752,419595.3919,31438.90363353
1662184800,2022-09-03 06:00:00,ATOM3S/USDT,0.0705,0.0722,0.0705,0.0715,47082.7543,3357.74891077
1662181200,2022-09-03 05:00:00,ATOM3S/USDT,0.0718,0.0721,0.0703,0.0705,105962.0636,7519.13986731
1662177600,2022-09-03 04:00:00,ATOM3S/USDT,0.0703,0.0722,0.0703,0.0718,268013.1577,19214.11636668
1662174000,2022-09-03 03:00:00,ATOM3S/USDT,0.0695,0.0708,0.0692,0.0702,120088.0718,8464.81958974
1662170400,2022-09-03 02:00:00,ATOM3S/USDT,0.0672,0.0696,0.0672,0.0692,16415.9437,1122.9083403
1662166800,2022-09-03 01:00:00,ATOM3S/USDT,0.0653,0.0688,0.065,0.0672,137247.5112,9160.4748599
1662163200,2022-09-03 00:00:00,ATOM3S/USDT,0.0687,0.0708,0.0646,0.0653,173377.1534,11720.4256188
1662159600,2022-09-02 23:00:00,ATOM3S/USDT,0.0706,0.071,0.0669,0.0687,89862.10120297,6184.496244277603
1662156000,2022-09-02 22:00:00,ATOM3S/USDT,0.0704,0.0728,0.07,0.0703,88346.6719,6333.34966894
1662152400,2022-09-02 21:00:00,ATOM3S/USDT,0.0714,0.0723,0.0699,0.0706,312498.1348,22244.29420733
1662148800,2022-09-02 20:00:00,ATOM3S/USDT,0.071,0.0724,0.0708,0.0713,142387.3804,10166.31004807
1662145200,2022-09-02 19:00:00,ATOM3S/USDT,0.0691,0.0719,0.0685,0.071,275970.4842,19292.79213149
1662141600,2022-09-02 18:00:00,ATOM3S/USDT,0.0687,0.0698,0.0673,0.0691,202223.6477,13779.98706728
1662138000,2022-09-02 17:00:00,ATOM3S/USDT,0.0658,0.0698,0.0654,0.0687,434712.4087,29866.40947533
1662134400,2022-09-02 16:00:00,ATOM3S/USDT,0.0637,0.067,0.062,0.0659,249189.732,16175.00599631
1662130800,2022-09-02 15:00:00,ATOM3S/USDT,0.0637,0.065,0.0629,0.0637,201493.8599,12957.3691231
1662127200,2022-09-02 14:00:00,ATOM3S/USDT,0.0677,0.0687,0.0629,0.0638,411751.6403,26732.93959891
1662123600,2022-09-02 13:00:00,ATOM3S/USDT,0.0655,0.068,0.0633,0.0677,247866.9804,16293.42465612
1662120000,2022-09-02 12:00:00,ATOM3S/USDT,0.0694,0.0699,0.0644,0.0654,415122.5692,27626.45703808
1662116400,2022-09-02 11:00:00,ATOM3S/USDT,0.0693,0.0706,0.0693,0.0694,59101.0607,4132.12969546
1662112800,2022-09-02 10:00:00,ATOM3S/USDT,0.0674,0.0701,0.0674,0.0693,87930.093,6064.08647861
1662109200,2022-09-02 09:00:00,ATOM3S/USDT,0.0695,0.07,0.0667,0.0673,135212.0947,9266.08679927
1662105600,2022-09-02 08:00:00,ATOM3S/USDT,0.07,0.0713,0.0686,0.0695,192542.2275,13511.52881431
1662102000,2022-09-02 07:00:00,ATOM3S/USDT,0.0706,0.0727,0.0696,0.07,138498.2415,9852.02534248
1662098400,2022-09-02 06:00:00,ATOM3S/USDT,0.0712,0.0729,0.0707,0.0707,58219.2721,4178.54214119
1662094800,2022-09-02 05:00:00,ATOM3S/USDT,0.0714,0.0733,0.0709,0.0709,180173.0663,13053.82299834
1662091200,2022-09-02 04:00:00,ATOM3S/USDT,0.0705,0.0716,0.069,0.0715,195798.6981,13829.59600557
1662087600,2022-09-02 03:00:00,ATOM3S/USDT,0.0714,0.0714,0.0686,0.0702,433989.4906,30377.2281228
1662084000,2022-09-02 02:00:00,ATOM3S/USDT,0.0709,0.0725,0.0695,0.0719,128027.2417,9088.48886304
1662080400,2022-09-02 01:00:00,ATOM3S/USDT,0.069,0.0715,0.069,0.0709,229143.5433,16083.47584681
1662076800,2022-09-02 00:00:00,ATOM3S/USDT,0.0669,0.0695,0.0665,0.0685,161652.0267,11012.03775838
1662073200,2022-09-01 23:00:00,ATOM3S/USDT,0.0683,0.0699,0.066,0.0673,366086.7922,24876.82663586
1662069600,2022-09-01 22:00:00,ATOM3S/USDT,0.0735,0.0735,0.0665,0.0679,352651.91392308,24422.969143879448
1662066000,2022-09-01 21:00:00,ATOM3S/USDT,0.075,0.0758,0.0712,0.0737,620548.9876,45365.24111308
1662062400,2022-09-01 20:00:00,ATOM3S/USDT,0.0818,0.0818,0.075,0.0754,681519.19592747,53648.490112880684
1662058800,2022-09-01 19:00:00,ATOM3S/USDT,0.0862,0.0862,0.0807,0.0818,345825.6073,28716.11291473
1662055200,2022-09-01 18:00:00,ATOM3S/USDT,0.0873,0.0884,0.084,0.0863,275463.2022,23660.27613181
1662051600,2022-09-01 17:00:00,ATOM3S/USDT,0.085,0.0877,0.0825,0.0867,283552.0563,23987.07432577
1662048000,2022-09-01 16:00:00,ATOM3S/USDT,0.0837,0.0857,0.083,0.0842,495106.2875,42216.42397468
1662044400,2022-09-01 15:00:00,ATOM3S/USDT,0.0842,0.0855,0.082,0.0841,508741.4831,42221.65173194
1662040800,2022-09-01 14:00:00,ATOM3S/USDT,0.081,0.0872,0.0804,0.0839,933597.47661224,79040.765947487352
1662037200,2022-09-01 13:00:00,ATOM3S/USDT,0.0815,0.0839,0.0793,0.081,186609.0543,15128.46021912
1662033600,2022-09-01 12:00:00,ATOM3S/USDT,0.0802,0.0833,0.079,0.0815,381479.2909,31203.60854655
1662030000,2022-09-01 11:00:00,ATOM3S/USDT,0.0834,0.0848,0.0801,0.0801,486259.8428,40071.42163647
1662026400,2022-09-01 10:00:00,ATOM3S/USDT,0.0891,0.0899,0.0826,0.0831,343590.8232,29567.02470863
1662022800,2022-09-01 09:00:00,ATOM3S/USDT,0.0903,0.0912,0.089,0.0898,58756.8366,5281.71018183
1662019200,2022-09-01 08:00:00,ATOM3S/USDT,0.093,0.0943,0.0905,0.0905,145528.6695,13473.47606273
1662015600,2022-09-01 07:00:00,ATOM3S/USDT,0.092,0.0959,0.0917,0.0927,297291.72356416,27960.394047970864
1662012000,2022-09-01 06:00:00,ATOM3S/USDT,0.0895,0.093,0.0895,0.0923,164232.8384,15015.4296261
1662008400,2022-09-01 05:00:00,ATOM3S/USDT,0.0894,0.0899,0.087,0.0893,40112.8564,3536.92612005
1662004800,2022-09-01 04:00:00,ATOM3S/USDT,0.0893,0.0896,0.0875,0.0896,76878.9085,6829.61411074
1662001200,2022-09-01 03:00:00,ATOM3S/USDT,0.0901,0.0922,0.0885,0.0901,140733.4435,12712.22516238
1661997600,2022-09-01 02:00:00,ATOM3S/USDT,0.0908,0.0913,0.0868,0.0896,261160.6756,23179.66325962
1661994000,2022-09-01 01:00:00,ATOM3S/USDT,0.0917,0.0926,0.0894,0.0907,143585.5472,13069.83292289
1661990400,2022-09-01 00:00:00,ATOM3S/USDT,0.0875,0.0929,0.0846,0.0912,170341.1513,14946.21572021
1661986800,2022-08-31 23:00:00,ATOM3S/USDT,0.0846,0.089,0.0844,0.0875,76460.7427,6658.4146899
1661983200,2022-08-31 22:00:00,ATOM3S/USDT,0.0826,0.0862,0.0817,0.085,295030.5035,24828.46517601
1661979600,2022-08-31 21:00:00,ATOM3S/USDT,0.0831,0.0843,0.0818,0.0827,188737.2813,15649.57686731
1661976000,2022-08-31 20:00:00,ATOM3S/USDT,0.0801,0.085,0.078,0.083,434326.7085,36019.6837565
1661972400,2022-08-31 19:00:00,ATOM3S/USDT,0.0902,0.0902,0.0788,0.0804,607885.1998,50422.84246526
1661968800,2022-08-31 18:00:00,ATOM3S/USDT,0.0912,0.0915,0.0887,0.0903,174109.1053,15758.00435699
1661965200,2022-08-31 17:00:00,ATOM3S/USDT,0.0899,0.0942,0.0882,0.0911,202624.0841,18713.67074647
1661961600,2022-08-31 16:00:00,ATOM3S/USDT,0.0868,0.0908,0.0867,0.0906,157505.2048,14044.52477686
1661958000,2022-08-31 15:00:00,ATOM3S/USDT,0.0882,0.0916,0.0863,0.087,682977.15361114,60597.073711168118
1661954400,2022-08-31 14:00:00,ATOM3S/USDT,0.0842,0.0882,0.0837,0.0882,212969.472,18383.85387539
1661950800,2022-08-31 13:00:00,ATOM3S/USDT,0.0807,0.0872,0.08,0.0841,198100.6913,16492.51188402
1661947200,2022-08-31 12:00:00,ATOM3S/USDT,0.0825,0.0825,0.0786,0.0802,149440.6851,11973.15623339
1661943600,2022-08-31 11:00:00,ATOM3S/USDT,0.0823,0.0848,0.0805,0.0831,78374.0744,6502.13405854
1661940000,2022-08-31 10:00:00,ATOM3S/USDT,0.0877,0.0882,0.0811,0.0822,170972.9341,14357.66878929
1661936400,2022-08-31 09:00:00,ATOM3S/USDT,0.088,0.0885,0.087,0.0881,52968.8053,4642.09710438
1661932800,2022-08-31 08:00:00,ATOM3S/USDT,0.0867,0.0894,0.0853,0.0882,76632.3726,6713.4233028
1661929200,2022-08-31 07:00:00,ATOM3S/USDT,0.0857,0.089,0.0846,0.0867,98944.28683408,8695.69616182019
1661925600,2022-08-31 06:00:00,ATOM3S/USDT,0.0844,0.0857,0.0811,0.0851,91524.87500915,7575.389454375727
1661922000,2022-08-31 05:00:00,ATOM3S/USDT,0.0818,0.0846,0.0816,0.0846,82099.92144075,6837.701611014525
1661918400,2022-08-31 04:00:00,ATOM3S/USDT,0.0817,0.0825,0.0789,0.0816,221909.45969603,17908.12883377287
1661914800,2022-08-31 03:00:00,ATOM3S/USDT,0.0837,0.084,0.0807,0.0824,97370.42187458,8071.811934054406
1661911200,2022-08-31 02:00:00,ATOM3S/USDT,0.0849,0.0854,0.0806,0.0836,309116.32192948,25478.902030159198
1661907600,2022-08-31 01:00:00,ATOM3S/USDT,0.0862,0.0869,0.0829,0.0855,161859.02483267,13730.773991225691
1661904000,2022-08-31 00:00:00,ATOM3S/USDT,0.0862,0.0886,0.0835,0.0873,208689.59364214,17849.292200725247
1661900400,2022-08-30 23:00:00,ATOM3S/USDT,0.082,0.0875,0.0816,0.0862,207146.56731306,17732.636441910206
1661896800,2022-08-30 22:00:00,ATOM3S/USDT,0.089,0.0899,0.082,0.082,664936.07934726,57453.20849581751
1661893200,2022-08-30 21:00:00,ATOM3S/USDT,0.088,0.091,0.0855,0.0896,234721.9813632,20589.577677947661
1661889600,2022-08-30 20:00:00,ATOM3S/USDT,0.0917,0.0925,0.0855,0.0874,191844.19109399,16920.409186673689
1661886000,2022-08-30 19:00:00,ATOM3S/USDT,0.0993,0.0998,0.089,0.0925,494493.32403735,45684.964825759116
1661882400,2022-08-30 18:00:00,ATOM3S/USDT,0.1042,0.1049,0.0986,0.0993,190143.75870556,18999.941034689364
1661878800,2022-08-30 17:00:00,ATOM3S/USDT,0.1052,0.1099,0.1036,0.1047,238858.67938971,25424.228723517369
1661875200,2022-08-30 16:00:00,ATOM3S/USDT,0.0999,0.1077,0.0964,0.1052,403080.5884408,41463.818750272551
1661871600,2022-08-30 15:00:00,ATOM3S/USDT,0.1011,0.1089,0.0984,0.1006,759340.69315891,77718.674440987593
1661868000,2022-08-30 14:00:00,ATOM3S/USDT,0.0921,0.1068,0.0903,0.1007,956134.83685928,93809.638552917373
1661864400,2022-08-30 13:00:00,ATOM3S/USDT,0.0893,0.0924,0.0879,0.0921,163115.80839091,14789.337066992274
1661860800,2022-08-30 12:00:00,ATOM3S/USDT,0.0901,0.0934,0.0874,0.0893,324110.38710583,29508.904275459025
1661857200,2022-08-30 11:00:00,ATOM3S/USDT,0.0896,0.0916,0.0894,0.0902,130337.86081842,11752.79423370318
1661853600,2022-08-30 10:00:00,ATOM3S/USDT,0.0898,0.0913,0.0871,0.0898,362082.33430223,32411.695522866967
1661850000,2022-08-30 09:00:00,ATOM3S/USDT,0.093,0.093,0.088,0.0897,244410.46254504,22022.851437313916
